EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PlusMinus,PenaltyDefPoss,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,Corner3Assists,FTDefRebounds,3SecondViolations,PenaltyFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,LostBallTurnovers,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveMakes,HeaveAttempts,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1088-1442-1630-2206-468,1610612765,"Chucky Atkins, Zeljko Rebraca, Mikki Moore, Rodney White, Jon Barry","Atkins, Rebraca, Moore, White, Barry",1088-1442-1630-2206-468,DET,223.0,2,4.0,7.0,9.0,,16.0,2.0,1.0,1.0,2.0,4.0,5.0,2.0,10.0,14.0,,,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,,3.0,3.0,2.0,1.0,,,,,,10.0,0.8,0.8,0.8333333333333334,,1.0,,1.0,1.0,,,,,1.0,,103.31838565022422,,14.142857142857142,13.777777777777779,14.142857142857142,13.777777777777779,0.4,0.2,1.0,1.0,0.4,0.4,0.43728,0.16666666666666666,0.16666666666666666,8.08,-4.0,3.0,6.0,1.0,,,2.0,,,,,,,,3.0,4.0,2.0,8.0,8.0,,,,,,4.0,,4.0,,1.0,1.0,2.0,8.0,,,,,,1.0,,,,,8.0,6.0,1.0,1.0,,,,,0.75,,0.75,,0.8,,,,,,,,1.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.44295,,0.8,,0.8571428571428571,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1630-2206-688,1610612765,"Chucky Atkins, Zeljko Rebraca, Mikki Moore, Rodney White, Michael Curry","Atkins, Rebraca, Moore, White, Curry",1088-1442-1630-2206-688,DET,204.0,2,3.0,8.0,6.0,,14.0,1.0,,,2.0,3.0,3.0,2.0,8.0,9.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,3.0,,,1.0,3.0,1.0,,,,,,8.0,1.0,0.75,0.8,0.3333333333333333,1.0,,,1.0,,,,,,,98.82352941176471,,15.25,13.666666666666666,15.25,13.666666666666666,0.25,,,,0.5,0.5,0.41205,0.2,0.25,11.1,-1.0,,,1.0,,,2.0,,1.0,,1.0,,,,,,,,4.0,,,1.0,,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,,1.0,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.25,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,0.5,0.25,,,,,,,,,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1630-2206-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Mikki Moore, Rodney White, Corliss Williamson","Atkins, Rebraca, Moore, White, Williamson",1088-1442-1630-2206-722,DET,240.0,1,4.0,7.0,7.0,,14.0,1.0,3.0,5.0,1.0,5.0,7.0,,10.0,5.0,4.0,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,10.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,,0.5,,,0.5,,,,,,,84.0,,16.285714285714285,18.0,16.285714285714285,16.857142857142858,0.14285714285714285,0.7142857142857143,0.6,1.0,0.14285714285714285,0.14285714285714285,0.4090142857142857,,,6.428571428571429,5.0,,,1.0,,,1.0,,,,,,,,,,,,6.0,,,,,2.0,3.0,,3.0,,1.0,1.0,1.0,6.0,,2.0,2.0,,,,,,,,,,0.6,0.6,,,,,,,,,,,0.2857142857142857,,,,,,0.6666666666666666,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1630-468-711,1610612765,"Chucky Atkins, Zeljko Rebraca, Mikki Moore, Jon Barry, Jerry Stackhouse","Atkins, Rebraca, Moore, Barry, Stackhouse",1088-1442-1630-468-711,DET,361.0,2,6.0,10.0,9.0,1.0,19.0,5.0,1.0,1.0,1.0,4.0,7.0,1.0,12.0,9.0,6.0,2.0,1.0,2.0,3.0,3.0,6.0,,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,,,,,,10.0,0.5714285714285714,0.55,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6,1.0,1.0,1.0,,,75.78947368421052,,19.8,18.11111111111111,18.2,16.555555555555557,0.5,0.1,1.0,1.0,0.1,0.8,0.53,0.1,0.14285714285714285,3.314285714285714,3.0,,,3.0,,2.0,,1.0,3.0,1.0,3.0,1.0,3.0,2.0,,,,,2.0,3.0,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,2.0,2.0,,,,,1.0,,,,,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3,,,0.5,,,0.5,,1.0,0.6,0.6,0.3333333333333333,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.3333333333333333,0.5124,,0.16666666666666666,,24.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1630-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Mikki Moore, Jon Barry, Corliss Williamson","Atkins, Rebraca, Moore, Barry, Williamson",1088-1442-1630-468-722,DET,193.0,2,3.0,7.0,7.0,,14.0,2.0,,1.0,2.0,2.0,5.0,,4.0,5.0,,,,2.0,2.0,,2.0,,,,2.0,,2.0,,,2.0,,,1.0,1.0,,1.0,,4.0,0.4,0.4,0.4,,0.4,,,0.4,,,,,,,104.4559585492228,,12.714285714285714,14.857142857142858,12.714285714285714,13.714285714285714,0.4,0.2,,,0.4,0.4,0.4556,,,8.52,-1.0,3.0,,1.0,,,1.0,,,,,,,,,,,,4.0,,,,,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1630-688-711,1610612765,"Chucky Atkins, Zeljko Rebraca, Mikki Moore, Michael Curry, Jerry Stackhouse","Atkins, Rebraca, Moore, Curry, Stackhouse",1088-1442-1630-688-711,DET,105.0,2,2.0,3.0,4.0,,7.0,1.0,,1.0,,,2.0,2.0,2.0,3.0,,,1.0,,2.0,,2.0,,,,,,,,1.0,2.0,2.0,1.0,,,,,,2.0,,,0.3333333333333333,,,,1.0,1.0,,,,,1.0,,96.0,,22.0,9.75,22.0,8.5,0.5,0.5,,,,0.5,0.4555,0.3333333333333333,0.3333333333333333,4.3,-1.0,4.0,3.0,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,0.3333333333333333,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,0.4555,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1630-688-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Mikki Moore, Michael Curry, Corliss Williamson","Atkins, Rebraca, Moore, Curry, Williamson",1088-1442-1630-688-722,DET,139.0,1,2.0,5.0,5.0,,10.0,1.0,1.0,1.0,,2.0,2.0,1.0,5.0,6.0,2.0,,,2.0,2.0,,2.0,,2.0,1.0,,,2.0,,,1.0,2.0,1.0,,,,,,5.0,1.0,1.0,0.8333333333333334,1.0,1.0,,,1.0,,,,,,,103.59712230215827,,16.4,11.4,16.4,11.4,0.5,0.5,1.0,1.0,,0.5,0.4688,0.3333333333333333,0.3333333333333333,6.8,-1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1800-2073-468,1610612765,"Chucky Atkins, Zeljko Rebraca, Damon Jones, Brian Cardinal, Jon Barry","Atkins, Rebraca, Jones, Cardinal, Barry",1088-1442-1800-2073-468,DET,33.0,1,1.0,2.0,1.0,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,13.0,7.0,13.0,7.0,,1.0,,,,,0.3038,,,12.4,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3038,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-1800-688-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Damon Jones, Michael Curry, Corliss Williamson","Atkins, Rebraca, Jones, Curry, Williamson",1088-1442-1800-688-722,DET,26.0,1,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38461538461538,,25.0,,25.0,,,,,,1.0,,0.2707,,,15.7,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2707,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-2206-361-468,1610612765,"Chucky Atkins, Zeljko Rebraca, Rodney White, Clifford Robinson, Jon Barry","Atkins, Rebraca, White, Robinson, Barry",1088-1442-2206-361-468,DET,247.0,2,4.0,7.0,10.0,1.0,17.0,3.0,,1.0,,2.0,4.0,,4.0,6.0,,1.0,,5.0,5.0,1.0,6.0,,1.0,,3.0,,4.0,1.0,,2.0,,,1.0,,,1.0,1.0,4.0,0.5,0.5,0.5,0.25,0.8333333333333334,0.5,,0.8333333333333334,0.5,,0.6666666666666666,,,,99.1093117408907,1.0,17.285714285714285,12.6,17.142857142857142,12.3,0.75,0.25,,,,0.75,0.599325,,,1.725,-2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,4.0,,,,,1.0,2.0,,2.0,,2.0,,,4.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,0.25,,,1.0,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-2206-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Rodney White, Jon Barry, Corliss Williamson","Atkins, Rebraca, White, Barry, Williamson",1088-1442-2206-468-722,DET,277.0,1,5.0,10.0,10.0,,20.0,2.0,,,2.0,1.0,4.0,2.0,4.0,11.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,,2.0,2.0,1.0,1.0,,,1.0,,4.0,0.25,0.16666666666666666,0.2857142857142857,0.5,1.0,,,1.0,,,1.0,,,,103.97111913357402,,13.6,14.1,13.6,14.1,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.5149416666666666,0.14285714285714285,0.2,9.45,-7.0,1.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,,2.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,2.0,,2.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.25,0.5,,,,,,,0.5,1.0,1.0,,,,,0.16666666666666666,,,,,,,,,,,25.85,0.1,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-361-468-688,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Michael Curry","Atkins, Rebraca, Robinson, Barry, Curry",1088-1442-361-468-688,DET,482.0,3,8.0,15.0,14.0,1.0,29.0,4.0,2.0,4.0,2.0,6.0,10.0,2.0,14.0,16.0,2.0,,,4.0,5.0,,5.0,,2.0,,1.0,,3.0,,2.0,4.0,2.0,,,,,,,10.0,0.6,0.5,0.5384615384615384,0.6666666666666666,0.8,,,0.8,,,1.0,,,,86.6390041493776,,17.6,15.571428571428571,16.533333333333335,15.428571428571429,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.4560625,,,7.659999999999999,-2.0,,,2.0,,,2.0,,2.0,,2.0,1.0,1.0,4.0,,,,,10.0,,,2.0,,1.0,5.0,,5.0,,2.0,2.0,1.0,10.0,,1.0,1.0,,,,1.0,,1.0,,,,0.8333333333333334,0.8333333333333334,,,,1.0,,1.0,,1.0,,0.16666666666666666,0.1,0.25,,,,,0.5,,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,,,,,,,0.3452,,0.2857142857142857,,26.45,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-361-468-711,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Jerry Stackhouse","Atkins, Rebraca, Robinson, Barry, Stackhouse",1088-1442-361-468-711,DET,3614.0,17,60.0,117.0,115.0,11.0,232.0,18.0,11.0,28.0,24.0,34.0,70.0,27.0,131.0,116.0,26.0,10.0,6.0,38.0,47.0,12.0,59.0,1.0,9.0,6.0,11.0,2.0,20.0,3.0,13.0,24.0,35.0,13.0,13.0,8.0,4.0,13.0,7.0,119.0,0.4857142857142857,0.5473684210526316,0.5900900900900901,0.45,0.6785714285714286,0.2777777777777778,0.75,0.6875,0.24489795918367346,0.42857142857142855,0.5263157894736842,0.8333333333333334,0.6666666666666666,0.023809523809523808,92.44050913115662,0.5384615384615384,15.632478632478632,15.521739130434783,15.0,14.8,0.18947368421052632,0.29473684210526313,0.39285714285714285,0.4230769230769231,0.25263157894736843,0.45263157894736844,0.4675731578947368,0.12264150943396226,0.16049382716049382,10.164285714285715,15.0,45.0,43.0,11.0,2.0,3.0,12.0,9.0,18.0,12.0,25.0,4.0,5.0,12.0,10.0,24.0,15.0,41.0,42.0,33.0,4.0,18.0,9.0,7.0,21.0,11.0,32.0,8.0,5.0,6.0,10.0,75.0,2.0,6.0,5.0,1.0,4.0,8.0,2.0,2.0,5.0,1.0,41.0,43.0,0.6176470588235294,0.65625,0.9166666666666666,0.48,0.48,0.8,0.4166666666666667,0.6875,0.41935483870967744,0.6666666666666666,0.5,0.2631578947368421,0.1,0.1111111111111111,0.15384615384615385,0.29411764705882354,0.16666666666666666,0.1111111111111111,0.6842105263157895,1.0,0.6111111111111112,0.6875,0.45454545454545453,0.5454545454545454,0.5,0.5714285714285714,0.8333333333333334,0.18947368421052632,0.5,0.5,0.8888888888888888,0.375,0.6666666666666666,0.5,0.4958571428571429,0.4902016129032258,0.0916030534351145,0.31297709923664124,25.4,0.36752136752136755,1.0,,5.0,10.0,3.0,7.0,3.0,1.0,4.0,1.0,2.0,7.0,3.0,3.0,,0.2857142857142857,1.0,0.25,0.07368421052631578,0.42857142857142855,0.42857142857142855,1.0,0.3225806451612903,0.5,0.0967741935483871,0.12903225806451613,0.25,1.0,3.0,,,3.0,,,,,0.3333333333333333,1.0,2.0,1.0,1.0,3.0,,,1.0,2.0,0.3333333333333333,0.07142857142857142,,0.25,0.5,1.0,0.125,,,0.125,1.0,,,,,,,,,,,1610612765,2002,2001-02,False
1088-1442-361-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Corliss Williamson","Atkins, Rebraca, Robinson, Barry, Williamson",1088-1442-361-468-722,DET,4645.0,23,77.0,150.0,141.0,16.0,291.0,34.0,17.0,34.0,21.0,49.0,89.0,39.0,179.0,152.0,44.0,14.0,5.0,39.0,46.0,16.0,62.0,4.0,11.0,9.0,11.0,3.0,22.0,2.0,12.0,32.0,49.0,19.0,13.0,7.0,4.0,13.0,9.0,158.0,0.550561797752809,0.5785123966942148,0.6215277777777778,0.5,0.6724137931034483,0.358974358974359,0.5555555555555556,0.6567164179104478,0.2909090909090909,0.46153846153846156,0.5333333333333333,0.5625,0.625,0.08695652173913043,90.21313240043057,0.6923076923076923,15.473333333333333,16.4822695035461,14.833333333333334,15.50354609929078,0.2809917355371901,0.2809917355371901,0.5,0.53125,0.17355371900826447,0.5454545454545454,0.47577833333333336,0.1386861313868613,0.18095238095238095,7.813483146067416,27.0,31.0,41.0,21.0,2.0,3.0,11.0,7.0,21.0,14.0,32.0,6.0,9.0,21.0,8.0,22.0,17.0,42.0,54.0,39.0,6.0,20.0,7.0,8.0,27.0,13.0,40.0,6.0,12.0,8.0,7.0,93.0,2.0,18.0,9.0,9.0,3.0,2.0,3.0,3.0,7.0,2.0,42.0,41.0,0.5510204081632653,0.5869565217391305,0.9285714285714286,0.4375,0.45161290322580644,0.6666666666666666,0.36363636363636365,0.6923076923076923,0.3787878787878788,0.75,0.4883720930232558,0.2644628099173554,0.0898876404494382,0.14705882352941177,0.125,0.25,0.4,0.16666666666666666,0.8148148148148148,,0.6176470588235294,0.7241379310344828,0.5714285714285714,0.47058823529411764,0.5238095238095238,0.55,0.6363636363636364,0.17355371900826447,0.3333333333333333,0.35,0.8571428571428571,0.23076923076923078,0.6666666666666666,0.35,0.43529090909090906,0.4683828125,0.11731843575418995,0.2346368715083799,25.8875,0.2733333333333333,,1.0,4.0,10.0,7.0,11.0,4.0,1.0,7.0,3.0,3.0,11.0,7.0,2.0,,0.2727272727272727,0.5,,0.09090909090909091,0.6363636363636364,0.6363636363636364,1.0,0.30303030303030304,0.4,0.12121212121212122,0.21212121212121213,0.14285714285714285,2.0,3.0,1.0,,2.0,,0.03125,,,0.5,2.0,2.0,2.0,2.0,4.0,,1.0,2.0,1.0,0.5,0.058823529411764705,,0.15384615384615385,1.0,1.0,0.15384615384615385,,,0.047619047619047616,,,,,,,,,,0.047619047619047616,,1610612765,2002,2001-02,False
1088-1442-361-688-711,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Michael Curry, Jerry Stackhouse","Atkins, Rebraca, Robinson, Curry, Stackhouse",1088-1442-361-688-711,DET,3588.0,11,60.0,119.0,115.0,10.0,234.0,38.0,3.0,12.0,29.0,43.0,79.0,20.0,133.0,122.0,38.0,12.0,4.0,34.0,39.0,13.0,52.0,2.0,14.0,9.0,8.0,3.0,22.0,1.0,8.0,26.0,24.0,10.0,8.0,4.0,3.0,8.0,6.0,115.0,0.5443037974683544,0.576530612244898,0.6100917431192661,0.6363636363636364,0.68,0.3333333333333333,0.6666666666666666,0.6785714285714286,0.2826086956521739,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6,0.05,93.91304347826087,0.75,15.109243697478991,15.565217391304348,14.781512605042018,14.91304347826087,0.3877551020408163,0.12244897959183673,0.25,0.3,0.29591836734693877,0.5816326530612245,0.49631938775510204,0.09433962264150944,0.11494252873563218,7.927848101265822,11.0,35.0,42.0,27.0,3.0,6.0,13.0,6.0,14.0,9.0,19.0,4.0,8.0,18.0,11.0,21.0,8.0,39.0,48.0,27.0,4.0,14.0,6.0,6.0,24.0,9.0,33.0,6.0,17.0,1.0,6.0,75.0,1.0,11.0,8.0,3.0,1.0,12.0,2.0,2.0,3.0,1.0,39.0,42.0,0.5581395348837209,0.5853658536585366,1.0,0.47368421052631576,0.47368421052631576,0.5,0.5238095238095238,0.7,0.5740740740740741,0.75,0.609375,0.19387755102040816,0.0759493670886076,0.05263157894736842,0.1,0.3333333333333333,0.125,0.125,0.7083333333333334,1.0,0.7105263157894737,0.75,0.6296296296296297,0.3333333333333333,0.4482758620689655,0.48148148148148145,0.46153846153846156,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.0,0.6,0.5,0.42857142857142855,0.5066849999999999,0.49418518518518517,0.13533834586466165,0.2932330827067669,25.63684210526316,0.35294117647058826,1.0,,10.0,11.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,6.0,3.0,1.0,,0.5,1.0,,0.05102040816326531,0.6,0.6,1.0,0.4074074074074074,0.9090909090909091,0.07407407407407407,0.14814814814814814,0.5,1.0,,,,5.0,,,,,0.5,,,2.0,2.0,2.0,,,5.0,2.0,1.0,0.16666666666666666,0.3333333333333333,,,,0.2,,,0.06896551724137931,,2.0,,,,1.0,1.0,,,,,1610612765,2002,2001-02,False
