EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Arc3PctBlocked,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
1005-1509-1749-1883-1903,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Steve Francis, Kenny Thomas","Williams, Cato, Mobley, Francis, Thomas",1005-1509-1749-1883-1903,HOU,14691.0,20,245.0,-39.0,471.0,472.0,53.0,41.0,57.0,943.0,85.0,133.0,16.0,22.0,9.0,16.0,20.0,53.0,54.0,138.0,11.0,28.0,1.0,2.0,1.0,1.0,19.0,56.0,6.0,2.0,5.0,159.0,324.0,30.0,84.0,81.0,489.0,528.0,22.0,38.0,1.0,8.0,9.0,56.0,17.0,34.0,3.0,6.0,12.0,55.0,152.0,166.0,72.0,18.0,20.0,56.0,19.0,16.0,1.0,76.0,24.0,100.0,13.0,11.0,45.0,6.0,25.0,224.0,15.0,43.0,3.0,22.0,138.0,8.0,168.0,61.0,229.0,5.0,23.0,17.0,6.0,43.0,15.0,25.0,38.0,5.0,18.0,4.0,81.0,9.0,14.0,53.0,101.0,5.0,10.0,107.0,10.0,13.0,48.0,4.0,35.0,21.0,3.0,11.0,35.0,19.0,1.0,433.0,55.0,53.0,4.0,0.4779874213836478,0.5100671140939598,0.8,0.35714285714285715,0.125,0.5,0.35714285714285715,0.49074074074074076,0.5789473684210527,0.5,0.5,0.5108695652173914,0.5375,0.5333333333333333,0.5384615384615384,0.5851063829787234,0.20588235294117646,0.011904761904761904,0.04938271604938271,0.09022556390977443,0.07547169811320754,0.03571428571428571,0.5308641975308642,0.8,0.2727272727272727,0.700507614213198,0.2606060606060606,0.7333333333333333,0.2777777777777778,0.7048458149779736,0.2648401826484018,0.22916666666666666,0.42424242424242425,0.21428571428571427,0.2972972972972973,0.23529411764705882,0.575,0.7142857142857143,0.7446808510638298,0.8181818181818182,0.5,0.024752475247524754,92.43210128650195,0.5428571428571428,15.976645435244162,15.182203389830509,15.290870488322717,14.489406779661017,0.32598039215686275,0.6390977443609023,0.7024793388429752,0.5294117647058824,0.12990196078431374,0.37735849056603776,0.40816326530612246,0.3,0.3382352941176471,0.391304347826087,0.391304347826087,0.46296296296296297,0.06862745098039216,0.39285714285714285,0.4074074074074074,1.0,0.13725490196078433,0.3392857142857143,0.3392857142857143,0.6842105263157895,0.4782608695652174,0.7272727272727273,0.375,0.043478260869565216,0.5,1.0,0.13043478260869565,0.4,0.5625,0.025,1.0,0.125,0.4,0.5318627450980392,0.3392857142857143,0.5031240196078431,0.5000294117647059,0.5016262499999999,0.10762331838565023,0.13259668508287292,0.11451942740286299,0.11247443762781185,9.637037037037038,24.68095238095238,0.11252653927813164,,,,,,,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-1883-2204,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Steve Francis, Eddie Griffin","Williams, Cato, Mobley, Francis, Griffin",1005-1509-1749-1883-2204,HOU,687.0,5,11.0,-9.0,23.0,22.0,2.0,9.0,1.0,45.0,1.0,2.0,1.0,1.0,,,1.0,5.0,1.0,8.0,2.0,2.0,,,,,1.0,3.0,,,,3.0,15.0,3.0,5.0,3.0,18.0,27.0,1.0,1.0,,,,2.0,,1.0,,,,,2.0,4.0,6.0,3.0,2.0,2.0,1.0,1.0,,1.0,2.0,3.0,,2.0,,1.0,,8.0,,1.0,,,6.0,,6.0,1.0,7.0,,3.0,1.0,2.0,2.0,,2.0,2.0,1.0,,,4.0,,2.0,2.0,4.0,,,4.0,,,2.0,,2.0,1.0,,1.0,2.0,1.0,,16.0,,2.0,,0.3333333333333333,0.5,0.6666666666666666,0.6,,,0.75,0.2,1.0,,0.375,1.0,,0.4090909090909091,1.0,,0.25,,0.06666666666666667,,0.2,,0.5,,,0.6666666666666666,0.09090909090909091,,,0.6,0.08333333333333333,,,0.14285714285714285,,,0.5,1.0,0.6,,,,94.3231441048035,0.5,16.17391304347826,14.318181818181818,16.17391304347826,13.863636363636363,0.1,0.5,0.5,,0.25,0.2,0.25,1.0,0.4,0.125,0.125,,0.1,1.0,1.0,1.0,0.15,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,0.35,0.5,0.45569210526315784,0.6247,0.3375,0.09090909090909091,0.11764705882352941,0.1111111111111111,,13.306666666666667,31.68,0.08695652173913043,1.0,,,,,,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-1883-2242,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Steve Francis, Terence Morris","Williams, Cato, Mobley, Francis, Morris",1005-1509-1749-1883-2242,HOU,651.0,3,11.0,15.0,22.0,20.0,5.0,5.0,2.0,42.0,8.0,9.0,2.0,2.0,,,2.0,3.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,12.0,15.0,2.0,3.0,4.0,34.0,19.0,2.0,2.0,,,,4.0,,,1.0,2.0,3.0,6.0,16.0,8.0,6.0,,,2.0,1.0,2.0,,8.0,2.0,10.0,1.0,1.0,6.0,1.0,1.0,22.0,,2.0,,1.0,4.0,1.0,6.0,2.0,8.0,,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,4.0,,1.0,3.0,5.0,,,4.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,30.0,6.0,5.0,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.8,1.0,,0.8333333333333334,1.0,0.75,0.868421052631579,1.0,0.8333333333333334,0.16666666666666666,,0.13333333333333333,0.1111111111111111,0.3333333333333333,,0.25,1.0,,0.5714285714285714,0.6666666666666666,0.5,,0.5555555555555556,0.5,1.0,1.0,,,,0.5,0.6666666666666666,0.5,0.5,,,92.90322580645162,1.0,13.772727272727273,17.4,13.318181818181818,15.85,0.5,0.8888888888888888,1.0,0.75,0.16666666666666666,0.6666666666666666,1.0,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,1.0,1.0,1.0,0.1111111111111111,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,0.5,1.0,0.5,,0.6666666666666666,0.5,0.5299499999999999,0.5728,0.56775,0.10526315789473684,0.125,0.11764705882352941,0.17647058823529413,5.693333333333333,24.2,0.22727272727272727,,,,,,,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-1883-779,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Steve Francis, Glen Rice","Williams, Cato, Mobley, Francis, Rice",1005-1509-1749-1883-779,HOU,627.0,2,10.0,-7.0,19.0,21.0,,,1.0,40.0,2.0,6.0,,2.0,,,,2.0,2.0,2.0,,2.0,,,,,2.0,3.0,,,,4.0,10.0,2.0,5.0,4.0,18.0,25.0,,2.0,,,,,,,,,,,6.0,2.0,6.0,,,3.0,2.0,,,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,1.0,1.0,,1.0,3.0,,4.0,2.0,6.0,,3.0,2.0,1.0,2.0,,2.0,4.0,,,2.0,6.0,,,3.0,3.0,,,4.0,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,18.0,,,,0.75,0.75,1.0,0.4,,,0.4,0.4,,,0.4666666666666667,,,0.5,,,0.3333333333333333,,,,,,0.3333333333333333,,,0.5,0.2,0.5,0.3333333333333333,0.5,0.25,0.3333333333333333,,,,0.5,0.5,,0.5,,1.0,,91.86602870813398,1.0,17.263157894736842,14.238095238095237,16.42105263157895,13.476190476190476,0.4,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,,,,0.13333333333333333,1.0,1.0,0.5,0.13333333333333333,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,0.7333333333333333,0.6666666666666666,0.5381633333333333,0.54985,,0.0625,0.09090909090909091,,,5.99,23.86,,,,,,,,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-1883-983,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Steve Francis, Moochie Norris","Williams, Cato, Mobley, Francis, Norris",1005-1509-1749-1883-983,HOU,325.0,2,5.0,-2.0,12.0,12.0,10.0,11.0,2.0,24.0,,3.0,,1.0,,2.0,,1.0,3.0,4.0,,,,,,,1.0,4.0,,1.0,4.0,3.0,8.0,1.0,4.0,2.0,11.0,13.0,,2.0,,,,,2.0,5.0,1.0,4.0,2.0,9.0,2.0,4.0,,3.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,2.0,,,1.0,1.0,2.0,2.0,4.0,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,6.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,,,11.0,9.0,10.0,4.0,0.3333333333333333,0.3333333333333333,,0.25,,0.25,0.25,0.375,,0.4,0.375,,0.3888888888888889,0.4230769230769231,,0.45,0.3333333333333333,0.25,0.125,0.3333333333333333,,,,1.0,,0.5,0.4,,,0.5,0.25,0.6666666666666666,,,,,,1.0,,,,,106.33846153846153,,14.166666666666666,12.916666666666666,13.25,12.916666666666666,0.25,,,,0.08333333333333333,,,,0.3333333333333333,0.75,0.75,0.3333333333333333,,,,,0.3333333333333333,0.25,0.3333333333333333,,0.5,,,,,,,0.2222222222222222,,,,0.4444444444444444,0.25,0.5833333333333334,0.25,0.42314583333333333,0.43685,0.41076111111111113,0.07692307692307693,0.1111111111111111,,0.8181818181818182,9.8875,26.725,0.8333333333333334,,0.25,,,,,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-1903-2357,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Kenny Thomas, Tierre Brown","Williams, Cato, Mobley, Thomas, Brown",1005-1509-1749-1903-2357,HOU,448.0,1,7.0,1.0,14.0,14.0,9.0,,2.0,28.0,6.0,7.0,2.0,2.0,4.0,4.0,,2.0,,4.0,,,,,,,1.0,1.0,,1.0,1.0,6.0,13.0,1.0,1.0,3.0,18.0,17.0,2.0,3.0,,,,4.0,4.0,6.0,1.0,1.0,3.0,14.0,8.0,4.0,,3.0,4.0,1.0,1.0,,,4.0,,4.0,,,4.0,,,8.0,,3.0,,1.0,2.0,,3.0,3.0,6.0,,1.0,1.0,,,,,,,,,,,,1.0,3.0,,,4.0,2.0,,2.0,1.0,,,,,,,,14.0,14.0,9.0,,0.6666666666666666,1.0,,1.0,,1.0,1.0,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.5357142857142857,0.6666666666666666,0.7857142857142857,0.6,0.6666666666666666,0.875,0.07142857142857142,,,,,,,,,0.4,0.42857142857142855,1.0,,0.5,0.42857142857142855,,1.0,0.25,,,,0.5,1.0,1.0,,,90.0,,17.357142857142858,14.642857142857142,16.285714285714285,14.357142857142858,0.5,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.14285714285714285,,,,0.2857142857142857,,,,,,,,0.07142857142857142,1.0,1.0,,0.6666666666666666,1.0,,,,,,0.5714285714285714,1.0,,,0.14285714285714285,1.0,0.5714285714285714,1.0,0.5045714285714286,0.49803333333333333,0.5594142857142858,0.14285714285714285,0.15384615384615385,0.2222222222222222,0.7777777777777778,7.546153846153846,25.2,0.6428571428571429,,,,,,,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-1903-983,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Kenny Thomas, Moochie Norris","Williams, Cato, Mobley, Thomas, Norris",1005-1509-1749-1903-983,HOU,5452.0,8,91.0,15.0,157.0,154.0,22.0,7.0,24.0,311.0,24.0,41.0,7.0,9.0,2.0,3.0,9.0,27.0,29.0,59.0,5.0,11.0,,2.0,1.0,3.0,8.0,15.0,4.0,3.0,4.0,62.0,127.0,13.0,26.0,28.0,191.0,176.0,10.0,21.0,1.0,6.0,5.0,28.0,5.0,12.0,4.0,7.0,7.0,29.0,66.0,58.0,36.0,3.0,2.0,15.0,8.0,17.0,,33.0,12.0,45.0,7.0,5.0,16.0,2.0,15.0,102.0,5.0,26.0,2.0,3.0,48.0,1.0,52.0,33.0,85.0,5.0,8.0,4.0,4.0,11.0,3.0,6.0,16.0,1.0,5.0,2.0,27.0,1.0,2.0,12.0,33.0,2.0,5.0,41.0,6.0,1.0,21.0,2.0,12.0,4.0,,8.0,12.0,10.0,,163.0,29.0,22.0,1.0,0.532258064516129,0.5409836065573771,0.9230769230769231,0.5,0.16666666666666666,0.5714285714285714,0.5,0.4881889763779528,0.47619047619047616,0.4166666666666667,0.5326797385620915,0.42592592592592593,0.5789473684210527,0.5588235294117647,0.45161290322580644,0.6041666666666666,0.16993464052287582,,0.13385826771653545,0.21951219512195122,0.25925925925925924,,0.4074074074074074,0.5,0.2857142857142857,0.6233766233766234,0.43333333333333335,0.5,0.38461538461538464,0.6144578313253012,0.4246575342465753,0.6,0.5555555555555556,0.25925925925925924,0.42857142857142855,0.3333333333333333,0.4666666666666667,0.6785714285714286,0.6470588235294118,0.4,1.0,0.08620689655172414,82.14233308877476,0.8333333333333334,18.37579617834395,16.66883116883117,16.694267515923567,15.558441558441558,0.2679738562091503,0.5853658536585366,0.75,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.45,0.2222222222222222,0.38562091503267976,0.4915254237288136,0.5,0.5172413793103449,0.0718954248366013,0.45454545454545453,0.45454545454545453,1.0,0.09803921568627451,0.5333333333333333,0.5333333333333333,0.875,0.3333333333333333,0.7777777777777778,0.5714285714285714,0.07407407407407407,,,0.14814814814814814,0.15789473684210525,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.21052631578947367,0.75,0.43790849673202614,0.5333333333333333,0.4655019607843137,0.4841913043478261,0.4420131578947369,0.125,0.14788732394366197,0.14659685863874344,0.1518324607329843,10.604724409448819,24.56153846153846,0.14012738853503184,,,1.0,0.01694915254237288,0.25,1.0,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-2204-2357,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Eddie Griffin, Tierre Brown","Williams, Cato, Mobley, Griffin, Brown",1005-1509-1749-2204-2357,HOU,137.0,1,2.0,-4.0,4.0,5.0,,,,9.0,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,1.0,2.0,,1.0,,2.0,6.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,,2.0,1.0,3.0,,3.0,,,,,1.0,,,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,1.0,1.0,,0.6666666666666666,,,,0.6666666666666666,,,,,,,,0.6666666666666666,,,,,94.59854014598541,,14.5,15.8,14.5,15.6,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,,0.46823333333333333,,,,,,,19.4,24.3,,,,,,,,,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-2204-983,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Eddie Griffin, Moochie Norris","Williams, Cato, Mobley, Griffin, Norris",1005-1509-1749-2204-983,HOU,4938.0,7,82.0,-5.0,150.0,150.0,31.0,41.0,22.0,300.0,17.0,33.0,6.0,10.0,3.0,6.0,10.0,26.0,15.0,31.0,8.0,15.0,,,1.0,4.0,13.0,30.0,5.0,5.0,5.0,42.0,90.0,21.0,45.0,33.0,180.0,185.0,8.0,13.0,1.0,5.0,8.0,27.0,7.0,13.0,6.0,9.0,18.0,50.0,38.0,46.0,63.0,,4.0,29.0,13.0,7.0,,19.0,21.0,40.0,13.0,8.0,5.0,6.0,8.0,101.0,6.0,20.0,1.0,8.0,41.0,4.0,53.0,27.0,80.0,3.0,,,,11.0,3.0,7.0,11.0,1.0,4.0,2.0,22.0,3.0,5.0,11.0,21.0,1.0,,45.0,1.0,,19.0,4.0,11.0,6.0,1.0,4.0,11.0,6.0,,153.0,50.0,31.0,3.0,0.4523809523809524,0.475,1.0,0.4666666666666667,0.2,0.6666666666666666,0.4772727272727273,0.4666666666666667,0.6153846153846154,0.5384615384615384,0.5444444444444444,0.5277777777777778,0.7272727272727273,0.5732484076433121,0.5625,0.7575757575757576,0.3333333333333333,,0.07777777777777778,0.15151515151515152,0.07692307692307693,,0.5,1.0,0.3333333333333333,0.7068965517241379,0.4166666666666667,0.8,0.2727272727272727,0.7205882352941176,0.37142857142857144,0.5625,0.3125,0.375,0.2,0.42857142857142855,0.7222222222222222,0.631578947368421,0.7619047619047619,0.8888888888888888,,0.047619047619047616,87.48481166464155,0.5454545454545454,18.14,14.78,16.973333333333333,14.253333333333334,0.24444444444444444,0.5151515151515151,0.6071428571428571,0.29411764705882354,0.1925925925925926,0.38461538461538464,0.4166666666666667,0.6,0.22962962962962963,0.4838709677419355,0.4838709677419355,0.5333333333333333,0.1111111111111111,0.5333333333333333,0.5333333333333333,1.0,0.2222222222222222,0.43333333333333335,0.43333333333333335,1.0,0.5555555555555556,0.6,0.16666666666666666,,,,0.2777777777777778,0.2727272727272727,0.5,0.18181818181818182,0.25,0.22727272727272727,1.0,0.5777777777777777,0.4482758620689655,0.48229738805970146,0.4810785714285714,0.47769999999999996,0.12418300653594772,0.17592592592592593,0.15,0.2777777777777778,8.992222222222221,25.279999999999998,0.20666666666666667,1.0,,1.0,,0.2,1.0,1.0,,,,,,,,,1610612745,2002,2001-02,False
1005-1509-1749-2242-983,1610612745,"Walt Williams, Kelvin Cato, Cuttino Mobley, Terence Morris, Moochie Norris","Williams, Cato, Mobley, Morris, Norris",1005-1509-1749-2242-983,HOU,95.0,2,2.0,-3.0,2.0,4.0,,1.0,1.0,6.0,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,2.0,,,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.6666666666666666,,,0.5,0.5,0.3333333333333333,,,,1.0,,,,0.6666666666666666,,,,90.94736842105263,,29.5,9.0,20.0,4.0,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,1.0,,0.5400833333333334,,,,,,,,24.05,,,,,,,,,,,,,,,,,1610612745,2002,2001-02,False
