EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,ShortMidRangePctAssisted,Corner3FGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedShortMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,LongMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimPctBlocked,BadPassOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,BlockedLongMidRange,3SecondViolations,OffShortMidRangeReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,PenaltyCorner3Accuracy,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1032-1501-2038-299-951,1610612749,"Darvin Ham, Tim Thomas, Joel Przybilla, Glenn Robinson, Ray Allen","Ham, Thomas, Przybilla, Robinson, Allen",1032-1501-2038-299-951,MIL,33.0,1,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.63636363636363,,27.0,,27.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3208,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2038-679-951,1610612749,"Darvin Ham, Tim Thomas, Joel Przybilla, Jason Caffey, Ray Allen","Ham, Thomas, Przybilla, Caffey, Allen",1032-1501-2038-679-951,MIL,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-208-679,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Sam Cassell, Jason Caffey","Ham, Thomas, Redd, Cassell, Caffey",1032-1501-2072-208-679,MIL,344.0,3,6.0,-5.0,12.0,11.0,4.0,,2.0,23.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,6.0,,,4.0,1.0,2.0,3.0,9.0,4.0,,6.0,11.0,1.0,2.0,1.0,,2.0,,2.0,2.0,,,2.0,4.0,,4.0,1.0,1.0,,1.0,2.0,3.0,1.0,,3.0,,3.0,4.0,7.0,,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,4.0,,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,0.23076923076923078,0.3333333333333333,,0.23076923076923078,0.3333333333333333,,0.3076923076923077,1.0,,0.5,0.16666666666666666,,0.75,0.5,0.4,,,0.75,,1.0,0.5,,,,96.27906976744185,,16.75,13.0,15.5,12.272727272727273,0.07692307692307693,1.0,1.0,,0.15384615384615385,,,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,,0.3076923076923077,0.3333333333333333,1.0,,0.3333333333333333,,,,0.5,0.38461538461538464,0.4570423076923077,0.5676,0.4691625,,,0.3333333333333333,,13.022222222222222,25.925,0.3333333333333333,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-208-911,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Sam Cassell, Ervin Johnson","Ham, Thomas, Redd, Cassell, Johnson",1032-1501-2072-208-911,MIL,2710.0,16,45.0,-40.0,82.0,84.0,7.0,8.0,12.0,166.0,7.0,17.0,1.0,4.0,,1.0,5.0,21.0,5.0,22.0,6.0,,13.0,1.0,2.0,17.0,60.0,19.0,11.0,66.0,106.0,3.0,7.0,2.0,4.0,13.0,,3.0,2.0,2.0,2.0,22.0,12.0,2.0,13.0,11.0,18.0,3.0,5.0,43.0,4.0,12.0,1.0,21.0,3.0,25.0,16.0,41.0,1.0,3.0,3.0,,7.0,2.0,5.0,15.0,11.0,20.0,2.0,16.0,,7.0,1.0,4.0,3.0,4.0,2.0,53.0,2.0,7.0,0.6470588235294118,0.6875,0.2833333333333333,0.42857142857142855,,0.34810126582278483,0.5,,0.3793103448275862,0.5909090909090909,0.16666666666666666,0.24050632911392406,0.4666666666666667,0.6,0.6176470588235294,0.2857142857142857,0.2,0.36363636363636365,0.5641025641025641,0.3018867924528302,0.5555555555555556,0.23529411764705882,0.2857142857142857,0.46153846153846156,0.8,0.6875,0.5,,0.022222222222222223,88.20664206642067,0.5,18.524390243902438,14.178571428571429,17.75609756097561,13.166666666666666,0.21518987341772153,0.4117647058823529,0.5,0.42857142857142855,0.26582278481012656,0.23809523809523808,0.3125,0.27848101265822783,0.22727272727272727,0.23809523809523808,1.0,0.0759493670886076,0.16455696202531644,0.4444444444444444,0.25,,0.1111111111111111,0.2,,,0.4,0.45569620253164556,0.45549240506329114,0.48700714285714286,0.31016,0.08139534883720931,0.1044776119402985,0.19696969696969696,0.030303030303030304,9.65,25.400000000000002,0.08536585365853659,3.0,1.0,0.6,2.0,5.0,7.0,21.0,5.0,9.0,7.0,5.0,2.0,,8.0,3.0,1.0,,1.0,0.3684210526315789,0.3684210526315789,0.15,0.045454545454545456,,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,0.38461538461538464,1.0,0.38461538461538464,0.17647058823529413,1.0,3.0,,0.23809523809523808,,,0.5,1.0,,0.1875,,3.0,,,1.0,,1.0,,0.5,,1.0,1.0,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-208-951,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Sam Cassell, Ray Allen","Ham, Thomas, Redd, Cassell, Allen",1032-1501-2072-208-951,MIL,7.0,2,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-208-998,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Sam Cassell, Mark Pope","Ham, Thomas, Redd, Cassell, Pope",1032-1501-2072-208-998,MIL,14.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,205.71428571428572,,12.0,2.0,12.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.25335,,0.25335,,,,,,26.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-21-299,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Greg Anthony, Glenn Robinson","Ham, Thomas, Redd, Anthony, Robinson",1032-1501-2072-21-299,MIL,42.0,1,1.0,-2.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,0.5,,,,,,,,,,68.57142857142857,,16.0,26.0,15.0,26.0,0.5,,,,,,,,,,,0.5,,1.0,,,,,,,,1.0,0.6322,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-21-911,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Greg Anthony, Ervin Johnson","Ham, Thomas, Redd, Anthony, Johnson",1032-1501-2072-21-911,MIL,213.0,2,4.0,-1.0,8.0,7.0,,4.0,,15.0,,,,,,,,3.0,1.0,1.0,,,1.0,,,1.0,4.0,1.0,,2.0,3.0,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,2.0,,,2.0,,,2.0,,2.0,,1.0,1.0,,2.0,,2.0,4.0,1.0,1.0,,,,,,,,,,2.0,,,1.0,1.0,0.25,,,0.2,,,0.2,,,0.2,0.5,,,,0.6666666666666666,,0.4,,,,,,,,1.0,,,101.40845070422536,,15.75,12.428571428571429,15.75,11.285714285714286,,,,,0.6,,,0.2,1.0,1.0,1.0,,0.2,,,,,,,,,0.2,0.37,,,,,,,12.95,28.1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-299-911,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Glenn Robinson, Ervin Johnson","Ham, Thomas, Redd, Robinson, Johnson",1032-1501-2072-299-911,MIL,633.0,4,11.0,10.0,17.0,17.0,,,1.0,34.0,5.0,6.0,1.0,1.0,,,,3.0,2.0,4.0,1.0,,,,,7.0,13.0,1.0,5.0,22.0,12.0,1.0,1.0,,,2.0,,,,,,14.0,,,,7.0,8.0,5.0,2.0,17.0,,1.0,,3.0,,3.0,1.0,4.0,,5.0,5.0,,,,,2.0,3.0,3.0,,7.0,1.0,3.0,,2.0,2.0,2.0,,20.0,,,1.0,1.0,0.5384615384615384,1.0,,0.6071428571428571,1.0,,0.6176470588235294,1.0,,0.07142857142857142,,,0.6,0.16666666666666666,,,0.5,0.16666666666666666,,0.5,,0.5,0.6666666666666666,,,,,77.34597156398104,,19.235294117647058,18.0,18.823529411764707,17.11764705882353,0.42857142857142855,0.8333333333333334,1.0,1.0,0.21428571428571427,,,0.2857142857142857,0.5,0.5,1.0,0.07142857142857142,,1.0,1.0,1.0,,,,,,0.5,0.4635357142857143,0.5281,,0.17647058823529413,0.1875,0.09090909090909091,,8.215384615384615,22.1,,,,,1.0,,1.0,3.0,,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,0.07692307692307693,,,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-299-951,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Glenn Robinson, Ray Allen","Ham, Thomas, Redd, Robinson, Allen",1032-1501-2072-299-951,MIL,258.0,1,4.0,-9.0,6.0,7.0,,2.0,,13.0,,1.0,,,,,,2.0,1.0,2.0,1.0,,1.0,,,1.0,5.0,2.0,1.0,6.0,15.0,,1.0,,,,,,,,,2.0,,,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,,,,,2.0,2.0,,,,,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,,,,,,6.0,,,1.0,1.0,0.2,,,0.35714285714285715,,,0.35714285714285715,,,0.2857142857142857,1.0,,,0.25,,1.0,,0.4,,,1.0,,,,,,,72.55813953488372,,23.666666666666668,16.571428571428573,21.5,15.857142857142858,0.14285714285714285,,,,0.2857142857142857,,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,0.42857142857142855,0.44007857142857143,,,,,,,11.16,25.0,,,,,1.0,,1.0,3.0,,1.0,1.0,,1.0,,,,,,1.0,0.5,0.5,0.2,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-679-951,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Jason Caffey, Ray Allen","Ham, Thomas, Redd, Caffey, Allen",1032-1501-2072-679-951,MIL,172.0,2,3.0,-6.0,5.0,6.0,,,1.0,11.0,,1.0,,,,,1.0,1.0,,2.0,,,2.0,1.0,,1.0,4.0,2.0,,2.0,8.0,,,1.0,,,,,,,,,2.0,,2.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,0.25,,,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,,,,0.3333333333333333,,,,0.2,,0.5,,,,,,,,92.09302325581395,,21.6,10.666666666666666,19.2,10.666666666666666,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,,,,1.0,,,,,0.5,0.47075,0.58875,,,,,,11.4,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-2072-911-951,1610612749,"Darvin Ham, Tim Thomas, Michael Redd, Ervin Johnson, Ray Allen","Ham, Thomas, Redd, Johnson, Allen",1032-1501-2072-911-951,MIL,4329.0,23,72.0,-2.0,136.0,128.0,8.0,13.0,17.0,264.0,13.0,29.0,2.0,9.0,2.0,3.0,13.0,26.0,20.0,41.0,10.0,1.0,16.0,1.0,1.0,46.0,96.0,26.0,20.0,139.0,141.0,5.0,14.0,2.0,5.0,21.0,4.0,6.0,2.0,4.0,12.0,72.0,20.0,,15.0,36.0,45.0,11.0,16.0,99.0,5.0,12.0,13.0,28.0,6.0,47.0,18.0,65.0,1.0,11.0,6.0,5.0,13.0,8.0,5.0,22.0,16.0,34.0,8.0,28.0,2.0,13.0,1.0,9.0,6.0,9.0,9.0,118.0,12.0,8.0,0.782608695652174,0.782608695652174,0.4791666666666667,0.35714285714285715,0.6666666666666666,0.48770491803278687,0.5,0.5,0.5111940298507462,0.5526315789473685,0.6,0.21311475409836064,0.5909090909090909,0.8571428571428571,0.7567567567567568,0.24489795918367346,0.7222222222222222,0.3125,0.7454545454545455,0.26153846153846155,0.1875,0.19047619047619047,0.3333333333333333,0.75,0.8571428571428571,0.6363636363636364,0.8333333333333334,0.5,0.016666666666666666,87.81704781704781,1.0,16.610294117647058,16.171875,15.845588235294118,15.734375,0.23770491803278687,0.4482758620689655,0.48148148148148145,0.8461538461538461,0.21311475409836064,0.5,0.5909090909090909,0.3360655737704918,0.4878048780487805,0.4878048780487805,0.8,0.08196721311475409,0.13114754098360656,0.5625,0.2222222222222222,0.5,0.0625,0.375,0.6666666666666666,0.125,0.125,0.45081967213114754,0.46202644628099176,0.49237083333333337,0.4669875,0.09774436090225563,0.12149532710280374,0.1510791366906475,0.08633093525179857,10.219791666666667,25.803846153846152,0.058823529411764705,9.0,1.0,0.6923076923076923,3.0,6.0,9.0,27.0,6.0,6.0,9.0,6.0,3.0,1.0,9.0,,1.0,1.0,1.0,0.34615384615384615,0.36,0.0625,,0.3333333333333333,0.3,0.3,1.0,0.375,0.375,1.0,0.4,0.06896551724137931,3.0,1.0,2.0,0.15384615384615385,,,0.2857142857142857,2.0,,0.4166666666666667,2.0,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,0.0625,1.0,1.0,1.0,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-208-21-911,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Greg Anthony, Ervin Johnson","Ham, Thomas, Cassell, Anthony, Johnson",1032-1501-208-21-911,MIL,745.0,5,12.0,,24.0,23.0,4.0,4.0,4.0,47.0,4.0,5.0,2.0,2.0,,,2.0,6.0,2.0,5.0,,,3.0,,,8.0,16.0,3.0,4.0,23.0,23.0,2.0,2.0,,,4.0,1.0,2.0,,3.0,5.0,12.0,4.0,,3.0,6.0,7.0,3.0,2.0,15.0,1.0,3.0,1.0,5.0,2.0,8.0,4.0,12.0,,2.0,1.0,1.0,1.0,,1.0,6.0,2.0,4.0,,7.0,1.0,3.0,,,,,,19.0,5.0,4.0,0.75,0.75,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.15789473684210525,0.16666666666666666,1.0,0.7142857142857143,0.375,1.0,0.5,0.75,0.4,1.0,0.3333333333333333,0.5,,1.0,0.8,,1.0,,90.84563758389262,,17.75,13.869565217391305,17.125,13.391304347826088,0.2631578947368421,0.8,0.8,0.75,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.4,0.4,1.0,,0.15789473684210525,1.0,1.0,0.5,,,,,,0.42105263157894735,0.4454868421052631,0.6274,0.3255,0.13636363636363635,0.15789473684210525,0.17391304347826086,0.21739130434782608,9.9625,26.46666666666667,0.16666666666666666,1.0,,0.5,,1.0,1.0,3.0,1.0,,1.0,1.0,,,5.0,1.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,1.0,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-208-21-951,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Greg Anthony, Ray Allen","Ham, Thomas, Cassell, Anthony, Allen",1032-1501-208-21-951,MIL,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-208-21-998,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Greg Anthony, Mark Pope","Ham, Thomas, Cassell, Anthony, Pope",1032-1501-208-21-998,MIL,86.0,1,1.0,,2.0,3.0,,,,5.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,0.75,,,0.75,,,0.5,,,,,0.5,,0.5,,,,,,,,,0.5,,83.72093023255813,,24.5,12.333333333333334,24.5,12.333333333333334,0.5,,,,,,,,,,,,0.5,,,,,,,,,1.0,0.5154,,,,,,,,25.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-208-299-911,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Glenn Robinson, Ervin Johnson","Ham, Thomas, Cassell, Robinson, Johnson",1032-1501-208-299-911,MIL,1203.0,7,20.0,9.0,43.0,38.0,18.0,9.0,6.0,81.0,6.0,9.0,1.0,2.0,2.0,2.0,,6.0,3.0,14.0,1.0,,7.0,,4.0,9.0,29.0,8.0,12.0,45.0,36.0,2.0,4.0,,2.0,6.0,3.0,8.0,4.0,5.0,17.0,10.0,8.0,2.0,6.0,5.0,9.0,2.0,3.0,22.0,1.0,5.0,2.0,14.0,3.0,19.0,6.0,25.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,6.0,6.0,11.0,,14.0,,7.0,,,,,,39.0,17.0,18.0,0.5555555555555556,0.625,0.3103448275862069,0.5,0.375,0.44594594594594594,0.5,0.5,0.5113636363636364,0.6,0.5666666666666667,0.21621621621621623,0.6666666666666666,0.75,0.8235294117647058,0.25,0.4,0.5,0.7272727272727273,0.2727272727272727,,0.2727272727272727,0.5,0.6,1.0,0.875,0.4,,0.09090909090909091,96.9576059850374,,14.093023255813954,15.710526315789474,12.720930232558139,15.0,0.24324324324324326,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16216216216216217,,,0.3783783783783784,0.21428571428571427,0.21428571428571427,1.0,0.02702702702702703,0.1891891891891892,0.5,0.5,,,0.16666666666666666,1.0,,0.3333333333333333,0.4594594594594595,0.47741805555555555,0.4151,0.42979090909090906,0.1590909090909091,0.19444444444444445,0.13333333333333333,0.37777777777777777,11.020689655172415,27.45,0.4186046511627907,,,,1.0,4.0,5.0,12.0,4.0,,4.0,3.0,1.0,,2.0,5.0,,,0.8,0.625,0.7142857142857143,,,,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.75,0.6666666666666666,,1.0,,,,,,,,,0.3333333333333333,,1.0,,,,2.0,,2.0,,0.5,,,0.5,,3.0,1.0,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
1032-1501-208-299-951,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Glenn Robinson, Ray Allen","Ham, Thomas, Cassell, Robinson, Allen",1032-1501-208-299-951,MIL,609.0,2,10.0,-5.0,23.0,24.0,15.0,12.0,1.0,47.0,4.0,6.0,1.0,1.0,2.0,4.0,,2.0,3.0,5.0,,,2.0,,2.0,7.0,13.0,2.0,13.0,30.0,35.0,1.0,1.0,,,2.0,4.0,9.0,2.0,9.0,20.0,4.0,10.0,,2.0,2.0,3.0,2.0,,7.0,,1.0,4.0,2.0,,6.0,1.0,7.0,,1.0,1.0,,2.0,1.0,1.0,2.0,4.0,7.0,1.0,14.0,,4.0,3.0,,,,,28.0,20.0,15.0,0.2857142857142857,0.2857142857142857,0.5384615384615384,1.0,0.4444444444444444,0.5666666666666667,1.0,0.5,0.6818181818181818,1.0,0.625,0.13333333333333333,1.0,,0.5,0.16666666666666666,0.8,,0.6666666666666666,0.14285714285714285,,,,0.5,1.0,,0.6666666666666666,1.0,,111.13300492610837,,15.565217391304348,10.458333333333334,15.391304347826088,10.125,0.4,0.6666666666666666,1.0,0.5,0.13333333333333333,,,0.3333333333333333,0.6,0.6,,,0.13333333333333333,1.0,1.0,,,0.36363636363636365,0.5,,0.18181818181818182,0.5333333333333333,0.4708833333333333,0.5457,0.4526045454545455,0.21052631578947367,0.23529411764705882,0.06666666666666667,0.6666666666666666,7.815384615384615,26.8,0.6521739130434783,,2.0,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,1.0,0.5,0.5,0.15384615384615385,,,,,,0.5,0.5,1.0,0.5,0.3333333333333333,,,,,,,,,,0.5,,,,,,1.0,,1.0,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,True
