EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsPutbacks,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,Technical Free Throw Trips,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGM,SecondChanceFtPoints,Corner3Assists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,2pt And 1 Free Throw Trips,Clear Path Fouls,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DefFTReboundPct,SelfORebPct,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,BlockedLongMidRange,LongMidRangePctBlocked,Defensive 3 Seconds Violations,OffCorner3ReboundPct,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,HeaveAttempts,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
105-1890-1960-2054-2207,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Jake Tsakalidis, Joe Johnson","Majerle, Marion, Palacio, Tsakalidis, Johnson",105-1890-1960-2054-2207,PHX,134.0,3,2.0,-3.0,4.0,4.0,8.0,1.0,2.0,2.0,2.0,3.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,85.97014925373134,16.5,17.0,16.5,17.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.40116666666666667,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2054-339,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Jake Tsakalidis, Tom Gugliotta","Majerle, Marion, Palacio, Tsakalidis, Gugliotta",105-1890-1960-2054-339,PHX,410.0,2,7.0,,13.0,13.0,26.0,2.0,1.0,3.0,1.0,7.0,9.0,9.0,2.0,,1.0,2.0,1.0,5.0,,3.0,2.0,2.0,,9.0,1.0,1.0,0.14285714285714285,0.2777777777777778,0.4090909090909091,91.31707317073172,15.76923076923077,15.76923076923077,14.23076923076923,11.692307692307692,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4610277777777778,10.700000000000001,5.0,13.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,8.0,1.0,9.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,0.5,0.5,0.3333333333333333,0.2222222222222222,1.0,0.45454545454545453,0.16666666666666666,0.75,0.5333333333333333,0.14285714285714285,0.5,0.25,0.75,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.5,0.5,0.4444444444444444,0.5,0.3574,0.54535,0.1,0.125,0.2222222222222222,25.4,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2054-358,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Jake Tsakalidis, Anfernee Hardaway","Majerle, Marion, Palacio, Tsakalidis, Hardaway",105-1890-1960-2054-358,PHX,1139.0,5,19.0,7.0,32.0,27.0,59.0,10.0,4.0,6.0,16.0,26.0,40.0,33.0,22.0,10.0,11.0,11.0,3.0,22.0,,5.0,7.0,11.0,,32.0,0.6875,0.7333333333333333,0.6153846153846154,0.5925925925925926,0.6290322580645161,74.59174714661984,17.46875,21.48148148148148,17.0,20.666666666666668,0.37037037037037035,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.75,0.45694074074074076,7.338461538461539,5.0,,4.0,10.0,1.0,,,,,1.0,8.0,4.0,4.0,,2.0,6.0,,,,,,4.0,1.0,8.0,9.0,4.0,13.0,5.0,5.0,,1.0,9.0,3.0,1.0,,,,6.0,5.0,,,,0.6,0.037037037037037035,1.0,0.7272727272727273,0.4,0.3333333333333333,0.6428571428571429,0.36363636363636365,0.5,1.0,0.875,,,1.0,0.37037037037037035,,,,,0.25,,0.4074074074074074,,0.415775,0.433975,0.1,0.10344827586206896,0.15,22.6,0.15625,7.0,1.0,1.0,1.0,5.0,1.0,4.0,8.0,2.0,2.0,2.0,6.0,2.0,4.0,1.0,3.0,1.0,1.0,0.5,1.0,0.5,1.0,0.07692307692307693,0.2,0.6666666666666666,0.2,0.7,0.875,0.8571428571428571,0.5,0.5,0.4,0.037037037037037035,0.25,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2054-950,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Jake Tsakalidis, Stephon Marbury","Majerle, Marion, Palacio, Tsakalidis, Marbury",105-1890-1960-2054-950,PHX,36.0,1,1.0,-2.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,80.0,26.0,10.0,26.0,10.0,,,,,,0.357,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2063-2207,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Jake Voskuhl, Joe Johnson","Majerle, Marion, Palacio, Voskuhl, Johnson",105-1890-1960-2063-2207,PHX,507.0,3,8.0,-2.0,13.0,14.0,27.0,5.0,,2.0,3.0,12.0,13.0,15.0,4.0,2.0,2.0,3.0,,7.0,1.0,1.0,,3.0,,10.0,0.6666666666666666,0.6666666666666666,0.25,0.34615384615384615,0.40625,76.68639053254438,19.384615384615383,18.214285714285715,16.846153846153847,17.785714285714285,0.38461538461538464,0.15384615384615385,,,,0.4867692307692308,7.416666666666667,1.0,1.0,3.0,5.0,,,,,1.0,1.0,4.0,3.0,,,2.0,2.0,3.0,,,1.0,,4.0,1.0,4.0,5.0,4.0,9.0,,,,,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,,0.5714285714285714,0.4444444444444444,1.0,0.625,0.4444444444444444,,0.75,,0.5,1.0,,0.38461538461538464,,,,,,,0.46153846153846156,,0.3749,,0.13333333333333333,0.14285714285714285,0.15384615384615385,22.5,0.07692307692307693,2.0,,,,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,,0.375,,,0.6666666666666666,0.5,0.4,0.4,0.5,0.2,0.2,1.0,0.07692307692307693,,,,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2063-339,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Jake Voskuhl, Tom Gugliotta","Majerle, Marion, Palacio, Voskuhl, Gugliotta",105-1890-1960-2063-339,PHX,61.0,1,1.0,2.0,1.0,2.0,3.0,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,70.81967213114754,17.0,22.0,17.0,19.5,,,,,,0.5217,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,0.6666666666666666,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2063-358,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Jake Voskuhl, Anfernee Hardaway","Majerle, Marion, Palacio, Voskuhl, Hardaway",105-1890-1960-2063-358,PHX,618.0,5,10.0,-8.0,18.0,20.0,38.0,4.0,1.0,2.0,4.0,11.0,15.0,23.0,4.0,4.0,2.0,3.0,1.0,7.0,3.0,5.0,1.0,2.0,1.0,13.0,0.5,0.5,0.36363636363636365,0.4230769230769231,0.5,88.54368932038834,19.055555555555557,13.75,19.055555555555557,13.75,0.3076923076923077,0.15384615384615385,0.5,0.5,1.0,0.4742769230769231,6.681818181818182,,4.0,1.0,5.0,,1.0,2.0,,1.0,2.0,4.0,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,7.0,2.0,2.0,,1.0,5.0,3.0,,,,,,,1.0,0.5,0.5,,0.15384615384615385,0.4,0.8,0.14285714285714285,1.0,0.8571428571428571,0.125,,0.5,1.0,,1.0,,0.38461538461538464,0.15384615384615385,0.5,0.5,1.0,,,0.5384615384615384,0.5,,,0.2,0.23076923076923078,,26.5,,2.0,,,,1.0,,,2.0,,,1.0,1.0,,3.0,2.0,1.0,,,,,,1.0,0.09090909090909091,0.2,0.3333333333333333,,0.4,0.5,0.5,0.25,0.25,,,,,,0.13333333333333333,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2207-448,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Joe Johnson, Bo Outlaw","Majerle, Marion, Palacio, Johnson, Outlaw",105-1890-1960-2207-448,PHX,81.0,1,1.0,1.0,2.0,2.0,4.0,,,,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,71.1111111111111,17.5,23.0,17.5,20.0,,,,,,0.5494,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2228-358,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Alton Ford, Anfernee Hardaway","Majerle, Marion, Palacio, Ford, Hardaway",105-1890-1960-2228-358,PHX,348.0,4,6.0,-4.0,11.0,12.0,23.0,3.0,1.0,4.0,2.0,8.0,7.0,11.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,4.0,6.0,,5.0,0.5,0.5,0.25,0.2222222222222222,0.3181818181818182,95.17241379310344,16.636363636363637,13.75,16.09090909090909,13.583333333333334,0.3333333333333333,0.4444444444444444,0.25,0.25,,0.39421111111111107,12.1625,,,2.0,1.0,,,1.0,,,1.0,3.0,1.0,,,,,,1.0,,,,2.0,2.0,2.0,5.0,2.0,7.0,1.0,,1.0,,4.0,2.0,,,,,,,,,,,0.1111111111111111,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.2857142857142857,,,1.0,0.3333333333333333,1.0,,0.1111111111111111,0.1111111111111111,,,,,,0.2222222222222222,,0.4274,,0.18181818181818182,0.2,,26.6,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,0.5,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.2857142857142857,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
105-1890-1960-2228-950,1610612756,"Dan Majerle, Shawn Marion, Milt Palacio, Alton Ford, Stephon Marbury","Majerle, Marion, Palacio, Ford, Marbury",105-1890-1960-2228-950,PHX,113.0,1,2.0,,4.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,89.20353982300885,15.25,17.333333333333332,13.75,15.0,0.2,0.2,1.0,1.0,1.0,0.37349,9.1,2.0,3.0,2.0,1.0,1.0,,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,,,,2.0,,,,1.0,,,,2.0,2.0,,,,,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,,0.4,,,0.5,,,0.5,,,,,,,0.2,0.4,,,,0.3333333333333333,0.6666666666666666,0.6,,0.318625,0.36824999999999997,0.16666666666666666,0.25,,28.05,0.5,,,,,,,1.0,2.0,,,,,,,,,,1.0,,0.5,,0.5,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2002,2001-02,False
