EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceArc3FGA,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,PtsPutbacks,OffAtRimReboundPct,Corner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,PtsUnassisted3s,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,Corner3PctBlocked,HeaveAttempts,BlockedArc3,team_id,year,season,team_vs
1444-1513-2043-2222-85,1610612758,"Lawrence Funderburke, Scot Pollard, Mateen Cleaves, Gerald Wallace, Brent Price","Funderburke, Pollard, Cleaves, Wallace, Price",1444-1513-2043-2222-85,SAC,340.0,2,6.0,-4.0,15.0,14.0,9.0,7.0,2.0,29.0,1.0,1.0,,,,,,2.0,1.0,6.0,,,1.0,2.0,9.0,1.0,2.0,6.0,10.0,1.0,2.0,,2.0,1.0,5.0,2.0,4.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,2.0,,1.0,2.0,4.0,,6.0,1.0,7.0,2.0,1.0,2.0,1.0,,2.0,,4.0,2.0,1.0,2.0,2.0,,,1.0,,,,,4.0,4.0,9.0,1.0,0.5,0.5,0.2222222222222222,0.5,0.2,0.2,0.5,0.16666666666666666,0.2727272727272727,0.5,0.2857142857142857,0.1,,,0.5,,1.0,0.14285714285714285,1.0,,1.0,0.125,0.2,,,1.0,1.0,1.0,,122.8235294117647,,12.4,11.0,11.266666666666667,11.0,0.1,1.0,1.0,,0.2,,,,0.6,0.16666666666666666,0.16666666666666666,1.0,,0.1,,,,,,0.2,0.41475999999999996,0.3493,0.39490000000000003,,,0.3333333333333333,0.6666666666666666,13.033333333333333,24.9,0.6,,1.0,1.0,,,,,0.16666666666666666,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1513-2043-2222-978,1610612758,"Lawrence Funderburke, Scot Pollard, Mateen Cleaves, Gerald Wallace, Peja Stojakovic","Funderburke, Pollard, Cleaves, Wallace, Stojakovic",1444-1513-2043-2222-978,SAC,154.0,1,3.0,2.0,6.0,5.0,,,,11.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,3.0,,2.0,6.0,4.0,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,,1.0,,2.0,,,,2.0,,1.0,,,,,,6.0,,,,0.5,0.5,0.6666666666666666,,,0.6666666666666666,,,0.75,,,,0.3333333333333333,1.0,0.5,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,102.85714285714285,,14.333333333333334,13.6,14.333333333333334,13.6,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,0.3333333333333333,0.3718666666666666,,,0.25,0.25,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-1710-185-2045,1610612758,"Lawrence Funderburke, Bobby Jackson, Mike Bibby, Chris Webber, Hedo Turkoglu","Funderburke, Jackson, Bibby, Webber, Turkoglu",1444-1517-1710-185-2045,SAC,110.0,1,2.0,-2.0,2.0,3.0,,,1.0,5.0,,,,,,,,,,4.0,,,,,4.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,0.5,0.5,,,,1.0,,,65.45454545454545,,35.5,13.0,24.0,13.0,,,,,,,,,1.0,,,,,,,,,,,,0.3999,0.3675,,,,,,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-1710-185-57,1610612758,"Lawrence Funderburke, Bobby Jackson, Mike Bibby, Chris Webber, Doug Christie","Funderburke, Jackson, Bibby, Webber, Christie",1444-1517-1710-185-57,SAC,65.0,1,1.0,-3.0,2.0,2.0,2.0,,,4.0,,,,,,,,1.0,1.0,1.0,,,,1.0,2.0,,,2.0,5.0,,,,,1.0,2.0,,2.0,2.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,88.61538461538463,,13.5,19.0,13.5,19.0,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.4011,,0.4011,,,,1.0,14.05,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-1710-185-978,1610612758,"Lawrence Funderburke, Bobby Jackson, Mike Bibby, Chris Webber, Peja Stojakovic","Funderburke, Jackson, Bibby, Webber, Stojakovic",1444-1517-1710-185-978,SAC,75.0,1,1.0,,3.0,4.0,3.0,2.0,,7.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,2.0,1.0,,4.0,4.0,,,,,2.0,2.0,,4.0,4.0,,1.0,,2.0,2.0,1.0,,1.0,4.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,4.0,4.0,3.0,,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,134.4,,5.666666666666667,14.5,5.666666666666667,14.25,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,0.5519,,0.5519,,,,1.0,9.65,38.8,1.0,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-1710-2045-2074,1610612758,"Lawrence Funderburke, Bobby Jackson, Mike Bibby, Hedo Turkoglu, Jabari Smith","Funderburke, Jackson, Bibby, Turkoglu, Smith",1444-1517-1710-2045-2074,SAC,361.0,2,6.0,3.0,13.0,12.0,9.0,1.0,,25.0,2.0,2.0,,,1.0,1.0,,,1.0,5.0,,,,3.0,7.0,,4.0,10.0,7.0,,,,,2.0,4.0,4.0,8.0,4.0,2.0,,,2.0,2.0,1.0,,1.0,4.0,,,1.0,4.0,1.0,6.0,,6.0,1.0,,,,,3.0,1.0,3.0,3.0,4.0,6.0,5.0,,2.0,1.0,1.0,,1.0,,10.0,8.0,9.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.5,0.42857142857142855,,0.5,0.5555555555555556,,0.6666666666666666,,,,,1.0,0.4,,1.0,,0.45454545454545453,,,,,0.3333333333333333,0.5,1.0,,99.7229916897507,,10.692307692307692,18.5,10.692307692307692,16.583333333333332,0.2857142857142857,1.0,1.0,0.5,,,,,0.7142857142857143,0.2,0.2,1.0,,,,,,0.25,1.0,0.2857142857142857,0.5279142857142857,,0.50625,0.25,0.25,,0.8,13.9,,0.6923076923076923,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-1710-2045-57,1610612758,"Lawrence Funderburke, Bobby Jackson, Mike Bibby, Hedo Turkoglu, Doug Christie","Funderburke, Jackson, Bibby, Turkoglu, Christie",1444-1517-1710-2045-57,SAC,135.0,1,2.0,,4.0,3.0,,3.0,1.0,7.0,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,3.0,1.0,,2.0,2.0,,,1.0,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,,,0.5,,,,0.3333333333333333,0.5,,,,,,,74.66666666666667,,20.25,18.0,17.0,15.333333333333334,0.25,1.0,1.0,,,,,,0.5,,,,,0.25,,,,,,0.5,0.5440375,0.53925,,,,,,13.200000000000001,25.6,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-1710-2045-978,1610612758,"Lawrence Funderburke, Bobby Jackson, Mike Bibby, Hedo Turkoglu, Peja Stojakovic","Funderburke, Jackson, Bibby, Turkoglu, Stojakovic",1444-1517-1710-2045-978,SAC,157.0,4,3.0,-5.0,5.0,6.0,2.0,3.0,1.0,11.0,,,,,,,,,,3.0,,,,,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,3.0,,1.0,,,3.0,2.0,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,,,100.89171974522293,,15.2,13.5,14.2,12.166666666666666,,,,,,,,,1.0,,,,,,,,,,,,0.3792333333333333,,,,,,,16.833333333333332,,0.4,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-1710-57-978,1610612758,"Lawrence Funderburke, Bobby Jackson, Mike Bibby, Doug Christie, Peja Stojakovic","Funderburke, Jackson, Bibby, Christie, Stojakovic",1444-1517-1710-57-978,SAC,336.0,2,6.0,1.0,12.0,12.0,7.0,3.0,1.0,24.0,1.0,1.0,,,1.0,1.0,,,4.0,4.0,,,3.0,5.0,5.0,3.0,4.0,17.0,16.0,1.0,1.0,,2.0,2.0,2.0,2.0,6.0,6.0,4.0,3.0,,3.0,4.0,1.0,,2.0,9.0,,,1.0,2.0,,3.0,1.0,4.0,1.0,,,1.0,,2.0,,2.0,2.0,3.0,3.0,6.0,,2.0,1.0,,,,,15.0,6.0,7.0,,0.6,0.6,1.0,1.0,1.0,0.8125,1.0,0.5,0.7727272727272727,1.0,0.6,0.375,,,,,0.4,,1.0,,0.5,,,,,0.5,1.0,1.0,,102.85714285714286,,14.166666666666666,13.833333333333334,11.916666666666666,12.166666666666666,0.125,1.0,1.0,1.0,,,,,0.5,1.0,1.0,0.5,,0.375,,,,0.25,1.0,0.5,0.49793125,0.3363,0.5683125,0.2,0.2857142857142857,0.11764705882352941,0.35294117647058826,14.9,24.599999999999998,0.5833333333333334,,2.0,2.0,1.0,,1.0,,0.5,,,1.0,,,,,,,,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-185-2045-2222,1610612758,"Lawrence Funderburke, Bobby Jackson, Chris Webber, Hedo Turkoglu, Gerald Wallace","Funderburke, Jackson, Webber, Turkoglu, Wallace",1444-1517-185-2045-2222,SAC,59.0,1,1.0,4.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,2.0,,,4.0,,,,,,,,,,4.0,,,,2.0,2.0,1.0,1.0,,4.0,,,,2.0,,2.0,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,4.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,122.03389830508475,,4.333333333333333,23.0,4.333333333333333,23.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,0.5468,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-185-2045-57,1610612758,"Lawrence Funderburke, Bobby Jackson, Chris Webber, Hedo Turkoglu, Doug Christie","Funderburke, Jackson, Webber, Turkoglu, Christie",1444-1517-185-2045-57,SAC,326.0,4,5.0,2.0,11.0,10.0,,,2.0,21.0,1.0,3.0,,1.0,,,1.0,4.0,,2.0,,,1.0,2.0,9.0,1.0,2.0,6.0,4.0,,2.0,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,,7.0,,7.0,1.0,8.0,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,6.0,,,,0.5,0.5,0.2222222222222222,,,0.2,,,0.2727272727272727,,,0.1,,,,,1.0,0.14285714285714285,,,1.0,0.125,,,1.0,1.0,1.0,,,92.76073619631902,1.0,15.818181818181818,15.2,15.454545454545455,15.2,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,0.25,0.25,,0.2,,,,,0.1,0.5,,,,,0.4,0.46247499999999997,0.4774,,0.09090909090909091,0.1,,,7.611111111111111,25.3,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-2043-2045-2222,1610612758,"Lawrence Funderburke, Bobby Jackson, Mateen Cleaves, Hedo Turkoglu, Gerald Wallace","Funderburke, Jackson, Cleaves, Turkoglu, Wallace",1444-1517-2043-2045-2222,SAC,345.0,3,6.0,-7.0,13.0,11.0,7.0,8.0,1.0,24.0,3.0,5.0,,,1.0,2.0,1.0,1.0,,4.0,1.0,,1.0,4.0,10.0,2.0,,8.0,15.0,,1.0,,,1.0,3.0,,2.0,4.0,4.0,1.0,,2.0,2.0,2.0,,,4.0,,1.0,,3.0,1.0,4.0,1.0,5.0,,,,,,,,,,1.0,2.0,,,,,,,,,8.0,2.0,7.0,,0.5,0.5,0.4,,0.3333333333333333,0.3333333333333333,,0.2,0.3333333333333333,,0.2,0.16666666666666666,,,,1.0,0.6,0.16666666666666666,,,0.6,0.125,,,1.0,,0.6666666666666666,,,100.17391304347827,,11.923076923076923,17.272727272727273,11.384615384615385,15.727272727272727,0.4166666666666667,0.6,0.6,0.6666666666666666,0.08333333333333333,1.0,1.0,,0.3333333333333333,,,,0.08333333333333333,0.08333333333333333,,,,0.4,0.5,0.5833333333333334,0.5302916666666667,0.3989,0.55752,,,,0.25,7.959999999999999,23.35,0.5384615384615384,1.0,1.0,2.0,,,,0.2,0.2,,1.0,,,,,,0.125,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-2043-2222-359,1610612758,"Lawrence Funderburke, Bobby Jackson, Mateen Cleaves, Gerald Wallace, Chucky Brown","Funderburke, Jackson, Cleaves, Wallace, Brown",1444-1517-2043-2222-359,SAC,375.0,2,6.0,-1.0,13.0,14.0,4.0,8.0,3.0,27.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,,5.0,,,,6.0,14.0,,1.0,13.0,14.0,2.0,3.0,,4.0,1.0,5.0,,2.0,4.0,8.0,,,2.0,2.0,2.0,,,4.0,,2.0,1.0,3.0,1.0,5.0,3.0,8.0,1.0,1.0,,,,,,,,1.0,4.0,3.0,,1.0,1.0,,,,,9.0,2.0,4.0,2.0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.2,0.42857142857142855,0.6666666666666666,0.2,0.43333333333333335,0.6666666666666666,0.16666666666666666,,,,,1.0,0.75,0.25,0.5,,0.6666666666666666,0.25,0.2,,,1.0,0.6666666666666666,0.5,,103.68,,13.0,14.714285714285714,12.846153846153847,13.714285714285714,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.4,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.35714285714285715,,,,,,0.6666666666666666,1.0,,0.2,1.0,0.42857142857142855,0.4991714285714286,0.40773333333333334,0.4183,0.07142857142857142,0.07142857142857142,0.3076923076923077,0.15384615384615385,7.771428571428571,,0.3076923076923077,,,,1.0,,1.0,,,,1.0,,,,,0.5,0.125,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-2045-2074-2222,1610612758,"Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Jabari Smith, Gerald Wallace","Funderburke, Jackson, Turkoglu, Smith, Wallace",1444-1517-2045-2074-2222,SAC,285.0,2,5.0,5.0,11.0,10.0,2.0,2.0,,21.0,2.0,3.0,,,,,,,2.0,6.0,,,,4.0,9.0,,1.0,9.0,4.0,,,,,1.0,2.0,,2.0,2.0,6.0,,,1.0,1.0,,,1.0,2.0,,,1.0,4.0,1.0,6.0,,6.0,3.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,9.0,2.0,2.0,,0.25,0.25,0.4444444444444444,,0.5,0.4444444444444444,,0.5,0.45,,0.5,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,106.10526315789474,,13.818181818181818,13.3,13.818181818181818,13.3,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,0.3333333333333333,0.46249999999999997,,0.36835,0.1,0.1,,0.2222222222222222,12.855555555555556,,0.18181818181818182,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-2045-2074-57,1610612758,"Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Jabari Smith, Doug Christie","Funderburke, Jackson, Turkoglu, Smith, Christie",1444-1517-2045-2074-57,SAC,248.0,3,4.0,-6.0,9.0,9.0,4.0,6.0,,18.0,1.0,1.0,,,,,,1.0,1.0,3.0,,,,2.0,5.0,,1.0,5.0,11.0,,,,,,3.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,2.0,,,,2.0,,2.0,,2.0,,,,,,3.0,2.0,3.0,,2.0,6.0,2.0,,2.0,,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,0.5,0.5,0.4,,,0.4,,,0.5,,,,0.2,,,,1.0,,,,1.0,,,,1.0,1.0,,,,104.51612903225805,1.0,14.0,13.555555555555555,14.0,13.555555555555555,0.2,1.0,1.0,1.0,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,0.2,0.43052,,0.37820000000000004,0.4,0.4,,,13.459999999999999,,0.4444444444444444,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-2045-2074-85,1610612758,"Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Jabari Smith, Brent Price","Funderburke, Jackson, Turkoglu, Smith, Price",1444-1517-2045-2074-85,SAC,31.0,1,1.0,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,139.3548387096774,,16.0,7.5,16.0,7.5,,,,,,,,,1.0,,,,,,,,,,,,0.4055,,0.4055,,,,,18.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1444-1517-2045-2074-978,1610612758,"Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Jabari Smith, Peja Stojakovic","Funderburke, Jackson, Turkoglu, Smith, Stojakovic",1444-1517-2045-2074-978,SAC,190.0,2,3.0,8.0,7.0,6.0,,,,13.0,1.0,1.0,,,,,,,2.0,4.0,1.0,,,3.0,5.0,1.0,3.0,12.0,4.0,,,,,,,,,2.0,4.0,,,1.0,2.0,,,1.0,5.0,,,,3.0,,3.0,,3.0,1.0,1.0,,,,,,,,,1.0,4.0,,2.0,,1.0,1.0,1.0,1.0,12.0,,,,0.3333333333333333,0.3333333333333333,0.6,,,0.75,,,0.75,,,0.16666666666666666,,,,,0.5,,,,0.5,,,,0.5,,1.0,,,98.52631578947368,1.0,10.857142857142858,19.0,10.857142857142858,18.166666666666668,0.16666666666666666,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,,,,,,,0.3333333333333333,0.4739,,,0.25,0.2857142857142857,,,14.8,22.8,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
