EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,FTDefRebounds,Technical Free Throw Trips,SecondChanceFg3Pct,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,HeaveMakes,FoulsDrawn,Offensive Fouls Drawn,OffensiveGoaltends,team_id,year,season,team_vs
1711-1763-1899-702-89,1610612743,"Raef LaFrentz, Ryan Bowen, James Posey, Voshon Lenard, Nick Van Exel","LaFrentz, Bowen, Posey, Lenard, Van Exel",1711-1763-1899-702-89,DEN,5850.0,17,98,-61.0,192,190,23.0,49.0,19.0,382,27.0,40.0,8.0,9.0,4.0,4.0,13.0,34.0,14.0,48.0,1.0,4.0,8.0,25.0,1.0,5.0,54.0,122.0,9.0,29.0,29.0,164.0,225.0,8.0,16.0,2.0,18.0,7.0,13.0,1.0,5.0,8.0,25.0,64.0,44.0,24.0,3.0,16.0,25.0,8.0,12.0,1.0,32.0,8.0,40.0,7.0,1.0,14.0,5.0,13.0,88.0,4.0,16.0,25.0,43.0,68.0,20.0,88.0,1.0,11.0,10.0,1.0,24.0,4.0,16.0,17.0,2.0,8.0,2.0,41.0,3.0,5.0,16.0,49.0,5.0,4.0,44.0,4.0,19.0,5.0,10.0,5.0,2.0,3.0,10.0,4.0,2.0,146.0,25.0,23.0,10.0,0.5925925925925926,0.6956521739130435,0.8888888888888888,0.3103448275862069,0.2,0.3103448275862069,0.4426229508196721,0.5,0.5384615384615384,0.4470198675496689,0.5,0.4722222222222222,0.47953216374269003,0.5294117647058824,0.5208333333333334,0.19205298013245034,0.034482758620689655,0.09836065573770492,0.125,0.17647058823529413,0.020833333333333332,0.04,0.5853658536585366,0.6323529411764706,0.23880597014925373,0.8928571428571429,0.2,0.7083333333333334,0.22988505747126436,0.23076923076923078,0.38095238095238093,0.15151515151515152,0.17647058823529413,0.3333333333333333,0.42105263157894735,0.7037037037037037,0.7272727272727273,0.9,0.875,0.013513513513513514,94.03076923076924,0.4,15.890625,14.73157894736842,15.322916666666666,14.26842105263158,0.26490066225165565,0.675,0.7714285714285715,0.5185185185185185,0.2251655629139073,0.38235294117647056,0.4642857142857143,0.38461538461538464,0.31788079470198677,0.2916666666666667,0.2978723404255319,0.9285714285714286,0.026490066225165563,0.25,0.25,1.0,0.16556291390728478,0.32,0.3333333333333333,0.875,0.5625,0.8888888888888888,0.2222222222222222,1.0,0.2777777777777778,0.2,0.45695364238410596,0.32,0.4831539735099338,0.5158076923076923,0.46033611111111106,0.1144578313253012,0.1386861313868613,0.10975609756097561,0.1524390243902439,9.49672131147541,25.02758620689655,0.11979166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2002,2001-02,True
1711-1763-1899-422-89,1610612743,"Raef LaFrentz, Ryan Bowen, James Posey, Avery Johnson, Nick Van Exel","LaFrentz, Bowen, Posey, Johnson, Van Exel",1711-1763-1899-422-89,DEN,4765.0,23,79,21.0,139,138,57.0,33.0,19.0,277,28.0,44.0,6.0,12.0,8.0,15.0,8.0,24.0,13.0,37.0,4.0,5.0,8.0,21.0,5.0,13.0,49.0,105.0,12.0,26.0,28.0,162.0,141.0,9.0,16.0,1.0,22.0,15.0,36.0,6.0,14.0,11.0,59.0,64.0,34.0,30.0,6.0,8.0,20.0,8.0,8.0,,32.0,10.0,42.0,6.0,4.0,17.0,5.0,10.0,94.0,3.0,20.0,11.0,40.0,58.0,23.0,81.0,3.0,12.0,10.0,2.0,6.0,1.0,5.0,9.0,1.0,1.0,1.0,15.0,2.0,7.0,12.0,29.0,2.0,4.0,38.0,2.0,12.0,7.0,9.0,6.0,2.0,1.0,9.0,2.0,,140.0,59.0,57.0,1.0,0.6530612244897959,0.7111111111111111,0.8333333333333334,0.46153846153846156,0.42857142857142855,0.48,0.4666666666666667,0.5625,0.4166666666666667,0.5114503816793893,0.5526315789473685,0.48,0.543918918918919,0.5526315789473685,0.5175438596491229,0.1984732824427481,,0.0761904761904762,0.13636363636363635,0.08333333333333333,,,0.4,0.6451612903225806,0.35714285714285715,0.7857142857142857,0.23076923076923078,0.6710526315789473,0.3333333333333333,0.375,0.25,0.4166666666666667,0.16666666666666666,1.0,0.5555555555555556,0.6,0.7241379310344828,0.7272727272727273,1.0,0.04918032786885246,83.71038824763903,0.2222222222222222,16.85611510791367,17.55072463768116,16.0431654676259,16.57246376811594,0.33587786259541985,0.6363636363636364,0.7368421052631579,0.6071428571428571,0.183206106870229,0.3333333333333333,0.36363636363636365,0.625,0.2824427480916031,0.35135135135135137,0.35135135135135137,0.7692307692307693,0.03816793893129771,0.8,0.8,1.0,0.16030534351145037,0.38095238095238093,0.38095238095238093,0.75,0.631578947368421,0.5,0.3,0.5333333333333333,0.26,0.38461538461538464,0.5343511450381679,0.4,0.4847173076923077,0.537014705882353,0.473998,0.0851063829787234,0.10434782608695652,0.13580246913580246,0.36419753086419754,8.398095238095237,26.48076923076923,0.41007194244604317,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,2.0,0.3333333333333333,0.7777777777777778,0.16666666666666666,0.05263157894736842,1.0,1.0,0.10526315789473684,0.02,1.0,,,,,,,,,,,,,,,,,,,1610612743,2002,2001-02,True
1763-1899-384-436-45,1610612743,"Ryan Bowen, James Posey, Calbert Cheaney, Juwan Howard, George McCloud","Bowen, Posey, Cheaney, Howard, McCloud",1763-1899-384-436-45,DEN,4616.0,5,77,-4.0,150,149,28.0,17.0,15.0,299,29.0,45.0,4.0,9.0,3.0,7.0,12.0,32.0,13.0,32.0,2.0,5.0,4.0,9.0,2.0,3.0,54.0,109.0,6.0,14.0,23.0,149.0,153.0,4.0,13.0,,11.0,7.0,20.0,2.0,5.0,6.0,26.0,80.0,28.0,15.0,3.0,6.0,9.0,4.0,7.0,,40.0,5.0,45.0,3.0,2.0,20.0,10.0,10.0,95.0,2.0,14.0,5.0,41.0,47.0,17.0,64.0,3.0,17.0,8.0,9.0,17.0,6.0,10.0,15.0,2.0,7.0,,32.0,1.0,3.0,11.0,28.0,2.0,4.0,29.0,5.0,16.0,1.0,7.0,4.0,,3.0,7.0,5.0,1.0,138.0,26.0,28.0,1.0,0.7407407407407407,0.7843137254901961,0.8333333333333334,0.42857142857142855,0.4,0.42857142857142855,0.4954128440366973,0.3076923076923077,0.35,0.5121951219512195,0.36666666666666664,0.4,0.5518518518518518,0.36666666666666664,0.4642857142857143,0.11382113821138211,,0.06422018348623854,0.13333333333333333,0.03125,,,0.53125,0.7192982456140351,0.25925925925925924,0.8333333333333334,0.25,0.7301587301587301,0.25806451612903225,0.375,0.15789473684210525,0.2631578947368421,0.4,,0.6666666666666666,0.7894736842105263,0.6896551724137931,1.0,0.75,0.05454545454545454,93.27556325823222,0.7142857142857143,15.16,15.718120805369127,14.66,14.812080536912752,0.36585365853658536,0.6444444444444445,0.7435897435897436,0.6896551724137931,0.2601626016260163,0.375,0.3870967741935484,0.8333333333333334,0.2601626016260163,0.40625,0.40625,0.7692307692307693,0.04065040650406504,0.4,0.4,1.0,0.07317073170731707,0.4444444444444444,0.4444444444444444,0.75,0.6,0.4444444444444444,0.28,0.42857142857142855,0.12,0.6666666666666666,0.4796747967479675,0.4444444444444444,0.4934630081300813,0.5110115384615385,0.478984,0.11940298507462686,0.13333333333333333,0.0738255033557047,0.174496644295302,7.643119266055046,24.49285714285714,0.18666666666666668,,1.0,,2.0,1.0,1.0,2.0,,1.0,,0.5,0.5,0.25,0.06666666666666667,,,0.06666666666666667,0.08,,1.0,1.0,1.0,2.0,0.2,1.0,1.0,,,,,,,,,,,,1610612743,2002,2001-02,True
1711-1899-1985-384-89,1610612743,"Raef LaFrentz, James Posey, Zendon Hamilton, Calbert Cheaney, Nick Van Exel","LaFrentz, Posey, Hamilton, Cheaney, Van Exel",1711-1899-1985-384-89,DEN,4572.0,7,76,45.0,142,139,6.0,10.0,21.0,281,26.0,44.0,5.0,8.0,,,16.0,25.0,21.0,47.0,3.0,7.0,5.0,15.0,1.0,3.0,63.0,116.0,8.0,22.0,26.0,176.0,131.0,9.0,18.0,5.0,26.0,1.0,2.0,1.0,3.0,4.0,9.0,84.0,42.0,18.0,6.0,6.0,15.0,5.0,6.0,,42.0,6.0,48.0,3.0,3.0,15.0,8.0,19.0,102.0,5.0,18.0,10.0,37.0,49.0,23.0,72.0,6.0,16.0,10.0,6.0,4.0,3.0,3.0,11.0,3.0,1.0,3.0,15.0,1.0,,8.0,20.0,1.0,2.0,30.0,3.0,15.0,1.0,14.0,6.0,2.0,6.0,14.0,9.0,,150.0,9.0,6.0,,0.6666666666666666,0.7,0.75,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.5431034482758621,0.5,0.5,0.5434782608695652,0.525,0.5,0.5827814569536424,0.5909090909090909,0.6428571428571429,0.15942028985507245,,0.05172413793103448,0.11363636363636363,0.04,,,0.26666666666666666,0.6166666666666667,0.33962264150943394,0.7142857142857143,0.35714285714285715,0.6351351351351351,0.34328358208955223,0.4444444444444444,0.3333333333333333,0.2692307692307692,0.2,0.75,0.5625,0.6470588235294118,0.6296296296296297,0.8181818181818182,0.3333333333333333,0.09836065573770492,88.50393700787401,0.6428571428571429,15.401408450704226,17.158273381294965,14.330985915492958,16.553956834532375,0.3188405797101449,0.5909090909090909,0.6666666666666666,0.5769230769230769,0.18115942028985507,0.64,0.6666666666666666,0.5,0.34057971014492755,0.44680851063829785,0.44680851063829785,0.9047619047619048,0.050724637681159424,0.42857142857142855,0.42857142857142855,1.0,0.10869565217391304,0.3333333333333333,0.3333333333333333,0.6,0.4,0.625,,,0.6,0.3333333333333333,0.4782608695652174,0.3333333333333333,0.5065101449275362,0.4810866666666667,0.51422,0.1,0.1171875,0.14772727272727273,0.05113636363636364,9.439655172413794,24.377272727272725,0.04225352112676056,1.0,1.0,,,1.0,1.0,2.0,,2.0,,0.5,1.0,0.2,0.05,1.0,1.0,0.05,,,,,1.0,,,,,,,,,,,,,,,,1610612743,2002,2001-02,True
1711-1899-1985-384-422,1610612743,"Raef LaFrentz, James Posey, Zendon Hamilton, Calbert Cheaney, Avery Johnson","LaFrentz, Posey, Hamilton, Cheaney, Johnson",1711-1899-1985-384-422,DEN,4318.0,7,72,26.0,129,130,8.0,15.0,20.0,259,27.0,42.0,5.0,10.0,1.0,1.0,11.0,27.0,19.0,41.0,1.0,5.0,7.0,13.0,1.0,1.0,57.0,110.0,8.0,18.0,18.0,156.0,130.0,9.0,18.0,4.0,31.0,2.0,3.0,1.0,2.0,3.0,10.0,82.0,32.0,21.0,3.0,4.0,13.0,7.0,12.0,,41.0,7.0,48.0,6.0,1.0,19.0,5.0,17.0,103.0,3.0,21.0,13.0,42.0,56.0,26.0,82.0,3.0,10.0,7.0,3.0,7.0,2.0,5.0,8.0,1.0,2.0,,15.0,,3.0,11.0,28.0,5.0,4.0,28.0,,12.0,1.0,11.0,9.0,,2.0,11.0,3.0,1.0,125.0,10.0,8.0,,0.7192982456140351,0.7454545454545455,0.875,0.4444444444444444,0.5,0.4444444444444444,0.5181818181818182,0.5,0.6666666666666666,0.5390625,0.5869565217391305,0.7,0.549645390070922,0.6,0.7142857142857143,0.140625,,0.10909090909090909,0.21428571428571427,0.1111111111111111,,,0.4666666666666667,0.6666666666666666,0.39622641509433965,0.7222222222222222,0.3,0.6790123456790124,0.38095238095238093,0.6,0.3125,0.3181818181818182,0.3333333333333333,0.25,0.45,0.6818181818181818,0.8571428571428571,0.75,0.7,0.058823529411764705,86.37332098193608,0.2727272727272727,15.37984496124031,17.953846153846154,14.271317829457365,16.684615384615384,0.328125,0.6428571428571429,0.8181818181818182,0.7037037037037037,0.2109375,0.4074074074074074,0.4583333333333333,0.45454545454545453,0.3203125,0.4634146341463415,0.4634146341463415,0.8947368421052632,0.0390625,0.2,0.2,1.0,0.1015625,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.43478260869565216,0.5,0.2,1.0,0.2,1.0,0.46875,0.5384615384615384,0.49518828125,0.524495,0.5649200000000001,0.08571428571428572,0.09836065573770492,0.1987179487179487,0.0641025641025641,8.756363636363636,24.88888888888889,0.06201550387596899,,,,1.0,5.0,3.0,5.0,,1.0,2.0,0.6,0.5,0.2,,,,0.21739130434782608,0.2,,3.0,2.0,,3.0,0.5,0.6,1.0,,,,,,,,,,,,1610612743,2002,2001-02,True
1711-1899-422-45-89,1610612743,"Raef LaFrentz, James Posey, Avery Johnson, George McCloud, Nick Van Exel","LaFrentz, Posey, Johnson, McCloud, Van Exel",1711-1899-422-45-89,DEN,4266.0,16,71,13.0,130,138,66.0,30.0,17.0,268,18.0,34.0,5.0,8.0,5.0,16.0,8.0,25.0,16.0,28.0,1.0,2.0,9.0,25.0,4.0,12.0,42.0,87.0,10.0,27.0,41.0,155.0,142.0,7.0,13.0,4.0,24.0,18.0,38.0,4.0,12.0,28.0,76.0,54.0,30.0,21.0,9.0,4.0,25.0,9.0,11.0,,27.0,7.0,34.0,6.0,1.0,10.0,7.0,10.0,75.0,7.0,12.0,21.0,27.0,49.0,19.0,68.0,1.0,11.0,3.0,8.0,6.0,3.0,3.0,6.0,,3.0,,12.0,,7.0,8.0,24.0,2.0,1.0,50.0,1.0,19.0,7.0,7.0,6.0,,1.0,8.0,6.0,1.0,131.0,76.0,66.0,8.0,0.6428571428571429,0.675,0.7,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.4827586206896552,0.5384615384615384,0.47368421052631576,0.5,0.625,0.48,0.5575539568345323,0.6666666666666666,0.5588235294117647,0.23684210526315788,,0.12643678160919541,0.2647058823529412,0.04,0.03571428571428571,,0.5,0.675,0.26666666666666666,0.6774193548387096,0.4117647058823529,0.676056338028169,0.3064516129032258,0.25,0.17647058823529413,0.4166666666666667,0.4375,,0.8823529411764706,0.125,0.7333333333333333,0.76,0.3333333333333333,0.0196078431372549,90.46413502109705,0.75,15.215384615384615,16.579710144927535,14.407692307692308,15.86231884057971,0.2982456140350877,0.5294117647058824,0.72,0.5555555555555556,0.21929824561403508,0.32,0.3333333333333333,0.875,0.24561403508771928,0.5714285714285714,0.5925925925925926,0.625,0.017543859649122806,0.5,0.5,1.0,0.21929824561403508,0.36,0.36,0.6666666666666666,0.5,0.625,0.32,0.3125,0.24,0.3333333333333333,0.5350877192982456,0.36,0.46967938596491227,0.553845,0.470713,0.14393939393939395,0.18095238095238095,0.15483870967741936,0.49032258064516127,8.466666666666667,25.044444444444448,0.5076923076923077,1.0,1.0,,,2.0,2.0,3.0,,1.0,,0.6666666666666666,1.0,0.4,0.0625,1.0,1.0,0.125,,,1.0,,,1.0,,0.5,,1.0,1.0,,,,,,,,,,1610612743,2002,2001-02,True
1505-1711-1899-281-89,1610612743,"Tariq Abdul-Wahad, Raef LaFrentz, James Posey, Scott Williams, Nick Van Exel","Abdul-Wahad, LaFrentz, Posey, Williams, Van Exel",1505-1711-1899-281-89,DEN,4228.0,6,70,12.0,135,132,8.0,16.0,17.0,267,16.0,27.0,1.0,3.0,2.0,2.0,5.0,23.0,21.0,44.0,3.0,4.0,11.0,23.0,1.0,2.0,42.0,94.0,14.0,27.0,23.0,149.0,137.0,4.0,11.0,8.0,25.0,3.0,4.0,2.0,3.0,1.0,13.0,60.0,24.0,36.0,6.0,2.0,23.0,11.0,8.0,,30.0,12.0,42.0,9.0,3.0,11.0,3.0,16.0,96.0,3.0,17.0,6.0,46.0,56.0,20.0,76.0,2.0,9.0,6.0,3.0,11.0,4.0,9.0,9.0,1.0,2.0,1.0,20.0,1.0,,7.0,21.0,,2.0,35.0,3.0,16.0,1.0,6.0,3.0,1.0,2.0,7.0,5.0,1.0,124.0,13.0,8.0,1.0,0.7142857142857143,0.7317073170731707,0.8571428571428571,0.5185185185185185,0.6666666666666666,0.5185185185185185,0.44680851063829785,0.36363636363636365,0.75,0.5206611570247934,0.5666666666666667,0.8571428571428571,0.5477941176470589,0.6578947368421053,0.8125,0.2231404958677686,,0.0851063829787234,0.2222222222222222,0.08695652173913043,,,0.55,0.7666666666666667,0.3269230769230769,0.6666666666666666,0.23076923076923078,0.7536231884057971,0.3076923076923077,0.5454545454545454,0.4444444444444444,0.13043478260869565,0.25,,0.7272727272727273,0.7058823529411765,0.8125,0.5,1.0,0.03508771929824561,90.93661305581836,0.7142857142857143,15.4,16.28030303030303,14.474074074074075,15.583333333333334,0.2231404958677686,0.5925925925925926,0.7619047619047619,0.6875,0.19008264462809918,0.21739130434782608,0.23809523809523808,0.6,0.36363636363636365,0.4772727272727273,0.4772727272727273,0.7619047619047619,0.03305785123966942,0.75,0.75,1.0,0.19008264462809918,0.4782608695652174,0.4782608695652174,0.8181818181818182,0.2,0.3333333333333333,0.2857142857142857,1.0,0.2857142857142857,0.5,0.4462809917355372,0.4782608695652174,0.48080123966942145,0.48113846153846157,0.5077142857142857,0.1259259259259259,0.14953271028037382,0.16778523489932887,0.087248322147651,10.60531914893617,25.0,0.05925925925925926,,,1.0,1.0,4.0,3.0,4.0,,4.0,1.0,0.75,1.0,,,,,0.26666666666666666,0.14285714285714285,1.0,3.0,,1.0,1.0,,0.75,1.0,1.0,1.0,1.0,0.03571428571428571,,,,,,,,1610612743,2002,2001-02,True
1505-1711-1899-45-89,1610612743,"Tariq Abdul-Wahad, Raef LaFrentz, James Posey, George McCloud, Nick Van Exel","Abdul-Wahad, LaFrentz, Posey, McCloud, Van Exel",1505-1711-1899-45-89,DEN,3947.0,9,66,9.0,116,120,21.0,39.0,15.0,236,19.0,31.0,5.0,10.0,5.0,6.0,15.0,26.0,20.0,43.0,,2.0,4.0,13.0,,2.0,54.0,100.0,4.0,15.0,17.0,137.0,128.0,10.0,19.0,,20.0,10.0,16.0,,2.0,8.0,28.0,66.0,42.0,9.0,3.0,12.0,13.0,4.0,4.0,,33.0,3.0,36.0,3.0,,11.0,9.0,13.0,75.0,5.0,16.0,13.0,31.0,47.0,22.0,69.0,1.0,8.0,3.0,5.0,4.0,2.0,2.0,7.0,3.0,2.0,,11.0,,2.0,12.0,29.0,4.0,1.0,26.0,,10.0,3.0,10.0,4.0,,6.0,10.0,5.0,,117.0,28.0,21.0,4.0,0.6111111111111112,0.6875,0.75,0.26666666666666666,,0.26666666666666666,0.54,0.5263157894736842,0.625,0.5217391304347826,0.5263157894736842,0.5555555555555556,0.53515625,0.5263157894736842,0.6086956521739131,0.13043478260869565,,0.04,0.0967741935483871,,0.023255813953488372,,0.36363636363636365,0.5636363636363636,0.35555555555555557,0.6842105263157895,0.45454545454545453,0.5945945945945946,0.375,0.3333333333333333,0.4,0.34782608695652173,0.4444444444444444,0.5,0.15384615384615385,0.75,0.6764705882352942,0.6923076923076923,0.6666666666666666,0.019230769230769232,86.10083607803395,0.5,15.706896551724139,17.708333333333332,15.094827586206897,17.008333333333333,0.26956521739130435,0.6129032258064516,0.6785714285714286,0.5789473684210527,0.22608695652173913,0.5769230769230769,0.5769230769230769,0.6,0.3739130434782609,0.46511627906976744,0.47619047619047616,0.65,0.017391304347826087,,,,0.11304347826086956,0.3076923076923077,0.3076923076923077,0.75,0.5263157894736842,0.5,0.3333333333333333,0.8333333333333334,0.1111111111111111,,0.4,0.3076923076923077,0.4783317391304348,0.50276,0.4787472222222222,0.08,0.09090909090909091,0.145985401459854,0.20437956204379562,10.283,24.80666666666667,0.1810344827586207,,,,,,,,,3.0,,,1.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,1610612743,2002,2001-02,True
1711-1899-281-702-89,1610612743,"Raef LaFrentz, James Posey, Scott Williams, Voshon Lenard, Nick Van Exel","LaFrentz, Posey, Williams, Lenard, Van Exel",1711-1899-281-702-89,DEN,3914.0,11,65,42.0,124,121,12.0,13.0,18.0,245,25.0,47.0,7.0,14.0,2.0,3.0,10.0,24.0,20.0,37.0,2.0,4.0,4.0,15.0,,,55.0,108.0,6.0,19.0,20.0,148.0,106.0,8.0,17.0,3.0,22.0,6.0,11.0,,,3.0,15.0,72.0,38.0,15.0,3.0,12.0,15.0,4.0,8.0,2.0,36.0,5.0,41.0,3.0,2.0,13.0,8.0,15.0,87.0,5.0,20.0,12.0,44.0,56.0,25.0,81.0,3.0,12.0,10.0,2.0,6.0,,4.0,7.0,1.0,2.0,2.0,13.0,1.0,1.0,6.0,17.0,3.0,2.0,23.0,3.0,13.0,,7.0,4.0,,3.0,7.0,4.0,1.0,126.0,15.0,12.0,1.0,0.6545454545454545,0.7346938775510204,0.8333333333333334,0.3157894736842105,,0.3157894736842105,0.5092592592592593,0.47058823529411764,0.5454545454545454,0.5039370078740157,0.4523809523809524,0.5454545454545454,0.5401459854014599,0.4782608695652174,0.625,0.14960629921259844,0.10526315789473684,0.07407407407407407,0.1276595744680851,0.041666666666666664,0.02702702702702703,0.06666666666666667,0.46153846153846156,0.7457627118644068,0.37735849056603776,0.8,0.38461538461538464,0.7567567567567568,0.3787878787878788,0.5909090909090909,0.07142857142857142,0.35294117647058826,0.36363636363636365,0.5,0.631578947368421,0.8125,0.7916666666666666,0.8888888888888888,0.6666666666666666,0.05357142857142857,90.13796627491058,0.5714285714285714,15.056451612903226,16.917355371900825,14.185483870967742,15.892561983471074,0.3700787401574803,0.5319148936170213,0.6097560975609756,0.52,0.1889763779527559,0.4166666666666667,0.43478260869565216,0.8,0.29133858267716534,0.5405405405405406,0.5555555555555556,0.75,0.031496062992125984,0.5,0.6666666666666666,1.0,0.11811023622047244,0.26666666666666666,0.2857142857142857,0.75,0.6666666666666666,0.5,0.2727272727272727,0.6666666666666666,,,0.5196850393700787,0.26666666666666666,0.49970866141732284,0.5222,0.4605,0.0948905109489051,0.11016949152542373,0.14864864864864866,0.10135135135135136,8.210185185185185,24.589473684210525,0.0967741935483871,,,,,4.0,1.0,4.0,,,,0.25,,,,,,0.19047619047619047,,,1.0,,,1.0,,0.25,1.0,,,,,0.25,,,,,,,1610612743,2002,2001-02,True
