EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,HeaveAttempts,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1005-1903-779-788-983,1610612745,"Walt Williams, Kenny Thomas, Glen Rice, Kevin Willis, Moochie Norris","Williams, Thomas, Rice, Willis, Norris",1005-1903-779-788-983,HOU,426.0,2,7.0,8.0,12.0,12.0,1.0,8.0,1.0,24.0,4.0,4.0,,,,,1.0,1.0,2.0,2.0,1.0,2.0,,,,1.0,2.0,,,,,7.0,7.0,2.0,4.0,,20.0,12.0,1.0,1.0,,,,2.0,,,,,,,2.0,12.0,6.0,,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,,,1.0,,1.0,1.0,2.0,1.0,3.0,,3.0,2.0,1.0,,1.0,,2.0,,,,2.0,,1.0,2.0,3.0,,,1.0,1.0,,1.0,,2.0,,1.0,,,2.0,1.0,,,,18.0,,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.5,,,0.5,1.0,1.0,,0.9090909090909091,1.0,,0.9090909090909091,1.0,,0.36363636363636365,,,,,,0.5,1.0,0.25,,,,0.2,,,,,,,,,0.5,,,,81.12676056338029,0.5,16.25,19.25,15.5,18.5,0.36363636363636365,1.0,1.0,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,,,,,,0.7272727272727273,0.5,0.5371454545454545,0.3853,,0.09090909090909091,0.14285714285714285,0.1,,6.128571428571428,24.65,0.08333333333333333,,1.0,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2061-2351-2357-983,1610612745,"Walt Williams, Dan Langhi, Oscar Torres, Tierre Brown, Moochie Norris","Williams, Langhi, Torres, Brown, Norris",1005-2061-2351-2357-983,HOU,3.0,1,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2204-2242-2351-2357,1610612745,"Walt Williams, Eddie Griffin, Terence Morris, Oscar Torres, Tierre Brown","Williams, Griffin, Morris, Torres, Brown",1005-2204-2242-2351-2357,HOU,1233.0,3,21.0,-5.0,38.0,37.0,7.0,17.0,6.0,75.0,6.0,14.0,1.0,5.0,2.0,6.0,2.0,9.0,5.0,11.0,,1.0,,,,1.0,3.0,,,,,13.0,34.0,1.0,4.0,2.0,31.0,36.0,2.0,8.0,,,,4.0,3.0,11.0,,,,6.0,12.0,14.0,3.0,,,3.0,1.0,7.0,6.0,1.0,7.0,1.0,,3.0,,3.0,15.0,1.0,8.0,,5.0,12.0,1.0,18.0,9.0,27.0,1.0,2.0,1.0,1.0,3.0,,3.0,4.0,,,1.0,7.0,1.0,1.0,4.0,9.0,,1.0,3.0,1.0,,2.0,,2.0,,,,1.0,2.0,1.0,1.0,2.0,,27.0,6.0,7.0,1.0,0.46153846153846156,0.46153846153846156,1.0,0.25,,,0.25,0.38235294117647056,0.25,0.2727272727272727,0.3815789473684211,0.25,0.2727272727272727,0.3974358974358974,0.25,0.2727272727272727,0.10526315789473684,0.20588235294117646,0.21428571428571427,0.4444444444444444,,0.42857142857142855,0.5,,0.8,0.38095238095238093,0.625,0.3333333333333333,0.7391304347826086,0.375,0.375,0.42857142857142855,0.3333333333333333,0.5,,0.75,1.0,0.6666666666666666,0.5,0.75,0.058823529411764705,87.5912408759124,0.5,15.789473684210526,17.10810810810811,14.421052631578947,15.783783783783784,0.3684210526315789,0.42857142857142855,0.5454545454545454,0.5,0.23684210526315788,0.2222222222222222,0.4,,0.2894736842105263,0.45454545454545453,0.45454545454545453,0.6,0.02631578947368421,,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.625,0.2,1.0,,,,,0.5454545454545454,0.3333333333333333,,,,,0.47368421052631576,0.3333333333333333,0.49770000000000003,0.5463857142857143,0.5050909090909091,0.05128205128205128,0.05714285714285714,0.12903225806451613,0.1935483870967742,8.402941176470588,24.825,0.18421052631578946,,1.0,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2204-2242-2351-983,1610612745,"Walt Williams, Eddie Griffin, Terence Morris, Oscar Torres, Moochie Norris","Williams, Griffin, Morris, Torres, Norris",1005-2204-2242-2351-983,HOU,244.0,4,4.0,11.0,8.0,8.0,4.0,7.0,1.0,16.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,1.0,6.0,7.0,,1.0,1.0,13.0,2.0,1.0,1.0,,,,2.0,4.0,4.0,,1.0,,8.0,6.0,6.0,,,,1.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,,,,2.0,,2.0,1.0,3.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,2.0,,,2.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,11.0,8.0,4.0,1.0,0.5,0.5,,,,,,0.8571428571428571,1.0,1.0,0.75,1.0,0.8,0.7222222222222222,1.0,0.8,0.125,0.14285714285714285,,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,94.42622950819673,1.0,14.375,16.125,14.25,16.125,0.375,1.0,1.0,0.6666666666666666,0.25,0.5,1.0,,0.25,1.0,1.0,0.5,,,,,0.125,,,,1.0,1.0,1.0,,,,,0.6,1.0,,,0.2,,0.5,,0.4953,,0.56274,0.1111111111111111,0.125,0.15384615384615385,0.6153846153846154,7.628571428571428,24.6,0.5,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2204-2242-2357-788,1610612745,"Walt Williams, Eddie Griffin, Terence Morris, Tierre Brown, Kevin Willis","Williams, Griffin, Morris, Brown, Willis",1005-2204-2242-2357-788,HOU,283.0,2,5.0,-6.0,10.0,9.0,,,1.0,19.0,2.0,3.0,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,,,2.0,7.0,,,,4.0,10.0,1.0,1.0,,,,2.0,,,,,,,2.0,2.0,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,4.0,,,3.0,4.0,,,,,,,,,,,,,,,,,,2.0,,,,0.5,1.0,,,,,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,,,,,,0.5,,,1.0,0.2,1.0,,1.0,0.2,,0.3333333333333333,,,,,1.0,1.0,1.0,,,96.67844522968197,,16.3,13.333333333333334,16.1,13.333333333333334,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,,,,0.14285714285714285,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.42857142857142855,,0.41869999999999996,0.4525,,,,0.5,,6.471428571428571,,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2204-2242-788-983,1610612745,"Walt Williams, Eddie Griffin, Terence Morris, Kevin Willis, Moochie Norris","Williams, Griffin, Morris, Willis, Norris",1005-2204-2242-788-983,HOU,220.0,1,4.0,3.0,6.0,7.0,,,2.0,13.0,4.0,6.0,2.0,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,4.0,8.0,,1.0,,8.0,5.0,2.0,3.0,,,,4.0,,,,,,,2.0,6.0,,,4.0,,,,1.0,,1.0,,,1.0,,,2.0,,3.0,,1.0,3.0,,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,4.0,,,,0.25,0.5,,,,,,0.5,0.6666666666666666,,0.4444444444444444,0.6666666666666666,,0.4444444444444444,0.6666666666666666,,0.1111111111111111,,,,,,,,0.75,0.75,0.5,,0.6666666666666666,0.6,1.0,,1.0,,,1.0,0.6666666666666666,,0.5,,,85.0909090909091,,14.666666666666666,18.857142857142858,12.5,17.285714285714285,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.1111111111111111,,,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,0.7777777777777778,,0.554761111111111,0.5523,,,,0.5,,3.625,22.9,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2204-2351-2357-788,1610612745,"Walt Williams, Eddie Griffin, Oscar Torres, Tierre Brown, Kevin Willis","Williams, Griffin, Torres, Brown, Willis",1005-2204-2351-2357-788,HOU,1891.0,6,32.0,3.0,58.0,59.0,4.0,4.0,8.0,117.0,12.0,22.0,4.0,4.0,1.0,3.0,3.0,6.0,6.0,20.0,,1.0,,,,1.0,8.0,1.0,1.0,,2.0,21.0,48.0,1.0,9.0,8.0,53.0,50.0,5.0,6.0,1.0,1.0,,13.0,1.0,4.0,,2.0,,2.0,26.0,16.0,3.0,,6.0,7.0,1.0,5.0,13.0,1.0,14.0,1.0,,6.0,2.0,5.0,29.0,2.0,6.0,,5.0,20.0,,25.0,8.0,33.0,1.0,5.0,3.0,2.0,4.0,,3.0,,,1.0,,4.0,1.0,,2.0,9.0,1.0,,12.0,,,6.0,,5.0,,2.0,,3.0,5.0,5.0,,,,40.0,2.0,4.0,,0.6190476190476191,0.7222222222222222,1.0,0.1111111111111111,1.0,,0.125,0.4375,0.8333333333333334,0.25,0.39473684210526316,0.9285714285714286,0.16666666666666666,0.42063492063492064,0.9285714285714286,0.16666666666666666,0.15789473684210525,0.10416666666666667,0.22727272727272727,,,1.0,,,0.8,0.2222222222222222,0.5555555555555556,0.2857142857142857,0.7352941176470589,0.23529411764705882,0.3,0.3333333333333333,0.14285714285714285,0.3333333333333333,,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.5,0.6666666666666666,0.034482758620689655,89.09571655208885,1.0,14.448275862068966,17.847457627118644,13.89655172413793,16.949152542372882,0.38596491228070173,0.5454545454545454,0.7058823529411765,0.5,0.10526315789473684,0.5,0.5,0.6666666666666666,0.3508771929824561,0.3,0.3,0.8333333333333334,0.017543859649122806,,,,0.14035087719298245,0.125,0.125,1.0,0.5714285714285714,1.0,0.25,,0.14285714285714285,1.0,1.0,0.5,0.3333333333333333,,,0.3333333333333333,,0.543859649122807,0.14285714285714285,0.5051973214285714,0.56918,0.52394,0.09523809523809523,0.1111111111111111,0.24528301886792453,0.03773584905660377,8.533333333333333,27.38888888888889,0.06896551724137931,,,,,,,,,1.0,,,,,1610612745,2002,2001-02,True
1005-2204-2351-788-983,1610612745,"Walt Williams, Eddie Griffin, Oscar Torres, Kevin Willis, Moochie Norris","Williams, Griffin, Torres, Willis, Norris",1005-2204-2351-788-983,HOU,1612.0,10,27.0,13.0,46.0,45.0,9.0,5.0,7.0,91.0,4.0,8.0,,2.0,1.0,1.0,3.0,7.0,9.0,21.0,,,,,,1.0,5.0,,,1.0,2.0,16.0,36.0,1.0,5.0,14.0,49.0,36.0,1.0,4.0,,,1.0,3.0,4.0,4.0,1.0,2.0,4.0,15.0,20.0,12.0,3.0,,,5.0,1.0,,10.0,1.0,11.0,1.0,,2.0,2.0,6.0,23.0,,8.0,,7.0,17.0,3.0,27.0,8.0,35.0,,1.0,,1.0,4.0,,,3.0,2.0,4.0,,7.0,2.0,1.0,3.0,9.0,1.0,1.0,17.0,,1.0,5.0,3.0,4.0,,3.0,,1.0,4.0,1.0,,,1.0,46.0,15.0,9.0,,0.625,0.625,1.0,0.2,,0.5,0.2,0.4444444444444444,0.25,1.0,0.4268292682926829,0.25,0.9166666666666666,0.4897959183673469,0.25,0.9375,0.12195121951219512,,,,,0.5714285714285714,1.0,,0.6071428571428571,0.4,0.6363636363636364,,0.6153846153846154,0.34782608695652173,0.25,0.5,0.4166666666666667,,,0.4,0.5454545454545454,0.75,0.5,1.0,,81.29032258064515,0.25,14.043478260869565,21.466666666666665,13.282608695652174,18.91111111111111,0.1951219512195122,0.5,0.5,0.5,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5121951219512195,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.12195121951219512,0.2,0.2,1.0,0.5,,,,,,,0.16666666666666666,1.0,,,0.3333333333333333,0.5,0.3170731707317073,0.2,0.4458378048780488,0.4878,0.409425,0.10869565217391304,0.12195121951219512,0.061224489795918366,0.30612244897959184,11.408333333333333,24.919999999999998,0.1956521739130435,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2204-2357-779-788,1610612745,"Walt Williams, Eddie Griffin, Tierre Brown, Glen Rice, Kevin Willis","Williams, Griffin, Brown, Rice, Willis",1005-2204-2357-779-788,HOU,202.0,1,3.0,5.0,7.0,6.0,4.0,3.0,,13.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,3.0,6.0,,,1.0,7.0,2.0,,,,,,,1.0,2.0,,,1.0,3.0,2.0,4.0,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,2.0,2.0,,4.0,,4.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,2.0,,,1.0,,2.0,,2.0,,,2.0,2.0,,,,7.0,3.0,4.0,,0.3333333333333333,0.3333333333333333,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,0.16666666666666666,,0.5,,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,92.67326732673267,1.0,13.285714285714286,18.166666666666668,13.285714285714286,18.166666666666668,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.3333333333333333,,0.4492,,0.4195,0.14285714285714285,0.14285714285714285,,0.42857142857142855,8.4,,0.5714285714285714,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2204-2357-788-983,1610612745,"Walt Williams, Eddie Griffin, Tierre Brown, Kevin Willis, Moochie Norris","Williams, Griffin, Brown, Willis, Norris",1005-2204-2357-788-983,HOU,359.0,1,6.0,-9.0,12.0,11.0,,,,23.0,,2.0,,,,,1.0,4.0,,2.0,,,,,,,,,,,,1.0,8.0,,,,2.0,11.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,4.0,1.0,6.0,,6.0,,,,,1.0,,1.0,3.0,1.0,,1.0,4.0,,,1.0,4.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,0.125,,,0.125,,,0.125,,,,0.25,0.5,0.25,,0.25,1.0,,0.6666666666666666,,1.0,,0.7142857142857143,,,,,,,1.0,1.0,0.5,1.0,,,92.25626740947075,,14.833333333333334,16.454545454545453,14.833333333333334,14.363636363636363,0.25,,,,0.5,0.25,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.4185,,,,,,,9.35,,,1.0,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2242-2351-2357-788,1610612745,"Walt Williams, Terence Morris, Oscar Torres, Tierre Brown, Kevin Willis","Williams, Morris, Torres, Brown, Willis",1005-2242-2351-2357-788,HOU,268.0,2,4.0,1.0,8.0,9.0,,,,17.0,3.0,4.0,1.0,1.0,,,,1.0,,2.0,,,,,,2.0,2.0,,,,,3.0,7.0,2.0,2.0,,12.0,11.0,1.0,1.0,,,,2.0,,,,,,,6.0,,6.0,,,2.0,2.0,,3.0,2.0,5.0,2.0,,3.0,,,12.0,,1.0,,,3.0,,3.0,1.0,4.0,,,,,,1.0,,1.0,,,,1.0,,,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,10.0,,,,1.0,1.0,1.0,1.0,,,1.0,0.42857142857142855,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.2222222222222222,,,,,,,,0.6,0.25,,,0.6,0.25,1.0,,,,,0.3333333333333333,1.0,1.0,,,,91.34328358208955,,14.5,16.88888888888889,13.625,15.555555555555555,0.4444444444444444,0.75,0.75,1.0,0.1111111111111111,,,,0.2222222222222222,,,,,,,,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0.6666666666666666,1.0,0.5396611111111111,0.5693,,0.1111111111111111,0.14285714285714285,0.16666666666666666,,6.3,25.4,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2242-2351-788-983,1610612745,"Walt Williams, Terence Morris, Oscar Torres, Kevin Willis, Moochie Norris","Williams, Morris, Torres, Willis, Norris",1005-2242-2351-788-983,HOU,394.0,2,7.0,,11.0,11.0,4.0,,2.0,22.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,4.0,,,,,,,1.0,,1.0,,1.0,4.0,11.0,,1.0,3.0,11.0,11.0,1.0,2.0,,1.0,,2.0,2.0,2.0,,1.0,3.0,7.0,2.0,6.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,,1.0,3.0,,4.0,3.0,7.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,3.0,1.0,,2.0,,,,,,,,,,,,9.0,7.0,4.0,,0.25,0.25,,,,,,0.36363636363636365,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4230769230769231,0.3333333333333333,0.875,0.08333333333333333,0.09090909090909091,,0.3333333333333333,,1.0,,,1.0,0.42857142857142855,1.0,,1.0,0.375,1.0,,0.5,,,1.0,1.0,1.0,,1.0,,80.40609137055837,,19.818181818181817,16.0,16.454545454545453,16.0,0.3333333333333333,0.75,0.75,0.3333333333333333,0.25,0.3333333333333333,0.5,,0.3333333333333333,,,,,,,,0.08333333333333333,,,,0.3333333333333333,1.0,,,0.3333333333333333,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.4166666666666667,,0.45287083333333333,0.5011833333333333,0.5666166666666667,0.15384615384615385,0.16666666666666666,0.18181818181818182,0.6363636363636364,8.89090909090909,24.8,0.36363636363636365,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1005-2351-2357-788-983,1610612745,"Walt Williams, Oscar Torres, Tierre Brown, Kevin Willis, Moochie Norris","Williams, Torres, Brown, Willis, Norris",1005-2351-2357-788-983,HOU,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1509-1749-1883-1903-2061,1610612745,"Kelvin Cato, Cuttino Mobley, Steve Francis, Kenny Thomas, Dan Langhi","Cato, Mobley, Francis, Thomas, Langhi",1509-1749-1883-1903-2061,HOU,5030.0,9,84.0,10.0,148.0,148.0,5.0,27.0,17.0,296.0,23.0,40.0,1.0,4.0,,2.0,16.0,29.0,25.0,60.0,3.0,5.0,1.0,,,2.0,13.0,1.0,1.0,,3.0,64.0,129.0,5.0,18.0,20.0,163.0,153.0,6.0,13.0,2.0,2.0,5.0,23.0,1.0,3.0,,3.0,,2.0,70.0,58.0,15.0,,4.0,13.0,2.0,11.0,35.0,5.0,40.0,2.0,3.0,13.0,7.0,15.0,85.0,4.0,14.0,,8.0,46.0,4.0,58.0,18.0,76.0,3.0,15.0,12.0,3.0,9.0,2.0,6.0,3.0,,3.0,,12.0,,1.0,15.0,36.0,2.0,1.0,25.0,1.0,,11.0,2.0,8.0,,6.0,,1.0,8.0,5.0,,,2.0,140.0,2.0,5.0,4.0,0.546875,0.5645161290322581,1.0,0.2777777777777778,1.0,,0.2777777777777778,0.49612403100775193,0.46153846153846156,0.3333333333333333,0.48639455782312924,0.6,0.16666666666666666,0.5125786163522013,0.6388888888888888,0.16666666666666666,0.12244897959183673,0.08527131782945736,0.15,0.13793103448275862,0.016666666666666666,0.75,0.8,,0.7301587301587301,0.2153846153846154,0.5333333333333333,0.4,0.6923076923076923,0.24,0.23529411764705882,0.15384615384615385,0.22857142857142856,0.375,0.5,0.6,0.7142857142857143,0.8055555555555556,0.5,0.6666666666666666,0.047619047619047616,84.73956262425448,0.625,16.243243243243242,17.743243243243242,15.513513513513514,16.89864864864865,0.272108843537415,0.575,0.6764705882352942,0.5652173913043478,0.19727891156462585,0.5517241379310345,0.64,0.4375,0.40816326530612246,0.4166666666666667,0.423728813559322,0.6,0.034013605442176874,0.6,0.6,1.0,0.08843537414965986,0.15384615384615385,0.16666666666666666,1.0,0.26666666666666666,0.25,,0.06666666666666667,0.06666666666666667,1.0,1.0,0.3333333333333333,,,,0.5,,0.3945578231292517,0.15384615384615385,0.47366438356164386,0.47513076923076925,0.44618,0.07006369426751592,0.07913669064748201,0.1411042944785276,0.012269938650306749,10.837209302325581,25.38888888888889,0.033783783783783786,,1.0,1.0,,0.05555555555555555,,1.0,1.0,,0.07692307692307693,1.0,,,1610612745,2002,2001-02,True
