EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,NonShootingFoulsDrawn,FTDefRebounds,DeadBallTurnovers,ShootingFouls,Offensive Fouls,DefFTReboundPct,PenaltyAtRimFGM,PenaltyFG2M,PtsUnassisted2s,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg2Pct,PenaltyAtRimAccuracy,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,PtsPutbacks,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,PtsUnassisted3s,ShortMidRangeAssists,LostBallSteals,Loose Ball Fouls,Technical Free Throw Trips,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefCorner3ReboundPct,OffCorner3ReboundPct,HeaveMakes,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1723-243-727-934-947,1610612755,"Matt Harpring, Aaron McKie, Eric Snow, Derrick Coleman, Allen Iverson","Harpring, McKie, Snow, Coleman, Iverson",1723-243-727-934-947,PHI,12.0,1,,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,1.0,,1.0,,0.5,,,0.5,,,1.0,,360.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
1723-243-87-934-947,1610612755,"Matt Harpring, Aaron McKie, Dikembe Mutombo, Derrick Coleman, Allen Iverson","Harpring, McKie, Mutombo, Coleman, Iverson",1723-243-87-934-947,PHI,485.0,1,8.0,-8.0,16.0,16.0,,12.0,,32.0,1.0,,5.0,1.0,,2.0,3.0,,,,,9.0,2.0,4.0,15.0,23.0,,,,,,,,3.0,3.0,2.0,1.0,4.0,1.0,9.0,,1.0,2.0,3.0,,3.0,,,0.5,0.5,,,0.5,0.5384615384615384,,,0.5384615384615384,,,0.3076923076923077,0.5,,1.0,0.6,,,0.3333333333333333,1.0,95.0103092783505,16.4375,13.875,16.4375,13.6875,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.38461538461538464,0.6666666666666666,0.45345,,,,,12.622222222222222,25.075,,1.0,,,3.0,2.0,4.0,1.0,,,,6.0,3.0,1.0,1.0,,1.0,,2.0,2.0,,2.0,4.0,1.0,,,15.0,0.75,0.75,0.4444444444444444,,1.0,,,1.0,1.0,1.0,0.23076923076923078,0.4,0.4,0.5,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
1723-365-727-934-947,1610612755,"Matt Harpring, Derrick McKey, Eric Snow, Derrick Coleman, Allen Iverson","Harpring, McKey, Snow, Coleman, Iverson",1723-365-727-934-947,PHI,14.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
1723-727-87-916-947,1610612755,"Matt Harpring, Eric Snow, Dikembe Mutombo, Corie Blount, Allen Iverson","Harpring, Snow, Mutombo, Blount, Iverson",1723-727-87-916-947,PHI,270.0,3,4.0,3.0,7.0,8.0,,4.0,,15.0,1.0,,4.0,,,1.0,1.0,,,,,5.0,1.0,1.0,11.0,8.0,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,2.0,3.0,,3.0,,,1.0,1.0,,,1.0,0.9166666666666666,,,0.9166666666666666,,,0.16666666666666666,0.6666666666666666,,,0.5,,,,,80.0,17.857142857142858,18.125,17.857142857142858,17.125,0.16666666666666666,0.6666666666666666,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,0.44564166666666666,,,,,14.319999999999999,25.6,,1.0,,,,3.0,4.0,,,,,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,11.0,0.25,0.25,0.8,,,,,1.0,1.0,,,0.75,0.75,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,1.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
1723-727-87-934-947,1610612755,"Matt Harpring, Eric Snow, Dikembe Mutombo, Derrick Coleman, Allen Iverson","Harpring, Snow, Mutombo, Coleman, Iverson",1723-727-87-934-947,PHI,4843.0,5,81.0,21.0,147.0,147.0,15.0,15.0,20.0,294.0,45.0,6.0,29.0,6.0,,15.0,37.0,2.0,4.0,1.0,4.0,96.0,19.0,43.0,161.0,140.0,2.0,5.0,22.0,10.0,1.0,4.0,13.0,45.0,37.0,15.0,15.0,35.0,11.0,85.0,14.0,4.0,47.0,58.0,20.0,78.0,13.0,15.0,0.7894736842105263,0.4418604651162791,0.4,0.25,0.4418604651162791,0.5143884892086331,0.6666666666666666,0.39285714285714285,0.5369127516778524,0.6470588235294118,0.43333333333333335,0.30935251798561153,0.7121212121212122,0.2641509433962264,0.5714285714285714,0.6986301369863014,0.24675324675324675,0.29411764705882354,0.6153846153846154,0.6666666666666666,87.4168903572166,15.904761904761905,17.040816326530614,15.170068027210885,15.72108843537415,0.3237410071942446,0.20863309352517986,0.04316546762589928,0.26618705035971224,0.40540540540540543,0.40540540540540543,0.7333333333333333,0.26666666666666666,0.5,1.0,0.42857142857142855,,0.2857142857142857,0.25,0.6330935251798561,0.40540540540540543,0.5258107913669064,0.5552769230769231,0.5304821428571429,0.13664596273291926,0.08074534161490683,7.545833333333333,25.430232558139537,0.10204081632653061,28.0,7.0,8.0,22.0,11.0,43.0,18.0,7.0,10.0,2.0,40.0,20.0,10.0,7.0,5.0,13.0,8.0,11.0,6.0,5.0,19.0,38.0,23.0,1.0,9.0,139.0,0.46511627906976744,0.5405405405405406,0.4479166666666667,0.7,0.5789473684210527,0.20833333333333334,0.22727272727272727,0.6222222222222222,0.717948717948718,0.35714285714285715,0.15827338129496402,0.3793103448275862,0.3793103448275862,0.6363636363636364,0.5333333333333333,0.875,,0.06756756756756757,0.08653846153846154,2.0,1.0,7.0,8.0,23.0,3.0,1.0,3.0,4.0,46.0,,2.0,0.4,0.5,7.0,0.07291666666666667,0.045454545454545456,0.8,12.0,11.0,7.0,11.0,5.0,0.45454545454545453,2.0,4.0,12.0,3.0,5.0,3.0,1.0,0.7105263157894737,0.18181818181818182,0.19047619047619047,0.75,4.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.13333333333333333,1.0,0.2777777777777778,0.2222222222222222,0.02857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,0.022727272727272728,,,,,,,,,,,,,,1610612755,2002,2001-02,True
1723-727-916-934-947,1610612755,"Matt Harpring, Eric Snow, Corie Blount, Derrick Coleman, Allen Iverson","Harpring, Snow, Blount, Coleman, Iverson",1723-727-916-934-947,PHI,364.0,2,6.0,,9.0,9.0,5.0,1.0,1.0,18.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,7.0,2.0,3.0,14.0,14.0,,,2.0,4.0,2.0,2.0,12.0,6.0,1.0,1.0,2.0,5.0,1.0,12.0,1.0,,2.0,2.0,1.0,3.0,12.0,5.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.7,1.0,1.0,0.7,1.0,1.0,0.3,0.5,0.3333333333333333,,0.5,0.25,1.0,,,71.20879120879121,18.666666666666668,21.77777777777778,18.666666666666668,21.77777777777778,0.4,0.1,0.2,0.1,1.0,1.0,1.0,,,,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.7,1.0,0.48630500000000004,0.6069,0.5401833333333333,0.14285714285714285,0.8571428571428571,6.1571428571428575,24.233333333333334,0.5555555555555556,3.0,1.0,1.0,2.0,,4.0,,1.0,1.0,,6.0,3.0,2.0,,,,,,,,,2.0,,,,12.0,0.75,1.0,0.5714285714285714,1.0,,,,0.75,0.75,0.6666666666666666,0.2,,,,1.0,1.0,,,,,,,,1.0,,,3.0,3.0,2.0,,,0.75,0.75,1.0,0.14285714285714285,0.5,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,0.5,0.5,1.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,0.5,0.5,1.0,,,1.0,1.0,,,,,,,,,,,,1610612755,2002,2001-02,True
1907-1952-2049-2264-934,1610612755,"Vonteego Cummings, Raja Bell, Speedy Claxton, Alvin Jones, Derrick Coleman","Cummings, Bell, Claxton, Jones, Coleman",1907-1952-2049-2264-934,PHI,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
1952-2049-2264-243-916,1610612755,"Raja Bell, Speedy Claxton, Alvin Jones, Aaron McKie, Corie Blount","Bell, Claxton, Jones, McKie, Blount",1952-2049-2264-243-916,PHI,235.0,1,4.0,6.0,7.0,7.0,7.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,11.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,11.0,6.0,2.0,2.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,4.0,11.0,7.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9166666666666666,1.5,0.9166666666666666,0.9166666666666666,1.5,0.9166666666666666,0.5,0.6666666666666666,0.5,0.5,0.6,0.5,1.0,,,85.7872340425532,16.142857142857142,17.428571428571427,14.0,16.428571428571427,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.46665,0.531,0.46665,0.2727272727272727,1.0,11.166666666666666,24.8,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,8.0,1.0,1.0,0.3333333333333333,,,,,,,,,0.5,0.5,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,0.3333333333333333,,,,,,,1.0,,1.0,,,,,3.0,,1.0,,,0.6666666666666666,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-365-727-916,1610612755,"Speedy Claxton, Aaron McKie, Derrick McKey, Eric Snow, Corie Blount","Claxton, McKie, McKey, Snow, Blount",2049-243-365-727-916,PHI,12.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,120.0,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-365-87-916,1610612755,"Speedy Claxton, Aaron McKie, Derrick McKey, Dikembe Mutombo, Corie Blount","Claxton, McKie, McKey, Mutombo, Blount",2049-243-365-87-916,PHI,113.0,1,2.0,2.0,4.0,5.0,,,,9.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,7.0,5.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,0.8333333333333334,,,0.875,,,0.3333333333333333,1.0,,,1.0,,,,,114.69026548672566,10.0,14.6,10.0,14.6,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.6666666666666666,1.0,0.5336666666666666,,,,,4.75,25.9,,1.0,,,1.0,,1.0,2.0,,,,,,,,,2.0,2.0,,,,,1.0,2.0,,1.0,7.0,,,0.5,,,,,1.0,1.0,,0.3333333333333333,,,,,,,0.25,0.3333333333333333,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-365-87-934,1610612755,"Speedy Claxton, Aaron McKie, Derrick McKey, Dikembe Mutombo, Derrick Coleman","Claxton, McKie, McKey, Mutombo, Coleman",2049-243-365-87-934,PHI,54.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,,53.33333333333333,18.0,36.0,18.0,36.0,,,,1.0,,,,,,,,,,,1.0,,0.54825,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-365-916-934,1610612755,"Speedy Claxton, Aaron McKie, Derrick McKey, Corie Blount, Derrick Coleman","Claxton, McKie, McKey, Blount, Coleman",2049-243-365-916-934,PHI,497.0,3,8.0,8.0,16.0,15.0,1.0,1.0,3.0,31.0,5.0,,,,,3.0,6.0,,,,,8.0,3.0,6.0,18.0,10.0,,,2.0,,,,,6.0,6.0,3.0,2.0,3.0,2.0,8.0,2.0,,6.0,6.0,3.0,9.0,,1.0,0.6666666666666666,0.5,,,0.5,0.5357142857142857,0.5,,0.5625,0.5,,0.42857142857142855,0.75,0.4,,0.75,0.375,1.0,0.5,,89.81891348088531,15.5,16.6,15.0,16.2,0.35714285714285715,,,0.42857142857142855,0.5,0.5,0.6666666666666666,,,,,,,,0.7857142857142857,0.5,0.5275035714285714,0.7743,,0.1111111111111111,,2.925,26.083333333333332,0.0625,3.0,1.0,1.0,3.0,,3.0,3.0,1.0,2.0,,2.0,1.0,1.0,,1.0,2.0,,2.0,1.0,1.0,3.0,3.0,4.0,,2.0,16.0,0.3333333333333333,0.3333333333333333,0.375,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.75,0.3333333333333333,0.21428571428571427,,,,0.5,1.0,,0.125,0.2,,,,1.0,1.0,,,,,4.0,,1.0,,,1.0,0.125,,1.0,,,,,,,,,3.0,,2.0,,,0.6666666666666666,,,,,,,,1.0,,1.0,1.0,,,,,,0.2,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-727-87-934,1610612755,"Speedy Claxton, Aaron McKie, Eric Snow, Dikembe Mutombo, Derrick Coleman","Claxton, McKie, Snow, Mutombo, Coleman",2049-243-727-87-934,PHI,71.0,1,1.0,2.0,2.0,1.0,2.0,,,3.0,2.0,2.0,,,,,,,,,,2.0,,,4.0,2.0,,,,2.0,,,4.0,,,,,1.0,,2.0,,,,,,,4.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,60.84507042253521,20.0,31.0,20.0,30.0,1.0,,,,,,,,,,1.0,,,,1.0,,0.6158,,0.6158,,1.0,1.2,,1.0,2.0,,,,,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,4.0,0.5,0.5,1.0,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-727-916-934,1610612755,"Speedy Claxton, Aaron McKie, Eric Snow, Corie Blount, Derrick Coleman","Claxton, McKie, Snow, Blount, Coleman",2049-243-727-916-934,PHI,131.0,1,2.0,-2.0,2.0,3.0,1.0,,1.0,5.0,2.0,2.0,,,,,,,,,,2.0,,,3.0,5.0,,,2.0,2.0,,,2.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,,1.0,1.0,,1.0,1.0,1.0,,,54.961832061068705,26.0,26.333333333333332,25.5,26.333333333333332,1.0,,,,,,,,,,1.0,,,,1.0,,0.5926,0.5889,0.5926,0.6666666666666666,0.6666666666666666,1.5,,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,0.5,1.0,,,,0.5,0.5,,,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,1.0,1.0,2.0,,,0.5,0.5,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-727-916-947,1610612755,"Speedy Claxton, Aaron McKie, Eric Snow, Corie Blount, Allen Iverson","Claxton, McKie, Snow, Blount, Iverson",2049-243-727-916-947,PHI,16.0,1,,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,180.0,6.0,10.0,6.0,10.0,1.0,,,,,,,,,,1.0,,,,1.0,,0.571,,0.571,,1.0,0.8,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-727-934-947,1610612755,"Speedy Claxton, Aaron McKie, Eric Snow, Derrick Coleman, Allen Iverson","Claxton, McKie, Snow, Coleman, Iverson",2049-243-727-934-947,PHI,32.0,2,1.0,,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,180.0,11.0,5.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-87-916-947,1610612755,"Speedy Claxton, Aaron McKie, Dikembe Mutombo, Corie Blount, Allen Iverson","Claxton, McKie, Mutombo, Blount, Iverson",2049-243-87-916-947,PHI,509.0,3,8.0,9.0,15.0,15.0,6.0,2.0,2.0,30.0,6.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,1.0,10.0,1.0,4.0,17.0,8.0,,,,4.0,,2.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,9.0,1.0,3.0,5.0,9.0,2.0,11.0,4.0,6.0,1.0,0.25,,,0.25,0.5357142857142857,,0.16666666666666666,0.5666666666666667,,0.2857142857142857,0.2857142857142857,0.625,0.25,0.6,0.6153846153846154,0.2857142857142857,,0.8,0.75,84.87229862475444,14.866666666666667,19.066666666666666,13.533333333333333,16.8,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.7142857142857143,0.3333333333333333,0.4992857142857143,,0.45410833333333334,,0.23529411764705882,5.76,25.725,0.4,4.0,,,1.0,2.0,6.0,2.0,,1.0,,6.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,17.0,0.5,0.5,0.6,,1.0,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,,,,,,2.0,1.0,1.0,,1.0,,1.0,,1.0,6.0,,1.0,0.25,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,1.0,,,,,,,,,,1610612755,2002,2001-02,True
2049-243-916-934-947,1610612755,"Speedy Claxton, Aaron McKie, Corie Blount, Derrick Coleman, Allen Iverson","Claxton, McKie, Blount, Coleman, Iverson",2049-243-916-934-947,PHI,560.0,4,9.0,-5.0,19.0,17.0,8.0,10.0,2.0,36.0,5.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,3.0,8.0,1.0,4.0,17.0,22.0,,,4.0,2.0,1.0,4.0,11.0,3.0,1.0,,1.0,3.0,1.0,7.0,1.0,3.0,3.0,6.0,3.0,9.0,11.0,8.0,1.0,0.25,,0.25,,0.375,,0.4166666666666667,0.53125,0.6666666666666666,0.6111111111111112,0.3333333333333333,1.0,0.2,1.0,1.0,0.375,0.25,1.0,1.0,92.57142857142857,15.631578947368421,15.470588235294118,15.578947368421053,15.470588235294118,0.4166666666666667,,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.75,,0.44901818181818176,,0.50386,0.23529411764705882,0.6470588235294118,5.7125,29.225,0.42105263157894735,1.0,,1.0,3.0,,3.0,8.0,,1.0,4.0,4.0,2.0,1.0,,2.0,1.0,,4.0,1.0,3.0,6.0,5.0,9.0,1.0,5.0,13.0,0.6666666666666666,0.6666666666666666,0.375,,0.6666666666666666,0.6666666666666666,1.0,0.2,0.25,1.0,0.25,,,,1.0,,,0.3125,0.4166666666666667,6.0,,,2.0,2.0,2.0,,,1.0,2.0,,2.0,0.5,,1.0,0.125,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,1.0,,,,0.2,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612755,2002,2001-02,True
