EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceTsPct,PenaltyTsPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,AtRimAssists,PenaltyTurnovers,2pt And 1 Free Throw Trips,DefensiveGoaltends,PenaltyFg3Pct,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallSteals,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,HeaveAttempts,Corner3Assists,BlockedShortMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1088-1442-2206-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Rodney White, Jon Barry, Corliss Williamson","Atkins, Rebraca, White, Barry, Williamson",1088-1442-2206-468-722,DET,277.0,1,5.0,10.0,10.0,20.0,2.0,,,6.0,1.0,,11.0,4.0,,1.0,3.0,6.0,6.0,1.0,,,1.0,3.0,1.0,2.0,,,11.0,0.7857142857142857,0.14285714285714285,0.16666666666666666,,,1.0,1.0,1.0,103.97111913357402,14.1,13.6,14.1,13.6,0.2857142857142857,,,0.42857142857142855,0.4390428571428572,,,12.183333333333332,23.7,7.0,1.0,,,,,,,1.0,,,,,0.1,1.0,1.0,,,,,,3.0,4.0,1.0,,4.0,1.0,,,,1.0,4.0,4.0,3.0,,,2.0,1.0,3.0,,,2.0,7.0,,,2.0,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,,,0.7857142857142857,,,0.25,0.6666666666666666,1.0,,1.0,,,,,,1.0,,1.0,,1.0,0.5,0.5,,,,0.5714285714285714,0.75,1.0,0.6666666666666666,0.14285714285714285,,,,,,,,,,0.3271,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1442-361-468-688,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Michael Curry","Atkins, Rebraca, Robinson, Barry, Curry",1088-1442-361-468-688,DET,482.0,3,8.0,14.0,15.0,29.0,5.0,1.0,1.0,9.0,2.0,2.0,16.0,14.0,1.0,,4.0,6.0,7.0,2.0,,,1.0,2.0,,3.0,4.0,2.0,16.0,0.6153846153846154,0.18181818181818182,,,,1.0,1.0,,86.6390041493776,15.571428571428571,17.6,15.428571428571429,16.533333333333335,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.5078272727272727,0.15384615384615385,0.18181818181818182,7.0,26.8,2.0,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,1.0,3.0,1.0,1.0,4.0,2.0,,,,,2.0,6.0,6.0,,1.0,1.0,2.0,3.0,1.0,,1.0,8.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.25,0.25,1.0,1.0,1.0,0.4444444444444444,,,0.6363636363636364,,,,0.5,,0.2,1.0,,0.2,,0.5,,1.0,1.0,1.0,0.2,1.0,0.4,0.4,1.0,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1442-361-468-711,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Jerry Stackhouse","Atkins, Rebraca, Robinson, Barry, Stackhouse",1088-1442-361-468-711,DET,3614.0,17,60.0,115.0,117.0,232.0,39.0,26.0,10.0,96.0,12.0,30.0,116.0,131.0,10.0,13.0,26.0,39.0,59.0,9.0,6.0,,6.0,12.0,13.0,32.0,35.0,13.0,92.0,0.45528455284552843,0.1111111111111111,0.13541666666666666,0.20512820512820512,0.15384615384615385,0.7222222222222222,0.7551020408163265,0.8333333333333334,92.44050913115662,15.521739130434783,15.632478632478632,14.8,15.0,0.3611111111111111,0.24074074074074073,0.09259259259259259,0.4722222222222222,0.4780141509433962,0.10833333333333334,0.12037037037037036,8.363541666666666,27.166666666666668,-15.0,45.0,16.0,6.0,24.0,17.0,49.0,49.0,45.0,0.575,0.47959183673469385,0.20689655172413793,0.4224137931034483,0.391304347826087,43.0,20.0,5.0,11.0,10.0,18.0,8.0,12.0,31.0,2.0,2.0,40.0,2.0,9.0,17.0,16.0,37.0,36.0,44.0,3.0,6.0,2.0,18.0,1.0,19.0,1.0,2.0,7.0,39.0,2.0,18.0,11.0,2.0,20.0,4.0,6.0,5.0,,1.0,1.0,,1.0,7.0,2.0,7.0,4.0,4.0,0.45,0.4864864864864865,0.5,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.5294117647058824,0.43243243243243246,0.39814814814814814,0.5294117647058824,0.3902439024390244,0.03225806451612903,0.5,1.0,0.32142857142857145,0.8461538461538461,0.25,0.3125,0.47368421052631576,0.3157894736842105,0.3333333333333333,0.5714285714285714,0.7058823529411765,0.8888888888888888,0.0784313725490196,0.5714285714285714,0.5128205128205128,0.6451612903225806,0.3076923076923077,0.36363636363636365,0.25,0.28703703703703703,0.3870967741935484,0.4,0.5833333333333334,0.018518518518518517,0.2,0.2,0.5,0.6470588235294118,0.45454545454545453,0.43902439024390244,0.5555555555555556,0.2,0.5003,0.4839397435897436,,3.0,,4.0,3.0,9.0,3.0,1.0,2.0,,,0.75,0.45,0.07317073170731707,,1.0,,,,,3.0,3.0,3.0,,,,0.16666666666666666,,,,0.024390243902439025,,,,2.0,,,,,4.0,,0.2,,3.0,,,,,,,,,1.0,,,,,,,,1610612765,2002,2001-02,True
1088-1442-361-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Corliss Williamson","Atkins, Rebraca, Robinson, Barry, Williamson",1088-1442-361-468-722,DET,4645.0,23,77.0,141.0,150.0,291.0,40.0,23.0,15.0,114.0,17.0,19.0,152.0,179.0,14.0,13.0,25.0,45.0,70.0,11.0,9.0,,4.0,22.0,19.0,42.0,25.0,12.0,125.0,0.5314685314685315,0.1297709923664122,0.11403508771929824,0.175,0.17391304347826086,0.6410256410256411,0.7090909090909091,0.6,90.21313240043057,16.4822695035461,15.473333333333333,15.50354609929078,14.833333333333334,0.3053435114503817,0.17557251908396945,0.11450381679389313,0.4351145038167939,0.4567434615384615,0.08450704225352113,0.096,9.444736842105264,27.176470588235293,-27.0,31.0,21.0,8.0,27.0,5.0,34.0,34.0,31.0,0.675,0.4857142857142857,0.17763157894736842,0.2236842105263158,0.2198581560283688,41.0,25.0,4.0,6.0,6.0,7.0,7.0,24.0,51.0,2.0,6.0,56.0,7.0,8.0,13.0,13.0,25.0,58.0,54.0,15.0,6.0,6.0,29.0,5.0,34.0,4.0,1.0,12.0,73.0,4.0,19.0,14.0,6.0,25.0,2.0,18.0,9.0,,9.0,1.0,3.0,3.0,8.0,5.0,9.0,4.0,6.0,0.5178571428571429,0.5471698113207547,0.7142857142857143,0.4117647058823529,0.4375,0.49122807017543857,0.6153846153846154,0.52,0.5076335877862596,0.6333333333333333,0.46774193548387094,0.0392156862745098,0.8181818181818182,1.0,0.3275862068965517,0.875,0.4444444444444444,0.34328358208955223,0.4666666666666667,0.18518518518518517,0.375,0.5384615384615384,0.75,0.8333333333333334,0.037037037037037035,0.4444444444444444,0.625,0.7575757575757576,0.30434782608695654,0.3684210526315789,0.14285714285714285,0.3893129770992366,0.47058823529411764,0.4897959183673469,0.5,0.015267175572519083,0.4,0.4,0.6666666666666666,0.4,0.6666666666666666,0.22580645161290322,0.8571428571428571,0.42857142857142855,0.45485384615384616,0.41701774193548385,1.0,5.0,1.0,6.0,6.0,16.0,3.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.64,0.16129032258064516,0.2,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,0.5,0.4375,0.06666666666666667,,,0.03225806451612903,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,,0.5,0.25,,1.0,,,,,,1.0,,0.06666666666666667,,,,1.0,,1.0,1.0,1.0,1610612765,2002,2001-02,True
1088-1442-361-688-711,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Michael Curry, Jerry Stackhouse","Atkins, Rebraca, Robinson, Curry, Stackhouse",1088-1442-361-688-711,DET,3588.0,11,60.0,115.0,119.0,234.0,31.0,25.0,13.0,94.0,14.0,12.0,122.0,133.0,13.0,8.0,24.0,35.0,53.0,14.0,9.0,3.0,7.0,18.0,10.0,25.0,18.0,8.0,106.0,0.5258620689655172,0.12962962962962962,0.0851063829787234,0.12903225806451613,0.12,0.6666666666666666,0.717391304347826,0.875,93.91304347826087,15.565217391304348,15.109243697478991,14.91304347826087,14.781512605042018,0.28703703703703703,0.23148148148148148,0.12037037037037036,0.4166666666666667,0.47540000000000004,0.07017543859649122,0.08,9.85212765957447,25.657142857142855,-11.0,35.0,12.0,,16.0,7.0,35.0,35.0,35.0,0.5714285714285714,0.47297297297297297,0.13114754098360656,0.28688524590163933,0.30434782608695654,42.0,20.0,2.0,2.0,3.0,6.0,10.0,13.0,38.0,1.0,8.0,43.0,8.0,5.0,9.0,11.0,24.0,56.0,30.0,21.0,2.0,8.0,28.0,7.0,35.0,7.0,5.0,7.0,77.0,2.0,16.0,9.0,2.0,18.0,3.0,11.0,8.0,1.0,3.0,1.0,1.0,2.0,6.0,2.0,6.0,4.0,3.0,0.6511627906976745,0.6666666666666666,0.875,0.5714285714285714,0.5714285714285714,0.4574468085106383,0.5555555555555556,0.4583333333333333,0.5092592592592593,0.6153846153846154,0.45161290322580644,0.02631578947368421,0.6111111111111112,1.0,0.32,0.9,0.3333333333333333,0.32142857142857145,0.36363636363636365,0.2916666666666667,0.4,0.36363636363636365,0.6666666666666666,0.875,0.0625,0.6666666666666666,0.6451612903225806,0.7407407407407407,0.4,0.45454545454545453,0.5,0.35185185185185186,0.34210526315789475,0.35135135135135137,0.5384615384615384,0.009259259259259259,0.6153846153846154,0.6153846153846154,0.875,0.15384615384615385,1.0,0.1935483870967742,0.5,0.6153846153846154,0.4736125,0.46779354838709675,2.0,6.0,2.0,7.0,3.0,16.0,4.0,2.0,2.0,0.2857142857142857,,1.0,0.8,0.1935483870967742,0.3333333333333333,1.0,2.0,4.0,2.0,4.0,5.0,2.0,2.0,,,0.5,0.3333333333333333,0.3076923076923077,0.5,1.0,0.03225806451612903,,,,2.0,,,,,,,0.5,,2.0,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1442-361-688-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Michael Curry, Corliss Williamson","Atkins, Rebraca, Robinson, Curry, Williamson",1088-1442-361-688-722,DET,482.0,1,8.0,14.0,13.0,27.0,3.0,3.0,4.0,9.0,5.0,5.0,20.0,18.0,4.0,1.0,,,4.0,2.0,1.0,,,1.0,,3.0,8.0,1.0,13.0,0.5882352941176471,0.35714285714285715,0.1111111111111111,0.3333333333333333,,,,,80.66390041493776,16.214285714285715,19.615384615384617,13.714285714285714,19.307692307692307,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.5714285714285714,0.4994428571428572,0.125,0.1,8.355555555555556,24.9,2.0,6.0,5.0,,7.0,2.0,9.0,9.0,6.0,0.875,0.5,0.35,0.45,0.42857142857142855,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,4.0,9.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,,11.0,1.0,3.0,,,4.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,0.3333333333333333,0.5,1.0,0.6,0.6,0.3333333333333333,1.0,0.4,0.5357142857142857,0.875,0.4375,,1.0,,0.5,,0.5,0.5,1.0,,1.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.07142857142857142,0.75,0.75,1.0,0.25,1.0,0.375,0.3333333333333333,0.75,0.5415166666666666,0.52258125,1.0,2.0,1.0,3.0,,,,,1.0,0.3333333333333333,,,,0.25,0.5,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,0.5,0.5,0.25,1.0,1.0,0.125,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,0.25,,1.0,0.16666666666666666,,,,,,1610612765,2002,2001-02,True
1088-1442-361-711-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jerry Stackhouse, Corliss Williamson","Atkins, Rebraca, Robinson, Stackhouse, Williamson",1088-1442-361-711-722,DET,1032.0,11,17.0,31.0,35.0,66.0,5.0,7.0,6.0,21.0,6.0,8.0,34.0,42.0,5.0,2.0,6.0,8.0,12.0,5.0,2.0,2.0,4.0,4.0,7.0,12.0,10.0,2.0,31.0,0.53125,0.2222222222222222,0.09523809523809523,0.2,0.14285714285714285,0.6,0.5833333333333334,0.75,92.09302325581396,15.387096774193548,15.857142857142858,14.67741935483871,15.542857142857143,0.18518518518518517,0.25925925925925924,0.2222222222222222,0.4074074074074074,0.4400519230769231,0.06896551724137931,0.08695652173913043,11.542857142857143,30.28333333333333,-8.0,16.0,5.0,3.0,3.0,8.0,22.0,22.0,16.0,0.375,0.55,0.08823529411764706,0.6470588235294118,0.5161290322580645,26.0,3.0,,,2.0,3.0,2.0,5.0,9.0,,2.0,10.0,2.0,,2.0,4.0,10.0,12.0,8.0,6.0,,2.0,6.0,2.0,8.0,2.0,2.0,1.0,18.0,2.0,2.0,1.0,1.0,4.0,,,,,,1.0,,1.0,1.0,,1.0,,2.0,0.6,0.6,1.0,0.3333333333333333,0.4,0.47619047619047616,,0.4,0.48148148148148145,,0.4666666666666667,,,1.0,0.18181818181818182,0.5,0.6666666666666666,0.2857142857142857,,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,,,0.6,0.75,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2,,0.3333333333333333,0.3333333333333333,1.0,,,0.2,0.6666666666666666,0.4,0.3624,0.45066071428571425,2.0,5.0,2.0,5.0,,3.0,,,,0.4,,,1.0,0.3333333333333333,0.4,,,,,,3.0,,3.0,,,,0.2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1442-468-688-711,1610612765,"Chucky Atkins, Zeljko Rebraca, Jon Barry, Michael Curry, Jerry Stackhouse","Atkins, Rebraca, Barry, Curry, Stackhouse",1088-1442-468-688-711,DET,23.0,1,,1.0,1.0,2.0,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,2.0,1.0,2.0,1.0,,,,,1.0,1.0,,125.21739130434781,11.0,12.0,11.0,12.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1442-468-688-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Jon Barry, Michael Curry, Corliss Williamson","Atkins, Rebraca, Barry, Curry, Williamson",1088-1442-468-688-722,DET,512.0,3,9.0,14.0,14.0,28.0,6.0,6.0,,14.0,3.0,,13.0,10.0,,,2.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,9.0,0.38235294117647056,0.17647058823529413,,,,0.6666666666666666,0.75,1.0,78.75,17.357142857142858,19.214285714285715,15.928571428571429,19.0,0.35294117647058826,0.35294117647058826,,0.5294117647058824,0.4812382352941177,,,7.164285714285714,23.53333333333333,3.0,,4.0,,4.0,,,,,0.4,,0.3076923076923077,,,,4.0,1.0,2.0,,,,1.0,2.0,3.0,,5.0,1.0,2.0,4.0,,,6.0,4.0,3.0,2.0,,3.0,1.0,4.0,,,,9.0,1.0,4.0,1.0,,5.0,2.0,,,,,,,,,,,,,0.6,0.75,1.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.5,,0.38235294117647056,0.4,,,,,0.4444444444444444,1.0,0.5,0.45454545454545453,,,,,0.5,,0.18181818181818182,,0.6666666666666666,0.6666666666666666,,,,0.11764705882352941,0.5,0.5,,0.17647058823529413,,,,0.4,0.5,,,,0.5023625,,,,,,,3.0,,,,,0.5,1.0,0.75,,,,,,,1.0,,,,,,,0.6666666666666666,,,,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,0.2,,,,,,,,,1610612765,2002,2001-02,True
1088-1442-468-711-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Jon Barry, Jerry Stackhouse, Corliss Williamson","Atkins, Rebraca, Barry, Stackhouse, Williamson",1088-1442-468-711-722,DET,1328.0,14,22.0,43.0,44.0,87.0,13.0,10.0,2.0,33.0,2.0,12.0,49.0,55.0,2.0,1.0,6.0,10.0,19.0,6.0,4.0,2.0,2.0,10.0,7.0,13.0,14.0,7.0,29.0,0.6,0.05714285714285714,0.030303030303030304,0.07692307692307693,,1.0,0.8181818181818182,1.0,94.33734939759036,15.813953488372093,14.727272727272727,15.418604651162791,14.227272727272727,0.37142857142857144,0.2857142857142857,0.05714285714285714,0.42857142857142855,0.4552657142857143,0.175,0.18421052631578946,7.7,26.05,-6.0,12.0,9.0,6.0,20.0,4.0,6.0,6.0,12.0,1.0,0.3,0.40816326530612246,0.12244897959183673,0.27906976744186046,5.0,11.0,6.0,6.0,1.0,1.0,4.0,2.0,10.0,,1.0,17.0,1.0,7.0,7.0,1.0,7.0,6.0,28.0,3.0,14.0,1.0,3.0,1.0,4.0,1.0,,2.0,9.0,,9.0,3.0,1.0,9.0,1.0,8.0,5.0,,3.0,,,,,,,,,0.17647058823529413,0.3,1.0,0.5,0.5,0.5151515151515151,1.0,0.14285714285714285,0.5285714285714286,1.0,0.125,,0.8,0.5,0.5625,0.6,,0.5625,0.5,0.5,,1.0,1.0,0.6666666666666666,0.06666666666666667,,0.8461538461538461,0.9166666666666666,0.4,0.4,,0.2857142857142857,0.2,0.2,1.0,,0.5,0.5,1.0,0.8571428571428571,1.0,0.125,1.0,0.5,0.5075428571428572,0.3841125,,1.0,,1.0,,1.0,2.0,2.0,,,,0.5,0.09090909090909091,0.125,,,,,,,2.0,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1442-688-711-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Michael Curry, Jerry Stackhouse, Corliss Williamson","Atkins, Rebraca, Curry, Stackhouse, Williamson",1088-1442-688-711-722,DET,62.0,1,1.0,2.0,2.0,4.0,2.0,,,2.0,,,4.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,,,4.0,1.0,,,,,,1.0,,92.9032258064516,15.0,16.0,15.0,16.0,1.0,,,1.0,0.49715,,,,,2.0,2.0,,,,,4.0,4.0,2.0,,1.0,,1.0,1.0,1.0,2.0,,,2.0,2.0,,,,,,2.0,,,,2.0,2.0,4.0,,,,,2.0,,2.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,0.49715,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1630-2206-2349-468,1610612765,"Chucky Atkins, Mikki Moore, Rodney White, Victor Alexander, Jon Barry","Atkins, Moore, White, Alexander, Barry",1088-1630-2206-2349-468,DET,353.0,1,6.0,10.0,10.0,20.0,5.0,2.0,2.0,9.0,2.0,3.0,11.0,8.0,2.0,,3.0,5.0,7.0,,,,,,,2.0,3.0,2.0,6.0,0.4583333333333333,0.18181818181818182,,,,0.75,0.7142857142857143,1.0,81.58640226628894,18.4,16.9,18.2,13.9,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.4493590909090909,0.16666666666666666,0.2,5.888888888888889,27.4,3.0,5.0,2.0,3.0,5.0,1.0,7.0,7.0,5.0,1.25,0.5833333333333334,0.45454545454545453,0.6363636363636364,0.5,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,4.0,,1.0,1.0,3.0,5.0,2.0,6.0,,2.0,,1.0,,1.0,,1.0,,2.0,,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,0.25,0.3333333333333333,,,,0.4444444444444444,1.0,0.6,0.36363636363636365,1.0,0.5,,,,0.4,0.6666666666666666,,0.2857142857142857,,1.0,,,,0.5,,,0.4,0.4,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,,,,,,1.0,1.0,0.5,0.6666666666666666,,0.5856,0.4642583333333334,,1.0,,1.0,,,,1.0,,,,1.0,,0.16666666666666666,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1630-2206-2349-722,1610612765,"Chucky Atkins, Mikki Moore, Rodney White, Victor Alexander, Corliss Williamson","Atkins, Moore, White, Alexander, Williamson",1088-1630-2206-2349-722,DET,224.0,1,4.0,9.0,9.0,18.0,,2.0,,4.0,,5.0,5.0,8.0,,1.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.0,,2.0,7.0,2.0,5.0,0.35714285714285715,,0.25,,0.5,1.0,1.0,1.0,115.71428571428571,12.0,12.88888888888889,12.0,12.88888888888889,,0.5,,,0.337375,0.3333333333333333,0.3333333333333333,11.875,,-3.0,9.0,,,,5.0,5.0,5.0,9.0,,0.35714285714285715,,1.0,1.0,5.0,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.337375,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1630-2206-468-722,1610612765,"Chucky Atkins, Mikki Moore, Rodney White, Jon Barry, Corliss Williamson","Atkins, Moore, White, Barry, Williamson",1088-1630-2206-468-722,DET,109.0,1,2.0,3.0,3.0,6.0,,2.0,,2.0,,,2.0,,,,2.0,3.0,3.0,,,,1.0,1.0,,1.0,,,2.0,0.5,,,,,1.0,0.75,1.0,79.26605504587155,15.0,21.333333333333332,15.0,18.666666666666668,,1.0,,,0.36905,,,11.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,0.5,,,0.5,,,,,,,0.5,,,,,,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
