EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,Fouls,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,AtRimAssists,FTOffRebounds,LiveBallTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,LiveBallTurnoverPct,OffFTReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShortMidRangeFGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,NonShootingFoulsDrawn,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted3s,AtRimPctBlocked,DefThreePtRebounds,Travels,Loose Ball Fouls,BlockedAtRim,DefThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,PtsPutbacks,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,DefCorner3ReboundPct,LostBallSteals,SecondChanceTurnovers,FTDefRebounds,SelfOReb,DefFTReboundPct,SelfORebPct,Clear Path Fouls,LongMidRangePctBlocked,DefensiveGoaltends,BlockedLongMidRange,OffensiveGoaltends,Blocked3s,BlockedCorner3,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,HeaveMakes,3pt And 1 Free Throw Trips,Arc3PctBlocked,team_id,year,season,team_vs
1542-1916-2046-56-699,1610612760,"Predrag Drobnjak, Calvin Booth, Desmond Mason, Gary Payton, Brent Barry","Drobnjak, Booth, Mason, Payton, Barry",1542-1916-2046-56-699,SEA,39.0,1,1.0,,2.0,1.0,3.0,1.0,1.0,,,1.0,1.0,,,2.0,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,110.76923076923076,10.0,19.0,10.0,19.0,1.0,1.0,1.0,1.0,,,,,,,0.3724,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2071-2209-2248,1610612760,"Predrag Drobnjak, Desmond Mason, Olumide Oyedeji, Vladimir Radmanovic, Earl Watson","Drobnjak, Mason, Oyedeji, Radmanovic, Watson",1542-2046-2071-2209-2248,SEA,241.0,1,4.0,2.0,7.0,8.0,15.0,,2.0,,,2.0,7.0,,1.0,6.0,4.0,4.0,,,,,2.0,,2.0,,,4.0,1.0,,3.0,1.0,1.0,,,,0.2857142857142857,0.25,0.3333333333333333,0.125,89.6265560165975,15.714285714285714,16.375,15.142857142857142,16.25,0.25,,,,,,,,0.5,,0.50134375,7.314285714285715,23.1,3.0,2.0,2.0,3.0,2.0,5.0,0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,,0.5,0.375,7.0,6.0,2.0,2.0,2.0,3.0,2.0,,1.0,,,,1.0,2.0,1.0,,,1.0,3.0,2.0,7.0,,1.0,2.0,6.0,,,,,,,,,1.0,,4.0,2.0,,,,,6.0,7.0,,,,0.2857142857142857,1.0,0.25,0.75,0.3333333333333333,,,,,,,,0.6666666666666666,0.6666666666666666,0.25,0.125,,,,,,,0.375,0.6666666666666666,0.125,,0.6855,0.50134375,0.25,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2071-2248-699,1610612760,"Predrag Drobnjak, Desmond Mason, Olumide Oyedeji, Earl Watson, Brent Barry","Drobnjak, Mason, Oyedeji, Watson, Barry",1542-2046-2071-2248-699,SEA,184.0,1,3.0,-2.0,6.0,6.0,12.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,7.0,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,2.0,,5.0,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.4,93.91304347826086,12.333333333333334,18.333333333333332,12.333333333333334,17.833333333333332,0.4,0.5,0.5,,0.4,0.5,0.5,1.0,0.4,0.5,0.48106,15.333333333333334,24.7,,,1.0,2.0,,2.0,0.5,,0.6666666666666666,,,,,6.0,,,,,,1.0,,,,,,,,,,,,,1.0,3.0,1.0,2.0,,5.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,5.0,6.0,,,0.5,0.3333333333333333,,0.5,,0.5,,,,,,,,,,0.2,,,,,,,,,,,,,0.48106,,,,1.0,1.0,,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,0.4,0.5,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2071-56-699,1610612760,"Predrag Drobnjak, Desmond Mason, Olumide Oyedeji, Gary Payton, Brent Barry","Drobnjak, Mason, Oyedeji, Payton, Barry",1542-2046-2071-56-699,SEA,372.0,3,6.0,-4.0,11.0,13.0,24.0,,,,2.0,3.0,4.0,,2.0,8.0,12.0,6.0,,,2.0,,3.0,,3.0,,,6.0,4.0,,8.0,1.0,1.0,,,,0.75,0.5,0.5714285714285714,0.3333333333333333,92.90322580645162,15.727272727272727,15.307692307692308,15.727272727272727,13.923076923076923,,,,,0.3333333333333333,,,,0.8333333333333334,,0.4416333333333333,5.175,25.15,3.0,,,3.0,,3.0,,,0.375,,,,0.5,8.0,3.0,,2.0,2.0,3.0,1.0,,,,,,,2.0,,,,,,3.0,4.0,,1.0,,6.0,,,,2.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,,2.0,,6.0,8.0,,,,0.75,,0.6,,0.6,,,,,,,,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,,0.6,0.6666666666666666,,,,0.43165,0.14285714285714285,0.2,,0.75,0.7272727272727273,,,,,,1.0,,2.0,,2.0,,,,0.5,,,1.0,,,,,,,0.2,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,3.0,,,2.0,0.6,,0.75,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2071-56-988,1610612760,"Predrag Drobnjak, Desmond Mason, Olumide Oyedeji, Gary Payton, Randy Livingston","Drobnjak, Mason, Oyedeji, Payton, Livingston",1542-2046-2071-56-988,SEA,302.0,1,5.0,-6.0,10.0,10.0,20.0,1.0,5.0,,1.0,2.0,11.0,,1.0,5.0,11.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,2.0,,5.0,0.5,0.5,,,,0.18181818181818182,0.16666666666666666,0.19230769230769232,0.08333333333333333,95.36423841059603,17.1,13.1,14.8,13.1,0.4166666666666667,0.2,0.2,,0.08333333333333333,,,,0.3333333333333333,,0.44327500000000003,10.9,26.4,3.0,3.0,4.0,4.0,3.0,7.0,0.8,0.3333333333333333,0.8,0.3,,,0.25,,,3.0,1.0,,,3.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,0.4747666666666666,,0.15384615384615385,0.16666666666666666,,,,,2.0,,,,,,1.0,,,,1.0,,,,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,1.0,,,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2071-699-988,1610612760,"Predrag Drobnjak, Desmond Mason, Olumide Oyedeji, Brent Barry, Randy Livingston","Drobnjak, Mason, Oyedeji, Barry, Livingston",1542-2046-2071-699-988,SEA,438.0,2,7.0,1.0,12.0,11.0,23.0,1.0,5.0,2.0,2.0,5.0,11.0,2.0,2.0,17.0,16.0,6.0,4.0,6.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,12.0,3.0,,16.0,0.6,0.6,1.0,1.0,1.0,0.45454545454545453,0.6153846153846154,0.6071428571428571,0.15384615384615385,75.61643835616438,17.5,20.727272727272727,14.75,19.90909090909091,0.38461538461538464,0.2,0.25,1.0,0.15384615384615385,1.0,1.0,1.0,0.3076923076923077,1.0,0.43466153846153843,11.563636363636364,26.75,2.0,3.0,,2.0,4.0,6.0,,0.5,0.5,0.5,,,0.15384615384615385,,,1.0,2.0,,,4.0,,,,,,,1.0,3.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,1.0,,2.0,,2.0,,,,,,1.0,,,,,,,,0.125,0.5,0.18181818181818182,0.25,,0.5,,,,1.0,1.0,0.3076923076923077,,,,,,,,,,,,0.38693333333333335,,,,0.058823529411764705,0.058823529411764705,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,,,,,,,,,2.0,1.0,,1.0,1.0,,0.5,0.6666666666666666,0.5,,,2.0,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2209-2248-56,1610612760,"Predrag Drobnjak, Desmond Mason, Vladimir Radmanovic, Earl Watson, Gary Payton","Drobnjak, Mason, Radmanovic, Watson, Payton",1542-2046-2209-2248-56,SEA,3547.0,20,59.0,-11.0,105.0,105.0,210.0,13.0,29.0,4.0,19.0,34.0,73.0,8.0,28.0,99.0,110.0,38.0,30.0,24.0,18.0,4.0,19.0,8.0,27.0,4.0,9.0,62.0,21.0,1.0,81.0,0.5588235294117647,0.6333333333333333,1.0,0.2857142857142857,0.2962962962962963,0.4657534246575342,0.45544554455445546,0.4714285714285714,0.27722772277227725,85.25514519312095,16.904761904761905,16.876190476190477,16.0,16.21904761904762,0.2871287128712871,0.4482758620689655,0.4482758620689655,0.6923076923076923,0.18811881188118812,0.21052631578947367,0.21052631578947367,1.0,0.5742574257425742,0.2222222222222222,0.48124049999999996,9.295890410958904,25.935714285714287,30.0,14.0,34.0,40.0,19.0,59.0,0.7555555555555555,0.3684210526315789,0.7450980392156863,0.34545454545454546,0.46153846153846156,0.7777777777777778,0.297029702970297,32.0,39.0,14.0,17.0,6.0,11.0,14.0,4.0,9.0,,1.0,1.0,3.0,7.0,13.0,,4.0,,18.0,9.0,21.0,2.0,9.0,4.0,28.0,4.0,4.0,5.0,7.0,2.0,7.0,18.0,4.0,8.0,,9.0,5.0,4.0,,4.0,2.0,28.0,32.0,3.0,,0.2222222222222222,0.42857142857142855,0.5294117647058824,0.4,0.5294117647058824,0.4375,0.0547945205479452,0.07142857142857142,0.29411764705882354,0.3125,,0.75,0.5,0.5666666666666667,0.6296296296296297,0.13861386138613863,0.0891089108910891,0.4444444444444444,0.5,1.0,0.058823529411764705,,,0.36666666666666664,0.5454545454545454,0.1,0.3333333333333333,0.48053666666666667,0.4647,0.047619047619047616,0.06493506493506493,0.18181818181818182,0.2828282828282828,0.3047619047619048,5.0,8.0,,3.0,1.0,6.0,9.0,10.0,,11.0,8.0,1.0,0.6923076923076923,0.6111111111111112,,0.3333333333333333,0.5882352941176471,0.47058823529411764,0.625,0.2,0.17647058823529413,,,0.2,0.16666666666666666,4.0,,4.0,3.0,,0.7,0.2857142857142857,0.3076923076923077,,,0.1,4.0,,1.0,4.0,0.6666666666666666,0.38461538461538464,0.5,8.0,1.0,,,0.75,5.0,2.0,2.0,3.0,1.0,0.058823529411764705,,,,,,,,1.0,1.0,0.03571428571428571,0.1111111111111111,,,,,,,1610612760,2002,2001-02,True
1542-2046-2209-2248-699,1610612760,"Predrag Drobnjak, Desmond Mason, Vladimir Radmanovic, Earl Watson, Brent Barry","Drobnjak, Mason, Radmanovic, Watson, Barry",1542-2046-2209-2248-699,SEA,2408.0,11,40.0,-26.0,72.0,71.0,143.0,6.0,26.0,1.0,5.0,26.0,58.0,3.0,8.0,67.0,93.0,22.0,30.0,9.0,5.0,1.0,11.0,3.0,14.0,1.0,2.0,31.0,16.0,,57.0,0.4230769230769231,0.4583333333333333,1.0,0.375,0.375,0.4482758620689655,0.4621212121212121,0.4714285714285714,0.12121212121212122,85.51495016611295,17.34722222222222,16.323943661971832,16.666666666666668,15.661971830985916,0.3939393939393939,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.07575757575757576,0.2,0.2,1.0,0.42424242424242425,0.2,0.46092575757575754,10.027586206896553,24.825,20.0,11.0,14.0,19.0,11.0,30.0,0.6666666666666666,0.34375,0.7037037037037037,0.2972972972972973,0.6,0.7777777777777778,0.30303030303030304,,,9.0,15.0,,,12.0,2.0,3.0,,,,,6.0,8.0,,,,10.0,,,,,,,2.0,2.0,,4.0,2.0,8.0,13.0,,6.0,3.0,10.0,5.0,4.0,3.0,4.0,2.0,,,,,,,0.625,,0.5555555555555556,,0.034482758620689655,,,0.2,,0.5714285714285714,0.5,0.75,0.8333333333333334,0.18181818181818182,0.045454545454545456,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.5037125,,0.07142857142857142,0.08064516129032258,0.14925373134328357,,,4.0,5.0,,,,,5.0,6.0,,5.0,2.0,1.0,0.625,0.38461538461538464,,0.5714285714285714,0.4,0.625,0.8,0.25,,,,,,5.0,3.0,2.0,3.0,,0.6,0.4166666666666667,0.4166666666666667,0.6,,0.1,5.0,,2.0,1.0,0.8333333333333334,,1.0,4.0,,1.0,,0.5,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2209-452-56,1610612760,"Predrag Drobnjak, Desmond Mason, Vladimir Radmanovic, Vin Baker, Gary Payton","Drobnjak, Mason, Radmanovic, Baker, Payton",1542-2046-2209-452-56,SEA,136.0,1,2.0,-2.0,4.0,4.0,8.0,,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,5.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,,3.0,,,1.0,0.5,0.5,,0.5,0.5,0.6666666666666666,84.70588235294117,19.25,14.75,17.25,12.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.4855833333333333,19.2,25.6,,1.0,1.0,2.0,1.0,3.0,0.5,1.0,0.5,0.5,,0.5,,2.0,4.0,1.0,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,2.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,0.5,,0.5532,0.4775,,,,,0.5,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2209-56-699,1610612760,"Predrag Drobnjak, Desmond Mason, Vladimir Radmanovic, Gary Payton, Brent Barry","Drobnjak, Mason, Radmanovic, Payton, Barry",1542-2046-2209-56-699,SEA,2434.0,16,41.0,16.0,76.0,75.0,151.0,7.0,16.0,4.0,13.0,32.0,57.0,7.0,19.0,99.0,83.0,48.0,16.0,18.0,11.0,4.0,24.0,6.0,30.0,3.0,7.0,66.0,19.0,,84.0,0.75,0.8,0.8571428571428571,0.3684210526315789,0.4117647058823529,0.5614035087719298,0.5592105263157895,0.6111111111111112,0.25,89.33442892358258,15.039473684210526,17.213333333333335,14.552631578947368,16.24,0.21052631578947367,0.4375,0.4375,1.0,0.17105263157894737,0.3076923076923077,0.3076923076923077,0.75,0.5789473684210527,0.36363636363636365,0.5030006756756757,7.291228070175439,27.115789473684213,25.0,8.0,18.0,25.0,10.0,35.0,0.6206896551724138,0.32,0.6388888888888888,0.29411764705882354,0.5714285714285714,0.5555555555555556,0.32894736842105265,29.0,10.0,8.0,18.0,5.0,9.0,16.0,3.0,6.0,,,,1.0,14.0,7.0,1.0,1.0,4.0,15.0,14.0,23.0,1.0,5.0,8.0,39.0,1.0,3.0,2.0,7.0,5.0,5.0,8.0,3.0,6.0,2.0,14.0,7.0,7.0,2.0,7.0,4.0,39.0,29.0,1.0,1.0,0.2,0.6086956521739131,0.6875,0.5535714285714286,0.75,0.609375,0.017543859649122806,0.0625,0.2222222222222222,0.2222222222222222,,0.875,0.5714285714285714,0.72,0.72,0.21052631578947367,0.07894736842105263,0.5,0.5,1.0,,,,0.32142857142857145,0.5555555555555556,0.03571428571428571,,0.5338428571428572,0.49134259259259255,0.09876543209876543,0.11475409836065574,0.15151515151515152,0.3939393939393939,0.3815789473684211,3.0,5.0,1.0,1.0,1.0,4.0,4.0,12.0,,3.0,1.0,3.0,0.5714285714285714,0.375,,0.2222222222222222,0.6666666666666666,0.625,0.6,0.3333333333333333,0.125,1.0,1.0,0.14285714285714285,0.25,7.0,5.0,2.0,2.0,,0.5,0.4375,0.4666666666666667,0.7142857142857143,3.0,,5.0,,1.0,5.0,0.7142857142857143,0.3333333333333333,0.75,4.0,,,,0.6666666666666666,2.0,,2.0,2.0,1.0,0.06060606060606061,,,,,,,,2.0,,,,1.0,0.05,,,,,1610612760,2002,2001-02,True
1542-2046-2248-452-56,1610612760,"Predrag Drobnjak, Desmond Mason, Earl Watson, Vin Baker, Gary Payton","Drobnjak, Mason, Watson, Baker, Payton",1542-2046-2248-452-56,SEA,873.0,9,15.0,10.0,27.0,27.0,54.0,4.0,5.0,1.0,7.0,12.0,18.0,1.0,7.0,33.0,23.0,10.0,14.0,3.0,7.0,1.0,5.0,1.0,6.0,1.0,,13.0,5.0,,31.0,0.4166666666666667,0.4166666666666667,1.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.54,0.5714285714285714,0.28,89.0721649484536,14.25925925925926,18.074074074074073,14.148148148148149,17.037037037037038,0.2,0.8,0.8,,0.28,0.14285714285714285,0.14285714285714285,1.0,0.52,0.14285714285714285,0.476768,7.7333333333333325,25.62857142857143,6.0,1.0,10.0,10.0,2.0,12.0,0.7142857142857143,0.16666666666666666,0.7142857142857143,0.16666666666666666,,0.7142857142857143,0.24,6.0,6.0,1.0,4.0,2.0,2.0,7.0,,,,,,,6.0,1.0,,,,2.0,3.0,6.0,,,1.0,7.0,1.0,,1.0,2.0,,1.0,2.0,1.0,1.0,,9.0,3.0,4.0,1.0,4.0,4.0,7.0,6.0,1.0,,,0.5,1.0,0.5,0.5,0.5,0.05555555555555555,,0.16666666666666666,,,0.5,1.0,0.6666666666666666,0.8,0.28,,,,,,,,0.3333333333333333,1.0,,,,0.36528333333333335,0.14285714285714285,0.15,0.06060606060606061,0.21212121212121213,0.2222222222222222,,,,,,,1.0,4.0,,1.0,,1.0,1.0,0.5,,0.3333333333333333,1.0,,,,,,,,,4.0,1.0,,1.0,,1.0,0.5714285714285714,0.5714285714285714,0.25,,0.16666666666666666,,,1.0,3.0,,0.16666666666666666,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,0.125,,,,,1610612760,2002,2001-02,True
1542-2046-2248-452-699,1610612760,"Predrag Drobnjak, Desmond Mason, Earl Watson, Vin Baker, Brent Barry","Drobnjak, Mason, Watson, Baker, Barry",1542-2046-2248-452-699,SEA,343.0,3,6.0,-6.0,10.0,13.0,23.0,1.0,3.0,,3.0,3.0,7.0,,3.0,8.0,14.0,4.0,2.0,,3.0,,2.0,,2.0,,1.0,4.0,1.0,,6.0,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.3,0.3333333333333333,0.3,96.5597667638484,15.1,14.76923076923077,14.8,14.76923076923077,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3,,,,0.5,,0.509745,9.4,25.233333333333334,2.0,1.0,3.0,3.0,2.0,5.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,1.0,0.2,7.0,8.0,1.0,1.0,1.0,2.0,2.0,,,,,,,2.0,1.0,,,,2.0,2.0,4.0,,1.0,2.0,6.0,1.0,,1.0,3.0,3.0,,,,,,4.0,1.0,,,,,6.0,7.0,,,,0.5,1.0,0.4,1.0,0.42857142857142855,0.14285714285714285,0.5,0.3333333333333333,0.5,,1.0,,0.5,0.5,0.2,,,,,,,,0.4,0.5,,,0.4112,0.54013,0.09090909090909091,0.125,0.25,0.75,0.7,,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,0.2,,1.0,,,,1.0,1.0,0.5,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2248-56-699,1610612760,"Predrag Drobnjak, Desmond Mason, Earl Watson, Gary Payton, Brent Barry","Drobnjak, Mason, Watson, Payton, Barry",1542-2046-2248-56-699,SEA,248.0,2,4.0,5.0,9.0,8.0,17.0,,3.0,,1.0,1.0,5.0,,1.0,12.0,7.0,2.0,,,1.0,,1.0,,1.0,,,2.0,3.0,,10.0,1.0,1.0,,,,0.2,0.16666666666666666,0.5,0.16666666666666666,98.70967741935483,12.333333333333334,17.125,10.555555555555555,14.5,0.5,,,,0.16666666666666666,,,,0.3333333333333333,,0.4552333333333333,12.86,24.3,1.0,2.0,1.0,2.0,2.0,4.0,0.25,0.5,0.4,0.4,,0.3333333333333333,0.16666666666666666,3.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,10.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,4.0,6.0,,,,3.0,1.0,,,,1.0,,12.0,5.0,,,,,6.0,3.0,,,,1.0,,0.5,0.5,0.8333333333333334,,,,0.3333333333333333,,,,1.0,1.0,0.16666666666666666,,,,,,,,0.5,1.0,,,0.3959,0.62825,0.5,0.5555555555555556,0.16666666666666666,0.5,0.3333333333333333,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,0.5,,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
