EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,FG2M,PtsUnassisted2s,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Fg2Pct,EfgPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,AtRimFGM,AtRimFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG2A,SecondChanceFG3A,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,Steals,LostBallSteals,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,HeaveAttempts,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,SecondChanceFtPoints,PtsUnassisted3s,BadPassSteals,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,3SecondViolations,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangePctBlocked,OffAtRimReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGA,PtsPutbacks,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,OffCorner3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,Travels,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,team_id,year,season,team_vs
1542-1738-1742-2071-988,1610612760,"Predrag Drobnjak, Ansu Sesay, Shammond Williams, Olumide Oyedeji, Randy Livingston","Drobnjak, Sesay, Williams, Oyedeji, Livingston",1542-1738-1742-2071-988,SEA,143.0,1,2.0,-1.0,5.0,4.0,5.0,4.0,1.0,9,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,90.62937062937063,20.6,10.0,19.6,10.0,1.0,0.3302,0.3302,1.0,14.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-1740-2046-452-56,1610612760,"Predrag Drobnjak, Rashard Lewis, Desmond Mason, Vin Baker, Gary Payton","Drobnjak, Lewis, Mason, Baker, Payton",1542-1740-2046-452-56,SEA,70.0,1,1.0,1.0,1.0,2.0,,,,3,1.0,1.0,1.0,3.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,2.0,,3.0,,,,0.75,,,,,1.0,1.0,,61.71428571428571,30.0,20.0,30.0,20.0,1.0,0.3547,,,21.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-1742-2046-2071-988,1610612760,"Predrag Drobnjak, Shammond Williams, Desmond Mason, Olumide Oyedeji, Randy Livingston","Drobnjak, Williams, Mason, Oyedeji, Livingston",1542-1742-2046-2071-988,SEA,215.0,1,4.0,-1.0,5.0,6.0,5.0,4.0,,11,2.0,4.0,,7.0,8.0,4.0,,7.0,,2.0,,2.0,,2.0,,,,,,4.0,1.0,,,7.0,7.0,5.0,2.0,0.7,0.7,,,,0.5,0.5,0.3333333333333333,73.67441860465117,19.2,19.833333333333332,19.2,11.666666666666666,0.4,0.41106,0.41106,1.0,12.925,1.0,,2.0,2.0,,,,,,0.5,0.7,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.7,0.2,1.0,0.4,1.0,1.0,0.5,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-1744-2046-56-699,1610612760,"Predrag Drobnjak, Jerome James, Desmond Mason, Gary Payton, Brent Barry","Drobnjak, James, Mason, Payton, Barry",1542-1744-2046-56-699,SEA,714.0,1,12.0,5.0,20.0,20.0,,,3.0,40,3.0,16.0,1.0,27.0,22.0,,,,,6.0,1.0,7.0,3.0,10.0,,,,3.0,,4.0,,1.0,,27.0,,,,0.675,,,1.0,,1.0,1.0,1.0,80.67226890756302,18.1,17.6,16.45,17.6,0.15,0.5115525,,,7.1375,,2.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,0.625,0.65,1.0,1.0,0.6666666666666666,0.6666666666666666,0.05,0.0625,4.0,7.0,2.0,3.0,,,2.0,4.0,,,,12.0,6.0,3.0,2.0,6.0,2.0,8.0,2.0,2.0,18.0,0.6,0.6,1.0,0.5,,0.5,,,0.2,1.0,0.35,0.5714285714285714,0.5714285714285714,0.5,0.15,0.6666666666666666,0.6666666666666666,1.0,,,0.5,0.6666666666666666,24.475,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0625,0.16666666666666666,0.3333333333333333,0.5,0.375,0.3333333333333333,1.0,1.0,0.3,0.6666666666666666,0.8,0.75,0.5,0.05,0.5,0.3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2209-56-699,1610612760,"Predrag Drobnjak, Desmond Mason, Vladimir Radmanovic, Gary Payton, Brent Barry","Drobnjak, Mason, Radmanovic, Payton, Barry",1542-2046-2209-56-699,SEA,182.0,1,3.0,4.0,5.0,5.0,2.0,5.0,,10,2.0,4.0,1.0,9.0,5.0,2.0,,4.0,,1.0,1.0,3.0,,3.0,1.0,,1.0,1.0,,1.0,,1.0,,9.0,4.0,2.0,1.0,0.9,0.6666666666666666,1.0,1.0,,0.5,0.6666666666666666,1.0,79.12087912087912,17.4,19.0,17.4,18.2,0.4,0.492225,0.3224,0.4444444444444444,10.25,0.4,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,0.8,,,1.0,1.0,0.2,0.25,1.0,1.0,,1.0,,1.0,,1.0,2.0,,1.0,4.0,,,,2.0,,2.0,,1.0,4.0,0.5,0.5,,,,,1.0,0.6666666666666666,0.2,,0.2,1.0,1.0,1.0,0.2,,,,0.3333333333333333,,0.4,,50.6,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-2209-56-988,1610612760,"Predrag Drobnjak, Desmond Mason, Vladimir Radmanovic, Gary Payton, Randy Livingston","Drobnjak, Mason, Radmanovic, Payton, Livingston",1542-2046-2209-56-988,SEA,173.0,1,3.0,1.0,5.0,5.0,,,1.0,10,1.0,4.0,,6.0,5.0,,,,,3.0,,3.0,,3.0,,,,,,1.0,,,,4.0,,,,0.6,,,,,0.75,0.75,0.6666666666666666,83.23699421965318,16.4,18.2,13.2,18.2,0.2,0.60588,,,4.225,,,3.0,2.0,,,,,,0.75,0.6,1.0,,,,,,,,,1.0,,,,1.0,,,,4.0,,1.0,,2.0,,2.0,,,4.0,0.6666666666666666,0.6666666666666666,,,,,,,0.2,,,,,,0.2,,,,,,0.8,,25.3,3.0,3.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,0.6,1.0,1.0,0.6666666666666666,,,,0.4648,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1542-2046-452-56-699,1610612760,"Predrag Drobnjak, Desmond Mason, Vin Baker, Gary Payton, Brent Barry","Drobnjak, Mason, Baker, Payton, Barry",1542-2046-452-56-699,SEA,774.0,2,13.0,14.0,22.0,20.0,3.0,,2.0,42,4.0,14.0,3.0,29.0,15.0,1.0,,8.0,,9.0,,11.0,1.0,12.0,1.0,1.0,,4.0,,6.0,,5.0,,27.0,8.0,3.0,,0.7631578947368421,1.3333333333333333,0.25,,,0.6923076923076923,0.7333333333333333,0.8,78.13953488372093,14.545454545454545,22.7,13.227272727272727,21.15,0.23529411764705882,0.5167794117647059,0.5112333333333333,0.27586206896551724,7.8428571428571425,0.13636363636363635,2.0,10.0,10.0,3.0,5.0,1.0,5.0,4.0,0.7142857142857143,0.7647058823529411,0.5,0.8,0.5,0.5,0.15789473684210525,0.1875,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,10.0,3.0,3.0,2.0,5.0,1.0,6.0,1.0,1.0,13.0,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,0.17647058823529413,0.6666666666666666,0.23529411764705882,0.75,0.75,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5294117647058824,0.6666666666666666,25.133333333333336,5.0,6.0,,,,,,3.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,0.25,,0.2,1.0,,,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.6,0.5,,,,,2.0,1.0,1.0,,,,2.0,,,0.5,,,,0.06896551724137931,2.0,3.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1738-1740-1742-2046-452,1610612760,"Ansu Sesay, Rashard Lewis, Shammond Williams, Desmond Mason, Vin Baker","Sesay, Lewis, Williams, Mason, Baker",1738-1740-1742-2046-452,SEA,84.0,1,1.0,3.0,2.0,3.0,,,,5,1.0,1.0,,3.0,,,,,,2.0,,2.0,,2.0,,,,,,,,,,3.0,,,,0.75,,,,,1.0,1.0,1.0,85.71428571428572,13.5,19.0,13.5,19.0,0.5,0.480075,,,16.7,,,,,,1.0,,1.0,1.0,,0.75,,1.0,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,0.5,,,,,,,,,,,,0.5,,23.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1738-1740-1742-452-699,1610612760,"Ansu Sesay, Rashard Lewis, Shammond Williams, Vin Baker, Brent Barry","Sesay, Lewis, Williams, Baker, Barry",1738-1740-1742-452-699,SEA,140.0,1,2.0,3.0,4.0,4.0,,,,8,,2.0,,7.0,4.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,7.0,,,,1.1666666666666667,,1.0,,,1.0,1.0,,82.28571428571428,17.0,18.0,17.0,18.0,,0.5780833333333334,,,6.95,,,2.0,2.0,,,,,,1.0,1.1666666666666667,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,0.5,0.5,1.0,1.0,,1.0,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,1.0,24.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
1738-1740-2046-2071-988,1610612760,"Ansu Sesay, Rashard Lewis, Desmond Mason, Olumide Oyedeji, Randy Livingston","Sesay, Lewis, Mason, Oyedeji, Livingston",1738-1740-2046-2071-988,SEA,9.0,1,,,1.0,,1.0,,1.0,1,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,160.0,9.0,,9.0,,,0.2936,0.2936,,13.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,True
