EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceFtPoints,BlockedLongMidRange,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,LostBallTurnovers,BlockedShortMidRange,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3FGM,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,HeaveAttempts,DefensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
124-1444-1517-1710-2045,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Mike Bibby, Hedo Turkoglu","Divac, Funderburke, Jackson, Bibby, Turkoglu",124-1444-1517-1710-2045,SAC,1504.0,9,25.0,-1.0,48.0,47.0,20.0,12.0,3.0,95.0,9.0,16.0,1.0,3.0,6.0,7.0,2.0,4.0,4.0,13.0,1.0,1.0,6.0,1.0,1.0,1.0,15.0,33.0,1.0,7.0,8.0,41.0,42.0,1.0,3.0,1.0,2.0,9.0,13.0,1.0,1.0,5.0,26.0,12.0,18.0,3.0,2.0,6.0,1.0,2.0,6.0,1.0,7.0,1.0,3.0,1.0,2.0,15.0,1.0,3.0,3.0,16.0,2.0,21.0,4.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,7.0,2.0,5.0,11.0,1.0,1.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,26.0,20.0,2.0,0.4,0.42857142857142855,1.0,0.14285714285714285,1.0,0.14285714285714285,0.45454545454545453,0.3333333333333333,0.6923076923076923,0.4125,0.25,0.75,0.46511627906976744,0.25,0.8125,0.175,0.06060606060606061,0.125,0.14285714285714285,1.0,0.8,0.17647058823529413,0.75,0.16666666666666666,0.7916666666666666,0.17391304347826086,0.3333333333333333,0.5,0.2,1.0,1.0,0.75,1.0,0.6666666666666666,0.047619047619047616,90.95744680851064,1.0,16.4375,15.212765957446809,16.25,14.659574468085106,0.4,0.5625,0.6428571428571429,0.3333333333333333,0.1,0.5,0.5,0.5,0.325,0.3076923076923077,0.3076923076923077,0.5,0.025,0.15,0.16666666666666666,0.16666666666666666,1.0,0.75,0.3333333333333333,0.25,0.5,0.8571428571428571,0.07142857142857142,1.0,0.575,0.16666666666666666,0.48406874999999994,0.520475,0.5164214285714286,0.07142857142857142,0.08571428571428572,0.04878048780487805,0.6341463414634146,8.13939393939394,24.7,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1517-1710-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Mike Bibby, Doug Christie","Divac, Funderburke, Jackson, Bibby, Christie",124-1444-1517-1710-57,SAC,250.0,2,4.0,4.0,8.0,7.0,6.0,7.0,2.0,15.0,,1.0,,,,1.0,3.0,4.0,,1.0,1.0,,,,,,3.0,6.0,,1.0,5.0,11.0,7.0,,1.0,,2.0,3.0,4.0,,1.0,5.0,11.0,4.0,2.0,,,,,,2.0,,2.0,,,2.0,,4.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,,,,,,,,,,,1.0,,,5.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,9.0,11.0,6.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.5,,0.75,0.42857142857142855,,0.6,0.6111111111111112,0.5,0.7857142857142857,0.14285714285714285,,,,,1.0,0.3333333333333333,1.0,,1.0,0.25,1.0,,,,,1.0,1.0,1.0,,86.39999999999999,1.0,16.0,17.428571428571427,14.75,16.857142857142858,0.14285714285714285,,,,0.5714285714285714,0.75,0.75,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,,,,,,,,0.2,,,,0.2857142857142857,,0.45355,0.3549,0.48507,0.25,0.2857142857142857,0.18181818181818182,1.0,10.866666666666667,22.9,0.75,1.0,2.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1517-1710-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Mike Bibby, Peja Stojakovic","Divac, Funderburke, Jackson, Bibby, Stojakovic",124-1444-1517-1710-978,SAC,760.0,3,13.0,12.0,22.0,24.0,6.0,8.0,3.0,46.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,8.0,,1.0,2.0,1.0,,1.0,9.0,18.0,1.0,2.0,4.0,25.0,13.0,2.0,3.0,1.0,7.0,3.0,6.0,,1.0,,6.0,10.0,8.0,3.0,4.0,2.0,1.0,,5.0,1.0,6.0,1.0,4.0,,1.0,13.0,,4.0,1.0,9.0,1.0,11.0,4.0,15.0,,2.0,2.0,2.0,,1.0,1.0,,3.0,,2.0,4.0,,,6.0,,,3.0,,3.0,1.0,3.0,2.0,,,18.0,6.0,6.0,,0.5555555555555556,0.7142857142857143,1.0,0.5,,0.5,0.5,0.6666666666666666,0.5,0.525,0.875,0.42857142857142855,0.5434782608695652,0.875,0.42857142857142855,0.1,,,0.6666666666666666,1.0,0.6428571428571429,0.4444444444444444,1.0,,0.6666666666666666,0.4,,0.3333333333333333,,1.0,0.6,0.4,1.0,,,87.15789473684211,0.6666666666666666,15.0,17.916666666666668,14.090909090909092,16.541666666666668,0.3,1.0,1.0,0.6666666666666666,0.2,0.25,0.25,,0.4,0.25,0.25,0.5,,0.1,0.5,0.5,1.0,0.5,1.0,0.25,0.14285714285714285,1.0,0.14285714285714285,,0.4,0.5,0.45340749999999996,0.520925,0.43522142857142854,0.13043478260869565,0.14285714285714285,0.28,0.24,10.244444444444445,24.65,0.2727272727272727,,,,,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1517-2045-2222,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Gerald Wallace","Divac, Funderburke, Jackson, Turkoglu, Wallace",124-1444-1517-2045-2222,SAC,107.0,2,2.0,,5.0,5.0,5.0,,,10.0,1.0,2.0,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,2.0,4.0,,1.0,,4.0,4.0,,,,,2.0,4.0,,1.0,,4.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,,0.5,0.5,,,,,0.5,,0.5,0.4,,0.4,0.4,,0.4,0.2,,,,,0.5,,,,0.5,,,,,,,1.0,,,,134.57943925233644,,8.2,13.2,8.2,13.2,0.4,0.5,0.5,1.0,,,,,0.4,0.5,0.5,,0.2,,,,,,,,0.4,0.5,,,0.6,,0.57039,,0.57039,,,,1.0,7.65,22.8,1.0,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1517-2045-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Doug Christie","Divac, Funderburke, Jackson, Turkoglu, Christie",124-1444-1517-2045-57,SAC,2573.0,12,43.0,-27.0,81.0,86.0,9.0,17.0,7.0,167.0,10.0,14.0,4.0,5.0,1.0,2.0,7.0,25.0,9.0,20.0,1.0,1.0,6.0,1.0,,,26.0,59.0,1.0,7.0,13.0,68.0,95.0,4.0,7.0,1.0,11.0,3.0,7.0,,,4.0,10.0,16.0,36.0,3.0,8.0,6.0,1.0,5.0,8.0,1.0,9.0,1.0,4.0,,4.0,19.0,1.0,7.0,5.0,19.0,5.0,29.0,8.0,37.0,1.0,8.0,6.0,10.0,1.0,7.0,6.0,,16.0,1.0,13.0,21.0,,2.0,17.0,2.0,1.0,8.0,1.0,5.0,3.0,5.0,4.0,,,57.0,10.0,9.0,,0.3076923076923077,0.36363636363636365,1.0,0.14285714285714285,,0.14285714285714285,0.4406779661016949,0.5714285714285714,0.42857142857142855,0.4166666666666667,0.6875,0.42857142857142855,0.4657534246575342,0.6875,0.5555555555555556,0.10606060606060606,0.0847457627118644,0.07142857142857142,0.625,1.0,0.6129032258064516,0.21212121212121213,0.5555555555555556,0.16666666666666666,0.6,0.20512820512820512,0.25,0.2222222222222222,0.2,0.6363636363636364,0.5714285714285714,0.6153846153846154,0.5,1.0,0.029411764705882353,93.46288379323747,0.8,16.77777777777778,14.116279069767442,16.617283950617285,12.988372093023257,0.21212121212121213,0.7142857142857143,0.7692307692307693,0.4,0.3787878787878788,0.28,0.3181818181818182,,0.30303030303030304,0.45,0.47368421052631576,0.4444444444444444,0.015151515151515152,0.09090909090909091,0.16666666666666666,0.16666666666666666,1.0,0.625,0.8,0.125,0.2857142857142857,0.5,,,0.3181818181818182,0.16666666666666666,0.4360613636363636,0.5333214285714286,0.38757142857142857,0.1111111111111111,0.12307692307692308,0.16176470588235295,0.14705882352941177,10.279661016949152,24.557142857142857,0.1111111111111111,,,,,1.0,1.0,3.0,2.0,1.0,0.18181818181818182,1.0,1.0,2.0,0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1517-2045-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Peja Stojakovic","Divac, Funderburke, Jackson, Turkoglu, Stojakovic",124-1444-1517-2045-978,SAC,3376.0,15,56.0,-24.0,106.0,105.0,23.0,29.0,15.0,211.0,14.0,20.0,1.0,4.0,3.0,3.0,9.0,26.0,11.0,31.0,7.0,3.0,9.0,1.0,,2.0,34.0,77.0,4.0,16.0,19.0,99.0,123.0,2.0,10.0,1.0,11.0,7.0,14.0,,3.0,7.0,21.0,40.0,28.0,12.0,2.0,9.0,3.0,4.0,20.0,4.0,24.0,3.0,9.0,5.0,6.0,52.0,5.0,11.0,6.0,24.0,2.0,32.0,17.0,49.0,1.0,10.0,6.0,4.0,3.0,3.0,12.0,2.0,16.0,4.0,10.0,27.0,1.0,3.0,26.0,2.0,,11.0,3.0,5.0,2.0,5.0,2.0,,,88.0,21.0,23.0,5.0,0.5882352941176471,0.6060606060606061,1.0,0.25,,0.25,0.44155844155844154,0.2,0.5,0.43010752688172044,0.3181818181818182,0.4117647058823529,0.4714285714285714,0.36666666666666664,0.5,0.17204301075268819,0.05194805194805195,0.05,0.25,0.6666666666666666,0.6,0.2558139534883721,0.6666666666666666,0.4166666666666667,0.6122448979591837,0.2909090909090909,0.16666666666666666,0.35294117647058826,0.5,0.45454545454545453,0.7,0.631578947368421,1.0,0.5,0.0196078431372549,90.0,0.4,15.90566037735849,16.095238095238095,15.066037735849056,14.971428571428572,0.21505376344086022,0.7,0.7368421052631579,0.6428571428571429,0.27956989247311825,0.34615384615384615,0.391304347826087,0.5555555555555556,0.3333333333333333,0.3548387096774194,0.3548387096774194,0.5454545454545454,0.07526881720430108,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.25,0.09090909090909091,0.17647058823529413,1.0,0.11764705882352941,,0.3870967741935484,0.3333333333333333,0.4772795698924731,0.4517444444444444,0.47350000000000003,0.10784313725490197,0.12790697674418605,0.1111111111111111,0.21212121212121213,10.032467532467532,24.2,0.2169811320754717,1.0,4.0,1.0,0.058823529411764705,1.0,1.0,1.0,2.0,1.0,0.2,1.0,1.0,4.0,0.11538461538461539,,1.0,1.0,1.0,4.0,1.0,0.2,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1517-2222-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Gerald Wallace, Doug Christie","Divac, Funderburke, Jackson, Wallace, Christie",124-1444-1517-2222-57,SAC,277.0,1,5.0,-12.0,10.0,10.0,5.0,6.0,1.0,20.0,1.0,1.0,,,1.0,1.0,,3.0,,3.0,,,1.0,,,,1.0,7.0,,1.0,,2.0,14.0,,1.0,,,1.0,3.0,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,2.0,2.0,4.0,1.0,5.0,,,,2.0,,1.0,1.0,,3.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,2.0,2.0,5.0,,,,,,,,0.14285714285714285,,0.3333333333333333,0.125,,0.3333333333333333,0.125,,0.3333333333333333,0.125,,,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,1.0,0.14285714285714285,,,,1.0,,,,,,103.97111913357402,,17.8,9.9,17.1,9.7,0.125,1.0,1.0,,0.375,,,,0.375,,,,,0.125,,,,,,,0.3333333333333333,1.0,,,0.25,,0.42188125,0.4144,0.46540000000000004,,,,1.0,11.328571428571427,25.3,0.5,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1517-57-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Doug Christie, Peja Stojakovic","Divac, Funderburke, Jackson, Christie, Stojakovic",124-1444-1517-57-978,SAC,789.0,6,13.0,,22.0,26.0,14.0,10.0,5.0,48.0,5.0,8.0,1.0,2.0,3.0,5.0,1.0,6.0,4.0,7.0,,,4.0,1.0,,3.0,10.0,21.0,,4.0,4.0,24.0,24.0,3.0,5.0,1.0,6.0,6.0,13.0,,3.0,2.0,14.0,8.0,12.0,,2.0,3.0,,2.0,4.0,,4.0,,2.0,,2.0,8.0,1.0,5.0,2.0,6.0,1.0,9.0,6.0,15.0,,2.0,1.0,1.0,,,1.0,,2.0,1.0,2.0,7.0,2.0,,5.0,1.0,,3.0,,,,,,,,18.0,14.0,14.0,2.0,0.4,0.4444444444444444,,,,,0.47619047619047616,0.6,0.46153846153846156,0.4,0.5,0.375,0.4444444444444444,0.5,0.4117647058823529,0.16,0.09523809523809523,0.125,0.5,0.5,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.5,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.2,0.5,,1.0,0.6,0.6666666666666666,,,87.60456273764258,,17.318181818181817,15.692307692307692,16.272727272727273,13.961538461538462,0.32,0.625,0.7142857142857143,0.4,0.24,0.16666666666666666,0.2,,0.28,0.5714285714285714,0.5714285714285714,0.5,,0.16,,,,0.3333333333333333,0.5,0.16666666666666666,0.3125,0.6,0.1875,,0.48,,0.4624,0.43278999999999995,0.4516233333333333,0.1111111111111111,0.13043478260869565,0.25,0.5833333333333334,8.885714285714286,32.225,0.6363636363636364,,,,,,,1.0,,,0.6666666666666666,,,1.0,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1710-2045-2222,1610612758,"Vlade Divac, Lawrence Funderburke, Mike Bibby, Hedo Turkoglu, Gerald Wallace","Divac, Funderburke, Bibby, Turkoglu, Wallace",124-1444-1710-2045-2222,SAC,115.0,1,2.0,-4.0,4.0,4.0,,,,8.0,,,,,,,,,,2.0,,,,,,,,2.0,,,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,100.17391304347825,,15.75,13.0,15.75,13.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.42245,,,0.3333333333333333,0.3333333333333333,,,18.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
124-1444-1710-2045-57,1610612758,"Vlade Divac, Lawrence Funderburke, Mike Bibby, Hedo Turkoglu, Doug Christie","Divac, Funderburke, Bibby, Turkoglu, Christie",124-1444-1710-2045-57,SAC,526.0,5,9.0,-7.0,18.0,17.0,6.0,15.0,,35.0,2.0,2.0,,,2.0,2.0,,3.0,3.0,6.0,,,3.0,,,1.0,5.0,11.0,,3.0,1.0,11.0,18.0,,,,,2.0,5.0,,1.0,,4.0,8.0,2.0,,,3.0,,,4.0,,4.0,,2.0,,2.0,8.0,,,1.0,3.0,2.0,6.0,,6.0,,3.0,2.0,2.0,,2.0,2.0,,4.0,1.0,5.0,6.0,,,2.0,,,1.0,,1.0,1.0,1.0,,,1.0,11.0,4.0,6.0,1.0,0.8,0.8,,,,,0.45454545454545453,,0.4,0.35714285714285715,,0.3333333333333333,0.36666666666666664,,0.3333333333333333,0.21428571428571427,,,0.5,1.0,0.42857142857142855,,1.0,,0.5,,,,,,,1.0,1.0,,,95.81749049429656,,13.0,17.176470588235293,13.0,16.58823529411765,0.14285714285714285,1.0,1.0,1.0,0.21428571428571427,,,,0.42857142857142855,0.5,0.5,0.6666666666666666,,0.21428571428571427,,,,,,,0.3333333333333333,1.0,0.16666666666666666,,0.35714285714285715,,0.4154642857142857,,0.38926666666666665,0.06666666666666667,0.08333333333333333,,0.36363636363636365,12.427272727272726,27.066666666666666,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,True
