EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG2A,SecondChanceFG3A,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,NonShootingPenaltyNonTakeFouls,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,DefThreePtRebounds,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,FtPoints,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,OffThreePtRebounds,FTA,TwoPtShootingFoulsDrawn,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,NonShootingFoulsDrawn,BlockedAtRim,Loose Ball Fouls,2pt And 1 Free Throw Trips,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffAtRimReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,PtsUnassisted3s,Corner3FGM,Corner3Assists,SelfOReb,Technical Free Throw Trips,BlockedLongMidRange,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTOffRebounds,Travels,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Blocked3s,BlockedCorner3,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1502-168-1712-2202-2240,1610612744,"Adonal Foyle, Chris Mills, Antawn Jamison, Jason Richardson, Gilbert Arenas","Foyle, Mills, Jamison, Richardson, Arenas",1502-168-1712-2202-2240,GSW,1428.0,5,24.0,1.0,42.0,45.0,87,6.0,12.0,7.0,11.0,19.0,32.0,56.0,55.0,24.0,14.0,12.0,16.0,4.0,36.0,10.0,15.0,23.0,4.0,3.0,1.0,5.0,7.0,1.0,45.0,0.631578947368421,0.7058823529411765,0.59375,0.6162790697674418,0.6086956521739131,0.8,0.5555555555555556,0.5833333333333334,0.3333333333333333,87.73109243697479,17.357142857142858,15.533333333333333,16.261904761904763,15.0,0.27906976744186046,0.5,0.5,0.6666666666666666,0.2558139534883721,0.6363636363636364,0.6363636363636364,0.46747209302325576,9.428125,10.0,7.0,6.0,9.0,9.0,,11.0,5.0,1.0,9.0,1.0,4.0,5.0,1.0,8.0,2.0,2.0,,,1.0,3.0,,0.2558139534883721,0.03125,,1.0,0.38461538461538464,0.42105263157894735,0.6666666666666666,0.25,0.6666666666666666,0.20930232558139536,0.6666666666666666,0.75,0.6666666666666666,0.20930232558139536,,0.46511627906976744,0.5265625,24.61818181818182,4.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,3.0,5.0,11.0,1.0,0.8333333333333334,0.7857142857142857,1.0,0.5,1.0,0.3333333333333333,0.19642857142857142,3.0,4.0,,4.0,3.0,7.0,2.0,0.1111111111111111,0.5,0.4,0.5714285714285714,0.045454545454545456,0.06060606060606061,13.0,2.0,3.0,4.0,5.0,8.0,4.0,18.0,1.0,1.0,18.0,13.0,0.625,0.6666666666666666,0.6428571428571429,0.25,0.6666666666666666,0.3333333333333333,0.46422500000000005,0.32142857142857145,0.30952380952380953,1.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,,1.0,4.0,2.0,5.0,2.0,12.0,4.0,4.0,3.0,0.8,0.45454545454545453,0.5,0.45454545454545453,0.4444444444444444,0.4444444444444444,0.75,0.5,0.4444444444444444,2.0,,,,,1.0,0.046511627906976744,,,,,3.0,1.0,1.0,2.0,,,0.1111111111111111,0.5,0.5,1.0,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1712-2202-302,1610612744,"Adonal Foyle, Chris Mills, Antawn Jamison, Jason Richardson, Mookie Blaylock","Foyle, Mills, Jamison, Richardson, Blaylock",1502-168-1712-2202-302,GSW,207.0,1,3.0,,7.0,7.0,14,,2.0,1.0,1.0,3.0,6.0,6.0,6.0,2.0,4.0,1.0,1.0,,2.0,1.0,2.0,4.0,,,1.0,1.0,3.0,,6.0,0.3333333333333333,0.3333333333333333,0.5,0.42857142857142855,0.375,,0.3333333333333333,0.5,,97.39130434782608,14.857142857142858,14.714285714285714,14.142857142857142,13.714285714285714,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,0.44912142857142856,6.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,1.0,1.0,0.14285714285714285,0.16666666666666666,,,1.0,0.6666666666666666,1.0,,1.0,0.42857142857142855,0.6666666666666666,1.0,0.5,0.14285714285714285,0.5,0.5714285714285714,0.387225,25.9,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,0.3333333333333333,,,,,,6.0,2.0,3.0,1.0,2.0,5.0,1.0,4.0,,1.0,4.0,6.0,0.4,0.3333333333333333,0.2857142857142857,0.5,0.6666666666666666,0.16666666666666666,0.456375,0.6666666666666666,0.8571428571428571,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1712-2202-682,1610612744,"Adonal Foyle, Chris Mills, Antawn Jamison, Jason Richardson, Bob Sura","Foyle, Mills, Jamison, Richardson, Sura",1502-168-1712-2202-682,GSW,734.0,9,12.0,12.0,26.0,21.0,47,1.0,7.0,3.0,6.0,10.0,19.0,33.0,21.0,2.0,18.0,1.0,3.0,,8.0,7.0,9.0,15.0,2.0,1.0,2.0,4.0,4.0,1.0,26.0,0.1,0.14285714285714285,0.5263157894736842,0.5652173913043478,0.6111111111111112,0.5,0.4666666666666667,0.5,0.4,92.20708446866486,15.346153846153847,15.952380952380953,14.384615384615385,14.666666666666666,0.30434782608695654,0.14285714285714285,0.2,,0.2608695652173913,0.5,0.5,0.45632391304347825,9.278947368421052,6.0,5.0,6.0,6.0,4.0,,4.0,6.0,,4.0,2.0,1.0,5.0,1.0,6.0,2.0,,2.0,,1.0,,,0.17391304347826086,0.10526315789473684,0.2857142857142857,1.0,0.5555555555555556,0.45454545454545453,0.6666666666666666,0.3333333333333333,1.0,0.2608695652173913,1.0,1.0,0.16666666666666666,0.17391304347826086,,0.43478260869565216,0.4468833333333333,24.8,1.0,1.0,0.375,1.0,3.0,3.0,3.0,7.0,0.5,0.5,0.5833333333333334,,0.5,1.0,,0.21212121212121213,7.0,6.0,,,,9.0,2.0,,,,,0.08333333333333333,0.1,9.0,3.0,3.0,2.0,3.0,4.0,2.0,17.0,,1.0,17.0,9.0,0.75,1.0,0.9444444444444444,0.5,1.0,0.3333333333333333,0.51725,0.5151515151515151,0.34615384615384615,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,,,1.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1712-2211-302,1610612744,"Adonal Foyle, Chris Mills, Antawn Jamison, Troy Murphy, Mookie Blaylock","Foyle, Mills, Jamison, Murphy, Blaylock",1502-168-1712-2211-302,GSW,249.0,3,4.0,-4.0,5.0,7.0,12,1.0,1.0,,1.0,2.0,4.0,7.0,11.0,2.0,2.0,1.0,2.0,,5.0,2.0,2.0,5.0,1.0,1.0,,1.0,,,5.0,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,69.39759036144578,25.6,17.285714285714285,22.8,16.285714285714285,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,0.5219714285714285,6.925,,2.0,1.0,2.0,1.0,,3.0,1.0,,1.0,,1.0,2.0,,3.0,,,,,,,,0.42857142857142855,,,,1.0,0.75,,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,0.7142857142857143,0.5715,23.633333333333336,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2857142857142857,,,,,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,2.0,,,,1.0,1.0,0.2857142857142857,,,,,,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1712-2211-682,1610612744,"Adonal Foyle, Chris Mills, Antawn Jamison, Troy Murphy, Bob Sura","Foyle, Mills, Jamison, Murphy, Sura",1502-168-1712-2211-682,GSW,569.0,5,9.0,3.0,18.0,19.0,37,1.0,3.0,2.0,3.0,10.0,14.0,24.0,21.0,14.0,6.0,7.0,7.0,,14.0,3.0,4.0,7.0,2.0,1.0,,2.0,1.0,,19.0,0.7,0.875,0.7142857142857143,0.5882352941176471,0.631578947368421,1.0,0.42857142857142855,0.5,,93.63796133567664,15.055555555555555,15.68421052631579,15.055555555555555,15.421052631578947,0.17647058823529413,0.3333333333333333,0.5,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.4991176470588235,6.414285714285714,2.0,2.0,7.0,8.0,3.0,,3.0,2.0,,3.0,1.0,5.0,2.0,,3.0,3.0,1.0,2.0,,1.0,,,0.17647058823529413,0.07142857142857142,0.3333333333333333,,0.5,0.42857142857142855,0.5,1.0,0.5,0.47058823529411764,0.875,0.875,0.7142857142857143,0.17647058823529413,,0.6470588235294118,0.5596,24.96666666666667,1.0,1.0,0.5,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.25,,1.0,1.0,,0.20833333333333334,4.0,4.0,,2.0,1.0,5.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.13333333333333333,3.0,,,,1.0,2.0,,3.0,,,3.0,3.0,0.5,0.5,0.5,,,,0.34285,0.125,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1712-2240-682,1610612744,"Adonal Foyle, Chris Mills, Antawn Jamison, Gilbert Arenas, Bob Sura","Foyle, Mills, Jamison, Arenas, Sura",1502-168-1712-2240-682,GSW,363.0,3,6.0,-8.0,9.0,10.0,19,,3.0,2.0,4.0,3.0,8.0,7.0,15.0,4.0,2.0,2.0,2.0,,4.0,1.0,3.0,4.0,,,,,4.0,,7.0,0.6666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.35,,1.0,0.75,,75.37190082644628,18.555555555555557,19.6,16.666666666666668,18.3,0.3333333333333333,,,,0.4444444444444444,0.5,0.6666666666666666,0.44129444444444443,12.475,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,0.1111111111111111,0.125,,,,0.16666666666666666,,,1.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,0.2222222222222222,,25.8,2.0,0.6666666666666666,,0.5,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,0.5,,,5.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,,,3.0,5.0,0.25,0.2,0.25,0.2,1.0,0.2,0.48936999999999997,0.42857142857142855,0.5555555555555556,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1712-302-682,1610612744,"Adonal Foyle, Chris Mills, Antawn Jamison, Mookie Blaylock, Bob Sura","Foyle, Mills, Jamison, Blaylock, Sura",1502-168-1712-302-682,GSW,820.0,2,14.0,-1.0,24.0,26.0,50,1.0,4.0,5.0,5.0,11.0,15.0,26.0,27.0,8.0,14.0,4.0,4.0,,8.0,4.0,4.0,5.0,,,5.0,5.0,2.0,2.0,24.0,0.36363636363636365,0.36363636363636365,0.7333333333333333,0.6111111111111112,0.65,,0.6666666666666666,0.6666666666666666,,87.8048780487805,18.291666666666668,14.653846153846153,18.291666666666668,14.423076923076923,0.2222222222222222,0.25,0.25,,0.2777777777777778,1.0,1.0,0.4757972222222222,8.586666666666668,,1.0,5.0,6.0,2.0,,3.0,,,2.0,,3.0,1.0,,1.0,7.0,5.0,2.0,,,,,0.16666666666666666,,,,0.25,0.14285714285714285,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6,0.1111111111111111,,0.5,,24.666666666666668,,,0.6666666666666666,,,,,2.0,,,1.0,,,,,0.07692307692307693,4.0,,,1.0,,5.0,3.0,,,,0.2,0.15,0.17647058823529413,6.0,2.0,2.0,1.0,3.0,4.0,1.0,6.0,,1.0,6.0,6.0,0.75,0.6,0.6,0.4,1.0,0.2,0.46758,0.23076923076923078,0.25,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1716-2202-2211,1610612744,"Adonal Foyle, Chris Mills, Larry Hughes, Jason Richardson, Troy Murphy","Foyle, Mills, Hughes, Richardson, Murphy",1502-168-1716-2202-2211,GSW,367.0,3,6.0,8.0,12.0,11.0,23,1.0,3.0,1.0,2.0,4.0,7.0,16.0,8.0,8.0,,4.0,6.0,1.0,14.0,3.0,7.0,8.0,3.0,2.0,,3.0,2.0,,16.0,1.0,1.0,0.5714285714285714,0.7777777777777778,0.8,1.0,0.75,0.8333333333333334,,90.24523160762944,15.666666666666666,16.272727272727273,15.333333333333334,16.181818181818183,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2222222222222222,0.5,0.5,0.4614944444444445,7.985714285714286,4.0,1.0,2.0,2.0,1.0,,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,0.2222222222222222,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,,0.4444444444444444,0.3877,24.15,2.0,1.0,,1.0,,,,,,,,1.0,,,,,2.0,,,1.0,,2.0,1.0,,,,1.0,0.1,0.125,5.0,,,1.0,,3.0,1.0,3.0,,2.0,3.0,5.0,,0.375,0.375,,,0.25,0.414975,0.1875,0.4166666666666667,,,1.0,,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.1111111111111111,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1716-2202-682,1610612744,"Adonal Foyle, Chris Mills, Larry Hughes, Jason Richardson, Bob Sura","Foyle, Mills, Hughes, Richardson, Sura",1502-168-1716-2202-682,GSW,567.0,3,9.0,17.0,19.0,17.0,36,3.0,4.0,1.0,2.0,12.0,17.0,30.0,13.0,14.0,10.0,7.0,9.0,2.0,20.0,3.0,6.0,10.0,3.0,2.0,,3.0,5.0,,24.0,0.5833333333333334,0.7,0.7058823529411765,0.75,0.75,1.0,0.75,0.6666666666666666,,91.42857142857143,13.157894736842104,18.647058823529413,12.842105263157896,17.352941176470587,0.2,0.75,0.75,0.6666666666666666,0.1,0.5,0.5,0.53185,3.8176470588235296,,3.0,8.0,11.0,3.0,,3.0,4.0,,3.0,,4.0,4.0,,4.0,4.0,3.0,1.0,,1.0,2.0,,0.15,,,,0.8,0.6666666666666666,1.0,1.0,0.6666666666666666,0.55,0.7272727272727273,0.7272727272727273,0.5,0.15,,0.7,0.521475,25.03333333333333,3.0,0.6,1.0,1.0,2.0,3.0,3.0,6.0,0.75,0.75,0.75,,0.75,0.6666666666666666,,0.2,,4.0,,1.0,,1.0,1.0,,,,1.0,0.05,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,6.0,2.0,2.0,2.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,,0.6666666666666666,,,,,,,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1716-2211-2240,1610612744,"Adonal Foyle, Chris Mills, Larry Hughes, Troy Murphy, Gilbert Arenas","Foyle, Mills, Hughes, Murphy, Arenas",1502-168-1716-2211-2240,GSW,241.0,3,4.0,9.0,6.0,7.0,13,1.0,2.0,,1.0,4.0,6.0,11.0,2.0,6.0,2.0,3.0,4.0,,9.0,4.0,4.0,5.0,,,,,1.0,,11.0,0.75,0.75,0.6666666666666666,0.7857142857142857,0.7857142857142857,,0.8,0.8,1.0,77.67634854771784,17.333333333333332,19.571428571428573,14.666666666666666,19.428571428571427,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,0.5356857142857143,5.583333333333333,,,3.0,3.0,,,1.0,,,,,3.0,1.0,,1.0,2.0,1.0,1.0,,,,,0.14285714285714285,,,,0.5,0.5,,1.0,0.5,0.42857142857142855,1.0,1.0,1.0,,,0.5714285714285714,,23.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,1.0,,1.0,,,,,1.0,,3.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,0.14285714285714285,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1716-2211-302,1610612744,"Adonal Foyle, Chris Mills, Larry Hughes, Troy Murphy, Mookie Blaylock","Foyle, Mills, Hughes, Murphy, Blaylock",1502-168-1716-2211-302,GSW,306.0,1,5.0,-5.0,9.0,9.0,18,,2.0,2.0,4.0,4.0,9.0,10.0,15.0,4.0,4.0,2.0,2.0,,4.0,,2.0,4.0,1.0,,,1.0,4.0,,8.0,0.5,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5,1.0,,,,84.70588235294119,17.444444444444443,16.555555555555557,16.333333333333332,14.222222222222221,0.2222222222222222,,,,0.4444444444444444,0.5,0.5,0.46244444444444444,10.066666666666666,,2.0,2.0,3.0,,,,2.0,,,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,,1.0,4.0,,,0.1111111111111111,0.5,1.0,0.4,0.4,,0.5,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,0.3333333333333333,0.46465,,,,,,1.0,1.0,1.0,2.0,0.5,0.5,0.5,,0.5,1.0,,0.2,2.0,2.0,,1.0,,2.0,1.0,,,,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-1716-2211-682,1610612744,"Adonal Foyle, Chris Mills, Larry Hughes, Troy Murphy, Bob Sura","Foyle, Mills, Hughes, Murphy, Sura",1502-168-1716-2211-682,GSW,570.0,8,10.0,14.0,21.0,18.0,39,,2.0,4.0,5.0,10.0,14.0,28.0,14.0,10.0,10.0,5.0,5.0,,10.0,4.0,5.0,8.0,1.0,1.0,3.0,4.0,7.0,,24.0,0.5,0.625,0.7142857142857143,0.6666666666666666,0.7368421052631579,0.25,0.5714285714285714,0.5714285714285714,0.3333333333333333,98.52631578947368,11.761904761904763,17.944444444444443,11.380952380952381,16.77777777777778,0.13333333333333333,,,,0.3333333333333333,0.8,0.8,0.5290666666666667,7.8500000000000005,4.0,3.0,6.0,7.0,1.0,,1.0,2.0,,1.0,,2.0,2.0,1.0,3.0,6.0,1.0,5.0,1.0,,4.0,1.0,0.06666666666666667,,,1.0,0.5,0.6,0.5,1.0,0.6666666666666666,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.06666666666666667,,0.5333333333333333,0.6033,25.6,,,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,,0.14285714285714285,8.0,4.0,,3.0,1.0,9.0,4.0,,1.0,1.0,0.75,0.2222222222222222,0.23529411764705882,5.0,1.0,1.0,,1.0,3.0,,5.0,,1.0,5.0,5.0,0.3333333333333333,0.3333333333333333,0.625,0.3333333333333333,1.0,,0.4129,0.17857142857142858,0.23809523809523808,,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
1502-168-2202-2211-2240,1610612744,"Adonal Foyle, Chris Mills, Jason Richardson, Troy Murphy, Gilbert Arenas","Foyle, Mills, Richardson, Murphy, Arenas",1502-168-2202-2211-2240,GSW,765.0,5,13.0,-11.0,25.0,25.0,50,1.0,6.0,2.0,5.0,6.0,16.0,21.0,32.0,2.0,10.0,1.0,4.0,,11.0,5.0,8.0,10.0,2.0,1.0,2.0,4.0,5.0,,17.0,0.16666666666666666,0.25,0.375,0.4772727272727273,0.4772727272727273,0.5,0.625,0.6666666666666666,0.6666666666666666,94.11764705882354,15.76,14.84,15.76,13.68,0.2727272727272727,0.16666666666666666,0.16666666666666666,,0.22727272727272727,0.4,0.4,0.47099772727272726,8.58125,4.0,2.0,3.0,5.0,5.0,,6.0,2.0,,5.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.2727272727272727,0.125,,,0.2,0.15384615384615385,0.2,,0.6,0.22727272727272727,0.6,1.0,,0.22727272727272727,,0.5,0.61395,24.71666666666667,3.0,0.75,,0.75,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,,0.19047619047619047,,4.0,,1.0,,,,0.4,,,0.5,,,2.0,,,,,2.0,,,,,,2.0,,,,,,,0.38595,,0.08,,,,,,,,,,2.0,,2.0,,3.0,,9.0,2.0,3.0,2.0,1.0,0.5,,0.5,0.4,0.4,1.0,,0.4,1.0,,,,0.5,,0.045454545454545456,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2002,2001-02,True
