EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Fg2aBlocked,LongMidRangeAssists,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,ShortMidRangePctBlocked,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Travels,RecoveredBlocks,BlocksRecoveredPct,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,HeaveAttempts,Clear Path Fouls,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
1023-1110-1521-1737-2069,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Nazr Mohammed, Hanno Mottola","Davis, Strickland, Vaughn, Mohammed, Mottola",1023-1110-1521-1737-2069,ATL,169.0,1,3.0,-4.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.25,1.0,1.0,1.0,1.0,85.20710059171597,19.0,14.8,19.0,14.8,0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.5,0.5095375,7.733333333333333,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1521-1737-949,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Nazr Mohammed, Shareef Abdur-Rahim","Davis, Strickland, Vaughn, Mohammed, Abdur-Rahim",1023-1110-1521-1737-949,ATL,447.0,2,7.0,-6.0,14.0,13.0,27.0,,2.0,2.0,3.0,1.0,3.0,7.0,3.0,9.0,15.0,4.0,2.0,2.0,,4.0,1.0,3.0,5.0,3.0,1.0,3.0,2.0,5.0,1.0,4.0,9.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3,0.4090909090909091,0.3,0.6,0.25,0.5,,86.97986577181207,16.142857142857142,17.0,14.571428571428571,17.0,0.2,,,,0.2,0.3,0.1,0.5,0.5035350000000001,10.642857142857142,24.333333333333332,8.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,0.3333333333333333,0.2,0.4166666666666667,0.25,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.5,0.4,0.2,0.2,0.355,0.59222,0.2,0.2857142857142857,0.5555555555555556,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1521-1898-2035,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Cal Bowdler, DerMarr Johnson","Davis, Strickland, Vaughn, Bowdler, Johnson",1023-1110-1521-1898-2035,ATL,46.0,1,1.0,,2.0,2.0,4.0,,2.0,,1.0,,1.0,3.0,,2.0,2.0,2.0,1.0,1.0,,2.0,,1.0,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.5,,125.21739130434781,12.5,10.5,10.5,7.5,0.6666666666666666,,,,,0.3333333333333333,,0.6666666666666666,0.5387000000000001,4.666666666666667,,2.0,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,3.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.5,,,,,,,,1.0,1.0,,1.0,0.6666666666666666,,,0.6074,0.5387000000000001,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1521-1898-389,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Cal Bowdler, Toni Kukoc","Davis, Strickland, Vaughn, Bowdler, Kukoc",1023-1110-1521-1898-389,ATL,38.0,1,1.0,,1.0,2.0,3.0,,,1.0,,,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,0.5,0.5,,113.6842105263158,6.0,16.0,6.0,16.0,,,,,1.0,,,,0.4515,11.8,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.4515,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1521-2069-949,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Hanno Mottola, Shareef Abdur-Rahim","Davis, Strickland, Vaughn, Mottola, Abdur-Rahim",1023-1110-1521-2069-949,ATL,74.0,1,1.0,-2.0,2.0,3.0,5.0,,,,,,,,,2.0,4.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,,1.0,0.5,0.3333333333333333,,97.29729729729729,16.5,13.666666666666666,16.5,11.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1737-1891-1901,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Jason Terry, Dion Glover","Davis, Strickland, Mohammed, Terry, Glover",1023-1110-1737-1891-1901,ATL,633.0,3,11.0,15.0,20.0,18.0,38.0,3.0,4.0,3.0,4.0,2.0,7.0,11.0,6.0,31.0,16.0,2.0,1.0,4.0,1.0,11.0,5.0,6.0,10.0,1.0,1.0,3.0,,3.0,1.0,3.0,23.0,0.14285714285714285,0.2,0.6363636363636364,0.7647058823529411,0.775,0.35294117647058826,1.0,0.625,0.6666666666666666,0.5,86.44549763033174,16.7,16.61111111111111,16.15,16.555555555555557,0.23529411764705882,0.75,0.75,0.3333333333333333,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.5882352941176471,0.4817823529411765,9.318181818181818,23.933333333333334,7.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,3.0,3.0,5.0,2.0,,12.0,12.0,4.0,,1.0,3.0,1.0,4.0,,,,3.0,,,6.0,,,3.0,,1.0,1.0,1.0,12.0,7.0,1.0,0.6,0.8571428571428571,0.8571428571428571,0.75,1.0,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,0.5,0.5,0.23529411764705882,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5745,0.47132857142857143,0.15,0.21428571428571427,0.3870967741935484,0.35,,,,,1.0,,,0.6666666666666666,2.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,8.0,2.0,9.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,0.75,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1737-1891-389,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Jason Terry, Toni Kukoc","Davis, Strickland, Mohammed, Terry, Kukoc",1023-1110-1737-1891-389,ATL,206.0,1,3.0,-5.0,7.0,9.0,16.0,1.0,2.0,2.0,,,2.0,4.0,,5.0,10.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,0.5,0.5,0.625,,0.5,1.0,1.0,1.0,111.84466019417476,15.714285714285714,10.666666666666666,15.571428571428571,10.666666666666666,0.5,0.5,1.0,1.0,0.5,,,0.5,0.39395,2.225,,6.0,3.0,1.0,,2.0,1.0,,,,,1.0,,2.0,4.0,,1.0,5.0,,,1.0,,,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,5.0,6.0,1.0,0.5,0.5,0.625,,1.0,,,,,1.0,1.0,0.5,1.0,1.0,,,,,0.5,,,,0.39395,0.25,0.25,1.0,0.8571428571428571,2.0,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1737-1891-949,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Jason Terry, Shareef Abdur-Rahim","Davis, Strickland, Mohammed, Terry, Abdur-Rahim",1023-1110-1737-1891-949,ATL,530.0,2,9.0,-11.0,15.0,14.0,29.0,3.0,9.0,3.0,5.0,1.0,5.0,17.0,4.0,13.0,24.0,8.0,4.0,5.0,3.0,11.0,2.0,3.0,10.0,,,1.0,1.0,1.0,4.0,5.0,11.0,0.8,0.8,0.29411764705882354,0.30952380952380953,0.30952380952380953,0.19047619047619047,1.0,0.6666666666666666,0.5,,78.79245283018868,20.933333333333334,15.428571428571429,18.266666666666666,13.714285714285714,0.42857142857142855,0.3333333333333333,0.42857142857142855,1.0,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.6190476190476191,0.4546071428571428,6.811764705882353,25.05,3.0,6.0,6.0,4.0,3.0,2.0,,,3.0,,,6.0,1.0,5.0,,,2.0,2.0,3.0,1.0,2.0,5.0,,7.0,,,,,,,,,,,,,,,2.0,3.0,1.0,0.2,0.2,0.2,0.4166666666666667,,0.6666666666666666,0.4666666666666667,0.2,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,,0.14285714285714285,0.6666666666666666,0.6,,,0.45456,0.42923999999999995,,,0.15384615384615385,0.2,2.0,,0.11764705882352941,0.2222222222222222,0.5,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,,3.0,,,1.0,1.0,1.0,,1.0,1.0,0.25,,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.07692307692307693,,,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,,,0.3333333333333333,0.15384615384615385,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1737-1901-389,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Dion Glover, Toni Kukoc","Davis, Strickland, Mohammed, Glover, Kukoc",1023-1110-1737-1901-389,ATL,32.0,1,1.0,-1.0,3.0,1.0,4.0,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.6666666666666666,,,,,180.0,10.333333333333334,1.0,10.333333333333334,1.0,0.3333333333333333,,,,,,,1.0,0.39044999999999996,,27.35,3.0,1.0,,,1.0,,,,2.0,2.0,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,0.6666666666666666,,0.39044999999999996,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
1023-1110-1891-1898-389,1610612737,"Emanual Davis, Mark Strickland, Jason Terry, Cal Bowdler, Toni Kukoc","Davis, Strickland, Terry, Bowdler, Kukoc",1023-1110-1891-1898-389,ATL,96.0,1,2.0,-1.0,3.0,3.0,6.0,,,1.0,,,,1.0,,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,0.5,,,1.0,1.0,1.0,90.0,19.333333333333332,12.666666666666666,19.333333333333332,12.666666666666666,,,,,1.0,,,,0.3266,10.6,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,True
