Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceAtRimPctAssisted,3SecondViolations,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes,Season,year,SeasonType,Clear Path Fouls
48:00,108.0,106.0,32.0,39.0,15.0,214.0,13.0,20.0,1.0,4.0,4.0,7.0,8.0,22.0,3.0,15.0,4.0,8.0,1.0,2.0,11.0,34.0,1.0,4.0,5.0,10.0,24.0,57.0,15.0,42.0,29.0,122.0,2.0,8.0,2.0,6.0,3.0,13.0,4.0,17.0,5.0,11.0,13.0,36.0,28.0,20.0,39.0,6.0,,34.0,11.0,5.0,14.0,13.0,27.0,9.0,4.0,8.0,4.0,2.0,67.0,7.0,10.0,12.0,12.0,3.0,27.0,18.0,45.0,1.0,7.0,2.0,5.0,7.0,1.0,5.0,6.0,,13.0,3.0,3.0,15.0,21.0,,1.0,3.0,24.0,,2.0,30.0,2.0,10.0,5.0,,,,,,109.0,36.0,32.0,1.0,4.0,0.5833333333333334,0.5833333333333334,0.8666666666666667,0.35714285714285715,0.3333333333333333,0.45454545454545453,0.35714285714285715,0.42105263157894735,0.25,0.23529411764705882,0.4696969696969697,0.35714285714285715,0.4107142857142857,0.5398230088495575,0.40625,0.5142857142857142,0.42424242424242425,0.08771929824561403,0.05,0.13636363636363635,0.5384615384615384,1.0,0.8,0.3125,0.9230769230769231,0.28,0.8571428571428571,0.2982456140350877,0.6666666666666666,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.25,0.5,0.6,1.0,0.9166666666666666,1.0,0.019230769230769232,107.0,,13.203703703703704,13.716981132075471,12.398148148148149,13.39622641509434,0.20202020202020202,0.65,0.6842105263157895,0.6153846153846154,0.2222222222222222,0.36363636363636365,0.42105263157894735,0.5,0.15151515151515152,0.2,0.21428571428571427,0.6666666666666666,0.08080808080808081,0.5,0.5,1.0,0.3434343434343434,0.3235294117647059,0.3235294117647059,0.8181818181818182,0.2857142857142857,0.25,0.14285714285714285,0.5,1.0,0.2857142857142857,0.25,1.0,0.25,0.5714285714285714,0.35714285714285715,0.5,0.6262626262626263,0.3235294117647059,0.49693711340206187,0.5177055555555555,0.4958166666666667,0.10185185185185185,0.15384615384615385,0.10655737704918032,0.29508196721311475,9.012280701754387,26.88095238095238,0.2962962962962963,2019-10-24,0021900016,LAC,,1.0,,2.0,,,,0.06666666666666667,0.03571428571428571,,2.0,,,1.0,0.023255813953488372,,,,,,1.0,1.0,1.0,,,,,,,,2019-20,2020,Regular Season,
48:00,102.0,103.0,34.0,17.0,14.0,205.0,14.0,28.0,2.0,6.0,8.0,13.0,6.0,17.0,5.0,14.0,,6.0,,,5.0,27.0,,2.0,1.0,9.0,25.0,59.0,5.0,33.0,27.0,92.0,5.0,12.0,,2.0,,10.0,13.0,23.0,1.0,10.0,10.0,39.0,26.0,24.0,12.0,3.0,6.0,27.0,5.0,5.0,13.0,4.0,17.0,4.0,,9.0,3.0,1.0,38.0,6.0,10.0,14.0,11.0,3.0,28.0,16.0,44.0,,13.0,10.0,3.0,8.0,2.0,4.0,7.0,2.0,15.0,2.0,2.0,10.0,15.0,,1.0,,26.0,,4.0,31.0,4.0,15.0,1.0,2.0,,2.0,2.0,1.0,82.0,39.0,34.0,1.0,1.0,0.52,0.5909090909090909,0.8,0.15151515151515152,,0.1,0.15151515151515152,0.423728813559322,0.4166666666666667,0.5652173913043478,0.3532608695652174,0.35714285714285715,0.4393939393939394,0.4380952380952381,0.35714285714285715,0.527027027027027,0.358695652173913,0.0847457627118644,0.10714285714285714,0.11764705882352941,0.5333333333333333,1.0,0.6875,0.29411764705882354,0.8235294117647058,0.24,0.7575757575757576,0.2711864406779661,0.2857142857142857,0.2727272727272727,0.3333333333333333,0.2631578947368421,0.16666666666666666,0.6,0.75,0.7142857142857143,0.7857142857142857,1.0,,102.5,0.5,14.27450980392157,13.825242718446601,13.401960784313726,13.533980582524272,0.30434782608695654,0.5,0.56,0.6428571428571429,0.18478260869565216,0.35294117647058826,0.4,0.5,0.15217391304347827,0.35714285714285715,0.35714285714285715,0.2,0.06521739130434782,,,,0.29347826086956524,0.18518518518518517,0.18518518518518517,0.8,0.42857142857142855,0.3333333333333333,,,,0.14285714285714285,,,0.3939393939393939,0.6153846153846154,0.2727272727272727,0.1111111111111111,0.6630434782608695,0.18518518518518517,0.5126913043478261,0.5249666666666667,0.5246939393939395,0.15384615384615385,0.21428571428571427,0.10869565217391304,0.42391304347826086,7.238983050847458,26.387878787878787,0.3333333333333333,2019-10-27,0021900036,OKC,,1.0,,1.0,,,,,0.030303030303030304,,4.0,2.0,,1.0,0.029411764705882353,,,,,,,,,,,,,,,,2019-20,2020,Regular Season,
48:00,109.0,108.0,22.0,35.0,20.0,217.0,32.0,53.0,5.0,11.0,8.0,12.0,2.0,9.0,3.0,7.0,3.0,7.0,1.0,1.0,11.0,28.0,5.0,8.0,1.0,6.0,37.0,69.0,14.0,35.0,18.0,134.0,5.0,12.0,6.0,9.0,2.0,30.0,8.0,16.0,1.0,6.0,3.0,22.0,50.0,24.0,36.0,6.0,6.0,27.0,11.0,7.0,25.0,12.0,37.0,9.0,3.0,23.0,1.0,1.0,86.0,8.0,15.0,24.0,14.0,7.0,45.0,24.0,69.0,2.0,8.0,3.0,5.0,13.0,1.0,8.0,5.0,,18.0,2.0,4.0,11.0,22.0,,1.0,2.0,20.0,1.0,2.0,24.0,2.0,11.0,2.0,2.0,2.0,,2.0,2.0,104.0,22.0,22.0,2.0,2.0,0.6756756756756757,0.7352941176470589,0.8571428571428571,0.4,0.6666666666666666,0.16666666666666666,0.4117647058823529,0.5362318840579711,0.4166666666666667,0.5,0.5576923076923077,0.6666666666666666,0.4318181818181818,0.5826086956521739,0.6818181818181818,0.44,0.33653846153846156,0.10144927536231885,0.11320754716981132,0.1111111111111111,0.7222222222222222,1.0,0.6086956521739131,0.46875,0.8,0.4,0.7169811320754716,0.4423076923076923,0.6190476190476191,0.2857142857142857,,0.375,0.5,0.36363636363636365,0.8,0.8571428571428571,0.782608695652174,0.8571428571428571,0.044444444444444446,108.5,1.0,13.587155963302752,12.953703703703704,12.605504587155963,12.157407407407407,0.5096153846153846,0.6037735849056604,0.6808510638297872,0.71875,0.08653846153846154,0.2222222222222222,0.25,0.5,0.0673076923076923,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.0673076923076923,0.42857142857142855,0.42857142857142855,1.0,0.2692307692307692,0.39285714285714285,0.39285714285714285,0.8181818181818182,0.5238095238095238,0.45454545454545453,0.047619047619047616,1.0,1.0,0.38095238095238093,0.625,1.0,0.5454545454545454,0.6666666666666666,0.2727272727272727,0.16666666666666666,0.8461538461538461,0.4074074074074074,0.5500854368932039,0.5645,0.582997619047619,0.09734513274336283,0.14102564102564102,0.22388059701492538,0.16417910447761194,4.869565217391305,26.38,0.2018348623853211,2019-10-28,0021900047,NOP,,,,,,,,,,,5.0,2.0,,,,1.0,,,,,,1.0,0.25,,,,,,,,2019-20,2020,Regular Season,
48:00,105.0,106.0,32.0,38.0,10.0,211.0,21.0,34.0,4.0,6.0,7.0,11.0,6.0,11.0,1.0,9.0,1.0,7.0,,,7.0,21.0,,,3.0,4.0,28.0,54.0,8.0,28.0,30.0,110.0,6.0,8.0,,,2.0,14.0,8.0,18.0,3.0,6.0,19.0,44.0,38.0,18.0,15.0,9.0,6.0,21.0,7.0,3.0,19.0,5.0,24.0,4.0,1.0,14.0,4.0,1.0,53.0,3.0,7.0,14.0,21.0,3.0,38.0,10.0,48.0,1.0,8.0,6.0,2.0,12.0,4.0,8.0,6.0,1.0,18.0,2.0,5.0,8.0,22.0,,1.0,1.0,22.0,1.0,,36.0,,13.0,2.0,5.0,4.0,1.0,6.0,3.0,96.0,44.0,32.0,3.0,1.0,0.6785714285714286,0.76,0.625,0.2857142857142857,,0.5,0.2857142857142857,0.5185185185185185,0.75,0.4444444444444444,0.4878048780487805,0.75,0.5208333333333334,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.34146341463414637,0.05555555555555555,0.058823529411764705,0.09090909090909091,0.6666666666666666,1.0,0.6774193548387096,0.2692307692307692,0.7,0.15789473684210525,0.6862745098039216,0.2222222222222222,0.23076923076923078,0.6,0.125,0.15384615384615385,0.16666666666666666,0.7692307692307693,0.6,0.625,0.7222222222222222,0.5,0.024390243902439025,105.5,0.5,12.533333333333333,14.754716981132075,12.142857142857142,14.330188679245284,0.4146341463414634,0.6176470588235294,0.65625,0.6666666666666666,0.13414634146341464,0.5454545454545454,0.6,0.6666666666666666,0.10975609756097561,0.1111111111111111,0.1111111111111111,1.0,0.08536585365853659,0.14285714285714285,0.14285714285714285,1.0,0.25609756097560976,0.3333333333333333,0.35,0.5714285714285714,0.75,0.6666666666666666,,,,,,,0.4583333333333333,0.6363636363636364,0.16666666666666666,0.75,0.7560975609756098,0.3333333333333333,0.5612203703703703,0.5320333333333334,0.5657395833333333,0.15463917525773196,0.19402985074626866,0.12727272727272726,0.4,5.768518518518518,25.957142857142856,0.3047619047619048,2019-10-30,0021900065,PHX,,2.0,,,1.0,1.0,,,0.08333333333333333,,4.0,,,2.0,0.06666666666666667,,,,0.5,,2.0,,,,,1.0,0.03571428571428571,0.047619047619047616,,,2019-20,2020,Regular Season,
48:00,98.0,98.0,18.0,39.0,6.0,196.0,13.0,19.0,,,3.0,3.0,9.0,19.0,4.0,18.0,3.0,5.0,,,10.0,23.0,,2.0,,5.0,26.0,56.0,13.0,28.0,19.0,110.0,4.0,4.0,,2.0,,8.0,6.0,8.0,1.0,7.0,6.0,21.0,30.0,22.0,30.0,9.0,6.0,23.0,10.0,2.0,15.0,10.0,25.0,7.0,3.0,11.0,2.0,2.0,60.0,4.0,3.0,13.0,19.0,2.0,34.0,7.0,41.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,7.0,,11.0,1.0,2.0,15.0,22.0,,1.0,2.0,19.0,,3.0,21.0,1.0,9.0,2.0,2.0,,2.0,2.0,,102.0,21.0,18.0,2.0,2.0,0.5769230769230769,0.6521739130434783,0.7692307692307693,0.4642857142857143,,0.14285714285714285,0.4642857142857143,0.4642857142857143,1.0,0.75,0.5416666666666666,0.6666666666666666,0.5,0.5851063829787234,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.03571428571428571,0.05263157894736842,0.05263157894736842,0.36363636363636365,0.6666666666666666,0.7037037037037037,0.1,0.5909090909090909,0.2857142857142857,0.6530612244897959,0.1590909090909091,0.3333333333333333,,0.07142857142857142,0.25,0.5,0.6666666666666666,0.6363636363636364,0.8,0.4,1.0,0.07142857142857142,98.0,,13.86734693877551,15.520408163265307,13.5,14.520408163265307,0.2261904761904762,0.6842105263157895,0.7222222222222222,0.8461538461538461,0.2261904761904762,0.47368421052631576,0.5,0.2222222222222222,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.5,0.05952380952380952,0.6,0.6,1.0,0.27380952380952384,0.43478260869565216,0.43478260869565216,0.7,,,,,,0.3333333333333333,,,0.2,1.0,0.3333333333333333,,0.5595238095238095,0.43478260869565216,0.4864446428571429,0.4788,0.50444,0.09782608695652174,0.140625,0.07272727272727272,0.19090909090909092,9.826785714285714,26.285714285714285,0.1836734693877551,2019-11-01,0021900076,SAS,1.0,2.0,,,,,,,0.13333333333333333,0.5,1.0,2.0,,,,,,,,,,,,,,,,,,,2019-20,2020,Regular Season,
48:00,91.0,90.0,14.0,13.0,8.0,181.0,14.0,22.0,,1.0,,4.0,3.0,12.0,8.0,15.0,2.0,7.0,1.0,1.0,7.0,21.0,1.0,3.0,2.0,5.0,25.0,49.0,9.0,28.0,10.0,87.0,1.0,4.0,2.0,4.0,,8.0,2.0,7.0,2.0,5.0,2.0,12.0,28.0,22.0,27.0,,,21.0,7.0,1.0,14.0,9.0,23.0,7.0,2.0,8.0,2.0,4.0,55.0,4.0,5.0,19.0,13.0,3.0,35.0,9.0,44.0,,5.0,3.0,2.0,6.0,5.0,6.0,12.0,,18.0,1.0,4.0,6.0,22.0,2.0,1.0,2.0,15.0,1.0,1.0,13.0,2.0,7.0,,5.0,4.0,1.0,5.0,4.0,79.0,12.0,14.0,5.0,,0.56,0.56,1.0,0.32142857142857145,0.5,0.4,0.32142857142857145,0.5102040816326531,0.25,0.2857142857142857,0.5,0.5,0.4166666666666667,0.524390243902439,0.5,0.46153846153846156,0.36363636363636365,0.02040816326530612,0.045454545454545456,,0.3333333333333333,0.6,0.52,0.20833333333333334,0.8636363636363636,0.2222222222222222,0.6808510638297872,0.21428571428571427,0.125,0.2222222222222222,0.2857142857142857,0.3076923076923077,,0.6428571428571429,0.2857142857142857,0.5,0.875,0.8333333333333334,,90.5,0.8,17.021978021978022,14.78888888888889,16.35164835164835,14.0,0.2857142857142857,0.6363636363636364,0.6666666666666666,0.5714285714285714,0.15584415584415584,0.25,0.25,0.6666666666666666,0.19480519480519481,0.5333333333333333,0.5333333333333333,0.5,0.09090909090909091,0.2857142857142857,0.2857142857142857,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.125,,0.125,1.0,1.0,0.375,0.3333333333333333,1.0,0.3333333333333333,,0.4166666666666667,0.4,0.6493506493506493,0.3333333333333333,0.5119538961038962,0.5080375,0.46227916666666663,0.08536585365853659,0.12962962962962962,0.09195402298850575,0.13793103448275862,8.263265306122449,25.175,0.15384615384615385,2019-11-02,0021900083,CHA,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,2019-20,2020,Regular Season,
48:00,99.0,99.0,29.0,27.0,11.0,198.0,14.0,21.0,3.0,4.0,2.0,3.0,9.0,21.0,9.0,18.0,1.0,2.0,,,9.0,24.0,,3.0,2.0,7.0,32.0,60.0,10.0,26.0,33.0,127.0,6.0,9.0,,3.0,,12.0,4.0,10.0,2.0,7.0,20.0,34.0,38.0,26.0,27.0,3.0,6.0,24.0,9.0,5.0,19.0,9.0,28.0,8.0,1.0,9.0,4.0,6.0,65.0,3.0,10.0,20.0,19.0,1.0,40.0,13.0,53.0,,4.0,3.0,1.0,5.0,,2.0,5.0,2.0,10.0,1.0,3.0,6.0,17.0,1.0,,1.0,23.0,,,36.0,4.0,12.0,7.0,4.0,1.0,3.0,4.0,2.0,115.0,32.0,28.0,1.0,6.0,0.59375,0.6551724137931034,0.9,0.38461538461538464,,0.2857142857142857,0.38461538461538464,0.5333333333333333,0.6666666666666666,0.4,0.5465116279069767,0.5,0.4117647058823529,0.6287128712871287,0.5,0.6296296296296297,0.3023255813953488,0.08333333333333333,0.14285714285714285,0.09523809523809523,0.5,1.0,0.6333333333333333,0.35714285714285715,0.7407407407407407,0.2,0.6842105263157895,0.3023255813953488,0.7142857142857143,0.25,0.2222222222222222,0.21428571428571427,,0.7777777777777778,0.5789473684210527,0.5,0.6818181818181818,1.0,,99.0,0.5,13.727272727272727,15.363636363636363,13.16161616161616,14.595959595959595,0.2441860465116279,0.6666666666666666,0.7777777777777778,0.6428571428571429,0.2441860465116279,0.42857142857142855,0.47368421052631576,0.4444444444444444,0.20930232558139536,0.5,0.5,0.6666666666666666,0.023255813953488372,0.5,0.5,1.0,0.27906976744186046,0.375,0.391304347826087,0.8888888888888888,0.3333333333333333,0.75,,,,0.25,,,0.17647058823529413,0.6666666666666666,0.4117647058823529,0.2857142857142857,0.5465116279069767,0.375,0.4878341176470588,0.48958,0.465471875,0.1276595744680851,0.17647058823529413,0.09448818897637795,0.2677165354330709,8.816666666666666,27.615384615384617,0.29292929292929293,2019-11-04,0021900096,POR,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,1.0,0.038461538461538464,0.041666666666666664,,,2019-20,2020,Regular Season,
48:00,101.0,102.0,40.0,7.0,11.0,203.0,18.0,31.0,6.0,11.0,10.0,17.0,3.0,20.0,4.0,12.0,4.0,9.0,,,9.0,24.0,1.0,1.0,3.0,10.0,25.0,63.0,13.0,33.0,23.0,112.0,6.0,15.0,1.0,1.0,1.0,16.0,12.0,31.0,5.0,13.0,9.0,48.0,24.0,26.0,30.0,9.0,8.0,23.0,9.0,9.0,12.0,10.0,22.0,6.0,4.0,9.0,1.0,2.0,54.0,4.0,14.0,18.0,15.0,3.0,36.0,18.0,54.0,1.0,7.0,5.0,2.0,7.0,1.0,5.0,4.0,1.0,11.0,2.0,4.0,8.0,12.0,,,,20.0,,,28.0,2.0,13.0,1.0,1.0,1.0,,1.0,1.0,96.0,48.0,40.0,,1.0,0.48,0.5714285714285714,0.7692307692307693,0.3939393939393939,1.0,0.38461538461538464,0.40625,0.3968253968253968,0.4,0.3870967741935484,0.4635416666666667,0.46875,0.4431818181818182,0.5185185185185185,0.5,0.5,0.34375,0.14285714285714285,0.0967741935483871,0.3,0.6363636363636364,0.75,0.625,0.3684210526315789,0.782608695652174,0.21052631578947367,0.7021276595744681,0.3157894736842105,0.46153846153846156,0.29411764705882354,0.375,0.2857142857142857,,0.5,0.6666666666666666,1.0,0.7368421052631579,1.0,0.020833333333333332,101.5,1.0,15.128712871287128,13.254901960784315,14.346534653465346,12.372549019607844,0.3229166666666667,0.5806451612903226,0.6428571428571429,0.5,0.20833333333333334,0.15,0.21428571428571427,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,0.5,0.09375,0.4444444444444444,0.4444444444444444,1.0,0.25,0.375,0.375,0.6666666666666666,0.6875,0.5454545454545454,,,,0.0625,1.0,1.0,0.38636363636363635,0.5882352941176471,0.22727272727272727,0.3,0.6666666666666666,0.391304347826087,0.5316705263157895,0.5675583333333333,0.5414093023255814,0.12149532710280374,0.17567567567567569,0.14285714285714285,0.42857142857142855,6.787301587301588,25.86060606060606,0.39603960396039606,2019-11-06,0021900107,HOU,2.0,3.0,,1.0,,,1.0,,0.06818181818181818,0.6666666666666666,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,2019-20,2020,Regular Season,
53:00,118.0,118.0,28.0,36.0,14.0,236.0,13.0,27.0,3.0,7.0,3.0,7.0,8.0,18.0,12.0,23.0,1.0,4.0,,,9.0,31.0,1.0,3.0,1.0,10.0,33.0,68.0,10.0,35.0,23.0,119.0,5.0,10.0,1.0,3.0,,13.0,6.0,15.0,1.0,10.0,13.0,28.0,28.0,38.0,12.0,18.0,4.0,30.0,9.0,8.0,14.0,4.0,18.0,3.0,1.0,9.0,2.0,3.0,40.0,7.0,8.0,21.0,18.0,3.0,42.0,15.0,57.0,1.0,12.0,10.0,2.0,10.0,1.0,7.0,10.0,,20.0,1.0,3.0,14.0,26.0,,2.0,6.0,23.0,,1.0,24.0,1.0,9.0,3.0,9.0,6.0,3.0,9.0,5.0,106.0,28.0,28.0,1.0,2.0,0.42424242424242425,0.45161290322580644,0.4,0.2857142857142857,0.3333333333333333,0.1,0.29411764705882354,0.4852941176470588,0.5,0.4,0.46601941747572817,0.5,0.3,0.5175438596491229,0.5,0.43548387096774194,0.33980582524271846,0.11764705882352941,0.25925925925925924,0.05555555555555555,0.5,1.0,0.5,0.22857142857142856,0.7777777777777778,0.30434782608695654,0.6190476190476191,0.25862068965517243,0.21428571428571427,0.3,0.18181818181818182,0.35,,0.3888888888888889,0.75,0.3333333333333333,0.782608695652174,0.75,0.020833333333333332,106.86792452830188,0.5555555555555556,13.423728813559322,13.525423728813559,12.838983050847459,13.135593220338983,0.2621359223300971,0.48148148148148145,0.65,0.6923076923076923,0.17475728155339806,0.4444444444444444,0.47058823529411764,0.25,0.22330097087378642,0.5217391304347826,0.5217391304347826,0.25,0.038834951456310676,0.25,0.25,1.0,0.30097087378640774,0.2903225806451613,0.3103448275862069,0.3333333333333333,0.5384615384615384,0.42857142857142855,,,,0.23076923076923078,0.3333333333333333,1.0,0.28,0.42857142857142855,0.4,0.1,0.6019417475728155,0.3,0.5053068627450981,0.54195,0.45898124999999995,0.08108108108108109,0.11842105263157894,0.1092436974789916,0.23529411764705882,8.74705882352941,26.262857142857143,0.23728813559322035,2019-11-08,0021900120,MIN,,,,1.0,,,,,,,3.0,3.0,,,,1.0,1.0,,0.3333333333333333,,1.0,,,,,2.0,0.05714285714285714,0.06451612903225806,,,2019-20,2020,Regular Season,
48:00,100.0,100.0,12.0,26.0,6.0,200.0,15.0,23.0,4.0,5.0,4.0,5.0,12.0,21.0,8.0,19.0,1.0,5.0,,,6.0,17.0,,,2.0,4.0,35.0,63.0,7.0,22.0,17.0,108.0,4.0,5.0,,,1.0,9.0,5.0,7.0,2.0,4.0,3.0,19.0,36.0,34.0,12.0,9.0,8.0,16.0,6.0,5.0,18.0,4.0,22.0,3.0,1.0,9.0,4.0,5.0,48.0,1.0,5.0,15.0,14.0,2.0,31.0,6.0,37.0,2.0,9.0,7.0,2.0,7.0,1.0,1.0,8.0,3.0,15.0,1.0,2.0,5.0,18.0,,1.0,1.0,17.0,,1.0,17.0,3.0,10.0,,6.0,5.0,1.0,6.0,5.0,99.0,19.0,12.0,4.0,,0.5142857142857142,0.5806451612903226,0.5714285714285714,0.3181818181818182,,0.5,0.3333333333333333,0.5555555555555556,0.8,0.7142857142857143,0.5352941176470588,0.8,0.7272727272727273,0.5869565217391305,0.9,0.7916666666666666,0.25882352941176473,0.07936507936507936,0.13043478260869565,0.09523809523809523,0.4666666666666667,1.0,0.7,0.18518518518518517,0.9375,0.07142857142857142,0.8055555555555556,0.14634146341463414,,0.375,0.18181818181818182,0.1,,0.7777777777777778,0.7142857142857143,0.5,0.9285714285714286,1.0,0.05555555555555555,100.0,0.8333333333333334,13.42,15.38,13.37,15.1,0.27058823529411763,0.6521739130434783,0.75,0.6,0.24705882352941178,0.5714285714285714,0.631578947368421,0.3333333333333333,0.2235294117647059,0.42105263157894735,0.42105263157894735,0.625,0.058823529411764705,0.2,0.2,1.0,0.2,0.35294117647058826,0.35294117647058826,0.5,1.0,0.8,,,,,,,0.45454545454545453,0.8,0.36363636363636365,0.5,0.5294117647058824,0.375,0.4803363095238095,0.6366,0.46986,0.10869565217391304,0.14285714285714285,0.08333333333333333,0.17592592592592593,9.115873015873015,27.0,0.12,2019-11-09,0021900131,OKC,,,1.0,2.0,,,,,,,6.0,2.0,,,,1.0,,,,,,,,,,,,,,,2019-20,2020,Regular Season,
