EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,Corner3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAssists,SecondChanceTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg3aBlocked,FTDefRebounds,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,BlockedLongMidRange,OffLongMidRangeReboundPct,Loose Ball Fouls,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,HeaveMakes,3SecondViolations,DefensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101108-1628390-1628983-1629647-203457,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Darius Bazley, Nerlens Noel","Paul, Ferguson, Gilgeous-Alexander, Bazley, Noel",101108-1628390-1628983-1629647-203457,OKC,1147.0,7,19.0,1.0,36.0,35.0,15.0,6.0,71.0,4.0,6.0,2.0,2.0,2.0,4.0,8.0,4.0,3.0,9.0,9.0,18.0,5.0,13.0,9.0,42.0,41.0,4.0,8.0,16.0,2.0,16.0,15.0,9.0,3.0,1.0,5.0,6.0,3.0,1.0,17.0,4.0,6.0,10.0,14.0,5.0,2.0,3.0,1.0,1.0,2.0,,3.0,2.0,6.0,9.0,,,12.0,3.0,2.0,,2.0,1.0,37.0,16.0,15.0,0.1111111111111111,0.125,1.0,0.38461538461538464,0.38461538461538464,0.5,0.5,0.532258064516129,0.4583333333333333,0.5675675675675675,0.5333333333333333,0.41935483870967744,0.3333333333333333,0.5,0.6666666666666666,0.5555555555555556,0.6,0.3333333333333333,0.6666666666666666,89.13687881429817,0.5,15.833333333333334,16.485714285714284,15.444444444444445,15.085714285714285,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.25,0.12903225806451613,0.5,0.5,0.25806451612903225,0.12903225806451613,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.6129032258064516,0.3333333333333333,0.49791290322580645,0.499525,0.08823529411764706,0.14285714285714285,0.38095238095238093,9.083333333333334,24.846153846153847,0.4166666666666667,3.0,2.0,,1.0,,1.0,1.0,2.0,5.0,1.0,4.0,5.0,2.0,,0.5,0.25,0.8333333333333334,0.8333333333333334,,0.5,0.5,1.0,0.3333333333333333,,,0.08333333333333333,,0.53715,0.11904761904761904,3.0,,,,,0.375,0.375,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,2.0,2.0,4.0,,,,3.0,2.0,3.0,1.0,0.25,0.25,0.25,0.5,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,0.25,0.3333333333333333,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,0.5,,,,,,1.0,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-1629647-203488,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Darius Bazley, Mike Muscala","Paul, Ferguson, Gilgeous-Alexander, Bazley, Muscala",101108-1628390-1628983-1629647-203488,OKC,297.0,2,5.0,-8.0,11.0,12.0,,2.0,23.0,1.0,3.0,,,1.0,2.0,2.0,1.0,2.0,3.0,2.0,7.0,2.0,4.0,1.0,11.0,19.0,,,,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,,4.0,4.0,4.0,,,,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,8.0,,,0.5,0.5,0.5,0.5,0.5,0.2857142857142857,,0.45454545454545453,,0.5,,0.36363636363636365,,1.0,,1.0,1.0,,,111.51515151515152,1.0,14.727272727272727,11.25,14.090909090909092,11.25,0.2727272727272727,0.3333333333333333,0.5,1.0,0.18181818181818182,0.5,1.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,0.6363636363636364,0.6666666666666666,0.5139090909090909,,0.09090909090909091,0.14285714285714285,,8.157142857142857,25.1,,1.0,,,,,,,,3.0,,,,,,,,1.0,1.5,,,,,,,,,,0.389,0.2727272727272727,,,,,1.0,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,0.2857142857142857,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-1629647-203500,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Darius Bazley, Steven Adams","Paul, Ferguson, Gilgeous-Alexander, Bazley, Adams",101108-1628390-1628983-1629647-203500,OKC,2939.0,8,49.0,-1.0,91.0,92.0,2.0,3.0,183.0,21.0,33.0,,,9.0,17.0,7.0,11.0,5.0,23.0,32.0,57.0,7.0,34.0,10.0,95.0,96.0,1.0,1.0,4.0,26.0,38.0,12.0,23.0,5.0,13.0,4.0,17.0,3.0,10.0,38.0,23.0,17.0,41.0,58.0,9.0,4.0,5.0,6.0,5.0,4.0,2.0,10.0,9.0,17.0,17.0,1.0,,17.0,7.0,2.0,2.0,2.0,2.0,82.0,4.0,2.0,0.40625,0.4642857142857143,0.5714285714285714,0.20588235294117646,0.20588235294117646,0.5614035087719298,1.0,0.46703296703296704,1.0,0.47474747474747475,1.0,0.37362637362637363,0.6,0.7727272727272727,0.7931034482758621,0.7843137254901961,0.875,0.6363636363636364,0.7727272727272727,89.66315073154134,1.0,15.747252747252746,16.369565217391305,14.593406593406593,15.554347826086957,0.3626373626373626,0.6363636363636364,0.7,0.47619047619047616,0.18681318681318682,0.5294117647058824,0.5294117647058824,0.07692307692307693,0.12087912087912088,0.25274725274725274,0.21739130434782608,0.21739130434782608,0.6,,,0.7362637362637363,0.21739130434782608,0.5413846153846154,0.4526,0.07216494845360824,0.1111111111111111,0.042105263157894736,5.868421052631579,24.594117647058823,0.02197802197802198,11.0,2.0,,1.0,,,1.0,3.0,13.0,,,2.0,1.0,1.0,0.3333333333333333,,0.5,0.5,0.8571428571428571,0.18181818181818182,0.18181818181818182,0.5,0.07692307692307693,,,,,0.59119375,0.1368421052631579,2.0,,3.0,,1.0,0.2857142857142857,0.2857142857142857,,5.0,9.0,1.0,2.0,,,5.0,10.0,9.0,,8.0,9.0,17.0,4.0,,1.0,2.0,,1.0,0.5,0.36,0.2962962962962963,0.3269230769230769,0.25,0.2777777777777778,1.0,0.08163265306122448,0.6923076923076923,0.5555555555555556,,0.15384615384615385,0.5,1.0,,,3.0,0.3333333333333333,,1.0,,,,,1.0,0.3333333333333333,,,,8.0,3.0,1.0,1.0,,,,,,0.05263157894736842,0.09090909090909091,,0.5,,0.2,1.0,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-1629652-203471,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Luguentz Dort, Dennis Schroder","Paul, Ferguson, Gilgeous-Alexander, Dort, Schroder",101108-1628390-1628983-1629652-203471,OKC,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-1629652-203500,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Luguentz Dort, Steven Adams","Paul, Ferguson, Gilgeous-Alexander, Dort, Adams",101108-1628390-1628983-1629652-203500,OKC,58.0,1,1.0,,1.0,2.0,,2.0,3.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,2.0,,,,2.0,,,,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,74.48275862068965,,28.0,15.0,28.0,15.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3504,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-201568-203457,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Danilo Gallinari, Nerlens Noel","Paul, Ferguson, Gilgeous-Alexander, Gallinari, Noel",101108-1628390-1628983-201568-203457,OKC,5975.0,20,100.0,-47.0,199.0,203.0,38.0,7.0,402.0,25.0,46.0,5.0,7.0,18.0,45.0,23.0,20.0,20.0,51.0,53.0,114.0,24.0,71.0,28.0,206.0,253.0,11.0,19.0,51.0,54.0,52.0,48.0,51.0,20.0,27.0,16.0,43.0,12.0,16.0,102.0,24.0,37.0,65.0,81.0,21.0,15.0,6.0,12.0,6.0,9.0,1.0,21.0,18.0,39.0,45.0,2.0,1.0,36.0,14.0,10.0,4.0,10.0,4.0,186.0,51.0,38.0,0.5094339622641509,0.5625,0.6666666666666666,0.3380281690140845,0.3380281690140845,0.4649122807017544,0.5789473684210527,0.4810810810810811,0.5344827586206896,0.5125,0.6410256410256411,0.3837837837837838,0.5714285714285714,0.7115384615384616,0.6857142857142857,0.7011494252873564,0.7142857142857143,0.6923076923076923,0.6896551724137931,96.88368200836821,0.4,15.537688442211055,14.201970443349754,15.21608040201005,13.665024630541872,0.24864864864864866,0.5434782608695652,0.5813953488372093,0.64,0.24324324324324326,0.4,0.47368421052631576,0.12432432432432433,0.10810810810810811,0.2756756756756757,0.39215686274509803,0.4,0.6,0.2413793103448276,0.7142857142857143,0.6324324324324324,0.39215686274509803,0.5060921621621621,0.5245879310344828,0.08121827411167512,0.112,0.24757281553398058,7.835964912280701,25.159154929577465,0.19095477386934673,14.0,4.0,,1.0,,3.0,2.0,3.0,20.0,3.0,10.0,20.0,4.0,1.0,0.6666666666666666,0.3,0.7272727272727273,0.7692307692307693,0.6666666666666666,0.2,0.21052631578947367,1.0,0.09090909090909091,,,0.10344827586206896,,0.527,0.0970873786407767,10.0,6.0,2.0,,3.0,0.43478260869565216,0.47619047619047616,0.6,4.0,5.0,2.0,2.0,3.0,7.0,5.0,8.0,24.0,,4.0,12.0,16.0,3.0,2.0,6.0,3.0,6.0,3.0,0.625,0.2,0.08695652173913043,0.1509433962264151,0.23076923076923078,0.03333333333333333,0.8,0.03225806451612903,0.45454545454545453,0.8,,0.18181818181818182,1.0,1.0,0.2413793103448276,0.42857142857142855,5.0,0.2777777777777778,2.0,4.0,5.0,1.0,0.028169014084507043,0.0196078431372549,1.0,0.1875,2.0,0.027777777777777776,4.0,10.0,12.0,1.0,1.0,2.0,1.0,,,1.0,0.10526315789473684,0.06521739130434782,0.15555555555555556,0.23809523809523808,,0.07692307692307693,2.0,,1.0,,0.08695652173913043,0.05,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-201568-203471,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Danilo Gallinari, Dennis Schroder","Paul, Ferguson, Gilgeous-Alexander, Gallinari, Schroder",101108-1628390-1628983-201568-203471,OKC,223.0,1,4.0,-1.0,8.0,7.0,,,15.0,,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,7.0,8.0,,,,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,2.0,,,2.0,1.0,,,,,7.0,,,,,1.0,0.25,0.25,0.3333333333333333,,0.35714285714285715,,0.4375,,0.5714285714285714,,0.5,1.0,0.6666666666666666,1.0,,,96.8609865470852,,13.875,16.0,13.875,16.0,,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.5714285714285714,0.3333333333333333,0.4860285714285714,,0.125,0.25,,11.700000000000001,24.875,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-201568-203488,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Danilo Gallinari, Mike Muscala","Paul, Ferguson, Gilgeous-Alexander, Gallinari, Muscala",101108-1628390-1628983-201568-203488,OKC,1464.0,8,24.0,-2.0,50.0,48.0,16.0,14.0,98.0,8.0,9.0,1.0,2.0,2.0,6.0,7.0,4.0,4.0,18.0,10.0,22.0,6.0,22.0,11.0,49.0,51.0,3.0,11.0,20.0,12.0,8.0,15.0,18.0,4.0,6.0,5.0,11.0,3.0,6.0,27.0,9.0,11.0,22.0,27.0,4.0,2.0,2.0,4.0,1.0,3.0,,7.0,5.0,7.0,12.0,,,12.0,2.0,1.0,,1.0,1.0,44.0,20.0,16.0,0.6,0.6,0.8333333333333334,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.4318181818181818,0.4,0.4897959183673469,0.5,0.5,0.5714285714285714,0.7857142857142857,0.9,0.8333333333333334,0.7142857142857143,0.8,0.875,96.39344262295083,1.0,15.2,14.666666666666666,14.3,14.5625,0.20454545454545456,0.8888888888888888,0.8888888888888888,0.75,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.1590909090909091,0.09090909090909091,0.4090909090909091,0.2222222222222222,0.2222222222222222,0.75,0.13333333333333333,0.5,0.7045454545454546,0.2222222222222222,0.5142363636363636,0.4383433333333333,0.06521739130434782,0.08333333333333333,0.40816326530612246,9.168181818181818,25.15,0.32,6.0,2.0,,1.0,,,1.0,3.0,5.0,2.0,4.0,8.0,2.0,1.0,0.3333333333333333,0.5,0.375,0.5,1.0,0.5,0.5,1.0,0.25,,,,,0.5209,0.10204081632653061,,,1.0,,,,,,,,1.0,2.0,2.0,4.0,,1.0,3.0,,1.0,4.0,5.0,1.0,,3.0,3.0,1.0,3.0,,0.36363636363636365,0.07142857142857142,0.2,0.25,0.08333333333333333,1.0,0.04,,,,0.5,0.5,1.0,0.26666666666666666,0.5,,,,2.0,,,,,1.0,,1.0,0.045454545454545456,2.0,,,2.0,,,,,,1.0,,,,1.0,,0.3333333333333333,1.0,,1.0,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-201568-203500,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Danilo Gallinari, Steven Adams","Paul, Ferguson, Gilgeous-Alexander, Gallinari, Adams",101108-1628390-1628983-201568-203500,OKC,20044.0,32,334.0,-35.0,666.0,662.0,82.0,52.0,1328.0,103.0,148.0,13.0,16.0,57.0,135.0,83.0,40.0,66.0,164.0,202.0,366.0,82.0,204.0,133.0,783.0,818.0,26.0,43.0,103.0,176.0,228.0,201.0,164.0,66.0,88.0,67.0,155.0,51.0,59.0,377.0,96.0,132.0,234.0,300.0,40.0,27.0,13.0,44.0,22.0,51.0,11.0,95.0,48.0,116.0,157.0,12.0,8.0,163.0,66.0,21.0,14.0,24.0,14.0,716.0,102.0,81.0,0.43564356435643564,0.4536082474226804,0.8170731707317073,0.4019607843137255,0.4019607843137255,0.5519125683060109,0.6046511627906976,0.5701754385964912,0.5169491525423728,0.609375,0.6280487804878049,0.35789473684210527,0.4631578947368421,0.7058823529411765,0.7933884297520661,0.7402597402597403,0.6428571428571429,0.671875,0.826530612244898,95.40610656555577,0.5833333333333334,15.247747747747749,14.938066465256798,14.67117117117117,14.44712990936556,0.2596491228070175,0.6959459459459459,0.7573529411764706,0.5728155339805825,0.23684210526315788,0.4222222222222222,0.4523809523809524,0.1456140350877193,0.07017543859649122,0.28771929824561404,0.4024390243902439,0.4049079754601227,0.7727272727272727,0.2711864406779661,0.8125,0.6175438596491228,0.4024390243902439,0.5007484182776802,0.46982118644067794,0.11217948717948718,0.15865384615384615,0.13154533844189017,7.903551912568306,25.63872549019608,0.12312312312312312,56.0,16.0,,2.0,,4.0,8.0,19.0,67.0,3.0,16.0,42.0,16.0,3.0,0.42105263157894735,0.1875,0.5344827586206896,0.5583333333333333,0.6521739130434783,0.4,0.42105263157894735,1.0,0.034482758620689655,,,0.06779661016949153,,0.518189534883721,0.08556832694763729,42.0,11.0,7.0,4.0,16.0,0.5060240963855421,0.5121951219512195,0.2619047619047619,11.0,22.0,8.0,17.0,3.0,12.0,19.0,39.0,45.0,,24.0,42.0,66.0,14.0,10.0,22.0,16.0,6.0,14.0,0.48717948717948717,0.25609756097560976,0.20168067226890757,0.2332155477031802,0.20512820512820512,0.15789473684210525,0.8301886792452831,0.05405405405405406,0.3793103448275862,0.5,0.09090909090909091,0.29310344827586204,0.47058823529411764,0.625,0.2033898305084746,0.25,18.0,0.3157894736842105,3.0,6.0,8.0,7.0,0.014705882352941176,0.006097560975609756,1.0,0.375,4.0,0.019230769230769232,5.0,16.0,22.0,8.0,1.0,10.0,3.0,3.0,3.0,1.0,0.060109289617486336,0.08108108108108109,0.06666666666666667,0.35555555555555557,1.0,0.24390243902439024,7.0,,,,0.012048192771084338,0.05,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-203457-203471,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Nerlens Noel, Dennis Schroder","Paul, Ferguson, Gilgeous-Alexander, Noel, Schroder",101108-1628390-1628983-203457-203471,OKC,393.0,6,7.0,5.0,15.0,11.0,6.0,3.0,26.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,,2.0,5.0,5.0,7.0,2.0,5.0,,16.0,11.0,3.0,3.0,9.0,4.0,6.0,3.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,4.0,2.0,6.0,6.0,,,,1.0,1.0,2.0,,3.0,1.0,5.0,,,,,,,,,,16.0,9.0,6.0,0.4,0.4,0.5,0.4,0.4,0.7142857142857143,1.0,0.6666666666666666,0.75,0.6666666666666666,0.75,0.4166666666666667,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,95.2671755725191,,13.066666666666666,17.90909090909091,13.066666666666666,17.90909090909091,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,0.75,0.75,0.08333333333333333,,0.4166666666666667,0.4,0.4,0.5,0.16666666666666666,1.0,0.5833333333333334,0.4,0.4654375,0.47598333333333337,,,0.5625,8.442857142857143,25.860000000000003,0.4,,,,,,,,,,1.0,3.0,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,3.0,,,3.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.5,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-203471-203488,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Dennis Schroder, Mike Muscala","Paul, Ferguson, Gilgeous-Alexander, Schroder, Muscala",101108-1628390-1628983-203471-203488,OKC,4.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-203471-203500,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Dennis Schroder, Steven Adams","Paul, Ferguson, Gilgeous-Alexander, Schroder, Adams",101108-1628390-1628983-203471-203500,OKC,2141.0,10,36.0,30.0,76.0,79.0,33.0,21.0,155.0,7.0,12.0,1.0,4.0,12.0,17.0,11.0,4.0,6.0,14.0,26.0,40.0,7.0,18.0,31.0,104.0,74.0,7.0,13.0,45.0,12.0,40.0,21.0,14.0,6.0,6.0,7.0,13.0,6.0,3.0,33.0,11.0,19.0,30.0,38.0,10.0,8.0,2.0,4.0,1.0,6.0,3.0,10.0,3.0,12.0,23.0,,,34.0,5.0,1.0,1.0,1.0,1.0,97.0,36.0,28.0,0.23076923076923078,0.24,1.0,0.3888888888888889,0.3888888888888889,0.65,0.5384615384615384,0.6293103448275862,0.575,0.6959459459459459,0.703125,0.3103448275862069,0.4,0.8636363636363636,0.6111111111111112,0.75,0.8888888888888888,0.8,0.625,104.25035030359646,1.0,13.18421052631579,14.417721518987342,12.881578947368421,13.936708860759493,0.20689655172413793,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.29310344827586204,0.7058823529411765,0.7058823529411765,0.1896551724137931,0.06896551724137931,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.2,0.25,0.5172413793103449,0.42857142857142855,0.4545310344827586,0.4494575,0.08064516129032258,0.11363636363636363,0.4326923076923077,9.2375,25.233333333333334,0.4342105263157895,6.0,1.0,,,,2.0,1.0,2.0,7.0,3.0,7.0,22.0,1.0,1.0,0.5,0.42857142857142855,0.5,0.5,0.5,0.25,0.25,1.0,,,,0.1,,0.535825,0.0673076923076923,7.0,1.0,1.0,,1.0,0.6363636363636364,0.6363636363636364,0.14285714285714285,1.0,3.0,1.0,2.0,3.0,5.0,2.0,5.0,,,4.0,4.0,8.0,,1.0,3.0,12.0,,7.0,0.4,0.3076923076923077,0.4,0.34782608695652173,,0.375,1.0,,0.42857142857142855,0.3333333333333333,,0.2857142857142857,0.5,1.0,0.25,0.6,2.0,0.16666666666666666,,,5.0,2.0,,,,0.5,,,,2.0,1.0,1.0,,,,,,,0.025,0.08333333333333333,,0.5,,0.5,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-203488-203500,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Mike Muscala, Steven Adams","Paul, Ferguson, Gilgeous-Alexander, Muscala, Adams",101108-1628390-1628983-203488-203500,OKC,195.0,1,3.0,-6.0,6.0,7.0,,,13.0,2.0,2.0,,,1.0,2.0,,,,1.0,3.0,4.0,,1.0,,6.0,12.0,,,,4.0,2.0,,1.0,,2.0,,2.0,,1.0,4.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,6.0,,,0.6666666666666666,0.6666666666666666,,,,0.75,,0.6,,0.6,,0.2,1.0,,1.0,1.0,,,1.0,96.0,,16.333333333333332,13.857142857142858,16.333333333333332,13.857142857142858,0.4,1.0,1.0,0.5,0.4,0.5,0.5,,,0.2,,,,,,0.6,,0.56075,,,,,4.8,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
