EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PtsUnassisted3s,Corner3Assists,BadPassTurnovers,Blocked2s,BlockedShortMidRange,Blocks,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,team_id,year,season,team_vs
1626167-1627734-1627763-1628410-203087,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Edmond Sumner, Jeremy Lamb","Turner, Sabonis, Brogdon, Sumner, Lamb",1626167-1627734-1627763-1628410-203087,IND,173.0,1,3.0,-8.0,5.0,6.0,5.0,6.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,10.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.5,1.0,0.5,1.0,0.2,0.5,1.0,1.0,0.25,91.5606936416185,14.0,17.166666666666668,13.2,17.166666666666668,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.50635,0.50635,1.0,8.75,22.95,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-1628410-203933,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Edmond Sumner, T.J. Warren","Turner, Sabonis, Brogdon, Sumner, Warren",1626167-1627734-1627763-1628410-203933,IND,2131.0,3,36.0,-11.0,69.0,69.0,3.0,,7.0,138.0,25.0,3.0,2.0,5.0,19.0,11.0,3.0,,27.0,55.0,13.0,72.0,83.0,4.0,2.0,3.0,1.0,4.0,26.0,4.0,13.0,17.0,4.0,38.0,2.0,11.0,19.0,7.0,26.0,,12.0,61.0,4.0,3.0,,0.48148148148148145,0.5416666666666666,0.4909090909090909,0.6666666666666666,0.4852941176470588,0.5,0.5,0.5,0.19117647058823528,0.07272727272727272,0.12,0.6111111111111112,0.2222222222222222,0.6296296296296297,0.1891891891891892,,,0.6666666666666666,,93.25199436884093,14.826086956521738,16.057971014492754,14.46376811594203,15.46376811594203,0.36764705882352944,0.27941176470588236,0.2631578947368421,0.2777777777777778,0.8,0.16176470588235295,0.04411764705882353,0.5,0.5,,0.5588235294117647,0.5329676470588235,0.5809,0.05555555555555555,7.621818181818182,25.23076923076923,0.043478260869565216,18.0,2.0,2.0,4.0,1.0,4.0,10.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,2.0,2.0,11.0,28.0,12.0,6.0,10.0,4.0,4.0,4.0,9.0,5.0,6.0,2.0,10.0,3.0,7.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,14.0,1.0,1.0,8.0,1.0,1.0,4.0,1.0,0.3076923076923077,0.5,0.3076923076923077,0.75,0.75,0.7857142857142857,0.05263157894736842,0.4,1.0,0.17857142857142858,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.7,0.6666666666666666,0.6666666666666666,0.72,0.8181818181818182,0.5,0.36363636363636365,0.36363636363636365,0.14705882352941177,0.4,0.4,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.25,0.4,0.53688,0.056338028169014086,0.06896551724137931,0.1527777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-1628988-203087,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Aaron Holiday, Jeremy Lamb","Turner, Sabonis, Brogdon, Holiday, Lamb",1626167-1627734-1627763-1628988-203087,IND,795.0,2,13.0,-5.0,25.0,25.0,,,3.0,50.0,10.0,2.0,,3.0,6.0,2.0,1.0,,9.0,18.0,7.0,27.0,32.0,2.0,,,,,10.0,,5.0,7.0,3.0,16.0,1.0,2.0,7.0,4.0,11.0,1.0,5.0,22.0,,,,0.5555555555555556,0.625,0.5,,0.54,,0.5192307692307693,,0.28,,,0.5,0.25,0.7,0.3076923076923077,,1.0,0.5,0.07692307692307693,90.56603773584905,16.44,15.36,15.0,15.0,0.4,0.24,0.5,0.5,1.0,0.08,0.04,0.6666666666666666,,,0.68,0.557114,,,6.1,26.74285714285714,,5.0,1.0,,1.0,,2.0,6.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,5.0,8.0,6.0,2.0,6.0,2.0,2.0,1.0,2.0,3.0,5.0,,4.0,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,3.0,,,2.0,,,1.0,0.6666666666666666,0.42857142857142855,1.0,0.42857142857142855,0.5,0.8333333333333334,0.625,,0.5,,0.3333333333333333,0.8333333333333334,0.4,0.3333333333333333,,0.25,,0.75,1.0,0.5,0.5,0.4,0.5,0.5,0.24,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,,,,0.3333333333333333,0.591225,0.038461538461538464,0.05263157894736842,0.18518518518518517,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-1628988-203200,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Aaron Holiday, Justin Holiday","Turner, Sabonis, Brogdon, Holiday, Holiday",1626167-1627734-1627763-1628988-203200,IND,121.0,1,2.0,3.0,3.0,3.0,,,,6.0,2.0,,,,,,,,2.0,2.0,1.0,5.0,2.0,,,,,,2.0,,1.0,1.0,,2.0,,,1.0,,1.0,,,5.0,,,,0.5,0.5,1.0,,0.6666666666666666,,0.8333333333333334,,0.3333333333333333,,,,,0.3333333333333333,,,,,,71.40495867768595,19.0,21.333333333333332,19.0,15.333333333333334,0.6666666666666666,,,,,,,,,,1.0,0.5317500000000001,,,2.0,26.3,,2.0,,,,,,1.0,,,,,1.0,,,,,,2.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,1.0,,1.0,1.0,0.5,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-1628988-203933,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Aaron Holiday, T.J. Warren","Turner, Sabonis, Brogdon, Holiday, Warren",1626167-1627734-1627763-1628988-203933,IND,5579.0,8,93.0,2.0,184.0,184.0,8.0,20.0,15.0,368.0,55.0,5.0,1.0,11.0,28.0,28.0,11.0,,55.0,111.0,46.0,191.0,189.0,7.0,1.0,3.0,2.0,10.0,60.0,9.0,30.0,43.0,6.0,99.0,4.0,36.0,79.0,20.0,99.0,5.0,25.0,173.0,10.0,8.0,1.0,0.5454545454545454,0.6,0.4954954954954955,0.3333333333333333,0.5031847133757962,0.5,0.54,0.625,0.2929936305732484,0.08108108108108109,0.09090909090909091,0.7659574468085106,0.13333333333333333,0.7959183673469388,0.23255813953488372,0.5,0.7391304347826086,0.8571428571428571,0.06493506493506493,94.98476429467647,16.03804347826087,14.282608695652174,15.733695652173912,13.73913043478261,0.3503184713375796,0.17834394904458598,0.39285714285714285,0.44,0.5454545454545454,0.17834394904458598,0.07006369426751592,0.5,0.2,,0.643312101910828,0.5179506369426752,0.47333,0.05235602094240838,7.548648648648649,25.782608695652176,0.043478260869565216,33.0,4.0,,11.0,1.0,11.0,35.0,1.0,2.0,2.0,16.0,33.0,5.0,1.0,3.0,5.0,18.0,50.0,39.0,10.0,35.0,11.0,13.0,8.0,17.0,16.0,42.0,1.0,16.0,8.0,8.0,17.0,12.0,11.0,1.0,29.0,12.0,2.0,36.0,,1.0,41.0,3.0,2.0,19.0,0.8125,0.34782608695652173,0.3333333333333333,0.34782608695652173,0.7142857142857143,0.65,0.6538461538461539,0.10714285714285714,0.5862068965517241,1.0,0.2857142857142857,0.8235294117647058,0.45454545454545453,0.23529411764705882,0.11764705882352941,0.041666666666666664,0.7647058823529411,0.8181818181818182,0.8571428571428571,0.6,0.66,0.5151515151515151,0.39285714285714285,0.4074074074074074,0.2229299363057325,0.3142857142857143,0.3142857142857143,0.7272727272727273,0.8,0.1,0.2,0.5,1.0,,0.4,0.3142857142857143,0.5717,0.10982658959537572,0.14960629921259844,0.09424083769633508,5.0,9.0,5.0,6.0,17.0,3.0,17.0,0.45454545454545453,0.45454545454545453,1.0,1.0,1.0,5.0,7.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,14.0,12.0,1.0,2.0,0.5,0.03571428571428571,0.7058823529411765,0.6363636363636364,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-203087-203200,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Jeremy Lamb, Justin Holiday","Turner, Sabonis, Brogdon, Lamb, Holiday",1626167-1627734-1627763-203087-203200,IND,570.0,5,10.0,4.0,21.0,22.0,3.0,18.0,1.0,43.0,5.0,,,2.0,2.0,,1.0,,6.0,7.0,9.0,20.0,16.0,,,,3.0,1.0,4.0,,2.0,4.0,1.0,10.0,,2.0,8.0,,8.0,,4.0,20.0,1.0,3.0,,0.3333333333333333,0.3333333333333333,0.8571428571428571,,0.5625,,0.5882352941176471,0.125,0.5625,,,0.6666666666666666,,0.75,,,,1.0,,108.63157894736842,13.619047619047619,12.909090909090908,12.904761904761905,12.5,0.3125,0.125,1.0,1.0,0.5,,0.0625,,,,0.875,0.5347625,0.5139,0.05,4.271428571428571,26.266666666666666,0.14285714285714285,4.0,,,,,1.0,8.0,,1.0,3.0,2.0,2.0,,,1.0,,,8.0,6.0,,8.0,1.0,2.0,1.0,1.0,,4.0,2.0,3.0,2.0,1.0,1.0,4.0,,,5.0,1.0,2.0,5.0,,1.0,3.0,1.0,,2.0,1.0,0.2222222222222222,,0.2222222222222222,,,,,0.2,1.0,,0.8,,,,,0.5,0.6666666666666666,1.0,0.8,0.8,0.25,,,0.5,0.125,0.125,1.0,,,1.0,,,,1.0,0.125,0.46275,0.11764705882352941,0.25,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-203087-203506,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Jeremy Lamb, Victor Oladipo","Turner, Sabonis, Brogdon, Lamb, Oladipo",1626167-1627734-1627763-203087-203506,IND,2566.0,3,43.0,-26.0,86.0,84.0,18.0,11.0,6.0,170.0,19.0,3.0,6.0,1.0,7.0,15.0,11.0,4.0,21.0,41.0,26.0,75.0,101.0,4.0,5.0,9.0,7.0,16.0,30.0,1.0,15.0,20.0,1.0,45.0,5.0,14.0,28.0,8.0,36.0,,19.0,67.0,16.0,18.0,,0.7142857142857143,0.7894736842105263,0.5121951219512195,0.5555555555555556,0.4925373134328358,0.40625,0.5138888888888888,0.47058823529411764,0.3880597014925373,0.024390243902439025,0.05263157894736842,0.6363636363636364,0.2777777777777778,0.7105263157894737,0.21052631578947367,0.2222222222222222,0.7,,,95.40140296180826,16.53488372093023,13.619047619047619,15.813953488372093,12.833333333333334,0.2835820895522388,0.1044776119402985,0.14285714285714285,0.14285714285714285,1.0,0.22388059701492538,0.16417910447761194,0.42857142857142855,0.375,0.25,0.6716417910447762,0.5211776119402985,0.539,0.21333333333333335,8.839024390243901,25.70384615384615,0.20930232558139536,13.0,2.0,3.0,7.0,,6.0,15.0,1.0,3.0,3.0,8.0,9.0,2.0,1.0,3.0,1.0,8.0,12.0,15.0,4.0,15.0,6.0,5.0,4.0,8.0,3.0,13.0,1.0,5.0,,5.0,14.0,8.0,7.0,1.0,22.0,9.0,1.0,17.0,3.0,,12.0,1.0,1.0,5.0,0.625,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.5,0.5,0.5714285714285714,,0.6363636363636364,1.0,0.15,0.8125,0.5,,,0.3333333333333333,0.7,0.8181818181818182,0.8,0.6842105263157895,0.7222222222222222,0.6153846153846154,0.4666666666666667,0.4666666666666667,0.22388059701492538,0.4,0.4,0.6666666666666666,0.6666666666666666,,0.42857142857142855,0.3333333333333333,,0.5,0.1875,0.4,0.5618875,0.07042253521126761,0.1111111111111111,0.10666666666666667,2.0,9.0,1.0,7.0,3.0,2.0,3.0,0.18181818181818182,0.18181818181818182,0.5,,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,0.14285714285714285,,0.6666666666666666,0.8571428571428571,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-203087-203926,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Jeremy Lamb, Doug McDermott","Turner, Sabonis, Brogdon, Lamb, McDermott",1626167-1627734-1627763-203087-203926,IND,18.0,1,,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,,1.0,,,,,,1.0,1.0,1.0,5.0,3.0,,1.0,1.0,1.0,5.0,2.0,,1.0,1.0,,2.0,,,1.0,,1.0,,2.0,5.0,5.0,2.0,,1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,0.5,,,,,,,,,,,320.0,6.5,2.5,6.5,2.5,0.5,,,,,,,,0.5,,1.0,0.617275,0.617275,1.0,1.4,29.8,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,0.5,1.0,1.0,,,,,,,1.0,0.5,1.0,,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-203087-203933,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Jeremy Lamb, T.J. Warren","Turner, Sabonis, Brogdon, Lamb, Warren",1626167-1627734-1627763-203087-203933,IND,21283.0,25,355.0,53.0,703.0,700.0,61.0,119.0,70.0,1403.0,188.0,34.0,7.0,62.0,129.0,150.0,35.0,3.0,252.0,467.0,156.0,768.0,715.0,51.0,13.0,30.0,11.0,59.0,280.0,28.0,140.0,180.0,30.0,400.0,15.0,146.0,284.0,76.0,360.0,14.0,141.0,685.0,56.0,59.0,11.0,0.5555555555555556,0.5982905982905983,0.5396145610278372,0.43333333333333335,0.5393258426966292,0.4268292682926829,0.5665680473372781,0.5267857142857143,0.2504012841091493,0.059957173447537475,0.10106382978723404,0.7019230769230769,0.15151515151515152,0.7620396600566572,0.2364217252396166,0.16,0.6451612903225806,0.8409090909090909,0.04929577464788732,94.92646713339286,14.955903271692746,15.384285714285713,14.475106685633001,14.90857142857143,0.3017656500802568,0.20706260032102727,0.4806201550387597,0.5166666666666667,0.4838709677419355,0.24077046548956663,0.056179775280898875,0.5483870967741935,0.17073170731707318,0.07317073170731707,0.5521669341894061,0.5039879614767255,0.48626219512195124,0.07682291666666667,8.840471092077088,25.90705128205128,0.08677098150782361,117.0,24.0,4.0,73.0,1.0,46.0,121.0,3.0,10.0,8.0,56.0,96.0,31.0,3.0,11.0,12.0,83.0,224.0,120.0,36.0,121.0,46.0,40.0,30.0,72.0,59.0,123.0,15.0,48.0,37.0,11.0,48.0,56.0,18.0,10.0,104.0,63.0,12.0,131.0,1.0,16.0,123.0,13.0,3.0,56.0,0.7142857142857143,0.358974358974359,0.2727272727272727,0.358974358974359,0.6078431372549019,0.5725806451612904,0.6014492753623188,0.06976744186046512,0.46153846153846156,1.0,0.2757009345794392,0.8482758620689655,0.38028169014084506,0.2835820895522388,0.17105263157894737,0.14864864864864866,0.6901408450704225,0.8333333333333334,0.8918918918918919,0.6223404255319149,0.6923076923076923,0.6153846153846154,0.4866666666666667,0.4866666666666667,0.1942215088282504,0.38016528925619836,0.38333333333333336,0.6521739130434783,0.7058823529411765,0.016129032258064516,0.16129032258064516,0.3,1.0,0.5714285714285714,0.1951219512195122,0.38016528925619836,0.5225823529411765,0.08558558558558559,0.10980392156862745,0.10807291666666667,10.0,48.0,10.0,30.0,42.0,13.0,44.0,0.2857142857142857,0.2857142857142857,1.0,3.0,3.0,24.0,38.0,12.0,6.0,3.0,6.0,12.0,7.0,11.0,16.0,10.0,29.0,25.0,,8.0,0.2727272727272727,,0.5681818181818182,0.5205479452054794,0.375,,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.00641025641025641,0.008264462809917356,0.14285714285714285,0.20833333333333334,0.00641025641025641,,,,,,,,1610612754,2020,2019-20,False
1626167-1627734-1627763-203200-203506,1610612754,"Myles Turner, Domantas Sabonis, Malcolm Brogdon, Justin Holiday, Victor Oladipo","Turner, Sabonis, Brogdon, Holiday, Oladipo",1626167-1627734-1627763-203200-203506,IND,689.0,4,11.0,-9.0,22.0,24.0,4.0,5.0,3.0,46.0,8.0,1.0,1.0,1.0,4.0,3.0,1.0,,6.0,15.0,9.0,16.0,25.0,3.0,,2.0,3.0,,8.0,2.0,4.0,5.0,,11.0,2.0,4.0,8.0,5.0,13.0,,5.0,14.0,,4.0,,0.6666666666666666,0.6666666666666666,0.4,,0.3125,,0.3333333333333333,,0.375,0.13333333333333333,0.25,0.8,0.25,0.7777777777777778,0.29411764705882354,,0.6666666666666666,1.0,,96.13933236574746,16.636363636363637,13.458333333333334,14.181818181818182,12.5,0.3333333333333333,0.16666666666666666,0.25,0.25,,0.125,0.041666666666666664,0.2,0.2,,0.7083333333333334,0.49628958333333334,0.43756000000000006,,6.760000000000001,27.5,0.18181818181818182,4.0,,,1.0,,1.0,8.0,,2.0,3.0,1.0,1.0,1.0,,2.0,,2.0,4.0,3.0,,8.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,,,,1.0,2.0,,1.0,3.0,2.0,,4.0,1.0,,1.0,1.0,,1.0,1.0,0.1111111111111111,,0.1111111111111111,0.3333333333333333,0.2,0.2,,0.3333333333333333,1.0,0.3333333333333333,0.75,0.75,,,0.2857142857142857,1.0,0.75,,0.5,0.6666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.125,1.0,,,0.4,,,,0.6,0.125,0.4959166666666666,0.041666666666666664,0.06666666666666667,0.125,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
