EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,DefShortMidRangeReboundPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG2M,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,BlocksRecoveredPct,PenaltyPointsPct,PenaltyOffPossPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,BlockedShortMidRange,LongMidRangePctBlocked,Charge Fouls,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,team_id,year,season,team_vs
1626171-1628373-1628995-1629011-201961,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Mitchell Robinson, Wayne Ellington","Portis, Ntilikina, Knox II, Robinson, Ellington",1626171-1628373-1628995-1629011-201961,NYK,2663.0,6,44.0,7.0,86.0,89.0,19.0,175.0,8.0,28.0,43.0,38.0,10.0,110.0,103.0,1.0,27.0,6.0,16.0,33.0,46.0,8.0,5.0,6.0,4.0,10.0,7.0,14.0,20.0,22.0,10.0,95.0,0.6179775280898876,0.4691358024691358,0.13953488372093023,,0.6,0.5714285714285714,0.62,0.7,94.63011641006383,14.372093023255815,16.03370786516854,13.790697674418604,15.325842696629213,0.09876543209876543,0.345679012345679,0.8024691358024691,0.5309706249999999,0.1348314606741573,0.20408163265306123,6.334883720930232,26.28684210526316,0.5,14.0,18.0,48.0,14.0,16.0,24.0,13.0,64.0,15.0,3.0,4.0,2.0,,0.8888888888888888,0.47368421052631576,0.4864864864864865,0.6172839506172839,0.6818181818181818,0.7368421052631579,0.5,0.5,0.9285714285714286,0.5185185185185185,11.0,13.0,27.0,5.0,4.0,10.0,23.0,16.0,6.0,8.0,6.0,2.0,9.0,13.0,,2.0,2.0,1.0,,0.34782608695652173,0.4,0.5348837209302325,0.45,0.3157894736842105,0.6666666666666666,0.5,,0.3333333333333333,0.48148148148148145,0.6190476190476191,0.46153846153846156,0.625,0.625,0.4,0.12345679012345678,0.4,0.5,28.0,1.0,36.0,,2.0,1.0,2.0,1.0,36.0,28.0,,0.6666666666666666,0.5,0.32727272727272727,0.32558139534883723,0.3333333333333333,3.0,3.0,5.0,9.0,5.0,8.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,10.0,3.0,4.0,3.0,5.0,,15.0,10.0,15.0,5.0,11.0,30.0,6.0,3.0,,3.0,1.0,2.0,2.0,4.0,,,,,4.0,,1.0,0.6,0.45454545454545453,0.75,0.6666666666666666,0.8333333333333334,0.6730769230769231,0.6818181818181818,0.2222222222222222,1.0,0.2,0.16666666666666666,0.5,,,0.5,0.09876543209876543,0.625,0.625,,0.75,0.3333333333333333,1.0,,0.3333333333333333,0.6666666666666666,0.5,0.2222222222222222,0.5,1.0,0.34615384615384615,0.5555555555555556,0.038461538461538464,1.0,0.38461538461538464,0.4,0.557525,0.49707799999999996,0.13636363636363635,1.0,,,,2.0,0.05263157894736842,0.2,,,,2.0,0.05,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629011-203090,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Mitchell Robinson, Maurice Harkless","Portis, Ntilikina, Knox II, Robinson, Harkless",1626171-1628373-1628995-1629011-203090,NYK,100.0,1,2.0,-3.0,3.0,4.0,2.0,7.0,2.0,,2.0,,,,3.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,0.5,0.5,,100.8,16.333333333333332,12.75,16.333333333333332,12.75,1.0,,,0.3909,,,11.45,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629011-203493,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Mitchell Robinson, Reggie Bullock","Portis, Ntilikina, Knox II, Robinson, Bullock",1626171-1628373-1628995-1629011-203493,NYK,1257.0,4,21.0,-20.0,45.0,46.0,10.0,91.0,12.0,11.0,22.0,11.0,11.0,42.0,62.0,,11.0,1.0,9.0,13.0,15.0,3.0,3.0,4.0,3.0,8.0,5.0,8.0,10.0,14.0,6.0,42.0,0.5256410256410257,0.3333333333333333,0.045454545454545456,,0.5,0.6923076923076923,0.7058823529411765,0.75,104.24821002386635,14.644444444444444,13.0,14.355555555555556,12.673913043478262,0.36363636363636365,0.3333333333333333,0.48484848484848486,0.4945787878787879,0.15384615384615385,0.21428571428571427,9.909090909090908,26.00909090909091,0.6,5.0,5.0,12.0,5.0,4.0,8.0,4.0,20.0,3.0,,4.0,1.0,,0.8,0.45454545454545453,0.45454545454545453,0.4696969696969697,0.75,0.75,0.45454545454545453,0.5,0.8,0.45454545454545453,3.0,3.0,5.0,3.0,,,8.0,8.0,3.0,4.0,3.0,1.0,1.0,2.0,,,1.0,1.0,,0.5,0.5,0.36363636363636365,0.07142857142857142,0.1,0.1111111111111111,0.75,,0.15151515151515152,0.6,0.75,1.0,0.25,0.25,0.3333333333333333,,,,7.0,5.0,12.0,,1.0,1.0,1.0,1.0,12.0,7.0,,1.1,1.0,0.2857142857142857,0.15555555555555556,,,,,,2.0,5.0,,,,,,,1.0,1.0,,2.0,,,,,2.0,2.0,1.0,1.0,8.0,,,,1.0,,1.0,3.0,2.0,,1.0,,,,2.0,,,1.0,,1.0,,1.1666666666666667,,0.2,1.0,,0.16666666666666666,,,0.16666666666666666,,0.15151515151515152,0.4,0.4,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.38455,0.4762166666666667,,,,,,1.0,0.09090909090909091,,0.09090909090909091,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629011-203901,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Mitchell Robinson, Elfrid Payton","Portis, Ntilikina, Knox II, Robinson, Payton",1626171-1628373-1628995-1629011-203901,NYK,70.0,1,1.0,-2.0,1.0,2.0,,3.0,,1.0,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,61.71428571428571,36.0,17.0,36.0,17.0,,1.0,1.0,0.5424,,,,27.1,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629019-1629628,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Allonzo Trier, RJ Barrett","Portis, Ntilikina, Knox II, Trier, Barrett",1626171-1628373-1628995-1629019-1629628,NYK,368.0,2,6.0,3.0,12.0,12.0,,24.0,,3.0,6.0,4.0,3.0,19.0,16.0,,3.0,2.0,4.0,5.0,8.0,,,,,1.0,,1.0,4.0,6.0,3.0,11.0,0.7307692307692307,0.4,0.3333333333333333,,,0.8,0.625,,93.91304347826086,15.916666666666666,14.75,14.416666666666666,13.25,,0.3,0.8,0.486275,0.23076923076923078,0.3333333333333333,6.316666666666666,25.975,1.0,3.0,4.0,12.0,3.0,4.0,5.0,3.0,14.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.8,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,4.0,2.0,4.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,3.0,3.0,1.0,,,,,0.5,1.0,0.3333333333333333,0.75,0.75,,1.0,0.5,0.4,0.5,1.0,0.5,,,,0.1,1.0,1.0,9.0,3.0,11.0,,1.0,1.0,2.0,,11.0,9.0,,0.55,,0.5789473684210527,0.75,,2.0,2.0,1.0,3.0,,2.0,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,0.2,1.1666666666666667,0.5714285714285714,1.0,0.5,,,,0.5,1.0,,,0.2,,,,1.0,0.6666666666666666,1.0,0.5,,,,0.3333333333333333,1.0,1.0,0.42857142857142855,0.3333333333333333,,,0.2857142857142857,1.0,0.5077666666666667,0.47062857142857145,0.42105263157894735,,,,,,,,,,,,,,1.0,1.0,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629019-201959,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Allonzo Trier, Taj Gibson","Portis, Ntilikina, Knox II, Trier, Gibson",1626171-1628373-1628995-1629019-201959,NYK,150.0,1,2.0,5.0,5.0,4.0,,9.0,,1.0,3.0,1.0,2.0,8.0,3.0,,1.0,,3.0,3.0,3.0,,,,,,,1.0,2.0,3.0,2.0,8.0,0.8,0.25,,,,0.75,0.75,1.0,86.4,14.2,19.75,14.2,19.0,,0.25,1.0,0.637925,0.4,0.5,1.0,26.6,1.0,,,,,,2.0,,4.0,,,,,,,,,0.75,,,,,,,,3.0,3.0,,,,3.0,4.0,,2.0,2.0,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,,0.75,1.0,1.0,0.6666666666666666,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629628-201959,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, RJ Barrett, Taj Gibson","Portis, Ntilikina, Knox II, Barrett, Gibson",1626171-1628373-1628995-1629628-201959,NYK,156.0,3,3.0,6.0,6.0,5.0,,11.0,,1.0,3.0,1.0,1.0,10.0,4.0,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,10.0,1.25,0.25,,,0.5,0.6666666666666666,0.5,1.0,101.53846153846153,9.333333333333334,20.0,9.333333333333334,19.8,,0.25,0.75,0.5335125,0.25,0.3333333333333333,6.8999999999999995,32.9,,1.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,,1.0,1.0,1.125,,,1.0,1.0,,1.0,,2.0,2.0,,,,3.0,2.0,3.0,1.0,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,0.5,1.0,1.0,,,,,,,,1.0,,3.0,,1.0,1.0,1.0,1.0,3.0,1.0,,1.5,1.0,0.3,0.16666666666666666,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,4.0,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,1.5,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,0.51405,,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629628-201961,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, RJ Barrett, Wayne Ellington","Portis, Ntilikina, Knox II, Barrett, Ellington",1626171-1628373-1628995-1629628-201961,NYK,274.0,3,5.0,,10.0,10.0,4.0,20.0,2.0,2.0,6.0,2.0,,8.0,8.0,,2.0,,,5.0,5.0,1.0,,1.0,,2.0,2.0,2.0,,,,8.0,0.5,0.25,,,0.5,,1.0,,105.1094890510949,16.1,11.3,16.1,11.1,0.25,0.25,0.75,0.53324375,,,2.8833333333333333,26.2,,,,,,,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,,,4.0,4.0,,,,4.0,4.0,,2.0,2.0,,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,0.5,1.0,1.0,0.5,,,,,,,4.0,,,,,,,,,4.0,,,,,0.4,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,4.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.413775,,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629628-202694,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, RJ Barrett, Marcus Morris Sr.","Portis, Ntilikina, Knox II, Barrett, Morris Sr.",1626171-1628373-1628995-1629628-202694,NYK,377.0,3,6.0,-5.0,11.0,12.0,,23.0,4.0,3.0,7.0,4.0,1.0,12.0,17.0,,3.0,,1.0,3.0,6.0,1.0,1.0,1.0,,2.0,1.0,3.0,2.0,2.0,1.0,8.0,0.5,0.36363636363636365,,,0.5,0.5,0.75,0.5,87.85145888594164,19.272727272727273,13.75,18.818181818181817,13.5,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.49328181818181815,0.08333333333333333,0.125,8.257142857142856,25.3,,1.0,1.0,,1.0,,3.0,,6.0,2.0,,1.0,1.0,,,0.25,0.25,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,2.0,1.0,2.0,2.0,,1.0,4.0,6.0,3.0,3.0,,2.0,3.0,3.0,2.0,,,,,0.75,1.0,0.5714285714285714,1.0,0.5,1.0,,0.3333333333333333,0.18181818181818182,0.5,0.5,,0.5,0.5,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,2.0,3.0,,,,4.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,1.0,,,,0.09090909090909091,1.0,1.0,1.0,,0.6666666666666666,0.5,,,,,,,,,,,,,,0.5175333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-1629628-203944,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, RJ Barrett, Julius Randle","Portis, Ntilikina, Knox II, Barrett, Randle",1626171-1628373-1628995-1629628-203944,NYK,718.0,5,12.0,-7.0,26.0,28.0,3.0,54.0,4.0,9.0,13.0,11.0,6.0,32.0,39.0,,9.0,1.0,4.0,7.0,13.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,8.0,3.0,24.0,0.5740740740740741,0.4583333333333333,0.07692307692307693,,0.8,1.0,0.8571428571428571,1.0,108.3008356545961,13.038461538461538,13.535714285714286,12.307692307692308,13.535714285714286,0.16666666666666666,0.375,0.75,0.5309,0.11538461538461539,0.2,7.461538461538462,25.00909090909091,1.0,3.0,4.0,9.0,3.0,3.0,6.0,2.0,15.0,2.0,1.0,1.0,1.0,,0.75,0.36363636363636365,0.36363636363636365,0.5416666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.0,5.0,7.0,1.0,1.0,2.0,7.0,6.0,3.0,3.0,2.0,1.0,5.0,6.0,,,,,,0.42857142857142855,0.5,0.5384615384615384,0.8333333333333334,0.46153846153846156,1.0,1.0,,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.4,0.25,0.25,1.0,0.08333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.03125,0.038461538461538464,1.0,2.0,3.0,,,1.0,2.0,,1.0,,,,,,,3.0,4.0,,1.0,2.0,8.0,,1.0,,,8.0,2.0,1.0,,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,,,,0.75,,0.6,,0.6666666666666666,0.14285714285714285,1.0,,0.14285714285714285,1.0,,0.16666666666666666,,0.08333333333333333,0.5,0.5,,1.0,0.6,0.6666666666666666,0.5,0.2,,,,,,,,,,,,0.52885,0.4226,0.25,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-201959-201961,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Taj Gibson, Wayne Ellington","Portis, Ntilikina, Knox II, Gibson, Ellington",1626171-1628373-1628995-201959-201961,NYK,851.0,4,14.0,-5.0,27.0,28.0,1.0,55.0,5.0,3.0,17.0,6.0,,24.0,29.0,,3.0,1.0,9.0,11.0,13.0,1.0,,3.0,1.0,6.0,3.0,6.0,5.0,,,20.0,0.5217391304347826,0.2608695652173913,0.058823529411764705,,0.5,0.9,0.7857142857142857,1.0,93.06698002350176,17.51851851851852,13.5,16.88888888888889,12.857142857142858,0.21739130434782608,0.13043478260869565,0.6086956521739131,0.4935543478260869,,,7.358823529411764,25.666666666666668,1.0,,2.0,6.0,,2.0,7.0,,16.0,2.0,1.0,3.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5217391304347826,0.5,0.6666666666666666,,,,,2.0,5.0,8.0,1.0,2.0,3.0,9.0,10.0,,5.0,2.0,1.0,2.0,2.0,1.0,,,,,0.5555555555555556,0.625,0.5294117647058824,0.25,0.16666666666666666,0.25,0.6666666666666666,0.09090909090909091,0.34782608695652173,0.625,0.7142857142857143,0.4,0.2,0.2,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,7.0,,12.0,,1.0,1.0,1.0,1.0,12.0,7.0,,1.0,1.0,0.5,0.25925925925925924,,2.0,2.0,1.0,1.0,3.0,4.0,,,2.0,2.0,,,,,2.0,2.0,,,,4.0,3.0,4.0,2.0,2.0,8.0,2.0,2.0,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,0.75,1.0,1.0,1.0,0.125,,,,,1.0,,,0.17391304347826086,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.16666666666666666,1.0,0.3333333333333333,1.0,,,0.5466,0.43729166666666663,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-201959-203493,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Taj Gibson, Reggie Bullock","Portis, Ntilikina, Knox II, Gibson, Bullock",1626171-1628373-1628995-201959-203493,NYK,206.0,3,3.0,-1.0,6.0,7.0,,13.0,1.0,2.0,3.0,2.0,,4.0,5.0,,2.0,,1.0,3.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.3333333333333333,0.4,,,,1.0,1.0,,90.873786407767,18.5,13.571428571428571,18.5,13.571428571428571,0.2,0.4,0.8,0.51122,0.16666666666666666,0.25,3.8000000000000003,25.95,1.0,,,,,,2.0,,4.0,2.0,,1.0,,1.0,,,,0.4,1.0,1.0,,,,,,2.0,2.0,,,,2.0,4.0,,2.0,2.0,,,,,,,1.0,,1.0,1.0,0.6666666666666666,,,,,,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-201961-202694,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Wayne Ellington, Marcus Morris Sr.","Portis, Ntilikina, Knox II, Ellington, Morris Sr.",1626171-1628373-1628995-201961-202694,NYK,166.0,2,3.0,4.0,6.0,6.0,,12.0,2.0,,6.0,1.0,,7.0,3.0,,,2.0,1.0,3.0,4.0,2.0,1.0,,,,,,,,,7.0,0.5,0.14285714285714285,0.3333333333333333,,,0.3333333333333333,0.5,,104.09638554216868,15.166666666666666,12.5,15.166666666666666,12.5,0.2857142857142857,,0.7142857142857143,0.5047571428571429,,,4.483333333333333,23.4,,,1.0,3.0,,1.0,2.0,,5.0,1.0,1.0,,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,2.0,4.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,0.5,0.5,0.3333333333333333,0.25,0.25,,1.0,,0.5714285714285714,0.5,1.0,0.5,,,,0.14285714285714285,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
1626171-1628373-1628995-201961-203090,1610612752,"Bobby Portis, Frank Ntilikina, Kevin Knox II, Wayne Ellington, Maurice Harkless","Portis, Ntilikina, Knox II, Ellington, Harkless",1626171-1628373-1628995-201961-203090,NYK,113.0,1,2.0,,4.0,6.0,,10.0,,,2.0,,2.0,4.0,4.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,0.5,,,,1.0,,0.5,,127.43362831858407,10.75,11.666666666666666,9.25,11.166666666666666,,,0.5,0.5678,0.5,0.5,11.55,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,0.5,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,0.7289,,0.5,,,,,,,,,,,,,,,,,,,,1610612752,2020,2019-20,True
