EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Corner3Assists,DeadBallTurnovers,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedLongMidRange,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1628365-1628411-1629109-202696-203095,1610612753,"Markelle Fultz, Wes Iwundu, Gary Clark, Nikola Vucevic, Evan Fournier","Fultz, Iwundu, Clark, Vucevic, Fournier",1628365-1628411-1629109-202696-203095,ORL,381.0,1,6.0,9.0,13,13.0,3.0,1.0,26,2.0,2.0,1.0,2.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,18.0,9.0,1.0,1.0,2.0,6.0,9.0,5.0,3.0,3.0,3.0,6.0,3.0,2.0,1.0,15.0,1.0,1.0,4.0,5.0,1.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,0.6,0.6,0.75,1.0,0.8333333333333334,1.0,0.8181818181818182,1.0,0.5555555555555556,1.0,0.8,1.0,0.5,0.8333333333333334,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,98.26771653543308,10.692307692307692,18.615384615384617,10.461538461538462,18.53846153846154,0.2222222222222222,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.6,0.6,1.0,0.7777777777777778,0.6,0.5740055555555555,0.4477,0.18181818181818182,0.3333333333333333,0.1111111111111111,10.425,25.419999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1628411-1629168-1629724-203920,1610612753,"Markelle Fultz, Wes Iwundu, BJ Johnson, Vic Law, Khem Birch","Fultz, Iwundu, Johnson, Law, Birch",1628365-1628411-1629168-1629724-203920,ORL,213.0,1,4.0,-9.0,8,9.0,,,17,,,,1.0,,,,3.0,1.0,4.0,,3.0,12.0,,,,,3.0,,,,1.0,1.0,,,,3.0,,,3.0,3.0,,3.0,1.0,,1.0,,,,1.0,,,,,,,3.0,,,,1.0,0.25,0.25,,,0.21428571428571427,,0.21428571428571427,,0.5714285714285714,,1.0,,,1.0,,,,1.0,1.0,,114.92957746478874,16.125,9.333333333333334,16.125,9.333333333333334,,,,,0.14285714285714285,,,,,,,,0.5714285714285714,,0.5309285714285714,,,,,15.733333333333334,23.125,2.0,1.0,4.0,1.0,1.0,0.2857142857142857,0.5714285714285714,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1628411-202696-203082-203095,1610612753,"Markelle Fultz, Wes Iwundu, Nikola Vucevic, Terrence Ross, Evan Fournier","Fultz, Iwundu, Vucevic, Ross, Fournier",1628365-1628411-202696-203082-203095,ORL,88.0,1,1.0,2.0,3,3.0,3.0,,6,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,2.0,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.25,,1.0,,0.5,,,1.0,,1.0,,,,,,,98.18181818181819,10.0,19.333333333333332,10.0,19.333333333333332,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.574025,,0.3333333333333333,0.5,,1.1,26.0,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,1.0,1.0,1.25,1.0,1.0,0.5,1.0,0.5,1.0,0.574025,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1628411-202696-203082-203920,1610612753,"Markelle Fultz, Wes Iwundu, Nikola Vucevic, Terrence Ross, Khem Birch","Fultz, Iwundu, Vucevic, Ross, Birch",1628365-1628411-202696-203082-203920,ORL,167.0,2,3.0,4.0,6,5.0,2.0,1.0,11,,1.0,,,1.0,4.0,,2.0,1.0,4.0,3.0,6.0,2.0,,,2.0,,3.0,4.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,4.0,,4.0,1.0,4.0,,,,1.0,0.25,0.25,,,0.25,,0.375,1.0,0.6666666666666666,,1.0,,0.6666666666666666,1.0,0.4,0.6666666666666666,1.0,1.0,,,94.8502994011976,18.666666666666668,11.0,18.666666666666668,11.0,0.16666666666666666,,,,,,,,0.6666666666666666,0.25,0.25,1.0,0.8333333333333334,0.25,0.5148416666666666,,0.14285714285714285,0.3333333333333333,0.3333333333333333,6.7,25.675,1.0,,,,,0.16666666666666666,,,,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,,,,0.3333333333333333,,0.5,,0.5,,0.5333,0.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1628411-202696-203516-203920,1610612753,"Markelle Fultz, Wes Iwundu, Nikola Vucevic, James Ennis III, Khem Birch","Fultz, Iwundu, Vucevic, Ennis III, Birch",1628365-1628411-202696-203516-203920,ORL,85.0,1,1.0,5.0,2,2.0,,,4,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,5.0,,,,,2.0,3.0,,,1.0,1.0,2.0,,1.0,,5.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,1.0,,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.25,,1.25,,0.5,,1.0,1.0,,1.0,,,,1.0,,,67.76470588235294,17.5,25.0,17.5,25.0,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,0.675375,,,,,0.9,23.9,,1.0,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1629109-201571-202696-203095,1610612753,"Markelle Fultz, Gary Clark, D.J. Augustin, Nikola Vucevic, Evan Fournier","Fultz, Clark, Augustin, Vucevic, Fournier",1628365-1629109-201571-202696-203095,ORL,649.0,4,11.0,26.0,25,23.0,10.0,2.0,48,5.0,6.0,2.0,2.0,3.0,6.0,9.0,11.0,6.0,9.0,2.0,38.0,12.0,2.0,2.0,4.0,12.0,12.0,6.0,3.0,6.0,4.0,10.0,1.0,3.0,2.0,24.0,,7.0,7.0,14.0,1.0,15.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,8.0,3.0,,4.0,2.0,34.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,1.0,0.9,1.0,0.9047619047619048,1.0,0.45,0.4,0.875,1.0,,0.9333333333333333,0.2,,,1.0,0.75,1.0,106.50231124807397,10.04,17.304347826086957,9.88,17.217391304347824,0.3,0.8333333333333334,0.8333333333333334,0.6,0.1,1.0,1.0,1.0,0.3,0.5,0.5,0.3333333333333333,0.75,0.5,0.5688725,0.4695,0.14285714285714285,0.16666666666666666,0.10526315789473684,6.572727272727272,25.344444444444445,3.0,3.0,3.0,3.0,3.0,0.15,0.15,1.0,1.0,1.0,6.0,1.0,1.0,,2.0,2.0,2.0,1.0,3.0,2.0,9.0,9.0,6.0,0.3333333333333333,1.0,0.7,0.75,1.0,0.2,1.0,0.4,,0.5546,0.23684210526315788,0.24,,,,,,,,1.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.2,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1629109-202696-203082-203095,1610612753,"Markelle Fultz, Gary Clark, Nikola Vucevic, Terrence Ross, Evan Fournier","Fultz, Clark, Vucevic, Ross, Fournier",1628365-1629109-202696-203082-203095,ORL,567.0,3,9.0,-10.0,21,20.0,8.0,1.0,41,3.0,7.0,,2.0,3.0,6.0,5.0,11.0,3.0,6.0,2.0,21.0,31.0,1.0,2.0,2.0,4.0,6.0,6.0,3.0,2.0,2.0,4.0,2.0,1.0,,10.0,,5.0,2.0,8.0,2.0,10.0,,,,2.0,,2.0,3.0,,2.0,4.0,1.0,4.0,1.0,19.0,,0.4,0.5,0.6666666666666666,0.5,0.5,0.45454545454545453,0.5,0.5588235294117647,0.5,0.5526315789473685,0.5,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.8333333333333334,,0.7777777777777778,0.2222222222222222,,,0.6666666666666666,,0.8333333333333334,104.12698412698414,15.095238095238095,12.5,15.0,12.05,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.11764705882352941,,,,0.35294117647058826,0.5,0.5,0.6666666666666666,0.7647058823529411,0.5,0.5266970588235294,0.5421,0.05555555555555555,0.08333333333333333,0.09523809523809523,5.418181818181818,26.0,2.0,,,,1.0,0.11764705882352941,,,,,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,0.3333333333333333,0.625,0.6,,0.75,0.3333333333333333,0.25,1.0,0.5209375,0.2857142857142857,0.19047619047619047,,,,1.0,1.0,,,1.0,2.0,2.0,,,6.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,0.3333333333333333,0.5,0.2222222222222222,1.0,1.0,0.5,1.0,0.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1629109-202696-203082-203516,1610612753,"Markelle Fultz, Gary Clark, Nikola Vucevic, Terrence Ross, James Ennis III","Fultz, Clark, Vucevic, Ross, Ennis III",1628365-1629109-202696-203082-203516,ORL,30.0,1,,3.0,2,1.0,1.0,,3,,,,,1.0,1.0,,,1.0,1.0,2.0,5.0,2.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,5.0,,,,1.0,1.0,1.0,,,1.5,,1.25,,1.0,,,,,,,,,,,,144.0,8.0,14.0,8.0,14.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5586,,0.5,1.0,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
1628365-1629109-202696-203095-203516,1610612753,"Markelle Fultz, Gary Clark, Nikola Vucevic, Evan Fournier, James Ennis III","Fultz, Clark, Vucevic, Fournier, Ennis III",1628365-1629109-202696-203095-203516,ORL,3570.0,5,60.0,5.0,125,127.0,1.0,20.0,252,31.0,47.0,2.0,8.0,14.0,40.0,35.0,69.0,19.0,57.0,11.0,138.0,133.0,5.0,11.0,27.0,40.0,45.0,40.0,14.0,20.0,15.0,35.0,11.0,17.0,2.0,85.0,8.0,33.0,19.0,55.0,23.0,78.0,12.0,7.0,5.0,9.0,5.0,4.0,17.0,13.0,20.0,23.0,2.0,16.0,8.0,111.0,,0.5714285714285714,0.625,0.7894736842105263,0.3333333333333333,0.3333333333333333,0.5072463768115942,0.45454545454545453,0.503968253968254,0.6578947368421053,0.5227272727272727,0.675,0.4523809523809524,0.5294117647058824,0.7307692307692307,0.9428571428571428,0.21052631578947367,0.8524590163934426,0.3055555555555556,0.19230769230769232,0.5714285714285714,0.6666666666666666,0.9,1.0,101.6470588235294,13.672,14.653543307086615,13.072,14.464566929133857,0.373015873015873,0.6595744680851063,0.7209302325581395,0.5483870967741935,0.06349206349206349,0.25,0.25,1.0,0.31746031746031744,0.35,0.358974358974359,0.7857142857142857,0.8253968253968254,0.35,0.5689071428571428,0.5343076923076923,0.06818181818181818,0.10810810810810811,0.1956521739130435,4.434782608695652,25.066666666666666,14.0,5.0,17.0,4.0,8.0,0.1111111111111111,0.1349206349206349,0.29411764705882354,0.29411764705882354,0.8,,,,,,,,,,,,,,,,,,0.6,,,,,,,,2.0,6.0,,,,0.08695652173913043,0.0851063829787234,5.0,9.0,2.0,,,30.0,12.0,6.0,1.0,14.0,4.0,2.0,3.0,,1.0,3.0,,1.0,0.4117647058823529,0.5625,0.06153846153846154,0.14285714285714285,0.16666666666666666,0.5,0.47368421052631576,0.5555555555555556,,,0.017241379310344827,3.0,1.0,,1.0,1.0,2.0,4.0,6.0,5.0,8.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,0.625,0.017543859649122806,0.14285714285714285,0.025,0.5,0.3333333333333333,0.16666666666666666,0.25,1.0,0.4,0.10526315789473684,0.5,1.0,0.3157894736842105,0.6666666666666666,1.0,,,,,1610612753,2020,2019-20,True
1628365-1629109-203082-203095-203920,1610612753,"Markelle Fultz, Gary Clark, Terrence Ross, Evan Fournier, Khem Birch","Fultz, Clark, Ross, Fournier, Birch",1628365-1629109-203082-203095-203920,ORL,166.0,1,3.0,-3.0,7,6.0,,,13,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,,1.0,2.0,6.0,9.0,,,,2.0,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,,2.0,1.0,6.0,,0.5,0.5,,,,0.6666666666666666,,0.5,,0.6,,0.25,0.5,0.5,1.0,,0.6666666666666666,,,,,1.0,1.0,112.7710843373494,10.142857142857142,15.833333333333334,10.142857142857142,15.833333333333334,0.5,0.5,0.5,1.0,0.25,1.0,1.0,,0.25,,,,0.75,,0.6048125,,0.2,0.25,,6.6000000000000005,26.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612753,2020,2019-20,True
