EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Fg3aBlocked,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,SecondChanceShotQualityAvg,SecondChancePointsPct,DeadBallTurnovers,Charge Fouls,Charge Fouls Drawn,DefShortMidRangeReboundPct,FTDefRebounds,Steals,BadPassSteals,DefFTReboundPct,DefAtRimReboundPct,AtRimFGM,SecondChanceAtRimFGM,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,SelfOReb,Loose Ball Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted2s,TwoPtAssists,AtRimAssists,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffAtRimReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG3M,LostBallSteals,Blocked2s,BlockedAtRim,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Offensive Fouls Drawn,SecondChanceArc3Frequency,ShortMidRangeAssists,ShortMidRangePctAssisted,LongMidRangeAssists,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,PenaltyTurnovers,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,LongMidRangePctBlocked,Travels,FTOffRebounds,OffFTReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,BlockedLongMidRange,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1626145-1628367-1628395-1629001-203476,1610612763,"Tyus Jones, Josh Jackson, Jordan Bell, De'Anthony Melton, Gorgui Dieng","Jones, Jackson, Bell, Melton, Dieng",1626145-1628367-1628395-1629001-203476,MEM,325.0,1,5.0,-8.0,13.0,12.0,6.0,1.0,2.0,25.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,7.0,2.0,5.0,11.0,19.0,1.0,2.0,4.0,4.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,11.0,8.0,6.0,0.42857142857142855,0.5,0.3333333333333333,0.5,0.4583333333333333,0.6666666666666666,0.2222222222222222,0.14285714285714285,1.0,1.0,0.3333333333333333,0.25,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,110.76923076923076,1.0,13.0,13.0,12.76923076923077,12.083333333333334,0.1111111111111111,0.5555555555555556,0.4,0.4,0.1111111111111111,1.0,1.0,0.2222222222222222,1.0,0.3333333333333333,0.4453833333333333,0.3828,0.25,0.3,0.7272727272727273,9.6,25.65,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1628991-1629634,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Jaren Jackson Jr., Brandon Clarke","Jones, Jackson, Brooks, Jackson Jr., Clarke",1626145-1628367-1628415-1628991-1629634,MEM,76.0,1,1.0,-6.0,2.0,3.0,,,1.0,5.0,,,1.0,1.0,,,2.0,1.0,1.0,2.0,,2.0,8.0,1.0,,,,,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,,,,,0.5,,0.5,,0.5,,,,94.73684210526316,,19.5,12.333333333333334,18.5,12.333333333333334,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,0.6666666666666666,0.49868333333333337,,,,,8.3,25.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3979,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1628991-203937,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Jaren Jackson Jr., Kyle Anderson","Jones, Jackson, Brooks, Jackson Jr., Anderson",1626145-1628367-1628415-1628991-203937,MEM,75.0,1,1.0,-3.0,3.0,3.0,,,,6.0,,,,1.0,,1.0,,,2.0,,,,3.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,115.2,,13.333333333333334,11.666666666666666,13.333333333333334,11.666666666666666,,0.5,,,0.5,,,,,,0.4161,,,,,10.75,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1629001-1629634,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, De'Anthony Melton, Brandon Clarke","Jones, Jackson, Brooks, Melton, Clarke",1626145-1628367-1628415-1629001-1629634,MEM,81.0,1,1.0,1.0,5.0,5.0,,,1.0,10.0,,,1.0,1.0,,1.0,,1.0,2.0,,2.0,4.0,3.0,1.0,,,,,2.0,,,,,,2.0,3.0,,3.0,2.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,2.0,,,0.5,,0.5,,0.6666666666666666,,,,,1.0,1.0,,,,1.0,,,,,,,177.77777777777777,,7.2,9.0,5.2,9.0,,0.5,1.0,1.0,0.5,,,,,,0.43915,,0.3333333333333333,0.3333333333333333,,14.0,,,1.0,2.0,,,1.0,1.0,1.0,,,0.4062,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1629139-202685,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Yuta Watanabe, Jonas Valanciunas","Jones, Jackson, Brooks, Watanabe, Valanciunas",1626145-1628367-1628415-1629139-202685,MEM,126.0,1,2.0,-1.0,5.0,4.0,,,1.0,9.0,1.0,1.0,,3.0,1.0,1.0,,2.0,5.0,,1.0,5.0,6.0,1.0,,,,,4.0,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,3.0,,,0.4,,0.4,,0.4166666666666667,,,,,,,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,102.85714285714285,,14.8,13.0,14.8,13.0,0.2,0.6,,,0.2,1.0,1.0,,1.0,0.2,0.40688,,0.16666666666666666,0.16666666666666666,,9.059999999999999,,,1.0,2.0,2.0,,1.0,1.0,1.0,,,0.4284,0.4,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1629139-203476,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Yuta Watanabe, Gorgui Dieng","Jones, Jackson, Brooks, Watanabe, Dieng",1626145-1628367-1628415-1629139-203476,MEM,259.0,2,4.0,-3.0,8.0,8.0,,,3.0,16.0,2.0,2.0,,4.0,,1.0,4.0,1.0,7.0,5.0,1.0,6.0,9.0,4.0,,,,,2.0,4.0,,1.0,4.0,1.0,1.0,2.0,5.0,7.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,4.0,,,0.14285714285714285,,0.20833333333333334,,0.20833333333333334,,0.4166666666666667,,,1.0,0.5,0.6666666666666666,1.0,0.25,0.6666666666666666,0.5,0.75,,1.0,1.0,,88.95752895752896,,21.5,10.875,18.75,10.875,0.16666666666666666,0.3333333333333333,,,0.08333333333333333,,,0.3333333333333333,0.5,0.5833333333333334,0.49688333333333334,,,,,8.5,25.96,,1.0,2.0,2.0,,0.25,0.25,0.25,,,0.4843,0.3333333333333333,,,1.0,,,1.0,1.0,,,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.1,0.08333333333333333,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1629630-202685,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Ja Morant, Jonas Valanciunas","Jones, Jackson, Brooks, Morant, Valanciunas",1626145-1628367-1628415-1629630-202685,MEM,328.0,3,5.0,2.0,11.0,11.0,2.0,,2.0,22.0,4.0,2.0,,,,,4.0,3.0,4.0,4.0,6.0,15.0,13.0,2.0,,,3.0,3.0,4.0,4.0,,1.0,1.0,2.0,3.0,5.0,2.0,7.0,3.0,3.0,,3.0,,1.0,2.0,5.0,6.0,2.0,,,,,10.0,3.0,2.0,0.75,,0.5625,,0.75,0.75,0.5,,,1.0,0.6,1.0,0.6666666666666666,0.3333333333333333,0.625,0.5,,0.3333333333333333,1.0,0.5,1.0,96.58536585365853,,14.363636363636363,15.454545454545455,14.272727272727273,14.545454545454545,0.5,,,,,,,0.5,1.0,1.0,0.5491625,0.3375,0.3,0.4,0.2,1.175,27.95,0.18181818181818182,2.0,5.0,4.0,,1.0,1.0,1.25,,,0.5784,0.3333333333333333,,,,1.0,,,,,,3.0,2.0,0.75,0.75,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,,,,1.0,0.25,0.25,,,,,0.25,0.25,1.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1629630-203476,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Ja Morant, Gorgui Dieng","Jones, Jackson, Brooks, Morant, Dieng",1626145-1628367-1628415-1629630-203476,MEM,220.0,1,4.0,3.0,9.0,9.0,9.0,3.0,1.0,18.0,5.0,,,,1.0,1.0,3.0,5.0,6.0,3.0,1.0,17.0,14.0,,5.0,6.0,1.0,17.0,6.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,16.0,17.0,9.0,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.85,0.85,0.3333333333333333,0.16666666666666666,0.2,,,,,1.0,,0.5,,1.0,,,,117.81818181818183,,11.222222222222221,13.222222222222221,10.666666666666666,12.222222222222221,0.5555555555555556,,,,0.1111111111111111,1.0,1.0,0.3333333333333333,,0.8888888888888888,0.5951166666666666,0.5951166666666666,0.1,0.14285714285714285,1.0,4.8,26.433333333333334,1.0,,1.0,,,,,0.5,,,,0.058823529411764705,,,,,,3.0,2.0,,,4.0,,0.8,1.0,,,2.0,2.0,6.0,2.0,2.0,4.0,2.0,10.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,3.0,1.0,3.0,4.0,2.0,2.0,,,0.4,0.4,,0.5,0.3333333333333333,,4.0,5.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.5555555555555556,0.8,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1629634-203476,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Brandon Clarke, Gorgui Dieng","Jones, Jackson, Brooks, Clarke, Dieng",1626145-1628367-1628415-1629634-203476,MEM,337.0,2,6.0,9.0,12.0,11.0,3.0,3.0,5.0,23.0,11.0,4.0,,2.0,,2.0,2.0,6.0,15.0,2.0,2.0,17.0,8.0,5.0,1.0,1.0,1.0,6.0,8.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,6.0,11.0,,,,,,1.0,1.0,4.0,4.0,1.0,,,,,9.0,6.0,3.0,0.4,1.0,0.4411764705882353,1.25,0.4444444444444444,1.0,0.11764705882352941,0.06666666666666667,0.09090909090909091,,1.0,0.5555555555555556,1.0,1.0,1.0,0.6,1.0,1.0,,1.0,,98.27893175074185,,16.75,12.363636363636363,15.5,12.363636363636363,0.6470588235294118,0.11764705882352941,,,0.11764705882352941,,,0.11764705882352941,0.6666666666666666,0.7647058823529411,0.5508,0.52835,0.05555555555555555,0.0625,0.35294117647058826,4.6,26.55,0.25,4.0,8.0,8.0,,0.8,0.6666666666666666,0.6666666666666666,,,0.56236,0.47058823529411764,,,,1.0,,1.0,1.0,,,6.0,4.0,0.5454545454545454,0.6,1.0,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,7.0,1.0,,2.0,1.0,0.5,0.5,,,0.1111111111111111,,0.5,0.5,1.0,0.5,1.0,,1.0,4.0,2.0,2.0,,,0.3333333333333333,1.0,0.6,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
1626145-1628367-1628415-1629634-203524,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Brandon Clarke, Solomon Hill","Jones, Jackson, Brooks, Clarke, Hill",1626145-1628367-1628415-1629634-203524,MEM,87.0,1,1.0,-3.0,2.0,3.0,,,1.0,5.0,1.0,,1.0,2.0,,,,1.0,3.0,,,2.0,5.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,0.5,,,,0.5,1.0,,,,,82.75862068965517,,17.5,17.333333333333332,16.5,17.333333333333332,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,0.49910000000000004,,,,,5.933333333333334,,,1.0,2.0,,,1.0,1.0,1.0,,,0.459,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,0.5,,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,False
