EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,DeadBallTurnovers,ShootingFouls,Offensive Fouls,DefShortMidRangeReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LostBallTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,OffTwoPtRebounds,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BadPassOutOfBoundsTurnovers,OffFTReboundPct,Loose Ball Fouls Drawn,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,SelfOReb,DefensiveGoaltends,ShortMidRangePctBlocked,SelfORebPct,SecondChanceFtPoints,Charge Fouls,Charge Fouls Drawn,HeaveAttempts,Travels,3SecondViolations,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedCorner3,BlockedLongMidRange,Arc3PctBlocked,OffensiveGoaltends,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101107-1626179-1628970-1628998-202687,1610612766,"Marvin Williams, Terry Rozier, Miles Bridges, Cody Martin, Bismack Biyombo","Williams, Rozier, Bridges, Martin, Biyombo",101107-1626179-1628970-1628998-202687,CHA,357.0,2,6.0,-8.0,10.0,10.0,20.0,1.0,3.0,,,2.0,6.0,,7.0,15.0,4.0,,2.0,3.0,1.0,7.0,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,7.0,1.0,1.0,0.3333333333333333,0.35,0.35,1.0,,0.3333333333333333,,80.67226890756302,18.1,17.6,18.1,16.3,0.3,0.3333333333333333,0.5,1.0,,,,0.7,0.48091999999999996,,,6.866666666666667,,,,,,1.0,3.0,,2.0,1.0,4.0,3.0,2.0,,1.0,,,,,1.0,0.25,0.25,0.4,,0.3,0.3333333333333333,0.3333333333333333,0.2,,,,,24.775,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.14285714285714285,0.5,,1.0,,1.0,,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628970-201587-202687,1610612766,"Marvin Williams, Terry Rozier, Miles Bridges, Nicolas Batum, Bismack Biyombo","Williams, Rozier, Bridges, Batum, Biyombo",101107-1626179-1628970-201587-202687,CHA,364.0,2,6.0,10.0,11.0,10.0,21.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,19.0,9.0,4.0,,2.0,5.0,1.0,13.0,2.0,5.0,6.0,1.0,1.0,1.0,4.0,,3.0,,4.0,1.0,19.0,1.0,1.0,0.5,0.8888888888888888,0.8636363636363636,1.0,0.4,0.5,0.5,83.07692307692308,13.363636363636363,21.7,12.363636363636363,18.0,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,0.7777777777777778,0.5237944444444445,0.1,0.2,10.3,5.0,,2.0,,,,,4.0,5.0,4.0,5.0,9.0,5.0,4.0,3.0,3.0,,,,0.75,0.8,0.8,0.5555555555555556,,,,,0.5555555555555556,0.8,0.8,0.75,0.8,25.639999999999997,5.0,1.0,,,1.0,1.0,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,7.0,3.0,,,,,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,0.5,,1.0,,0.8333333333333334,,0.875,,,0.6,,0.3333333333333333,,,0.5,1.0,,1.0,,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.5,0.3858,0.6436166666666666,,0.3684210526315789,0.45454545454545453,,,,1.0,,,,,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-1628998-1629023,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, Cody Martin, P.J. Washington","Williams, Rozier, Graham, Martin, Washington",101107-1626179-1628984-1628998-1629023,CHA,448.0,4,7.0,3.0,16.0,15.0,31.0,1.0,3.0,,,1.0,6.0,,23.0,20.0,,2.0,,7.0,,21.0,1.0,5.0,10.0,2.0,2.0,5.0,7.0,,1.0,,,,21.0,,,0.16666666666666666,0.71875,0.71875,0.4,0.25,0.5,0.5,99.64285714285714,14.8125,14.066666666666666,13.625,12.8,0.1875,0.3333333333333333,1.0,,,,,0.8125,0.50485625,,,6.1499999999999995,6.0,3.0,4.0,1.0,,,3.0,4.0,7.0,7.0,10.0,21.0,7.0,4.0,7.0,4.0,1.0,1.0,,1.0,0.7,0.7,0.625,1.0,0.1875,,,0.4375,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,25.080000000000002,4.0,3.0,1.0,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,,6.0,,2.0,3.0,3.0,,,1.0,3.0,5.0,1.0,1.0,,1.0,,1.0,1.0,1.0,6.0,4.0,,1.0,0.5,,0.3333333333333333,0.75,0.3333333333333333,0.75,0.5,0.6666666666666666,0.75,0.3333333333333333,0.625,0.3333333333333333,,0.75,,,,0.1875,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,,0.25,0.25,1.0,0.47153333333333336,0.4434625,0.08695652173913043,0.2608695652173913,0.25,,,,4.0,1.0,,,,0.8,1.0,0.6666666666666666,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-1628998-201587,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, Cody Martin, Nicolas Batum","Williams, Rozier, Graham, Martin, Batum",101107-1626179-1628984-1628998-201587,CHA,9.0,1,,4.0,2.0,1.0,3.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,480.0,2.5,4.0,2.5,4.0,1.0,1.0,1.0,1.0,,,,1.0,0.4758,,,2.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,,,,,,1.0,,,,4.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.4758,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-1628998-202687,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, Cody Martin, Bismack Biyombo","Williams, Rozier, Graham, Martin, Biyombo",101107-1626179-1628984-1628998-202687,CHA,520.0,4,9.0,7.0,14.0,14.0,28.0,4.0,6.0,,1.0,5.0,10.0,5.0,21.0,14.0,2.0,8.0,1.0,2.0,1.0,5.0,4.0,7.0,12.0,1.0,1.0,3.0,1.0,,4.0,,6.0,3.0,19.0,0.2,0.25,0.5,0.5714285714285714,0.6176470588235294,0.3333333333333333,0.8,0.7,0.75,77.53846153846155,17.285714285714285,19.857142857142858,15.928571428571429,19.142857142857142,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.25,0.07142857142857142,,,0.7142857142857143,0.4775142857142857,0.17647058823529413,0.23076923076923078,4.970000000000001,,2.0,,,1.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,,,,0.5,0.5,0.5,0.2857142857142857,,0.21428571428571427,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,0.5,0.5,26.125,,2.0,1.0,2.0,,,,,,1.0,,,1.0,3.0,1.0,2.0,,,,,,,3.0,2.0,2.0,,,,1.0,3.0,5.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,0.25,,0.25,,0.2,,0.6,1.0,0.8333333333333334,1.0,,0.5,1.0,,,,,,,0.5,0.5,0.25,,,,,,0.4715625,,0.09523809523809523,,,,,,4.0,1.0,,,,0.8,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-1628998-203469,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, Cody Martin, Cody Zeller","Williams, Rozier, Graham, Martin, Zeller",101107-1626179-1628984-1628998-203469,CHA,1557.0,6,26.0,-1.0,48.0,47.0,95.0,8.0,11.0,2.0,5.0,14.0,22.0,7.0,59.0,60.0,14.0,14.0,7.0,13.0,4.0,32.0,7.0,17.0,19.0,4.0,2.0,10.0,14.0,,10.0,,10.0,2.0,52.0,0.5,0.5833333333333334,0.6363636363636364,0.7027027027027027,0.7195121951219512,0.4,0.5,0.5769230769230769,0.4444444444444444,87.86127167630057,16.020833333333332,16.76595744680851,15.729166666666666,15.446808510638299,0.2972972972972973,0.7272727272727273,0.8,0.5,0.13513513513513514,0.4,0.4,0.7027027027027027,0.4896256756756757,0.07692307692307693,0.08695652173913043,6.995454545454546,30.0,6.0,6.0,1.0,0.5,4.0,6.0,5.0,11.0,8.0,15.0,18.0,11.0,5.0,6.0,3.0,2.0,1.0,4.0,0.75,0.5333333333333333,0.5333333333333333,0.40540540540540543,1.0,0.16216216216216217,0.6666666666666666,0.6666666666666666,0.2972972972972973,0.45454545454545453,0.45454545454545453,0.6,0.45454545454545453,25.206666666666667,19.0,3.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,,,1.0,2.0,2.0,1.0,7.0,7.0,11.0,1.0,2.0,5.0,22.0,6.0,4.0,1.0,3.0,3.0,,1.0,8.0,2.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,22.0,19.0,2.0,0.5,1.0,0.6363636363636364,1.1666666666666667,0.6538461538461539,1.1666666666666667,0.6875,0.045454545454545456,0.09090909090909091,0.6666666666666666,0.14285714285714285,0.13333333333333333,0.16666666666666666,,0.6,1.0,0.75,,0.10810810810810811,0.75,0.75,1.0,0.6666666666666666,1.0,,0.46153846153846156,0.6666666666666666,0.07692307692307693,0.07692307692307693,,0.633,0.5056346153846154,0.11864406779661017,0.3728813559322034,0.3958333333333333,2.0,,1.0,1.0,,,,1.0,0.125,0.3333333333333333,,,1.0,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,,,0.07142857142857142,,2.0,1.0,,1.0,,1.0,,,,,1.0,,,0.0625,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-1629023-201587,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, P.J. Washington, Nicolas Batum","Williams, Rozier, Graham, Washington, Batum",101107-1626179-1628984-1629023-201587,CHA,552.0,3,9.0,-3.0,17.0,16.0,33.0,4.0,8.0,2.0,2.0,7.0,13.0,3.0,20.0,23.0,8.0,6.0,4.0,5.0,3.0,11.0,1.0,4.0,5.0,2.0,,2.0,4.0,,3.0,,5.0,3.0,20.0,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.6071428571428571,0.625,1.0,1.0,1.0,,86.08695652173914,18.11764705882353,15.25,17.941176470588236,15.25,0.5714285714285714,0.5,0.5714285714285714,0.75,0.14285714285714285,1.0,1.0,0.6428571428571429,0.45955,0.1875,0.2,6.43076923076923,7.0,,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.07142857142857142,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.07142857142857142,1.0,1.0,1.0,1.0,26.2,17.0,1.0,,1.0,4.0,8.0,,,,,1.0,1.0,,1.0,,,7.0,13.0,1.0,1.0,3.0,20.0,,,1.0,,,1.0,,3.0,1.0,,,,2.0,,1.0,,1.0,20.0,17.0,,1.0,,0.5384615384615384,,0.6071428571428571,,0.625,0.07692307692307693,0.125,1.0,,,,,1.0,1.0,,0.5,,,,,1.0,,,0.5714285714285714,0.5,,0.07142857142857142,1.0,0.3705,0.45955,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-1629023-202687,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, P.J. Washington, Bismack Biyombo","Williams, Rozier, Graham, Washington, Biyombo",101107-1626179-1628984-1629023-202687,CHA,1.0,1,,-2.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-201587-202687,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, Nicolas Batum, Bismack Biyombo","Williams, Rozier, Graham, Batum, Biyombo",101107-1626179-1628984-201587-202687,CHA,876.0,5,15.0,5.0,29.0,28.0,57.0,7.0,11.0,,1.0,9.0,16.0,6.0,36.0,31.0,12.0,6.0,6.0,10.0,4.0,24.0,4.0,11.0,16.0,,,4.0,7.0,1.0,3.0,,7.0,2.0,30.0,0.6666666666666666,0.8571428571428571,0.5625,0.5555555555555556,0.6,,0.8,0.7142857142857143,1.0,93.69863013698631,13.517241379310345,17.285714285714285,12.448275862068966,16.75,0.4074074074074074,0.6363636363636364,0.7,0.5714285714285714,0.037037037037037035,,,0.8148148148148148,0.563187037037037,0.06896551724137931,0.1111111111111111,4.3625,12.0,4.0,3.0,1.0,0.6666666666666666,2.0,4.0,2.0,7.0,4.0,11.0,12.0,7.0,2.0,4.0,2.0,1.0,,,1.0,0.36363636363636365,0.36363636363636365,0.4074074074074074,1.0,0.14814814814814814,0.5,0.5,0.25925925925925924,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,24.718181818181815,19.0,6.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,5.0,3.0,4.0,1.0,6.0,6.0,9.0,3.0,9.0,2.0,23.0,,4.0,1.0,2.0,2.0,,1.0,6.0,5.0,3.0,1.0,2.0,2.0,1.0,,,,23.0,19.0,,0.3333333333333333,0.75,0.6666666666666666,0.6,0.5833333333333334,0.6,0.6052631578947368,0.0625,0.09090909090909091,0.6666666666666666,0.14285714285714285,0.35714285714285715,0.2,,0.75,0.6,1.0,,0.14814814814814814,0.5,0.5,1.0,0.8,0.75,0.2,0.2777777777777778,1.0,0.2222222222222222,0.2777777777777778,0.2,0.616575,0.5554361111111111,0.16666666666666666,0.6388888888888888,0.6551724137931034,,,,4.0,2.0,,,,0.5714285714285714,0.75,0.5,,1.0,,,,,1.0,,,1.0,,,2.0,,,,0.5,,0.3333333333333333,1.0,,,0.07692307692307693,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628984-201587-203469,1610612766,"Marvin Williams, Terry Rozier, Devonte' Graham, Nicolas Batum, Cody Zeller","Williams, Rozier, Graham, Batum, Zeller",101107-1626179-1628984-201587-203469,CHA,1149.0,6,19.0,-6.0,43.0,42.0,85.0,5.0,8.0,3.0,5.0,12.0,21.0,9.0,39.0,45.0,12.0,12.0,6.0,8.0,4.0,18.0,6.0,13.0,16.0,5.0,3.0,9.0,4.0,1.0,11.0,2.0,10.0,4.0,37.0,0.5,0.5454545454545454,0.5714285714285714,0.5,0.5571428571428572,0.5555555555555556,0.6666666666666666,0.7222222222222222,1.0,106.52741514360314,13.604651162790697,13.428571428571429,13.488372093023257,13.285714285714286,0.26666666666666666,0.625,0.625,0.8,0.16666666666666666,0.6,0.6,0.5666666666666667,0.5068033333333334,0.11764705882352941,0.16,7.809523809523809,9.0,4.0,2.0,1.0,,4.0,8.0,1.0,6.0,2.0,9.0,6.0,6.0,1.0,2.0,1.0,,,1.0,1.0,0.2222222222222222,0.2222222222222222,0.3,,0.26666666666666666,0.5,0.5,0.2,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,24.9,15.0,3.0,,1.0,2.0,4.0,1.0,3.0,1.0,,,2.0,1.0,3.0,,2.0,5.0,8.0,1.0,3.0,6.0,19.0,,2.0,,1.0,2.0,,3.0,7.0,3.0,2.0,2.0,,1.0,1.0,3.0,3.0,3.0,19.0,15.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.3333333333333333,0.5909090909090909,0.3333333333333333,0.6785714285714286,,,0.7777777777777778,0.42857142857142855,0.2,0.2,1.0,0.7777777777777778,,0.5,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.36363636363636365,0.5,0.09090909090909091,0.18181818181818182,,,0.5182318181818182,0.05128205128205128,0.48717948717948717,0.3488372093023256,2.0,,,,,,3.0,,,,,,0.5,1.0,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628998-201587-202687,1610612766,"Marvin Williams, Terry Rozier, Cody Martin, Nicolas Batum, Bismack Biyombo","Williams, Rozier, Martin, Batum, Biyombo",101107-1626179-1628998-201587-202687,CHA,76.0,1,1.0,,4.0,3.0,7.0,,,,,,2.0,,,,,,,,,,2.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,132.63157894736844,10.25,11.666666666666666,6.25,11.666666666666666,,,,,,,,0.5,0.5064375,,,4.35,,,,,1.0,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,0.5,,0.5,,,0.25,,,,,25.8,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,1.0,,,,0.25,,,,,,,,,,,,0.4768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626179-1628998-201587-203469,1610612766,"Marvin Williams, Terry Rozier, Cody Martin, Nicolas Batum, Cody Zeller","Williams, Rozier, Martin, Batum, Zeller",101107-1626179-1628998-201587-203469,CHA,139.0,1,2.0,5.0,4.0,4.0,8.0,1.0,1.0,,,1.0,1.0,,8.0,3.0,2.0,,1.0,3.0,1.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,8.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.75,0.75,1.0,82.87769784172662,13.5,21.25,13.5,21.0,0.3333333333333333,1.0,1.0,1.0,,,,1.0,0.5517166666666666,,,2.2,,,,,1.0,,,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.6666666666666666,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,25.3,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626195-1628370-1628407-1628984,1610612766,"Marvin Williams, Willy Hernangomez, Malik Monk, Dwayne Bacon, Devonte' Graham","Williams, Hernangomez, Monk, Bacon, Graham",101107-1626195-1628370-1628407-1628984,CHA,279.0,1,5.0,,9.0,8.0,17.0,1.0,1.0,2.0,3.0,3.0,5.0,,6.0,6.0,2.0,4.0,1.0,1.0,,2.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,,,,,,4.0,0.3333333333333333,0.5,0.6,0.2727272727272727,0.2727272727272727,1.0,0.5,0.8,0.5,87.74193548387096,16.77777777777778,16.0,16.0,16.0,0.09090909090909091,1.0,1.0,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.4956409090909091,,,13.059999999999999,,,,,,,1.0,,5.0,,6.0,,5.0,,,,,,,,,,0.5454545454545454,,0.09090909090909091,,,0.45454545454545453,,,,,25.0,,2.0,1.0,1.0,,,,1.0,,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,2.0,,,,1.0,3.0,3.0,3.0,,,,,,,,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,,,1.0,0.6,0.42857142857142855,0.75,,1.0,,,0.5,0.09090909090909091,,,,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
101107-1626195-1628370-1628970-1628984,1610612766,"Marvin Williams, Willy Hernangomez, Malik Monk, Miles Bridges, Devonte' Graham","Williams, Hernangomez, Monk, Bridges, Graham",101107-1626195-1628370-1628970-1628984,CHA,223.0,2,4.0,3.0,7.0,8.0,15.0,,,,1.0,,3.0,2.0,11.0,8.0,,,,3.0,,9.0,2.0,2.0,3.0,,,1.0,1.0,,2.0,,2.0,1.0,11.0,,,,0.75,0.7857142857142857,,1.0,1.0,,96.8609865470852,15.142857142857142,14.625,14.0,14.625,,,,,0.16666666666666666,,,0.5,0.48557500000000003,0.14285714285714285,0.25,12.4,,1.0,1.0,,1.0,,2.0,3.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,3.0,,,,1.0,1.0,1.0,0.5,,0.3333333333333333,,,0.5,1.0,1.0,1.0,1.0,26.166666666666668,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,5.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,1.0,,,,1.5,,1.25,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,0.4501,0.5112,,0.45454545454545453,0.2857142857142857,,,,1.0,,1.0,1.0,,0.3333333333333333,,0.5,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,True
