EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Loose Ball Fouls,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Offensive Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeAssists,FTDefRebounds,SelfOReb,SecondChanceTurnovers,DefFTReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,OffAtRimReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,HeaveAttempts,2pt And 1 Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlockedLongMidRange,LongMidRangePctBlocked,OffensiveGoaltends,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1627736-1627750-1627823-1628420-203486,1610612743,"Malik Beasley, Jamal Murray, Juancho Hernangomez, Monte Morris, Mason Plumlee","Beasley, Murray, Hernangomez, Morris, Plumlee",1627736-1627750-1627823-1628420-203486,DEN,326.0,2,5.0,10.0,10.0,4.0,20.0,3.0,4.0,1.0,2.0,1.0,2.0,4.0,6.0,3.0,8.0,8.0,8.0,2.0,4.0,4.0,3.0,1.0,8.0,2.0,4.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.6666666666666666,0.4444444444444444,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.34355828220859,1.0,15.0,17.6,15.0,17.6,0.4444444444444444,0.75,0.75,1.0,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.5011333333333333,0.1,0.14285714285714285,3.783333333333333,25.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1627823-203486-203924,1610612743,"Malik Beasley, Jamal Murray, Juancho Hernangomez, Mason Plumlee, Jerami Grant","Beasley, Murray, Hernangomez, Plumlee, Grant",1627736-1627750-1627823-203486-203924,DEN,467.0,4,8.0,17.0,16.0,10.0,33.0,5.0,7.0,1.0,3.0,,2.0,6.0,12.0,2.0,17.0,11.0,4.0,2.0,2.0,2.0,2.0,,4.0,1.0,7.0,8.0,10.0,1.0,3.0,5.0,7.0,2.0,,,,,15.0,0.3333333333333333,0.4,0.5,0.42857142857142855,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,,101.7558886509636,,14.0,14.3125,13.941176470588236,14.3125,0.5,0.7142857142857143,0.7142857142857143,0.4,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,0.6428571428571429,0.49811785714285717,0.125,0.14285714285714285,5.8999999999999995,26.25,6.0,10.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,3.0,8.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,1.0,1.0,0.5,0.16666666666666666,0.5,0.125,0.5,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,1.0,0.5,0.375,0.3333333333333333,0.25,0.6026,0.50990625,0.11764705882352941,0.17647058823529413,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1627823-203924-203999,1610612743,"Malik Beasley, Jamal Murray, Juancho Hernangomez, Jerami Grant, Nikola Jokic","Beasley, Murray, Hernangomez, Grant, Jokic",1627736-1627750-1627823-203924-203999,DEN,167.0,3,3.0,4.0,6.0,5.0,10.0,2.0,2.0,1.0,1.0,,1.0,3.0,3.0,1.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,,,,,7.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.7,0.25,1.0,0.5,0.6666666666666666,,,1.0,0.5,86.22754491017965,,14.25,18.333333333333332,14.25,16.666666666666668,0.5,1.0,1.0,0.5,0.25,1.0,1.0,,,0.25,0.75,0.4868,0.2,0.25,6.3999999999999995,26.1,2.0,3.0,,,,2.0,2.0,,1.0,1.0,,,,2.0,2.0,1.0,1.0,5.0,4.0,,,,,,,,,,,,,,5.0,3.0,1.0,,,1.0,,0.6666666666666666,,0.625,,,,,,,,,,0.6666666666666666,1.0,0.3333333333333333,,0.5087333333333334,,0.7142857142857143,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1628420-1629008-203999,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Michael Porter Jr., Nikola Jokic","Beasley, Murray, Morris, Porter Jr., Jokic",1627736-1627750-1628420-1629008-203999,DEN,11.0,1,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,130.9090909090909,,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1628420-203486-203924,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Mason Plumlee, Jerami Grant","Beasley, Murray, Morris, Plumlee, Grant",1627736-1627750-1628420-203486-203924,DEN,205.0,3,3.0,8.0,8.0,2.0,16.0,3.0,3.0,,1.0,,1.0,3.0,5.0,1.0,8.0,9.0,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,8.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.5714285714285714,0.16666666666666666,,1.0,0.6,,,,1.0,112.39024390243902,,13.375,12.25,13.375,11.25,0.5,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,0.16666666666666666,0.6666666666666666,0.540575,0.14285714285714285,0.16666666666666666,5.4799999999999995,25.8,-1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,0.16666666666666666,,,1.0,1.0,,,0.5891,,0.25,0.125,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1628427-1628470-1629008,1610612743,"Malik Beasley, Jamal Murray, Vlatko Cancar, Torrey Craig, Michael Porter Jr.","Beasley, Murray, Cancar, Craig, Porter Jr.",1627736-1627750-1628427-1628470-1629008,DEN,40.0,1,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,4.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,,,,1.0,2.0,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,108.0,,11.0,18.0,11.0,18.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.6774,,,0.3,,2.0,2.0,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,1.0,4.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,0.6774,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1628427-1629008-203115,1610612743,"Malik Beasley, Jamal Murray, Vlatko Cancar, Michael Porter Jr., Will Barton","Beasley, Murray, Cancar, Porter Jr., Barton",1627736-1627750-1628427-1629008-203115,DEN,21.0,1,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,137.14285714285714,,21.0,,21.0,,,,,,,,,,,,,0.3781,,,14.6,,-2.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.3781,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1628470-203486-203924,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Mason Plumlee, Jerami Grant","Beasley, Murray, Craig, Plumlee, Grant",1627736-1627750-1628470-203486-203924,DEN,445.0,6,7.0,13.0,15.0,6.0,28.0,5.0,6.0,,,,4.0,5.0,7.0,4.0,19.0,14.0,6.0,4.0,3.0,5.0,3.0,,12.0,2.0,6.0,8.0,10.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,15.0,0.6,0.6,0.7142857142857143,0.7272727272727273,0.7307692307692307,0.36363636363636365,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.75,0.5,0.5,90.6067415730337,0.5,13.615384615384615,17.866666666666667,12.538461538461538,16.066666666666666,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.6,,,,,,0.36363636363636365,0.9090909090909091,0.5783636363636364,0.15384615384615385,0.2222222222222222,3.5714285714285716,25.6,5.0,2.0,1.0,,,2.0,2.0,1.0,,3.0,,,4.0,2.0,2.0,,,4.0,4.0,,2.0,,2.0,2.0,1.0,1.0,2.0,3.0,,,,,4.0,2.0,,,,1.0,1.5,1.0,1.0,1.0,,1.0,0.5,,1.0,0.5,0.09090909090909091,,,1.0,1.0,,,0.6841,0.21052631578947367,0.21052631578947367,0.15384615384615385,,1.0,1.0,0.3333333333333333,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1628470-203914-203924,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Gary Harris, Jerami Grant","Beasley, Murray, Craig, Harris, Grant",1627736-1627750-1628470-203914-203924,DEN,28.0,1,,3.0,1.0,1.0,4.0,,1.0,,,,1.0,,1.0,1.0,6.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,3.0,,,,,,6.0,,,,0.75,1.0,0.5,,,,,,,,205.71428571428572,,9.0,1.0,9.0,1.0,0.5,,,,,,,,,0.5,1.0,0.28415,0.3333333333333333,,3.2,24.4,4.0,3.0,,,,,1.0,,1.0,3.0,,,,,1.0,1.0,3.0,6.0,,,,,,,,,,,,,,,6.0,3.0,,,,,,0.75,,1.0,,,,,,,,,,0.5,,0.5,,0.28415,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627736-1627750-1628470-203924-203999,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Jerami Grant, Nikola Jokic","Beasley, Murray, Craig, Grant, Jokic",1627736-1627750-1628470-203924-203999,DEN,385.0,3,6.0,11.0,10.0,7.0,21.0,2.0,2.0,1.0,2.0,,5.0,4.0,6.0,5.0,15.0,14.0,8.0,5.0,4.0,6.0,2.0,1.0,14.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,,,,,,14.0,1.0,1.0,0.6666666666666666,0.6363636363636364,0.625,0.45454545454545453,0.5,1.0,0.6666666666666666,,,1.0,,78.54545454545455,,17.454545454545453,19.3,16.545454545454547,19.0,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,,0.45454545454545453,0.6363636363636364,0.5109454545454546,,,9.716666666666667,24.580000000000002,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,4.0,,,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,4.0,2.0,,1.0,,,,0.75,0.5,0.6666666666666666,0.5,0.3333333333333333,0.4,1.0,0.3333333333333333,1.0,0.18181818181818182,,,,,0.5,,0.471725,0.06666666666666667,0.26666666666666666,0.18181818181818182,,,,,2.0,,,2.0,,,1.0,6.0,2.0,2.0,2.0,,,1.0,0.4,,0.4,0.4,0.4,1.0,,,,0.4,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
