EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyAtRimFGA,FtPoints,PenaltyFG2A,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,Arc3Assists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,BadPassTurnovers,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG3M,PtsPutbacks,OffThreePtRebounds,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceArc3FGA,Loose Ball Fouls,SecondChanceArc3Frequency,Defensive 3 Seconds Violations,2pt And 1 Free Throw Trips,PenaltyAtRimFGM,PenaltyFtPoints,PenaltyAtRimAccuracy,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Charge Fouls,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,Loose Ball Fouls Drawn,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,OffLongMidRangeReboundPct,DefensiveGoaltends,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls Drawn,Clear Path Fouls,BlockedArc3,BlockedLongMidRange,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101150-1626149-1627826-1629013-202331,1610612746,"Lou Williams, Montrezl Harrell, Ivica Zubac, Landry Shamet, Paul George","Williams, Harrell, Zubac, Shamet, George",101150-1626149-1627826-1629013-202331,LAC,255.0,2,4.0,8.0,9.0,8.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,6.0,13.0,5.0,2.0,2.0,6.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,13.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.75,1.0,0.8333333333333334,1.0,0.5,1.0,1.0,96.0,14.0,16.125,14.0,16.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.5210777777777778,8.133333333333333,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1627826-1629013-202695,1610612746,"Lou Williams, Montrezl Harrell, Ivica Zubac, Landry Shamet, Kawhi Leonard","Williams, Harrell, Zubac, Shamet, Leonard",101150-1626149-1627826-1629013-202695,LAC,1.0,1,,-2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1627826-201976-202331,1610612746,"Lou Williams, Montrezl Harrell, Ivica Zubac, Patrick Beverley, Paul George","Williams, Harrell, Zubac, Beverley, George",101150-1626149-1627826-201976-202331,LAC,96.0,1,2.0,-8.0,3.0,4.0,7.0,,1.0,,,,,,,,,1.0,,,1.0,9.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.25,,,,,,,,,105.0,18.333333333333332,10.25,18.333333333333332,10.25,1.0,,,,,,,,,,,,,,,1.0,,0.6348,1.3,,2.0,4.0,2.0,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6348,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1628476-1629010-201976,1610612746,"Lou Williams, Montrezl Harrell, Derrick Walton Jr., Jerome Robinson, Patrick Beverley","Williams, Harrell, Walton Jr., Robinson, Beverley",101150-1626149-1628476-1629010-201976,LAC,142.0,1,2.0,,5.0,6.0,11.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,4.0,1.0,1.0,6.0,6.0,,2.0,3.0,,1.0,1.0,,1.0,1.0,,,3.0,,1.0,2.0,4.0,1.0,,1.0,5.0,,,1.0,1.0,1.0,0.25,0.5,0.5,0.2,1.0,,1.0,,1.0,,,111.54929577464789,11.2,14.333333333333334,10.8,14.333333333333334,0.6,0.3333333333333333,0.3333333333333333,,,0.2,,,,,,,0.2,1.0,1.0,0.8,1.0,0.5662499999999999,5.4,26.5,,,3.0,,,,1.0,,,,1.0,,2.0,2.0,1.0,,,,0.16666666666666666,0.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.4611,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1628476-1629010-202331,1610612746,"Lou Williams, Montrezl Harrell, Derrick Walton Jr., Jerome Robinson, Paul George","Williams, Harrell, Walton Jr., Robinson, George",101150-1626149-1628476-1629010-202331,LAC,162.0,1,3.0,-4.0,6.0,6.0,12.0,,2.0,,,1.0,,,1.0,2.0,,3.0,1.0,2.0,7.0,11.0,,,3.0,,2.0,1.0,,1.0,1.0,,,3.0,,1.0,1.0,2.0,1.0,,2.0,7.0,,,1.0,0.5,0.5,,0.3,0.5,0.4,1.0,,1.0,,1.0,,,106.66666666666666,17.666666666666668,9.333333333333334,14.666666666666666,9.333333333333334,0.4,,,,,0.2,,,,,,,0.4,0.5,0.5,0.8,0.5,0.44980000000000003,8.200000000000001,25.95,,,1.0,,,,4.0,,,,1.0,,,5.0,1.0,,,,0.2857142857142857,0.25,2.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,0.3333333333333333,0.25,0.5,,1.0,0.5,0.4325,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1628476-1629010-202695,1610612746,"Lou Williams, Montrezl Harrell, Derrick Walton Jr., Jerome Robinson, Kawhi Leonard","Williams, Harrell, Walton Jr., Robinson, Leonard",101150-1626149-1628476-1629010-202695,LAC,99.0,1,2.0,3.0,4.0,4.0,8.0,2.0,3.0,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,,3.0,,1.0,1.0,2.0,1.0,3.0,,2.0,7.0,,1.0,2.0,3.0,,,,7.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,1.0,,0.5,1.0,,,,116.36363636363637,8.0,16.75,8.0,16.25,0.75,0.6666666666666666,1.0,1.0,,,,,,,,,0.25,1.0,1.0,1.0,1.0,0.5246625,2.4,25.7,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1628476-1629010-203090,1610612746,"Lou Williams, Montrezl Harrell, Derrick Walton Jr., Jerome Robinson, Maurice Harkless","Williams, Harrell, Walton Jr., Robinson, Harkless",101150-1626149-1628476-1629010-203090,LAC,403.0,2,7.0,5.0,15.0,15.0,30.0,2.0,3.0,4.0,3.0,3.0,,,1.0,4.0,7.0,10.0,1.0,4.0,19.0,14.0,6.0,8.0,3.0,,3.0,1.0,3.0,1.0,4.0,,1.0,9.0,5.0,2.0,7.0,9.0,1.0,1.0,2.0,19.0,0.42857142857142855,0.42857142857142855,1.0,0.25,0.3333333333333333,0.7,0.6071428571428571,0.6333333333333333,0.2857142857142857,0.4,0.8333333333333334,0.6363636363636364,0.5,,1.0,0.6666666666666666,107.19602977667493,11.533333333333333,15.333333333333334,11.4,14.2,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.21428571428571427,1.0,1.0,,,,,0.2857142857142857,0.25,0.25,0.5,0.3333333333333333,0.4579384615384615,9.67,36.025,3.0,7.0,1.0,3.0,0.2,,2.0,2.0,1.0,,3.0,1.0,,2.0,1.0,0.3333333333333333,,0.37435,0.06666666666666667,0.09090909090909091,1.0,,1.0,,,1.0,2.0,,2.0,,,,2.0,,,1.0,0.5,1.0,,1.0,,0.2957,,,,,,,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1628476-1629010-203210,1610612746,"Lou Williams, Montrezl Harrell, Derrick Walton Jr., Jerome Robinson, JaMychal Green","Williams, Harrell, Walton Jr., Robinson, Green",101150-1626149-1628476-1629010-203210,LAC,479.0,1,8.0,12.0,17.0,16.0,33.0,5.0,7.0,1.0,,1.0,1.0,3.0,1.0,6.0,6.0,9.0,2.0,9.0,22.0,10.0,4.0,8.0,6.0,,6.0,1.0,2.0,2.0,4.0,1.0,2.0,10.0,4.0,3.0,8.0,11.0,1.0,1.0,4.0,18.0,0.3333333333333333,0.5,1.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.5,0.55,0.5,0.75,0.8,0.7777777777777778,0.5,,0.6666666666666666,1.0,99.20668058455115,15.647058823529411,13.3125,15.176470588235293,13.1875,0.3888888888888889,0.7142857142857143,0.7142857142857143,0.4,0.05555555555555555,0.05555555555555555,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8888888888888888,0.16666666666666666,0.5502055555555556,4.411111111111111,25.333333333333332,2.0,,1.0,2.0,0.11764705882352941,,4.0,,,,,,1.0,4.0,2.0,,,0.54335,0.1,0.18181818181818182,3.0,2.0,2.0,,4.0,1.0,1.0,1.0,3.0,,,,,0.6666666666666666,1.0,0.3333333333333333,0.3,0.5,,1.0,0.6666666666666666,0.6105,0.18181818181818182,,,,,,,1.0,2.0,,3.0,3.0,,,,,,,,,,,3.0,,,0.5,0.5,,,1.0,1.0,,,0.6666666666666666,0.13636363636363635,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,0.3333333333333333,1.0,0.6666666666666666,0.2857142857142857,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1628476-1629013-203210,1610612746,"Lou Williams, Montrezl Harrell, Derrick Walton Jr., Landry Shamet, JaMychal Green","Williams, Harrell, Walton Jr., Shamet, Green",101150-1626149-1628476-1629013-203210,LAC,24.0,1,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,60.0,18.0,,18.0,,,,,,,,,,,,,,1.0,,,1.0,,0.5121,,24.8,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
101150-1626149-1628476-201976-202331,1610612746,"Lou Williams, Montrezl Harrell, Derrick Walton Jr., Patrick Beverley, Paul George","Williams, Harrell, Walton Jr., Beverley, George",101150-1626149-1628476-201976-202331,LAC,137.0,1,2.0,1.0,5.0,6.0,11.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,6.0,5.0,,,3.0,,1.0,1.0,,1.0,1.0,,,3.0,2.0,,2.0,2.0,,,1.0,6.0,,,1.0,1.0,1.0,,0.75,1.0,0.5,,0.6666666666666666,0.6666666666666666,,,1.0,0.5,115.62043795620438,7.8,16.333333333333332,7.8,15.0,0.5,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,0.503575,2.1,27.6,,2.0,2.0,,,,3.0,,1.0,,1.0,,1.0,3.0,,1.0,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2020,2019-20,True
