EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls,RecoveredBlocks,AtRimPctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyFG3M,HeaveAttempts,BadPassSteals,PenaltyFg3Pct,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceFG2M,SecondChanceFG2A,NonHeaveArc3FGM,Arc3Assists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,OffShortMidRangeReboundPct,PtsPutbacks,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,SecondChanceTurnovers,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,Technical Free Throw Trips,DefensiveGoaltends,SelfORebPct,OffensiveGoaltends,Defensive 3 Seconds Violations,Charge Fouls Drawn,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Corner3PctBlocked,3SecondViolations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1626174-1627748-203503-204025-204038,1610612765,"Christian Wood, Thon Maker, Tony Snell, Tim Frazier, Langston Galloway","Wood, Maker, Snell, Frazier, Galloway",1626174-1627748-203503-204025-204038,DET,89.0,1,1.0,2.0,4.0,3.0,4.0,1.0,7.0,,1.0,,,,,,1.0,,4.0,,1.0,,4.0,,,,1.0,1.0,2.0,4.0,6.0,,1.0,,,1.0,3.0,4.0,4.0,,,,,0.5,0.5,,1.0,,1.0,1.0,,113.25842696629213,13.25,12.0,12.5,12.0,1.0,,,,,,,,0.3331,0.3331,0.5,0.5,1.0,8.8,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,2.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,,,0.5,,,,,1.0,,,,,,,,,,,0.25,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-1629004-201933,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Svi Mykhailiuk, Blake Griffin","Wood, Kennard, Brown, Mykhailiuk, Griffin",1626174-1628379-1628971-1629004-201933,DET,738.0,2,12.0,8.0,25.0,25.0,,,50.0,1.0,2.0,3.0,,3.0,,10.0,14.0,6.0,28.0,,,,,8.0,3.0,3.0,4.0,7.0,8.0,3.0,2.0,,1.0,,,6.0,26.0,,,0.7142857142857143,,0.65,,0.6666666666666666,,0.3,0.6666666666666666,0.375,0.5,1.0,0.375,97.5609756097561,14.92,14.6,14.68,12.68,0.1,0.5,1.0,0.15,0.15,,,0.9,0.585495,,0.047619047619047616,0.06666666666666667,,2.4071428571428575,24.116666666666664,,,,1.0,2.0,3.0,1.0,7.0,1.0,15.0,0.5,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,9.0,12.0,,,2.0,20.0,,2.0,,12.0,3.0,6.0,6.0,,,,1.0,4.0,,2.0,3.0,,5.0,,2.0,4.0,,,,6.0,1.0,,,0.6,0.6,1.0,0.21428571428571427,0.5,,,0.125,,0.6,,0.6,0.75,0.9,0.6666666666666666,,,,0.07142857142857142,1.0,0.25,0.3333333333333333,,2.0,2.0,,,3.0,0.16666666666666666,0.4,,0.5,,,,,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,5.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,0.3333333333333333,0.6528,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-1629004-202693,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Svi Mykhailiuk, Markieff Morris","Wood, Kennard, Brown, Mykhailiuk, Morris",1626174-1628379-1628971-1629004-202693,DET,492.0,2,8.0,3.0,17.0,16.0,4.0,,33.0,4.0,6.0,1.0,1.0,1.0,1.0,9.0,11.0,2.0,20.0,1.0,2.0,2.0,2.0,10.0,1.0,2.0,3.0,5.0,6.0,3.0,4.0,,2.0,,,,18.0,2.0,4.0,0.8181818181818182,0.5,0.6923076923076923,0.25,0.6666666666666666,0.25,0.15384615384615385,0.75,1.0,0.8333333333333334,1.0,1.0,96.58536585365854,15.0,14.8125,15.0,14.8125,0.46153846153846156,0.6666666666666666,0.8,0.07692307692307693,0.07692307692307693,0.25,0.25,0.5384615384615384,0.5028,0.472625,0.13333333333333333,0.15384615384615385,0.1,4.181818181818182,24.45,0.23529411764705882,,,,,,,4.0,,8.0,,,,,,,,,,1.0,5.0,5.0,,,2.0,17.0,,2.0,,8.0,1.0,4.0,3.0,1.0,,,1.0,1.0,,1.0,3.0,1.0,3.0,,2.0,3.0,,,,,,,,0.4444444444444444,0.5,1.0,0.09090909090909091,0.16666666666666666,,,0.25,,1.0,,0.38461538461538464,1.0,1.0,0.6,0.25,,,0.1,1.0,0.5,,,,,,,,,,0.5,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.5991,,,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-1629004-203083,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Svi Mykhailiuk, Andre Drummond","Wood, Kennard, Brown, Mykhailiuk, Drummond",1626174-1628379-1628971-1629004-203083,DET,164.0,2,3.0,,5.0,6.0,2.0,1.0,11.0,1.0,3.0,,,1.0,,1.0,3.0,1.0,5.0,,1.0,,,,1.0,2.0,1.0,3.0,3.0,2.0,,,,1.0,,1.0,5.0,,2.0,0.3333333333333333,,0.625,,0.625,,0.25,1.0,1.0,1.0,,1.0,96.58536585365853,17.8,12.5,17.8,12.5,0.75,0.3333333333333333,0.3333333333333333,,0.25,,,0.25,0.4331,0.3905,,,,6.266666666666667,26.1,0.4,,,,1.0,3.0,1.0,2.0,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,5.0,,,,2.0,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-1629004-203503,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Svi Mykhailiuk, Tony Snell","Wood, Kennard, Brown, Mykhailiuk, Snell",1626174-1628379-1628971-1629004-203503,DET,92.0,1,2.0,3.0,2.0,3.0,,,5.0,,1.0,,,2.0,,,2.0,2.0,3.0,,,,,,2.0,2.0,1.0,3.0,5.0,,,,,,,,3.0,,,,,0.375,,0.375,,0.5,1.0,1.0,1.0,,1.0,78.26086956521739,24.0,14.666666666666666,15.5,14.666666666666666,0.25,,,,0.5,,,0.75,0.497675,,,,,2.6,26.85,,,,,1.0,,,,,,,0.5,0.5,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,1.0,,0.25,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,0.5,0.5,,0.5,,,0.5,0.584775,,3.0,1.0,,,,1.0,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-1629004-204038,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Svi Mykhailiuk, Langston Galloway","Wood, Kennard, Brown, Mykhailiuk, Galloway",1626174-1628379-1628971-1629004-204038,DET,202.0,1,3.0,-5.0,6.0,6.0,6.0,6.0,12.0,,,,,,,1.0,3.0,,4.0,1.0,3.0,,4.0,2.0,,1.0,,1.0,2.0,2.0,4.0,,,,,1.0,2.0,4.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,,,1.0,0.5,,,85.54455445544555,12.666666666666666,21.0,12.666666666666666,18.333333333333332,,,,,,,,0.6666666666666666,0.5159333333333334,0.5159333333333334,,,1.0,5.8999999999999995,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,9.0,,2.0,2.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,2.0,1.0,,,2.0,,,1.0,,,,,0.5,,,1.0,0.6666666666666666,0.5,0.5,,,0.6666666666666666,0.5,0.5,1.0,0.5,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.6141,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-201565-202693,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Derrick Rose, Markieff Morris","Wood, Kennard, Brown, Rose, Morris",1626174-1628379-1628971-201565-202693,DET,112.0,1,2.0,-3.0,4.0,3.0,4.0,2.0,7.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,6.0,,1.0,2.0,6.0,,1.0,,,,,1.0,3.0,,,,,,6.0,6.0,4.0,,,0.5,0.5,0.75,0.75,0.6666666666666666,,,,,,90.0,15.25,17.0,15.25,17.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.46951666666666664,0.46951666666666664,0.25,,1.0,12.2,24.1,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,,,,1.0,1.0,1.0,,,,,,3.0,9.0,,,3.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-201565-203083,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Derrick Rose, Andre Drummond","Wood, Kennard, Brown, Rose, Drummond",1626174-1628379-1628971-201565-203083,DET,386.0,3,6.0,-1.0,13.0,13.0,7.0,8.0,26.0,2.0,6.0,,,2.0,1.0,8.0,13.0,2.0,17.0,5.0,7.0,1.0,11.0,6.0,2.0,1.0,4.0,6.0,9.0,1.0,1.0,1.0,1.0,,,2.0,13.0,11.0,7.0,0.6153846153846154,0.7142857142857143,0.5333333333333333,0.625,0.5666666666666667,0.6875,0.13333333333333333,0.5714285714285714,1.0,0.625,0.6,1.0,96.99481865284974,15.538461538461538,14.153846153846153,14.846153846153847,13.76923076923077,0.4,0.3333333333333333,0.3333333333333333,,0.13333333333333333,,0.125,0.5333333333333333,0.5074166666666666,0.54543125,0.06666666666666667,0.07692307692307693,0.6470588235294118,4.984615384615385,25.65,0.5384615384615384,1.0,1.0,,,,,5.0,,10.0,,,,0.06666666666666667,1.0,1.0,,,,3.0,5.0,6.0,3.0,4.0,1.0,18.0,,4.0,1.0,10.0,1.0,5.0,3.0,1.0,,1.0,3.0,1.0,,,,,1.0,,2.0,4.0,1.0,,,2.0,2.0,1.0,,0.625,0.7142857142857143,0.6666666666666666,0.07692307692307693,,1.0,,0.42857142857142855,,0.5,,0.4,0.8333333333333334,1.0,0.6,0.5,0.5,0.75,0.23529411764705882,3.0,0.6,,1.0,1.0,,1.0,,1.0,0.16666666666666666,1.0,,0.5,1.0,,,,1.0,,,1.0,2.0,,2.0,3.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.6666666666666666,0.5,,,0.4912666666666667,,,0.75,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-201933-203503,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Blake Griffin, Tony Snell","Wood, Kennard, Brown, Griffin, Snell",1626174-1628379-1628971-201933-203503,DET,193.0,3,3.0,4.0,6.0,6.0,3.0,1.0,12.0,,2.0,1.0,1.0,3.0,,,2.0,4.0,6.0,,,1.0,3.0,,3.0,3.0,1.0,4.0,7.0,3.0,5.0,,,,,,4.0,3.0,3.0,,,0.25,,0.375,0.5,0.6666666666666666,1.0,1.0,1.0,,1.0,89.53367875647668,14.0,18.166666666666668,11.333333333333334,18.166666666666668,0.3333333333333333,,,0.16666666666666666,0.5,1.0,,0.6666666666666666,0.48973333333333335,0.60075,,,0.5,6.5,24.825,0.5,,,,1.0,3.0,1.0,1.0,,3.0,1.0,0.25,0.25,,,,,,,2.0,,,,,3.0,2.0,2.0,2.0,3.0,,2.0,,,,1.0,,3.0,,,,1.0,,1.0,,,1.0,,1.0,2.0,,,,2.0,,,0.5,1.0,1.0,,0.3333333333333333,0.6,0.5,,,,,,,,,,0.3333333333333333,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.3568,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-201933-204038,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Blake Griffin, Langston Galloway","Wood, Kennard, Brown, Griffin, Galloway",1626174-1628379-1628971-201933-204038,DET,258.0,2,4.0,,8.0,8.0,3.0,5.0,16.0,,,,,3.0,2.0,2.0,3.0,3.0,10.0,1.0,1.0,2.0,5.0,2.0,3.0,,1.0,3.0,4.0,1.0,3.0,,,,,,8.0,5.0,3.0,0.6666666666666666,1.0,0.5833333333333334,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.5,0.5,,0.25,1.0,,89.30232558139535,16.375,15.875,16.25,12.25,,,,,0.5,,0.6666666666666666,1.0,0.5673750000000001,0.5813666666666667,0.14285714285714285,,0.5,1.3,24.833333333333332,0.375,,,,1.0,,,1.0,,2.0,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,2.0,3.0,1.0,1.0,3.0,10.0,,2.0,,2.0,,1.0,1.0,,,2.0,1.0,,,,,,2.0,,2.0,3.0,,,,,,1.0,,0.5,1.0,1.0,,,1.0,,0.3333333333333333,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,1.0,0.2,1.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,0.3333333333333333,0.6066,0.25,3.0,,2.0,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-202693-203503,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Markieff Morris, Tony Snell","Wood, Kennard, Brown, Morris, Snell",1626174-1628379-1628971-202693-203503,DET,316.0,3,5.0,-10.0,11.0,12.0,,4.0,23.0,,2.0,1.0,,1.0,,3.0,7.0,2.0,6.0,,,,,2.0,1.0,1.0,2.0,4.0,7.0,2.0,2.0,,1.0,,,,4.0,,,0.42857142857142855,,0.3333333333333333,,0.3,,0.2222222222222222,1.0,1.0,1.0,,1.0,104.81012658227849,17.545454545454547,10.25,17.09090909090909,10.25,0.2222222222222222,,,0.1111111111111111,0.1111111111111111,,,0.7777777777777778,0.5176166666666666,,0.1,0.125,,3.5142857142857147,24.0,,,,,,,,2.0,,4.0,,,,,,,,,,3.0,3.0,5.0,,,,16.0,,2.0,,4.0,1.0,2.0,2.0,,,1.0,3.0,,,1.0,4.0,1.0,4.0,,1.0,2.0,,,,,,,,0.6666666666666666,1.0,0.5,0.14285714285714285,,1.0,,0.5,,1.0,,0.5555555555555556,0.6,0.75,0.6666666666666666,,,,0.3333333333333333,3.0,0.75,1.0,,,,,,,0.2,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.5499,,,0.5,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-202693-204038,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Markieff Morris, Langston Galloway","Wood, Kennard, Brown, Morris, Galloway",1626174-1628379-1628971-202693-204038,DET,154.0,2,3.0,9.0,6.0,6.0,2.0,,12.0,2.0,2.0,1.0,,1.0,1.0,4.0,4.0,2.0,14.0,1.0,1.0,1.0,5.0,4.0,1.0,,1.0,2.0,2.0,,,,,,,,14.0,5.0,2.0,1.0,1.0,1.1666666666666667,1.25,1.1666666666666667,1.25,0.3333333333333333,1.0,,1.0,,,112.2077922077922,12.0,13.666666666666666,12.0,13.666666666666666,0.3333333333333333,1.0,1.0,0.16666666666666666,0.16666666666666666,,0.5,0.5,0.4985916666666667,0.46965,,,0.35714285714285715,8.9,25.5,0.3333333333333333,1.0,1.0,1.0,2.0,6.0,2.0,4.0,1.0,10.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,5.0,,,,4.0,,2.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,0.5,0.5,,,,1.0,,,,1.0,,0.16666666666666666,1.0,1.0,,0.5,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-203083-203503,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Andre Drummond, Tony Snell","Wood, Kennard, Brown, Drummond, Snell",1626174-1628379-1628971-203083-203503,DET,631.0,2,11.0,-11.0,20.0,19.0,1.0,,39.0,,6.0,,,4.0,1.0,3.0,14.0,4.0,13.0,,,1.0,,4.0,4.0,4.0,2.0,6.0,10.0,6.0,6.0,,2.0,,,1.0,13.0,,1.0,0.21428571428571427,,0.25,,0.30952380952380953,,0.2222222222222222,0.5,0.6666666666666666,0.6,0.5,0.8,89.00158478605388,17.15,15.157894736842104,16.15,14.31578947368421,0.3333333333333333,,,,0.2222222222222222,,1.0,0.5555555555555556,0.4707777777777778,0.51795,0.1,0.125,,7.1000000000000005,26.375,0.05,2.0,2.0,,1.0,,,1.0,,2.0,,0.25,0.25,0.1111111111111111,1.0,1.0,,,,2.0,1.0,6.0,,,4.0,24.0,,,,2.0,2.0,1.0,1.0,,,,4.0,1.0,,2.0,4.0,,4.0,,1.0,3.0,,,1.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.16666666666666666,,,0.2857142857142857,,,,0.3333333333333333,0.16666666666666666,0.2,1.0,,,,,4.0,0.36363636363636365,0.6,,,,,,,0.16666666666666666,,,,,,,,1.0,,,,2.0,1.0,,3.0,1.0,,,,,,,,,,0.25,0.25,,0.6666666666666666,,,0.25,0.48783333333333334,,3.0,0.16666666666666666,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,0.08333333333333333,,,,,,,,,,1.0,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-203083-204038,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Andre Drummond, Langston Galloway","Wood, Kennard, Brown, Drummond, Galloway",1626174-1628379-1628971-203083-204038,DET,321.0,5,5.0,,8.0,12.0,2.0,2.0,20.0,1.0,1.0,1.0,,2.0,,2.0,3.0,3.0,8.0,,,,,2.0,2.0,2.0,3.0,6.0,7.0,4.0,3.0,1.0,2.0,,,,8.0,,2.0,0.6666666666666666,,0.5833333333333334,,0.5714285714285714,,0.5,1.0,1.0,1.0,1.0,1.0,89.71962616822431,16.625,15.666666666666666,15.125,15.666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,,,0.8333333333333334,0.5702166666666667,,0.2857142857142857,0.5,,2.8666666666666667,24.866666666666664,0.25,,,,1.0,3.0,1.0,2.0,,5.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,1.0,2.0,,,1.0,8.0,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,2.0,1.0,3.0,,,,,,,,0.5,0.5,,,,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,0.5,0.5,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
1626174-1628379-1628971-203503-204038,1610612765,"Christian Wood, Luke Kennard, Bruce Brown, Tony Snell, Langston Galloway","Wood, Kennard, Brown, Snell, Galloway",1626174-1628379-1628971-203503-204038,DET,66.0,1,1.0,2.0,3.0,2.0,,2.0,5.0,,,,,1.0,,1.0,3.0,1.0,2.0,,,,,2.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,,1.0,1.0,,,109.09090909090908,13.0,13.5,12.666666666666666,13.5,,,,,0.25,,,1.0,0.5787875,,,,,1.3,26.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,0.6666666666666666,,,1.0,0.75,0.3333333333333333,0.3333333333333333,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,,,,,,,0.5,0.5,,,,,,1.0,0.5,,,0.6107,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,1610612765,2020,2019-20,False
