EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Corner3Assists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,Offensive Fouls,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,BadPassTurnovers,SecondChanceTurnovers,LostBallSteals,ShootingFouls,Offensive Fouls Drawn,Loose Ball Fouls,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,BlocksRecoveredPct,Technical Free Throw Trips,Charge Fouls Drawn,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedLongMidRange,BlockedCorner3,team_id,year,season,team_vs
1626204-1626224-1629636-1629645-203083,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Kevin Porter Jr., Andre Drummond","Nance Jr., Osman, Garland, Porter Jr., Drummond",1626204-1626224-1629636-1629645-203083,CLE,699.0,3,12.0,-4.0,26.0,26.0,,52.0,6.0,8.0,,,8.0,12.0,22.0,26.0,,,,10.0,5.0,7.0,5.0,16.0,6.0,1.0,8.0,,18.0,,,0.625,0.7142857142857143,0.6666666666666666,,0.5,,0.5,,0.75,107.1244635193133,14.538461538461538,12.346153846153847,14.115384615384615,11.846153846153847,0.36363636363636365,0.75,1.0,0.8333333333333334,,,0.8181818181818182,0.5478318181818183,,,5.2,,6.0,4.0,2.0,2.0,2.0,3.0,,1.0,2.0,,,8.0,2.0,10.0,,2.0,2.0,4.0,,,6.0,6.0,8.0,,2.0,2.0,,,2.0,6.0,,9.0,4.0,13.0,2.0,2.0,2.0,,6.0,2.0,,,,,1.0,0.2,0.2,1.0,1.0,1.0,0.45454545454545453,0.16666666666666666,0.25,,,0.8571428571428571,0.5,0.75,0.3333333333333333,,1.0,0.75,1.0,1.0,0.13636363636363635,0.6666666666666666,0.6666666666666666,,0.045454545454545456,,,0.09090909090909091,0.36363636363636365,,,,1.0,1.0,,,0.70145,0.18181818181818182,27.25,2.0,,,,2.0,3.0,,,,0.6,0.75,,1.0,1.0,1.0,,,,,,,2.0,,2.0,,0.25,0.25,,,,1.0,,,,,1.0,5.0,2.0,,3.0,,,2.0,,,1.0,1.0,2.0,1.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-1629645-203089,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Kevin Porter Jr., John Henson","Nance Jr., Osman, Garland, Porter Jr., Henson",1626204-1626224-1629636-1629645-203089,CLE,104.0,1,2.0,2.0,4.0,4.0,,8.0,2.0,2.0,,,2.0,3.0,8.0,6.0,,,,2.0,1.0,2.0,1.0,5.0,,,1.0,,5.0,,,0.5,1.0,0.6666666666666666,,0.875,,1.0,,,110.76923076923076,14.25,11.75,14.25,11.75,0.5,1.0,1.0,0.5,,,0.75,0.5654375,,,3.6999999999999997,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,2.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.5,0.25,,,,,,1.0,1.0,1.0,,1.0,,,,0.25,,,,,,,,0.25,1.0,1.0,1.0,1.0,1.0,,1.0,0.5666,0.375,24.9,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,0.25,0.3333333333333333,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-1629645-203903,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Kevin Porter Jr., Jordan Clarkson","Nance Jr., Osman, Garland, Porter Jr., Clarkson",1626204-1626224-1629636-1629645-203903,CLE,345.0,2,6.0,3.0,12.0,12.0,8.0,24.0,3.0,3.0,2.0,2.0,5.0,5.0,18.0,15.0,4.0,4.0,12.0,6.0,3.0,3.0,2.0,6.0,1.0,,1.0,1.0,14.0,12.0,8.0,0.6,0.6,1.0,1.0,0.5555555555555556,0.5714285714285714,0.6923076923076923,0.6666666666666666,1.0,100.17391304347827,14.916666666666666,13.833333333333334,14.5,13.833333333333334,0.3333333333333333,1.0,1.0,0.6666666666666666,0.2857142857142857,1.0,0.7777777777777778,0.5563444444444445,0.5470857142857143,0.6666666666666666,5.1,0.6666666666666666,8.0,2.0,,,2.0,2.0,,,1.0,,,3.0,,4.0,8.0,1.0,1.0,4.0,3.0,4.0,4.0,,3.0,,,,,1.0,,1.0,,4.0,2.0,6.0,1.0,,,,2.0,6.0,10.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.4444444444444444,,,,,1.0,,1.0,0.5,,,1.0,,,0.2222222222222222,1.0,1.0,0.5,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,0.2222222222222222,24.975,,,3.0,,,3.0,,3.0,,1.0,1.0,,,,,0.42857142857142855,,0.3333333333333333,0.42857142857142855,,,,,2.0,,0.5,0.6666666666666666,,,,,,,1.0,0.2,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-201567-203903,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Kevin Love, Jordan Clarkson","Nance Jr., Osman, Garland, Love, Clarkson",1626204-1626224-1629636-201567-203903,CLE,71.0,2,1.0,,3.0,3.0,,6.0,1.0,1.0,,,1.0,2.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,1.0,1.0,0.5,,0.5,,0.5,,0.5,121.69014084507042,11.666666666666666,12.0,10.0,12.0,0.5,1.0,1.0,1.0,,,0.5,0.46425,,,7.6,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,2.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.5,,,,,,,,,,,,1.0,1.0,,,0.4773,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-201567-203957,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Kevin Love, Dante Exum","Nance Jr., Osman, Garland, Love, Exum",1626204-1626224-1629636-201567-203957,CLE,13.0,1,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,8.0,,8.0,,,,,,,,,0.4017,,,15.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-202684-203521,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Tristan Thompson, Matthew Dellavedova","Nance Jr., Osman, Garland, Thompson, Dellavedova",1626204-1626224-1629636-202684-203521,CLE,78.0,2,1.0,2.0,3.0,2.0,,5.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,0.5,,0.5,,0.5,,1.0,92.3076923076923,13.666666666666666,18.5,12.666666666666666,18.5,0.5,1.0,1.0,,,,0.5,0.57565,,,2.55,,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-202684-203903,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Tristan Thompson, Jordan Clarkson","Nance Jr., Osman, Garland, Thompson, Clarkson",1626204-1626224-1629636-202684-203903,CLE,567.0,6,9.0,1.0,19.0,16.0,3.0,35.0,4.0,7.0,1.0,1.0,9.0,17.0,27.0,26.0,2.0,3.0,4.0,6.0,3.0,4.0,2.0,9.0,1.0,1.0,2.0,,20.0,4.0,3.0,0.3333333333333333,0.375,0.5294117647058824,0.6666666666666666,0.6136363636363636,0.6666666666666666,0.6136363636363636,0.6666666666666666,0.5,88.8888888888889,15.842105263157896,16.625,15.157894736842104,14.4375,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5454545454545454,0.4858772727272727,0.40409999999999996,0.14814814814814814,5.358823529411764,0.15789473684210525,2.0,2.0,1.0,2.0,4.0,8.0,1.0,2.0,1.0,,2.0,4.0,3.0,5.0,,2.0,3.0,7.0,,,12.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,8.0,,,1.0,,5.0,2.0,1.0,,,,0.3333333333333333,0.6,0.6,0.6666666666666666,0.875,0.875,0.22727272727272727,0.058823529411764705,0.14285714285714285,,1.0,0.3333333333333333,0.375,0.5,0.4,0.3333333333333333,0.25,1.0,,,0.36363636363636365,0.5,0.5,0.25,0.09090909090909091,0.5,0.5,0.045454545454545456,0.18181818181818182,0.5,0.5,0.5,0.5,0.5,,0.5,0.4881333333333333,0.25925925925925924,25.98,1.0,,,,,2.0,,1.0,,0.6666666666666666,0.6666666666666666,,1.0,1.0,,,,0.045454545454545456,0.058823529411764705,1.0,1.0,2.0,,1.0,1.0,0.5,0.5,0.1111111111111111,,0.25,1.0,6.0,,,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-202684-203957,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Tristan Thompson, Dante Exum","Nance Jr., Osman, Garland, Thompson, Exum",1626204-1626224-1629636-202684-203957,CLE,460.0,2,8.0,,15.0,15.0,3.0,30.0,3.0,5.0,1.0,1.0,4.0,9.0,15.0,15.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,10.0,2.0,3.0,0.25,0.3333333333333333,0.4444444444444444,1.0,0.4583333333333333,0.5,0.46875,0.5,1.0,93.91304347826086,14.733333333333333,15.933333333333334,13.533333333333333,15.8,0.4166666666666667,0.6,0.75,0.3333333333333333,0.5,1.0,0.6666666666666666,0.4835416666666667,0.549425,0.13333333333333333,5.855555555555556,0.2,1.0,3.0,1.0,2.0,1.0,3.0,,1.0,,,1.0,3.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,,6.0,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,4.0,1.0,7.0,2.0,9.0,1.0,1.0,,,3.0,6.0,7.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.625,0.25,0.1111111111111111,0.2,,1.0,0.8,0.4,0.75,0.2857142857142857,0.5,0.5,0.6666666666666666,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,0.3333333333333333,0.4681,0.3333333333333333,26.03333333333333,,,1.0,,,2.0,,3.0,,0.6666666666666666,0.6666666666666666,,,,,0.5,,0.2,0.25,,,2.0,,,,,,,,,,,,,,,1.0,,,3.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-203083-203957,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, Andre Drummond, Dante Exum","Nance Jr., Osman, Garland, Drummond, Exum",1626204-1626224-1629636-203083-203957,CLE,165.0,2,3.0,-3.0,5.0,5.0,,10.0,1.0,2.0,,,1.0,3.0,6.0,9.0,,,,2.0,1.0,2.0,1.0,5.0,2.0,,2.0,,6.0,,,1.0,1.0,0.3333333333333333,,0.625,,0.75,,1.0,87.27272727272727,19.2,13.8,19.0,9.0,0.5,0.5,0.5,1.0,,,0.75,0.561825,,,5.433333333333334,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,0.25,,,,,,0.5,,0.5,1.0,,,,,0.25,,,,,,,0.25,,,,,,,,,,,23.4,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,0.25,0.3333333333333333,,,,,,1.0,,,0.5,,,,,,,,,2.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612739,2020,2019-20,False
1626204-1626224-1629636-203089-203903,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, John Henson, Jordan Clarkson","Nance Jr., Osman, Garland, Henson, Clarkson",1626204-1626224-1629636-203089-203903,CLE,6.0,1,,-2.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629636-203089-203957,1610612739,"Larry Nance Jr., Cedi Osman, Darius Garland, John Henson, Dante Exum","Nance Jr., Osman, Garland, Henson, Exum",1626204-1626224-1629636-203089-203957,CLE,215.0,1,4.0,-4.0,7.0,7.0,,14.0,,,,,1.0,1.0,5.0,9.0,,,,,,1.0,,3.0,3.0,1.0,5.0,,5.0,,,,,1.0,,1.25,,1.25,,0.6,93.76744186046511,15.857142857142858,14.857142857142858,15.857142857142858,12.714285714285714,,,,,,,0.5,0.473275,,,11.4,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,,3.0,,3.0,,,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,0.5,,,,,0.25,,0.5,,,,,,1.0,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,,,1.0,,,24.9,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629645-201567-203521,1610612739,"Larry Nance Jr., Cedi Osman, Kevin Porter Jr., Kevin Love, Matthew Dellavedova","Nance Jr., Osman, Porter Jr., Love, Dellavedova",1626204-1626224-1629645-201567-203521,CLE,83.0,1,1.0,,3.0,3.0,,6.0,,,,,1.0,1.0,2.0,2.0,,,,2.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,1.0,104.09638554216868,15.666666666666666,12.0,15.666666666666666,12.0,,,,,,,0.5,0.41985,,,4.6,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,25.8,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629645-202684-203521,1610612739,"Larry Nance Jr., Cedi Osman, Kevin Porter Jr., Tristan Thompson, Matthew Dellavedova","Nance Jr., Osman, Porter Jr., Thompson, Dellavedova",1626204-1626224-1629645-202684-203521,CLE,181.0,1,3.0,,6.0,5.0,,11.0,1.0,2.0,,,1.0,2.0,7.0,7.0,,,,2.0,1.0,2.0,1.0,5.0,2.0,,2.0,,7.0,,,1.0,1.0,0.5,,0.5,,0.5833333333333334,,1.0,87.51381215469614,18.333333333333332,14.2,13.166666666666666,13.8,0.4,0.5,1.0,1.0,,,1.0,0.52184,,,1.6,,,1.0,,,,,,,2.0,,,1.0,1.0,3.0,2.0,,,,,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,2.0,4.0,,,,,,1.0,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.6,0.5,0.5,,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,,,,,,,0.4,0.2,,,,,,,,0.4029,,25.266666666666666,1.0,,,,1.0,1.0,,1.0,,0.5,1.0,,0.5,0.5,1.0,,,0.16666666666666666,0.3333333333333333,1.0,1.0,,,1.0,,0.5,1.0,,,1.0,,,,,,,2.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629645-202684-203903,1610612739,"Larry Nance Jr., Cedi Osman, Kevin Porter Jr., Tristan Thompson, Jordan Clarkson","Nance Jr., Osman, Porter Jr., Thompson, Clarkson",1626204-1626224-1629645-202684-203903,CLE,200.0,1,3.0,5.0,7.0,8.0,,15.0,1.0,2.0,,,2.0,3.0,5.0,,,,,4.0,2.0,2.0,1.0,4.0,,,1.0,,5.0,,,1.0,1.0,0.6666666666666666,,0.4,,0.4166666666666667,,,108.0,15.714285714285714,11.25,15.714285714285714,11.25,0.4,0.5,1.0,1.0,,,0.8,0.5938100000000001,,,3.1999999999999997,,,,,,1.0,1.0,,,,,,2.0,,2.0,1.0,,,,,,,,2.0,,1.0,,,1.0,,,1.0,4.0,,4.0,2.0,1.0,1.0,,2.0,4.0,3.0,,,,,,,,,,0.4,0.3333333333333333,0.5,,1.0,,,1.0,,,,,,,0.2,1.0,1.0,1.0,,,,,0.4,,,,,,,,,,26.55,,,,,,3.0,,2.0,,1.0,1.0,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-1629645-203521-203903,1610612739,"Larry Nance Jr., Cedi Osman, Kevin Porter Jr., Matthew Dellavedova, Jordan Clarkson","Nance Jr., Osman, Porter Jr., Dellavedova, Clarkson",1626204-1626224-1629645-203521-203903,CLE,413.0,2,7.0,7.0,13.0,16.0,,29.0,1.0,2.0,,,3.0,6.0,15.0,8.0,,,,,,2.0,,6.0,,,1.0,,11.0,,,,,0.5,,0.42857142857142855,,0.4666666666666667,,,101.1138014527845,16.384615384615383,12.5,15.153846153846153,11.5,0.14285714285714285,0.5,1.0,,,,0.7142857142857143,0.4934678571428571,,,7.016666666666667,,6.0,2.0,1.0,1.0,2.0,4.0,,,,,2.0,8.0,2.0,8.0,3.0,2.0,3.0,4.0,,,6.0,6.0,8.0,2.0,1.0,2.0,2.0,,2.0,1.0,1.0,7.0,3.0,10.0,2.0,1.0,1.0,,2.0,3.0,3.0,,,,1.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.16666666666666666,0.5,,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5,,,1.0,0.2857142857142857,0.5,0.5,,,,,,0.5714285714285714,0.25,0.25,1.0,0.3333333333333333,1.0,,0.25,0.4853,0.26666666666666666,26.1875,,,,,,5.0,,1.0,,0.8333333333333334,0.8333333333333334,,,,,,,0.06666666666666667,0.14285714285714285,,,4.0,,1.0,1.0,0.16666666666666666,0.16666666666666666,0.125,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626204-1626224-201567-202684-203521,1610612739,"Larry Nance Jr., Cedi Osman, Kevin Love, Tristan Thompson, Matthew Dellavedova","Nance Jr., Osman, Love, Thompson, Dellavedova",1626204-1626224-201567-202684-203521,CLE,96.0,1,2.0,-5.0,4.0,4.0,,8.0,,,,,,,,5.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,120.0,17.0,7.0,17.0,7.0,,,,,,,1.0,0.5484,,,,,4.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,,,,,,,2.0,,2.0,,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,26.55,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612739,2020,2019-20,False
1626204-1626224-201567-202688-203903,1610612739,"Larry Nance Jr., Cedi Osman, Kevin Love, Brandon Knight, Jordan Clarkson","Nance Jr., Osman, Love, Knight, Clarkson",1626204-1626224-201567-202688-203903,CLE,136.0,1,2.0,-2.0,4.0,4.0,4.0,8.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,1.0,2.0,4.0,,,,,,,,,,2.0,4.0,4.0,,,0.5,0.5,0.25,0.25,0.4,0.4,,84.70588235294117,19.5,14.5,19.5,11.5,0.5,0.5,0.5,,0.5,0.5,1.0,0.600475,0.600475,1.0,1.05,1.0,,1.0,,,,,,,,,,2.0,,2.0,2.0,,,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,2.0,,,,,2.0,1.0,2.0,,,,,,,,,1.0,0.5,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,24.95,,,2.0,,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.2,0.3333333333333333,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1610612739,2020,2019-20,False
