EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyFG2M,PtsUnassisted3s,LostBallSteals,Charge Fouls,Loose Ball Fouls Drawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimAccuracy,Offensive Fouls,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,Offensive Fouls Drawn,PenaltyFg3Pct,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,DefensiveGoaltends,Corner3PctBlocked,OffCorner3ReboundPct,team_id,year,season,team_vs
1626167-1627763-1628410-1628988-203933,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Aaron Holiday, T.J. Warren","Turner, Brogdon, Sumner, Holiday, Warren",1626167-1627763-1628410-1628988-203933,IND,62.0,1,1.0,2.0,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,92.9032258064516,11.0,20.0,11.0,20.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5665,1.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628410-203200-203933,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Justin Holiday, T.J. Warren","Turner, Brogdon, Sumner, Holiday, Warren",1626167-1627763-1628410-203200-203933,IND,844.0,1,14.0,27.0,28.0,55,3.0,7.0,8.0,4.0,13.0,9.0,24.0,35.0,4.0,8.0,2.0,5.0,2.0,13.0,5.0,11.0,14.0,4.0,9.0,24.0,0.5,0.5,0.3076923076923077,0.38636363636363635,0.46153846153846156,0.4090909090909091,1.0,1.0,1.0,93.8388625592417,16.77777777777778,13.964285714285714,15.962962962962964,13.964285714285714,0.3181818181818182,0.42857142857142855,0.6,0.6666666666666666,0.36363636363636365,0.7272727272727273,0.46307380952380955,9.284615384615385,26.522222222222222,-11.0,4.0,11.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,4.0,8.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.1111111111111111,0.15384615384615385,0.2857142857142857,0.125,0.5,1.0,0.25,1.0,0.2,0.23076923076923078,0.5,0.2,1.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.22727272727272727,0.2,0.2,0.045454545454545456,1.0,1.0,1.0,0.25,0.2857142857142857,1.0,0.3333333333333333,0.6666666666666666,0.25,0.5,0.25,0.5042,0.44725,0.12,0.1875,0.08333333333333333,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628410-203506-203933,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Victor Oladipo, T.J. Warren","Turner, Brogdon, Sumner, Oladipo, Warren",1626167-1627763-1628410-203506-203933,IND,450.0,2,8.0,16.0,17.0,33,3.0,4.0,4.0,3.0,7.0,4.0,18.0,10.0,6.0,4.0,3.0,4.0,3.0,9.0,5.0,8.0,8.0,1.0,3.0,18.0,1.0,1.0,0.42857142857142855,0.5454545454545454,0.6428571428571429,0.36363636363636365,0.8333333333333334,0.8,1.0,105.6,11.6875,15.470588235294118,11.6875,15.411764705882353,0.36363636363636365,0.75,0.75,1.0,0.36363636363636365,0.7272727272727273,0.5100181818181818,7.528571428571429,25.675,8.0,5.0,,,,1.0,2.0,,1.0,,,2.0,,,2.0,6.0,,,2.0,,4.0,6.0,,3.0,2.0,,,1.0,1.0,,,,3.0,,,4.0,3.0,1.0,1.0,1.0,,,2.0,,1.0,4.0,6.0,2.0,1.0,,,,,6.0,5.0,1.0,0.5,0.5,0.5,0.75,,,,,0.5,,,0.75,,,,,0.6666666666666666,1.0,0.75,,,0.18181818181818182,0.09090909090909091,,,,,,,0.5,0.5,0.5,,,0.5,,0.5,,0.573,0.15384615384615385,0.2222222222222222,0.3333333333333333,0.3125,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203200-203926,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Justin Holiday, Doug McDermott","Turner, Brogdon, Holiday, Holiday, McDermott",1626167-1627763-1628988-203200-203926,IND,89.0,1,1.0,3.0,3.0,6,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,0.5,97.07865168539325,15.0,14.666666666666666,15.0,10.0,1.0,1.0,1.0,1.0,,1.0,0.5152,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203200-203933,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Justin Holiday, T.J. Warren","Turner, Brogdon, Holiday, Holiday, Warren",1626167-1627763-1628988-203200-203933,IND,239.0,2,4.0,12.0,10.0,22,2.0,3.0,5.0,3.0,5.0,5.0,13.0,10.0,4.0,5.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,13.0,0.6666666666666666,0.6666666666666666,0.6,0.45,0.5416666666666666,0.5,1.0,1.0,1.0,132.55230125523013,12.583333333333334,8.8,12.583333333333334,7.5,0.3,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8,0.433225,5.0600000000000005,27.18,3.0,7.0,8.0,,,2.0,2.0,,,,,1.0,,4.0,1.0,4.0,,,2.0,4.0,2.0,7.0,2.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,,0.2,0.2,0.5,,0.2,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,0.2,,,,,,,,0.2,0.2,,,,0.3333333333333333,0.6666666666666666,0.2,,0.4247083333333333,0.09090909090909091,0.16666666666666666,0.5384615384615384,0.5833333333333334,1.0,1.0,3.0,,,,0.5,0.4166666666666667,0.5,,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203506-203933,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Victor Oladipo, T.J. Warren","Turner, Brogdon, Holiday, Oladipo, Warren",1626167-1627763-1628988-203506-203933,IND,1412.0,3,24.0,49.0,48.0,97,9.0,18.0,12.0,14.0,29.0,17.0,55.0,82.0,18.0,12.0,9.0,14.0,7.0,33.0,5.0,12.0,20.0,10.0,15.0,49.0,0.6428571428571429,0.6428571428571429,0.4827586206896552,0.532608695652174,0.5612244897959183,0.3695652173913043,0.45454545454545453,0.5555555555555556,0.75,98.92351274787535,15.46938775510204,13.625,14.428571428571429,13.333333333333334,0.391304347826087,0.5,0.5,0.7777777777777778,0.2608695652173913,0.7608695652173914,0.4999021739130435,6.506896551724138,25.78235294117647,-27.0,2.0,11.0,7.0,2.0,1.0,6.0,2.0,5.0,2.0,5.0,5.0,1.0,,7.0,6.0,5.0,1.0,3.0,,,,10.0,15.0,5.0,1.0,,5.0,3.0,2.0,2.0,6.0,5.0,2.0,8.0,1.0,1.0,5.0,2.0,3.0,3.0,,8.0,1.0,,7.0,7.0,4.0,,1.0,1.0,1.0,,,2.0,,0.7142857142857143,0.4117647058823529,0.4117647058823529,,,0.034482758620689655,,,0.625,1.0,0.4,0.7142857142857143,0.2,0.32,0.3333333333333333,0.2857142857142857,0.2,0.5,0.6666666666666666,1.0,,0.13043478260869565,0.10869565217391304,0.4,0.4,0.10869565217391304,0.4,0.4,1.0,0.4166666666666667,0.4166666666666667,0.6,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.4166666666666667,0.49143333333333333,0.48033333333333333,0.08163265306122448,0.125,,0.04081632653061224,,,6.0,,,1.0,,,,,3.0,,,1.0,1.0,,0.16666666666666666,0.5,0.6,0.3333333333333333,,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,0.4,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.041666666666666664,0.5,0.10909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203926-203933,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Doug McDermott, T.J. Warren","Turner, Brogdon, Holiday, McDermott, Warren",1626167-1627763-1628988-203926-203933,IND,436.0,3,7.0,13.0,13.0,26,3.0,4.0,4.0,3.0,5.0,6.0,20.0,24.0,2.0,4.0,1.0,4.0,1.0,11.0,,2.0,3.0,,,17.0,0.3333333333333333,0.3333333333333333,0.6,0.8181818181818182,0.7692307692307693,0.5454545454545454,,0.5,,85.87155963302753,17.76923076923077,15.76923076923077,17.46153846153846,15.153846153846153,0.36363636363636365,0.75,1.0,0.3333333333333333,0.36363636363636365,0.9090909090909091,0.4885409090909091,6.3,25.55,-4.0,6.0,4.0,1.0,,3.0,,,1.0,2.0,2.0,2.0,,,4.0,2.0,,1.0,3.0,1.0,2.0,11.0,4.0,9.0,2.0,1.0,,3.0,2.0,1.0,,1.0,2.0,,1.0,,,1.0,1.0,,,,1.0,,,3.0,4.0,,2.0,,,,,11.0,6.0,2.0,0.75,0.6666666666666666,0.6666666666666666,0.9166666666666666,,0.2,0.25,,1.0,,0.5,0.5,,0.25,1.0,,,,1.0,,,,0.09090909090909091,,,0.18181818181818182,1.0,1.0,0.5,0.5,0.5,1.0,,,0.75,,0.5,0.5736,0.5146,,,0.55,0.46153846153846156,3.0,3.0,3.0,,,1.0,1.0,1.125,1.0,,,,1.0,,,1.0,,,,,,,,3.0,,,,,,,,1.5,1.5,,,,,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-203200-203506-203933,1610612754,"Myles Turner, Malcolm Brogdon, Justin Holiday, Victor Oladipo, T.J. Warren","Turner, Brogdon, Holiday, Oladipo, Warren",1626167-1627763-203200-203506-203933,IND,3910.0,3,65.0,130.0,131.0,261,19.0,29.0,42.0,27.0,54.0,52.0,138.0,125.0,26.0,42.0,13.0,29.0,8.0,74.0,25.0,45.0,55.0,7.0,21.0,122.0,0.48148148148148145,0.5652173913043478,0.5,0.5235849056603774,0.5798319327731093,0.49056603773584906,0.6944444444444444,0.7049180327868853,0.6428571428571429,96.12276214833759,14.092307692307692,15.86259541984733,13.853846153846154,14.893129770992367,0.27358490566037735,0.6551724137931034,0.7307692307692307,0.42105263157894735,0.39622641509433965,0.7641509433962265,0.5016306603773585,7.083333333333333,25.53846153846154,13.0,21.0,25.0,9.0,6.0,2.0,14.0,3.0,11.0,5.0,10.0,14.0,1.0,5.0,19.0,27.0,8.0,1.0,5.0,7.0,8.0,16.0,28.0,48.0,14.0,5.0,,16.0,11.0,5.0,3.0,7.0,18.0,2.0,10.0,16.0,12.0,10.0,4.0,10.0,6.0,2.0,20.0,,7.0,26.0,30.0,14.0,1.0,11.0,8.0,12.0,9.0,16.0,21.0,1.0,0.8421052631578947,0.36538461538461536,0.36538461538461536,0.5,,0.09259259259259259,0.10344827586206896,,0.5,1.0,0.25925925925925924,0.72,0.09090909090909091,0.16666666666666666,0.5,0.10714285714285714,0.75,0.7,0.6666666666666666,0.8571428571428571,0.75,0.1320754716981132,0.10377358490566038,0.2727272727272727,0.2727272727272727,0.09433962264150944,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.7857142857142857,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.5105500000000001,0.5023041666666667,0.13559322033898305,0.21212121212121213,0.11594202898550725,0.16153846153846155,1.0,1.0,9.0,4.0,1.0,,0.2,0.3333333333333333,0.5,1.0,5.0,1.0,2.0,3.0,1.0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.4166666666666667,0.6,0.2,7.0,2.0,16.0,2.0,1.0,2.0,1.0,2.0,4.0,0.875,0.7777777777777778,0.8,0.1111111111111111,0.125,0.01818181818181818,0.6666666666666666,0.11594202898550725,,,1.0,2.0,,,,,0.16666666666666666,0.5,5.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8333333333333334,0.2,0.038461538461538464,,,,,1610612754,2020,2019-20,False
1626167-1627763-203200-203926-203933,1610612754,"Myles Turner, Malcolm Brogdon, Justin Holiday, Doug McDermott, T.J. Warren","Turner, Brogdon, Holiday, McDermott, Warren",1626167-1627763-203200-203926-203933,IND,89.0,1,1.0,3.0,4.0,7,1.0,2.0,,1.0,3.0,,2.0,4.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,113.25842696629213,16.666666666666668,9.75,16.0,9.75,0.6666666666666666,0.5,0.5,1.0,,0.6666666666666666,0.4362333333333333,4.3,,-2.0,3.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,3.0,,,,,0.3333333333333333,,,,,1.0,,0.5,,,0.5,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,,,0.4362333333333333,,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-203506-203926-203933,1610612754,"Myles Turner, Malcolm Brogdon, Victor Oladipo, Doug McDermott, T.J. Warren","Turner, Brogdon, Oladipo, McDermott, Warren",1626167-1627763-203506-203926-203933,IND,218.0,2,4.0,7.0,7.0,14,2.0,2.0,2.0,2.0,3.0,2.0,8.0,14.0,4.0,2.0,2.0,3.0,2.0,7.0,,,,2.0,3.0,8.0,1.0,1.0,0.6666666666666666,0.7,0.6666666666666666,0.4,,,,92.4770642201835,17.0,14.142857142857142,17.0,14.142857142857142,0.4,1.0,1.0,1.0,0.4,0.8,0.46269,9.033333333333333,26.55,-6.0,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,2.0,2.0,1.0,,,,,,,,,1.0,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,0.2,,,,,,,0.5,0.5,1.0,,,,,0.5,,,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
