EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,Minutes,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Assisted3sPct,Fg2Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3PctAssisted,SecondChanceCorner3Frequency,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,Blocks,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,Fg2aBlocked,ShortMidRangeAssists,LostBallSteals,Travels,Clear Path Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceFG3M,OffTwoPtRebounds,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Charge Fouls Drawn,BlockedLongMidRange,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Technical Free Throw Trips,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627750-1628408-200794-203924-203999,1610612743,"Jamal Murray, PJ Dozier, Paul Millsap, Jerami Grant, Nikola Jokic","Murray, Dozier, Millsap, Grant, Jokic",1627750-1628408-200794-203924-203999,DEN,378.0,1,-4.0,11,12.0,11.0,23,1.0,5.0,2.0,7.0,10.0,,5.0,1.0,7.0,0.2857142857142857,0.2857142857142857,0.36363636363636365,0.4166666666666667,0.6363636363636364,87.61904761904762,20.181818181818183,13.0,18.454545454545453,13.0,0.45454545454545453,0.2,0.2,0.6363636363636364,0.2,0.4396636363636363,24.885714285714283,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,14.0,1.0,,6.0,2.0,3.0,1.0,8.0,2.0,1.0,3.0,5.0,3.0,8.0,,1.0,,2.0,,2.0,5.0,1.0,0.25,0.5,1.0,1.0,0.4,0.6666666666666666,0.375,0.5,,,1.0,,0.18181818181818182,0.5,1.0,0.18181818181818182,1.0,0.5,13.775,,,,,,,,,2.0,,,2.0,,1.0,3.0,,,,,,,2.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,2.0,1.0,1.0,,,,0.75,,0.75,,,0.5,0.5,,,,,0.18181818181818182,,,,,,,,,,,,0.08333333333333333,0.2,0.3,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,0.5,0.5,1.0,,,,2.0,1.0,,,,,,,0.5,0.5,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628408-203486-203924-203999,1610612743,"Jamal Murray, PJ Dozier, Mason Plumlee, Jerami Grant, Nikola Jokic","Murray, Dozier, Plumlee, Grant, Jokic",1627750-1628408-203486-203924-203999,DEN,2.0,1,3.0,1,,,1,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,1.0,1.5,1.5,1.0,720.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,0.20295,25.6,,1.0,,,,,,,,1.0,,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,,,,,,,,,,,,,,,,,,0.20295,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-1629008-203486,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Michael Porter Jr., Mason Plumlee","Murray, Morris, Craig, Porter Jr., Plumlee",1627750-1628420-1628470-1629008-203486,DEN,3019.0,10,10.0,103,99.0,13.0,202,5.0,20.0,7.0,26.0,108.0,6.0,20.0,5.0,100.0,0.2692307692307692,0.2692307692307692,0.49390243902439024,0.5567010309278351,0.3170731707317073,96.3497846969195,14.223300970873787,15.696969696969697,13.660194174757281,15.030303030303031,0.24390243902439024,0.25,0.25,0.7560975609756098,0.25,0.5483851851851851,25.707692307692305,50.0,10.0,6.0,13.0,6.0,2.0,30.0,56.0,98.0,3.0,26.0,15.0,5.0,22.0,3.0,49.0,3.0,17.0,1.0,34.0,11.0,45.0,1.0,11.0,3.0,18.0,2.0,12.0,21.0,0.7142857142857143,0.5357142857142857,0.6111111111111112,1.0,0.6538461538461539,0.17647058823529413,0.6470588235294118,0.23255813953488372,0.23076923076923078,,0.6666666666666666,1.0,0.02564102564102564,0.15853658536585366,0.46153846153846156,0.5,0.07317073170731707,0.6,0.3333333333333333,5.105357142857143,17.0,21.0,36.0,1.0,2.0,4.0,7.0,3.0,7.0,,6.0,27.0,1.0,3.0,8.0,6.0,13.0,,6.0,2.0,14.0,34.0,2.0,17.0,16.0,,1.0,16.0,10.0,8.0,3.0,8.0,7.0,28.0,35.0,5.0,20.0,14.0,17.0,,0.5666666666666667,0.5862068965517241,,0.3333333333333333,0.46153846153846156,0.4166666666666667,0.3157894736842105,0.5,0.35,0.25,0.64,0.7142857142857143,0.43902439024390244,0.5833333333333334,0.6363636363636364,0.7619047619047619,0.08536585365853659,0.42857142857142855,0.42857142857142855,,0.3333333333333333,0.5,0.3684210526315789,0.5714285714285714,0.3157894736842105,,0.5294583333333334,0.5192111111111112,0.20618556701030927,0.28169014084507044,0.07407407407407407,0.12962962962962962,0.1650485436893204,1.0,1.0,2.0,1.0,4.0,,,5.0,,0.16666666666666666,2.0,,,2.0,,,5.0,3.0,0.3333333333333333,0.3333333333333333,1.0,,,,4.0,1.0,2.0,,,,1.0,,0.07142857142857142,0.07692307692307693,0.5454545454545454,0.16666666666666666,2.0,0.46153846153846156,0.4,1.0,1.0,7.0,,0.3333333333333333,,0.2692307692307692,,0.5,1.0,,,,3.0,1.0,1.0,0.08333333333333333,0.4,0.14285714285714285,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-1629008-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Michael Porter Jr., Jerami Grant","Murray, Morris, Craig, Porter Jr., Grant",1627750-1628420-1628470-1629008-203924,DEN,314.0,1,6.0,12,10.0,3.0,22,1.0,3.0,1.0,3.0,16.0,,3.0,1.0,16.0,0.3333333333333333,0.3333333333333333,0.65,0.7272727272727273,0.3,100.89171974522293,14.166666666666666,14.4,14.166666666666666,14.4,0.3,0.3333333333333333,0.3333333333333333,0.7,0.3333333333333333,0.561015,25.599999999999998,5.0,,,1.0,,,5.0,7.0,10.0,,4.0,3.0,1.0,4.0,1.0,9.0,,1.0,,4.0,,4.0,,,,1.0,,,1.0,1.0,0.7142857142857143,,,1.0,,1.0,,,,1.0,,,0.1,,,,1.0,,8.085714285714285,4.0,4.0,4.0,,,1.0,1.0,1.0,2.0,,,3.0,,,,2.0,3.0,,,,4.0,6.0,,3.0,2.0,1.0,,3.0,,,,,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,0.6,0.6,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,1.0,1.0,0.4,1.0,1.0,0.5,0.2,0.5,0.5,1.0,,,0.3333333333333333,1.0,,,,0.5250333333333334,0.18181818181818182,0.14285714285714285,,0.25,0.3333333333333333,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-1629008-203999,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Michael Porter Jr., Nikola Jokic","Murray, Morris, Craig, Porter Jr., Jokic",1627750-1628420-1628470-1629008-203999,DEN,1201.0,6,-6.0,37,42.0,36.0,79,2.0,7.0,3.0,10.0,46.0,,7.0,2.0,44.0,0.3,0.3,0.546875,0.6216216216216216,0.3125,94.72106577851791,14.972972972972974,15.404761904761905,14.837837837837839,14.928571428571429,0.21875,0.2857142857142857,0.2857142857142857,0.71875,0.2857142857142857,0.5178578125,25.080000000000002,20.0,2.0,4.0,7.0,3.0,,13.0,22.0,52.0,,16.0,9.0,3.0,8.0,2.0,19.0,,8.0,2.0,13.0,3.0,16.0,,2.0,1.0,3.0,1.0,8.0,11.0,1.0,0.5909090909090909,0.6666666666666666,1.0,0.6153846153846154,,0.6875,0.1875,,,0.5,0.6666666666666666,,0.21875,0.5714285714285714,0.5714285714285714,0.09375,1.0,,6.0,23.0,8.0,13.0,1.0,2.0,5.0,10.0,1.0,2.0,1.0,5.0,11.0,1.0,2.0,2.0,8.0,16.0,1.0,7.0,5.0,24.0,10.0,2.0,5.0,3.0,,,3.0,1.0,1.0,,1.0,1.0,8.0,12.0,2.0,5.0,24.0,23.0,1.0,0.38461538461538464,0.4166666666666667,0.14285714285714285,0.5,0.5,0.5,0.41304347826086957,0.5,0.48,,1.0,1.0,0.40625,0.6153846153846154,0.6666666666666666,0.375,0.0625,0.5,0.5,,1.0,0.5,0.43478260869565216,0.5,0.21739130434782608,0.2,0.52845,0.5241673913043478,0.14285714285714285,0.2,0.043478260869565216,0.5217391304347826,0.6216216216216216,,,,,,,,2.0,,,1.0,,2.0,1.0,,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.08695652173913043,,,1.0,2.0,,,,2.0,,2.0,0.045454545454545456,,,0.5,1.0,0.6,0.5,,,3.0,,,,0.3333333333333333,,,,,,,,,,0.07692307692307693,0.6,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-200794-203486,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Paul Millsap, Mason Plumlee","Murray, Morris, Craig, Millsap, Plumlee",1627750-1628420-1628470-200794-203486,DEN,72.0,1,-4.0,2,3.0,,5,,1.0,,1.0,2.0,,1.0,,2.0,,,0.5,0.5,0.5,100.0,17.0,12.666666666666666,17.0,12.666666666666666,0.5,,,0.5,,0.4455,26.9,1.0,,1.0,1.0,,,1.0,1.0,6.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,0.5,1.0,1.0,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-200794-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Paul Millsap, Jerami Grant","Murray, Morris, Craig, Millsap, Grant",1627750-1628420-1628470-200794-203924,DEN,55.0,1,5.0,3,,,3,,,,1.0,5.0,,,,2.0,,,,0.5,0.5,78.54545454545455,18.333333333333332,,17.333333333333332,,,,,0.5,,0.4223,24.1,1.0,2.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.5,,,16.3,3.0,,,,,,,,1.0,,,5.0,,,3.0,,1.0,,1.0,5.0,5.0,,,,,,,,,,,,,3.0,6.0,,,3.0,2.0,,,,,,,,,0.75,0.5,,,,,,,,0.5,,,,,,,,,,,0.4223,,,0.6,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,3.0,,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-200794-203999,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Paul Millsap, Nikola Jokic","Murray, Morris, Craig, Millsap, Jokic",1627750-1628420-1628470-200794-203999,DEN,260.0,2,-1.0,8,9.0,8.0,17,2.0,2.0,2.0,2.0,12.0,6.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,0.4,94.15384615384616,12.125,18.11111111111111,12.125,17.11111111111111,0.4,1.0,1.0,0.4,1.0,0.47595,26.45,4.0,,1.0,1.0,,,2.0,3.0,13.0,,4.0,,,,,,,1.0,1.0,4.0,,4.0,,1.0,1.0,2.0,,2.0,5.0,,0.6666666666666666,0.5,1.0,1.0,,0.6,,,,,1.0,,0.2,1.0,1.0,,,,14.933333333333332,8.0,,,,,,,1.0,2.0,2.0,2.0,2.0,,,,2.0,3.0,2.0,2.0,2.0,12.0,,,,,,,2.0,,,,,1.0,2.0,2.0,,,12.0,8.0,,,,1.0,,0.6666666666666666,,1.0,,1.0,,0.5,0.3333333333333333,,,,,0.4,0.5,0.5,,,,,,0.4,1.0,,0.47595,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-203486-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Mason Plumlee, Jerami Grant","Murray, Morris, Craig, Plumlee, Grant",1627750-1628420-1628470-203486-203924,DEN,46.0,2,5.0,3,1.0,1.0,4,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,5.0,1.0,1.0,1.5,1.25,1.0,125.21739130434781,7.0,25.0,7.0,25.0,1.0,1.0,1.0,1.0,1.0,0.3585,25.9,1.0,,,,,,,,,,,3.0,1.0,1.0,1.0,3.0,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,2.0,5.0,,,,,,,1.0,,,,1.0,,1.0,2.0,,1.0,5.0,3.0,,,,1.0,,,,1.5,,1.25,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,0.3585,0.5,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-203914-203924,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Gary Harris, Jerami Grant","Murray, Morris, Craig, Harris, Grant",1627750-1628420-1628470-203914-203924,DEN,44.0,1,3.0,2,1.0,1.0,3,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,0.5,0.5,0.75,0.75,1.0,98.18181818181819,9.0,26.0,9.0,26.0,0.5,1.0,1.0,1.0,1.0,0.47295,24.6,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,0.5,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,3.0,2.0,,,,0.5,,,,0.75,,0.75,,,,,,,,,,,,,,,,0.5,1.0,,0.47295,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1628470-203924-203999,1610612743,"Jamal Murray, Monte Morris, Torrey Craig, Jerami Grant, Nikola Jokic","Murray, Morris, Craig, Grant, Jokic",1627750-1628420-1628470-203924-203999,DEN,1309.0,7,-7.0,42,43.0,13.0,85,4.0,13.0,4.0,17.0,48.0,,13.0,4.0,34.0,0.23529411764705882,0.23529411764705882,0.4318181818181818,0.48,0.38636363636363635,93.50649350649351,16.642857142857142,14.186046511627907,15.571428571428571,13.953488372093023,0.29545454545454547,0.3076923076923077,0.3076923076923077,0.7954545454545454,0.3076923076923077,0.5235988636363637,25.3,22.0,10.0,1.0,7.0,4.0,1.0,13.0,27.0,55.0,1.0,16.0,12.0,4.0,9.0,4.0,22.0,4.0,5.0,,11.0,9.0,20.0,,,,2.0,,2.0,6.0,1.0,0.48148148148148145,,,0.7142857142857143,0.3333333333333333,0.8461538461538461,0.34615384615384615,0.375,0.25,1.0,0.6,,0.1590909090909091,0.14285714285714285,0.14285714285714285,0.09090909090909091,1.0,0.1111111111111111,5.32962962962963,30.0,11.0,18.0,6.0,8.0,9.0,13.0,1.0,2.0,2.0,9.0,10.0,6.0,8.0,14.0,10.0,19.0,2.0,12.0,10.0,36.0,10.0,6.0,5.0,5.0,,,6.0,4.0,3.0,1.0,,2.0,10.0,13.0,1.0,1.0,34.0,29.0,1.0,0.38461538461538464,0.5,0.16666666666666666,0.75,0.5263157894736842,0.6666666666666666,0.41935483870967744,0.7,0.4864864864864865,,1.0,1.0,0.4090909090909091,0.6111111111111112,0.6111111111111112,0.45454545454545453,0.045454545454545456,0.5,0.5,,0.8888888888888888,0.75,0.41935483870967744,0.6923076923076923,0.2903225806451613,0.2222222222222222,0.5989833333333333,0.5436467741935483,0.022727272727272728,0.037037037037037035,0.2916666666666667,0.75,0.7142857142857143,,,,2.0,2.0,,,,0.3333333333333333,,,,3.0,,,2.0,,,,,,0.0967741935483871,,,,,1.0,,,6.0,,5.0,,,1.0,,,1.0,,,,5.0,,,,0.35714285714285715,,,,,,,2.0,,,,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-200794-203486,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Paul Millsap, Mason Plumlee","Murray, Morris, Porter Jr., Millsap, Plumlee",1627750-1628420-1629008-200794-203486,DEN,547.0,3,-11.0,16,16.0,,32,1.0,4.0,2.0,7.0,12.0,3.0,4.0,1.0,8.0,0.2857142857142857,0.2857142857142857,0.3076923076923077,0.4,0.5384615384615384,84.24131627056673,17.4375,16.75,17.0,14.75,0.3076923076923077,0.25,0.25,0.8461538461538461,0.25,0.5380423076923078,24.942857142857143,9.0,2.0,,,3.0,,1.0,6.0,23.0,,2.0,3.0,1.0,1.0,,3.0,1.0,3.0,,5.0,2.0,7.0,1.0,1.0,,3.0,,,3.0,0.5,0.16666666666666666,0.3333333333333333,,0.42857142857142855,0.2,0.5,0.2,,0.5,,0.3333333333333333,0.1111111111111111,,,,0.23076923076923078,,,7.45,,1.0,4.0,1.0,1.0,,,,2.0,,,4.0,1.0,1.0,4.0,,,,,,,,2.0,,,,,2.0,,,,1.0,2.0,6.0,5.0,1.0,3.0,,,,,,,1.0,,1.0,,1.0,,,0.6666666666666666,1.0,0.3076923076923077,0.25,0.3333333333333333,,0.15384615384615385,,,,1.0,1.0,,,,,0.5446,,0.2,0.375,0.3333333333333333,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,,,,,,,,0.16666666666666666,,,,1.0,1.0,1.0,,,1.0,1.0,,,0.2,,,,,,,2.0,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-200794-203924,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Paul Millsap, Jerami Grant","Murray, Morris, Porter Jr., Millsap, Grant",1627750-1628420-1629008-200794-203924,DEN,140.0,1,-4.0,4,4.0,,8,,,,,4.0,,,,4.0,,,0.5,0.5,,82.28571428571428,19.25,15.75,19.25,15.75,,,,0.5,,0.55365,,2.0,,,,,,1.0,2.0,8.0,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,10.75,4.0,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,,,,1.0,2.0,,,2.0,4.0,2.0,,1.0,1.0,,,,,,,,,2.0,4.0,,2.0,4.0,4.0,,1.0,1.0,,,0.5,,0.5,,0.5,,,,0.5,1.0,1.0,1.0,0.5,,,,,,0.5,1.0,,,,0.55365,0.5,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-200794-203999,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Paul Millsap, Nikola Jokic","Murray, Morris, Porter Jr., Millsap, Jokic",1627750-1628420-1629008-200794-203999,DEN,254.0,4,-8.0,7,9.0,3.0,16,,2.0,,2.0,8.0,,2.0,,8.0,,,0.5714285714285714,0.5714285714285714,0.2857142857142857,90.70866141732283,19.0,13.444444444444445,19.0,13.444444444444445,0.2857142857142857,,,0.42857142857142855,,0.47775,26.85,4.0,,2.0,2.0,,,4.0,5.0,16.0,,4.0,,,2.0,,4.0,,,,1.0,,1.0,,1.0,,1.0,,3.0,4.0,,0.8,1.0,,,,0.5,,,,,,,0.2857142857142857,1.0,1.0,,,,11.78,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,4.0,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
1627750-1628420-1629008-203486-203914,1610612743,"Jamal Murray, Monte Morris, Michael Porter Jr., Mason Plumlee, Gary Harris","Murray, Morris, Porter Jr., Plumlee, Harris",1627750-1628420-1629008-203486-203914,DEN,491.0,4,1.0,16,17.0,1.0,33,1.0,3.0,2.0,4.0,21.0,,3.0,1.0,19.0,0.5,0.5,0.6666666666666666,0.65625,0.26666666666666666,96.78207739307535,14.6875,15.058823529411764,14.6875,15.058823529411764,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.51193,25.375,8.0,1.0,2.0,4.0,1.0,,7.0,11.0,20.0,,6.0,6.0,2.0,6.0,1.0,14.0,,2.0,,4.0,1.0,5.0,,1.0,,2.0,,1.0,1.0,1.0,0.6363636363636364,0.5,,0.6666666666666666,,0.6666666666666666,0.16666666666666666,,,,1.0,,0.26666666666666666,0.5,0.5,0.06666666666666667,1.0,,5.836363636363637,,5.0,6.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,8.0,2.0,4.0,3.0,,,2.0,1.0,,,1.0,1.0,3.0,2.0,,1.0,,,,0.5714285714285714,0.6666666666666666,,1.0,,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.4,0.8333333333333334,0.8333333333333334,0.6,0.06666666666666667,,,,1.0,1.0,,,,,0.5842,,0.0625,0.08333333333333333,0.09523809523809523,,,,,,,1.0,,,2.0,,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,0.5,1.0,,0.5,,,1.0,,,,0.25,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612743,2020,2019-20,True
