EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,Charge Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,ShortMidRangeFGA,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,Offensive Fouls,LiveBallTurnoverPct,DefAtRimReboundPct,ShortMidRangeFrequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,PtsUnassisted3s,Corner3Assists,FTDefRebounds,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FtPoints,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,ShortMidRangeAssists,BlockedAtRim,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Loose Ball Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,Technical Free Throw Trips,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627747-1627789-1628386-202066-204020,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Jarrett Allen, Garrett Temple, Tyler Johnson","LeVert, Luwawu-Cabarrot, Allen, Temple, Johnson",1627747-1627789-1628386-202066-204020,BKN,2524.0,3,42.0,90.0,91.0,181.0,2.0,7.0,9.0,38.0,12.0,35.0,47.0,95.0,115.0,12.0,,38.0,6.0,22.0,,60.0,16.0,13.0,31.0,44.0,6.0,1.0,15.0,1.0,84.0,0.5,0.5,0.34285714285714286,0.47560975609756095,0.5277777777777778,0.573170731707317,0.7222222222222222,0.7619047619047619,0.7435897435897436,0.6666666666666666,0.8235294117647058,103.26465927099841,13.922222222222222,13.967032967032967,13.122222222222222,13.527472527472527,0.08536585365853659,0.2857142857142857,0.3333333333333333,,0.10975609756097561,0.4634146341463415,0.6585365853658537,0.4913469512195122,10.194285714285714,26.08936170212766,-20.0,22.0,9.0,6.0,5.0,14.0,14.0,,2.0,0.6428571428571429,0.6,0.2682926829268293,13.0,18.0,48.0,13.0,16.0,12.0,5.0,0.8888888888888888,0.3829787234042553,0.3829787234042553,0.8,0.5,0.34210526315789475,0.34210526315789475,0.9230769230769231,0.34210526315789475,5.0,6.0,4.0,2.0,7.0,3.0,2.0,3.0,1.0,0.5555555555555556,0.5555555555555556,0.8,17.0,18.0,5.0,0.06896551724137931,0.1282051282051282,30.0,31.0,12.0,,1.0,1.0,4.0,6.0,4.0,6.0,2.0,3.0,5.0,4.0,10.0,1.0,3.0,7.0,3.0,11.0,5.0,12.0,7.0,15.0,11.0,42.0,12.0,,6.0,3.0,4.0,8.0,13.0,1.0,3.0,3.0,,3.0,4.0,,1.0,3.0,,,,1.0,,42.0,30.0,1.0,3.0,0.4666666666666667,0.3333333333333333,0.4166666666666667,0.4,0.5740740740740741,0.5,0.65625,0.17142857142857143,0.14285714285714285,0.22727272727272727,0.34782608695652173,0.13793103448275862,0.23076923076923078,0.6,0.3125,,0.16,0.021739130434782608,0.3333333333333333,0.2727272727272727,0.35294117647058826,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.75,0.1,,0.2,0.14814814814814814,0.25,0.18518518518518517,0.6,0.37037037037037035,0.4,0.515,0.49172037037037036,0.020833333333333332,0.11578947368421053,0.4421052631578947,0.3333333333333333,5.0,3.0,1.0,0.5,,0.5,1.0,2.0,,1.0,,2.0,1.0,1.0,0.2857142857142857,,,,1.0,,0.2,1.0,1.0,1.0,0.5,1.0,,,,1610612751,2020,2019-20,False
1627747-1627789-1628386-203925-204020,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Jarrett Allen, Joe Harris, Tyler Johnson","LeVert, Luwawu-Cabarrot, Allen, Harris, Johnson",1627747-1627789-1628386-203925-204020,BKN,120.0,1,2.0,3.0,4.0,7.0,,,,1.0,1.0,2.0,1.0,2.0,6.0,,,1.0,,,,,,1.0,1.0,2.0,,,,,2.0,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,84.0,15.666666666666666,18.25,15.666666666666666,18.25,,,,,,0.3333333333333333,0.3333333333333333,0.45908333333333334,5.55,25.8,-4.0,2.0,,,1.0,1.0,1.0,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,0.5,1.0,,0.5,,1.0,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612751,2020,2019-20,False
1627747-1627789-1629058-1629066-1629185,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Dzanan Musa, Rodions Kurucs, Chris Chiozza","LeVert, Luwawu-Cabarrot, Musa, Kurucs, Chiozza",1627747-1627789-1629058-1629066-1629185,BKN,269.0,1,4.0,9.0,10.0,19.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,12.0,18.0,4.0,,3.0,2.0,2.0,1.0,4.0,,1.0,1.0,2.0,,,5.0,,10.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,,0.5,1.0,,101.7100371747212,14.11111111111111,14.2,13.777777777777779,14.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,0.8333333333333334,0.4982583333333333,11.85,26.5,-6.0,,1.0,,1.0,2.0,4.0,,,0.5,,,2.0,2.0,,2.0,,,,,0.5,0.5,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,6.0,,,3.0,,,,,,,,2.0,6.0,2.0,0.25,0.5,1.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,3.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.75,,,,,0.5,0.5,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.4128,,0.16666666666666666,0.25,0.1111111111111111,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1627789-1629066-1629185-204020,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Rodions Kurucs, Chris Chiozza, Tyler Johnson","LeVert, Luwawu-Cabarrot, Kurucs, Chiozza, Johnson",1627747-1627789-1629066-1629185-204020,BKN,78.0,1,1.0,3.0,3.0,6.0,,,,,,3.0,,,4.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,110.76923076923076,16.333333333333332,9.666666666666666,16.333333333333332,9.666666666666666,,,,,,,,0.34043333333333337,16.5,,-4.0,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,0.34043333333333337,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1627789-1629066-1629725-204020,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Rodions Kurucs, Jeremiah Martin, Tyler Johnson","LeVert, Luwawu-Cabarrot, Kurucs, Martin, Johnson",1627747-1627789-1629066-1629725-204020,BKN,139.0,1,2.0,5.0,5.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,7.0,4.0,,2.0,2.0,2.0,1.0,4.0,,2.0,2.0,3.0,,,,,4.0,1.0,1.0,1.0,0.4,0.4,0.6,0.5,,0.5,,,103.59712230215827,12.8,15.0,11.4,14.2,0.2,1.0,1.0,1.0,0.2,0.4,0.8,0.48377,10.3,24.8,-3.0,,,,1.0,1.0,2.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,,,0.2,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1627789-1629066-202066-203925,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Rodions Kurucs, Garrett Temple, Joe Harris","LeVert, Luwawu-Cabarrot, Kurucs, Temple, Harris",1627747-1627789-1629066-202066-203925,BKN,308.0,2,5.0,13.0,12.0,25.0,1.0,1.0,3.0,6.0,1.0,2.0,9.0,14.0,9.0,2.0,,6.0,1.0,4.0,1.0,11.0,3.0,4.0,7.0,8.0,,,2.0,,11.0,1.0,1.0,0.5,0.5,0.5416666666666666,0.8181818181818182,1.0,0.75,0.875,,0.75,116.88311688311687,10.923076923076923,13.833333333333334,10.076923076923077,13.083333333333334,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.5454545454545454,0.9090909090909091,0.5659954545454545,5.4,25.12222222222222,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,0.5,1.0,0.09090909090909091,2.0,3.0,9.0,2.0,3.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,,2.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,,,,9.0,5.0,1.0,,,1.0,1.0,,,,,1.0,2.0,2.0,5.0,,,1.0,,3.0,1.0,1.0,3.0,7.0,2.0,13.0,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,1.0,,13.0,9.0,1.0,1.0,0.42857142857142855,,1.0,1.5,0.6875,1.5,0.7222222222222222,,,,,0.16666666666666666,0.14285714285714285,,,,,,1.0,,,,,,,,,,0.125,1.0,0.25,0.5,0.625,0.4,,0.58194375,,0.21428571428571427,0.9285714285714286,0.6923076923076923,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,0.5,1.0,1.0,,,,,,1.0,1.0,1610612751,2020,2019-20,False
1627747-1627789-1629066-202066-204020,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Rodions Kurucs, Garrett Temple, Tyler Johnson","LeVert, Luwawu-Cabarrot, Kurucs, Temple, Johnson",1627747-1627789-1629066-202066-204020,BKN,92.0,1,2.0,3.0,3.0,6.0,1.0,2.0,,1.0,1.0,3.0,1.0,2.0,4.0,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,2.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.25,1.0,,1.0,,,93.91304347826086,23.333333333333332,7.333333333333333,23.333333333333332,7.333333333333333,0.5,0.5,1.0,1.0,,0.25,0.75,0.52725,8.166666666666666,27.5,-2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,0.5,,0.3333333333333333,1.0,,,,,,,,0.25,,,,,,,1.0,,,,,,,0.6152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1627789-1629185-203925-204020,1610612751,"Caris LeVert, Timothe Luwawu-Cabarrot, Chris Chiozza, Joe Harris, Tyler Johnson","LeVert, Luwawu-Cabarrot, Chiozza, Harris, Johnson",1627747-1627789-1629185-203925-204020,BKN,31.0,1,1.0,2.0,1.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,139.3548387096774,13.5,4.0,13.5,4.0,1.0,1.0,1.0,,,,1.0,0.466,2.3,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.466,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612751,2020,2019-20,False
1627747-1628386-1629066-1629185-204020,1610612751,"Caris LeVert, Jarrett Allen, Rodions Kurucs, Chris Chiozza, Tyler Johnson","LeVert, Allen, Kurucs, Chiozza, Johnson",1627747-1628386-1629066-1629185-204020,BKN,92.0,1,2.0,2.0,3.0,5.0,1.0,1.0,,,1.0,2.0,,2.0,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,2.0,1.0,1.0,0.5,0.5,0.5,,,1.0,1.0,,,78.26086956521739,23.0,15.333333333333334,23.0,15.333333333333334,0.5,1.0,1.0,1.0,,,0.5,0.4741,6.65,,-1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1628386-1629066-202066-203925,1610612751,"Caris LeVert, Jarrett Allen, Rodions Kurucs, Garrett Temple, Joe Harris","LeVert, Allen, Kurucs, Temple, Harris",1627747-1628386-1629066-202066-203925,BKN,456.0,2,8.0,17.0,18.0,35.0,4.0,6.0,2.0,2.0,4.0,9.0,4.0,8.0,22.0,8.0,,2.0,4.0,4.0,4.0,8.0,2.0,5.0,8.0,9.0,1.0,,2.0,,8.0,1.0,1.0,0.4444444444444444,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.8333333333333334,0.6666666666666666,0.7777777777777778,,0.6666666666666666,110.52631578947368,14.411764705882353,11.722222222222221,14.411764705882353,10.944444444444445,0.46153846153846156,0.6666666666666666,0.8,1.0,0.15384615384615385,0.15384615384615385,0.7692307692307693,0.5553230769230769,4.533333333333333,24.425,-14.0,3.0,1.0,,4.0,5.0,6.0,1.0,,0.2,1.0,0.23076923076923078,,,,,,,1.0,,,,0.5,,,,,,,,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,4.0,2.0,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,2.0,,,1.0,,,1.0,1.0,,2.0,1.0,,1.0,2.0,,,,,,,1.0,,2.0,4.0,1.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,0.1111111111111111,0.16666666666666666,,0.2,,0.1111111111111111,0.5,,,,,1.0,,,,,,,,,,0.6666666666666666,0.5,,,0.3333333333333333,,,0.5410333333333334,,,0.25,0.23529411764705882,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1610612751,2020,2019-20,False
1627747-1628386-1629066-202066-204020,1610612751,"Caris LeVert, Jarrett Allen, Rodions Kurucs, Garrett Temple, Tyler Johnson","LeVert, Allen, Kurucs, Temple, Johnson",1627747-1628386-1629066-202066-204020,BKN,282.0,1,5.0,10.0,10.0,20.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,10.0,19.0,2.0,,2.0,1.0,2.0,1.0,5.0,,3.0,3.0,3.0,,,3.0,,10.0,0.5,0.5,1.0,0.5833333333333334,0.7142857142857143,0.6666666666666666,1.0,,1.0,1.0,,102.12765957446808,14.1,14.1,14.1,14.1,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5937666666666667,3.75,25.1,-9.0,1.0,1.0,1.0,2.0,3.0,4.0,,2.0,0.3333333333333333,1.0,0.16666666666666666,,1.0,3.0,,1.0,,,1.0,0.25,0.25,,,,,,,1.0,,1.0,,,,,,,0.5,1.0,1.0,3.0,3.0,2.0,0.2857142857142857,0.6666666666666666,9.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,,2.0,,,,,,2.0,2.0,1.0,4.0,3.0,10.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,10.0,9.0,,,0.25,,1.0,,0.5833333333333334,,0.7142857142857143,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,,,0.5937666666666667,,,1.0,0.9,,,,,,,,,1.0,,,,,1.0,,0.25,,0.5,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1628386-1629185-202066-204020,1610612751,"Caris LeVert, Jarrett Allen, Chris Chiozza, Garrett Temple, Tyler Johnson","LeVert, Allen, Chiozza, Temple, Johnson",1627747-1628386-1629185-202066-204020,BKN,172.0,1,3.0,6.0,6.0,12.0,,,,5.0,,1.0,5.0,3.0,5.0,,,5.0,,1.0,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,3.0,,,,0.25,0.25,0.8333333333333334,1.0,0.5,0.6666666666666666,,0.5,100.46511627906976,15.666666666666666,13.0,15.666666666666666,10.666666666666666,,,,,,0.8333333333333334,0.8333333333333334,0.5185666666666667,18.3,26.32,-2.0,,,,,,2.0,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.2,0.2,1.0,,0.2,0.2,1.0,0.2,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612751,2020,2019-20,False
1627747-1629058-1629066-1629185-202066,1610612751,"Caris LeVert, Dzanan Musa, Rodions Kurucs, Chris Chiozza, Garrett Temple","LeVert, Musa, Kurucs, Chiozza, Temple",1627747-1629058-1629066-1629185-202066,BKN,38.0,1,1.0,1.0,2.0,3.0,,,,2.0,,,2.0,,4.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,113.6842105263158,25.0,6.5,24.0,5.5,,,,,,1.0,1.0,0.4617,,41.3,-4.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,0.4617,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1629058-1629066-1629185-204020,1610612751,"Caris LeVert, Dzanan Musa, Rodions Kurucs, Chris Chiozza, Tyler Johnson","LeVert, Musa, Kurucs, Chiozza, Johnson",1627747-1629058-1629066-1629185-204020,BKN,192.0,1,3.0,7.0,8.0,15.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,10.0,12.0,2.0,,2.0,1.0,2.0,1.0,5.0,,1.0,1.0,2.0,1.0,1.0,2.0,,8.0,0.3333333333333333,0.5,0.75,0.6428571428571429,0.625,0.42857142857142855,1.0,,1.0,,,112.5,12.857142857142858,12.75,12.714285714285714,12.75,0.42857142857142855,1.0,1.0,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.5396214285714286,4.4,25.366666666666664,-2.0,1.0,,,,,2.0,,,,1.0,0.14285714285714285,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.5,0.5,1.0,0.5,,,,,2.0,,,,,,,,1.0,2.0,1.0,0.125,0.2,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,4.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,0.5,0.3333333333333333,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1629066-1629185-202066-204020,1610612751,"Caris LeVert, Rodions Kurucs, Chris Chiozza, Garrett Temple, Tyler Johnson","LeVert, Kurucs, Chiozza, Temple, Johnson",1627747-1629066-1629185-202066-204020,BKN,188.0,1,3.0,7.0,6.0,13.0,1.0,2.0,,2.0,3.0,5.0,2.0,13.0,10.0,2.0,,2.0,1.0,2.0,1.0,5.0,1.0,,1.0,2.0,,,1.0,,11.0,0.3333333333333333,0.3333333333333333,0.6,0.8571428571428571,0.9285714285714286,0.2857142857142857,,1.0,1.0,,1.0,99.57446808510639,12.571428571428571,16.666666666666668,12.0,16.666666666666668,0.2857142857142857,0.5,0.5,1.0,,0.2857142857142857,0.5714285714285714,0.5141214285714286,9.120000000000001,25.7,3.0,1.0,1.0,,,1.0,2.0,,,1.0,,0.14285714285714285,2.0,2.0,3.0,2.0,1.0,1.0,,0.5,1.0,1.0,,,1.0,1.0,0.5,1.0,,3.0,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.2,,,1.0,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,2.0,,,,,,,4.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,0.5,,0.5,,,1.0,,,,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,,,,,,,0.4251,,,0.15384615384615385,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1627747-1629066-1629185-203925-204020,1610612751,"Caris LeVert, Rodions Kurucs, Chris Chiozza, Joe Harris, Tyler Johnson","LeVert, Kurucs, Chiozza, Harris, Johnson",1627747-1629066-1629185-203925-204020,BKN,161.0,1,3.0,6.0,5.0,11.0,,,2.0,,,1.0,2.0,3.0,8.0,,,,,1.0,,3.0,,1.0,1.0,1.0,,,1.0,,3.0,,,,0.5,0.375,0.6666666666666666,1.0,,1.0,1.0,,98.38509316770187,12.833333333333334,16.8,12.833333333333334,16.8,,,,,0.6666666666666666,,0.6666666666666666,0.51765,18.3,23.45,-5.0,,,,2.0,2.0,2.0,1.0,1.0,,,,,1.0,3.0,,1.0,,,1.0,0.5,0.5,,,,,,,1.0,,1.0,,,,,,,0.5,0.5,1.0,,2.0,1.0,0.25,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
