EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Corner3FGM,FG3M,PtsAssisted3s,PtsUnassisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,Steals,BadPassSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFouls,SecondChanceFtPoints,OffShortMidRangeReboundPct,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,LostBallTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtRebounds,SecondChanceTurnovers,Offensive Fouls,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,3SecondViolations,Charge Fouls,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,SelfOReb,SelfORebPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
101107-1626192-1628978-201577-202083,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Robin Lopez, Wesley Matthews","Williams, Connaughton, DiVincenzo, Lopez, Matthews",101107-1626192-1628978-201577-202083,MIL,19.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,75.78947368421053,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-201588-202083,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, George Hill, Wesley Matthews","Williams, Connaughton, DiVincenzo, Hill, Matthews",101107-1626192-1628978-201588-202083,MIL,23.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,125.21739130434781,21.0,2.0,21.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-201588-202339,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, George Hill, Eric Bledsoe","Williams, Connaughton, DiVincenzo, Hill, Bledsoe",101107-1626192-1628978-201588-202339,MIL,149.0,2,2.0,-2.0,4.0,4.0,1.0,,,8.0,,1.0,,,,1.0,,,,,,2.0,,,1.0,2.0,,6.0,8.0,,,,,1.0,,,,,,,2.0,,2.0,,,6.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,6.0,,1.0,,,,,,1.0,,,1.0,,,0.6666666666666666,1.0,,,1.0,1.0,,,,,1.0,77.31543624161074,19.5,17.75,19.5,17.75,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,,1.0,,,1.0,0.49679999999999996,,0.4194,,,,,1.8,25.5,0.25,,,,,,2.0,6.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-201588-203114,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, George Hill, Khris Middleton","Williams, Connaughton, DiVincenzo, Hill, Middleton",101107-1626192-1628978-201588-203114,MIL,215.0,2,4.0,,7.0,7.0,5.0,,1.0,14.0,1.0,2.0,,,1.0,2.0,1.0,1.0,,,1.0,3.0,2.0,2.0,3.0,4.0,1.0,5.0,5.0,,,,2.0,3.0,2.0,1.0,5.0,,4.0,,3.0,,,,,,,1.0,3.0,4.0,3.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,,,0.6666666666666666,,0.6666666666666666,0.2857142857142857,,0.4,0.35714285714285715,,0.5,0.5714285714285714,0.3333333333333333,0.75,,1.0,0.8,0.6,,1.0,0.5,1.0,93.76744186046511,15.428571428571429,15.285714285714286,14.142857142857142,15.142857142857142,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,,,,,,0.14285714285714285,0.42857142857142855,,,0.4,0.5,0.4,0.8571428571428571,0.5161714285714286,,0.49935,0.14285714285714285,0.3333333333333333,,1.0,4.8999999999999995,25.25,0.7142857142857143,,3.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,3.0,1.0,1.0,0.75,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-201588-203507,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, George Hill, Giannis Antetokounmpo","Williams, Connaughton, DiVincenzo, Hill, Antetokounmpo",101107-1626192-1628978-201588-203507,MIL,312.0,5,5.0,5.0,12.0,10.0,10.0,2.0,1.0,22.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,5.0,4.0,4.0,6.0,5.0,2.0,16.0,11.0,1.0,1.0,2.0,3.0,5.0,4.0,2.0,14.0,2.0,6.0,2.0,5.0,1.0,3.0,,1.0,8.0,1.0,3.0,1.0,4.0,1.0,5.0,,,1.0,1.0,1.0,,2.0,3.0,1.0,2.0,14.0,14.0,10.0,0.25,0.3333333333333333,0.6666666666666666,1.0,0.6,0.6363636363636364,1.0,0.6666666666666666,0.6666666666666666,1.0,0.7,0.45454545454545453,,0.5,0.5,1.0,0.8,0.2,,1.0,,1.0,101.53846153846153,13.166666666666666,15.4,13.083333333333334,15.0,0.18181818181818182,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.09090909090909091,1.0,1.0,1.0,,0.45454545454545453,1.0,1.0,0.2222222222222222,1.0,0.4444444444444444,0.6363636363636364,0.4882772727272728,0.4992,0.4850722222222222,0.16666666666666666,0.2857142857142857,0.125,0.875,9.366666666666667,25.5,0.8333333333333334,,2.0,,,,2.0,6.0,,,2.0,,,,,,,1.0,0.4,0.4,,,,1.0,,,,,2.0,2.0,2.0,,1.0,1.0,,,,0.4,0.4,1.0,0.4,1.0,,0.5,,,,,,,,,,,,,,,,,,2.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-201588-2594,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, George Hill, Kyle Korver","Williams, Connaughton, DiVincenzo, Hill, Korver",101107-1626192-1628978-201588-2594,MIL,29.0,1,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,49.6551724137931,7.0,,7.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.4319,,0.4319,,,,1.0,12.9,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-202339-203114,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Eric Bledsoe, Khris Middleton","Williams, Connaughton, DiVincenzo, Bledsoe, Middleton",101107-1626192-1628978-202339-203114,MIL,148.0,1,2.0,1.0,5.0,4.0,,,,9.0,1.0,1.0,,,,,,,,,2.0,1.0,,1.0,1.0,3.0,,8.0,7.0,,,,,,,,,2.0,,,1.0,1.0,3.0,,,8.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,8.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,0.75,,,,1.0,0.5,,,,,1.0,87.56756756756756,13.8,19.75,13.8,19.75,0.25,1.0,1.0,,,,,,,,,0.5,0.25,,,,,,1.0,0.5449875,,,,,,,2.1,23.766666666666666,,,1.0,,,1.0,2.0,6.0,,,2.0,1.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-203114-2594,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Khris Middleton, Kyle Korver","Williams, Connaughton, DiVincenzo, Middleton, Korver",101107-1626192-1628978-203114-2594,MIL,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-1628978-203507-2594,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Giannis Antetokounmpo, Kyle Korver","Williams, Connaughton, DiVincenzo, Antetokounmpo, Korver",101107-1626192-1628978-203507-2594,MIL,174.0,1,3.0,-1.0,6.0,5.0,6.0,3.0,2.0,11.0,,2.0,,,,2.0,,1.0,,,1.0,3.0,3.0,,3.0,4.0,2.0,5.0,6.0,,,3.0,,3.0,4.0,2.0,5.0,,,,3.0,,1.0,,,3.0,1.0,3.0,,3.0,2.0,5.0,,,,,,,1.0,2.0,,,2.0,5.0,6.0,,,,,,0.21428571428571427,0.75,0.21428571428571427,0.3125,0.75,0.3125,0.5714285714285714,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,1.0,91.0344827586207,19.333333333333332,11.6,17.5,11.6,0.2857142857142857,,,0.14285714285714285,,,,,,,,0.14285714285714285,0.42857142857142855,,,0.2857142857142857,,0.42857142857142855,0.8571428571428571,0.4827857142857143,0.57705,0.4827857142857143,,,0.6,1.0,5.633333333333333,25.725,1.0,,1.0,,,,1.0,3.0,,1.0,1.0,,,,,,,1.0,0.25,0.25,0.3333333333333333,0.5,,,,,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,2.0,,,0.5,0.14285714285714285,,1.0,,1.0,1.0,,,0.3333333333333333,0.5,,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201572-201588-202083,1610612749,"Marvin Williams, Pat Connaughton, Brook Lopez, George Hill, Wesley Matthews","Williams, Connaughton, Lopez, Hill, Matthews",101107-1626192-201572-201588-202083,MIL,84.0,2,1.0,5.0,4.0,2.0,4.0,,,6.0,1.0,1.0,,,1.0,1.0,,1.0,,,,2.0,2.0,1.0,2.0,2.0,,5.0,,,,,1.0,2.0,2.0,,5.0,,2.0,,2.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,5.0,5.0,4.0,,,0.5,,0.5,0.625,,0.625,0.625,,0.625,0.5,,1.0,,,1.0,,,,1.0,,102.85714285714286,9.5,23.0,9.5,23.0,0.25,1.0,1.0,0.25,,,,,,,,,0.5,,,0.25,1.0,0.5,0.75,0.5187125,,0.5187125,,,,1.0,6.2,25.6,1.0,,,,,,1.0,3.0,,,1.0,,,,,,,1.0,0.5,0.5,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201572-201588-202339,1610612749,"Marvin Williams, Pat Connaughton, Brook Lopez, George Hill, Eric Bledsoe","Williams, Connaughton, Lopez, Hill, Bledsoe",101107-1626192-201572-201588-202339,MIL,122.0,1,2.0,3.0,5.0,4.0,,4.0,,9.0,,,,,,,,1.0,1.0,1.0,,3.0,,1.0,2.0,3.0,,5.0,2.0,,,,,,,,,,2.0,,3.0,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,5.0,,,,,0.5,,,0.5,,,0.5,,,0.6,,1.0,,1.0,1.0,,,1.0,,,106.22950819672131,12.6,14.75,12.6,14.75,,,,0.2,,,,0.2,1.0,1.0,,,0.6,,,,,,0.6,0.4796,,,,,,,16.2,27.433333333333334,,,,,,,1.0,,3.0,,,,,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201572-201588-203114,1610612749,"Marvin Williams, Pat Connaughton, Brook Lopez, George Hill, Khris Middleton","Williams, Connaughton, Lopez, Hill, Middleton",101107-1626192-201572-201588-203114,MIL,138.0,3,2.0,-3.0,4.0,5.0,3.0,2.0,,9.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,6.0,9.0,,,,1.0,1.0,1.0,1.0,6.0,2.0,,,2.0,1.0,2.0,,,5.0,,,,,,,,,,,,,1.0,2.0,,1.0,6.0,6.0,3.0,1.0,1.0,1.0,,1.0,0.8333333333333334,,1.25,0.75,,1.0,0.6666666666666666,,,,,,,,,,,93.91304347826087,14.5,16.0,14.5,14.4,0.3333333333333333,1.0,1.0,,,,,,,,,,0.6666666666666666,,,0.5,1.0,0.5,1.0,0.5261666666666667,,0.550675,0.25,0.5,,1.0,1.8,26.2,0.75,,1.0,,,,1.0,3.0,,,1.0,,,,,,,1.0,0.5,0.5,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201572-201588-2594,1610612749,"Marvin Williams, Pat Connaughton, Brook Lopez, George Hill, Kyle Korver","Williams, Connaughton, Lopez, Hill, Korver",101107-1626192-201572-201588-2594,MIL,5.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201572-202083-202339,1610612749,"Marvin Williams, Pat Connaughton, Brook Lopez, Wesley Matthews, Eric Bledsoe","Williams, Connaughton, Lopez, Matthews, Bledsoe",101107-1626192-201572-202083-202339,MIL,43.0,1,1.0,3.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,1.0,1.0,,,1.0,,3.0,,,,,,,1.0,,3.0,,,,1.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,3.0,3.0,2.0,,,,,,1.5,,1.5,1.5,,1.5,1.0,,0.5,,,0.5,,,,0.5,,100.46511627906976,12.0,19.0,12.0,15.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.46545,,0.46545,,,,1.0,,24.6,1.0,,,,,,1.0,3.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201572-202339-203114,1610612749,"Marvin Williams, Pat Connaughton, Brook Lopez, Eric Bledsoe, Khris Middleton","Williams, Connaughton, Lopez, Bledsoe, Middleton",101107-1626192-201572-202339-203114,MIL,49.0,2,1.0,6.0,3.0,1.0,,1.0,,4.0,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,2.0,1.0,6.0,,,,,,,,,,,2.0,,2.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,6.0,,,,,1.0,,,0.8333333333333334,,,1.0,,,0.6666666666666666,,1.0,,,1.0,,,,,,117.55102040816327,9.0,22.0,9.0,22.0,,,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,,,,,,0.6666666666666666,0.5108833333333334,,,0.3333333333333333,1.0,,,6.0,26.15,,,1.0,,,,1.0,3.0,,,1.0,,,,,,,1.0,0.5,0.5,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201577-201588-2594,1610612749,"Marvin Williams, Pat Connaughton, Robin Lopez, George Hill, Kyle Korver","Williams, Connaughton, Lopez, Hill, Korver",101107-1626192-201577-201588-2594,MIL,17.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201588-202083-202339,1610612749,"Marvin Williams, Pat Connaughton, George Hill, Wesley Matthews, Eric Bledsoe","Williams, Connaughton, Hill, Matthews, Bledsoe",101107-1626192-201588-202083-202339,MIL,34.0,2,1.0,2.0,3.0,1.0,1.0,,,4.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,2.0,,1.0,,,,,,,,,0.3333333333333333,,,0.5,,,,1.0,1.0,,,,,1.0,169.41176470588235,7.666666666666667,11.0,7.666666666666667,11.0,,,,0.5,,,,,,,,,0.5,,,,,1.0,0.5,0.4084,,0.3876,0.3333333333333333,0.5,,,12.8,24.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201588-202083-203114,1610612749,"Marvin Williams, Pat Connaughton, George Hill, Wesley Matthews, Khris Middleton","Williams, Connaughton, Hill, Matthews, Middleton",101107-1626192-201588-202083-203114,MIL,258.0,4,4.0,-3.0,10.0,10.0,4.0,5.0,,20.0,1.0,1.0,,,,,,2.0,,1.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,8.0,11.0,,,,,1.0,2.0,,,2.0,,,1.0,1.0,2.0,,,5.0,,3.0,1.0,4.0,,4.0,1.0,1.0,1.0,,2.0,1.0,3.0,3.0,1.0,2.0,8.0,,4.0,1.0,1.0,0.25,,,0.35714285714285715,,,0.5,,,0.42857142857142855,0.5,1.0,,1.0,1.0,,,,1.0,1.0,111.62790697674419,13.4,12.4,13.4,12.4,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,0.2857142857142857,,,,,0.6666666666666666,0.5714285714285714,0.45592499999999997,,0.434475,0.25,0.4,,,9.475,37.63333333333333,0.4,,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,0.5,0.25,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
101107-1626192-201588-202083-203507,1610612749,"Marvin Williams, Pat Connaughton, George Hill, Wesley Matthews, Giannis Antetokounmpo","Williams, Connaughton, Hill, Matthews, Antetokounmpo",101107-1626192-201588-202083-203507,MIL,355.0,4,6.0,-14.0,11.0,12.0,8.0,6.0,2.0,23.0,,1.0,,1.0,,,1.0,4.0,,,1.0,3.0,3.0,1.0,5.0,4.0,2.0,7.0,21.0,,1.0,,,1.0,4.0,2.0,5.0,,2.0,,3.0,,1.0,,,3.0,1.0,2.0,1.0,4.0,1.0,5.0,,,2.0,,2.0,2.0,2.0,2.0,,1.0,7.0,5.0,8.0,,,0.2,,,0.2777777777777778,,0.3,0.35,,0.4166666666666667,0.4444444444444444,,0.3333333333333333,0.25,1.0,0.6,0.14285714285714285,,0.5,,1.0,93.29577464788731,17.09090909090909,13.916666666666666,15.545454545454545,12.916666666666666,0.1111111111111111,,,0.4444444444444444,0.25,0.3333333333333333,,,,,,0.1111111111111111,0.3333333333333333,0.5,,,,0.6,0.5555555555555556,0.45068888888888886,0.370325,0.52012,0.1,0.16666666666666666,,0.7142857142857143,6.82,25.625,0.7272727272727273,1.0,2.0,,1.0,,1.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.25,0.25,0.2,,,,,,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,2.0,,0.3333333333333333,1.0,1.0,1.0,,,0.5,0.2,,,,,,,,,,,1.0,1.0,0.25,0.3333333333333333,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,True
