EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGA,SecondChanceFtPoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,ShortMidRangeFGM,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,LiveBallTurnoverPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,2pt And 1 Free Throw Trips,PenaltyCorner3FGM,BlockedShortMidRange,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,Travels,Charge Fouls Drawn,Charge Fouls,Blocked3s,BlockedCorner3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,BlockedLongMidRange,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101107-101141-1626192-1628978-201588,1610612749,"Marvin Williams, Ersan Ilyasova, Pat Connaughton, Donte DiVincenzo, George Hill","Williams, Ilyasova, Connaughton, DiVincenzo, Hill",101107-101141-1626192-1628978-201588,MIL,309.0,2,5.0,-3.0,11.0,12.0,3.0,4.0,1.0,23.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,4.0,10.0,13.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,2.0,3.0,1.0,1.0,1.0,0.5,0.5,0.4,1.0,0.5,0.5555555555555556,1.0,0.3333333333333333,0.5555555555555556,1.0,0.3333333333333333,0.4444444444444444,1.0,0.8,1.0,1.0,107.18446601941747,12.818181818181818,14.0,12.636363636363637,13.916666666666666,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5146222222222222,0.6188,0.49269999999999997,0.2,0.2,9.74,25.975,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-101141-1626192-1628978-2594,1610612749,"Marvin Williams, Ersan Ilyasova, Pat Connaughton, Donte DiVincenzo, Kyle Korver","Williams, Ilyasova, Connaughton, DiVincenzo, Korver",101107-101141-1626192-1628978-2594,MIL,37.0,1,1.0,1.0,3.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,3.0,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,0.75,,0.75,,1.0,1.0,1.0,,233.51351351351352,4.0,8.333333333333334,4.0,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,3.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-101141-1628978-201588-203114,1610612749,"Marvin Williams, Ersan Ilyasova, Donte DiVincenzo, George Hill, Khris Middleton","Williams, Ilyasova, DiVincenzo, Hill, Middleton",101107-101141-1628978-201588-203114,MIL,299.0,2,5.0,1.0,10.0,10.0,7.0,,1.0,20.0,1.0,2.0,,,,,2.0,,,1.0,1.0,5.0,3.0,1.0,4.0,1.0,6.0,9.0,8.0,,,2.0,,2.0,4.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,7.0,9.0,,,1.0,,1.0,,1.0,7.0,4.0,7.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.25,,,0.25,,,0.375,1.0,0.25,0.6,1.0,1.0,1.0,,96.3210702341137,17.0,12.9,17.0,12.9,0.2,0.5,1.0,1.0,0.2,,0.1,,,,0.5,0.2,0.2,1.0,,,,,,0.5,0.8,0.2,0.56467,,0.5204166666666666,0.2222222222222222,0.4444444444444444,5.825,25.566666666666666,0.7,4.0,4.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,0.3333333333333333,0.2,0.25,0.5,0.25,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-1626192-1628412-1628978-203114,1610612749,"Marvin Williams, Pat Connaughton, Frank Mason, Donte DiVincenzo, Khris Middleton","Williams, Connaughton, Mason, DiVincenzo, Middleton",101107-1626192-1628412-1628978-203114,MIL,95.0,1,2.0,2.0,3.0,4.0,,4.0,,7.0,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,2.0,1.0,1.0,5.0,3.0,,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,1.0,2.0,2.0,,,,,,1.0,1.0,5.0,,,1.0,1.0,1.0,1.0,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,1.0,1.0,1.0,,106.10526315789474,11.0,15.5,11.0,15.5,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.4857666666666667,,,,,7.55,29.9,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-1626192-1628412-201572-203114,1610612749,"Marvin Williams, Pat Connaughton, Frank Mason, Brook Lopez, Khris Middleton","Williams, Connaughton, Mason, Lopez, Middleton",101107-1626192-1628412-201572-203114,MIL,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-1626192-1628978-201572-201588,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Brook Lopez, George Hill","Williams, Connaughton, DiVincenzo, Lopez, Hill",101107-1626192-1628978-201572-201588,MIL,225.0,2,4.0,,9.0,7.0,6.0,2.0,1.0,16.0,2.0,4.0,,,1.0,2.0,,,,,,2.0,1.0,2.0,4.0,,2.0,9.0,9.0,,,2.0,1.0,2.0,1.0,7.0,2.0,,2.0,,1.0,,1.0,,,1.0,2.0,1.0,2.0,3.0,,,,,1.0,,1.0,7.0,7.0,6.0,0.5,0.5,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.5,1.0,0.5833333333333334,0.3333333333333333,1.0,0.6666666666666666,1.0,,102.4,14.666666666666666,13.285714285714286,14.666666666666666,12.142857142857142,0.6666666666666666,0.5,0.6666666666666666,0.5,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.5,0.3333333333333333,1.0,,0.6217,,0.5985,0.2222222222222222,0.7777777777777778,1.15,25.2,0.6666666666666666,5.0,5.0,4.0,6.0,3.0,3.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.25,0.25,0.5,,0.5,0.25,,0.5,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-1626192-1628978-201572-202083,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Brook Lopez, Wesley Matthews","Williams, Connaughton, DiVincenzo, Lopez, Matthews",101107-1626192-1628978-201572-202083,MIL,25.0,1,,-1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.5,,,,,,115.19999999999999,12.0,13.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-1626192-1628978-201572-203114,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Brook Lopez, Khris Middleton","Williams, Connaughton, DiVincenzo, Lopez, Middleton",101107-1626192-1628978-201572-203114,MIL,38.0,1,1.0,,1.0,2.0,1.0,,,3.0,,,,,,,1.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,0.3333333333333333,1.0,,113.6842105263158,12.0,13.0,12.0,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.4057,,0.4057,,1.0,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-1626192-1628978-201572-2594,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Brook Lopez, Kyle Korver","Williams, Connaughton, DiVincenzo, Lopez, Korver",101107-1626192-1628978-201572-2594,MIL,97.0,1,2.0,1.0,4.0,3.0,4.0,3.0,1.0,7.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,3.0,2.0,,,,,,2.0,3.0,,,1.0,1.0,,,,,,,,2.0,2.0,3.0,,,1.0,,2.0,,,3.0,3.0,4.0,,,,0.5,0.5,,,,0.75,,0.75,0.75,,0.75,1.0,1.0,0.6666666666666666,1.0,1.0,103.91752577319588,13.0,15.0,12.75,12.0,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,0.5,1.0,1.0,0.494925,,0.494925,,1.0,,24.2,1.0,,,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,0.5,,,,,,,1.0,,,,0.5,,,,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
101107-1626192-1628978-201577-201588,1610612749,"Marvin Williams, Pat Connaughton, Donte DiVincenzo, Robin Lopez, George Hill","Williams, Connaughton, DiVincenzo, Lopez, Hill",101107-1626192-1628978-201577-201588,MIL,618.0,3,10.0,6.0,20.0,22.0,,10.0,3.0,42.0,4.0,8.0,2.0,2.0,,,3.0,5.0,,,2.0,4.0,,7.0,16.0,2.0,4.0,21.0,15.0,2.0,2.0,7.0,,,,,6.0,3.0,4.0,2.0,3.0,1.0,4.0,1.0,,1.0,9.0,6.0,13.0,16.0,2.0,1.0,1.0,,2.0,3.0,6.0,14.0,,,0.42857142857142855,0.5,0.5,0.5,0.5,0.4375,1.0,,0.5,1.1666666666666667,,0.5,1.1666666666666667,,0.2,1.0,1.0,1.0,,97.86407766990291,15.7,13.818181818181818,15.15,13.818181818181818,0.4,0.5,0.5714285714285714,0.25,0.15,0.25,,,,,0.2,0.5,0.5,0.5,0.6666666666666666,1.0,,,,,0.6,0.5,0.476645,0.5786,,0.3333333333333333,,8.51875,28.05,,1.0,,1.0,2.0,,,,,2.0,1.0,2.0,6.0,3.0,,,1.0,1.0,1.0,1.0,0.125,0.125,1.0,0.2222222222222222,0.5,0.2727272727272727,,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,8.0,1.0,1.0,,,0.5,1.0,0.047619047619047616,0.058823529411764705,,,3.0,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,0.3333333333333333,0.4,0.4,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2020,2019-20,False
