EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,DefAtRimReboundPct,DefShortMidRangeReboundPct,FtPoints,PenaltyFtPoints,Steals,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallSteals,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,Fg3aBlocked,LongMidRangeAssists,2pt And 1 Free Throw Trips,BlockedAtRim,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,ShortMidRangeFGM,DefensiveGoaltends,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PtsPutbacks,PtsUnassisted3s,ShortMidRangeAssists,Charge Fouls Drawn,ShortMidRangePctAssisted,SecondChanceFtPoints,Charge Fouls,Loose Ball Fouls Drawn,HeaveAttempts,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockedLongMidRange,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1626147-1627747-1627789-1629058-201599,1610612751,"Justin Anderson, Caris LeVert, Timothe Luwawu-Cabarrot, Dzanan Musa, DeAndre Jordan","Anderson, LeVert, Luwawu-Cabarrot, Musa, Jordan",1626147-1627747-1627789-1629058-201599,BKN,340.0,1,6.0,-7.0,12.0,12.0,8.0,7.0,3.0,24.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,8.0,10.0,17.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,6.0,7.0,2.0,2.0,6.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,7.0,8.0,2.0,0.5,0.5,1.0,0.25,1.0,0.16666666666666666,0.25,0.4,0.5,0.6666666666666666,0.38461538461538464,0.8333333333333334,0.3888888888888889,0.38461538461538464,0.8333333333333334,0.3888888888888889,0.6153846153846154,0.4,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4,1.0,1.0,0.14285714285714285,101.6470588235294,17.083333333333332,11.25,16.083333333333332,11.25,0.3076923076923077,0.5,0.6666666666666666,0.5,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.2,0.9230769230769231,0.2857142857142857,0.5127846153846154,0.4768,0.5202055555555556,0.5,0.7,4.86,25.9,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1627789-1629066-204020,1610612751,"Justin Anderson, Caris LeVert, Timothe Luwawu-Cabarrot, Rodions Kurucs, Tyler Johnson","Anderson, LeVert, Luwawu-Cabarrot, Kurucs, Johnson",1626147-1627747-1627789-1629066-204020,BKN,38.0,1,1.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,3.0,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,1.0,,,,,,,,,,,,75.78947368421053,15.0,23.0,15.0,23.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5556,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1628386-203925-204020,1610612751,"Justin Anderson, Caris LeVert, Jarrett Allen, Joe Harris, Tyler Johnson","Anderson, LeVert, Allen, Harris, Johnson",1626147-1627747-1628386-203925-204020,BKN,104.0,1,2.0,3.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,5.0,2.0,,,,,,,,,,,2.0,,3.0,,,,1.0,1.0,2.0,,1.0,5.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,5.0,,,,1.0,1.0,1.0,1.0,,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,,,,,,,,1.0,,1.0,,,,,,,83.07692307692308,20.333333333333332,14.333333333333334,20.333333333333332,14.333333333333334,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.4758166666666667,,,,,3.95,23.3,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1629058-201599-203925,1610612751,"Justin Anderson, Caris LeVert, Dzanan Musa, DeAndre Jordan, Joe Harris","Anderson, LeVert, Musa, Jordan, Harris",1626147-1627747-1629058-201599-203925,BKN,247.0,1,4.0,,9.0,9.0,,,,18.0,,1.0,,,,,,2.0,,1.0,2.0,,,,,,1.0,2.0,4.0,6.0,6.0,,,,,,,,,,,,,6.0,2.0,1.0,,,2.0,2.0,1.0,,6.0,,,2.0,3.0,1.0,6.0,,6.0,,1.0,1.0,4.0,1.0,2.0,1.0,6.0,,,,,,1.0,0.5,,,0.5,,,,0.6,,,0.6,,,0.8,,,,0.25,1.0,1.0,,0.6666666666666666,,0.8333333333333334,,,,,0.6666666666666666,,104.93927125506075,14.666666666666666,12.777777777777779,14.666666666666666,12.666666666666666,0.2,,,,,0.4,0.4,0.5,0.5,1.0,,,,,,,,,,,1.0,0.5,0.56196,,,,,2.4,24.75,,1.0,1.0,,0.5,0.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1629066-202066-204020,1610612751,"Justin Anderson, Caris LeVert, Rodions Kurucs, Garrett Temple, Tyler Johnson","Anderson, LeVert, Kurucs, Temple, Johnson",1626147-1627747-1629066-202066-204020,BKN,41.0,1,1.0,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1219512195122,,20.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1628386-1629058-1629066,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Jarrett Allen, Dzanan Musa, Rodions Kurucs","Anderson, Luwawu-Cabarrot, Allen, Musa, Kurucs",1626147-1627789-1628386-1629058-1629066,BKN,266.0,1,4.0,-2.0,10.0,10.0,6.0,7.0,1.0,20.0,1.0,3.0,,,,1.0,,,,,,,,,,1.0,3.0,,,5.0,7.0,,,,,,,1.0,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,3.0,2.0,,5.0,1.0,6.0,,3.0,1.0,5.0,,2.0,3.0,5.0,2.0,6.0,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.4166666666666667,,0.3333333333333333,,,,,0.6,,0.6666666666666666,0.5,0.75,,0.7142857142857143,0.5,,,1.0,0.75,,108.27067669172932,13.2,13.4,13.0,12.3,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,1.0,,0.7247333333333333,,0.6668,,0.4,0.7333333333333334,,0.6,,,,,,,,2.0,,,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-1629185-1629725,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, Chris Chiozza, Jeremiah Martin","Anderson, Luwawu-Cabarrot, Musa, Chiozza, Martin",1626147-1627789-1629058-1629185-1629725,BKN,25.0,1,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,23.0,,23.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2944,,0.2944,,,8.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-1629185-1629743,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, Chris Chiozza, Donta Hall","Anderson, Luwawu-Cabarrot, Musa, Chiozza, Hall",1626147-1627789-1629058-1629185-1629743,BKN,108.0,1,2.0,1.0,6.0,6.0,,6.0,1.0,12.0,,3.0,,,,,,,,1.0,1.0,,,,,,3.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,2.0,1.0,2.0,1.0,1.0,,3.0,,,,,,1.0,1.0,,,1.0,,,,0.375,,,0.375,,,0.25,,,,1.0,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,1.0,,160.0,10.166666666666666,7.833333333333333,9.666666666666666,7.833333333333333,0.75,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.6249375,,,,,1.3333333333333333,25.0,,,,1.0,,,,,,,,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-1629185-204020,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, Chris Chiozza, Tyler Johnson","Anderson, Luwawu-Cabarrot, Musa, Chiozza, Johnson",1626147-1627789-1629058-1629185-204020,BKN,261.0,1,4.0,12.0,8.0,8.0,,,1.0,16.0,2.0,2.0,,,,,,3.0,,3.0,3.0,,,,,3.0,3.0,4.0,6.0,20.0,8.0,,,,1.0,,,,,,,4.0,2.0,12.0,3.0,3.0,,2.0,4.0,6.0,3.0,1.0,16.0,1.0,,1.0,4.0,,5.0,1.0,6.0,,,,,2.0,2.0,2.0,20.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,0.6666666666666666,1.0,,,1.0,,,1.0,,,0.6666666666666666,,,,,,0.5714285714285714,,1.0,0.5,0.625,0.5,,,0.6666666666666666,1.0,,88.27586206896552,13.5,19.125,12.375,18.25,0.2222222222222222,1.0,1.0,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.8888888888888888,1.0,0.5600111111111111,0.5757,,,,6.966666666666666,24.833333333333332,,1.0,1.0,,0.3333333333333333,0.5,1.0,,,,,0.5,,2.0,,,,,,,,,3.0,2.0,,1.0,,1.0,,,0.2,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.1111111111111111,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-1629725-1629743,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, Jeremiah Martin, Donta Hall","Anderson, Luwawu-Cabarrot, Musa, Martin, Hall",1626147-1627789-1629058-1629725-1629743,BKN,572.0,1,10.0,17.0,23.0,23.0,18.0,3.0,2.0,46.0,7.0,8.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,4.0,11.0,,1.0,3.0,10.0,7.0,9.0,4.0,12.0,29.0,12.0,1.0,1.0,,2.0,2.0,5.0,6.0,3.0,11.0,21.0,6.0,8.0,12.0,11.0,4.0,1.0,3.0,4.0,7.0,4.0,3.0,18.0,3.0,,7.0,4.0,,11.0,3.0,14.0,1.0,3.0,1.0,4.0,,2.0,4.0,27.0,21.0,18.0,,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,0.2727272727272727,0.3333333333333333,0.7777777777777778,1.0,0.8333333333333334,0.6190476190476191,0.3333333333333333,0.5588235294117647,0.6363636363636364,0.3333333333333333,0.5833333333333334,0.5714285714285714,0.1111111111111111,0.125,,0.75,,0.6666666666666666,,1.0,0.375,0.8461538461538461,0.3,,0.42857142857142855,1.0,1.0,0.1111111111111111,115.8041958041958,9.695652173913043,15.173913043478262,9.043478260869565,14.782608695652174,0.38095238095238093,0.875,1.0,0.42857142857142855,0.047619047619047616,0.047619047619047616,0.5238095238095238,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,1.0,0.3333333333333333,,,0.29411764705882354,1.0,0.058823529411764705,0.5882352941176471,0.3,0.9523809523809523,0.36363636363636365,0.5770166666666666,,0.5711794117647059,0.06896551724137931,0.7241379310344828,3.066666666666667,26.208333333333332,0.782608695652174,,,,,,,,1.0,,1.0,,0.6,3.0,2.0,2.0,2.0,2.0,,,3.0,,4.0,2.0,,,,1.0,,,0.09090909090909091,0.2,,,,1.0,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
