EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,BadPassSteals,Technical Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceFtPoints,Defensive 3 Seconds Violations,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedCorner3,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,team_id,year,season,team_vs
1626167-1627734-1628988-203506-204456,1610612754,"Myles Turner, Domantas Sabonis, Aaron Holiday, Victor Oladipo, T.J. McConnell","Turner, Sabonis, Holiday, Oladipo, McConnell",1626167-1627734-1628988-203506-204456,IND,94.0,1,2.0,,3.0,3.0,,,6.0,2.0,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,2.0,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,2.0,3.0,,,,,,,,2.0,,,,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,91.91489361702128,,14.666666666666666,16.666666666666668,14.333333333333334,16.666666666666668,0.6666666666666666,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,0.5799166666666666,,,1.45,25.2,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,0.5,,,,1.0,,,,,0.5,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-1628988-203926-203933,1610612754,"Myles Turner, Domantas Sabonis, Aaron Holiday, Doug McDermott, T.J. Warren","Turner, Sabonis, Holiday, McDermott, Warren",1626167-1627734-1628988-203926-203933,IND,228.0,2,4.0,4.0,7.0,7.0,,,14.0,3.0,,,2.0,1.0,,,,,1.0,2.0,,,2.0,6.0,1.0,2.0,,7.0,3.0,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,4.0,6.0,,,,,,,,7.0,,,,0.5,0.5,1.0,0.5,,0.5,0.3333333333333333,,0.4375,,0.4375,,0.25,1.0,1.0,1.0,,,1.0,88.42105263157895,,16.285714285714285,16.285714285714285,14.285714285714286,16.285714285714285,0.375,0.25,,,,0.125,,,,,0.25,0.5,0.5,1.0,,,,,,0.625,0.5,0.514875,,,9.183333333333334,25.4,,2.0,2.0,,1.0,,,1.0,,2.0,,1.0,,2.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,0.5,,0.4,,1.0,,,,1.0,1.0,,0.6666666666666666,1.0,0.5,,,1.0,,,0.5527,,,,,,,,2.0,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-1628988-203926-204456,1610612754,"Myles Turner, Domantas Sabonis, Aaron Holiday, Doug McDermott, T.J. McConnell","Turner, Sabonis, Holiday, McDermott, McConnell",1626167-1627734-1628988-203926-204456,IND,79.0,1,1.0,,4.0,4.0,,,8.0,,,,2.0,1.0,,,,,,,,,1.0,3.0,,,2.0,4.0,4.0,,,,,,,2.0,,,,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,4.0,,,,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,1.0,1.0,,,,145.8227848101266,,9.25,10.5,9.25,10.5,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.4143333333333334,,,9.266666666666667,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,0.25,0.25,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-1628988-203933-204456,1610612754,"Myles Turner, Domantas Sabonis, Aaron Holiday, T.J. Warren, T.J. McConnell","Turner, Sabonis, Holiday, Warren, McConnell",1626167-1627734-1628988-203933-204456,IND,622.0,3,10.0,3.0,24.0,25.0,11.0,8.0,49.0,8.0,6.0,1.0,3.0,2.0,2.0,3.0,,1.0,1.0,4.0,,1.0,8.0,13.0,3.0,7.0,2.0,27.0,24.0,5.0,9.0,,2.0,,10.0,6.0,9.0,4.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,15.0,3.0,7.0,10.0,12.0,3.0,2.0,,1.0,,1.0,,25.0,10.0,11.0,,0.375,0.42857142857142855,1.0,0.42857142857142855,,0.42857142857142855,0.6153846153846154,0.5555555555555556,0.625,0.45454545454545453,0.6428571428571429,0.45454545454545453,0.35,0.875,1.0,0.9090909090909091,1.0,1.0,,113.44051446945338,,10.833333333333334,14.48,10.833333333333334,14.44,0.4,0.15,0.3333333333333333,0.3333333333333333,1.0,0.1,0.15,0.6666666666666666,0.6666666666666666,1.0,0.2,0.25,0.25,1.0,0.5454545454545454,0.09090909090909091,,0.09090909090909091,,0.75,0.25,0.5178325,0.5126909090909091,0.37037037037037035,6.2846153846153845,25.457142857142856,0.4583333333333333,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,2.0,2.0,,2.0,,2.0,,2.0,1.0,4.0,,2.0,1.0,2.0,,5.0,,2.0,4.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.8,,0.4,,0.2222222222222222,0.6666666666666666,,,,,0.5,1.0,,0.625,0.8333333333333334,0.4,1.0,1.0,1.0,1.0,,0.6112,0.047619047619047616,0.07142857142857142,,0.07407407407407407,,,,2.0,,1.0,,0.15384615384615385,,,,,,3.0,,,,,2.0,,,,,,,,0.25,,,,,0.5,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-203087-203200-203933,1610612754,"Myles Turner, Domantas Sabonis, Jeremy Lamb, Justin Holiday, T.J. Warren","Turner, Sabonis, Lamb, Holiday, Warren",1626167-1627734-203087-203200-203933,IND,24.0,1,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,60.0,,24.0,,24.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.2412,0.2412,,20.3,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-203087-203200-204456,1610612754,"Myles Turner, Domantas Sabonis, Jeremy Lamb, Justin Holiday, T.J. McConnell","Turner, Sabonis, Lamb, Holiday, McConnell",1626167-1627734-203087-203200-204456,IND,50.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,4.0,,,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,,1.0,1.0,,,1.0,115.19999999999999,,6.5,18.5,6.5,11.0,,0.5,,,,,,,,,0.5,,,,,,,0.5,,0.5,,0.425475,0.425475,,10.9,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-203087-203926-204456,1610612754,"Myles Turner, Domantas Sabonis, Jeremy Lamb, Doug McDermott, T.J. McConnell","Turner, Sabonis, Lamb, McDermott, McConnell",1626167-1627734-203087-203926-204456,IND,264.0,2,4.0,2.0,8.0,8.0,,,16.0,3.0,,,1.0,2.0,,1.0,,,1.0,1.0,,,3.0,6.0,1.0,2.0,2.0,11.0,9.0,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,2.0,3.0,5.0,1.0,2.0,,1.0,1.0,1.0,1.0,11.0,,,,0.3333333333333333,0.3333333333333333,,0.5,,0.5,0.5,,0.5625,,0.6111111111111112,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,87.27272727272727,1.0,16.375,16.625,14.625,16.625,0.375,0.125,,,,0.25,0.125,,,,0.125,1.0,1.0,,,,,,,0.625,1.0,0.4958875,,,8.700000000000001,25.6,,2.0,1.0,,,2.0,,1.0,,4.0,,,1.0,1.0,,2.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,1.0,,0.3333333333333333,1.0,0.5,0.5,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,0.4524,0.1111111111111111,0.14285714285714285,,,,,3.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-203087-203933-204456,1610612754,"Myles Turner, Domantas Sabonis, Jeremy Lamb, T.J. Warren, T.J. McConnell","Turner, Sabonis, Lamb, Warren, McConnell",1626167-1627734-203087-203933-204456,IND,1726.0,4,29.0,10.0,60.0,58.0,13.0,6.0,118.0,17.0,6.0,3.0,7.0,9.0,1.0,4.0,,,8.0,18.0,,2.0,19.0,33.0,9.0,22.0,11.0,76.0,66.0,4.0,9.0,,2.0,5.0,13.0,20.0,21.0,18.0,8.0,10.0,7.0,17.0,6.0,1.0,3.0,41.0,9.0,12.0,22.0,29.0,9.0,13.0,2.0,2.0,2.0,2.0,2.0,71.0,13.0,13.0,2.0,0.5263157894736842,0.5882352941176471,0.7777777777777778,0.4090909090909091,,0.4090909090909091,0.5757575757575758,0.4444444444444444,0.5909090909090909,0.36363636363636365,0.625,0.4642857142857143,0.4,0.7058823529411765,0.8181818181818182,0.75,0.8333333333333334,1.0,1.0,98.44727694090383,1.0,12.266666666666667,17.06896551724138,11.766666666666667,16.482758620689655,0.3090909090909091,0.12727272727272726,0.42857142857142855,0.42857142857142855,1.0,0.16363636363636364,0.07272727272727272,0.25,0.25,1.0,0.32727272727272727,0.4444444444444444,0.4444444444444444,0.75,0.5454545454545454,,,0.18181818181818182,,0.7090909090909091,0.4444444444444444,0.5220190909090909,0.551409090909091,0.17105263157894737,7.675757575757576,26.83181818181818,0.21666666666666667,3.0,10.0,2.0,6.0,6.0,2.0,7.0,5.0,18.0,4.0,5.0,2.0,5.0,1.0,7.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,,7.0,,7.0,14.0,,1.0,,5.0,,,,0.2857142857142857,0.25,0.3125,0.42857142857142855,1.0,0.35714285714285715,0.15384615384615385,0.25925925925925924,0.5714285714285714,0.25,,0.1,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.16,0.5882352941176471,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,,0.605475,0.08620689655172414,0.1388888888888889,,0.06578947368421052,,1.0,6.0,2.0,2.0,3.0,1.0,0.06060606060606061,,0.3333333333333333,,1.0,0.125,4.0,,,,1.0,1.0,,,,2.0,,,,0.11764705882352941,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-203200-203926-204456,1610612754,"Myles Turner, Domantas Sabonis, Justin Holiday, Doug McDermott, T.J. McConnell","Turner, Sabonis, Holiday, McDermott, McConnell",1626167-1627734-203200-203926-204456,IND,115.0,1,2.0,5.0,3.0,3.0,3.0,2.0,6.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,7.0,2.0,2.0,2.0,1.0,1.0,,7.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,,7.0,1.0,,2.0,2.0,,,,,,,,7.0,7.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.3333333333333333,,1.0,0.5,,,,75.13043478260869,,16.666666666666668,21.666666666666668,16.666666666666668,21.666666666666668,0.6666666666666666,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,0.3333333333333333,1.0,1.0,1.0,0.5912666666666667,0.5912666666666667,1.0,1.15,24.8,1.0,,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-203200-203933-204456,1610612754,"Myles Turner, Domantas Sabonis, Justin Holiday, T.J. Warren, T.J. McConnell","Turner, Sabonis, Holiday, Warren, McConnell",1626167-1627734-203200-203933-204456,IND,113.0,2,2.0,4.0,3.0,3.0,,,6.0,1.0,,,,,,,,,1.0,3.0,,,1.0,1.0,1.0,3.0,1.0,6.0,2.0,,,,,,,,,3.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,6.0,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,0.625,,0.75,,0.75,1.0,1.0,1.0,,1.0,,76.46017699115045,,22.333333333333332,15.333333333333334,22.333333333333332,15.333333333333334,0.25,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,1.0,0.3333333333333333,0.58185,,,0.3,26.833333333333332,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.5,1.0,0.3333333333333333,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627734-203926-203933-204456,1610612754,"Myles Turner, Domantas Sabonis, Doug McDermott, T.J. Warren, T.J. McConnell","Turner, Sabonis, McDermott, Warren, McConnell",1626167-1627734-203926-203933-204456,IND,255.0,1,4.0,11.0,10.0,10.0,5.0,,20.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,3.0,3.0,2.0,5.0,5.0,17.0,6.0,2.0,2.0,1.0,3.0,2.0,9.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,,1.0,,7.0,2.0,3.0,5.0,6.0,3.0,5.0,,,,,,14.0,9.0,5.0,,0.6666666666666666,0.6666666666666666,0.5,0.4,0.3333333333333333,0.4,1.0,1.0,0.75,0.7,0.8,0.75,0.625,0.6,1.0,0.7142857142857143,0.5,,,112.94117647058823,,11.6,13.9,11.3,13.1,0.375,,,,,,0.125,1.0,1.0,1.0,0.5,0.25,0.25,,0.4,0.2,1.0,0.4,,1.0,0.25,0.5982375,0.62461,0.5294117647058824,1.5999999999999999,26.46,0.5,1.0,3.0,,,,,,3.0,2.0,,2.0,1.0,,,1.0,,2.0,,1.0,,,,1.0,,1.0,,,,,,,2.0,,,,,1.5,1.5,1.0,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,1.0,,1.0,1.0,0.6666666666666666,,,,,,,0.2,0.4,,0.17647058823529413,,1.0,3.0,,,2.0,1.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627763-1628388-1628410-203933,1610612754,"Myles Turner, Malcolm Brogdon, TJ Leaf, Edmond Sumner, T.J. Warren","Turner, Brogdon, Leaf, Sumner, Warren",1626167-1627763-1628388-1628410-203933,IND,455.0,2,8.0,-4.0,17.0,18.0,9.0,5.0,35.0,5.0,3.0,,2.0,,,1.0,,,4.0,5.0,1.0,2.0,1.0,7.0,4.0,6.0,7.0,21.0,25.0,1.0,5.0,1.0,2.0,5.0,10.0,2.0,12.0,5.0,4.0,1.0,4.0,5.0,4.0,,,14.0,4.0,2.0,6.0,9.0,4.0,8.0,,,,,,19.0,10.0,9.0,,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.14285714285714285,0.2,0.5384615384615384,0.35714285714285715,0.6176470588235294,0.5,0.46153846153846156,1.0,1.0,1.0,1.0,,1.0,110.76923076923077,,13.882352941176471,12.166666666666666,12.764705882352942,11.833333333333334,0.38461538461538464,0.15384615384615385,,,,,0.07692307692307693,,,,0.38461538461538464,0.8,0.8,1.0,0.42857142857142855,,,0.2857142857142857,0.5,0.8461538461538461,0.8,0.5447692307692308,0.5725714285714286,0.47619047619047616,3.9714285714285715,27.116666666666664,0.5294117647058824,3.0,1.0,,1.0,,,2.0,2.0,,,1.0,,3.0,,3.0,,1.0,,,1.0,,3.0,,1.0,3.0,1.0,5.0,6.0,,,,4.0,,,,,,0.3333333333333333,,,0.5,,0.375,0.25,1.0,,,,1.0,1.0,,0.2,0.25,1.0,,,0.5,,,0.50815,0.23529411764705882,0.36363636363636365,,0.09523809523809523,,,,2.0,,1.0,,0.2857142857142857,0.5,,,,,1.0,,,,,2.0,,,,,,,,0.2,,,,,0.3333333333333333,2.0,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627763-1628388-203087-203933,1610612754,"Myles Turner, Malcolm Brogdon, TJ Leaf, Jeremy Lamb, T.J. Warren","Turner, Brogdon, Leaf, Lamb, Warren",1626167-1627763-1628388-203087-203933,IND,21.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627763-1628388-203200-203926,1610612754,"Myles Turner, Malcolm Brogdon, TJ Leaf, Justin Holiday, Doug McDermott","Turner, Brogdon, Leaf, Holiday, McDermott",1626167-1627763-1628388-203200-203926,IND,77.0,1,1.0,5.0,3.0,3.0,,,6.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,5.0,,,,,,,,,3.0,,,,1.0,1.0,,1.0,,3.0,1.0,2.0,3.0,3.0,1.0,2.0,,,,,,5.0,,,,,,1.0,1.0,,1.0,,,0.75,,0.8333333333333334,,0.5,1.0,1.0,1.0,,1.0,,112.2077922077922,,6.666666666666667,19.0,6.666666666666667,19.0,,0.5,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,,0.5245,,,7.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627763-1628388-203200-203933,1610612754,"Myles Turner, Malcolm Brogdon, TJ Leaf, Justin Holiday, T.J. Warren","Turner, Brogdon, Leaf, Holiday, Warren",1626167-1627763-1628388-203200-203933,IND,90.0,1,2.0,2.0,4.0,4.0,,4.0,8.0,,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,128.0,,9.75,12.75,9.75,12.75,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,0.41415,,,15.1,,,,,,,1.0,,,,4.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627763-1628410-1628988-203933,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Aaron Holiday, T.J. Warren","Turner, Brogdon, Sumner, Holiday, Warren",1626167-1627763-1628410-1628988-203933,IND,44.0,1,1.0,-3.0,2.0,1.0,2.0,1.0,3.0,,,,,2.0,,,,,,,,,,2.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,98.18181818181819,,13.0,18.0,13.0,18.0,,,,,,1.0,,,,,,,,,,,,,,,,0.3908,0.3908,,16.45,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
1626167-1627763-1628410-203087-203926,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Jeremy Lamb, Doug McDermott","Turner, Brogdon, Sumner, Lamb, McDermott",1626167-1627763-1628410-203087-203926,IND,102.0,1,2.0,-2.0,3.0,4.0,3.0,4.0,7.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,5.0,,1.0,1.0,1.0,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,3.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,0.75,0.75,0.75,0.75,0.5,,,,,,,98.82352941176471,,8.0,19.5,8.0,14.0,,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.5,1.0,0.4571,0.4571,1.0,19.4,28.6,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,True
