EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,FoulsDrawn,Charge Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsPutbacks,Corner3Assists,LostBallSteals,LostBallTurnovers,Charge Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,SelfOReb,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,Loose Ball Fouls Drawn,BlockedLongMidRange,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Travels,BlockedShortMidRange,ShortMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1626162-1626164-1628969-1629059-203382,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Elie Okobo, Aron Baynes","Oubre Jr., Booker, Bridges, Okobo, Baynes",1626162-1626164-1628969-1629059-203382,PHX,1106.0,9,18.0,6.0,38.0,35.0,73.0,5.0,8.0,5.0,11.0,5.0,11.0,10.0,20.0,6.0,13.0,47.0,41.0,10.0,10.0,15.0,11.0,5.0,5.0,5.0,10.0,4.0,2.0,25.0,7.0,10.0,13.0,10.0,43.0,0.5,0.5555555555555556,0.8333333333333334,0.46153846153846156,0.46153846153846156,0.5,0.5757575757575758,0.6351351351351351,0.3939393939393939,1.0,0.8181818181818182,1.0,95.04520795660036,15.394736842105264,14.885714285714286,15.263157894736842,14.457142857142857,0.24242424242424243,0.625,0.7142857142857143,0.4,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.8,0.6363636363636364,0.45454545454545453,0.4904030303030303,6.13,25.5,6.0,3.0,,1.0,2.0,9.0,,4.0,,,2.0,3.0,3.0,1.0,4.0,,3.0,11.0,2.0,11.0,1.0,3.0,,,,,,0.6666666666666666,0.75,0.5,,0.1875,,,,,0.030303030303030304,,,,0.06060606060606061,0.1111111111111111,0.13636363636363635,0.0851063829787234,10.0,1.0,1.0,,1.0,3.0,,2.0,12.0,3.0,3.0,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,12.0,10.0,,0.4444444444444444,0.5454545454545454,1.0,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.1111111111111111,0.1111111111111111,,0.42733333333333334,0.5138277777777778,0.2553191489361702,0.2631578947368421,1.0,3.0,4.0,1.0,,2.0,4.0,7.0,4.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5,0.5,0.5,1.0,1.0,0.4444444444444444,0.75,,0.07142857142857142,,,,,1.0,2.0,,,,0.05,0.125,0.13333333333333333,,,,,,,0.4,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-1629059-203967,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Elie Okobo, Dario Saric","Oubre Jr., Booker, Bridges, Okobo, Saric",1626162-1626164-1628969-1629059-203967,PHX,634.0,4,11.0,-8.0,26.0,25.0,51.0,2.0,4.0,2.0,5.0,,6.0,5.0,11.0,1.0,8.0,16.0,24.0,2.0,8.0,3.0,6.0,,1.0,1.0,2.0,,1.0,5.0,6.0,11.0,11.0,11.0,16.0,0.2,0.2,1.0,0.125,0.125,0.45454545454545453,0.34210526315789475,0.38095238095238093,0.42105263157894735,0.8571428571428571,0.8181818181818182,0.8333333333333334,115.83596214511041,13.653846153846153,11.16,13.653846153846153,10.68,0.21052631578947367,0.5,0.6666666666666666,0.5,0.2631578947368421,0.4,0.4,0.3157894736842105,,,,0.631578947368421,,0.506042105263158,8.172727272727274,25.2875,15.0,,1.0,2.0,2.0,3.0,,,,,3.0,,3.0,1.0,5.0,,7.0,5.0,1.0,4.0,,1.0,1.0,,1.0,,1.0,,0.6,0.75,,,,1.0,1.0,,0.10526315789473684,0.5,0.5,,0.10526315789473684,0.05,0.08333333333333333,,16.0,,1.0,,2.0,,,3.0,10.0,,,,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,10.0,16.0,,0.3333333333333333,0.38461538461538464,1.0,,,,,0.08333333333333333,0.16666666666666666,,,0.46455,0.625,0.6153846153846154,,1.0,2.0,1.0,,,4.0,9.0,2.0,,1.0,,2.0,,,,,1.0,1.0,,0.4444444444444444,,,0.5,0.5,1.0,,0.16666666666666666,0.5,,,,,,,1.0,,,,,0.09090909090909091,0.25,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-1629660-203382,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Ty Jerome, Aron Baynes","Oubre Jr., Booker, Bridges, Jerome, Baynes",1626162-1626164-1628969-1629660-203382,PHX,313.0,2,5.0,7.0,11.0,12.0,23.0,1.0,3.0,,2.0,2.0,4.0,1.0,5.0,3.0,5.0,15.0,8.0,,2.0,9.0,4.0,2.0,,3.0,3.0,2.0,,9.0,2.0,5.0,7.0,1.0,15.0,,,1.0,0.6,0.6,0.2,0.55,0.6363636363636364,0.5,0.6666666666666666,0.5714285714285714,,105.814696485623,12.454545454545455,14.666666666666666,11.727272727272727,13.833333333333334,0.3,0.3333333333333333,0.3333333333333333,,0.2,,,0.4,0.5,0.5,1.0,0.8,0.5,0.5807599999999999,4.4399999999999995,25.939999999999998,,2.0,,,1.0,4.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,5.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,,0.5,,,,,0.1,0.18181818181818182,0.3333333333333333,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,0.25,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-1629660-203967,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Ty Jerome, Dario Saric","Oubre Jr., Booker, Bridges, Jerome, Saric",1626162-1626164-1628969-1629660-203967,PHX,561.0,5,9.0,12.0,20.0,16.0,36.0,6.0,9.0,2.0,3.0,,3.0,9.0,13.0,1.0,4.0,30.0,18.0,4.0,14.0,3.0,3.0,,2.0,1.0,3.0,,1.0,7.0,5.0,6.0,8.0,6.0,24.0,0.2222222222222222,0.25,1.0,0.25,0.25,0.6923076923076923,0.6176470588235294,0.6818181818181818,0.23529411764705882,0.8333333333333334,0.6666666666666666,0.8,92.40641711229947,12.6,19.3125,12.3,18.4375,0.5294117647058824,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.17647058823529413,,,,0.7647058823529411,,0.5406205882352941,4.115384615384615,26.025,5.0,3.0,1.0,1.0,1.0,9.0,2.0,6.0,1.0,,1.0,2.0,,,1.0,,2.0,7.0,,11.0,,5.0,,,,,2.0,1.0,,0.3333333333333333,,0.3333333333333333,,,,,0.058823529411764705,1.0,1.0,1.0,0.058823529411764705,0.23809523809523808,0.29411764705882354,0.2,4.0,2.0,,,1.0,2.0,,1.0,6.0,,,2.0,,2.0,2.0,,1.0,,,1.0,6.0,4.0,,0.5,0.6,,0.5,0.6666666666666666,,1.0,,0.25,,0.60755,0.5178,0.2,0.2,2.0,1.0,2.0,1.0,,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-1629661-201937,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Cameron Johnson, Ricky Rubio","Oubre Jr., Booker, Bridges, Johnson, Rubio",1626162-1626164-1628969-1629661-201937,PHX,205.0,5,3.0,2.0,10.0,6.0,16.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,6.0,14.0,12.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,,,5.0,,1.0,1.0,2.0,14.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,,,,112.39024390243902,13.5,11.666666666666666,12.3,11.666666666666666,0.2222222222222222,1.0,1.0,,0.1111111111111111,1.0,1.0,0.5555555555555556,0.2,0.2,,0.8888888888888888,0.2,0.43731666666666663,4.8999999999999995,25.883333333333336,3.0,1.0,,,1.0,2.0,,,,,,,,,1.0,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.2222222222222222,0.6666666666666666,,6.0,,,,4.0,,,4.0,3.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,,,3.0,6.0,,0.2,0.3,1.0,,,1.0,,,0.8,,,0.34821,0.21428571428571427,0.6,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,0.2,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-1629661-203382,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Cameron Johnson, Aron Baynes","Oubre Jr., Booker, Bridges, Johnson, Baynes",1626162-1626164-1628969-1629661-203382,PHX,171.0,1,3.0,1.0,5.0,6.0,11.0,,,,,,1.0,2.0,2.0,,1.0,5.0,4.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,3.0,3.0,,5.0,0.5,0.5,,,,1.0,0.6666666666666666,0.625,0.3333333333333333,1.0,1.0,,92.63157894736842,19.4,12.333333333333334,19.4,12.333333333333334,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.4385333333333334,15.25,27.4,,,2.0,2.0,,1.0,,,1.0,,2.0,,1.0,,1.0,,,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,0.6666666666666666,1.0,1.0,0.5,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-1629661-204020,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Cameron Johnson, Tyler Johnson","Oubre Jr., Booker, Bridges, Johnson, Johnson",1626162-1626164-1628969-1629661-204020,PHX,261.0,1,4.0,-1.0,10.0,9.0,19.0,2.0,3.0,1.0,3.0,,1.0,3.0,7.0,,1.0,7.0,8.0,4.0,2.0,,1.0,,2.0,,2.0,,2.0,4.0,2.0,4.0,5.0,2.0,5.0,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.375,0.3888888888888889,0.125,1.0,1.0,1.0,104.82758620689656,15.6,11.666666666666666,15.4,11.666666666666666,0.375,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,0.5,0.125,,,,0.5,,0.52845,6.314285714285715,25.2,7.0,1.0,,1.0,,1.0,,2.0,,,2.0,1.0,2.0,1.0,2.0,,1.0,3.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.2,,1.0,,1.0,0.125,,,,,0.125,0.14285714285714285,0.2857142857142857,4.0,1.0,,,,1.0,,,2.0,,,1.0,,1.0,1.0,,,2.0,,,2.0,3.0,,0.5,0.3333333333333333,,0.25,,,1.0,,,,0.8877,0.59505,0.2857142857142857,0.4,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,,,,1.0,,1.0,0.5,1.0,1.0,,,,1.0,0.5,1.0,,,,,,,1.0,,,,,0.14285714285714285,,,,,,,,,0.5,1.0,1.0,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-201937-203382,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Ricky Rubio, Aron Baynes","Oubre Jr., Booker, Bridges, Rubio, Baynes",1626162-1626164-1628969-201937-203382,PHX,3062.0,15,51.0,-29.0,112.0,106.0,218.0,12.0,24.0,7.0,18.0,7.0,27.0,24.0,55.0,9.0,37.0,99.0,128.0,18.0,30.0,27.0,26.0,7.0,9.0,9.0,18.0,7.0,6.0,45.0,11.0,37.0,50.0,28.0,86.0,0.375,0.4090909090909091,1.0,0.24324324324324326,0.25,0.43636363636363634,0.4076086956521739,0.4714285714285714,0.40217391304347827,0.6875,0.7346938775510204,0.6363636363636364,102.52122795558459,14.678571428571429,13.377358490566039,13.964285714285714,12.716981132075471,0.2608695652173913,0.5,0.631578947368421,0.5,0.1956521739130435,0.3888888888888889,0.4117647058823529,0.29347826086956524,0.25925925925925924,0.25925925925925924,1.0,0.6630434782608695,0.2692307692307692,0.48743461538461536,7.750909090909091,25.613513513513514,14.0,14.0,5.0,13.0,10.0,24.0,2.0,13.0,1.0,6.0,25.0,13.0,13.0,9.0,19.0,2.0,13.0,26.0,,31.0,,10.0,3.0,3.0,4.0,1.0,1.0,0.5416666666666666,0.6842105263157895,0.7575757575757576,0.2222222222222222,0.22807017543859648,0.21052631578947367,0.6428571428571429,1.0,0.25,0.14130434782608695,0.38461538461538464,0.38461538461538464,0.2,0.10869565217391304,0.1111111111111111,0.16393442622950818,0.13131313131313133,56.0,4.0,3.0,5.0,13.0,5.0,5.0,16.0,54.0,,2.0,7.0,1.0,3.0,3.0,1.0,6.0,10.0,1.0,1.0,52.0,55.0,0.3125,0.44047619047619047,0.5192307692307693,1.0,0.23333333333333334,0.16666666666666666,0.2857142857142857,0.36363636363636365,0.07142857142857142,0.30952380952380953,0.38461538461538464,0.5480214285714285,0.46209024390243897,0.5454545454545454,0.5,4.0,4.0,11.0,2.0,,4.0,11.0,26.0,17.0,4.0,2.0,,4.0,1.0,3.0,,1.0,6.0,5.0,0.8,0.4230769230769231,0.5,0.7272727272727273,0.2,0.2,1.0,1.0,0.2619047619047619,0.36363636363636365,,0.02631578947368421,1.0,6.0,1.0,6.0,6.0,,1.0,1.0,0.16666666666666666,0.10909090909090909,0.20833333333333334,,0.5454545454545454,0.16666666666666666,1.0,0.25,4.0,,0.2727272727272727,0.8,0.25,,,,0.05555555555555555,,,,4.0,0.2857142857142857,,1.0,,,,,,1.0,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-201937-203967,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Ricky Rubio, Dario Saric","Oubre Jr., Booker, Bridges, Rubio, Saric",1626162-1626164-1628969-201937-203967,PHX,2353.0,13,39.0,-16.0,89.0,90.0,179.0,14.0,28.0,5.0,13.0,5.0,15.0,21.0,48.0,9.0,21.0,88.0,104.0,22.0,20.0,24.0,15.0,5.0,11.0,8.0,19.0,4.0,8.0,46.0,14.0,31.0,43.0,19.0,76.0,0.5238095238095238,0.6470588235294118,0.8888888888888888,0.42857142857142855,0.42857142857142855,0.4375,0.5,0.55,0.30434782608695654,0.7777777777777778,0.7027027027027027,0.8181818181818182,109.54526136846579,13.460674157303371,12.833333333333334,13.112359550561798,12.544444444444444,0.4057971014492754,0.5,0.5833333333333334,0.5714285714285714,0.18840579710144928,0.38461538461538464,0.45454545454545453,0.21739130434782608,0.3333333333333333,0.3333333333333333,0.8,0.7101449275362319,0.3333333333333333,0.5222166666666667,5.875,25.566666666666666,28.0,9.0,2.0,7.0,6.0,19.0,2.0,12.0,,,12.0,12.0,11.0,8.0,21.0,,12.0,17.0,1.0,24.0,,9.0,5.0,3.0,5.0,3.0,2.0,0.5,0.5238095238095238,0.631578947368421,,0.2894736842105263,,0.6153846153846154,,0.6,0.10144927536231885,0.2857142857142857,0.2857142857142857,,0.08695652173913043,0.12987012987012986,0.16363636363636364,0.13636363636363635,31.0,8.0,2.0,3.0,4.0,8.0,5.0,6.0,38.0,3.0,3.0,11.0,5.0,10.0,6.0,5.0,10.0,5.0,,1.0,38.0,31.0,0.8333333333333334,0.5952380952380952,0.6785714285714286,1.0,0.4230769230769231,0.5714285714285714,0.6,1.0,0.09523809523809523,0.19047619047619047,0.75,0.585275,0.4987166666666667,0.4318181818181818,0.34831460674157305,5.0,4.0,7.0,4.0,2.0,5.0,5.0,15.0,13.0,8.0,4.0,4.0,3.0,,1.0,,1.0,3.0,2.0,0.625,0.3333333333333333,0.625,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.625,0.3333333333333333,0.5714285714285714,1.0,0.045454545454545456,,,,,6.0,2.0,,,,0.125,0.14285714285714285,0.0625,,,,,1.0,,0.2857142857142857,0.7142857142857143,0.2,,2.0,2.0,0.15384615384615385,1.0,0.5,,2.0,0.2,,1.0,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-201937-204020,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Ricky Rubio, Tyler Johnson","Oubre Jr., Booker, Bridges, Rubio, Johnson",1626162-1626164-1628969-201937-204020,PHX,24.0,1,,-2.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,22.0,,22.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-203382-204020,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Aron Baynes, Tyler Johnson","Oubre Jr., Booker, Bridges, Baynes, Johnson",1626162-1626164-1628969-203382-204020,PHX,206.0,2,3.0,-1.0,6.0,8.0,14.0,,2.0,1.0,1.0,,,2.0,4.0,,1.0,4.0,5.0,2.0,2.0,,,,1.0,,1.0,,,2.0,3.0,5.0,5.0,1.0,4.0,0.5,0.5,,,,0.5,0.4,0.4,0.2,0.75,0.8,0.6666666666666666,97.86407766990291,16.166666666666668,13.625,16.166666666666668,13.125,0.4,,,,0.2,1.0,1.0,,,,,0.6,,0.49878,7.2,24.3,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.2,1.0,1.0,,0.2,,,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,0.3528,0.5,0.16666666666666666,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628969-203967-204020,1610612756,"Kelly Oubre Jr., Devin Booker, Mikal Bridges, Dario Saric, Tyler Johnson","Oubre Jr., Booker, Bridges, Saric, Johnson",1626162-1626164-1628969-203967-204020,PHX,330.0,2,6.0,2.0,12.0,12.0,24.0,,2.0,,,2.0,6.0,,4.0,2.0,7.0,13.0,11.0,,,6.0,6.0,2.0,,2.0,2.0,2.0,,6.0,1.0,3.0,7.0,3.0,10.0,,,1.0,0.2857142857142857,0.2857142857142857,,0.2727272727272727,0.40625,0.6363636363636364,0.5,0.75,1.0,104.72727272727273,14.0,13.5,12.5,12.666666666666666,0.18181818181818182,,,,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.8181818181818182,0.3333333333333333,0.5338363636363637,10.625,25.5,6.0,3.0,,2.0,1.0,7.0,,3.0,,3.0,2.0,4.0,1.0,1.0,1.0,,2.0,6.0,,10.0,,5.0,,,,,,0.375,1.0,1.0,0.6,0.4444444444444444,0.5,,1.0,,0.18181818181818182,,,,0.09090909090909091,0.3125,0.5555555555555556,0.23076923076923078,8.0,,1.0,,3.0,2.0,,4.0,5.0,,,1.0,,3.0,2.0,,,1.0,,,5.0,8.0,,,0.2777777777777778,,0.25,0.5,,,0.16666666666666666,0.5,,0.37455,0.5385083333333334,0.38461538461538464,0.6666666666666666,,,1.0,,,,,2.0,5.0,,,1.0,,,,,,,,,,0.375,1.0,,,,,0.16666666666666666,,,,1.0,1.0,1.0,2.0,1.0,,,,0.5,0.25,0.5,,0.25,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1626164-1628975-1629028-1629059,1610612756,"Kelly Oubre Jr., Devin Booker, Jevon Carter, Deandre Ayton, Elie Okobo","Oubre Jr., Booker, Carter, Ayton, Okobo",1626162-1626164-1628975-1629028-1629059,PHX,178.0,1,3.0,-3.0,6.0,7.0,13.0,2.0,2.0,,1.0,,2.0,2.0,3.0,,2.0,4.0,7.0,4.0,,,2.0,,2.0,,2.0,,2.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,,,,0.6666666666666666,0.4,0.4,0.4,1.0,1.0,1.0,105.16853932584269,16.166666666666668,11.571428571428571,16.166666666666668,10.0,0.4,1.0,1.0,1.0,0.2,,,0.4,,,,0.8,,0.51216,5.633333333333333,25.9,5.0,,,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,6.0,,,,2.0,,,2.0,4.0,,,,,,,,,1.0,,,4.0,6.0,,0.4,0.4,,,,,,,0.4,,,0.51216,1.0,1.0,,2.0,2.0,,,,2.0,3.0,,,,,,,,,,,,,0.6666666666666666,,1.0,,,,,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
