EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,LostBallSteals,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,DefFTReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BadPassTurnovers,OffCorner3ReboundPct,ShortMidRangeFGM,SecondChanceArc3FGA,PtsPutbacks,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SelfOReb,Travels,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Loose Ball Fouls,Charge Fouls,LongMidRangePctBlocked,SecondChanceTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1626188-1627936-1628398-1628961-203584,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Kostas Antetokounmpo, Troy Daniels","Cook, Caruso, Kuzma, Antetokounmpo, Daniels",1626188-1627936-1628398-1628961-203584,LAL,138.0,1,2.0,-4.0,5.0,5.0,5.0,5.0,10.0,1.0,3.0,4.0,3.0,5.0,6.0,10.0,3.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,6.0,5.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.6,104.34782608695653,18.4,9.2,18.4,7.8,0.2,0.8,0.75,0.75,0.3333333333333333,0.3805,0.3805,1.0,16.68,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-200765-203076,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Rajon Rondo, Anthony Davis","Cook, Caruso, Kuzma, Rondo, Davis",1626188-1627936-1628398-200765-203076,LAL,524.0,3,9.0,7.0,20.0,18.0,14.0,13.0,38.0,2.0,1.0,1.0,5.0,8.0,28.0,21.0,3.0,6.0,18.0,8.0,2.0,4.0,7.0,,17.0,23.0,18.0,14.0,0.8,0.8,0.625,0.5,0.7352941176470589,0.625,0.7368421052631579,0.6428571428571429,104.42748091603055,12.45,15.277777777777779,12.35,15.277777777777779,0.11764705882352941,0.058823529411764705,1.0,1.0,,0.525075,0.5111875,0.6428571428571429,4.4,0.7,2.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,2.0,5.0,5.0,9.0,3.0,1.0,1.0,2.0,5.0,3.0,6.0,3.0,9.0,6.0,1.0,7.0,4.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,0.6,0.5555555555555556,1.0,0.5,0.625,1.5,1.25,0.5294117647058824,0.125,0.5,0.3333333333333333,0.6,0.3333333333333333,1.0,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,0.29411764705882354,0.8,0.8,1.0,0.058823529411764705,1.0,1.0,1.0,0.47058823529411764,0.5,0.5,0.5,1.0,1.0,1.0,0.25,0.6666666666666666,0.08333333333333333,1.0,0.4166666666666667,0.4,0.8235294117647058,0.5714285714285714,0.5985,0.17857142857142858,29.644444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-201162-201580,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Jared Dudley, JaVale McGee","Cook, Caruso, Kuzma, Dudley, McGee",1626188-1627936-1628398-201162-201580,LAL,298.0,1,5.0,3.0,11.0,10.0,1.0,,21.0,1.0,,,2.0,5.0,10.0,7.0,,,,4.0,,2.0,3.0,,7.0,9.0,,1.0,1.0,1.0,0.4,,0.4375,,0.5,,101.47651006711409,14.636363636363637,13.7,13.454545454545455,12.4,0.125,,,,,0.57340625,,,2.7399999999999998,0.09090909090909091,1.0,2.0,4.0,,,,,,,,,1.0,3.0,,,1.0,3.0,3.0,,,1.0,1.0,,,,3.0,,,3.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,4.0,5.0,1.0,6.0,1.0,,,,1.0,,1.0,,,,,3.0,,4.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,0.5,0.375,0.2,,,0.8,0.3333333333333333,1.0,,0.8333333333333334,0.2,,,0.8,,1.0,,0.5,0.5,0.6666666666666666,1.0,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.875,0.3333333333333333,,0.1,26.566666666666666,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.25,0.5,0.6666666666666666,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-201162-203584,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Jared Dudley, Troy Daniels","Cook, Caruso, Kuzma, Dudley, Daniels",1626188-1627936-1628398-201162-203584,LAL,44.0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,65.45454545454545,18.0,26.0,18.0,26.0,,1.0,1.0,1.0,,0.4579,0.4579,1.0,15.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-201162-2730,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Jared Dudley, Dwight Howard","Cook, Caruso, Kuzma, Dudley, Howard",1626188-1627936-1628398-201162-2730,LAL,271.0,2,5.0,-10.0,10.0,10.0,7.0,6.0,20.0,1.0,,2.0,,4.0,,10.0,,3.0,,,,,,,,,,7.0,,,,,,,,,106.2730627306273,15.3,11.8,15.3,11.8,0.16666666666666666,0.3333333333333333,,,,0.4187166666666667,0.3914875,,13.725,0.7,,,1.0,,1.0,,,,,,,,2.0,,1.0,,2.0,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,3.0,5.0,,5.0,1.0,,2.0,,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,1.0,,1.0,,1.0,,,,1.0,,1.0,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,,,,0.25,,,,0.25,,0.5,,,,25.9,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-201580-203484,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, JaVale McGee, Kentavious Caldwell-Pope","Cook, Caruso, Kuzma, McGee, Caldwell-Pope",1626188-1627936-1628398-201580-203484,LAL,177.0,1,3.0,6.0,5.0,6.0,,,11.0,1.0,,,2.0,5.0,6.0,,,,,,4.0,,,,,2.0,,,,,0.4,,0.2857142857142857,,0.375,,89.4915254237288,16.0,16.166666666666668,14.8,11.833333333333334,0.14285714285714285,,,,,0.5476142857142857,,,3.3,,2.0,2.0,4.0,,,,,,,,,,2.0,,,,2.0,2.0,,,2.0,4.0,,,,,,,2.0,,1.0,,,,,1.0,2.0,3.0,1.0,4.0,3.0,7.0,2.0,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,0.5,0.6666666666666666,0.2857142857142857,0.2,,,0.5,0.6666666666666666,0.5,0.5,0.5,0.6,1.0,0.5,,0.5,0.6,,0.5714285714285714,0.5,0.6666666666666666,,,,,,0.2857142857142857,,,,,,,,,,,,,0.8571428571428571,,0.58785,0.6666666666666666,25.2,,1.0,,,,,,0.25,0.5,,0.125,0.16666666666666666,,,,1.0,2.0,1.0,2.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-201980-203076,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Danny Green, Anthony Davis","Cook, Caruso, Kuzma, Green, Davis",1626188-1627936-1628398-201980-203076,LAL,289.0,2,5.0,1.0,10.0,8.0,,,18.0,,,,2.0,5.0,12.0,11.0,,,,2.0,2.0,1.0,3.0,,8.0,12.0,,,0.5,0.5,0.4,,0.5,,0.5454545454545454,,89.6885813148789,15.9,16.25,15.5,14.75,,,,,,0.54233,,,2.2,,2.0,2.0,5.0,,,2.0,3.0,,,,,,2.0,,,2.0,5.0,2.0,,,,,,,,6.0,,,2.0,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,1.0,0.4,,,0.4,,,0.5,0.4,,1.0,0.4,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,1.0,,0.5,0.4,0.6666666666666666,0.5,0.3,0.6666666666666666,0.6666666666666666,1.0,0.2,,,,,,,,,,,,,1.0,,0.5923,,24.46,,1.0,1.0,1.0,1.0,,,0.4,0.3333333333333333,,0.09090909090909091,0.16666666666666666,,,1.0,,2.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-202340-203584,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Avery Bradley, Troy Daniels","Cook, Caruso, Kuzma, Bradley, Daniels",1626188-1627936-1628398-202340-203584,LAL,45.0,1,1.0,-2.0,1.0,2.0,,2.0,3.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,96.0,22.0,11.5,22.0,9.5,,1.0,,,,0.3648,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-202693-203079,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Markieff Morris, Dion Waiters","Cook, Caruso, Kuzma, Morris, Waiters",1626188-1627936-1628398-202693-203079,LAL,30.0,1,,-3.0,1.0,1.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,96.0,24.0,6.0,24.0,6.0,,,,,,0.4812,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-1627936-1628398-203076-203079,1610612747,"Quinn Cook, Alex Caruso, Kyle Kuzma, Anthony Davis, Dion Waiters","Cook, Caruso, Kuzma, Davis, Waiters",1626188-1627936-1628398-203076-203079,LAL,62.0,1,1.0,-6.0,2.0,3.0,,,5.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,116.1290322580645,11.0,13.333333333333334,11.0,13.333333333333334,,,,,,0.58125,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,1.0,,,,25.25,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
