EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG2M,FG2A,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Avg2ptShotDistance,DefLongMidRangeReboundPct,ShortMidRangeFGM,PenaltyFG2M,PenaltyFG2A,ShortMidRangeAssists,Offensive Fouls,PenaltyFg2Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyFtPoints,Arc3Assists,LostBallTurnovers,Technical Free Throw Trips,Arc3PctAssisted,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SelfOReb,SecondChanceFg3Pct,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,StepOutOfBoundsTurnovers,Travels,3pt And 1 Free Throw Trips,HeaveAttempts,OffensiveGoaltends,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,Charge Fouls,3SecondViolations,Defensive 3 Seconds Violations,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1626144-1626220-1627777-1628378-202334,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Donovan Mitchell, Ed Davis","Mudiay, O'Neale, Niang, Mitchell, Davis",1626144-1626220-1627777-1628378-202334,UTA,54.0,1,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,106.66666666666666,16.5,10.5,16.5,10.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.559725,0.559725,1.0,25.15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-1628378-203497,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Donovan Mitchell, Rudy Gobert","Mudiay, O'Neale, Niang, Mitchell, Gobert",1626144-1626220-1627777-1628378-203497,UTA,380.0,2,6.0,3.0,13.0,14.0,2.0,2.0,27.0,,,,,3.0,1.0,1.0,3.0,13.0,10.0,,1.0,,,3.0,,2.0,,4.0,3.0,7.0,7.0,2.0,3.0,13.0,,2.0,,0.3333333333333333,,0.3333333333333333,0.5,,0.5416666666666666,,0.2727272727272727,1.0,0.8571428571428571,1.0,102.31578947368422,13.153846153846153,14.928571428571429,13.153846153846153,14.5,,,,,0.2727272727272727,,,1.0,0.36363636363636365,0.5018272727272728,0.57435,,26.53333333333333,0.15384615384615385,1.0,1.0,4.0,3.0,3.0,1.0,4.0,8.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,0.125,0.25,0.5,1.0,0.75,1.0,0.6666666666666666,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.2727272727272727,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-1628396-1629730,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Tony Bradley, Rayjon Tucker","Mudiay, O'Neale, Niang, Bradley, Tucker",1626144-1626220-1627777-1628396-1629730,UTA,10.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-1628396-202711,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Tony Bradley, Bojan Bogdanovic","Mudiay, O'Neale, Niang, Bradley, Bogdanovic",1626144-1626220-1627777-1628396-202711,UTA,95.0,1,2.0,-5.0,4.0,4.0,,,8.0,,1.0,,,1.0,,,2.0,2.0,7.0,,,,,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,0.25,,0.25,,0.5,1.0,1.0,,121.26315789473685,13.75,10.0,13.75,10.0,0.25,,,,0.25,,,,0.75,0.5414375,,,25.4,,1.0,1.0,1.0,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.25,1.0,1.0,,0.25,,,,,,,,2.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-1628396-203903,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Tony Bradley, Jordan Clarkson","Mudiay, O'Neale, Niang, Bradley, Clarkson",1626144-1626220-1627777-1628396-203903,UTA,309.0,2,5.0,4.0,11.0,9.0,4.0,5.0,20.0,2.0,2.0,,,2.0,2.0,2.0,4.0,12.0,8.0,,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,5.0,2.0,4.0,12.0,2.0,4.0,0.5,0.5,,0.5,0.6,0.25,0.6,0.25,0.4,0.25,0.625,,93.20388349514562,11.727272727272727,20.0,11.727272727272727,19.77777777777778,0.2,1.0,1.0,0.5,0.2,,,0.5,0.4,0.47670500000000005,0.48135,0.16666666666666666,24.5,0.36363636363636365,,,5.0,,1.0,,3.0,6.0,,2.0,4.0,3.0,,,1.0,,,4.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,1.0,0.5,1.0,,,,,,,0.5,0.1,,,,,,,12.516666666666666,,3.0,1.0,2.0,1.0,1.0,0.5,0.6,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-1628396-204060,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Tony Bradley, Joe Ingles","Mudiay, O'Neale, Niang, Bradley, Ingles",1626144-1626220-1627777-1628396-204060,UTA,158.0,2,3.0,,5.0,6.0,1.0,2.0,11.0,,,,,2.0,,1.0,2.0,6.0,6.0,,,1.0,3.0,2.0,1.0,1.0,,3.0,,2.0,2.0,,,6.0,1.0,1.0,1.0,0.5,,0.5,0.625,,0.625,,0.5,,0.5,,100.25316455696202,16.6,12.5,16.6,11.5,,,,,0.5,,,,0.75,0.5079,0.3687,0.16666666666666666,25.85,0.2,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,,1.0,,,,,2.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,0.5,,,1.0,,1.0,,,1.0,,0.25,1.0,1.0,,0.25,,,,,0.5,0.5,0.5,5.15,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-201145-204060,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Jeff Green, Joe Ingles","Mudiay, O'Neale, Niang, Green, Ingles",1626144-1626220-1627777-201145-204060,UTA,20.0,2,,,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,144.0,10.0,10.0,,10.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-202334-202711,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Ed Davis, Bojan Bogdanovic","Mudiay, O'Neale, Niang, Davis, Bogdanovic",1626144-1626220-1627777-202334-202711,UTA,26.0,1,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,1.0,,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,110.76923076923076,14.0,12.0,14.0,12.0,,,,,,,,,1.0,0.5612,0.5612,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.9,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-202334-203903,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Ed Davis, Jordan Clarkson","Mudiay, O'Neale, Niang, Davis, Clarkson",1626144-1626220-1627777-202334-203903,UTA,131.0,1,2.0,,3.0,4.0,,,7.0,,1.0,,,3.0,,2.0,4.0,6.0,6.0,,,,6.0,3.0,2.0,2.0,,6.0,1.0,1.0,3.0,1.0,1.0,6.0,,,1.0,0.5,,0.5,0.6,,0.6,,0.8,1.0,1.0,,76.94656488549619,19.0,18.5,15.666666666666666,18.5,0.2,,,,0.6,,,,1.0,0.58917,,,24.7,,,1.0,,,,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.2,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.2,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.7041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
1626144-1626220-1627777-202711-203497,1610612762,"Emmanuel Mudiay, Royce O'Neale, Georges Niang, Bojan Bogdanovic, Rudy Gobert","Mudiay, O'Neale, Niang, Bogdanovic, Gobert",1626144-1626220-1627777-202711-203497,UTA,517.0,4,9.0,5.0,20.0,18.0,2.0,10.0,38.0,,,,,3.0,,1.0,3.0,23.0,18.0,,,4.0,3.0,3.0,1.0,4.0,,9.0,4.0,7.0,9.0,3.0,5.0,21.0,4.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.5526315789473685,1.0,0.575,1.0,0.15789473684210525,1.0,1.0,1.0,105.84139264990328,12.65,14.666666666666666,11.9,14.666666666666666,,,,,0.15789473684210525,,,,0.47368421052631576,0.4538763157894737,0.43575,0.17391304347826086,25.96666666666667,0.1,3.0,6.0,6.0,2.0,4.0,1.0,9.0,16.0,2.0,6.0,12.0,,1.0,,3.0,1.0,,2.0,1.0,3.0,1.0,2.0,1.0,,1.0,,1.0,,3.0,2.0,,1.0,1.0,,1.0,1.0,0.3333333333333333,0.375,0.5625,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3157894736842105,0.5,0.5,0.3333333333333333,0.3157894736842105,0.21052631578947367,0.5,0.5,,0.3333333333333333,0.5,0.3333333333333333,8.99375,,4.0,2.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,,1.0,,,1.0,2.0,,2.0,,0.5,0.08695652173913043,1.0,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,0.14285714285714285,0.5,0.2222222222222222,,,,0.5,0.53085,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.05,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,True
