EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3FGM,Corner3Assists,DeadBallTurnovers,Turnovers,Charge Fouls,Charge Fouls Drawn,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceFtPoints,OffShortMidRangeReboundPct,Loose Ball Fouls,LongMidRangeFGM,SecondChanceArc3FGA,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,Fg2aBlocked,LostBallTurnovers,Travels,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PenaltyPointsPct,LongMidRangeAssists,Offensive Fouls,LongMidRangePctAssisted,PenaltyFtPoints,NonShootingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceTurnovers,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,Technical Free Throw Trips,HeaveAttempts,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,3SecondViolations,team_id,year,season,team_vs
1626145-1628367-1628395-1629001-203476,1610612763,"Tyus Jones, Josh Jackson, Jordan Bell, De'Anthony Melton, Gorgui Dieng","Jones, Jackson, Bell, Melton, Dieng",1626145-1628367-1628395-1629001-203476,MEM,325.0,1,5.0,8.0,12.0,13.0,1.0,6.0,2.0,25.0,4.0,6.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,10.0,1.0,5.0,2.0,19.0,11.0,1.0,3.0,1.0,2.0,2.0,6.0,8.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,2.0,2.0,1.0,3.0,1.0,5.0,4.0,9.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.42857142857142855,0.5,1.0,0.2,0.2,0.7,0.3333333333333333,0.5666666666666667,0.25,0.59375,0.25,0.3333333333333333,0.2,0.25,1.0,0.75,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5714285714285714,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,110.76923076923076,1.0,13.0,13.0,12.083333333333334,12.76923076923077,0.4,0.6666666666666666,0.6666666666666666,0.25,0.2,1.0,1.0,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.25,0.3333333333333333,1.0,0.75,0.3333333333333333,0.25,0.5,0.5,0.7333333333333333,0.25,0.5819566666666667,0.662,0.531675,0.0625,0.09090909090909091,0.10526315789473684,4.84,25.5,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1628991-1629634,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Jaren Jackson Jr., Brandon Clarke","Jones, Jackson, Brooks, Jackson Jr., Clarke",1626145-1628367-1628415-1628991-1629634,MEM,76.0,1,1.0,6.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,8.0,2.0,,,,,,2.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,2.0,3.0,2.0,,,1.0,,,8.0,,1.0,1.0,,1.0,1.0,1.0,,1.25,,1.3333333333333333,,0.5,,,,,,0.5,,0.5,,,,,,0.5,,94.73684210526316,,12.333333333333334,19.5,12.333333333333334,18.5,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,1.0,,,,,,,1.0,1.0,0.51715,,,0.6666666666666666,1.0,,2.8,24.7,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1628991-203937,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Jaren Jackson Jr., Kyle Anderson","Jones, Jackson, Brooks, Jackson Jr., Anderson",1626145-1628367-1628415-1628991-203937,MEM,75.0,1,1.0,3.0,3.0,3.0,,,,6.0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,3.0,,,,,,1.0,1.0,,,,3.0,,,,2.0,,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,,0.75,,0.75,,0.5,,,,1.0,,,,1.0,,,,,1.0,,,115.2,,11.666666666666666,13.333333333333334,11.666666666666666,13.333333333333334,,,,,0.5,,,,,0.5,,,,,,,,,,0.5,,0.47915,,,,,,9.8,23.2,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1629001-1629634,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, De'Anthony Melton, Brandon Clarke","Jones, Jackson, Brooks, Melton, Clarke",1626145-1628367-1628415-1629001-1629634,MEM,81.0,1,1.0,-1.0,5.0,5.0,,,,10.0,1.0,2.0,,,,1.0,,,,,,,,1.0,3.0,,,1.0,3.0,4.0,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,3.0,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.375,,,,,,1.0,,,,1.0,,,,,,,,177.77777777777777,,9.0,7.2,9.0,5.2,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.7227666666666667,,,0.25,0.25,,4.8999999999999995,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1629139-202685,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Yuta Watanabe, Jonas Valanciunas","Jones, Jackson, Brooks, Watanabe, Valanciunas",1626145-1628367-1628415-1629139-202685,MEM,126.0,1,2.0,1.0,4.0,5.0,,,1.0,9.0,,,,,,1.0,,,,,1.0,2.0,,,1.0,1.0,2.0,3.0,6.0,5.0,,,,2.0,,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,2.0,2.0,4.0,2.0,,,,,,4.0,,,,1.0,0.5,0.5,,,0.5,,0.6,1.0,0.6666666666666666,,,,0.6666666666666666,1.0,,,0.6666666666666666,0.5,,,,0.6666666666666666,,,102.85714285714285,,13.0,14.8,13.0,14.8,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,0.5072166666666666,,,0.4,0.6666666666666666,0.3333333333333333,8.7,25.05,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1629139-203476,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Yuta Watanabe, Gorgui Dieng","Jones, Jackson, Brooks, Watanabe, Dieng",1626145-1628367-1628415-1629139-203476,MEM,259.0,2,4.0,3.0,8.0,8.0,,,1.0,16.0,2.0,2.0,,,,1.0,1.0,,,,1.0,2.0,,2.0,4.0,1.0,2.0,2.0,9.0,6.0,,,,2.0,,4.0,,3.0,,2.0,1.0,,2.0,1.0,3.0,1.0,2.0,,7.0,,1.0,3.0,2.0,,5.0,1.0,6.0,,1.0,,1.0,,2.0,1.0,2.0,1.0,,,,,,7.0,,1.0,1.0,1.0,0.5,0.5,0.5,,0.5833333333333334,,0.6428571428571429,1.0,0.3333333333333333,,,,0.3333333333333333,0.5,0.75,,0.5,0.3333333333333333,,,1.0,0.25,1.0,,88.95752895752896,,10.875,21.5,10.875,18.75,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,0.3333333333333333,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,0.5449333333333334,,,0.14285714285714285,0.2,0.2222222222222222,7.5,27.45,,,,,,,,1.0,2.0,1.0,,,,,,1.0,1.0,0.5,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1629630-202685,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Ja Morant, Jonas Valanciunas","Jones, Jackson, Brooks, Morant, Valanciunas",1626145-1628367-1628415-1629630-202685,MEM,328.0,3,5.0,-2.0,11.0,11.0,,2.0,2.0,22.0,3.0,5.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,3.0,,4.0,9.0,1.0,4.0,2.0,13.0,15.0,2.0,2.0,1.0,4.0,,2.0,6.0,,2.0,3.0,1.0,,1.0,,1.0,,1.0,,2.0,1.0,2.0,2.0,,,2.0,3.0,5.0,,3.0,3.0,,3.0,5.0,2.0,2.0,1.0,,,,,,9.0,,0.25,0.3333333333333333,,0.25,0.25,0.4444444444444444,1.0,0.4230769230769231,0.6666666666666666,0.4642857142857143,0.6666666666666666,0.3076923076923077,,,,,0.4,0.6666666666666666,0.3333333333333333,0.5,0.375,1.0,0.5,,,0.6666666666666666,,96.58536585365853,,15.454545454545455,14.363636363636363,14.545454545454545,14.272727272727273,0.38461538461538464,0.6,0.6,0.3333333333333333,0.07692307692307693,,,,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,,,0.6923076923076923,0.3333333333333333,0.5442730769230769,0.5893,,0.07142857142857142,0.1,0.3076923076923077,8.122222222222222,26.35,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1629630-203476,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Ja Morant, Gorgui Dieng","Jones, Jackson, Brooks, Morant, Dieng",1626145-1628367-1628415-1629630-203476,MEM,220.0,1,4.0,-3.0,9.0,9.0,3.0,9.0,1.0,18.0,1.0,2.0,,,1.0,1.0,,,,,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,14.0,17.0,1.0,1.0,,3.0,1.0,,4.0,6.0,,3.0,3.0,,,2.0,2.0,2.0,,,6.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11.0,3.0,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0833333333333333,1.0,1.1666666666666667,1.5,0.5,,,,1.0,1.0,,,0.5,1.0,1.0,,1.0,,,,117.81818181818183,1.0,13.222222222222221,11.222222222222221,12.222222222222221,10.666666666666666,0.3333333333333333,0.5,1.0,,0.16666666666666666,1.0,1.0,,,,0.5,1.0,1.0,0.6666666666666666,,,,,0.5,0.8333333333333334,1.0,0.46364999999999995,0.3464,0.4526,0.16666666666666666,0.3333333333333333,0.21428571428571427,5.7,27.2,0.3333333333333333,3.0,1.0,,,,,1.0,4.0,,,,,,,3.0,2.0,0.75,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.25,1.25,0.3333333333333333,0.5,0.5,1.0,1.0,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1629634-203476,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Brandon Clarke, Gorgui Dieng","Jones, Jackson, Brooks, Clarke, Dieng",1626145-1628367-1628415-1629634-203476,MEM,337.0,2,6.0,-9.0,11.0,12.0,3.0,3.0,,23.0,2.0,2.0,,,,2.0,1.0,,,,,3.0,2.0,3.0,5.0,,3.0,2.0,8.0,17.0,,,,,2.0,2.0,4.0,,,3.0,,,1.0,,1.0,,,,2.0,,,,4.0,,4.0,,4.0,,,,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,8.0,3.0,0.3333333333333333,0.3333333333333333,,,,0.6,,0.375,,0.4444444444444444,,0.375,,,,0.4444444444444444,,,,0.4,,,,0.4,,,,98.27893175074185,,12.363636363636363,16.75,12.363636363636363,15.5,0.25,1.0,1.0,,0.25,,,,0.125,,0.375,,,,,,,,0.6666666666666666,0.625,,0.47535625,,0.48933333333333334,0.1111111111111111,0.16666666666666666,,7.9,25.900000000000002,0.2727272727272727,,,,,,,1.0,2.0,,,1.0,,,,1.0,1.0,0.5,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,,,,2.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,1.0,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628367-1628415-1629634-203524,1610612763,"Tyus Jones, Josh Jackson, Dillon Brooks, Brandon Clarke, Solomon Hill","Jones, Jackson, Brooks, Clarke, Hill",1626145-1628367-1628415-1629634-203524,MEM,87.0,1,1.0,3.0,3.0,2.0,,,,5.0,1.0,1.0,,,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,5.0,2.0,,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,3.0,1.0,1.0,,,,,,5.0,,0.5,0.5,,,,1.0,,1.0,,1.25,,,,,,0.5,,,,0.5,,,,1.0,,,,82.75862068965517,,17.333333333333332,17.5,17.333333333333332,16.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,0.5,,0.58425,,,0.5,0.5,,3.05,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
