EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,FTDefRebounds,DefFTReboundPct,LongMidRangePctBlocked,DefShortMidRangeReboundPct,SecondChanceFtPoints,SecondChanceCorner3FGA,SecondChanceFG3A,LostBallSteals,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,ShortMidRangeFGM,ShortMidRangeAssists,BadPassTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Technical Free Throw Trips,AtRimPctBlocked,PenaltyCorner3Frequency,Travels,PenaltyCorner3FGM,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,HeaveAttempts,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3PctAssisted,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
1626178-1627832-1628384-200768-201586,1610612761,"Rondae Hollis-Jefferson, Fred VanVleet, OG Anunoby, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, VanVleet, Anunoby, Lowry, Ibaka",1626178-1627832-1628384-200768-201586,TOR,47.0,1,1.0,-3.0,1.0,2.0,,2.0,,3,,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,91.91489361702128,19.0,14.0,19.0,14.0,1.0,,,,,,,,,,,1.0,,0.4405,,,,,2.8,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1627832-1629744-200768-201586,1610612761,"Rondae Hollis-Jefferson, Fred VanVleet, Matt Thomas, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, VanVleet, Thomas, Lowry, Ibaka",1626178-1627832-1629744-200768-201586,TOR,113.0,1,2.0,6.0,5.0,5.0,,,,10,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,10.0,4.0,,,,4.0,,3.0,,,2.0,1.0,,,2.0,1.0,3.0,1.0,1.0,7.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,3.0,,,10.0,,,1.0,1.0,1.0,0.5,0.5,1.0,,0.875,,1.0,,0.5,,,,,,,1.0,,,,,,,127.43362831858407,11.8,10.8,11.8,10.8,0.25,1.0,1.0,1.0,0.25,0.5,0.5,0.5,1.0,,,0.75,0.5,0.538975,,0.2,,,2.9,27.7,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1628384-1629056,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, OG Anunoby, Terence Davis","Powell, Siakam, VanVleet, Anunoby, Davis",1626181-1627783-1627832-1628384-1629056,TOR,33.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,2,,,,,,1.0,1.0,,,1.0,1.0,,3.0,2.0,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,1.0,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,,,,87.27272727272727,11.0,22.0,11.0,22.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.498,,,,,,27.1,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,1.0,,1.5,1.5,,,,,,,,,,,,,,,,,,1.0,1.0,0.498,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1628384-200768,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, OG Anunoby, Kyle Lowry","Powell, Siakam, VanVleet, Anunoby, Lowry",1626181-1627783-1627832-1628384-200768,TOR,2214.0,5,37.0,4.0,69.0,67.0,15.0,22.0,5.0,136,10.0,20.0,1.0,2.0,9.0,5.0,16.0,16.0,33.0,6.0,21.0,14.0,64.0,60.0,1.0,3.0,2.0,6.0,26.0,18.0,,2.0,16.0,5.0,3.0,,3.0,6.0,9.0,5.0,1.0,24.0,3.0,14.0,26.0,5.0,31.0,3.0,6.0,4.0,7.0,12.0,2.0,9.0,25.0,13.0,18.0,1.0,8.0,62.0,14.0,,0.1875,0.2,1.0,0.2857142857142857,0.2857142857142857,0.48484848484848486,0.3333333333333333,0.46296296296296297,0.2,0.5080645161290323,0.2,0.3888888888888889,,0.09090909090909091,,,0.7777777777777778,0.17647058823529413,0.7352941176470589,0.15625,0.3,,0.6666666666666666,0.6666666666666666,0.10344827586206896,88.45528455284553,15.579710144927537,17.0,15.304347826086957,16.313432835820894,0.37037037037037035,0.5,0.5882352941176471,0.1,0.16666666666666666,0.2962962962962963,0.3125,0.3125,1.0,0.4,0.5,0.7592592592592593,0.3125,0.5156842592592592,0.59295,0.13114754098360656,0.2,0.03125,5.83030303030303,26.19047619047619,0.21739130434782608,2.0,4.0,2.0,4.0,1.0,5.0,,3.0,3.0,7.0,,4.0,3.0,9.0,1.0,1.0,2.0,11.0,5.0,,,2.0,2.0,,5.0,4.0,5.0,4.0,7.0,,0.42857142857142855,0.2727272727272727,0.34615384615384615,0.4166666666666667,0.6875,0.13333333333333333,0.18181818181818182,0.5454545454545454,1.0,0.8,0.07407407407407407,0.5,0.5,0.5,0.09259259259259259,0.2,0.2,1.0,0.36363636363636365,0.5,0.2727272727272727,,0.47666363636363634,0.140625,1.0,1.0,,0.8888888888888888,,1.0,2.0,2.0,,0.2,4.0,1.0,3.0,1.0,1.0,,,0.4444444444444444,0.4444444444444444,0.25,1.0,0.2,,,1.0,1.0,1.0,2.0,1.0,1.0,0.15,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1628384-201188,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, OG Anunoby, Marc Gasol","Powell, Siakam, VanVleet, Anunoby, Gasol",1626181-1627783-1627832-1628384-201188,TOR,570.0,3,10.0,13.0,21.0,20.0,,,3.0,41,2.0,3.0,,,3.0,2.0,8.0,3.0,7.0,4.0,10.0,6.0,24.0,11.0,,2.0,,2.0,4.0,12.0,,,8.0,2.0,,,1.0,4.0,5.0,2.0,1.0,14.0,,5.0,12.0,3.0,15.0,,2.0,1.0,2.0,3.0,,1.0,2.0,5.0,8.0,,4.0,24.0,,,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.42857142857142855,,0.5294117647058824,,0.5714285714285714,,0.5882352941176471,,,,,1.0,,0.8571428571428571,0.3,,,1.0,,,103.57894736842105,13.142857142857142,14.7,11.476190476190476,13.85,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.17647058823529413,0.47058823529411764,0.25,0.25,1.0,,,0.7647058823529411,0.25,0.5076852941176471,,0.19047619047619047,0.36363636363636365,,6.357142857142857,26.23,,,,,1.0,2.0,2.0,,,,,,,,,2.0,,3.0,7.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,0.3333333333333333,0.7777777777777778,0.5,0.5,0.875,,1.0,0.058823529411764705,,,,0.11764705882352941,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1628384-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, OG Anunoby, Serge Ibaka","Powell, Siakam, VanVleet, Anunoby, Ibaka",1626181-1627783-1627832-1628384-201586,TOR,1872.0,11,31.0,-19.0,61.0,64.0,29.0,13.0,11.0,125,7.0,15.0,2.0,3.0,13.0,6.0,25.0,12.0,33.0,8.0,28.0,3.0,51.0,70.0,3.0,5.0,6.0,12.0,12.0,21.0,3.0,4.0,25.0,6.0,6.0,,6.0,7.0,13.0,5.0,3.0,33.0,9.0,8.0,27.0,13.0,40.0,1.0,2.0,1.0,8.0,11.0,5.0,7.0,11.0,12.0,6.0,,2.0,45.0,29.0,1.0,0.5,0.6,0.875,0.2857142857142857,0.2857142857142857,0.36363636363636365,0.6,0.39344262295081966,0.3333333333333333,0.3984375,0.3333333333333333,0.45901639344262296,,0.18181818181818182,0.15384615384615385,,0.5714285714285714,0.45,0.7352941176470589,0.34210526315789475,0.8571428571428571,0.3333333333333333,0.625,0.5,0.03125,96.15384615384616,16.885245901639344,13.15625,16.098360655737704,12.609375,0.2459016393442623,0.4666666666666667,0.6363636363636364,0.42857142857142855,0.21311475409836064,0.4098360655737705,0.24,0.24,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.7049180327868853,0.24,0.4707877049180328,0.43111666666666665,0.031746031746031744,0.05714285714285714,0.11764705882352941,7.348484848484849,26.185714285714287,0.47540983606557374,1.0,6.0,1.0,5.0,2.0,3.0,2.0,13.0,4.0,15.0,3.0,15.0,,17.0,2.0,,4.0,17.0,3.0,3.0,,1.0,,2.0,4.0,3.0,4.0,3.0,17.0,0.2,0.26666666666666666,0.2833333333333333,0.27419354838709675,0.2727272727272727,0.85,0.2222222222222222,0.23529411764705882,0.8181818181818182,0.8888888888888888,0.75,0.08196721311475409,0.2,0.2,,0.04918032786885246,0.6666666666666666,0.6666666666666666,1.0,0.2,0.16666666666666666,0.43333333333333335,0.15384615384615385,0.45084,0.3333333333333333,2.0,0.6666666666666666,,0.5,,1.0,4.0,1.0,2.0,0.1111111111111111,4.0,3.0,2.0,1.0,,,1.0,0.3076923076923077,0.36363636363636365,0.75,3.0,0.3333333333333333,,,2.0,1.0,,1.0,,,0.26666666666666666,0.06666666666666667,1.0,1.0,3.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1628449-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Chris Boucher, Serge Ibaka","Powell, Siakam, VanVleet, Boucher, Ibaka",1626181-1627783-1627832-1628449-201586,TOR,142.0,1,2.0,-7.0,4.0,4.0,,,,8,1.0,1.0,,,2.0,,1.0,1.0,3.0,,1.0,,2.0,9.0,,,,2.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,0.3333333333333333,,0.25,,0.25,,0.25,,0.3333333333333333,0.5,,1.0,,1.0,,,,1.0,,,81.12676056338029,22.0,13.5,22.0,13.5,0.25,1.0,1.0,1.0,0.5,0.25,,,,,,0.5,,0.442525,,,,,5.666666666666667,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1629056-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Terence Davis, Serge Ibaka","Powell, Siakam, VanVleet, Davis, Ibaka",1626181-1627783-1627832-1629056-201586,TOR,531.0,3,9.0,11.0,22.0,19.0,11.0,11.0,2.0,41,2.0,3.0,1.0,1.0,4.0,4.0,8.0,2.0,7.0,6.0,12.0,2.0,24.0,13.0,1.0,1.0,5.0,,4.0,12.0,6.0,2.0,8.0,4.0,,,,4.0,4.0,3.0,,12.0,1.0,2.0,14.0,2.0,16.0,,,,2.0,4.0,,3.0,8.0,2.0,2.0,,1.0,19.0,11.0,,,,0.6666666666666666,0.5,0.5,0.2857142857142857,1.0,0.5789473684210527,1.25,0.6,1.25,0.631578947368421,,,,,1.0,0.2,1.0,0.18181818181818182,,0.25,1.0,,,111.1864406779661,12.090909090909092,13.947368421052632,11.818181818181818,13.947368421052632,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.21052631578947367,0.42105263157894735,0.5,0.5,0.75,0.5,1.0,0.7894736842105263,0.5,0.490378947368421,0.6267,0.05,0.125,0.20833333333333334,5.871428571428572,26.28333333333333,0.5,1.0,2.0,,,2.0,4.0,4.0,7.0,1.0,4.0,5.0,9.0,,17.0,1.0,,1.0,10.0,2.0,,,2.0,1.0,,,,,,17.0,0.5555555555555556,0.25,0.6538461538461539,0.6538461538461539,0.5,1.0,0.16666666666666666,0.25,1.0,1.0,,,,,,0.21052631578947367,0.5,0.5,0.5,0.15384615384615385,0.5,0.5384615384615384,0.5714285714285714,0.4712615384615385,0.7083333333333334,2.0,1.0,,1.0,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,2.0,,1.0,,,,,0.15384615384615385,,1.0,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1629744-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Matt Thomas, Serge Ibaka","Powell, Siakam, VanVleet, Thomas, Ibaka",1626181-1627783-1627832-1629744-201586,TOR,248.0,2,4.0,5.0,10.0,10.0,5.0,5.0,,20,,,,,1.0,3.0,8.0,1.0,1.0,3.0,8.0,2.0,13.0,8.0,,,,2.0,,9.0,,,7.0,3.0,,,1.0,3.0,4.0,3.0,,11.0,,3.0,5.0,,5.0,,,,1.0,1.0,,2.0,2.0,1.0,2.0,,1.0,13.0,5.0,,1.0,1.0,1.0,0.375,0.42857142857142855,1.0,,0.6111111111111112,,0.65,,0.8888888888888888,,,,,1.0,,1.0,,,,1.0,,,116.1290322580645,10.8,14.0,10.8,14.0,,,,,0.1111111111111111,0.8888888888888888,0.375,0.375,1.0,,,0.8888888888888888,0.42857142857142855,0.5205857142857143,,0.1,0.5,,9.7,31.075,0.5,,,,,,,1.0,5.0,1.0,1.0,1.0,5.0,,5.0,,,,2.0,,1.0,,,,,,,,,5.0,0.2,1.0,0.4166666666666667,0.4166666666666667,,1.0,,,1.0,1.0,,,,,,,,,,,,0.8333333333333334,0.2,0.4937625,0.38461538461538464,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-200768-201188,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Kyle Lowry, Marc Gasol","Powell, Siakam, VanVleet, Lowry, Gasol",1626181-1627783-1627832-200768-201188,TOR,300.0,2,5.0,-6.0,8.0,9.0,,4.0,2.0,17,,1.0,,,1.0,,4.0,1.0,3.0,,6.0,3.0,5.0,11.0,,,,2.0,,,,,4.0,,,,1.0,,1.0,,,2.0,1.0,2.0,2.0,2.0,4.0,,2.0,1.0,,,,,,2.0,4.0,,2.0,5.0,,,1.0,1.0,,,,0.3333333333333333,,0.1111111111111111,,0.22727272727272727,,0.6666666666666666,,,,,0.6666666666666666,0.5,0.6666666666666666,0.25,1.0,,,1.0,,81.6,20.5,15.11111111111111,19.875,14.777777777777779,0.1111111111111111,,,,0.1111111111111111,0.4444444444444444,,,,,,0.7777777777777778,,0.5099722222222223,0.672,0.18181818181818182,0.4,,9.733333333333333,24.833333333333332,,,,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.25,,,,0.1111111111111111,,,,0.2222222222222222,,,,,,,,,,,,,0.5,,1.0,2.0,1.0,,0.5,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-200768-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Kyle Lowry, Serge Ibaka","Powell, Siakam, VanVleet, Lowry, Ibaka",1626181-1627783-1627832-200768-201586,TOR,2045.0,8,34.0,-13.0,66.0,64.0,23.0,18.0,7.0,130,11.0,18.0,3.0,4.0,7.0,9.0,20.0,15.0,28.0,10.0,25.0,15.0,75.0,88.0,4.0,5.0,11.0,12.0,18.0,27.0,3.0,2.0,20.0,9.0,1.0,1.0,6.0,9.0,15.0,8.0,5.0,39.0,3.0,7.0,21.0,6.0,27.0,,3.0,1.0,2.0,8.0,3.0,5.0,13.0,14.0,18.0,,5.0,64.0,23.0,2.0,0.4,0.42857142857142855,0.9,0.4,0.4,0.5357142857142857,0.8,0.5660377358490566,0.6666666666666666,0.6048387096774194,0.7857142857142857,0.4716981132075472,0.04,0.03571428571428571,,,0.7,0.23076923076923078,0.7692307692307693,0.18518518518518517,0.2857142857142857,0.25,0.5,0.6666666666666666,,91.54034229828851,15.636363636363637,15.828125,14.893939393939394,15.3125,0.33962264150943394,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.1320754716981132,0.37735849056603776,0.45,0.45,0.8888888888888888,0.6666666666666666,0.75,0.8113207547169812,0.45,0.4908933962264151,0.475725,0.1016949152542373,0.15151515151515152,0.14666666666666667,6.285714285714286,25.94,0.3484848484848485,5.0,6.0,1.0,3.0,1.0,5.0,2.0,7.0,5.0,7.0,3.0,8.0,7.0,26.0,1.0,1.0,2.0,13.0,6.0,,,2.0,,3.0,3.0,1.0,3.0,1.0,26.0,0.375,0.7142857142857143,0.6333333333333333,0.6842105263157895,0.75,0.8125,0.14285714285714285,0.1,0.8333333333333334,0.75,0.3333333333333333,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,0.09433962264150944,0.2,0.25,1.0,0.4,0.8333333333333334,0.4666666666666667,0.2857142857142857,0.5129166666666667,0.3466666666666667,1.0,1.0,,0.8,3.0,,1.0,2.0,,,3.0,,4.0,3.0,1.0,,1.0,0.42857142857142855,0.42857142857142855,,1.0,0.16666666666666666,1.0,0.038461538461538464,1.0,,2.0,1.0,,,0.05555555555555555,0.06666666666666667,,1.0,,1.0,,1.0,,,,,,1.0,0.2,0.3333333333333333,0.25,0.6666666666666666,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628384-1628449-1629056,1610612761,"Norman Powell, Pascal Siakam, OG Anunoby, Chris Boucher, Terence Davis","Powell, Siakam, Anunoby, Boucher, Davis",1626181-1627783-1628384-1628449-1629056,TOR,48.0,1,1.0,4.0,2.0,1.0,2.0,1.0,,3,,,,,,1.0,1.0,,,1.0,1.0,1.0,4.0,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,4.0,2.0,,,,,1.0,1.0,,,1.5,,1.0,,1.0,,,,,,,1.0,,,,,,,90.0,11.5,25.0,11.5,25.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.47085,,0.5,1.0,,,27.7,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,4.0,1.0,,1.5,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,0.47085,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628384-1629744-200768,1610612761,"Norman Powell, Pascal Siakam, OG Anunoby, Matt Thomas, Kyle Lowry","Powell, Siakam, Anunoby, Thomas, Lowry",1626181-1627783-1628384-1629744-200768,TOR,155.0,1,3.0,3.0,5.0,5.0,,,,10,,,,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,8.0,5.0,,,,,2.0,3.0,3.0,,2.0,1.0,,,,1.0,1.0,,,3.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,8.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.8,,0.8,,0.6,,,,,,,0.5,,,,,,,92.9032258064516,12.0,19.0,12.0,16.2,,,,,0.2,0.4,0.5,0.5,,,,0.6,0.5,0.42422000000000004,,,,,15.35,24.3,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.5,,,1.0,,,0.2,1.0,1.0,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628384-200768-201188,1610612761,"Norman Powell, Pascal Siakam, OG Anunoby, Kyle Lowry, Marc Gasol","Powell, Siakam, Anunoby, Lowry, Gasol",1626181-1627783-1628384-200768-201188,TOR,452.0,4,8.0,-2.0,15.0,14.0,8.0,1.0,,29,2.0,3.0,,,1.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,12.0,14.0,,,,4.0,,3.0,3.0,,5.0,2.0,,,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,6.0,1.0,7.0,,2.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,,,12.0,8.0,,1.0,1.0,0.5,0.4,0.4,0.4,,0.5,,0.5454545454545454,,0.5,,,,,1.0,0.5,0.75,0.2,,1.0,,1.0,,92.38938053097345,14.866666666666667,16.357142857142858,14.866666666666667,15.642857142857142,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,0.5,0.4,0.4,0.5,,,0.8,0.4,0.5042150000000001,,,,,6.14,26.68,0.5333333333333333,2.0,2.0,,1.0,,,1.0,4.0,2.0,3.0,1.0,4.0,2.0,9.0,,,,4.0,1.0,,,1.0,,,,,,,9.0,0.25,0.6666666666666666,0.5,0.5625,0.2,0.6666666666666666,,,0.8,,,0.1,,,,,,,,0.2857142857142857,1.0,0.5714285714285714,0.25,0.5226928571428572,0.75,,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
