PLAYER_ID,date,team_poss,overall_def_D_FGM,overall_def_D_FGA,overall_def_D_FG_PCT,overall_def_NORMAL_FG_PCT,overall_def_PCT_PLUSMINUS
2034,20150607,104,0.0,1.0,0.0,0.46,-0.46
2544,20150607,104,5.0,12.0,0.417,0.472,-0.056
2571,20150607,104,0.0,1.0,0.0,0.414,-0.414
2592,20150607,104,3.0,8.0,0.375,0.47,-0.095
2733,20150607,104,4.0,11.0,0.364,0.408,-0.044
2738,20150607,104,5.0,9.0,0.556,0.446,0.11
2747,20150607,104,6.0,9.0,0.667,0.466,0.2
101106,20150607,104,2.0,11.0,0.182,0.486,-0.305
201578,20150607,104,1.0,2.0,0.5,0.44,0.06
201939,20150607,104,4.0,12.0,0.333,0.405,-0.072
202389,20150607,104,2.0,7.0,0.286,0.48,-0.194
202684,20150607,104,5.0,16.0,0.313,0.476,-0.163
202691,20150607,104,2.0,10.0,0.2,0.43,-0.23
202697,20150607,104,7.0,12.0,0.583,0.465,0.118
203084,20150607,104,2.0,11.0,0.182,0.45,-0.268
203105,20150607,104,2.0,2.0,1.0,0.505,0.496
203110,20150607,104,7.0,21.0,0.333,0.445,-0.111
203521,20150607,104,5.0,18.0,0.278,0.468,-0.19
