EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGA,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Arc3Frequency,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Steals,BadPassSteals,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,ShootingFouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,LongMidRangeFGM,LongMidRangeAssists,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTDefRebounds,LostBallSteals,DefFTReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Travels,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,DefensiveGoaltends,team_id,year,season,team_vs
101108-1752-1899-2446-978,1610612740,"Chris Paul, Sean Marks, James Posey, Rasual Butler, Peja Stojakovic","Paul, Marks, Posey, Butler, Stojakovic",101108-1752-1899-2446-978,NOH,477.0,2,8.0,-2.0,18.0,17.0,2.0,35.0,2.0,6.0,,,2.0,1.0,1.0,2.0,9.0,5.0,6.0,16.0,18.0,,1.0,,2.0,,1.0,2.0,3.0,7.0,2.0,9.0,,3.0,2.0,3.0,4.0,7.0,,8.0,2.0,16.0,0.2222222222222222,,0.35714285714285715,,0.47058823529411764,,0.35714285714285715,0.1111111111111111,0.16666666666666666,1.0,1.0,0.2857142857142857,1.0,0.2,0.25,0.5,1.0,,105.66037735849056,12.444444444444445,14.882352941176471,11.61111111111111,14.764705882352942,0.42857142857142855,0.3333333333333333,0.4,0.14285714285714285,0.07142857142857142,0.07142857142857142,,,0.7857142857142857,0.5408607142857143,0.495775,0.1875,0.2,,3.9111111111111114,24.84,4.0,2.0,4.0,1.0,3.0,1.0,8.0,3.0,0.5,0.5,1.0,,1.0,0.5,0.2857142857142857,8.0,11.0,,,3.0,,1.0,3.0,3.0,6.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,6.0,8.0,1.0,,0.375,0.5,,,1.0,,,0.75,0.4772375,0.375,0.4444444444444444,,,2.0,6.0,2.0,,,3.0,1.0,1.0,0.4,0.4,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,0.5,2.0,2.0,2.0,,0.5,0.5,1.0,0.5,1.0,,,,,,1.0,,1.0,1.0,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
101108-1752-1899-2484-2561,1610612740,"Chris Paul, Sean Marks, James Posey, Devin Brown, David West","Paul, Marks, Posey, Brown, West",101108-1752-1899-2484-2561,NOH,194.0,1,3.0,-2.0,6.0,6.0,1.0,12.0,,,,,2.0,2.0,,1.0,4.0,2.0,2.0,7.0,9.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,2.0,2.0,,2.0,,5.0,0.25,1.0,0.4166666666666667,1.0,0.5,1.0,0.3333333333333333,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.5,,,89.0721649484536,20.5,11.833333333333334,20.0,11.833333333333334,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3491166666666667,0.4176,,,0.2857142857142857,15.575,28.65,2.0,,2.0,,1.0,,3.0,,,,,,,,0.3333333333333333,6.0,6.0,,,2.0,1.0,4.0,2.0,2.0,7.0,,,,1.0,1.0,,,,,7.0,6.0,1.0,0.25,0.4166666666666667,0.5,,,,,,0.3333333333333333,0.3491166666666667,1.0,1.0,,,1.0,3.0,1.0,,,,,1.0,0.5,0.5,,,,,,,,1.0,,1.0,,,,0.5,0.5,,1.0,,1.0,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,2.0,,,,,,1.0,,,1.0,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
101108-1752-1899-2561-978,1610612740,"Chris Paul, Sean Marks, James Posey, David West, Peja Stojakovic","Paul, Marks, Posey, West, Stojakovic",101108-1752-1899-2561-978,NOH,807.0,2,13.0,-26.0,24.0,25.0,1.0,49.0,2.0,7.0,,,2.0,3.0,1.0,3.0,12.0,3.0,4.0,13.0,39.0,,,2.0,4.0,,3.0,,2.0,6.0,1.0,7.0,,2.0,,9.0,8.0,4.0,,4.0,,11.0,0.25,,0.3,,0.38235294117647056,1.0,0.2,0.25,0.2857142857142857,0.2222222222222222,0.4,,0.4444444444444444,0.1,,,0.5,,87.43494423791822,16.458333333333332,16.48,15.75,14.28,0.4666666666666667,0.2857142857142857,0.4,0.13333333333333333,0.2,0.06666666666666667,,,0.6666666666666666,0.49172999999999994,,,,0.15384615384615385,6.441666666666666,26.633333333333336,2.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.13333333333333333,16.0,13.0,2.0,4.0,2.0,3.0,6.0,3.0,4.0,13.0,1.0,,,7.0,2.0,,,,,13.0,16.0,2.0,0.5,0.5,0.5909090909090909,,,,0.4444444444444444,0.5,0.2222222222222222,0.49862777777777784,1.0,0.6666666666666666,,1.0,1.0,3.0,1.0,1.0,,6.0,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,1.0,,1.0,,2.0,7.0,1.0,,0.3333333333333333,0.3333333333333333,,2.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,0.3333333333333333,,,0.1111111111111111,1.0,,,,,0.5,1.0,,,2.0,1.0,2.0,2.0,0.5,1.0,1.0,,,,,,,,,1610612740,2009,2008-09,False
101108-1752-2446-2561-978,1610612740,"Chris Paul, Sean Marks, Rasual Butler, David West, Peja Stojakovic","Paul, Marks, Butler, West, Stojakovic",101108-1752-2446-2561-978,NOH,710.0,3,12.0,,22.0,23.0,2.0,45.0,3.0,4.0,,1.0,4.0,8.0,2.0,6.0,16.0,3.0,5.0,20.0,20.0,,2.0,2.0,8.0,,2.0,3.0,4.0,9.0,3.0,12.0,1.0,2.0,1.0,3.0,7.0,4.0,,6.0,3.0,18.0,0.375,,0.39473684210526316,,0.45454545454545453,0.3333333333333333,0.15789473684210525,0.125,,0.6666666666666666,0.6666666666666666,0.3,0.7777777777777778,0.25,1.0,0.3333333333333333,0.8,0.1,91.26760563380282,15.136363636363637,16.391304347826086,14.590909090909092,16.043478260869566,0.21052631578947367,0.75,0.75,0.21052631578947367,0.42105263157894735,0.10526315789473684,0.5,,0.3684210526315789,0.4830947368421053,0.5012,0.13636363636363635,0.15789473684210525,0.1,10.6125,24.266666666666666,1.0,4.0,1.0,2.0,3.0,1.0,7.0,3.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.3333333333333333,0.05263157894736842,,5.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,0.125,0.16666666666666666,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,0.5,0.5,1.0,,2.0,1.0,1.0,1.0,,,0.25,0.2857142857142857,0.5,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.25,,,1.0,,,,,,,,1610612740,2009,2008-09,False
101108-1899-200756-201153-978,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Julian Wright, Peja Stojakovic","Paul, Posey, Armstrong, Wright, Stojakovic",101108-1899-200756-201153-978,NOH,118.0,1,2.0,-1.0,3.0,4.0,1.0,7.0,1.0,1.0,,,,2.0,1.0,2.0,3.0,1.0,1.0,5.0,6.0,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,2.0,,3.0,2.0,4.0,0.6666666666666666,,0.5,,0.5,0.5,0.25,,,,1.0,1.0,1.0,0.5,,,,,85.42372881355932,25.333333333333332,10.5,22.0,10.5,0.25,1.0,1.0,,0.5,0.25,,,0.5,0.537125,,0.4,0.5,0.2,11.866666666666667,22.3,,4.0,,2.0,2.0,1.0,4.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
101108-1899-200756-2446-2561,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Rasual Butler, David West","Paul, Posey, Armstrong, Butler, West",101108-1899-200756-2446-2561,NOH,440.0,2,7.0,-7.0,15.0,15.0,,30.0,1.0,2.0,,,3.0,2.0,2.0,5.0,7.0,3.0,1.0,17.0,24.0,,,,8.0,,1.0,,2.0,3.0,,3.0,,2.0,1.0,3.0,5.0,2.0,,4.0,2.0,17.0,0.7142857142857143,,0.8,,0.7083333333333334,,0.3,0.14285714285714285,0.5,0.6666666666666666,1.0,,0.75,,,,1.0,,98.18181818181819,16.466666666666665,12.866666666666667,16.466666666666665,12.266666666666667,0.2,0.5,1.0,0.3,0.2,0.2,,,0.5,0.476215,,0.16666666666666666,0.2222222222222222,,9.228571428571428,24.433333333333334,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,0.2,0.2,0.5,1.0,1.0,1.0,0.1,7.0,6.0,1.0,2.0,1.0,2.0,4.0,2.0,,10.0,,,,1.0,,,,,,10.0,7.0,,0.5,0.8333333333333334,0.8333333333333334,,,,0.3333333333333333,0.5,0.16666666666666666,0.5112249999999999,0.5882352941176471,0.4666666666666667,3.0,1.0,2.0,3.0,1.0,1.0,,2.0,,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.5,0.5,1.0,,1.0,,1.0,1.0,,,0.5,0.5,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,2.0,3.0,,,1.0,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
101108-1899-200756-2561-978,1610612740,"Chris Paul, James Posey, Hilton Armstrong, David West, Peja Stojakovic","Paul, Posey, Armstrong, West, Stojakovic",101108-1899-200756-2561-978,NOH,243.0,2,4.0,10.0,10.0,7.0,1.0,17.0,,1.0,,,2.0,2.0,1.0,2.0,5.0,1.0,7.0,14.0,4.0,,1.0,,2.0,,1.0,1.0,2.0,3.0,1.0,4.0,,,,1.0,5.0,3.0,,7.0,1.0,14.0,0.4,,0.5833333333333334,,0.7222222222222222,,0.16666666666666666,0.2,1.0,,0.6666666666666666,0.5,0.75,0.5,1.0,,0.5,,100.74074074074075,10.6,19.571428571428573,10.5,19.428571428571427,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,0.4276333333333333,0.2071,0.14285714285714285,0.16666666666666666,,12.34,23.0,,2.0,,1.0,2.0,,5.0,1.0,0.5,0.5,1.0,1.0,1.0,,,4.0,1.0,,1.0,,1.0,3.0,,5.0,7.0,2.0,1.0,,,2.0,,,,,7.0,4.0,2.0,0.3333333333333333,0.3333333333333333,0.6,,,,0.3333333333333333,,,0.3763666666666667,0.5,0.4,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.5,0.5,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.5,0.5,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
101108-1899-2199-2446-2561,1610612740,"Chris Paul, James Posey, Tyson Chandler, Rasual Butler, David West","Paul, Posey, Chandler, Butler, West",101108-1899-2199-2446-2561,NOH,592.0,4,10.0,-1.0,18.0,19.0,,37.0,4.0,4.0,,,1.0,5.0,2.0,5.0,10.0,2.0,4.0,17.0,18.0,,,,6.0,,,,5.0,9.0,,9.0,,2.0,,4.0,5.0,8.0,,5.0,3.0,17.0,0.5,,0.5416666666666666,,0.6071428571428571,,0.16666666666666666,,,0.5,1.0,,0.7272727272727273,,,,1.0,,90.0,15.444444444444445,16.526315789473685,15.444444444444445,14.0,0.3333333333333333,1.0,1.0,0.08333333333333333,0.4166666666666667,0.16666666666666666,,,0.5,0.49823750000000006,,0.21428571428571427,0.25,,11.1,22.65,,4.0,,2.0,3.0,1.0,7.0,3.0,0.4,0.4,0.5,1.0,0.5,0.25,,6.0,8.0,1.0,1.0,,1.0,1.0,2.0,3.0,8.0,,,,1.0,,2.0,1.0,2.0,2.0,8.0,6.0,,1.0,0.8333333333333334,0.8,,,1.0,0.3333333333333333,1.0,,0.6218166666666667,0.47058823529411764,0.3333333333333333,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,,,,0.5,0.5,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.2,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,0.5,,,0.6666666666666666,0.5,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1610612740,2009,2008-09,False
101108-1899-2199-2446-978,1610612740,"Chris Paul, James Posey, Tyson Chandler, Rasual Butler, Peja Stojakovic","Paul, Posey, Chandler, Butler, Stojakovic",101108-1899-2199-2446-978,NOH,340.0,2,6.0,-5.0,10.0,9.0,2.0,19.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,9.0,,,,,,,1.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,4.0,5.0,2.0,,2.0,1.0,4.0,0.3333333333333333,,0.14285714285714285,,0.25,,0.5714285714285714,,,0.5,0.5,0.5,0.5,0.3333333333333333,,,0.5,0.16666666666666666,80.47058823529412,16.9,19.0,16.4,16.444444444444443,0.14285714285714285,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,0.7142857142857143,0.5206071428571428,,0.125,0.25,,9.9,24.55,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,,0.5,1.0,0.42857142857142855,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,,2.0,1.0,,,,,,4.0,5.0,,1.0,0.3333333333333333,0.5,,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.6042,1.0,0.5,,,,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,0.5,,,,,1.0,1.0,,,0.25,0.3333333333333333,,,1.0,,,,,,1610612740,2009,2008-09,False
101108-1899-2199-2484-2561,1610612740,"Chris Paul, James Posey, Tyson Chandler, Devin Brown, David West","Paul, Posey, Chandler, Brown, West",101108-1899-2199-2484-2561,NOH,279.0,1,5.0,-8.0,10.0,10.0,,20.0,,2.0,,,,2.0,,,4.0,,4.0,4.0,12.0,,,,,,,,3.0,5.0,,5.0,,3.0,2.0,4.0,2.0,4.0,,4.0,,4.0,,,,,0.3333333333333333,,,,,0.75,1.0,,1.0,,,,1.0,,103.2258064516129,16.7,11.2,16.7,11.2,0.5,,,,0.5,,,,0.5,0.46025,,,,,8.65,,,,,,,,,,,,,1.0,,,,9.0,10.0,,2.0,,,3.0,,4.0,4.0,,,,4.0,2.0,,,,,4.0,9.0,2.0,,,0.4,,,,0.6666666666666666,,,0.4782666666666667,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612740,2009,2008-09,False
101108-1899-2199-2561-978,1610612740,"Chris Paul, James Posey, Tyson Chandler, David West, Peja Stojakovic","Paul, Posey, Chandler, West, Stojakovic",101108-1899-2199-2561-978,NOH,158.0,2,3.0,-2.0,5.0,4.0,1.0,9.0,1.0,2.0,,,1.0,3.0,,2.0,6.0,,,4.0,6.0,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,1.0,,,,4.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,1.0,0.25,1.0,0.25,,,1.0,,82.0253164556962,20.8,13.5,16.4,13.5,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,,,,0.3333333333333333,0.44398333333333334,0.3444,,,,10.233333333333333,,,4.0,,2.0,2.0,1.0,4.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
101108-1899-2446-2561-978,1610612740,"Chris Paul, James Posey, Rasual Butler, David West, Peja Stojakovic","Paul, Posey, Butler, West, Stojakovic",101108-1899-2446-2561-978,NOH,1056.0,3,18.0,-14.0,30.0,31.0,4.0,61.0,2.0,3.0,,,2.0,4.0,2.0,4.0,9.0,13.0,19.0,30.0,44.0,1.0,1.0,4.0,4.0,,,1.0,5.0,8.0,5.0,13.0,1.0,4.0,2.0,7.0,7.0,12.0,,21.0,3.0,26.0,0.4444444444444444,1.0,0.25,0.25,0.46875,0.4,0.5909090909090909,,,0.5714285714285714,0.5555555555555556,0.2,0.6666666666666666,0.3333333333333333,1.0,,0.3333333333333333,0.06666666666666667,83.18181818181817,17.566666666666666,17.06451612903226,16.133333333333333,15.419354838709678,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.18181818181818182,0.09090909090909091,,,0.7272727272727273,0.4728636363636364,,0.15384615384615385,0.25,0.13333333333333333,9.833333333333334,25.53846153846154,11.0,4.0,11.0,2.0,3.0,1.0,7.0,3.0,0.5,0.5,1.0,0.6,1.0,0.5,0.5,16.0,18.0,1.0,1.0,5.0,2.0,3.0,5.0,13.0,17.0,4.0,1.0,,5.0,6.0,,,,,17.0,16.0,5.0,0.6666666666666666,0.25,0.5666666666666667,,,,0.125,1.0,0.625,0.42698125,0.5666666666666667,0.5333333333333333,,,1.0,3.0,1.0,,,4.0,,1.0,0.07692307692307693,0.07692307692307693,,,,,,,,2.0,1.0,2.0,3.0,,1.0,0.5,0.5,0.5,,3.0,,1.0,1.0,1.0,,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,1.0,,,,,2.0,,,3.0,,,,,,0.5,,,,,1.0,1.0,,1.0,,0.25,0.07142857142857142,2.0,4.0,,2.0,,0.4,0.375,,,1.0,0.5,,,,,1610612740,2009,2008-09,False
101108-200756-2446-2561-978,1610612740,"Chris Paul, Hilton Armstrong, Rasual Butler, David West, Peja Stojakovic","Paul, Armstrong, Butler, West, Stojakovic",101108-200756-2446-2561-978,NOH,1025.0,2,17.0,-8.0,32.0,31.0,3.0,63.0,6.0,9.0,2.0,2.0,4.0,9.0,1.0,9.0,22.0,5.0,5.0,26.0,34.0,2.0,2.0,8.0,6.0,2.0,3.0,,9.0,11.0,3.0,14.0,,3.0,1.0,8.0,10.0,6.0,,8.0,4.0,18.0,0.4090909090909091,1.0,0.3888888888888889,1.1666666666666667,0.43333333333333335,1.3333333333333333,0.18518518518518517,0.13636363636363635,0.1111111111111111,0.375,0.8181818181818182,,0.8333333333333334,0.15384615384615385,,,0.8571428571428571,,88.50731707317074,18.75,13.709677419354838,17.96875,13.709677419354838,0.3333333333333333,0.6666666666666666,0.75,0.14814814814814814,0.3333333333333333,0.037037037037037035,0.6666666666666666,1.0,0.5185185185185185,0.47715370370370375,0.5289,0.13333333333333333,0.16,0.3076923076923077,8.709090909090909,25.06,4.0,12.0,4.0,6.0,6.0,4.0,12.0,1.0,0.6666666666666666,0.75,1.0,1.0,1.0,0.6666666666666666,0.14814814814814814,4.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,4.0,,0.3333333333333333,0.25,0.25,0.1111111111111111,,1.0,0.5,0.5,0.25,0.4475375,0.07692307692307693,0.125,,,1.0,,,,,8.0,1.0,,0.2,0.2,,,,,,,0.5,3.0,2.0,2.0,5.0,1.0,,0.3333333333333333,0.375,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,0.25,0.25,,0.25,,,,,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,0.3333333333333333,1.0,,,,,,,0.5,,,,1.0,2.0,,,0.25,0.6666666666666666,0.5,,,,1.0,1.0,1.0,,,1610612740,2009,2008-09,False
101108-2199-2446-2561-978,1610612740,"Chris Paul, Tyson Chandler, Rasual Butler, David West, Peja Stojakovic","Paul, Chandler, Butler, West, Stojakovic",101108-2199-2446-2561-978,NOH,3211.0,4,54.0,-40.0,96.0,95.0,8.0,191.0,12.0,23.0,2.0,4.0,17.0,24.0,6.0,27.0,64.0,20.0,9.0,96.0,136.0,3.0,6.0,8.0,26.0,4.0,4.0,9.0,20.0,24.0,9.0,33.0,4.0,7.0,2.0,17.0,28.0,19.0,,12.0,5.0,88.0,0.421875,0.5,0.5178571428571429,0.42857142857142855,0.5333333333333333,0.4444444444444444,0.23809523809523808,0.0625,0.08695652173913043,0.4117647058823529,0.5882352941176471,0.25,0.6216216216216216,0.2,0.5454545454545454,0.09090909090909091,0.6111111111111112,0.0975609756097561,85.6555590158829,17.6875,15.926315789473684,17.09375,15.263157894736842,0.27380952380952384,0.5217391304347826,0.5714285714285714,0.20238095238095238,0.2857142857142857,0.07142857142857142,0.5714285714285714,0.5,0.5119047619047619,0.4937422619047619,0.5181071428571429,0.056179775280898875,0.07246376811594203,0.08333333333333333,9.203125,24.715,14.0,28.0,14.0,14.0,23.0,7.0,55.0,3.0,0.5185185185185185,0.56,1.0,0.5555555555555556,1.0,0.5833333333333334,0.16666666666666666,1.0,,,,,,,,2.0,2.0,7.0,3.0,,,1.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,,,1.0,0.041666666666666664,0.14285714285714285,0.25,,,,,0.020833333333333332,0.010416666666666666,5.0,4.0,11.0,27.0,9.0,4.0,,15.0,,0.8181818181818182,0.55,0.55,0.29411764705882354,0.3125,,0.6666666666666666,0.6666666666666666,1.0,,10.0,7.0,5.0,10.0,5.0,1.0,0.4166666666666667,0.43478260869565216,0.7,1.0,4.0,1.0,7.0,7.0,5.0,1.0,0.5,0.5,0.7142857142857143,0.5,,2.0,,,,1.0,,,1.0,,6.0,,,,0.14285714285714285,,,,,,,,0.5714285714285714,,,,2.0,,,1.0,0.058823529411764705,,,1.0,,,,,,1.0,,1610612740,2009,2008-09,False
101108-2199-2484-2561-978,1610612740,"Chris Paul, Tyson Chandler, Devin Brown, David West, Peja Stojakovic","Paul, Chandler, Brown, West, Stojakovic",101108-2199-2484-2561-978,NOH,168.0,1,3.0,1.0,6.0,5.0,,11.0,,,,,1.0,1.0,,1.0,2.0,2.0,2.0,7.0,6.0,,,,2.0,,,,,1.0,,1.0,,,,1.0,1.0,2.0,,2.0,1.0,7.0,0.5,,0.625,,0.7,,0.5,,,,,,1.0,,,,,,94.28571428571429,17.833333333333332,12.2,17.833333333333332,12.2,,,,0.25,0.25,,,,0.5,0.4860375,,0.2,0.3333333333333333,,12.2,24.8,2.0,,2.0,,1.0,,3.0,1.0,,,1.0,,1.0,,0.5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,1.0,,,,,1.0,0.5,0.5,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
