EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,Arc3FGA,SecondChanceFG2A,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsPutbacks,HeaveAttempts,FTDefRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,PenaltyFG2M,PenaltyPoints,LongMidRangeAssists,DefThreePtRebounds,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFtPoints,LostBallTurnovers,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3Assists,StepOutOfBoundsTurnovers,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SelfOReb,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,LostBallSteals,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,3SecondViolations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,Blocked3s,BlockedArc3,SecondChanceTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,OffensiveGoaltends,PtsUnassisted3s,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls,BlockedCorner3,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200811-201162-201169-201609-2440,1610612756,"Lou Amundson, Jared Dudley, Alando Tucker, Goran Dragic, Matt Barnes","Amundson, Dudley, Tucker, Dragic, Barnes",200811-201162-201169-201609-2440,PHX,363.0,3,6.0,-2.0,12.0,11.0,23.0,,1.0,4.0,1.0,4.0,1.0,4.0,9.0,4.0,,11.0,13.0,4.0,4.0,2.0,3.0,,7.0,3.0,6.0,9.0,,,2.0,1.0,,2.0,1.0,5.0,2.0,,2.0,,,,,,11.0,0.5,0.5,0.4444444444444444,0.4230769230769231,0.39285714285714285,0.3076923076923077,1.0,1.0,0.8333333333333334,,1.0,91.2396694214876,,18.083333333333332,13.272727272727273,15.916666666666666,12.727272727272727,0.07692307692307693,,,,0.3076923076923077,0.3076923076923077,0.25,0.25,0.07692307692307693,0.38461538461538464,0.43750384615384613,12.355555555555556,24.875,2.0,1.0,3.0,2.0,3.0,1.0,,3.0,3.0,0.1111111111111111,0.25,0.6,,0.42857142857142855,1.0,,0.23076923076923078,0.5,0.4493,4.0,6.0,,3.0,2.0,,,1.0,2.0,,,1.0,,,,4.0,,,,,1.0,,0.6666666666666666,0.75,1.0,,0.6666666666666666,0.44165000000000004,,0.3333333333333333,1.0,5.0,,2.0,1.0,,1.0,5.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,,0.07142857142857142,0.1,0.45454545454545453,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,0.6666666666666666,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201169-201609-2571,1610612756,"Lou Amundson, Jared Dudley, Alando Tucker, Goran Dragic, Leandro Barbosa","Amundson, Dudley, Tucker, Dragic, Barbosa",200811-201162-201169-201609-2571,PHX,227.0,1,4.0,1.0,10.0,8.0,18.0,1.0,2.0,2.0,2.0,2.0,,4.0,6.0,2.0,3.0,14.0,13.0,2.0,6.0,1.0,2.0,,5.0,1.0,2.0,2.0,,,,,1.0,1.0,4.0,5.0,5.0,,3.0,,,,,,14.0,0.25,0.25,0.6666666666666666,0.6875,0.7777777777777778,0.25,,0.25,0.2,0.25,,114.18502202643172,,14.9,9.75,14.9,9.375,0.25,0.5,1.0,,0.25,0.25,1.0,1.0,,0.5,0.45803571428571427,9.083333333333334,32.85,,,2.0,,,2.0,,,,0.3333333333333333,0.5,,,,,,0.25,,,6.0,2.0,,1.0,2.0,,,3.0,2.0,,1.0,1.0,1.0,,,6.0,,,,0.5,1.0,,,0.5,1.0,,0.4,0.4961125,,0.6,2.0,8.0,1.0,,1.0,1.0,2.0,8.0,0.6666666666666666,0.7,0.8,,,,0.5,0.2222222222222222,0.2857142857142857,0.5714285714285714,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,0.5,0.5,,0.5,0.5,1.0,0.5,,1.0,1.0,,1.0,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1610612756,2009,2008-09,True
200811-201162-201169-201609-406,1610612756,"Lou Amundson, Jared Dudley, Alando Tucker, Goran Dragic, Shaquille O'Neal","Amundson, Dudley, Tucker, Dragic, O'Neal",200811-201162-201169-201609-406,PHX,173.0,2,3.0,,7.0,5.0,12.0,1.0,1.0,1.0,,2.0,,1.0,4.0,1.0,2.0,7.0,7.0,2.0,,1.0,2.0,1.0,5.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,7.0,1.0,1.0,0.25,0.5,0.5833333333333334,0.2,1.0,,1.0,,,99.88439306358381,,12.857142857142858,16.6,11.0,16.6,0.2,1.0,1.0,1.0,0.2,0.4,,,,0.4,0.46519000000000005,12.2,25.7,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.25,1.0,0.3333333333333333,,0.3333333333333333,,,0.2,,0.3972,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,0.14285714285714285,,2.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,0.2857142857142857,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201169-2202-2571,1610612756,"Lou Amundson, Jared Dudley, Alando Tucker, Jason Richardson, Leandro Barbosa","Amundson, Dudley, Tucker, Richardson, Barbosa",200811-201162-201169-2202-2571,PHX,42.0,1,1.0,-1.0,2.0,1.0,3.0,,,2.0,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,0.16666666666666666,,,,,,,102.85714285714286,,15.0,12.0,15.0,12.0,,,,,1.0,,,,,,0.32835,8.45,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,2.0,1.0,,,,,1.0,2.0,,,,,,1.0,,2.0,,,0.5,,,,,,,,,0.32835,1.0,1.0,,1.0,,,,,,1.0,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201169-2440-2571,1610612756,"Lou Amundson, Jared Dudley, Alando Tucker, Matt Barnes, Leandro Barbosa","Amundson, Dudley, Tucker, Barnes, Barbosa",200811-201162-201169-2440-2571,PHX,115.0,2,2.0,-1.0,4.0,5.0,9.0,,,3.0,,,,2.0,3.0,,2.0,6.0,7.0,,4.0,,,,,,1.0,1.0,,,,,,,2.0,3.0,1.0,,2.0,,1.0,,1.0,,6.0,,,0.6666666666666666,0.6666666666666666,0.75,,,,0.5,,,112.69565217391303,,11.25,14.0,11.25,10.4,,,,,1.0,,,,,,0.36656666666666665,8.566666666666666,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,0.4048,,0.25,1.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201169-2440-959,1610612756,"Lou Amundson, Jared Dudley, Alando Tucker, Matt Barnes, Steve Nash","Amundson, Dudley, Tucker, Barnes, Nash",200811-201162-201169-2440-959,PHX,103.0,2,2.0,,4.0,4.0,8.0,,,1.0,,,,1.0,1.0,2.0,1.0,6.0,6.0,,2.0,,1.0,,3.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,6.0,,,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,,1.0,,,111.84466019417476,,16.5,9.25,16.5,9.25,,,,,0.3333333333333333,,,,,0.6666666666666666,0.46345,5.7,24.7,,,2.0,,2.0,,,,,,,,,,,,0.6666666666666666,,,4.0,4.0,,1.0,2.0,,,1.0,2.0,,,,,,,4.0,,,,,,,,1.0,1.0,,0.6666666666666666,0.46345,,1.0,1.0,6.0,,1.0,1.0,1.0,1.0,6.0,1.0,0.8333333333333334,1.0,1.0,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201577-201609-2202,1610612756,"Lou Amundson, Jared Dudley, Robin Lopez, Goran Dragic, Jason Richardson","Amundson, Dudley, Lopez, Dragic, Richardson",200811-201162-201577-201609-2202,PHX,96.0,1,2.0,-4.0,3.0,3.0,6.0,,2.0,,1.0,3.0,,1.0,5.0,,,2.0,6.0,,2.0,,,,,1.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,2.0,,,0.2,0.2,0.2,,,0.5,0.5,1.0,,90.0,,19.666666666666668,12.333333333333334,18.0,11.666666666666666,0.4,,,,,0.6,0.3333333333333333,0.3333333333333333,,0.4,0.48373999999999995,11.92,,1.0,2.0,,2.0,,,,2.0,2.0,,,0.5,,0.5,,,,1.0,0.5661,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201577-201609-2440,1610612756,"Lou Amundson, Jared Dudley, Robin Lopez, Goran Dragic, Matt Barnes","Amundson, Dudley, Lopez, Dragic, Barnes",200811-201162-201577-201609-2440,PHX,407.0,2,7.0,12.0,15.0,15.0,30.0,2.0,5.0,3.0,,1.0,3.0,5.0,9.0,6.0,,22.0,10.0,10.0,,5.0,6.0,2.0,13.0,3.0,6.0,9.0,2.0,1.0,3.0,3.0,,3.0,3.0,5.0,2.0,,1.0,,,,,,17.0,1.0,1.0,0.5555555555555556,0.7333333333333333,0.7333333333333333,0.4,1.0,1.0,1.0,1.0,,106.14250614250615,,15.133333333333333,12.0,12.866666666666667,12.0,0.3333333333333333,0.4,0.6666666666666666,1.0,0.2,0.06666666666666667,,,0.2,0.7333333333333333,0.5192,5.366666666666666,24.616666666666664,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,0.2222222222222222,,0.6666666666666666,0.5,0.6,,1.0,0.2,0.3333333333333333,0.433175,4.0,4.0,,3.0,1.0,1.0,5.0,3.0,2.0,,,,,1.0,,4.0,0.5,0.8333333333333334,0.8333333333333334,0.4,,1.0,,1.0,1.0,,0.2,0.53874,0.22727272727272727,0.26666666666666666,1.0,2.0,,3.0,,1.0,1.0,2.0,0.3333333333333333,0.2,0.2,1.0,,1.0,,0.06666666666666667,0.1111111111111111,0.09090909090909091,2.0,,4.0,,3.0,2.0,1.0,,0.25,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,1.0,2.0,,,,0.4,0.5,2.0,1.0,,,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,0.25,,1.0,3.0,1.0,1.0,0.2,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,9.0,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201577-201609-2571,1610612756,"Lou Amundson, Jared Dudley, Robin Lopez, Goran Dragic, Leandro Barbosa","Amundson, Dudley, Lopez, Dragic, Barbosa",200811-201162-201577-201609-2571,PHX,2562.0,6,43.0,-1.0,85.0,84.0,169.0,14.0,24.0,21.0,4.0,15.0,5.0,28.0,60.0,15.0,20.0,91.0,92.0,34.0,22.0,17.0,21.0,11.0,46.0,16.0,23.0,39.0,9.0,7.0,6.0,3.0,7.0,13.0,10.0,17.0,19.0,2.0,26.0,,8.0,6.0,8.0,5.0,79.0,0.6071428571428571,0.6538461538461539,0.4666666666666667,0.47333333333333333,0.5229885057471264,0.2,0.46153846153846156,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.5,94.98829039812645,0.625,16.71764705882353,13.583333333333334,15.964705882352941,12.80952380952381,0.32,0.5833333333333334,0.7777777777777778,0.7857142857142857,0.28,0.2,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.52,0.4789326666666667,7.793333333333334,25.053333333333335,11.0,6.0,10.0,8.0,10.0,10.0,1.0,14.0,16.0,0.16666666666666666,0.19047619047619047,0.4375,0.125,0.375,0.6363636363636364,,0.13333333333333333,0.6,0.51128,22.0,20.0,3.0,10.0,4.0,3.0,12.0,14.0,5.0,4.0,,2.0,3.0,1.0,2.0,22.0,0.375,0.45,0.46153846153846156,0.25,0.6666666666666666,0.6,0.09090909090909091,0.47619047619047616,0.5882352941176471,0.5,0.21052631578947367,0.4401131578947368,0.13186813186813187,0.25882352941176473,7.0,27.0,2.0,5.0,2.0,2.0,11.0,27.0,0.5,0.5263157894736842,0.5869565217391305,0.5555555555555556,0.8333333333333334,0.5,0.5,0.13095238095238096,0.15942028985507245,0.2967032967032967,4.0,2.0,5.0,2.0,12.0,4.0,4.0,3.0,0.8,0.3333333333333333,0.4,0.3333333333333333,0.4,0.4,0.75,0.5,0.4,3.0,6.0,3.0,7.0,3.0,0.3157894736842105,0.5,1.0,1.0,,,0.2,0.2,1.0,2.0,1.0,3.0,2.0,0.06666666666666667,,1.0,4.0,2.0,0.4,0.05263157894736842,,,,,1.0,1.0,2.0,0.1,1.0,1.0,0.5,1.0,1.0,,,0.25,0.3333333333333333,,1.0,1.0,0.3333333333333333,0.1,,,,,,2.0,2.0,,,3.0,,1.0,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201577-2202-959,1610612756,"Lou Amundson, Jared Dudley, Robin Lopez, Jason Richardson, Steve Nash","Amundson, Dudley, Lopez, Richardson, Nash",200811-201162-201577-2202-959,PHX,82.0,1,1.0,5.0,3.0,3.0,6.0,1.0,1.0,,,,,1.0,1.0,1.0,,5.0,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.25,1.25,0.5,,1.0,1.0,1.0,,105.36585365853658,0.5,8.333333333333334,19.0,8.333333333333334,19.0,0.5,1.0,1.0,1.0,,,,,,1.0,0.701775,,25.1,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201577-2440-2571,1610612756,"Lou Amundson, Jared Dudley, Robin Lopez, Matt Barnes, Leandro Barbosa","Amundson, Dudley, Lopez, Barnes, Barbosa",200811-201162-201577-2440-2571,PHX,271.0,3,5.0,4.0,8.0,10.0,18.0,2.0,4.0,2.0,,,,4.0,6.0,4.0,,8.0,4.0,2.0,6.0,1.0,1.0,,2.0,3.0,6.0,8.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,6.0,0.25,0.3333333333333333,0.6666666666666666,0.4,0.4,0.4,,1.0,1.0,1.0,1.0,95.64575645756457,,17.0,13.5,15.5,13.5,0.4,0.5,0.6666666666666666,,0.2,,,,,0.8,0.54172,1.8166666666666667,25.225,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,0.16666666666666666,,0.5,0.25,0.3333333333333333,,0.25,0.4,0.5,0.5608,,6.0,1.0,2.0,,1.0,2.0,,,2.0,,1.0,,1.0,,,1.0,0.5,0.5,0.25,1.0,0.5,,1.0,1.0,1.0,,,0.25,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.2,,,1.0,,0.5,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201577-2571-959,1610612756,"Lou Amundson, Jared Dudley, Robin Lopez, Leandro Barbosa, Steve Nash","Amundson, Dudley, Lopez, Barbosa, Nash",200811-201162-201577-2571-959,PHX,248.0,3,4.0,-8.0,6.0,7.0,13.0,,1.0,3.0,1.0,2.0,,1.0,6.0,,1.0,3.0,11.0,2.0,,1.0,1.0,,2.0,2.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,2.0,,,,,,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.21428571428571427,,,1.0,0.6666666666666666,1.0,,75.48387096774192,,23.0,15.714285714285714,20.833333333333332,13.0,0.16666666666666666,,,,0.5,0.3333333333333333,0.5,0.5,,0.16666666666666666,0.34263333333333335,13.5,,1.0,,,,,2.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,,0.25,0.5,,,,,3.0,4.0,,,,,,3.0,,,,,,,,3.0,,,,1.0,,,,,,,,0.3080333333333333,,0.5,,1.0,1.0,,1.0,,1.0,1.0,,,0.125,,1.0,,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201609-2031-2202,1610612756,"Lou Amundson, Jared Dudley, Goran Dragic, Stromile Swift, Jason Richardson","Amundson, Dudley, Dragic, Swift, Richardson",200811-201162-201609-2031-2202,PHX,1017.0,6,17.0,-7.0,32.0,33.0,65.0,4.0,9.0,6.0,2.0,7.0,,9.0,22.0,6.0,7.0,31.0,38.0,8.0,10.0,4.0,5.0,1.0,11.0,5.0,11.0,16.0,3.0,2.0,4.0,4.0,2.0,6.0,8.0,9.0,8.0,2.0,10.0,,3.0,2.0,3.0,1.0,26.0,0.4444444444444444,0.5,0.4090909090909091,0.42857142857142855,0.484375,0.21428571428571427,0.6666666666666666,0.45454545454545453,0.4666666666666667,0.6,,92.0353982300885,0.3333333333333333,17.21875,14.121212121212121,16.1875,13.454545454545455,0.32142857142857145,0.4444444444444444,0.5714285714285714,0.25,0.21428571428571427,0.25,0.2857142857142857,0.2857142857142857,,0.5357142857142857,0.4687571428571428,8.072727272727272,24.733333333333334,4.0,2.0,6.0,5.0,6.0,3.0,,5.0,5.0,0.13636363636363635,0.16666666666666666,0.38461538461538464,,0.29411764705882354,1.0,,0.21428571428571427,0.4,0.43104,10.0,8.0,1.0,3.0,1.0,2.0,5.0,8.0,1.0,2.0,,4.0,1.0,,1.0,10.0,0.4,0.4,0.5,0.2222222222222222,0.8,0.2,0.2,0.5,0.6,0.5,0.1111111111111111,0.39913333333333334,0.16129032258064516,0.3125,4.0,12.0,1.0,2.0,1.0,2.0,5.0,12.0,0.5,0.6111111111111112,0.6,0.5,0.6666666666666666,0.5,0.5,0.16129032258064516,0.2,0.3870967741935484,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,,2.0,1.0,1.0,,0.2222222222222222,,,,,,,,,,1.0,1.0,1.0,,,,2.0,1.0,0.6666666666666666,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201609-2031-2440,1610612756,"Lou Amundson, Jared Dudley, Goran Dragic, Stromile Swift, Matt Barnes","Amundson, Dudley, Dragic, Swift, Barnes",200811-201162-201609-2031-2440,PHX,143.0,1,2.0,3.0,3.0,3.0,6.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,6.0,3.0,,2.0,,1.0,,3.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,2.0,,2.0,,1.0,,1.0,1.0,6.0,,,1.0,1.25,1.0,0.5,1.0,1.0,0.6666666666666666,,1.0,60.41958041958042,1.0,22.0,25.666666666666668,22.0,20.0,0.5,1.0,1.0,,,,,,,1.0,0.54155,,25.5,,,1.0,,1.0,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,1.0,,,,,,,,,0.3333333333333333,0.5,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201609-2031-255,1610612756,"Lou Amundson, Jared Dudley, Goran Dragic, Stromile Swift, Grant Hill","Amundson, Dudley, Dragic, Swift, Hill",200811-201162-201609-2031-255,PHX,90.0,1,2.0,-5.0,4.0,5.0,9.0,,1.0,,,2.0,,,3.0,,,,5.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,144.0,,13.0,7.6,13.0,7.6,0.3333333333333333,,,,,0.6666666666666666,,,,0.3333333333333333,0.4562333333333333,11.6,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,4.0,5.0,,,,,,3.0,,,,1.0,,,,4.0,,,,1.0,1.0,,,,,,,0.4562333333333333,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
200811-201162-201609-2031-2571,1610612756,"Lou Amundson, Jared Dudley, Goran Dragic, Stromile Swift, Leandro Barbosa","Amundson, Dudley, Dragic, Swift, Barbosa",200811-201162-201609-2031-2571,PHX,422.0,3,7.0,-1.0,13.0,15.0,28.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,7.0,1.0,3.0,11.0,12.0,6.0,2.0,3.0,3.0,1.0,6.0,4.0,6.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,,4.0,,3.0,3.0,3.0,1.0,11.0,0.75,0.75,0.5714285714285714,0.5,0.55,0.125,0.6666666666666666,0.4444444444444444,0.5,0.2,1.0,95.54502369668246,0.3333333333333333,15.153846153846153,15.0,15.153846153846153,13.8,0.5,0.5,0.5,0.5,0.25,0.125,1.0,1.0,0.125,0.625,0.5619,5.2,22.2,,,,,,,,,,,,,,,,,,,,,9.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,0.5,0.5,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,0.5,,1.0,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2009,2008-09,True
