EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,BadPassSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,DeadBallTurnovers,ShootingFouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,OffTwoPtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsPutbacks,FTOffRebounds,OffFTReboundPct,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,DefArc3ReboundPct,SecondChanceFtPoints,LostBallTurnovers,OffShortMidRangeReboundPct,Fg2aBlocked,LostBallOutOfBoundsTurnovers,FG2APctBlocked,AtRimPctBlocked,Loose Ball Fouls,OffLongMidRangeReboundPct,Loose Ball Fouls Drawn,SecondChanceAtRimFGM,Arc3Assists,SecondChanceTurnovers,LongMidRangePctBlocked,Arc3PctAssisted,SecondChanceAtRimAccuracy,ShortMidRangePctBlocked,FTDefRebounds,DefFTReboundPct,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,NonShootingPenaltyNonTakeFouls,HeaveAttempts,DefensiveGoaltends,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,Travels,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedLongMidRange,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes,OffensiveGoaltends,team_id,year,season,team_vs
101108-1899-200756-2050-2561,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Morris Peterson, David West","Paul, Posey, Armstrong, Peterson, West",101108-1899-200756-2050-2561,NOH,585.0,2,10.0,,17.0,15.0,,,32.0,1.0,1.0,2.0,,,12.0,1.0,3.0,4.0,13.0,13.0,,,,,3.0,1.0,2.0,1.0,5.0,4.0,7.0,11.0,1.0,,3.0,2.0,5.0,,5.0,4.0,4.0,2.0,9.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.3,,0.38235294117647056,,0.2,0.6,0.6666666666666666,0.7777777777777778,0.75,78.76923076923077,18.941176470588236,17.533333333333335,18.58823529411765,16.066666666666666,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,,,0.6666666666666666,0.5006,,0.11764705882352941,0.14285714285714285,,6.583333333333333,23.96666666666667,,3.0,1.0,7.0,3.0,,,1.0,,3.0,3.0,,,4.0,1.0,,4.0,1.0,,,0.25,,,0.4,,1.0,0.4666666666666667,0.14285714285714285,0.2,0.06666666666666667,1.0,,,,2.0,1.0,,3.0,0.3333333333333333,0.5,1.0,,1.0,,,2.0,4.0,,,,,1.0,2.0,,1.0,1.0,,,,,0.26666666666666666,0.5,0.5,0.5,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6,,,0.5356666666666666,0.3076923076923077,2.0,,,,,1.0,2.0,1.0,,2.0,,0.16666666666666666,0.2857142857142857,3.0,0.5,,1.0,,1.0,,,0.3333333333333333,,,,2.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2408-2446,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Melvin Ely, Rasual Butler","Paul, Posey, Armstrong, Ely, Butler",101108-1899-200756-2408-2446,NOH,80.0,1,1.0,2.0,3.0,3.0,3.0,,6.0,1.0,,1.0,,1.0,2.0,,1.0,,2.0,,,1.0,,2.0,,,1.0,,2.0,,2.0,2.0,,,,,,,,,,,2.0,2.0,3.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,108.0,14.333333333333334,12.333333333333334,14.333333333333334,12.333333333333334,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,0.5580833333333334,0.5580833333333334,,,1.0,2.65,23.1,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,0.5,0.5,,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2408-978,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Melvin Ely, Peja Stojakovic","Paul, Posey, Armstrong, Ely, Stojakovic",101108-1899-200756-2408-978,NOH,184.0,1,3.0,2.0,7.0,7.0,7.0,4.0,14.0,2.0,,,,,5.0,1.0,1.0,2.0,11.0,9.0,1.0,1.0,2.0,11.0,3.0,1.0,2.0,,5.0,1.0,2.0,3.0,,,,,,,4.0,1.0,3.0,,9.0,11.0,7.0,1.0,1.0,1.0,1.0,0.75,0.75,0.7857142857142857,0.7857142857142857,0.16666666666666666,,1.0,1.0,,109.56521739130434,11.571428571428571,14.714285714285714,10.428571428571429,14.714285714285714,0.3333333333333333,,,,,,,0.16666666666666666,0.38814000000000004,0.38814000000000004,,,1.0,13.719999999999999,25.0,1.0,1.0,,,,,,1.0,1.0,3.0,1.0,3.0,5.0,4.0,1.0,,1.0,,1.0,1.0,0.6,0.6,,0.5,,,,,,0.16666666666666666,,,,0.16666666666666666,2.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,,,1.0,2.0,3.0,1.0,,1.0,,1.0,,2.0,,,,0.5,0.5,,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,0.5,,,,0.3687,0.18181818181818182,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2446-2484,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Rasual Butler, Devin Brown","Paul, Posey, Armstrong, Butler, Brown",101108-1899-200756-2446-2484,NOH,380.0,3,6.0,-2.0,11.0,10.0,,,21.0,3.0,,,,,6.0,,1.0,4.0,8.0,10.0,,,,,,,1.0,,2.0,2.0,2.0,3.0,1.0,,,,3.0,,6.0,5.0,4.0,2.0,8.0,,,,,,,0.2857142857142857,,0.4444444444444444,,0.14285714285714285,,0.6666666666666666,0.6666666666666666,,79.57894736842105,16.636363636363637,19.7,16.181818181818183,17.3,0.42857142857142855,,,,,,,0.2857142857142857,0.4234428571428572,,0.2222222222222222,0.25,,11.366666666666667,25.9,,1.0,,1.0,,,,1.0,,2.0,,,,2.0,1.0,,1.0,1.0,,,0.3333333333333333,,,0.2,,,0.14285714285714285,,,0.14285714285714285,,,,,2.0,1.0,,,0.5,0.5,,1.0,,,1.0,1.0,2.0,,,,,1.0,3.0,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.5,0.5,1.0,,,,2.0,1.0,2.0,1.0,0.5,1.0,,1.0,,1.0,,,,0.25,1.0,,1.0,0.5595,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2446-2561,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Rasual Butler, David West","Paul, Posey, Armstrong, Butler, West",101108-1899-200756-2446-2561,NOH,3164.0,18,53.0,-4.0,95.0,98.0,40.0,25.0,193.0,11.0,4.0,8.0,1.0,1.0,56.0,10.0,21.0,17.0,105.0,109.0,3.0,7.0,5.0,40.0,27.0,9.0,20.0,4.0,49.0,24.0,36.0,49.0,5.0,4.0,13.0,8.0,20.0,6.0,30.0,21.0,24.0,9.0,92.0,40.0,40.0,0.9,0.47619047619047616,0.42857142857142855,0.47619047619047616,0.5714285714285714,0.603448275862069,0.5898876404494382,0.5882352941176471,0.2727272727272727,0.65,0.6666666666666666,0.6538461538461539,0.5294117647058824,87.83817951959544,15.494736842105263,17.26530612244898,14.473684210526315,16.122448979591837,0.14285714285714285,0.1038961038961039,0.5,0.5,1.0,0.034482758620689655,1.0,0.6623376623376623,0.5055422077922078,0.5253655172413793,0.10588235294117647,0.140625,0.38095238095238093,7.119642857142857,24.423809523809524,0.42105263157894735,12.0,19.0,30.0,5.0,9.0,13.0,13.0,6.0,29.0,7.0,13.0,22.0,36.0,13.0,5.0,13.0,1.0,4.0,3.0,0.5178571428571429,0.5909090909090909,0.5,0.3611111111111111,0.5,0.8333333333333334,0.38961038961038963,0.6333333333333333,0.7307692307692307,0.16883116883116883,0.5555555555555556,0.4482758620689655,0.6923076923076923,0.20689655172413793,22.0,11.0,5.0,10.0,0.3793103448275862,0.4230769230769231,0.625,0.7142857142857143,0.8571428571428571,0.2631578947368421,3.0,7.0,15.0,6.0,3.0,6.0,2.0,4.0,7.0,16.0,2.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.19480519480519481,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.46153846153846156,0.46153846153846156,0.46153846153846156,6.0,6.0,6.0,4.0,0.6666666666666666,1.0,4.0,2.0,13.0,8.0,0.5714285714285714,0.6111111111111112,0.65,0.3076923076923077,0.18181818181818182,0.5,0.1111111111111111,0.49720000000000003,0.12380952380952381,6.0,,,1.0,,0.4444444444444444,2.0,5.0,0.2857142857142857,6.0,1.0,0.10714285714285714,0.13333333333333333,1.0,0.5,2.0,3.0,5.0,3.0,,0.8333333333333334,0.6,0.18181818181818182,2.0,0.5,1.0,0.03333333333333333,,3.0,,,1.0,2.0,1.0,0.5,1.0,0.3333333333333333,,,2.0,1.0,,,,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2446-978,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Rasual Butler, Peja Stojakovic","Paul, Posey, Armstrong, Butler, Stojakovic",101108-1899-200756-2446-978,NOH,391.0,2,7.0,-2.0,13.0,13.0,11.0,4.0,26.0,2.0,,1.0,,1.0,8.0,,3.0,4.0,14.0,16.0,,3.0,3.0,11.0,,,3.0,,6.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,7.0,3.0,10.0,11.0,11.0,,,,,0.45454545454545453,0.4,0.5,0.4583333333333333,0.2727272727272727,1.0,1.0,1.0,,95.75447570332481,12.23076923076923,17.846153846153847,11.692307692307692,17.846153846153847,0.18181818181818182,0.09090909090909091,,,,0.1,,0.7272727272727273,0.5139363636363636,0.5273100000000001,0.23076923076923078,0.3,0.7857142857142857,5.1625,24.7,0.8461538461538461,3.0,3.0,5.0,1.0,3.0,5.0,2.0,2.0,5.0,2.0,4.0,7.0,4.0,2.0,,3.0,,1.0,1.0,0.625,0.5714285714285714,,0.5,,1.0,0.45454545454545453,0.6,1.0,0.18181818181818182,0.5,0.5,0.6,0.2,6.0,3.0,1.0,1.0,0.6,0.75,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,0.44805,0.2857142857142857,2.0,,,,,1.0,,1.0,1.0,2.0,,0.25,0.4,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2484-2561,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Devin Brown, David West","Paul, Posey, Armstrong, Brown, West",101108-1899-200756-2484-2561,NOH,2077.0,12,35.0,-7.0,64.0,65.0,15.0,22.0,129.0,12.0,2.0,4.0,1.0,1.0,42.0,3.0,9.0,15.0,56.0,63.0,1.0,2.0,3.0,8.0,9.0,3.0,10.0,2.0,23.0,15.0,22.0,31.0,7.0,4.0,9.0,5.0,15.0,7.0,20.0,20.0,25.0,12.0,53.0,8.0,15.0,1.0,0.3333333333333333,0.5,0.42857142857142855,0.4019607843137255,0.25,0.4444444444444444,0.3076923076923077,0.17647058823529413,0.6,0.625,0.6451612903225806,0.5714285714285714,89.43668753009148,16.71875,15.492307692307692,15.640625,14.830769230769231,0.23529411764705882,0.0784313725490196,0.5,0.5,1.0,0.1,1.0,0.47058823529411764,0.46871224489795915,0.45375000000000004,0.1935483870967742,0.22641509433962265,0.14285714285714285,9.014285714285714,28.433333333333334,0.234375,8.0,5.0,15.0,5.0,1.0,3.0,5.0,1.0,16.0,5.0,1.0,8.0,18.0,3.0,,9.0,3.0,1.0,1.0,0.38095238095238093,0.125,,0.3,,0.8,0.29411764705882354,0.3333333333333333,0.4166666666666667,0.09803921568627451,0.8333333333333334,0.3,0.3333333333333333,0.1,14.0,7.0,1.0,5.0,0.4375,0.4666666666666667,0.7142857142857143,0.6,0.5,0.2,7.0,4.0,15.0,1.0,,1.0,2.0,4.0,6.0,6.0,1.0,2.0,1.0,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.29411764705882354,0.26666666666666666,0.26666666666666666,1.0,0.2,0.2,0.3333333333333333,6.0,6.0,7.0,6.0,0.8571428571428571,1.0,1.0,1.0,3.0,9.0,0.2,0.16666666666666666,0.1875,0.34615384615384615,0.4,,0.16666666666666666,0.543575,0.05357142857142857,2.0,,,2.0,,0.8,1.0,4.0,0.2,4.0,,0.09523809523809523,0.2,1.0,0.36363636363636365,,1.0,1.0,2.0,,1.0,0.2,0.08333333333333333,2.0,1.0,1.0,0.038461538461538464,,3.0,2.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2484-978,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Devin Brown, Peja Stojakovic","Paul, Posey, Armstrong, Brown, Stojakovic",101108-1899-200756-2484-978,NOH,760.0,4,13.0,2.0,24.0,25.0,8.0,8.0,49.0,3.0,1.0,1.0,,,13.0,2.0,6.0,2.0,28.0,26.0,,1.0,2.0,10.0,3.0,1.0,7.0,,15.0,3.0,8.0,10.0,3.0,1.0,5.0,2.0,7.0,2.0,9.0,4.0,3.0,1.0,26.0,10.0,8.0,0.5,0.3333333333333333,,0.4,0.6842105263157895,0.6666666666666666,0.7,0.7142857142857143,0.3157894736842105,0.7142857142857143,0.6,0.7272727272727273,0.5,92.8421052631579,12.75,18.16,12.25,17.48,0.15789473684210525,0.05263157894736842,1.0,1.0,,,,0.6842105263157895,0.49720555555555557,0.49626666666666663,0.05263157894736842,0.07692307692307693,0.35714285714285715,6.938461538461539,29.28333333333333,0.3333333333333333,2.0,6.0,7.0,1.0,2.0,3.0,5.0,1.0,10.0,1.0,4.0,5.0,8.0,4.0,1.0,2.0,2.0,1.0,1.0,0.7692307692307693,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.2631578947368421,1.0,0.5,0.6666666666666666,0.16666666666666666,12.0,6.0,3.0,5.0,0.6,0.6,0.8333333333333334,,1.0,0.5,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.25,2.0,2.0,2.0,1.0,0.5,,1.0,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,0.5475,0.07142857142857142,,,,1.0,,0.8,,3.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-200756-2561-978,1610612740,"Chris Paul, James Posey, Hilton Armstrong, David West, Peja Stojakovic","Paul, Posey, Armstrong, West, Stojakovic",101108-1899-200756-2561-978,NOH,2803.0,13,47.0,-25.0,90.0,90.0,52.0,36.0,180.0,9.0,1.0,7.0,,2.0,47.0,3.0,22.0,28.0,81.0,106.0,1.0,11.0,22.0,49.0,9.0,3.0,15.0,1.0,33.0,19.0,29.0,41.0,4.0,1.0,11.0,7.0,17.0,10.0,19.0,33.0,38.0,12.0,68.0,49.0,52.0,1.0,0.13636363636363635,0.09090909090909091,0.14285714285714285,0.38405797101449274,0.34615384615384615,0.47093023255813954,0.46226415094339623,0.3188405797101449,0.6470588235294118,0.8260869565217391,0.7941176470588235,0.6,92.47235105244381,15.533333333333333,15.61111111111111,15.011111111111111,15.133333333333333,0.13043478260869565,0.10144927536231885,0.14285714285714285,0.14285714285714285,1.0,0.05128205128205128,,0.5942028985507246,0.4833610294117647,0.48195657894736843,0.15384615384615385,0.21428571428571427,0.6049382716049383,9.287234042553191,25.731818181818184,0.5777777777777777,12.0,11.0,19.0,6.0,6.0,12.0,15.0,9.0,22.0,9.0,12.0,28.0,20.0,14.0,2.0,12.0,3.0,8.0,8.0,0.46808510638297873,0.42857142857142855,0.11764705882352941,0.2682926829268293,0.09090909090909091,0.9,0.2753623188405797,0.5789473684210527,0.6875,0.21739130434782608,0.6,0.3076923076923077,0.5,0.23076923076923078,24.0,12.0,5.0,8.0,0.5454545454545454,0.631578947368421,0.7272727272727273,0.875,0.6666666666666666,0.45454545454545453,2.0,9.0,19.0,2.0,,2.0,1.0,6.0,6.0,7.0,5.0,3.0,3.0,0.2222222222222222,0.25,0.5,0.2753623188405797,0.47368421052631576,0.5,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.14285714285714285,3.0,2.0,3.0,2.0,0.6666666666666666,1.0,5.0,1.0,13.0,9.0,0.5555555555555556,0.5,0.5416666666666666,0.375,0.5,0.16666666666666666,0.1,0.5051,0.16049382716049382,6.0,1.0,0.2,,1.0,0.75,3.0,4.0,0.5,5.0,,0.10638297872340426,0.15789473684210525,,0.2,2.0,3.0,2.0,1.0,0.05263157894736842,1.0,0.5,0.1111111111111111,2.0,1.0,1.0,0.027777777777777776,,2.0,1.0,1.0,,1.0,,,,0.1111111111111111,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-201153-2050-2446,1610612740,"Chris Paul, James Posey, Julian Wright, Morris Peterson, Rasual Butler","Paul, Posey, Wright, Peterson, Butler",101108-1899-201153-2050-2446,NOH,97.0,1,2.0,4.0,3.0,3.0,,3.0,6.0,,,1.0,,,4.0,,1.0,,6.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,0.6,,0.6,,0.2,,,,,89.0721649484536,19.0,13.333333333333334,18.333333333333332,13.333333333333334,,0.2,,,,,,0.8,0.55752,,,,,4.425,24.1,,2.0,2.0,3.0,2.0,,,,,3.0,2.0,,,6.0,,1.0,2.0,,,,0.75,,1.0,1.0,,,0.6,0.6666666666666666,0.6666666666666666,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.2,1.0,1.0,,,,,,,,,,,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.587,0.6666666666666666,2.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-201153-2199-2446,1610612740,"Chris Paul, James Posey, Julian Wright, Tyson Chandler, Rasual Butler","Paul, Posey, Wright, Chandler, Butler",101108-1899-201153-2199-2446,NOH,1179.0,9,20.0,-6.0,32.0,28.0,1.0,1.0,60.0,4.0,1.0,3.0,,,21.0,2.0,16.0,5.0,25.0,31.0,,,,,6.0,2.0,4.0,1.0,10.0,8.0,11.0,23.0,2.0,1.0,,,3.0,,7.0,4.0,8.0,4.0,15.0,,1.0,1.0,0.125,,0.125,0.2702702702702703,,0.3048780487804878,,0.43243243243243246,,0.6153846153846154,0.5789473684210527,0.5,73.28244274809161,18.03125,21.5,16.0625,18.857142857142858,0.10810810810810811,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,,,0.6756756756756757,0.5105054054054055,,0.0975609756097561,0.16,,8.766666666666666,25.1875,0.03125,8.0,5.0,9.0,7.0,,,13.0,,7.0,8.0,,,10.0,13.0,6.0,12.0,1.0,,,0.3333333333333333,,0.42857142857142855,0.4444444444444444,0.4166666666666667,0.8,0.24324324324324326,0.5555555555555556,0.5555555555555556,0.35135135135135137,0.6363636363636364,,,,4.0,2.0,1.0,3.0,0.2857142857142857,0.4,0.5,0.5,0.6666666666666666,0.2,,2.0,8.0,1.0,,1.0,,1.0,3.0,2.0,,,,,,,0.21621621621621623,0.25,0.2857142857142857,0.5,0.07692307692307693,0.07692307692307693,0.07692307692307693,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,10.0,6.0,0.5,0.36363636363636365,0.4166666666666667,0.46153846153846156,0.5,0.5,0.2727272727272727,0.57844,0.4,4.0,,,,,0.3333333333333333,2.0,,0.6666666666666666,2.0,1.0,0.09523809523809523,,,0.3333333333333333,,4.0,1.0,,0.125,1.0,0.5714285714285714,0.25,,,1.0,0.04,0.25,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-201153-2199-2484,1610612740,"Chris Paul, James Posey, Julian Wright, Tyson Chandler, Devin Brown","Paul, Posey, Wright, Chandler, Brown",101108-1899-201153-2199-2484,NOH,47.0,1,1.0,-2.0,1.0,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,61.276595744680854,20.0,27.0,20.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1899-201153-2199-2561,1610612740,"Chris Paul, James Posey, Julian Wright, Tyson Chandler, David West","Paul, Posey, Wright, Chandler, West",101108-1899-201153-2199-2561,NOH,444.0,2,7.0,-9.0,13.0,12.0,,,25.0,2.0,,,,,12.0,,3.0,3.0,9.0,18.0,,,,,,,2.0,,4.0,1.0,2.0,6.0,2.0,2.0,1.0,,1.0,,3.0,1.0,3.0,1.0,7.0,,,,,,,0.2,,0.25,,0.2,1.0,0.5,0.6666666666666666,,81.08108108108108,19.53846153846154,15.833333333333334,16.076923076923077,15.833333333333334,0.13333333333333333,,,,,,,0.6,0.5019233333333334,,0.0625,0.07692307692307693,,7.441666666666666,26.166666666666668,,3.0,3.0,6.0,2.0,,,3.0,,3.0,4.0,,,2.0,3.0,2.0,4.0,,,,0.25,,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.4,0.5,0.6,0.2,0.5,,,,4.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,,,4.0,,,,,,,2.0,,,,,,,0.26666666666666666,,,,,,,,,,,,,1.0,,2.0,2.0,0.25,0.25,0.25,0.2222222222222222,0.3333333333333333,,,0.3868,0.2222222222222222,,,,,1.0,,,1.0,0.5,1.0,,0.08333333333333333,0.16666666666666666,,,,1.0,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
