EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,LongMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,PtsPutbacks,Fg2aBlocked,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,Offensive Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,FTDefRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,Technical Free Throw Trips,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGA,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,PenaltyArc3FGM,OffensiveGoaltends,PenaltyArc3Accuracy,HeaveAttempts,Loose Ball Fouls,LongMidRangePctBlocked,Defensive 3 Seconds Violations,3SecondViolations,SecondChanceCorner3FGM,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
101162-1499-1533-1740-200755,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, Rashard Lewis, JJ Redick","Gortat, Battie, Johnson, Lewis, Redick",101162-1499-1533-1740-200755,ORL,88.0,2,1.0,7.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,10.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.18181818181819,15.5,13.0,12.25,13.0,0.25,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.25,0.403575,0.5418,0.5,0.5,0.3,0.2,9.35,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-1740-201584,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, Rashard Lewis, Courtney Lee","Gortat, Battie, Johnson, Lewis, Lee",101162-1499-1533-1740-201584,ORL,202.0,2,3.0,3.0,7.0,6.0,2.0,,13.0,,,,,1.0,1.0,3.0,4.0,,6.0,3.0,,,,,,2.0,4.0,2.0,2.0,2.0,,4.0,,1.0,3.0,,3.0,,,1.0,,,,,,6.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,0.75,,0.5,,0.5,,0.5,1.0,,1.0,,,1.0,92.67326732673267,16.285714285714285,14.666666666666666,16.285714285714285,14.666666666666666,,,,,0.16666666666666666,1.0,1.0,,,,0.3333333333333333,0.439525,,,,,0.3333333333333333,15.975,0.2857142857142857,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.451125,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-1740-2554,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, Rashard Lewis, Mickael Pietrus","Gortat, Battie, Johnson, Lewis, Pietrus",101162-1499-1533-1740-2554,ORL,378.0,2,6.0,1.0,11.0,11.0,4.0,2.0,22.0,,1.0,,,2.0,3.0,4.0,8.0,2.0,10.0,9.0,1.0,2.0,,2.0,,4.0,2.0,6.0,1.0,1.0,,2.0,2.0,3.0,6.0,2.0,8.0,,,2.0,,2.0,,1.0,,8.0,4.0,4.0,,0.25,0.3333333333333333,0.5,0.5,0.4,0.5,0.45454545454545453,0.5,0.3333333333333333,1.0,0.5,1.0,0.4,1.0,1.0,83.80952380952381,18.09090909090909,16.272727272727273,16.818181818181817,16.272727272727273,0.1,,,,0.3,0.6666666666666666,1.0,,,,0.3,0.39804,0.40645,0.09090909090909091,0.1111111111111111,0.2,0.4,12.65,0.36363636363636365,2.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,,,,0.4,0.3333333333333333,0.2,1.0,1.0,0.4,0.5,0.5,0.5,0.2,0.16666666666666666,0.35439166666666666,27.95,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.125,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-200755-200978,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, JJ Redick, Jeremy Richardson","Gortat, Battie, Johnson, Redick, Richardson",101162-1499-1533-200755-200978,ORL,431.0,2,7.0,-5.0,13.0,12.0,6.0,2.0,25.0,2.0,2.0,,,1.0,4.0,4.0,10.0,1.0,9.0,14.0,,2.0,,,,2.0,6.0,2.0,3.0,3.0,2.0,6.0,1.0,5.0,6.0,2.0,8.0,2.0,2.0,1.0,,2.0,,1.0,,9.0,2.0,6.0,,0.75,0.75,0.4,,0.2857142857142857,,0.3,,0.14285714285714285,0.7142857142857143,0.2,0.625,0.2222222222222222,,0.6666666666666666,83.52668213457076,16.23076923076923,18.333333333333332,14.692307692307692,16.333333333333332,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,,,,0.42857142857142855,0.45498571428571427,0.4189,0.06666666666666667,0.09090909090909091,,0.2222222222222222,9.72,0.46153846153846156,1.0,4.0,3.0,1.0,4.0,1.0,5.0,2.0,3.0,1.0,,1.0,,1.0,0.2,0.14285714285714285,0.2857142857142857,,,0.2857142857142857,0.25,0.25,1.0,0.21428571428571427,0.14285714285714285,0.4136714285714286,25.225,5.0,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.07142857142857142,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-200755-2045,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, JJ Redick, Hedo Turkoglu","Gortat, Battie, Johnson, Redick, Turkoglu",101162-1499-1533-200755-2045,ORL,2733.0,14,46.0,7.0,86.0,87.0,5.0,12.0,173.0,14.0,20.0,2.0,5.0,4.0,13.0,26.0,55.0,14.0,90.0,83.0,3.0,10.0,4.0,10.0,3.0,6.0,22.0,30.0,11.0,16.0,8.0,37.0,8.0,31.0,44.0,13.0,57.0,16.0,28.0,19.0,1.0,19.0,2.0,8.0,2.0,80.0,6.0,5.0,2.0,0.4230769230769231,0.44,0.4727272727272727,0.3,0.475,0.2727272727272727,0.5113636363636364,0.38461538461538464,0.75,0.7209302325581395,0.27586206896551724,0.7037037037037037,0.2826086956521739,0.4444444444444444,0.8421052631578947,91.15257958287597,16.290697674418606,15.310344827586206,15.511627906976743,14.413793103448276,0.25,0.7,0.8235294117647058,0.5714285714285714,0.1625,0.3076923076923077,0.3333333333333333,0.45454545454545453,0.4,0.5,0.5625,0.49328500000000003,0.5081357142857142,0.09302325581395349,0.13114754098360656,0.1111111111111111,0.06666666666666667,9.798181818181817,0.05813953488372093,8.0,22.0,17.0,,25.0,,,2.0,17.0,1.0,7.0,4.0,3.0,1.0,,0.75,0.3125,0.6363636363636364,0.7142857142857143,0.275,0.36363636363636365,0.36363636363636365,0.125,0.2125,,0.574275,24.736,4.0,2.0,4.0,6.0,5.0,,3.0,11.0,,0.07272727272727272,0.07692307692307693,0.5454545454545454,0.21428571428571427,0.5789473684210527,0.8,0.5,8.0,2.0,5.0,6.0,5.0,5.0,5.0,3.0,1.0,0.29411764705882354,0.3333333333333333,0.6,0.1,1.0,3.0,1.0,5.0,1.0,8.0,1.0,1.0,15.0,9.0,5.0,5.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.625,0.32,0.5,0.32,0.15,0.16666666666666666,0.2,0.047619047619047616,0.5,0.375,0.375,1.0,0.29411764705882354,0.29411764705882354,0.4,0.09090909090909091,0.5,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-200755-2554,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, JJ Redick, Mickael Pietrus","Gortat, Battie, Johnson, Redick, Pietrus",101162-1499-1533-200755-2554,ORL,1996.0,7,33.0,-2.0,65.0,67.0,8.0,8.0,132.0,9.0,15.0,,3.0,7.0,12.0,22.0,41.0,10.0,72.0,74.0,2.0,8.0,2.0,6.0,1.0,12.0,24.0,20.0,12.0,17.0,6.0,39.0,8.0,18.0,21.0,12.0,33.0,14.0,19.0,13.0,,17.0,2.0,7.0,1.0,66.0,12.0,8.0,1.0,0.5454545454545454,0.5714285714285714,0.5365853658536586,0.25,0.543859649122807,0.2,0.5625,0.2727272727272727,0.42857142857142855,0.72,0.42105263157894735,0.7037037037037037,0.3793103448275862,0.6,0.7692307692307693,95.23046092184369,15.569230769230769,14.686567164179104,13.8,14.26865671641791,0.2631578947368421,0.6,0.75,0.6666666666666666,0.21052631578947367,0.5833333333333334,0.5833333333333334,0.3,,,0.543859649122807,0.4899184210526316,0.4572666666666667,0.12698412698412698,0.15217391304347827,0.08333333333333333,0.16666666666666666,9.109756097560975,0.12307692307692308,6.0,14.0,9.0,1.0,16.0,4.0,9.0,4.0,9.0,3.0,1.0,2.0,2.0,,0.4444444444444444,0.4230769230769231,0.2807017543859649,0.5,1.0,0.24561403508771928,0.42857142857142855,0.42857142857142855,0.5,0.15789473684210525,0.07692307692307693,0.47227692307692304,24.75,7.0,2.0,3.0,7.0,6.0,,2.0,13.0,2.0,0.07317073170731707,,0.5384615384615384,0.25,0.4,0.8571428571428571,,7.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.3,0.5,0.5,0.12280701754385964,0.23076923076923078,3.0,1.0,3.0,1.0,6.0,2.0,1.0,15.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,1.0,5.0,1.0,,,,0.8333333333333334,0.375,0.25,0.375,0.2,0.5,,0.08,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.375,1.0,0.1,0.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0625,0.1111111111111111,0.25,0.1,0.15384615384615385,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-200978-201584,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, Jeremy Richardson, Courtney Lee","Gortat, Battie, Johnson, Richardson, Lee",101162-1499-1533-200978-201584,ORL,203.0,1,3.0,-7.0,6.0,6.0,,1.0,12.0,,,,,,1.0,,5.0,2.0,2.0,9.0,,1.0,,,,,,,,,,,1.0,2.0,2.0,1.0,3.0,,,1.0,,2.0,,1.0,,2.0,,,,,,,,,,0.16666666666666666,,,1.0,0.2,1.0,0.2,,1.0,85.1231527093596,24.5,9.333333333333334,22.5,9.333333333333334,,,,,0.2,,,,,,,0.39674,0.4086,0.16666666666666666,0.16666666666666666,,,14.16,,,4.0,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,1.0,,,1.0,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-200978-2554,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, Jeremy Richardson, Mickael Pietrus","Gortat, Battie, Johnson, Richardson, Pietrus",101162-1499-1533-200978-2554,ORL,212.0,1,4.0,-4.0,5.0,6.0,2.0,1.0,11.0,,,,,,,2.0,4.0,1.0,5.0,9.0,1.0,1.0,1.0,3.0,,,,4.0,,,,,1.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,2.0,,2.0,,,,0.5,1.0,0.5,1.0,0.625,1.5,,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.6666666666666666,74.71698113207547,21.6,17.333333333333332,20.6,14.666666666666666,,,,,,,,,,,,0.385075,0.3931,0.25,0.25,0.6,,16.45,0.4,2.0,4.0,,,,,1.0,,,,,,,,,,,,,1.0,0.5,0.5,,,,0.3781,,1.0,,,1.0,1.0,,,2.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-201584-2045,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, Courtney Lee, Hedo Turkoglu","Gortat, Battie, Johnson, Lee, Turkoglu",101162-1499-1533-201584-2045,ORL,1136.0,5,19.0,-8.0,35.0,36.0,6.0,3.0,71.0,6.0,10.0,,,2.0,4.0,11.0,26.0,7.0,32.0,40.0,,3.0,,,2.0,10.0,8.0,14.0,4.0,5.0,3.0,11.0,1.0,10.0,13.0,3.0,16.0,4.0,6.0,8.0,,8.0,2.0,5.0,,32.0,10.0,6.0,,0.36363636363636365,0.36363636363636365,0.4230769230769231,,0.4032258064516129,,0.47058823529411764,,0.8333333333333334,0.6666666666666666,0.06666666666666667,0.7058823529411765,0.15789473684210525,,0.625,90.0,16.97142857142857,15.055555555555555,16.2,14.583333333333334,0.3225806451612903,0.6,0.75,0.5,0.12903225806451613,0.5,0.5,,,,0.4838709677419355,0.49785645161290326,0.4302,0.14705882352941177,0.1724137931034483,,0.3125,9.76923076923077,0.17142857142857143,3.0,12.0,3.0,,5.0,4.0,5.0,,3.0,1.0,2.0,3.0,1.0,2.0,0.8,0.8,0.16129032258064516,1.0,1.0,0.3870967741935484,0.25,0.25,0.3333333333333333,0.0967741935483871,,0.47144,23.84,,,2.0,3.0,1.0,,1.0,4.0,,0.07692307692307693,,0.75,0.1111111111111111,0.6,1.0,,2.0,,2.0,1.0,3.0,2.0,3.0,,1.0,0.5,0.3333333333333333,,0.06451612903225806,,1.0,,,,1.0,,,3.0,,,1.0,,1.0,,,,2.0,,,,,1.0,0.2,,0.2,0.2,,1.0,,,0.5,0.5,1.0,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,0.4,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1533-201584-2554,1610612753,"Marcin Gortat, Tony Battie, Anthony Johnson, Courtney Lee, Mickael Pietrus","Gortat, Battie, Johnson, Lee, Pietrus",101162-1499-1533-201584-2554,ORL,471.0,2,8.0,,15.0,15.0,15.0,3.0,30.0,2.0,5.0,,1.0,,1.0,4.0,8.0,,14.0,14.0,,2.0,,,,14.0,6.0,2.0,3.0,4.0,2.0,9.0,2.0,2.0,7.0,4.0,11.0,2.0,3.0,3.0,,5.0,1.0,2.0,1.0,14.0,14.0,15.0,1.0,0.75,0.75,0.5,,0.5,,0.4375,,0.4375,1.0,0.5,1.0,0.5714285714285714,,,91.71974522292994,15.933333333333334,15.466666666666667,14.333333333333334,15.466666666666667,0.35714285714285715,0.4,0.6666666666666666,1.0,0.07142857142857142,,,0.5,,,0.7857142857142857,0.5104964285714286,0.3922,0.13333333333333333,0.2222222222222222,,1.0,6.3625,1.0,2.0,2.0,4.0,4.0,6.0,4.0,8.0,6.0,4.0,1.0,5.0,1.0,1.0,,0.5,0.5,0.42857142857142855,1.0,1.0,0.14285714285714285,1.0,1.0,0.5,0.2857142857142857,0.2857142857142857,0.5104964285714286,24.416666666666668,9.0,,2.0,1.0,2.0,,,3.0,,0.25,,0.3333333333333333,,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,0.6666666666666666,,1.0,0.14285714285714285,0.14285714285714285,,,2.0,,2.0,,2.0,3.0,3.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.6666666666666666,1.0,0.2,,,,,0.5,0.5,0.5,,,0.5,5.0,,,,,1.0,,,,,,,,,0.35714285714285715,,2.0,0.4,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
