EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGA,Fg2aBlocked,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,AtRimPctBlocked,BadPassTurnovers,Loose Ball Fouls Drawn,SecondChanceFtPoints,LostBallSteals,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Offensive Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,OffCorner3ReboundPct,BlockedShortMidRange,FTOffRebounds,OffFTReboundPct,3SecondViolations,OffensiveGoaltends,HeaveMakes,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1112-1887-200789-2544-2590,1610612739,"Ben Wallace, Wally Szczerbiak, Daniel Gibson, LeBron James, Mo Williams","Wallace, Szczerbiak, Gibson, James, Williams",1112-1887-200789-2544-2590,CLE,38.0,1,1.0,-2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.6842105263158,16.0,11.0,16.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-200789-2544-2753,1610612739,"Ben Wallace, Wally Szczerbiak, Daniel Gibson, LeBron James, Delonte West","Wallace, Szczerbiak, Gibson, James, West",1112-1887-200789-2544-2753,CLE,956.0,4,16.0,-1.0,32.0,28.0,24.0,28.0,60.0,38.0,2.0,10.0,12.0,24.0,0.6666666666666666,0.6363636363636364,1.0,90.3765690376569,16.46875,15.321428571428571,16.28125,14.857142857142858,0.75,2.0,5.0,8.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,7.0,1.0,2.0,1.0,2.0,4.0,8.0,1.0,1.0,3.0,4.0,9.0,19.0,5.0,10.0,4.0,37.0,1.0,1.0,1.0,1.0,5.0,7.0,15.0,4.0,6.0,4.0,30.0,8.0,10.0,9.0,6.0,2.0,8.0,4.0,4.0,3.0,7.0,2.0,1.0,3.0,1.0,17.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,32.0,30.0,3.0,1.0,0.4444444444444444,0.5,0.6,0.5,1.0,0.6666666666666666,0.5,0.47368421052631576,1.0,0.4666666666666667,0.5689655172413793,1.25,0.6190476190476191,0.5967741935483871,1.25,0.6521739130434783,0.3448275862068966,0.3333333333333333,1.0,0.625,0.1111111111111111,0.2,0.14285714285714285,0.5,0.25,0.5,1.0,0.5,0.07142857142857142,0.5,0.27586206896551724,0.625,0.625,0.6,0.13793103448275862,0.25,0.25,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.06896551724137931,0.5,0.5,1.0,0.27586206896551724,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.3333333333333333,0.5714285714285714,0.09523809523809523,0.5,0.19047619047619047,0.75,0.6206896551724138,0.5,0.44690517241379313,0.37365,0.45371904761904763,0.06666666666666667,0.1,0.13513513513513514,0.8108108108108109,9.368421052631579,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-200789-2544-693,1610612739,"Ben Wallace, Wally Szczerbiak, Daniel Gibson, LeBron James, Joe Smith","Wallace, Szczerbiak, Gibson, James, Smith",1112-1887-200789-2544-693,CLE,457.0,4,8.0,-3.0,14.0,13.0,9.0,8.0,27.0,15.0,1.0,4.0,10.0,9.0,1.0,0.5714285714285714,1.0,85.0765864332604,17.5,16.307692307692307,15.142857142857142,15.384615384615385,0.6428571428571429,5.0,,1.0,,,,1.0,,2.0,2.0,4.0,1.0,2.0,,,1.0,5.0,,1.0,,2.0,2.0,7.0,2.0,7.0,2.0,12.0,,2.0,,2.0,,2.0,6.0,,2.0,2.0,6.0,4.0,,3.0,3.0,,5.0,1.0,2.0,1.0,3.0,,1.0,,2.0,7.0,2.0,4.0,3.0,,6.0,,1.0,3.0,1.0,1.0,,4.0,3.0,1.0,4.0,2.0,,2.0,,1.0,,,,,,,12.0,6.0,2.0,,1.0,1.0,0.5,0.2857142857142857,,,0.2857142857142857,0.2857142857142857,,0.3333333333333333,0.35714285714285715,,0.25,0.4,,0.3333333333333333,0.5,0.25,,0.5,0.8,0.4,0.6,,0.5,,1.0,0.5,,,0.07142857142857142,,,,0.14285714285714285,,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,0.35714285714285715,0.2,0.2,,,,0.25,,0.125,,,,0.25,,0.5714285714285714,0.2,0.47964999999999997,0.4591,0.4288,0.06666666666666667,0.125,,0.5,14.428571428571429,24.571428571428573,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.2857142857142857,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-200789-2562-693,1610612739,"Ben Wallace, Wally Szczerbiak, Daniel Gibson, Sasha Pavlovic, Joe Smith","Wallace, Szczerbiak, Gibson, Pavlovic, Smith",1112-1887-200789-2562-693,CLE,3.0,1,,,,1.0,,1.0,1.0,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-2544-2562-2753,1610612739,"Ben Wallace, Wally Szczerbiak, LeBron James, Sasha Pavlovic, Delonte West","Wallace, Szczerbiak, James, Pavlovic, West",1112-1887-2544-2562-2753,CLE,65.0,2,1.0,-2.0,2.0,3.0,2.0,3.0,5.0,2.0,,1.0,1.0,2.0,,1.0,,110.76923076923077,16.5,10.666666666666666,16.5,10.666666666666666,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.48175,,0.48175,,,,,12.05,,,1.0,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-2544-2590-2753,1610612739,"Ben Wallace, Wally Szczerbiak, LeBron James, Mo Williams, Delonte West","Wallace, Szczerbiak, James, Williams, West",1112-1887-2544-2590-2753,CLE,286.0,3,5.0,-7.0,8.0,9.0,7.0,6.0,17.0,13.0,,2.0,3.0,7.0,,0.3333333333333333,,85.5944055944056,19.625,14.333333333333334,16.875,14.222222222222221,0.875,1.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,4.0,,1.0,4.0,6.0,,,,1.0,,1.0,3.0,,1.0,4.0,6.0,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,2.0,2.0,,,4.0,,4.0,,2.0,,,,,,,6.0,6.0,,,1.0,1.0,,,,,,0.25,,0.3333333333333333,0.2,,0.25,0.42857142857142855,,0.5,0.2,1.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,,,0.3333333333333333,,,,,0.4,0.5,0.5,1.0,0.2,,,0.2,,,,0.2,,,,,,,,,,,,0.25,1.0,0.25,,,,0.6,,0.43354,0.5232,0.45295,0.2857142857142857,0.3333333333333333,,1.0,7.0,23.9,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-2544-2590-2760,1610612739,"Ben Wallace, Wally Szczerbiak, LeBron James, Mo Williams, Anderson Varejao","Wallace, Szczerbiak, James, Williams, Varejao",1112-1887-2544-2590-2760,CLE,38.0,1,1.0,-2.0,1.0,2.0,,2.0,3.0,2.0,,,,,,,,113.6842105263158,25.0,6.5,25.0,6.5,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4631,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-2544-2590-693,1610612739,"Ben Wallace, Wally Szczerbiak, LeBron James, Mo Williams, Joe Smith","Wallace, Szczerbiak, James, Williams, Smith",1112-1887-2544-2590-693,CLE,108.0,2,2.0,4.0,4.0,3.0,,,7.0,,,3.0,4.0,,,1.0,,93.33333333333333,13.0,18.666666666666668,12.0,18.666666666666668,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,3.0,,,2.0,4.0,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,2.0,,4.0,,2.0,,,,,,,3.0,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.4,0.5,,,,1.0,1.0,0.5,,0.5,,,1.0,,1.0,,,,,,,0.3333333333333333,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,0.41333333333333333,,,0.4,0.4,0.25,,17.333333333333332,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-2544-2590-980,1610612739,"Ben Wallace, Wally Szczerbiak, LeBron James, Mo Williams, Zydrunas Ilgauskas","Wallace, Szczerbiak, James, Williams, Ilgauskas",1112-1887-2544-2590-980,CLE,256.0,2,4.0,-7.0,7.0,8.0,,,15.0,12.0,1.0,3.0,5.0,,1.0,1.0,1.0,84.375,24.0,11.0,22.428571428571427,11.0,,2.0,1.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,1.0,,1.0,,,2.0,7.0,,1.0,1.0,5.0,1.0,1.0,,1.0,2.0,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,2.0,,2.0,,2.0,2.0,,,1.0,,,,1.0,,,2.0,1.0,,2.0,,1.0,,,,,,,3.0,,,,0.5,1.0,,,,,,0.2857142857142857,1.0,,0.25,0.5,,0.2777777777777778,0.5,,0.125,,1.0,,0.4,,0.3333333333333333,0.5,,,,,,,0.375,0.3333333333333333,0.3333333333333333,,0.25,,,0.25,0.5,0.5,1.0,,,,,0.125,,,,0.5,1.0,0.5,,,,,,,,0.5,,0.47025,0.54875,,0.1111111111111111,0.125,0.4,,8.185714285714285,24.6,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-1887-2544-2753-693,1610612739,"Ben Wallace, Wally Szczerbiak, LeBron James, Delonte West, Joe Smith","Wallace, Szczerbiak, James, West, Smith",1112-1887-2544-2753-693,CLE,484.0,3,8.0,1.0,15.0,15.0,6.0,7.0,30.0,17.0,2.0,4.0,6.0,6.0,1.0,0.8,1.0,89.25619834710744,19.0,13.266666666666667,18.533333333333335,13.266666666666667,0.4,1.0,3.0,6.0,,1.0,1.0,3.0,,,1.0,2.0,,,,,2.0,4.0,,1.0,2.0,3.0,4.0,8.0,2.0,4.0,4.0,18.0,,1.0,,1.0,,2.0,4.0,2.0,3.0,2.0,12.0,6.0,2.0,3.0,3.0,,4.0,2.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,,2.0,,4.0,4.0,5.0,1.0,7.0,1.0,4.0,,1.0,1.0,,1.0,1.0,18.0,12.0,,,0.75,0.75,0.5,0.5,,0.6666666666666666,0.5,0.5,,0.5,0.5833333333333334,,0.7142857142857143,0.6,,0.75,0.3333333333333333,0.5,,0.6666666666666666,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,,1.0,,1.0,0.5,0.5,0.6,0.6666666666666666,,,,0.16666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,0.5,0.5,0.5,0.5,,0.5,,0.42857142857142855,0.3333333333333333,,,0.42857142857142855,0.6666666666666666,0.8333333333333334,0.5,0.4926041666666667,0.504,0.4881428571428571,0.26666666666666666,0.36363636363636365,,0.6666666666666666,6.1125,26.0,,1.0,1.0,,,,,0.125,,,,,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
