EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGA,LongMidRangeFGA,PenaltyArc3FGA,FtPoints,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,LiveBallTurnoverPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTDefRebounds,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGA,Fg2aBlocked,Fg3aBlocked,Corner3Assists,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3PctAssisted,SecondChanceArc3Frequency,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,ShortMidRangeAssists,LostBallSteals,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Travels,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Offensive Fouls,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,Offensive Fouls Drawn,ShortMidRangePctBlocked,Technical Free Throw Trips,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Corner3PctBlocked,StepOutOfBoundsTurnovers,BlockedArc3,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101194-1802-200748-201189-2422,1610612741,"Anthony Roberson, Brad Miller, Tyrus Thomas, Aaron Gray, John Salmons","Roberson, Miller, Thomas, Gray, Salmons",101194-1802-200748-201189-2422,CHI,59.0,1,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,97.6271186440678,10.5,19.0,10.5,19.0,0.5,1.0,1.0,1.0,0.5,1.0,0.513875,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
101194-200748-201189-2550-2732,1610612741,"Anthony Roberson, Tyrus Thomas, Aaron Gray, Kirk Hinrich, Ben Gordon","Roberson, Thomas, Gray, Hinrich, Gordon",101194-200748-201189-2550-2732,CHI,244.0,1,4.0,-1.0,7.0,7.0,5.0,14.0,,,1.0,,2.0,1.0,4.0,,1.0,,,,,2.0,2.0,2.0,4.0,,,,,0.4,0.3333333333333333,1.0,0.5,1.0,82.62295081967214,19.0,15.857142857142858,19.0,15.571428571428571,,,,,0.3333333333333333,0.3333333333333333,0.43301666666666666,25.2,7.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43301666666666666,1.0,15.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
101194-200748-201189-2669-283,1610612741,"Anthony Roberson, Tyrus Thomas, Aaron Gray, Linton Johnson, Lindsey Hunter","Roberson, Thomas, Gray, Johnson, Hunter",101194-200748-201189-2669-283,CHI,793.0,2,13.0,-3.0,25.0,24.0,8.0,49.0,3.0,4.0,3.0,7.0,14.0,8.0,22.0,6.0,3.0,3.0,4.0,2.0,9.0,7.0,12.0,16.0,22.0,0.42857142857142855,0.42857142857142855,0.5,0.45454545454545453,0.4583333333333333,0.36363636363636365,0.875,0.75,1.0,88.97856242118537,16.8,15.541666666666666,14.8,14.666666666666666,0.18181818181818182,0.75,0.75,0.6666666666666666,0.13636363636363635,0.5454545454545454,0.48111363636363635,24.0875,4.0,,10.0,,2.0,25.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,,4.0,1.0,3.0,4.0,4.0,,3.0,4.0,,,0.25,0.75,,,0.45454545454545453,,0.3629,0.13636363636363635,12.714285714285714,0.16,3.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,0.25,0.2,1.0,0.625,0.2857142857142857,0.16666666666666666,0.23076923076923078,1.0,0.16666666666666666,0.25,0.5,1.0,0.6,0.07692307692307693,1.0,0.4,0.4,0.25,0.22727272727272727,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.3333333333333333,0.42985,0.08333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
101194-200748-201189-2736-283,1610612741,"Anthony Roberson, Tyrus Thomas, Aaron Gray, Luol Deng, Lindsey Hunter","Roberson, Thomas, Gray, Deng, Hunter",101194-200748-201189-2736-283,CHI,172.0,1,3.0,3.0,5.0,6.0,6.0,11.0,1.0,4.0,,2.0,6.0,,5.0,2.0,,1.0,1.0,,2.0,2.0,4.0,7.0,,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,,1.0,1.0,1.0,92.09302325581395,19.8,12.166666666666666,18.0,12.166666666666666,0.6666666666666666,0.25,0.25,,,0.6666666666666666,0.38566666666666666,,5.0,1.0,1.0,,1.0,2.0,6.0,,1.0,5.0,,,1.0,,2.0,2.0,,1.0,1.0,,5.0,5.0,,,0.4166666666666667,0.5,1.0,0.16666666666666666,0.16666666666666666,,0.38566666666666666,1.0,5.866666666666667,1.0,2.0,1.0,,,,,,,3.0,,2.0,2.0,,,,,,1.0,,3.0,,1.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,1.0,0.75,,0.75,1.0,,,1.0,,,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,0.41133333333333333,0.16666666666666666,0.16666666666666666,1.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.5,0.6666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
101194-201189-201565-2422-2550,1610612741,"Anthony Roberson, Aaron Gray, Derrick Rose, John Salmons, Kirk Hinrich","Roberson, Gray, Rose, Salmons, Hinrich",101194-201189-201565-2422-2550,CHI,84.0,1,1.0,-3.0,4.0,3.0,3.0,7.0,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,0.125,0.3333333333333333,,1.0,,120.00000000000001,8.25,17.0,8.25,17.0,,,,,0.3333333333333333,0.3333333333333333,0.4003666666666667,24.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,4.0,,1.0,0.125,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4003666666666667,1.0,15.8,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
1501-1802-200748-201565-2422,1610612741,"Tim Thomas, Brad Miller, Tyrus Thomas, Derrick Rose, John Salmons","Thomas, Miller, Thomas, Rose, Salmons",1501-1802-200748-201565-2422,CHI,147.0,1,2.0,2.0,4.0,5.0,5.0,9.0,,,,1.0,3.0,1.0,2.0,,,,,,,,4.0,4.0,2.0,,,0.3333333333333333,0.25,0.25,0.25,,0.8,,88.16326530612244,18.75,14.4,18.75,11.8,,,,,,0.25,0.4289875,24.7,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,,,,15.1,,,,,1.0,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.8,,,,,,,1.0,,1.0,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
1501-1802-200748-201565-2550,1610612741,"Tim Thomas, Brad Miller, Tyrus Thomas, Derrick Rose, Kirk Hinrich","Thomas, Miller, Thomas, Rose, Hinrich",1501-1802-200748-201565-2550,CHI,807.0,4,13.0,-9.0,25.0,23.0,2.0,48.0,3.0,8.0,3.0,7.0,21.0,4.0,22.0,6.0,3.0,3.0,4.0,1.0,9.0,2.0,8.0,14.0,20.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.4,0.4230769230769231,0.16,0.5,0.7272727272727273,0.5,85.65055762081785,19.52,13.869565217391305,17.56,13.0,0.32,0.375,0.42857142857142855,0.3333333333333333,0.12,0.48,0.487952,24.675,3.0,3.0,10.0,,2.0,31.0,4.0,,,,,,4.0,1.0,6.0,1.0,7.0,8.0,4.0,,,3.0,,,,0.6666666666666666,,0.12,0.4,,0.499725,,10.028571428571428,0.12,5.0,3.0,1.0,1.0,,,1.0,2.0,3.0,1.0,,8.0,3.0,3.0,1.0,1.0,,2.0,1.0,5.0,,6.0,6.0,,2.0,3.0,2.0,4.0,,3.0,,,,,0.5,0.5,0.5,,,,0.8571428571428571,0.38461538461538464,0.5,0.4,0.4,0.3333333333333333,,1.0,1.0,0.75,,,0.3,0.3,0.6666666666666666,0.04,1.0,1.0,0.3333333333333333,0.5,,,,0.3333333333333333,0.5541,0.11538461538461539,0.13636363636363635,,2.0,,2.0,1.0,,2.0,,,2.0,0.3333333333333333,0.25,0.25,,0.5,,0.5,,0.09090909090909091,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,0.047619047619047616,0.125,0.3333333333333333,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
1501-1802-200748-201565-2732,1610612741,"Tim Thomas, Brad Miller, Tyrus Thomas, Derrick Rose, Ben Gordon","Thomas, Miller, Thomas, Rose, Gordon",1501-1802-200748-201565-2732,CHI,263.0,2,4.0,2.0,9.0,10.0,,19.0,3.0,4.0,2.0,4.0,6.0,2.0,11.0,4.0,2.0,2.0,3.0,1.0,7.0,1.0,5.0,6.0,11.0,0.5,0.5,0.6666666666666666,0.6875,0.6875,0.25,1.0,1.0,1.0,104.03041825095056,11.222222222222221,16.2,10.555555555555555,16.2,0.5,0.75,1.0,0.3333333333333333,0.25,0.75,0.55384375,26.1,,,2.0,,,9.0,,,,,1.0,1.0,2.0,1.0,2.0,,2.0,,,,,,,,,1.0,,,0.25,,,,6.783333333333334,,1.0,1.0,,,,,1.0,1.0,,1.0,,4.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,3.0,1.0,,,1.0,,2.0,,,,,,,1.0,0.5,0.5,,,,1.0,0.5,,0.3333333333333333,1.0,,,1.0,,1.0,,,0.5,0.5,1.0,,,,0.5,0.5,1.0,,,0.5,0.54645,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,0.16666666666666666,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
1501-1802-200748-2422-2550,1610612741,"Tim Thomas, Brad Miller, Tyrus Thomas, John Salmons, Kirk Hinrich","Thomas, Miller, Thomas, Salmons, Hinrich",1501-1802-200748-2422-2550,CHI,229.0,2,4.0,,7.0,7.0,6.0,14.0,2.0,2.0,2.0,3.0,4.0,3.0,9.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,7.0,0.6666666666666666,0.6666666666666666,0.75,0.42857142857142855,0.5,0.42857142857142855,1.0,1.0,,88.0349344978166,18.428571428571427,14.285714285714286,14.857142857142858,14.285714285714286,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.7142857142857143,0.5270214285714286,23.8,2.0,,2.0,,3.0,9.0,1.0,,1.0,3.0,2.0,2.0,1.0,,1.0,,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,0.75,1.0,1.0,,0.2857142857142857,,0.527,0.3333333333333333,9.625,0.2857142857142857,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,1.0,3.0,,,,3.0,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,0.75,,,1.0,,,,,,0.5,0.5,1.0,0.14285714285714285,,,,,,1.0,,,,0.125,0.2,,,1.0,1.0,,2.0,2.0,,,,,,0.5,,,,1.0,1.0,0.2222222222222222,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
1501-1802-200748-2550-2732,1610612741,"Tim Thomas, Brad Miller, Tyrus Thomas, Kirk Hinrich, Ben Gordon","Thomas, Miller, Thomas, Hinrich, Gordon",1501-1802-200748-2550-2732,CHI,360.0,1,6.0,6.0,12.0,11.0,1.0,23.0,3.0,4.0,1.0,6.0,7.0,2.0,18.0,6.0,1.0,3.0,5.0,2.0,12.0,,4.0,4.0,18.0,0.5,0.5,0.8571428571428571,1.0,1.0,0.2222222222222222,,1.0,,92.0,14.083333333333334,17.363636363636363,14.083333333333334,17.363636363636363,0.4444444444444444,0.75,0.75,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5684222222222223,24.3,,1.0,2.0,,,12.0,,,,,1.0,1.0,1.0,,3.0,,2.0,,,,,,,,,0.3333333333333333,,0.1111111111111111,0.2222222222222222,,,,6.0,,,2.0,1.0,1.0,,,1.0,2.0,,,,6.0,6.0,,1.0,2.0,1.0,1.0,,,,4.0,,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,True
