EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Corner3Assists,FTDefRebounds,ShootingFouls,Fouls,DefFTReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,PtsUnassisted2s,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,LostBallSteals,Offensive Fouls Drawn,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg3aBlocked,SelfOReb,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,OffensiveGoaltends,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,Corner3PctBlocked,Loose Ball Fouls,ShortMidRangePctBlocked,PenaltyCorner3FGM,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,3SecondViolations,PenaltyCorner3Accuracy,BlockedArc3,HeaveAttempts,Defensive 3 Seconds Violations,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
101194-200748-201189-2669-283,1610612741,"Anthony Roberson, Tyrus Thomas, Aaron Gray, Linton Johnson, Lindsey Hunter","Roberson, Thomas, Gray, Johnson, Hunter",101194-200748-201189-2669-283,CHI,252.0,1,4.0,8.0,8.0,8.0,2.0,16.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,2.0,13.0,5.0,1.0,2.0,2.0,6.0,2.0,3.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,0.6875,1.0,0.7222222222222222,1.0,0.375,0.4,1.0,1.0,1.0,0.75,0.5,0.75,0.75,0.5,1.0,1.0,1.0,1.0,0.5,91.42857142857143,15.0,16.5,13.375,15.75,0.25,0.125,0.25,0.5,0.5,1.0,0.375,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.625,1.0,0.44801875,0.4411333333333333,0.1111111111111111,0.16666666666666666,0.46153846153846156,9.02,26.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1501-1802-201565-2550-2732,1610612741,"Tim Thomas, Brad Miller, Derrick Rose, Kirk Hinrich, Ben Gordon","Thomas, Miller, Rose, Hinrich, Gordon",1501-1802-201565-2550-2732,CHI,288.0,1,5.0,2.0,10.0,9.0,1.0,19.0,1.0,2.0,1.0,4.0,1.0,2.0,,1.0,1.0,7.0,2.0,3.0,2.0,10.0,8.0,,,1.0,,2.0,6.0,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,8.0,1.0,,4.0,5.0,1.0,6.0,,,,,,1.0,2.0,1.0,10.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.14285714285714285,0.4,,0.45454545454545453,,0.3,,,,0.6666666666666666,0.16666666666666666,,0.5714285714285714,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,1.0,,95.0,13.6,16.88888888888889,13.0,16.22222222222222,0.1,0.2,0.4,0.25,0.25,1.0,0.2,0.5,0.5,1.0,1.0,,,0.4,0.5,0.496415,0.59595,0.09090909090909091,0.125,,14.9,24.03333333333333,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1501-1802-2422-2550-2732,1610612741,"Tim Thomas, Brad Miller, John Salmons, Kirk Hinrich, Ben Gordon","Thomas, Miller, Salmons, Hinrich, Gordon",1501-1802-2422-2550-2732,CHI,288.0,1,5.0,-2.0,7.0,8.0,1.0,15.0,2.0,1.0,2.0,4.0,,1.0,,,4.0,7.0,,1.0,,8.0,10.0,2.0,,,2.0,6.0,,,1.0,,2.0,3.0,,3.0,,1.0,6.0,1.0,1.0,2.0,3.0,2.0,5.0,,,1.0,,1.0,1.0,,,6.0,0.75,0.75,,,,,0.5714285714285714,0.5,0.5,0.5,0.5,0.125,0.2857142857142857,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.5,1.0,,,1.0,0.5,,75.0,18.714285714285715,19.625,17.285714285714285,19.5,0.25,0.125,0.5,0.5,0.6666666666666666,0.5,0.125,,,,,,,0.375,,0.44436875,0.3544,,,0.25,11.785714285714286,26.8,,,,,1.0,3.0,,,,,,,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1501-201149-201565-2422-2732,1610612741,"Tim Thomas, Joakim Noah, Derrick Rose, John Salmons, Ben Gordon","Thomas, Noah, Rose, Salmons, Gordon",1501-201149-201565-2422-2732,CHI,212.0,1,4.0,3.0,8.0,8.0,,16.0,3.0,,,,1.0,2.0,,,2.0,3.0,1.0,3.0,,7.0,4.0,,,,,,,3.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,,2.0,3.0,1.0,2.0,2.0,2.0,1.0,,,7.0,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.5833333333333334,,0.5833333333333334,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.5,,,,,,,0.5,108.67924528301887,9.0,17.5,9.0,16.25,0.5,,,,,,0.3333333333333333,0.5,0.5,,,,,1.0,0.5,0.5935666666666667,,,,,,24.566666666666666,,1.0,,,1.0,1.0,,1.0,0.16666666666666666,,,,,2.0,,,,4.0,,,,,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1501-201149-201565-2550-2732,1610612741,"Tim Thomas, Joakim Noah, Derrick Rose, Kirk Hinrich, Ben Gordon","Thomas, Noah, Rose, Hinrich, Gordon",1501-201149-201565-2550-2732,CHI,101.0,1,2.0,-4.0,2.0,3.0,,5.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,2.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,0.5,,0.5,,0.5,,,,,,,,,,,,,,,71.2871287128713,17.5,22.0,17.5,22.0,0.5,,,,,,0.5,,,,,,,1.0,,0.587125,,,,,,25.8,,,,,1.0,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1501-201565-2422-2550-2732,1610612741,"Tim Thomas, Derrick Rose, John Salmons, Kirk Hinrich, Ben Gordon","Thomas, Rose, Salmons, Hinrich, Gordon",1501-201565-2422-2550-2732,CHI,18.0,1,,-2.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,80.0,,16.0,,16.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,38.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1802-200748-201149-201565-2550,1610612741,"Brad Miller, Tyrus Thomas, Joakim Noah, Derrick Rose, Kirk Hinrich","Miller, Thomas, Noah, Rose, Hinrich",1802-200748-201149-201565-2550,CHI,,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1802-200748-201565-2422-2550,1610612741,"Brad Miller, Tyrus Thomas, Derrick Rose, John Salmons, Kirk Hinrich","Miller, Thomas, Rose, Salmons, Hinrich",1802-200748-201565-2422-2550,CHI,993.0,5,17.0,-3.0,30.0,32.0,4.0,62.0,13.0,2.0,3.0,5.0,1.0,4.0,,,12.0,20.0,2.0,6.0,7.0,37.0,40.0,4.0,,,4.0,12.0,3.0,3.0,4.0,1.0,,6.0,1.0,7.0,,2.0,15.0,2.0,3.0,10.0,13.0,3.0,16.0,2.0,1.0,3.0,2.0,4.0,5.0,9.0,5.0,33.0,0.5,0.5454545454545454,0.5,0.3333333333333333,,0.3333333333333333,0.6,0.5769230769230769,0.5,0.6166666666666667,0.5,0.23076923076923078,,,0.75,0.8333333333333334,0.25,1.0,0.8666666666666667,0.2727272727272727,0.3333333333333333,,,0.6666666666666666,1.0,1.0,89.90936555891238,13.1,18.75,12.6,18.0625,0.5,0.07692307692307693,0.19230769230769232,0.6,0.6,0.6666666666666666,0.15384615384615385,0.25,0.3333333333333333,,,,,0.7307692307692307,0.25,0.556848,0.5251333333333333,0.16666666666666666,0.20833333333333334,0.10810810810810811,5.585,26.766666666666666,1.0,2.0,1.0,,3.0,7.0,,0.8,0.07692307692307693,0.5,0.5,1.0,8.0,7.0,3.0,2.0,2.0,12.0,4.0,,1.0,1.0,2.0,,2.0,2.0,,0.5,,0.3333333333333333,,,1.0,0.5384615384615384,0.5384615384615384,0.5714285714285714,1.0,1.0,,0.75,1.0,,1.0,2.0,0.25,5.0,5.0,0.16666666666666666,1.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,0.5,0.6,0.16666666666666666,0.25,1.0,0.1,0.3333333333333333,0.5,1.0,0.25,0.6585166666666666,0.16216216216216217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1802-200748-201565-2422-2732,1610612741,"Brad Miller, Tyrus Thomas, Derrick Rose, John Salmons, Ben Gordon","Miller, Thomas, Rose, Salmons, Gordon",1802-200748-201565-2422-2732,CHI,404.0,4,7.0,8.0,14.0,11.0,1.0,25.0,3.0,2.0,,3.0,,2.0,,,5.0,8.0,2.0,4.0,,16.0,8.0,1.0,,,2.0,6.0,3.0,3.0,2.0,,,3.0,1.0,4.0,,,9.0,,,4.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,4.0,1.0,,,14.0,0.6,0.75,0.5,0.5,,0.5,0.625,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,,,0.5,0.8,,,0.8,0.4,,,,0.6666666666666666,1.0,,89.10891089108911,13.5,19.545454545454547,13.5,19.454545454545453,0.25,0.16666666666666666,0.25,,,,0.16666666666666666,,,,,,,0.5833333333333334,,0.47789583333333335,,,,0.125,9.825,24.1,2.0,2.0,1.0,,2.0,6.0,,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,,1.0,,,,1.0,1.0,0.07142857142857142,1.0,,,,,1.0,,,2.0,,,2.0,,1.0,,,,,,,,,,,1.0,,,,0.3944,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
1802-200748-201565-2422-283,1610612741,"Brad Miller, Tyrus Thomas, Derrick Rose, John Salmons, Lindsey Hunter","Miller, Thomas, Rose, Salmons, Hunter",1802-200748-201565-2422-283,CHI,244.0,1,4.0,1.0,7.0,7.0,1.0,14.0,,1.0,,1.0,1.0,2.0,,,,2.0,1.0,2.0,4.0,7.0,6.0,,,,2.0,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,3.0,4.0,1.0,5.0,,,1.0,1.0,2.0,3.0,5.0,2.0,5.0,,,1.0,0.5,,0.5,,0.375,,0.5833333333333334,1.0,0.5,,,0.5,1.0,,1.0,1.0,0.3333333333333333,,,,1.0,,1.0,82.62295081967214,19.0,15.857142857142858,17.285714285714285,15.857142857142858,,0.25,0.25,,,,0.5,0.5,0.5,1.0,,,,0.5,0.5,0.4941375,,0.3333333333333333,0.5,0.2857142857142857,13.95,24.45,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2009,2008-09,False
