EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,Corner3FGM,Corner3FGA,Corner3Assists,BadPassSteals,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,PenaltyTurnovers,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceTurnovers,BlockedShortMidRange,ShortMidRangePctBlocked,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,team_id,year,season,team_vs
101144-101236-1897-200768-201171,1610612745,"Von Wafer, Chuck Hayes, Metta World Peace, Kyle Lowry, Carl Landry","Wafer, Hayes, World Peace, Lowry, Landry",101144-101236-1897-200768-201171,HOU,785.0,7,13.0,9.0,23.0,24.0,7.0,1.0,1.0,47,4.0,5.0,1.0,1.0,5.0,7.0,2.0,4.0,2.0,2.0,1.0,1.0,11.0,16.0,2.0,2.0,3.0,31.0,22.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,14.0,8.0,14.0,6.0,2.0,2.0,1.0,4.0,2.0,6.0,2.0,1.0,3.0,14.0,1.0,1.0,9.0,10.0,1.0,11.0,3.0,2.0,3.0,1.0,4.0,6.0,1.0,2.0,6.0,3.0,1.0,29.0,14.0,7.0,0.36363636363636365,0.36363636363636365,1.0,1.0,1.0,1.0,0.6875,1.0,1.0,0.7777777777777778,1.0,1.1,0.7380952380952381,1.0,1.0,0.1111111111111111,0.0625,0.2,0.9,0.2,0.5,0.8333333333333334,0.2,1.0,1.0,1.0,0.8,0.5,86.21656050955414,16.47826086956522,16.916666666666668,16.391304347826086,15.166666666666666,0.2777777777777778,0.8,1.0,0.25,0.3888888888888889,0.7142857142857143,0.7142857142857143,0.6,0.2222222222222222,0.5,0.5,0.1111111111111111,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.3888888888888889,1.0,0.4666944444444444,0.386,0.48206,0.14285714285714285,0.15789473684210525,0.06451612903225806,0.45161290322580644,9.56875,24.8,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-1897-200768-2203,1610612745,"Von Wafer, Chuck Hayes, Metta World Peace, Kyle Lowry, Shane Battier","Wafer, Hayes, World Peace, Lowry, Battier",101144-101236-1897-200768-2203,HOU,49.0,1,1.0,-4.0,1.0,2.0,,2.0,,3,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16326530612245,27.0,11.0,27.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-1897-200768-2449,1610612745,"Von Wafer, Chuck Hayes, Metta World Peace, Kyle Lowry, Luis Scola","Wafer, Hayes, World Peace, Lowry, Scola",101144-101236-1897-200768-2449,HOU,336.0,3,6.0,-5.0,12.0,11.0,,2.0,1.0,23,1.0,2.0,,,,,1.0,5.0,1.0,3.0,,,2.0,7.0,1.0,3.0,,7.0,12.0,,,,,,,,,,2.0,2.0,,3.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,2.0,1.0,5.0,1.0,6.0,2.0,,3.0,2.0,4.0,1.0,,1.0,,,,7.0,,,0.5,0.5,,0.3333333333333333,,0.3333333333333333,0.2857142857142857,,,0.35,,,0.35,,,0.3,0.14285714285714285,,0.3333333333333333,0.2,1.0,0.6,0.14285714285714285,,,0.5,,,98.57142857142858,16.166666666666668,12.909090909090908,15.5,12.636363636363637,0.2,0.5,0.5,,,,,,0.5,0.2,0.25,0.3,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.45828499999999994,0.43425,,,,,,13.342857142857143,25.566666666666666,,1.0,1.0,0.3333333333333333,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-1897-201166-201171,1610612745,"Von Wafer, Chuck Hayes, Metta World Peace, Aaron Brooks, Carl Landry","Wafer, Hayes, World Peace, Brooks, Landry",101144-101236-1897-201166-201171,HOU,142.0,1,2.0,5.0,4.0,4.0,4.0,4.0,1.0,8,2.0,2.0,2.0,2.0,,1.0,,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,,7.0,2.0,,,3.0,2.0,3.0,1.0,2.0,,7.0,,4.0,,2.0,1.0,,,,,,,,,,1.0,,2.0,1.0,3.0,,,,,,,,,,,,4.0,7.0,4.0,,,,0.5,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.7,1.5,0.7,0.7,1.5,0.7,0.4,,,,,1.0,1.0,0.5,,,,,,81.12676056338029,19.0,16.5,17.25,16.5,0.4,1.0,1.0,,0.2,,,,,,,0.4,0.5,0.5,,0.4,1.0,0.4,0.5,0.8,0.5,0.5405,0.4509,0.5405,,,0.42857142857142855,1.0,3.0666666666666664,24.1,1.0,,,,1.0,1.0,3.0,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-1897-201166-2449,1610612745,"Von Wafer, Chuck Hayes, Metta World Peace, Aaron Brooks, Luis Scola","Wafer, Hayes, World Peace, Brooks, Scola",101144-101236-1897-201166-2449,HOU,60.0,2,1.0,-1.0,2.0,1.0,2.0,1.0,,3,,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,72.0,18.0,24.0,18.0,24.0,0.5,,,,,,,,0.5,,,,,,,0.5,,,,0.5,,0.41975,,0.41975,,,,,10.35,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-200768-200778-201166,1610612745,"Von Wafer, Chuck Hayes, Kyle Lowry, James White, Aaron Brooks","Wafer, Hayes, Lowry, White, Brooks",101144-101236-200768-200778-201166,HOU,90.0,1,2.0,-4.0,4.0,3.0,,3.0,,7,,1.0,,,,,,,1.0,2.0,,,,1.0,1.0,2.0,,3.0,7.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.5,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,,,,,,,112.0,17.25,7.0,17.25,7.0,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,1.0,0.5,0.46316666666666667,,,,,,,,26.3,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-200768-201166-201171,1610612745,"Von Wafer, Chuck Hayes, Kyle Lowry, Aaron Brooks, Carl Landry","Wafer, Hayes, Lowry, Brooks, Landry",101144-101236-200768-201166-201171,HOU,310.0,1,5.0,5.0,11.0,11.0,,,2.0,22,1.0,4.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,,4.0,8.0,1.0,1.0,3.0,14.0,9.0,1.0,1.0,6.0,,,,,,,4.0,4.0,3.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,7.0,2.0,3.0,4.0,7.0,2.0,9.0,1.0,,2.0,,2.0,3.0,,,5.0,3.0,,8.0,,,0.5,0.6666666666666666,1.0,1.0,,1.0,0.5,1.0,,0.6111111111111112,1.25,,0.6363636363636364,1.5,,0.1111111111111111,,,0.8,0.5,1.0,0.875,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,102.19354838709677,13.545454545454545,14.636363636363637,13.181818181818182,14.454545454545455,0.4444444444444444,0.25,0.25,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,1.0,1.0,1.0,,,,,0.5555555555555556,1.0,0.5048833333333334,0.559725,,0.2727272727272727,0.3,0.42857142857142855,,7.1,26.9,,1.0,,0.5,1.0,1.0,,1.0,,,,,,,,,,1.0,0.5,0.5,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-200768-201171-2203,1610612745,"Von Wafer, Chuck Hayes, Kyle Lowry, Carl Landry, Shane Battier","Wafer, Hayes, Lowry, Landry, Battier",101144-101236-200768-201171-2203,HOU,1118.0,8,19.0,-4.0,34.0,33.0,4.0,1.0,3.0,67,6.0,9.0,1.0,1.0,2.0,5.0,3.0,9.0,1.0,4.0,,,11.0,23.0,2.0,6.0,7.0,35.0,39.0,1.0,2.0,2.0,2.0,2.0,,,2.0,6.0,6.0,16.0,6.0,4.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,12.0,3.0,4.0,7.0,11.0,3.0,14.0,,,3.0,5.0,11.0,9.0,,,10.0,3.0,,33.0,6.0,4.0,0.2727272727272727,0.3,1.0,0.3333333333333333,,0.3333333333333333,0.4782608695652174,0.5,1.0,0.4827586206896552,0.3333333333333333,1.0,0.5303030303030303,0.3333333333333333,0.75,0.20689655172413793,0.043478260869565216,0.1111111111111111,0.7777777777777778,0.25,0.6666666666666666,0.7333333333333333,0.1875,0.3333333333333333,1.0,0.6,1.0,1.0,86.2969588550984,17.176470588235293,16.181818181818183,16.470588235294116,15.242424242424242,0.3103448275862069,0.6666666666666666,0.75,0.3333333333333333,0.1724137931034483,0.4,0.4,0.5,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.13793103448275862,0.25,0.25,1.0,0.5,1.0,,,0.5172413793103449,0.25,0.4996603448275862,0.5356833333333334,0.4626,0.125,0.12,0.05714285714285714,0.17142857142857143,9.404347826086957,24.666666666666668,0.11764705882352941,3.0,2.0,1.0,1.0,1.0,,,,4.0,2.0,,,,,,0.16666666666666666,0.6,,0.3333333333333333,,,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.06896551724137931,0.5,0.5,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-200768-2203-2449,1610612745,"Von Wafer, Chuck Hayes, Kyle Lowry, Shane Battier, Luis Scola","Wafer, Hayes, Lowry, Battier, Scola",101144-101236-200768-2203-2449,HOU,96.0,3,2.0,1.0,3.0,2.0,1.0,2.0,,5,1.0,2.0,,,,,,1.0,,,,,1.0,3.0,,,1.0,3.0,2.0,,,,,1.0,,,,,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,3.0,,1.0,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,1.0,,,1.0,,,1.0,,,,75.0,18.333333333333332,20.5,18.333333333333332,18.0,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.39453333333333335,,0.2392,,,,,7.233333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101144-101236-200768-2449-699,1610612745,"Von Wafer, Chuck Hayes, Kyle Lowry, Luis Scola, Brent Barry","Wafer, Hayes, Lowry, Scola, Barry",101144-101236-200768-2449-699,HOU,224.0,1,4.0,,8.0,8.0,2.0,,2.0,16,1.0,2.0,,,1.0,1.0,,2.0,1.0,3.0,,1.0,2.0,5.0,1.0,3.0,2.0,9.0,9.0,,,2.0,,,,1.0,,,2.0,2.0,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,,3.0,3.0,2.0,5.0,,,1.0,,,3.0,1.0,,2.0,1.0,,7.0,,2.0,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.4,,,0.4375,,,0.5,0.5,,0.375,,,0.6,0.3333333333333333,,0.6,0.4,1.0,0.5,,1.0,,102.85714285714286,12.75,15.25,11.625,15.125,0.25,0.5,0.5,,0.125,1.0,1.0,1.0,0.25,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,0.625,0.3333333333333333,0.5184875,0.5346,0.5346,0.1111111111111111,0.16666666666666666,0.2222222222222222,,8.9,25.333333333333332,0.25,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,0.5,0.5,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
