EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,DefArc3ReboundPct,Arc3Frequency,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,PenaltyFG2A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,BlockedLongMidRange,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,BadPassSteals,Offensive Fouls,Offensive Fouls Drawn,LostBallTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefAtRimReboundPct,SelfOReb,OffAtRimReboundPct,SelfORebPct,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefFTReboundPct,PenaltyPointsPct,Loose Ball Fouls Drawn,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,PenaltyTurnovers,Defensive 3 Seconds Violations,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,Travels,DefensiveGoaltends,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,ShortMidRangeAssists,BlockedShortMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
101108-1498-1752-1899-2446,1610612740,"Chris Paul, Antonio Daniels, Sean Marks, James Posey, Rasual Butler","Paul, Daniels, Marks, Posey, Butler",101108-1498-1752-1899-2446,NOH,234.0,1,4.0,3.0,7.0,7.0,14.0,2.0,2.0,3.0,5.0,5.0,7.0,10.0,7.0,4.0,6.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,0.4,0.4,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.25,1.0,0.4,1.0,1.0,86.15384615384616,13.714285714285714,19.714285714285715,13.714285714285714,19.142857142857142,0.2857142857142857,1.0,1.0,0.5,0.7142857142857143,0.6,0.6,0.3333333333333333,0.2857142857142857,0.4623,12.771428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1498-1752-1899-2561,1610612740,"Chris Paul, Antonio Daniels, Sean Marks, James Posey, David West","Paul, Daniels, Marks, Posey, West",101108-1498-1752-1899-2561,NOH,158.0,1,3.0,-2.0,5.0,4.0,9.0,,1.0,,2.0,,3.0,,2.0,,,,,,,,3.0,,3.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,82.0253164556962,17.2,18.0,17.2,18.0,0.2,,,,0.4,,,,0.6,0.48976,13.299999999999999,2.0,2.0,2.0,0.4,1.0,0.4,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1498-1752-1899-978,1610612740,"Chris Paul, Antonio Daniels, Sean Marks, James Posey, Peja Stojakovic","Paul, Daniels, Marks, Posey, Stojakovic",101108-1498-1752-1899-978,NOH,297.0,1,5.0,-1.0,9.0,10.0,19.0,1.0,3.0,,1.0,1.0,5.0,5.0,6.0,2.0,,1.0,2.0,1.0,,5.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,5.0,1.0,1.0,0.2,0.4166666666666667,0.4166666666666667,0.75,1.0,0.8333333333333334,0.5,,92.12121212121212,16.333333333333332,15.0,16.0,14.3,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,0.6666666666666666,0.5089083333333334,6.4799999999999995,,1.0,,0.16666666666666666,1.0,,23.6,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.5,0.25,0.25,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.4691,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1498-1752-2446-2561,1610612740,"Chris Paul, Antonio Daniels, Sean Marks, Rasual Butler, David West","Paul, Daniels, Marks, Butler, West",101108-1498-1752-2446-2561,NOH,289.0,1,5.0,-5.0,8.0,8.0,16.0,1.0,1.0,1.0,6.0,2.0,7.0,9.0,14.0,4.0,,2.0,3.0,1.0,1.0,7.0,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,7.0,1.0,1.0,0.2857142857142857,0.3888888888888889,0.45,0.5,,0.5,1.0,,79.72318339100346,19.125,17.0,17.5,15.375,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.4550555555555556,15.200000000000001,2.0,2.0,2.0,0.2222222222222222,,0.2222222222222222,25.6,,,2.0,,,,,1.0,,3.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,0.5,0.5,,,,0.2,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5683,0.1,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1498-1752-2561-978,1610612740,"Chris Paul, Antonio Daniels, Sean Marks, David West, Peja Stojakovic","Paul, Daniels, Marks, West, Stojakovic",101108-1498-1752-2561-978,NOH,152.0,1,3.0,4.0,6.0,5.0,11.0,3.0,3.0,,1.0,3.0,4.0,9.0,5.0,4.0,2.0,2.0,3.0,2.0,,7.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,9.0,0.6666666666666666,0.6666666666666666,0.75,0.9,0.9,,1.0,1.0,,,104.21052631578948,12.666666666666666,15.2,12.666666666666666,15.2,0.6,1.0,1.0,0.6666666666666666,0.2,,,,0.8,0.53876,5.175,1.0,1.0,1.0,0.2,1.0,0.2,25.1,,5.0,,,,,,1.0,,3.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1498-1899-2199-2446,1610612740,"Chris Paul, Antonio Daniels, James Posey, Tyson Chandler, Rasual Butler","Paul, Daniels, Posey, Chandler, Butler",101108-1498-1899-2199-2446,NOH,101.0,1,2.0,-3.0,4.0,4.0,8.0,1.0,1.0,,,1.0,1.0,3.0,6.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,2.0,3.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,114.05940594059406,15.0,10.25,15.0,10.25,1.0,1.0,1.0,1.0,,,,,1.0,0.5727,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,1.0,3.0,,,1.0,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1498-2199-2561-978,1610612740,"Chris Paul, Antonio Daniels, Tyson Chandler, David West, Peja Stojakovic","Paul, Daniels, Chandler, West, Stojakovic",101108-1498-2199-2561-978,NOH,288.0,1,5.0,,8.0,8.0,16.0,1.0,5.0,,,1.0,5.0,11.0,11.0,,2.0,,3.0,,,9.0,,2.0,2.0,4.0,,,1.0,3.0,,,,,,11.0,,,0.2,0.6111111111111112,0.6111111111111112,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,80.0,17.75,18.25,17.125,16.75,0.5555555555555556,0.2,0.2,,,,,,1.0,0.55735,,4.0,4.0,4.0,0.4444444444444444,,0.4444444444444444,25.975,,5.0,2.0,,,,,3.0,,9.0,,3.0,,2.0,2.0,,,,1.0,1.0,,,,,,1.0,0.75,0.75,,,,0.5,0.4,,,,,,,,,,,,,2.0,3.0,,,2.0,,3.0,3.0,,,,,,,,,,0.75,0.75,1.0,1.0,,,0.75,0.5758,,,,,1.0,,,,,,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1752-1763-1899-2446,1610612740,"Chris Paul, Sean Marks, Ryan Bowen, James Posey, Rasual Butler","Paul, Marks, Bowen, Posey, Butler",101108-1752-1763-1899-2446,NOH,1.0,1,,2.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,2.0,,,,,1.0,,,,,,2880.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1752-1899-201153-978,1610612740,"Chris Paul, Sean Marks, James Posey, Julian Wright, Peja Stojakovic","Paul, Marks, Posey, Wright, Stojakovic",101108-1752-1899-201153-978,NOH,119.0,1,2.0,1.0,4.0,5.0,9.0,1.0,1.0,,,1.0,1.0,5.0,4.0,2.0,,1.0,2.0,1.0,,5.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,2.0,,,,5.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,,,108.90756302521008,12.0,14.2,12.0,14.2,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,0.6580166666666667,,2.0,2.0,2.0,0.6666666666666666,1.0,0.6666666666666666,24.35,,,,,,,,1.0,,3.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,0.5,0.5,1.0,,,,0.5,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
101108-1752-1899-2446-2561,1610612740,"Chris Paul, Sean Marks, James Posey, Rasual Butler, David West","Paul, Marks, Posey, Butler, West",101108-1752-1899-2446-2561,NOH,607.0,2,10.0,-9.0,20.0,20.0,40.0,5.0,10.0,,4.0,5.0,14.0,21.0,30.0,8.0,2.0,4.0,5.0,4.0,,11.0,2.0,3.0,6.0,9.0,1.0,1.0,4.0,9.0,,4.0,1.0,1.0,1.0,17.0,0.8,1.0,0.35714285714285715,0.38095238095238093,0.4375,0.5,1.0,0.625,,1.0,94.89291598023064,15.25,15.1,14.85,14.5,0.47619047619047616,0.5,0.5555555555555556,0.8,0.19047619047619047,,,,0.8095238095238095,0.5367149999999999,4.978571428571429,7.0,7.0,6.0,0.3333333333333333,1.0,0.3333333333333333,29.185714285714287,20.0,16.0,3.0,10.0,,,,2.0,14.0,3.0,1.0,1.0,,2.0,3.0,1.0,,,,1.0,,,1.0,20.0,3.0,0.5,0.2857142857142857,0.3333333333333333,0.07142857142857142,0.1,1.0,0.2222222222222222,0.23076923076923078,,,1.0,,,,,,0.47619047619047616,0.5367149999999999,1.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,1.0,1.0,8.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,,0.25,0.2857142857142857,0.2857142857142857,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5502,0.09090909090909091,0.13333333333333333,0.19047619047619047,,,,1.0,1.0,1.0,1.0,,0.4,,5.0,21.0,1.0,2.0,21.0,1.0,0.4375,1.0,1.0,1.0,5.0,2.0,7.0,5.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.35714285714285715,0.38095238095238093,0.5,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,True
