EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeAssists,LostBallTurnovers,Technical Free Throw Trips,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,AtRimAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,OffCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,Offensive Fouls,SecondChanceArc3FGA,Travels,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedShortMidRange,PtsUnassisted3s,team_id,year,season,team_vs
101150-1889-201152-201578-2584,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Marreese Speights, Willie Green","Williams, Miller, Young, Speights, Green",101150-1889-201152-201578-2584,PHI,71.0,1,1.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.69014084507042,18.666666666666668,5.0,18.666666666666668,5.0,1.0,1.0,1.0,0.30675,0.30675,1.0,11.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-201578-2738,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Marreese Speights, Andre Iguodala","Williams, Miller, Young, Speights, Iguodala",101150-1889-201152-201578-2738,PHI,486.0,2,8.0,13.0,15.0,7.0,8.0,28.0,1.0,1.0,3.0,6.0,18.0,15.0,2.0,2.0,8.0,4.0,,4.0,7.0,1.0,1.0,1.0,1.0,2.0,8.0,17.0,8.0,7.0,0.5,1.0,0.5769230769230769,0.5833333333333334,0.6,0.5714285714285714,1.0,,82.96296296296296,13.461538461538462,20.733333333333334,12.692307692307692,18.066666666666666,0.07692307692307693,1.0,1.0,0.4945538461538461,0.4463916666666667,0.4444444444444444,7.816666666666666,0.5384615384615384,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,9.0,5.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,4.0,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.25,0.42857142857142855,0.16666666666666666,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.6,1.0,0.3333333333333333,0.5,0.42857142857142855,1.0,1.0,1.0,1.0,0.3333333333333333,0.23076923076923078,0.3333333333333333,1.0,1.0,0.15384615384615385,0.5,0.5,0.15384615384615385,0.5,0.5,1.0,0.38461538461538464,0.4,0.4,1.0,0.5,0.5,0.16666666666666666,1.0,0.5,0.7692307692307693,0.4,0.512075,0.2,0.25,0.14285714285714285,0.05555555555555555,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-201578-2767,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Marreese Speights, Royal Ivey","Williams, Miller, Young, Speights, Ivey",101150-1889-201152-201578-2767,PHI,132.0,1,2.0,3.0,4.0,,2.0,7.0,,,1.0,1.0,5.0,10.0,,,,,,,,1.0,,1.0,,1.0,1.0,5.0,,,1.0,,1.0,,0.6666666666666666,,1.0,,76.36363636363636,20.0,18.0,20.0,18.0,,,,0.3943,,,19.2,,-5.0,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,2.0,5.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-2223-2738,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Samuel Dalembert, Andre Iguodala","Williams, Miller, Young, Dalembert, Iguodala",101150-1889-201152-2223-2738,PHI,1579.0,6,26.0,52.0,49.0,29.0,23.0,101.0,2.0,8.0,12.0,27.0,42.0,55.0,8.0,19.0,28.0,16.0,2.0,19.0,23.0,5.0,2.0,13.0,3.0,2.0,12.0,41.0,28.0,29.0,0.4444444444444444,0.42105263157894735,0.45454545454545453,0.41304347826086957,0.5,0.4827586206896552,0.38461538461538464,1.0,92.10892970234326,15.173076923076923,16.122448979591837,14.596153846153847,15.795918367346939,0.24242424242424243,0.25,0.2857142857142857,0.4855969696969697,0.4885478260869565,0.6666666666666666,10.0,0.5576923076923077,-13.0,4.0,4.0,8.0,,6.0,11.0,,1.0,,,1.0,2.0,5.0,3.0,2.0,6.0,12.0,1.0,,1.0,1.0,1.0,4.0,9.0,8.0,6.0,5.0,2.0,1.0,4.0,2.0,6.0,2.0,,1.0,14.0,3.0,8.0,9.0,4.0,2.0,1.0,1.0,15.0,19.0,,8.0,,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.18181818181818182,0.037037037037037035,,0.8181818181818182,0.2,0.8888888888888888,0.85,0.21052631578947367,,0.4,1.0,1.0,0.875,0.24242424242424243,0.5,0.5,0.5,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.030303030303030304,,,,0.15151515151515152,0.4,0.4,1.0,,,0.043478260869565216,,0.13043478260869565,0.42424242424242425,0.4,0.5057,0.2,0.23529411764705882,,0.023809523809523808,25.849999999999998,1.0,3.0,,0.16666666666666666,3.0,6.0,1.0,2.0,1.0,1.0,4.0,8.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.125,0.25,0.16666666666666666,0.3333333333333333,0.7142857142857143,1.0,0.05555555555555555,1.0,0.5,0.2608695652173913,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-2223-923,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Samuel Dalembert, Donyell Marshall","Williams, Miller, Young, Dalembert, Marshall",101150-1889-201152-2223-923,PHI,79.0,1,1.0,2.0,2.0,,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,,,,,,3.0,2.0,,,0.5,,0.3333333333333333,,0.3333333333333333,,,1.0,72.9113924050633,25.5,14.0,17.5,12.0,0.3333333333333333,1.0,1.0,0.4735666666666667,,,6.6,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,0.5,,,,,,0.3333333333333333,,,1.0,,,,0.3333333333333333,,,,,,,,1.0,,,,,0.6666666666666666,,,,,,,22.4,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-2501-2738,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Reggie Evans, Andre Iguodala","Williams, Miller, Young, Evans, Iguodala",101150-1889-201152-2501-2738,PHI,466.0,3,8.0,16.0,15.0,4.0,11.0,31.0,1.0,3.0,4.0,12.0,10.0,10.0,1.0,2.0,4.0,4.0,,4.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,4.0,4.0,0.3333333333333333,0.5,0.2857142857142857,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,,95.79399141630901,16.5,13.466666666666667,14.9375,12.666666666666666,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.47219285714285714,0.43855,0.4,9.35,0.25,,2.0,2.0,4.0,1.0,1.0,5.0,,1.0,,,,,1.0,,,2.0,2.0,2.0,,,2.0,,,2.0,4.0,,1.0,,2.0,2.0,,2.0,,,1.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,,1.0,,,0.5,0.6666666666666666,,,,,0.5,0.14285714285714285,0.16666666666666666,0.5,0.5,0.25,1.0,0.8,0.2,,0.25,,,1.0,0.2857142857142857,0.5,1.0,1.0,0.35714285714285715,0.2,0.2,0.07142857142857142,,,,0.07142857142857142,,,,0.5,,,,,0.42857142857142855,,0.42935,0.06666666666666667,0.07692307692307693,,0.2,24.45,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,0.5,,1.0,,,,0.5,,,,,1.0,1.0,2.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-2501-923,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Reggie Evans, Donyell Marshall","Williams, Miller, Young, Evans, Marshall",101150-1889-201152-2501-923,PHI,170.0,1,3.0,6.0,6.0,,3.0,12.0,,,2.0,5.0,4.0,2.0,,,,4.0,,4.0,5.0,,,2.0,,,2.0,2.0,,,0.4,,0.4,,0.4,,,,101.6470588235294,11.666666666666666,16.666666666666668,11.666666666666666,16.666666666666668,,,,0.5899,,,4.279999999999999,,2.0,1.0,2.0,4.0,1.0,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,0.2,0.25,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,0.8,0.5,0.6666666666666666,,0.2,,,,,,,,,,,1.0,,,,,0.8,,0.5783,,,,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-2738-689,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Andre Iguodala, Theo Ratliff","Williams, Miller, Young, Iguodala, Ratliff",101150-1889-201152-2738-689,PHI,1477.0,5,25.0,46.0,43.0,14.0,27.0,89.0,3.0,7.0,15.0,27.0,51.0,46.0,3.0,6.0,13.0,10.0,2.0,19.0,25.0,3.0,1.0,7.0,2.0,2.0,13.0,45.0,13.0,14.0,0.5555555555555556,0.5,0.525,0.5454545454545454,0.5666666666666667,0.5416666666666666,0.42857142857142855,1.0,86.77048070413,15.152173913043478,18.13953488372093,13.978260869565217,17.86046511627907,0.175,0.42857142857142855,0.5,0.48368500000000003,0.45824545454545457,0.2549019607843137,9.466666666666667,0.30434782608695654,5.0,4.0,8.0,10.0,1.0,4.0,10.0,1.0,5.0,1.0,1.0,1.0,3.0,8.0,4.0,4.0,13.0,9.0,3.0,2.0,2.0,6.0,2.0,5.0,1.0,20.0,12.0,8.0,3.0,2.0,10.0,4.0,14.0,3.0,1.0,1.0,32.0,4.0,4.0,13.0,6.0,1.0,1.0,,14.0,11.0,,6.0,,6.0,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,0.4,0.3076923076923077,0.5,0.325,0.07407407407407407,0.1,0.65,0.3333333333333333,0.8,0.68,0.2857142857142857,,0.3333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.25,0.8,0.8888888888888888,0.3333333333333333,0.25,0.4,0.4,0.125,0.2,0.2,1.0,0.2,0.375,0.375,1.0,0.2,0.2,0.09090909090909091,1.0,0.36363636363636365,0.575,0.375,0.48374999999999996,0.13333333333333333,0.1875,,0.11764705882352941,24.584615384615386,2.0,2.0,,0.5,2.0,3.0,1.0,7.0,2.0,,,4.0,2.0,,1.0,2.0,1.0,1.0,,4.0,4.0,4.0,2.0,,,0.14285714285714285,0.2222222222222222,0.5,0.2,0.6666666666666666,1.0,,0.5,0.875,0.2727272727272727,0.6666666666666666,0.25,0.25,1.0,2.0,,0.6666666666666666,0.4,1.0,,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-2738-923,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Andre Iguodala, Donyell Marshall","Williams, Miller, Young, Iguodala, Marshall",101150-1889-201152-2738-923,PHI,148.0,3,2.0,5.0,5.0,3.0,2.0,10.0,,,,,6.0,5.0,,,4.0,,,3.0,3.0,1.0,1.0,1.0,,,,6.0,4.0,3.0,,,,,0.6,0.5,1.0,,97.29729729729729,14.0,15.6,14.0,14.2,,,,0.25155,0.25155,0.6666666666666666,,0.6,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,6.0,,,,,,2.0,4.0,,,2.0,,,,,,,,,,,1.0,2.0,,,,,3.0,6.0,,2.0,,,,,,,,,,1.0,,,0.6666666666666666,,1.0,0.75,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,0.5,1.0,,,27.1,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
101150-1889-201152-2767-689,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Royal Ivey, Theo Ratliff","Williams, Miller, Young, Ivey, Ratliff",101150-1889-201152-2767-689,PHI,203.0,1,3.0,5.0,5.0,,,10.0,2.0,2.0,3.0,5.0,6.0,4.0,,,,4.0,,3.0,3.0,,,,,,,6.0,,,0.6,,0.6,,0.6,,,,70.93596059113301,19.4,21.2,19.4,20.0,0.4,1.0,1.0,0.4088,,,11.2,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,2.0,,2.0,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,0.6666666666666666,0.75,,,,,1.0,0.6666666666666666,0.2,1.0,1.0,,0.4,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,False
