EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,BadPassTurnovers,SelfOReb,OffAtRimReboundPct,SelfORebPct,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFtPoints,Offensive Fouls Drawn,Technical Free Throw Trips,DefShortMidRangeReboundPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,Travels,BlockedAtRim,DefAtRimReboundPct,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,PtsUnassisted3s,SecondChanceTurnovers,3SecondViolations,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3,Arc3PctBlocked,HeaveMakes,team_id,year,season,team_vs
101114-101139-101179-200794-2246,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Mehmet Okur","Williams, Miles, Price, Millsap, Okur",101114-101139-101179-200794-2246,UTA,303.0,1,5.0,3.0,10.0,10.0,10.0,10.0,2.0,20.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,7.0,1.0,4.0,2.0,13.0,10.0,2.0,2.0,4.0,4.0,7.0,1.0,4.0,2.0,13.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,5.0,2.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,13.0,10.0,4.0,1.0,0.5,0.6666666666666666,1.0,0.25,0.25,0.25,0.5714285714285714,1.0,0.5714285714285714,0.5,1.0,0.5,0.5416666666666666,1.0,0.5416666666666666,0.36363636363636365,1.0,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.5,1.0,1.0,95.04950495049505,15.3,15.0,14.9,13.1,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.4898181818181818,0.5512,0.4898181818181818,0.09090909090909091,0.14285714285714285,0.3076923076923077,1.0,6.742857142857143,25.15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-101179-201585-2246,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Kosta Koufos, Mehmet Okur","Williams, Miles, Price, Koufos, Okur",101114-101139-101179-201585-2246,UTA,53.0,1,1.0,-4.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,2.0,,,,,,,,,,2.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,135.8490566037736,15.0,7.666666666666667,15.0,7.666666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4042,,0.4042,,,,,6.65,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-1905-200794,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Andrei Kirilenko, Paul Millsap","Williams, Miles, Harpring, Kirilenko, Millsap",101114-101139-1723-1905-200794,UTA,316.0,2,5.0,-6.0,10.0,11.0,10.0,11.0,1.0,21.0,4.0,5.0,1.0,1.0,4.0,5.0,,1.0,1.0,2.0,,,,,,,5.0,8.0,,,,10.0,16.0,1.0,1.0,2.0,5.0,8.0,,,,10.0,6.0,4.0,,2.0,,,3.0,,3.0,,2.0,,6.0,,1.0,1.0,,2.0,1.0,3.0,4.0,,,,,,,8.0,10.0,10.0,1.0,,0.6,0.75,,,,,0.625,1.0,0.625,0.625,1.0,0.625,0.625,1.0,0.625,,,0.5,1.0,,1.0,0.5,,,1.0,,95.69620253164557,14.1,15.909090909090908,14.0,15.909090909090908,0.625,0.8,1.0,0.5,0.125,,,,0.25,0.5,0.5,,,,,,1.0,1.0,,0.625,0.8,,,,0.625,,0.5462875,0.5399,0.5462875,,,0.2,1.0,5.9,,1.0,1.0,0.125,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,0.2,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-1905-2246,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Andrei Kirilenko, Mehmet Okur","Williams, Miles, Harpring, Kirilenko, Okur",101114-101139-1723-1905-2246,UTA,36.0,1,1.0,-2.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,7.5,7.0,7.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,2.0,,,1.0,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-1905-2594,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Andrei Kirilenko, Kyle Korver","Williams, Miles, Harpring, Kirilenko, Korver",101114-101139-1723-1905-2594,UTA,199.0,1,3.0,-8.0,6.0,6.0,,,1.0,12.0,,4.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,5.0,,,2.0,4.0,12.0,,2.0,,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,2.0,,,,2.0,2.0,1.0,1.0,,2.0,,1.0,,4.0,,,,,1.0,1.0,,,,,0.2,,,0.2,,,0.3333333333333333,,,,,0.5,,,,0.5,,,,,86.83417085427135,19.0,14.166666666666666,16.166666666666668,11.5,0.8,,,,0.2,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,0.8,,0.52722,0.5589,,0.16666666666666666,0.16666666666666666,,,2.7399999999999998,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,0.5,,,,,,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-200758-201178,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Ronnie Brewer, Kyrylo Fesenko","Williams, Miles, Harpring, Brewer, Fesenko",101114-101139-1723-200758-201178,UTA,94.0,1,2.0,-1.0,3.0,3.0,,2.0,1.0,6.0,,,,,,,,1.0,,2.0,,,1.0,1.0,,,,3.0,1.0,1.0,,3.0,4.0,,1.0,,,,,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,0.375,,,0.375,,,0.25,,0.5,,,0.5,0.5,1.0,,,,91.91489361702128,17.666666666666668,13.666666666666666,16.0,11.0,,,,,0.25,,,,0.5,,,,0.25,1.0,1.0,1.0,,,,,,,,,0.25,1.0,0.4206625,0.3197,,,,,,15.033333333333333,24.6,,,,,,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-200758-201585,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Ronnie Brewer, Kosta Koufos","Williams, Miles, Harpring, Brewer, Koufos",101114-101139-1723-200758-201585,UTA,140.0,1,2.0,2.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,,,,,,,2.0,3.0,2.0,3.0,,,2.0,3.0,,6.0,4.0,,,,,,2.0,3.0,,6.0,,,6.0,,3.0,2.0,,2.0,2.0,2.0,,,6.0,,,,,,,,,,,,,,,6.0,6.0,4.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,72.0,20.75,19.0,20.75,19.0,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5025000000000001,,0.5025000000000001,,,,1.0,,24.866666666666664,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-200758-2246,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Ronnie Brewer, Mehmet Okur","Williams, Miles, Harpring, Brewer, Okur",101114-101139-1723-200758-2246,UTA,476.0,3,8.0,4.0,13.0,13.0,4.0,9.0,3.0,26.0,5.0,7.0,2.0,3.0,3.0,3.0,,2.0,1.0,2.0,,,2.0,3.0,,1.0,6.0,11.0,2.0,3.0,5.0,23.0,19.0,2.0,3.0,5.0,4.0,5.0,,1.0,1.0,9.0,8.0,4.0,6.0,2.0,3.0,2.0,4.0,2.0,6.0,2.0,4.0,,14.0,1.0,2.0,1.0,1.0,4.0,3.0,7.0,4.0,4.0,,6.0,1.0,3.0,,18.0,9.0,4.0,,,0.6666666666666666,0.8,1.0,0.6666666666666666,,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.8,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.71875,0.8333333333333334,0.75,0.21428571428571427,1.0,0.4,1.0,1.0,1.0,0.5,,1.0,1.0,,78.65546218487394,19.0,17.615384615384617,18.76923076923077,17.615384615384617,0.5,0.7142857142857143,0.8333333333333334,0.8,0.14285714285714285,,,,0.14285714285714285,0.5,0.5,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,0.16666666666666666,,0.7142857142857143,0.6666666666666666,0.5241714285714286,0.5847,0.5411,0.1875,0.23076923076923078,0.21739130434782608,0.391304347826087,4.3999999999999995,25.066666666666666,0.3076923076923077,1.0,0.09090909090909091,,,2.0,1.0,1.0,,,,,,,,2.0,,0.14285714285714285,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-200794-201585,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Paul Millsap, Kosta Koufos","Williams, Miles, Harpring, Millsap, Koufos",101114-101139-1723-200794-201585,UTA,75.0,1,1.0,1.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,2.0,,,1.0,3.0,2.0,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.75,,,,,,,,,,,,,,96.0,16.0,13.5,16.0,13.5,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,0.5,,0.47165,,,0.5,0.5,,,8.6,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
101114-101139-1723-200794-2594,1610612762,"Deron Williams, CJ Miles, Matt Harpring, Paul Millsap, Kyle Korver","Williams, Miles, Harpring, Millsap, Korver",101114-101139-1723-200794-2594,UTA,491.0,4,8.0,4.0,14.0,13.0,3.0,4.0,2.0,27.0,2.0,3.0,1.0,1.0,,,1.0,1.0,2.0,6.0,2.0,1.0,,3.0,,,5.0,10.0,1.0,5.0,3.0,16.0,12.0,1.0,3.0,2.0,,2.0,,1.0,3.0,3.0,10.0,,3.0,,3.0,,5.0,1.0,6.0,,2.0,1.0,13.0,3.0,1.0,3.0,,6.0,4.0,10.0,5.0,2.0,,3.0,,1.0,1.0,14.0,3.0,3.0,,1.0,1.0,1.0,1.0,0.2,,0.2,0.5,0.3333333333333333,,0.43333333333333335,0.25,,0.47058823529411764,0.25,0.3,0.3333333333333333,,0.2,1.0,0.75,0.8571428571428571,0.4444444444444444,0.25,0.6666666666666666,1.0,1.0,79.18533604887983,19.357142857142858,16.923076923076923,16.571428571428573,15.923076923076923,0.2,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,1.0,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.2,,,,0.25,1.0,1.0,,,0.3333333333333333,,,0.5333333333333333,,0.47532,0.5086666666666667,0.42825,0.0625,0.09090909090909091,0.125,0.1875,10.59,24.86,0.21428571428571427,,,,2.0,3.0,1.0,,1.0,2.0,,,2.0,2.0,,2.0,,,1.0,0.75,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,False
