EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,ShootingFouls,Offensive Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,AtRimAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,DefensiveGoaltends,3SecondViolations,SecondChanceArc3Frequency,HeaveAttempts,OffArc3ReboundPct,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,LongMidRangePctBlocked,Loose Ball Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,BlockedCorner3,Arc3PctBlocked,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1718-200753-201175-2067-2754,1610612738,"Paul Pierce, Patrick O'Bryant, Glen Davis, Eddie House, Tony Allen","Pierce, O'Bryant, Davis, House, Allen",1718-200753-201175-2067-2754,BOS,119.0,1,2.0,1.0,5.0,5.0,,,10.0,1.0,1.0,,,,,,,1.0,2.0,,,2.0,4.0,3.0,,,,,,,2.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,2.0,,,3.0,2.0,,1.0,1.0,,1.0,,4.0,,,,,,,0.5,,0.5,,0.6666666666666666,,,1.0,0.6666666666666666,0.6666666666666666,1.0,121.00840336134453,,10.0,13.8,10.0,13.2,0.5,1.0,1.0,,,,,,,,,0.5,,0.4634,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,11.0,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201172-201175,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Gabe Pruitt, Glen Davis","Pierce, Rondo, Powe, Pruitt, Davis",1718-200765-200796-201172-201175,BOS,217.0,3,4.0,-2.0,7.0,6.0,7.0,5.0,13.0,1.0,1.0,1.0,1.0,,2.0,,2.0,3.0,5.0,,2.0,,6.0,8.0,3.0,5.0,,2.0,,6.0,4.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,6.0,1.0,,,,2.0,,2.0,1.0,6.0,6.0,7.0,,,,,0.6,0.6,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,,0.3333333333333333,0.3333333333333333,,86.26728110599078,0.5,14.857142857142858,18.833333333333332,14.857142857142858,16.833333333333332,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,0.14285714285714285,1.0,0.2857142857142857,,0.42857142857142855,,0.3854583333333333,0.3854583333333333,,,1.0,46.7,1.0,3.0,1.0,3.0,1.0,1.0,,,,,2.0,,1.0,,,1.0,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,1.0,,,,,,,9.059999999999999,,,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201172-2243,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Gabe Pruitt, Brian Scalabrine","Pierce, Rondo, Powe, Pruitt, Scalabrine",1718-200765-200796-201172-2243,BOS,32.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,90.0,,29.0,3.0,27.0,3.0,,,,,,,,,,,,,,0.27315,0.27315,,,,,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,0.5,,,,,,,,,,13.55,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,0.2388,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201172-2570,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Gabe Pruitt, Kendrick Perkins","Pierce, Rondo, Powe, Pruitt, Perkins",1718-200765-200796-201172-2570,BOS,331.0,2,6.0,-1.0,9.0,10.0,5.0,7.0,19.0,,,,,,1.0,,,4.0,6.0,,1.0,3.0,11.0,12.0,4.0,5.0,,,,8.0,8.0,,1.0,,,,,,2.0,4.0,4.0,,,1.0,1.0,,,1.0,,6.0,1.0,3.0,,1.0,1.0,1.0,1.0,,11.0,8.0,5.0,,,,,0.6666666666666666,0.8,0.5714285714285714,0.8,0.625,0.8,0.14285714285714285,1.0,0.4,0.5,0.5,82.65861027190333,,17.666666666666668,17.2,17.666666666666668,16.8,,,,0.14285714285714285,,,,,,,,0.14285714285714285,,0.4101214285714286,0.389,0.125,0.14285714285714285,0.7272727272727273,24.2,0.5555555555555556,3.0,2.0,3.0,2.0,3.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,0.16666666666666666,,1.0,1.0,0.5,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.42857142857142855,0.6666666666666666,1.0,,,,,,,,15.016666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201172-951,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Gabe Pruitt, Ray Allen","Pierce, Rondo, Powe, Pruitt, Allen",1718-200765-200796-201172-951,BOS,8.0,1,,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,360.0,,7.0,1.0,7.0,1.0,,,,,,,,,,,,,,0.2521,0.2521,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201175-201611,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Glen Davis, Henry Walker","Pierce, Rondo, Powe, Davis, Walker",1718-200765-200796-201175-201611,BOS,28.0,1,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,2.0,,,,,,1.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,154.28571428571428,,7.0,14.0,7.0,14.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,0.5596,0.5596,,,1.0,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201175-2067,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Glen Davis, Eddie House","Pierce, Rondo, Powe, Davis, House",1718-200765-200796-201175-2067,BOS,1623.0,10,27.0,-11.0,51.0,50.0,17.0,13.0,101.0,10.0,14.0,4.0,7.0,1.0,3.0,1.0,2.0,14.0,30.0,4.0,7.0,13.0,53.0,64.0,4.0,9.0,2.0,4.0,6.0,20.0,14.0,12.0,3.0,1.0,4.0,11.0,1.0,26.0,10.0,15.0,18.0,1.0,1.0,6.0,4.0,3.0,2.0,9.0,3.0,20.0,12.0,17.0,1.0,8.0,,,,,49.0,20.0,17.0,1.0,0.5714285714285714,0.5,0.5714285714285714,0.4666666666666667,0.4444444444444444,0.5405405405405406,0.5384615384615384,0.5909090909090909,0.625,0.1891891891891892,0.6666666666666666,0.625,0.5714285714285714,0.6666666666666666,89.61182994454714,,15.901960784313726,16.24,15.764705882352942,15.44,0.3783783783783784,0.7142857142857143,0.7692307692307693,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.5384615384615384,0.5714285714285714,0.15384615384615385,0.5,0.5675675675675675,0.3333333333333333,0.4846662162162162,0.5487884615384615,0.18181818181818182,0.21621621621621623,0.37735849056603776,23.985714285714288,0.3333333333333333,1.0,1.0,6.0,3.0,10.0,3.0,4.0,1.0,2.0,14.0,2.0,7.0,3.0,,2.0,2.0,3.0,,12.0,1.0,2.0,1.0,0.5,0.5384615384615384,0.06666666666666667,0.07142857142857142,1.0,0.4,0.625,0.6666666666666666,0.16216216216216217,0.16666666666666666,0.2,,0.2702702702702703,0.3,0.3,0.6666666666666666,0.10810810810810811,0.75,0.75,1.0,0.15384615384615385,0.5,8.07,3.0,2.0,3.0,2.0,3.0,,4.0,2.0,5.0,3.0,3.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1875,0.15789473684210525,0.75,,0.6,,0.5,1.0,0.6666666666666666,0.5636,0.07547169811320754,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,0.16666666666666666,,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201175-2243,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Glen Davis, Brian Scalabrine","Pierce, Rondo, Powe, Davis, Scalabrine",1718-200765-200796-201175-2243,BOS,260.0,2,4.0,-1.0,8.0,8.0,,1.0,16.0,4.0,5.0,,,,,,,4.0,7.0,,,,8.0,9.0,,,,,,,4.0,,,,,2.0,,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,,4.0,1.0,,,,,,1.0,1.0,6.0,,,,,,,0.5714285714285714,,0.5714285714285714,,0.5714285714285714,,,0.5,0.5,0.6666666666666666,,88.61538461538463,1.0,14.25,18.25,14.25,18.0,0.7142857142857143,0.8,0.8,,,,,,,,,0.7142857142857143,,0.5581428571428572,,,,,,,1.0,,1.0,,1.0,,,,,4.0,,2.0,,,,1.0,,1.0,2.0,,,,0.5,0.6666666666666666,,,,1.0,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,5.542857142857143,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,0.5,1.0,1.0,0.6207,0.25,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201175-2754,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Glen Davis, Tony Allen","Pierce, Rondo, Powe, Davis, Allen",1718-200765-200796-201175-2754,BOS,1243.0,10,21.0,-11.0,41.0,43.0,14.0,27.0,84.0,7.0,11.0,2.0,3.0,,2.0,,2.0,13.0,24.0,,3.0,14.0,40.0,51.0,4.0,6.0,,2.0,6.0,14.0,8.0,,2.0,,,9.0,,18.0,7.0,12.0,16.0,2.0,1.0,5.0,4.0,5.0,1.0,10.0,5.0,19.0,17.0,19.0,,8.0,2.0,,2.0,2.0,39.0,14.0,14.0,,,,,0.5416666666666666,0.6666666666666666,0.48148148148148145,0.5,0.5416666666666666,0.5909090909090909,0.1111111111111111,0.5,0.7,0.6428571428571429,1.0,97.31295253419148,1.0,16.682926829268293,13.0,16.0,12.511627906976743,0.4074074074074074,0.6363636363636364,0.6363636363636364,0.07407407407407407,,,,0.375,0.6666666666666666,0.25,,0.5185185185185185,,0.4860166666666667,0.4789625,0.22857142857142856,0.25,0.35,25.3,0.34146341463414637,2.0,3.0,7.0,3.0,6.0,,1.0,,,18.0,1.0,9.0,,,3.0,2.0,3.0,1.0,9.0,2.0,5.0,,0.6923076923076923,0.6923076923076923,0.041666666666666664,,1.0,0.5,,0.5,0.25925925925925924,0.42857142857142855,0.5,,0.2222222222222222,0.5,0.5,1.0,0.037037037037037035,,,,,,7.520833333333333,4.0,,1.0,,1.0,1.0,1.0,,6.0,3.0,4.0,1.0,2.0,,,0.25,0.2727272727272727,0.2857142857142857,0.5,,0.6666666666666666,0.07692307692307693,0.8571428571428571,1.0,,0.5732,0.025,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,0.5,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201175-951,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Glen Davis, Ray Allen","Pierce, Rondo, Powe, Davis, Allen",1718-200765-200796-201175-951,BOS,2620.0,17,44.0,-10.0,83.0,75.0,52.0,27.0,158.0,9.0,16.0,5.0,7.0,4.0,16.0,4.0,12.0,22.0,51.0,5.0,23.0,19.0,78.0,88.0,13.0,32.0,4.0,16.0,13.0,51.0,20.0,15.0,16.0,4.0,5.0,17.0,4.0,39.0,22.0,27.0,37.0,4.0,3.0,3.0,3.0,6.0,,9.0,4.0,13.0,20.0,20.0,3.0,8.0,5.0,3.0,5.0,3.0,72.0,51.0,52.0,1.0,0.21739130434782608,0.25,0.21739130434782608,0.43137254901960786,0.40625,0.39864864864864863,0.3958333333333333,0.4695121951219512,0.4722222222222222,0.3108108108108108,0.3333333333333333,0.7096774193548387,0.7105263157894737,0.7,86.83969465648856,0.6,15.80722891566265,17.44,15.313253012048193,16.48,0.21621621621621623,0.5625,0.6,0.21621621621621623,0.25,0.25,1.0,0.14583333333333334,0.7142857142857143,0.25,0.3333333333333333,0.527027027027027,0.25,0.475254054054054,0.45715625,0.10126582278481013,0.14285714285714285,0.6538461538461539,24.721739130434784,0.6265060240963856,2.0,6.0,15.0,7.0,20.0,1.0,7.0,,4.0,24.0,2.0,12.0,1.0,2.0,4.0,5.0,,1.0,4.0,2.0,4.0,1.0,0.5454545454545454,0.5714285714285714,0.0392156862745098,0.0625,,0.7142857142857143,0.8333333333333334,0.6666666666666666,0.20270270270270271,0.4,0.42857142857142855,0.3333333333333333,0.2702702702702703,0.35,0.35,0.5714285714285714,0.0945945945945946,0.14285714285714285,0.14285714285714285,1.0,0.08333333333333333,,10.205882352941176,8.0,2.0,5.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,10.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2962962962962963,0.22727272727272727,0.14285714285714285,0.4166666666666667,0.5555555555555556,0.07142857142857142,0.6666666666666666,0.8333333333333334,0.4,0.59612,0.07692307692307693,,,2.0,3.0,1.0,1.0,,1.0,3.0,3.0,0.11764705882352941,0.25,0.16666666666666666,1.0,,,,,,,0.09090909090909091,,,0.06666666666666667,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201611-2570,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Henry Walker, Kendrick Perkins","Pierce, Rondo, Powe, Walker, Perkins",1718-200765-200796-201611-2570,BOS,24.0,1,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,1.0,23.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-201611-951,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Henry Walker, Ray Allen","Pierce, Rondo, Powe, Walker, Allen",1718-200765-200796-201611-951,BOS,167.0,1,3.0,,8.0,7.0,8.0,3.0,15.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,9.0,9.0,2.0,4.0,1.0,1.0,2.0,9.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,,9.0,9.0,8.0,1.0,1.0,1.0,1.0,0.5,0.5,0.7,0.7,0.75,0.75,0.2,1.0,1.0,1.0,,129.34131736526948,,10.75,11.571428571428571,10.625,11.571428571428571,0.2,,,0.2,1.0,1.0,1.0,0.2,,0.2,1.0,0.4,1.0,0.42738,0.42738,,,1.0,24.7,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,0.2,1.0,1.0,,0.4,0.5,0.5,,,,,,,,11.875,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-2067-2243,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Eddie House, Brian Scalabrine","Pierce, Rondo, Powe, House, Scalabrine",1718-200765-200796-2067-2243,BOS,197.0,3,3.0,,8.0,7.0,2.0,2.0,15.0,1.0,1.0,,,,1.0,,,3.0,5.0,,1.0,1.0,7.0,7.0,,1.0,,,,,6.0,,1.0,,,,,,,3.0,3.0,,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,7.0,,2.0,,,,,0.6,,0.5,,0.5833333333333334,,0.16666666666666666,0.5,,0.6666666666666666,,109.64467005076142,,12.0,14.428571428571429,12.0,12.142857142857142,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,0.3333333333333333,,0.4769583333333333,0.412,0.16666666666666666,0.2,,24.7,0.25,,2.0,3.0,,1.0,,,,,,,,,,,2.0,1.0,,2.0,,,,,,,,1.0,1.0,,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,,,,,,,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-2067-2570,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Eddie House, Kendrick Perkins","Pierce, Rondo, Powe, House, Perkins",1718-200765-200796-2067-2570,BOS,53.0,1,1.0,1.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,0.25,0.25,,,,,,108.67924528301887,,7.5,19.0,7.5,19.0,,,,,,,,,,,,,,0.3074,0.3074,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-2067-2754,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Eddie House, Tony Allen","Pierce, Rondo, Powe, House, Allen",1718-200765-200796-2067-2754,BOS,38.0,4,1.0,,1.0,3.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,151.57894736842107,,5.0,11.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-2067-708,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Eddie House, Kevin Garnett","Pierce, Rondo, Powe, House, Garnett",1718-200765-200796-2067-708,BOS,587.0,4,10.0,-9.0,19.0,20.0,10.0,7.0,39.0,5.0,9.0,4.0,6.0,1.0,3.0,1.0,2.0,7.0,18.0,1.0,4.0,1.0,18.0,27.0,6.0,10.0,1.0,2.0,,15.0,10.0,,3.0,1.0,,2.0,,4.0,1.0,3.0,8.0,,,1.0,1.0,,,1.0,,5.0,3.0,2.0,,1.0,1.0,,1.0,1.0,14.0,15.0,10.0,,0.25,0.5,0.25,0.3888888888888889,0.6,0.38636363636363635,0.625,0.391304347826087,0.625,0.18181818181818182,1.0,0.5,0.5,,95.67291311754686,1.0,13.210526315789474,16.8,12.894736842105264,14.9,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.5,0.6666666666666666,0.16666666666666666,0.5,0.5909090909090909,0.3333333333333333,0.5170977272727273,0.5364375,0.043478260869565216,0.05263157894736842,0.8333333333333334,24.525,0.5263157894736842,2.0,1.0,3.0,1.0,6.0,,1.0,,,4.0,,2.0,,,1.0,1.0,1.0,,2.0,,,,0.2857142857142857,0.4,,,1.0,0.5,,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,0.045454545454545456,,,,,,6.788888888888889,5.0,2.0,4.0,2.0,4.0,,4.0,4.0,1.0,4.0,5.0,1.0,1.0,0.5,0.4,0.4,0.36363636363636365,0.35714285714285715,0.5,0.4,1.0,0.07142857142857142,0.2,0.8,0.5,0.6229375,0.2222222222222222,3.0,,1.0,,,,,,,,0.3333333333333333,,,,,1.0,,,,,0.5,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
1718-200765-200796-2067-951,1610612738,"Paul Pierce, Rajon Rondo, Leon Powe, Eddie House, Ray Allen","Pierce, Rondo, Powe, House, Allen",1718-200765-200796-2067-951,BOS,3.0,1,,-2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2009,2008-09,True
