EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,FtPoints,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceFtPoints,ShortMidRangeAssists,OffThreePtRebounds,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,BlockedAtRim,BlockedLongMidRange,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,2pt And 1 Free Throw Trips,OffensiveGoaltends,SelfOReb,SelfORebPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,HeaveAttempts,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,3SecondViolations,team_id,year,season,team_vs
101107-1710-2436-2585-2746,1610612737,"Marvin Williams, Mike Bibby, Flip Murray, Zaza Pachulia, Josh Smith","Williams, Bibby, Murray, Pachulia, Smith",101107-1710-2436-2585-2746,ATL,308.0,3,1.0,10.0,10.0,3.0,2.0,20.0,1.0,1.0,2.0,5.0,9.0,,1.0,,4.0,1.0,4.0,5.0,9.0,,3.0,0.4,,0.3333333333333333,,0.5,,1.0,93.5064935064935,14.5,16.3,13.5,16.3,0.16666666666666666,1.0,1.0,0.4671666666666667,0.45435,,7.44,0.3,5.0,,5.0,8.0,,,,,1.0,,3.0,1.0,3.0,4.0,6.0,6.0,3.0,,,,0.75,0.3333333333333333,,0.75,0.25,,1.0,,,0.3333333333333333,0.375,,1.0,2.0,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,0.16666666666666666,,,,,,1.0,,1.0,0.5,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,,,,,,,0.5,,24.8,,,,,,,,,,,,,,,1.0,,1.0,,,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-201143-201238-2207-2436,1610612737,"Marvin Williams, Al Horford, Mario West, Joe Johnson, Flip Murray","Williams, Horford, West, Johnson, Murray",101107-201143-201238-2207-2436,ATL,45.0,1,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,0.5,0.5,,64.0,19.0,26.0,19.0,26.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-201143-2207-2436-2585,1610612737,"Marvin Williams, Al Horford, Joe Johnson, Flip Murray, Zaza Pachulia","Williams, Horford, Johnson, Murray, Pachulia",101107-201143-2207-2436-2585,ATL,283.0,3,7.0,8.0,8.0,,3.0,16.0,,2.0,3.0,7.0,12.0,,,,2.0,,4.0,6.0,6.0,,,0.42857142857142855,,0.5625,,0.5454545454545454,,,81.41342756183745,18.125,17.25,16.0,17.25,0.25,,,0.4676875,,,7.814285714285715,,5.0,3.0,3.0,5.0,1.0,1.0,6.0,,2.0,,4.0,2.0,1.0,2.0,4.0,7.0,4.0,1.0,1.25,1.0,1.0,0.5,,1.0,0.5,,1.0,,0.60785,0.36363636363636365,0.4,0.5,3.0,4.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.125,0.14285714285714285,,1.0,,,1.0,1.0,,1.0,,,0.5,0.75,0.75,0.6666666666666666,0.125,,,,,,,,0.125,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,0.625,1.0,25.9,1.0,,,,,,,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-201143-2207-2436-2746,1610612737,"Marvin Williams, Al Horford, Joe Johnson, Flip Murray, Josh Smith","Williams, Horford, Johnson, Murray, Smith",101107-201143-2207-2436-2746,ATL,309.0,3,6.0,8.0,9.0,3.0,4.0,17.0,,,3.0,5.0,11.0,1.0,3.0,6.0,4.0,,4.0,8.0,11.0,6.0,3.0,0.6,0.3333333333333333,0.5,0.5,0.55,0.6,,79.22330097087378,20.0,16.555555555555557,17.125,16.333333333333332,,,,0.5084611111111111,0.51884,0.5454545454545454,2.06,0.375,5.0,3.0,2.0,5.0,,1.0,,1.0,1.0,,4.0,4.0,2.0,2.0,4.0,4.0,3.0,,,,0.8,0.5,,0.8,0.6,,1.0,,0.504,0.3,0.5,,3.0,5.0,,1.0,1.0,3.0,,,,,,,1.0,4.0,1.0,4.0,,2.0,2.0,3.0,,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,,,,1.0,,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,0.4444444444444444,0.2,0.2,,0.5,1.0,0.5,,1.0,,,,0.5555555555555556,0.6,0.75,0.3333333333333333,,,,,,,,,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,,,,,,0.6,0.3333333333333333,1.0,0.25,26.525,,,2.0,,0.6666666666666666,0.6666666666666666,,,2.0,,0.6666666666666666,,,1.0,2.0,1.0,2.0,,,0.5,0.4,0.5,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-201143-2230-2436-2585,1610612737,"Marvin Williams, Al Horford, Maurice Evans, Flip Murray, Zaza Pachulia","Williams, Horford, Evans, Murray, Pachulia",101107-201143-2230-2436-2585,ATL,38.0,1,-1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,0.5,,,75.78947368421053,21.0,17.0,21.0,17.0,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-201238-2207-2436-2585,1610612737,"Marvin Williams, Mario West, Joe Johnson, Flip Murray, Zaza Pachulia","Williams, West, Johnson, Murray, Pachulia",101107-201238-2207-2436-2585,ATL,65.0,2,2.0,2.0,3.0,2.0,1.0,5.0,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,3.0,,2.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,,110.76923076923077,7.5,16.666666666666668,2.0,16.0,,,,0.66455,0.66455,1.0,0.8,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,,2.0,1.0,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,1.0,,0.5946,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,,,,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-2207-2230-2436-2585,1610612737,"Marvin Williams, Joe Johnson, Maurice Evans, Flip Murray, Zaza Pachulia","Williams, Johnson, Evans, Murray, Pachulia",101107-2207-2230-2436-2585,ATL,62.0,1,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,46.4516129032258,54.0,8.0,43.0,8.0,,,,0.413375,,,3.0,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,24.4,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-2207-2230-2436-2746,1610612737,"Marvin Williams, Joe Johnson, Maurice Evans, Flip Murray, Josh Smith","Williams, Johnson, Evans, Murray, Smith",101107-2207-2230-2436-2746,ATL,231.0,1,-1.0,7.0,7.0,1.0,2.0,14.0,,,2.0,3.0,7.0,,,3.0,2.0,,2.0,2.0,7.0,3.0,1.0,0.6666666666666666,,0.5833333333333334,1.5,0.5833333333333334,1.5,,87.27272727272727,19.857142857142858,13.142857142857142,19.857142857142858,13.142857142857142,,,,0.4660583333333333,0.4176,0.42857142857142855,2.1333333333333333,0.14285714285714285,4.0,,,8.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,3.0,,,2.0,,3.0,,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,0.5,0.5,,0.3333333333333333,,0.3333333333333333,0.5,,,,,,,,1.0,,,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,0.8333333333333334,0.5,24.633333333333336,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-2207-2436-2585-2746,1610612737,"Marvin Williams, Joe Johnson, Flip Murray, Zaza Pachulia, Josh Smith","Williams, Johnson, Murray, Pachulia, Smith",101107-2207-2436-2585-2746,ATL,618.0,3,,15.0,18.0,3.0,2.0,33.0,1.0,4.0,3.0,13.0,15.0,,,2.0,2.0,1.0,8.0,14.0,10.0,2.0,3.0,0.23076923076923078,,0.375,,0.4166666666666667,0.5,1.0,76.89320388349515,17.8,19.5,15.0,17.055555555555557,0.25,0.25,0.25,0.460190625,0.5316,0.13333333333333333,9.484615384615385,0.2,10.0,3.0,3.0,15.0,1.0,4.0,5.0,2.0,6.0,,7.0,6.0,1.0,6.0,5.0,4.0,2.0,0.25,0.5,0.5,0.6363636363636364,0.6,,0.5833333333333334,0.5454545454545454,0.6666666666666666,0.75,,0.49766000000000005,0.1111111111111111,0.13333333333333333,0.3333333333333333,1.0,5.0,1.0,3.0,,,1.0,4.0,1.0,1.0,,,1.0,2.0,2.0,3.0,1.0,1.0,4.0,6.0,,2.0,2.0,1.0,,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,,2.0,1.0,1.0,1.0,,,2.0,1.0,,3.0,,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.1875,,,,0.3333333333333333,,0.5,0.6666666666666666,0.5,0.6666666666666666,,1.0,0.3125,0.2,0.2,,0.25,0.25,0.25,1.0,0.0625,1.0,1.0,1.0,0.125,0.5,0.5,1.0,0.6,0.3333333333333333,,,,,,,0.5,0.5,24.5,,1.0,,2.0,,,1.0,1.0,1.0,,0.2,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,2.0,0.18181818181818182,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-2230-2436-2585-2746,1610612737,"Marvin Williams, Maurice Evans, Flip Murray, Zaza Pachulia, Josh Smith","Williams, Evans, Murray, Pachulia, Smith",101107-2230-2436-2585-2746,ATL,122.0,1,-2.0,3.0,4.0,,,7.0,,,1.0,1.0,2.0,,,,2.0,,1.0,1.0,2.0,,,1.0,,0.3333333333333333,,0.3333333333333333,,,82.62295081967214,18.0,17.0,18.0,17.0,,,,0.5912166666666666,,,1.2,,2.0,,,4.0,,,,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,1.0,,,1.0,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,1.0,,23.95,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
1710-200780-201143-201238-2436,1610612737,"Mike Bibby, Solomon Jones, Al Horford, Mario West, Flip Murray","Bibby, Jones, Horford, West, Murray",1710-200780-201143-201238-2436,ATL,9.0,1,4.0,1.0,1.0,1.0,1.0,2.0,,,,,4.0,,,4.0,,,,,4.0,4.0,1.0,,,1.5,1.5,2.0,2.0,,320.0,9.0,,9.0,,,,,0.52845,0.52845,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,25.4,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612737,2009,2008-09,True
1710-200780-201143-2207-2436,1610612737,"Mike Bibby, Solomon Jones, Al Horford, Joe Johnson, Flip Murray","Bibby, Jones, Horford, Johnson, Murray",1710-200780-201143-2207-2436,ATL,11.0,1,4.0,1.0,,1.0,,1.0,,,,,4.0,,,4.0,,,,,4.0,4.0,1.0,,,1.5,1.5,2.0,2.0,,130.9090909090909,11.0,,11.0,,,,,0.5088,0.5088,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,24.6,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612737,2009,2008-09,True
1710-200780-201143-2230-2436,1610612737,"Mike Bibby, Solomon Jones, Al Horford, Maurice Evans, Flip Murray","Bibby, Jones, Horford, Evans, Murray",1710-200780-201143-2230-2436,ATL,51.0,1,2.0,1.0,2.0,1.0,2.0,3.0,,,,,2.0,,,2.0,,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,84.70588235294117,13.0,19.0,13.0,19.0,,,,,,1.0,,1.0,1.0,,2.0,,,,,2.0,,,1.0,,,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1610612737,2009,2008-09,True
1710-200780-201238-2207-2436,1610612737,"Mike Bibby, Solomon Jones, Mario West, Joe Johnson, Flip Murray","Bibby, Jones, West, Johnson, Murray",1710-200780-201238-2207-2436,ATL,29.0,1,-1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,0.5,0.5,,99.3103448275862,14.0,15.0,14.0,15.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1610612737,2009,2008-09,True
1710-200780-201238-2436-2746,1610612737,"Mike Bibby, Solomon Jones, Mario West, Flip Murray, Josh Smith","Bibby, Jones, West, Murray, Smith",1710-200780-201238-2436-2746,ATL,51.0,2,,3.0,3.0,3.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,3.0,0.5,0.5,0.5,0.5,0.5,0.5,,169.41176470588235,6.666666666666667,10.333333333333334,6.666666666666667,9.666666666666666,1.0,0.5,0.5,0.29825,0.29825,1.0,16.7,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
1710-200780-201242-2436-2585,1610612737,"Mike Bibby, Solomon Jones, Thomas Gardner, Flip Murray, Zaza Pachulia","Bibby, Jones, Gardner, Murray, Pachulia",1710-200780-201242-2436-2585,ATL,20.0,1,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,72.0,,20.0,,20.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
1710-200780-2207-2230-2436,1610612737,"Mike Bibby, Solomon Jones, Joe Johnson, Maurice Evans, Flip Murray","Bibby, Jones, Johnson, Evans, Murray",1710-200780-2207-2230-2436,ATL,150.0,1,-2.0,5.0,5.0,5.0,4.0,10.0,1.0,1.0,2.0,4.0,6.0,2.0,4.0,6.0,2.0,,1.0,1.0,6.0,6.0,5.0,0.5,0.5,0.5,0.5,0.6,0.6,,96.0,19.4,10.6,19.4,10.6,0.25,1.0,1.0,0.36535,0.36535,1.0,6.45,1.0,2.0,,2.0,8.0,,,,2.0,,,1.0,,1.0,2.0,1.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,0.2,0.2,,1.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,0.5,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
1710-200780-2207-2230-2746,1610612737,"Mike Bibby, Solomon Jones, Joe Johnson, Maurice Evans, Josh Smith","Bibby, Jones, Johnson, Evans, Smith",1710-200780-2207-2230-2746,ATL,484.0,1,8.0,13.0,14.0,2.0,,27.0,2.0,5.0,5.0,12.0,15.0,1.0,3.0,4.0,6.0,,7.0,10.0,11.0,4.0,2.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.4117647058823529,0.3,,80.3305785123967,18.615384615384617,17.285714285714285,17.615384615384617,16.642857142857142,0.3333333333333333,0.4,0.4,0.5057866666666667,0.513325,0.26666666666666666,8.891666666666667,0.15384615384615385,8.0,4.0,5.0,7.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,,,4.0,6.0,,0.5,0.5,0.5,0.5714285714285714,0.2857142857142857,1.0,0.7,0.3,0.3333333333333333,,1.0,0.5072,0.0625,,0.26666666666666666,3.0,6.0,2.0,3.0,1.0,2.0,,1.0,,,,,,3.0,,3.0,,,4.0,,,4.0,3.0,,1.0,2.0,,2.0,,,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,0.4,0.6666666666666666,,,,,0.2,0.08333333333333333,0.16666666666666666,,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,0.4,0.5,0.6,0.3333333333333333,0.06666666666666667,,,0.5,,,,,0.2,,,,0.75,0.6666666666666666,,,,,0.5,0.5,0.6,,25.0,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,1.0,1.0,,,0.25,,,,1.0,,,,,,,,,,,,1.0,0.25,1.0,1.0,,,,,,,1610612737,2009,2008-09,True
1710-200780-2207-2436-2585,1610612737,"Mike Bibby, Solomon Jones, Joe Johnson, Flip Murray, Zaza Pachulia","Bibby, Jones, Johnson, Murray, Pachulia",1710-200780-2207-2436-2585,ATL,305.0,1,3.0,7.0,9.0,6.0,2.0,16.0,1.0,2.0,2.0,6.0,9.0,1.0,5.0,7.0,2.0,1.0,6.0,10.0,9.0,7.0,6.0,0.3333333333333333,0.2,0.4375,0.35714285714285715,0.5,0.4375,1.0,75.54098360655738,20.0,18.333333333333332,18.714285714285715,17.11111111111111,0.25,0.5,0.5,0.51261875,0.5300928571428571,0.7777777777777778,8.983333333333333,0.8571428571428571,5.0,2.0,2.0,6.0,,1.0,,2.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,,,,,0.4444444444444444,0.75,1.0,0.5,0.8,1.0,1.0,1.0,0.5917,,,,1.0,3.0,,1.0,1.0,3.0,,1.0,,,,,1.0,2.0,1.0,2.0,,,2.0,,3.0,,2.0,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,,,,3.0,,3.0,2.0,,,,0.5,0.5,,0.5,,0.5,0.25,,,,0.5,,1.0,,0.3333333333333333,0.5,,0.6666666666666666,0.375,0.3333333333333333,0.3333333333333333,,0.125,,,1.0,,,,,0.25,0.5,0.5,,1.0,,,,,,0.42857142857142855,0.3333333333333333,0.625,0.5,25.65,,,1.0,,1.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,0.5,0.2857142857142857,0.5,,,,,,,,,,,,1.0,0.2,,,,1.0,1.0,,,,,,,1610612737,2009,2008-09,True
