EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,LongMidRangeAssists,LostBallSteals,DeadBallTurnovers,ShootingFouls,Offensive Fouls,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3FGM,PenaltyArc3FGA,HeaveAttempts,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,3SecondViolations,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceTurnovers,Fg3aBlocked,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,Travels,HeaveMakes,SecondChanceCorner3FGA,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,BlockedLongMidRange,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101124-1761-200752-200768-201188,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Kyle Lowry, Marc Gasol","Warrick, Buckner, Gay, Lowry, Gasol",101124-1761-200752-200768-201188,MEM,572.0,4,10.0,5.0,21.0,19.0,12.0,10.0,1.0,40.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,10.0,2.0,2.0,8.0,26.0,21.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,5.0,14.0,2.0,10.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,6.0,1.0,6.0,1.0,10.0,2.0,3.0,1.0,1.0,1.0,24.0,14.0,12.0,4.0,3.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.6,1.0,0.5,0.75,1.0,0.6428571428571429,0.7647058823529411,1.0,0.7,0.16666666666666666,0.2,0.25,0.25,1.0,0.6,0.25,1.0,0.6666666666666666,0.25,0.5,0.5,0.6666666666666666,1.0,100.69930069930071,15.285714285714286,13.210526315789474,14.666666666666666,12.368421052631579,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.75,1.0,0.16666666666666666,0.5,0.5,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,0.5,1.0,0.4574375,0.3809,0.4644857142857143,0.14285714285714285,0.16666666666666666,0.07692307692307693,0.5384615384615384,7.75,24.7,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-200768-201589,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Kyle Lowry, Darrell Arthur","Warrick, Buckner, Gay, Lowry, Arthur",101124-1761-200752-200768-201589,MEM,290.0,2,5.0,6.0,9.0,9.0,3.0,4.0,,18.0,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,5.0,5.0,2.0,2.0,,16.0,10.0,,,,1.0,1.0,,,,2.0,6.0,4.0,3.0,1.0,1.0,,3.0,1.0,4.0,,1.0,2.0,9.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,16.0,2.0,3.0,,,0.6,0.6,0.5,1.0,,1.0,1.0,,1.0,1.1428571428571428,,1.0,1.1428571428571428,,1.0,0.2857142857142857,,,,0.5,0.5,,,0.5,,,1.0,,,89.37931034482759,16.444444444444443,15.777777777777779,16.444444444444443,14.444444444444445,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,,,,,,0.7142857142857143,1.0,0.5339285714285714,,0.4347,,,,0.125,5.42,24.3,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-200768-2032,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Kyle Lowry, Darius Miles","Warrick, Buckner, Gay, Lowry, Miles",101124-1761-200752-200768-2032,MEM,83.0,1,1.0,4.0,3.0,2.0,1.0,,,5.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,2.0,,1.0,,4.0,,,,,,,,,,,4.0,,,1.0,,,2.0,,2.0,,,1.0,4.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,4.0,,1.0,,,1.0,1.0,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,1.0,,,1.0,,,,,,86.74698795180723,17.333333333333332,15.5,17.333333333333332,15.5,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.5128333333333334,,,0.3333333333333333,0.5,,,9.55,26.2,0.3333333333333333,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-200768-2545,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Kyle Lowry, Darko Milicic","Warrick, Buckner, Gay, Lowry, Milicic",101124-1761-200752-200768-2545,MEM,93.0,1,2.0,3.0,3.0,2.0,3.0,2.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,3.0,5.0,2.0,,,,1.0,1.0,,,3.0,5.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,,4.0,2.0,,,,,5.0,5.0,3.0,,,,,,,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,,,,,1.0,,,1.0,,,,1.0,,77.41935483870968,22.666666666666668,12.5,22.666666666666668,12.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.4658,,0.4658,0.6666666666666666,0.6666666666666666,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-200768-2624,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Kyle Lowry, Quinton Ross","Warrick, Buckner, Gay, Lowry, Ross",101124-1761-200752-200768-2624,MEM,142.0,1,2.0,,5.0,4.0,,,2.0,9.0,1.0,1.0,,,,2.0,,2.0,,1.0,,,,,1.0,5.0,,1.0,2.0,4.0,4.0,1.0,1.0,4.0,,,,,,,,2.0,,,,1.0,,,,,,,,2.0,1.0,1.0,2.0,2.0,4.0,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,0.2,1.0,,0.16666666666666666,1.0,,0.2857142857142857,1.0,,0.16666666666666666,0.2,,,,1.0,0.5,1.0,1.0,0.4,,1.0,,1.0,91.26760563380282,14.8,17.0,14.4,17.0,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,,,,,,,,,,,,0.3333333333333333,,0.4516833333333334,0.5383,,0.14285714285714285,0.16666666666666666,1.0,,10.98,24.0,,,,,,1.0,,,,,,,,1.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-201144-201188,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Mike Conley, Marc Gasol","Warrick, Buckner, Gay, Conley, Gasol",101124-1761-200752-201144-201188,MEM,2046.0,16,34.0,7.0,59.0,58.0,26.0,16.0,5.0,117.0,5.0,8.0,1.0,1.0,2.0,7.0,13.0,18.0,3.0,3.0,,,5.0,14.0,20.0,33.0,8.0,17.0,8.0,72.0,65.0,2.0,4.0,4.0,6.0,9.0,4.0,10.0,3.0,27.0,22.0,18.0,21.0,13.0,5.0,3.0,11.0,7.0,18.0,4.0,3.0,3.0,43.0,6.0,4.0,12.0,18.0,7.0,25.0,6.0,1.0,5.0,3.0,9.0,6.0,15.0,2.0,10.0,,14.0,6.0,1.0,4.0,3.0,4.0,68.0,27.0,26.0,1.0,1.0,0.55,0.55,0.875,0.47058823529411764,0.4,0.5,0.6060606060606061,0.5,0.6666666666666666,0.64,0.5,0.631578947368421,0.631578947368421,0.4,0.6136363636363636,0.34,0.09090909090909091,0.125,0.2857142857142857,0.5555555555555556,0.5,0.5,0.5,0.5,0.35,0.3333333333333333,0.6,0.5,0.5,82.34604105571847,15.508474576271187,19.5,14.830508474576272,17.603448275862068,0.16,0.625,0.7142857142857143,0.6,0.14,0.2857142857142857,0.4,0.36,0.7222222222222222,0.7222222222222222,0.06,1.0,1.0,1.0,0.28,0.35714285714285715,0.35714285714285715,0.8,0.05263157894736842,1.0,,,0.5,0.38461538461538464,0.47402244897959184,0.5629666666666667,0.44855,0.10714285714285714,0.15384615384615385,0.05555555555555555,0.375,12.621212121212121,26.88235294117647,0.4406779661016949,3.0,8.0,5.0,4.0,8.0,1.0,2.0,0.5,0.6153846153846154,,1.0,0.46153846153846156,,2.0,,,,0.75,0.4,0.5,,4.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.125,0.125,0.5,0.5263157894736842,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-201144-201564,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Mike Conley, O.J. Mayo","Warrick, Buckner, Gay, Conley, Mayo",101124-1761-200752-201144-201564,MEM,589.0,3,10.0,6.0,18.0,17.0,7.0,3.0,2.0,35.0,6.0,7.0,2.0,3.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,2.0,8.0,12.0,1.0,3.0,5.0,24.0,18.0,1.0,1.0,3.0,3.0,5.0,,,2.0,8.0,12.0,4.0,3.0,2.0,1.0,,6.0,1.0,7.0,1.0,,5.0,15.0,1.0,3.0,4.0,7.0,2.0,9.0,2.0,,2.0,,4.0,1.0,5.0,1.0,7.0,,5.0,4.0,,,,,21.0,8.0,7.0,1.0,,0.75,0.8571428571428571,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,1.0,0.6,0.6333333333333333,1.0,0.6,0.75,1.5,0.6666666666666666,0.2,,,,0.5,0.5,0.25,1.0,0.6363636363636364,0.3333333333333333,,0.3333333333333333,0.6666666666666666,1.0,85.56876061120543,16.72222222222222,16.941176470588236,16.555555555555557,15.705882352941176,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.06666666666666667,1.0,1.0,0.26666666666666666,0.25,0.25,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,1.0,0.6,0.6666666666666666,,,0.6666666666666666,0.5,0.53201,,0.51518,0.25,0.3076923076923077,0.125,0.3333333333333333,5.983333333333333,24.5,0.3888888888888889,,1.0,2.0,2.0,,1.0,,,1.0,3.0,,0.5,1.0,1.0,1.0,2.0,,,0.3333333333333333,1.0,1.0,,,,1.0,,,2.0,,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-201144-201589,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Mike Conley, Darrell Arthur","Warrick, Buckner, Gay, Conley, Arthur",101124-1761-200752-201144-201589,MEM,532.0,6,9.0,1.0,21.0,23.0,13.0,9.0,1.0,44.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,10.0,2.0,5.0,5.0,19.0,18.0,,,,3.0,7.0,2.0,3.0,,12.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,7.0,1.0,1.0,4.0,7.0,1.0,8.0,4.0,3.0,2.0,,4.0,3.0,4.0,,3.0,,7.0,2.0,,,,,19.0,12.0,13.0,1.0,,0.5,0.5,0.5,0.4,0.6666666666666666,0.4,0.4,,0.42857142857142855,0.4666666666666667,,0.6,0.5277777777777778,,0.6,0.3333333333333333,0.1,0.3333333333333333,,0.5,0.6666666666666666,0.16666666666666666,1.0,0.7142857142857143,0.1111111111111111,0.5,,0.6666666666666666,1.0,119.09774436090225,11.761904761904763,12.391304347826088,11.571428571428571,11.956521739130435,0.2,0.3333333333333333,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.5,0.5,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,0.25,0.3333333333333333,,0.2,0.5,0.1,1.0,0.5333333333333333,0.25,0.5112866666666667,,0.512345,0.16666666666666666,0.16666666666666666,,0.631578947368421,11.61,25.14,0.6190476190476191,3.0,,1.0,2.0,2.0,1.0,,,,,,0.6666666666666666,,,,,,,,,,1.0,2.0,,,2.0,1.0,2.0,,,1.0,,,,0.2,0.5,1.0,1.0,1.0,1.0,0.2,0.25,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-201144-2032,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Mike Conley, Darius Miles","Warrick, Buckner, Gay, Conley, Miles",101124-1761-200752-201144-2032,MEM,241.0,2,4.0,3.0,8.0,8.0,2.0,3.0,,16.0,2.0,2.0,1.0,1.0,,,2.0,3.0,,,,,1.0,1.0,4.0,5.0,1.0,1.0,,11.0,8.0,,,,1.0,1.0,,,,2.0,,8.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,3.0,,2.0,,2.0,2.0,,,,,11.0,2.0,2.0,,,,,,1.0,,1.0,0.8,,1.0,0.9166666666666666,,1.0,0.9166666666666666,,1.0,0.16666666666666666,,,,,,,,,,,,,,95.60165975103735,12.625,17.5,12.625,17.5,0.3333333333333333,1.0,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,0.16666666666666666,1.0,1.0,,1.0,1.0,,,0.5,1.0,0.5378833333333334,,0.8951,0.3333333333333333,0.4,,0.18181818181818182,9.8,23.9,0.25,3.0,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
101124-1761-200752-201144-2545,1610612763,"Hakim Warrick, Greg Buckner, Rudy Gay, Mike Conley, Darko Milicic","Warrick, Buckner, Gay, Conley, Milicic",101124-1761-200752-201144-2545,MEM,1384.0,10,23.0,24.0,45.0,44.0,16.0,7.0,5.0,89.0,7.0,9.0,1.0,2.0,4.0,8.0,5.0,11.0,1.0,3.0,1.0,1.0,6.0,8.0,16.0,28.0,7.0,11.0,9.0,62.0,38.0,3.0,3.0,11.0,5.0,10.0,2.0,2.0,5.0,21.0,14.0,18.0,18.0,8.0,6.0,,7.0,6.0,13.0,5.0,1.0,2.0,32.0,2.0,,14.0,15.0,4.0,19.0,4.0,4.0,5.0,3.0,5.0,2.0,12.0,1.0,7.0,,10.0,2.0,3.0,4.0,3.0,4.0,51.0,21.0,16.0,,3.0,0.4375,0.4666666666666667,0.8571428571428571,0.6363636363636364,1.0,0.6363636363636364,0.5714285714285714,1.0,0.5,0.6794871794871795,1.125,0.6666666666666666,0.7045454545454546,1.1,0.7,0.28205128205128205,,,,1.0,0.7368421052631579,0.16666666666666666,,0.7,0.25,0.5,0.7142857142857143,0.8,,92.60115606936417,13.911111111111111,17.227272727272727,13.422222222222222,16.204545454545453,0.23076923076923078,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.20512820512820512,0.5,0.5,0.28205128205128205,0.45454545454545453,0.45454545454545453,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.20512820512820512,0.75,0.75,0.8333333333333334,0.16666666666666666,0.5,0.08333333333333333,1.0,0.5128205128205128,0.75,0.5117397435897436,0.491425,0.4580583333333333,0.04878048780487805,0.06666666666666667,0.1774193548387097,0.3387096774193548,11.042857142857143,24.527272727272727,0.35555555555555557,3.0,5.0,,,10.0,,2.0,0.5,1.0,,1.0,0.7142857142857143,2.0,2.0,2.0,2.0,,0.25,,0.5,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,0.5,0.5,1.0,,0.08333333333333333,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612763,2009,2008-09,True
