EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,LostBallTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,SelfOReb,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassSteals,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,PenaltyFg2Pct,PenaltyEfgPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PtsUnassisted3s,BlockedLongMidRange,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceTurnovers,LongMidRangePctBlocked,OffArc3ReboundPct,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceAtRimPctAssisted,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,HeaveMakes,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
101131-1888-200835-201155-2198,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Rodney Stuckey, Kwame Brown","Maxiell, Hamilton, Herrmann, Stuckey, Brown",101131-1888-200835-201155-2198,DET,489.0,4,8.0,5.0,16.0,16.0,2.0,32.0,1.0,9.0,4.0,14.0,9.0,2.0,2.0,,8.0,9.0,11.0,4.0,2.0,,,4.0,1.0,1.0,3.0,,3.0,,4.0,,12.0,2.0,2.0,,0.5,1.0,1.0,1.0,,1.0,1.0,,94.23312883435582,14.0625,16.5,12.875,16.5,0.08333333333333333,0.49735833333333335,0.14285714285714285,11.88888888888889,0.125,2.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,,,3.0,5.0,,3.0,1.0,1.0,2.0,8.0,2.0,,,3.0,,4.0,,4.0,,2.0,1.0,8.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,,,,,0.8,0.8,,,,0.5555555555555556,1.0,0.4166666666666667,0.5,0.5,0.25,,,,1.0,0.25,0.3333333333333333,0.25,,1.0,,,0.25,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4166666666666667,0.2,0.2,,,,,0.25,0.5,1.0,0.5,0.3531,0.14285714285714285,0.18181818181818182,0.14285714285714285,25.566666666666666,,,,,,1.0,,,1.0,,,,,0.16666666666666666,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.5,,,1.0,,,,,,,,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-200835-201155-2419,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Rodney Stuckey, Tayshaun Prince","Maxiell, Hamilton, Herrmann, Stuckey, Prince",101131-1888-200835-201155-2419,DET,127.0,2,2.0,,4.0,5.0,4.0,9.0,,4.0,,4.0,4.0,,4.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,4.0,4.0,4.0,,0.4,0.4,,0.5,,0.5,,,102.04724409448819,14.25,14.0,14.25,11.0,,0.557725,1.0,9.775,1.0,,1.0,2.0,,,,1.0,2.0,,,1.0,2.0,,1.0,,,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,,,2.0,,,,,,,,,0.5,0.5,,,,0.5,,0.4,,,0.2,,,,,,,,,1.0,,,0.4,0.5,0.5,,,,,0.4,0.5,0.5,,,,,0.2,,,0.6,,,,,49.3,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,,1.0,,2.0,4.0,1.0,1.0,,,2.0,,,,,0.5,0.4,,,,,1.0,0.4,0.5,,0.2,0.557725,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612765,2009,2008-09,True
101131-1888-200835-201155-686,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Rodney Stuckey, Antonio McDyess","Maxiell, Hamilton, Herrmann, Stuckey, McDyess",101131-1888-200835-201155-686,DET,536.0,3,9.0,,15.0,16.0,7.0,31.0,2.0,9.0,8.0,20.0,20.0,5.0,11.0,1.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,,7.0,,9.0,1.0,20.0,11.0,7.0,1.0,0.7692307692307693,0.9166666666666666,0.5,0.42857142857142855,1.0,0.5,0.5,1.0,83.28358208955224,16.466666666666665,18.0625,16.466666666666665,14.8125,0.2222222222222222,0.4108222222222222,0.55,14.488888888888889,0.4666666666666667,,1.0,1.0,,,2.0,3.0,6.0,,,,6.0,,,,,,8.0,4.0,,,,,4.0,,4.0,,1.0,1.0,8.0,,2.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,,,,0.5,,,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,,,,,,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,3.0,3.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,1.0,,,0.45976666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-200835-201155-739,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Rodney Stuckey, Rasheed Wallace","Maxiell, Hamilton, Herrmann, Stuckey, Wallace",101131-1888-200835-201155-739,DET,901.0,5,15.0,17.0,30.0,27.0,13.0,57.0,4.0,18.0,9.0,37.0,20.0,3.0,14.0,2.0,11.0,14.0,17.0,1.0,1.0,1.0,,2.0,2.0,2.0,4.0,1.0,5.0,,11.0,2.0,34.0,14.0,13.0,2.0,0.6,0.5833333333333334,0.5,0.8461538461538461,0.6666666666666666,0.8125,1.0,,91.09877913429523,12.933333333333334,19.0,12.066666666666666,18.333333333333332,0.16,0.489782,0.3783783783783784,9.983333333333333,0.43333333333333335,3.0,4.0,6.0,,1.0,2.0,5.0,8.0,1.0,2.0,5.0,11.0,2.0,7.0,1.0,2.0,3.0,16.0,6.0,3.0,,5.0,2.0,8.0,1.0,9.0,1.0,3.0,1.0,19.0,1.0,1.0,3.0,2.0,2.0,,,3.0,1.0,,1.0,1.0,0.7272727272727273,0.7272727272727273,0.5,0.2857142857142857,0.2857142857142857,0.6111111111111112,0.5,0.56,0.5,0.5,0.28,0.1111111111111111,0.3333333333333333,,1.0,0.14285714285714285,0.25,,0.6,1.0,1.0,1.0,0.24,0.6666666666666666,1.0,0.75,0.5,0.5,0.5,0.32,0.625,0.625,0.08,0.5,0.5,1.0,0.2,0.5,,0.52,0.4471,0.10714285714285714,0.14285714285714285,0.08108108108108109,25.0,,,,1.0,,,1.0,,,,,,0.5,,0.2,0.2,,,,,0.2,2.0,1.0,1.0,,3.0,1.0,4.0,7.0,3.0,4.0,2.0,,,,,1.0,1.0,0.5714285714285714,0.55,,0.4,,,0.8,0.1,1.0,,0.3,0.466475,3.0,,,,,,0.5,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-200835-2198-947,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Kwame Brown, Allen Iverson","Maxiell, Hamilton, Herrmann, Brown, Iverson",101131-1888-200835-2198-947,DET,101.0,1,2.0,-6.0,4.0,4.0,,8.0,,2.0,,,6.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,0.5,,1.0,114.05940594059406,12.75,12.5,12.75,12.0,,0.41755,,17.3,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-200835-686-947,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Antonio McDyess, Allen Iverson","Maxiell, Hamilton, Herrmann, McDyess, Iverson",101131-1888-200835-686-947,DET,153.0,1,3.0,-4.0,6.0,6.0,,12.0,1.0,4.0,1.0,3.0,7.0,,,,3.0,3.0,5.0,,,1.0,1.0,1.0,,,,,2.0,1.0,2.0,,3.0,,,,0.21428571428571427,,,0.75,,0.75,,,112.94117647058825,15.333333333333334,10.166666666666666,14.666666666666666,9.833333333333334,0.16666666666666666,0.5180166666666667,,8.125,,1.0,,2.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,2.0,,,2.0,,,1.0,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,0.25,,0.16666666666666666,,,0.3333333333333333,,,,,0.3333333333333333,0.4,,,1.0,,,0.3333333333333333,,,,1.0,1.0,,0.16666666666666666,,,0.16666666666666666,,,,0.16666666666666666,1.0,,0.6666666666666666,0.5563,0.14285714285714285,0.2,,23.95,,,,,,,,,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-200835-739-947,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Rasheed Wallace, Allen Iverson","Maxiell, Hamilton, Herrmann, Wallace, Iverson",101131-1888-200835-739-947,DET,22.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,65.45454545454545,22.0,,,,,0.2961,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.2961,,,,27.3,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2961,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-201167-2198,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Arron Afflalo, Kwame Brown","Maxiell, Hamilton, Stuckey, Afflalo, Brown",101131-1888-201155-201167-2198,DET,287.0,2,5.0,6.0,8.0,8.0,,16.0,2.0,7.0,,12.0,6.0,,,,4.0,4.0,4.0,,,,,,,2.0,3.0,,1.0,1.0,,,12.0,,,,0.75,,,1.0,,1.0,,,80.27874564459931,14.125,21.75,14.125,21.75,0.25,0.5034,,7.271428571428571,,,3.0,3.0,,,2.0,1.0,2.0,,,1.0,6.0,,1.0,,,,8.0,4.0,,,1.0,,4.0,,4.0,,2.0,1.0,8.0,,,,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,0.8571428571428571,,0.75,,,0.125,,,,,,,,,1.0,,,0.375,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.25,0.5,0.5,,,,,0.125,,,0.5,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-201167-2419,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Arron Afflalo, Tayshaun Prince","Maxiell, Hamilton, Stuckey, Afflalo, Prince",101131-1888-201155-201167-2419,DET,852.0,7,14.0,-3.0,31.0,29.0,10.0,60.0,5.0,20.0,4.0,31.0,34.0,1.0,9.0,1.0,5.0,8.0,13.0,4.0,1.0,1.0,,5.0,1.0,1.0,5.0,,5.0,,5.0,,27.0,9.0,10.0,,0.5166666666666667,0.4090909090909091,0.8,0.7142857142857143,1.0,0.75,0.6666666666666666,,101.40845070422536,15.161290322580646,13.172413793103448,14.03225806451613,12.517241379310345,0.1724137931034483,0.49892758620689653,0.2903225806451613,5.65,0.3225806451612903,5.0,9.0,12.0,1.0,2.0,2.0,1.0,3.0,,1.0,8.0,12.0,1.0,9.0,2.0,4.0,4.0,10.0,14.0,3.0,2.0,8.0,1.0,5.0,1.0,6.0,,4.0,1.0,13.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,3.0,,,,,0.4166666666666667,0.45454545454545453,1.0,0.1111111111111111,0.1111111111111111,0.6,0.5,0.46551724137931033,0.5,0.5,0.3103448275862069,0.05,0.08333333333333333,,1.0,0.25,0.26666666666666666,,1.0,0.5,1.0,,0.41379310344827586,0.75,0.8181818181818182,0.4444444444444444,0.4,0.4,0.5,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.034482758620689655,,,,0.27586206896551724,0.5,0.5,0.7241379310344828,0.45280000000000004,0.1,0.14285714285714285,0.12903225806451613,25.72222222222222,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.07142857142857142,0.125,0.125,1.0,,,,0.125,16.0,3.0,5.0,,3.0,,4.0,8.0,3.0,,2.0,1.0,1.0,,2.0,1.0,,0.5,0.36363636363636365,1.0,0.2857142857142857,0.3333333333333333,,,0.45454545454545453,0.6,,0.2727272727272727,0.45996363636363635,,,,,1.0,,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-201167-686,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Arron Afflalo, Antonio McDyess","Maxiell, Hamilton, Stuckey, Afflalo, McDyess",101131-1888-201155-201167-686,DET,3013.0,10,50.0,,86.0,86.0,16.0,172.0,15.0,55.0,26.0,99.0,99.0,6.0,19.0,4.0,18.0,24.0,33.0,1.0,1.0,5.0,,6.0,3.0,10.0,17.0,1.0,27.0,1.0,35.0,1.0,96.0,19.0,16.0,1.0,0.55,0.59375,0.16666666666666666,0.5,0.6666666666666666,0.5238095238095238,0.25,0.75,82.20378360438102,16.91860465116279,18.11627906976744,16.162790697674417,16.767441860465116,0.20270270270270271,0.46002054794520547,0.1919191919191919,11.410909090909092,0.18604651162790697,7.0,9.0,13.0,1.0,1.0,5.0,9.0,27.0,2.0,2.0,17.0,23.0,9.0,19.0,1.0,5.0,3.0,26.0,20.0,24.0,2.0,16.0,2.0,13.0,8.0,21.0,2.0,5.0,2.0,50.0,9.0,2.0,9.0,5.0,,,3.0,16.0,2.0,1.0,2.0,1.0,0.5652173913043478,0.5909090909090909,0.8888888888888888,0.47368421052631576,0.5,0.41818181818181815,0.2,0.49324324324324326,0.16666666666666666,0.21428571428571427,0.25675675675675674,0.03636363636363636,0.07692307692307693,,1.0,0.28125,0.21951219512195122,0.2777777777777778,0.375,0.5833333333333334,0.5,0.5,0.17567567567567569,0.6923076923076923,0.75,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.4,0.36486486486486486,0.3333333333333333,0.34615384615384615,0.02702702702702703,1.0,1.0,1.0,0.22972972972972974,0.16666666666666666,1.0,0.43243243243243246,0.4649083333333333,0.19101123595505617,0.2318840579710145,0.030303030303030304,26.773684210526316,2.0,,,7.0,,1.0,7.0,6.0,,1.0,,,0.3,,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,,0.4375,12.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,4.0,6.0,,,5.0,,2.0,,,0.25,0.5416666666666666,,,0.25,,0.6666666666666666,0.08333333333333333,1.0,0.08333333333333333,0.25,0.4762272727272727,3.0,1.0,1.0,0.16666666666666666,1.0,0.037037037037037035,,2.0,2.0,3.0,0.75,0.6666666666666666,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,0.05,1.0,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-201167-739,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Arron Afflalo, Rasheed Wallace","Maxiell, Hamilton, Stuckey, Afflalo, Wallace",101131-1888-201155-201167-739,DET,1241.0,5,21.0,15.0,38.0,39.0,4.0,77.0,6.0,32.0,9.0,52.0,37.0,2.0,2.0,2.0,15.0,17.0,22.0,1.0,1.0,1.0,,2.0,,5.0,8.0,,8.0,,11.0,,46.0,2.0,4.0,,0.6071428571428571,0.16666666666666666,0.5,0.6521739130434783,1.0,0.68,0.8,1.0,89.34730056406124,15.631578947368421,16.58974358974359,14.736842105263158,16.05128205128205,0.15789473684210525,0.47017105263157893,0.038461538461538464,10.971875,0.10526315789473684,3.0,8.0,11.0,2.0,3.0,2.0,7.0,15.0,1.0,2.0,4.0,17.0,3.0,6.0,3.0,5.0,6.0,16.0,18.0,6.0,2.0,4.0,2.0,8.0,2.0,10.0,1.0,2.0,1.0,22.0,5.0,,5.0,3.0,,,,6.0,6.0,4.0,6.0,2.0,0.47058823529411764,0.5,0.6666666666666666,0.5,0.5,0.53125,0.6,0.5657894736842105,0.5,0.5,0.15789473684210525,0.0625,,0.3333333333333333,,0.3333333333333333,0.2777777777777778,0.125,0.5,0.6666666666666666,1.0,0.3333333333333333,0.2894736842105263,0.7272727272727273,0.7272727272727273,0.25,0.3333333333333333,0.5,0.5,0.39473684210526316,0.4666666666666667,0.4666666666666667,0.05263157894736842,0.5,0.5,1.0,0.10526315789473684,0.5,0.6666666666666666,0.4473684210526316,0.4397,0.14285714285714285,0.16666666666666666,0.11538461538461539,24.95,,,,2.0,,1.0,2.0,1.0,1.0,,,,0.5,0.0625,0.5,0.5,0.5,,,,0.5,3.0,,2.0,,2.0,,,3.0,2.0,5.0,,,3.0,1.0,2.0,1.0,2.0,,,,,0.6666666666666666,,0.7142857142857143,0.4,,,0.4,0.45565,3.0,,1.0,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-2198-2419,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Kwame Brown, Tayshaun Prince","Maxiell, Hamilton, Stuckey, Brown, Prince",101131-1888-201155-2198-2419,DET,1293.0,8,22.0,3.0,37.0,39.0,24.0,76.0,5.0,24.0,9.0,50.0,47.0,4.0,31.0,,9.0,9.0,19.0,5.0,2.0,1.0,,6.0,5.0,6.0,12.0,,10.0,,12.0,2.0,37.0,31.0,24.0,2.0,0.5975609756097561,0.5555555555555556,0.8333333333333334,0.6428571428571429,,0.6428571428571429,,,84.64037122969837,16.64864864864865,17.358974358974358,15.702702702702704,16.82051282051282,0.1388888888888889,0.48475555555555555,0.62,7.2,0.6486486486486487,8.0,7.0,12.0,3.0,4.0,3.0,3.0,7.0,1.0,3.0,9.0,13.0,5.0,12.0,3.0,6.0,13.0,16.0,10.0,15.0,4.0,9.0,2.0,8.0,5.0,13.0,1.0,5.0,1.0,31.0,8.0,,10.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,,0.6153846153846154,0.7272727272727273,1.0,0.4166666666666667,0.4166666666666667,0.5416666666666666,0.5,0.5694444444444444,0.6428571428571429,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.16666666666666666,,,0.7272727272727273,0.625,0.5,0.6666666666666666,0.7777777777777778,,,0.3333333333333333,0.5833333333333334,0.7,0.7142857142857143,0.6,0.6,0.3333333333333333,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5714285714285714,0.75,0.6666666666666666,0.496025,0.10256410256410256,0.14814814814814814,0.26,25.441666666666666,,,,4.0,1.0,1.0,4.0,4.0,,,,1.0,1.0,,0.4444444444444444,0.4444444444444444,1.0,,,,0.4444444444444444,15.0,4.0,6.0,3.0,5.0,4.0,9.0,17.0,8.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.5294117647058824,0.54,,0.4,0.8,,0.6666666666666666,0.24,0.6666666666666666,0.12,0.2,0.45882399999999995,,,1.0,0.14285714285714285,,,0.6666666666666666,2.0,2.0,3.0,0.375,0.4,,,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-2198-947,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Kwame Brown, Allen Iverson","Maxiell, Hamilton, Stuckey, Brown, Iverson",101131-1888-201155-2198-947,DET,193.0,1,3.0,9.0,7.0,5.0,3.0,12.0,1.0,8.0,2.0,10.0,1.0,,6.0,,4.0,4.0,7.0,1.0,1.0,,,1.0,,,1.0,,1.0,,2.0,,2.0,6.0,3.0,,0.5555555555555556,0.5,1.0,1.0,,1.0,1.0,,89.53367875647668,12.0,21.8,5.428571428571429,21.8,0.125,0.5117125,0.6,5.8,0.42857142857142855,4.0,2.0,5.0,2.0,3.0,,2.0,2.0,,,,4.0,,,4.0,5.0,8.0,6.0,2.0,,2.0,,,3.0,,3.0,,1.0,,6.0,3.0,,3.0,1.0,1.0,,,1.0,,,,,0.75,1.0,,,,0.5,0.8,0.5,0.8,0.8,,,,,,0.75,0.75,,,1.0,,,0.625,0.4,0.4,0.5,,,,0.25,1.0,1.0,,,,,,0.6,0.6666666666666666,0.625,0.48288000000000003,0.1111111111111111,0.1111111111111111,0.8,,,,,,,,,,1.0,,,,1.0,0.25,,,,,,,,2.0,2.0,4.0,,,,3.0,6.0,,2.0,,,,,,,,0.5,0.5,,,0.6666666666666666,,1.0,0.6666666666666666,0.5,,,0.49078333333333335,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1610612765,2009,2008-09,True
