EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Corner3Assists,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,AtRimAssists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LiveBallTurnoverPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,FTDefRebounds,Travels,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceCorner3FGA,PenaltyArc3FGA,LostBallSteals,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,OffensiveGoaltends,LongMidRangePctBlocked,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101107-1710-200780-201043-2207,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Randolph Morris, Joe Johnson","Williams, Bibby, Jones, Morris, Johnson",101107-1710-200780-201043-2207,ATL,303.0,1,5.0,-3.0,11.0,11.0,2.0,2.0,22.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,6.0,1.0,3.0,3.0,10.0,13.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.45,1.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.25,1.0,0.5,0.8,0.3333333333333333,0.5,0.5,1.0,1.0,104.55445544554456,14.363636363636363,13.181818181818182,14.272727272727273,13.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,0.42965,0.1,0.14285714285714285,0.2,11.033333333333333,28.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-201143-201151,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Acie Law","Williams, Bibby, Jones, Horford, Law",101107-1710-200780-201143-201151,ATL,280.0,2,5.0,-6.0,8.0,8.0,3.0,1.0,16.0,3.0,2.0,,2.0,,1.0,1.0,7.0,1.0,2.0,4.0,9.0,15.0,,2.0,,3.0,1.0,,1.0,,1.0,1.0,,,3.0,,3.0,,1.0,1.0,3.0,4.0,,,,,1.0,1.0,,3.0,,4.0,,1.0,,,,7.0,,,1.0,0.5,0.5,0.14285714285714285,0.2777777777777778,0.4090909090909091,0.5,0.2222222222222222,0.14285714285714285,,0.5,0.5,,,0.5,0.42857142857142855,,,1.0,,82.28571428571428,17.0,18.0,16.375,16.25,0.3333333333333333,0.2222222222222222,0.2222222222222222,,,,0.1111111111111111,,,,0.5555555555555556,,0.5141444444444444,0.1,0.125,0.2222222222222222,7.785714285714286,24.6,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,0.5,0.2,0.5,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.1111111111111111,1.0,1.0,1.0,1.0,0.5,0.6,0.3333333333333333,0.56245,0.52966,0.4444444444444444,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-201143-2207,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Joe Johnson","Williams, Bibby, Jones, Horford, Johnson",101107-1710-200780-201143-2207,ATL,1843.0,8,31.0,1.0,55.0,53.0,1.0,8.0,108.0,9.0,11.0,4.0,14.0,6.0,13.0,18.0,34.0,8.0,18.0,9.0,69.0,68.0,,14.0,16.0,24.0,13.0,6.0,1.0,8.0,8.0,16.0,6.0,3.0,40.0,5.0,4.0,2.0,15.0,17.0,9.0,26.0,1.0,2.0,6.0,2.0,8.0,14.0,,14.0,1.0,12.0,1.0,6.0,1.0,,1.0,55.0,0.4444444444444444,0.5333333333333333,1.0,0.4444444444444444,0.4444444444444444,0.5294117647058824,0.5769230769230769,0.5964912280701754,0.875,0.34615384615384615,0.029411764705882353,,0.75,0.25,0.6666666666666666,0.5,0.7391304347826086,0.34615384615384615,0.25,0.42857142857142855,0.8333333333333334,1.0,84.38415626695605,16.836363636363636,17.30188679245283,16.072727272727274,16.69811320754717,0.17307692307692307,0.21153846153846154,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.75,0.25,0.46153846153846156,0.46153846153846156,1.0,0.5192307692307693,0.46153846153846156,0.5107048076923077,0.10526315789473684,0.15384615384615385,0.2028985507246377,10.367647058823529,25.37777777777778,2.0,7.0,4.0,5.0,1.0,1.0,2.0,5.0,4.0,6.0,1.0,2.0,,2.0,20.0,6.0,2.0,,2.0,2.0,,0.6666666666666666,0.5,0.875,0.5,0.5,0.1111111111111111,0.5,0.2,0.7777777777777778,0.875,0.09615384615384616,0.4,0.4,1.0,0.625,0.8,0.5,1.0,0.6354375,0.5262,0.028985507246376812,0.03636363636363636,7.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.08,0.5714285714285714,0.6363636363636364,0.6363636363636364,0.14285714285714285,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-201143-2230,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Maurice Evans","Williams, Bibby, Jones, Horford, Evans",101107-1710-200780-201143-2230,ATL,109.0,1,2.0,1.0,3.0,4.0,,,7.0,1.0,1.0,,1.0,,,1.0,3.0,1.0,1.0,,5.0,4.0,,,2.0,3.0,,,1.0,1.0,1.0,2.0,,,5.0,,,,2.0,2.0,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,5.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.625,0.625,,0.25,0.3333333333333333,1.0,0.6666666666666666,,,,0.6666666666666666,,,,1.0,,92.4770642201835,22.0,10.75,22.0,10.75,0.25,0.25,0.25,,,,,,,,0.5,,0.5098625,0.25,0.3333333333333333,,10.266666666666667,22.5,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-201143-2436,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Flip Murray","Williams, Bibby, Jones, Horford, Murray",101107-1710-200780-201143-2436,ATL,184.0,2,3.0,5.0,7.0,6.0,2.0,,13.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,11.0,6.0,,,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,,1.0,1.0,2.0,,2.0,,,1.0,,,,,2.0,,4.0,,2.0,,,,11.0,0.5,0.5,1.0,0.5,0.5,1.0,0.875,0.9166666666666666,,0.5,,,1.0,,1.0,,1.0,,,,1.0,1.0,101.7391304347826,16.142857142857142,11.833333333333334,16.142857142857142,11.833333333333334,,0.25,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,0.5,1.0,0.4433625,0.3333333333333333,0.5,,10.95,25.45,5.0,,,,,,,1.0,,,2.0,2.0,2.0,6.0,2.0,,,,6.0,5.0,,,1.0,,0.6666666666666666,0.75,,,,,,0.25,,,,,,,,,0.41464999999999996,0.5454545454545454,0.7142857142857143,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-201151-2207,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Acie Law, Joe Johnson","Williams, Bibby, Jones, Law, Johnson",101107-1710-200780-201151-2207,ATL,720.0,5,12.0,-4.0,20.0,22.0,8.0,,42.0,5.0,4.0,1.0,1.0,3.0,6.0,6.0,10.0,4.0,7.0,2.0,26.0,30.0,,,2.0,12.0,6.0,3.0,2.0,1.0,4.0,5.0,3.0,,14.0,,,,6.0,7.0,,7.0,,2.0,2.0,,2.0,3.0,,4.0,1.0,3.0,,2.0,,,,26.0,0.16666666666666666,0.16666666666666666,1.0,0.5714285714285714,0.5714285714285714,0.6,0.7058823529411765,0.7222222222222222,,0.4117647058823529,0.2,,0.8571428571428571,,,,0.8571428571428571,,,,1.0,,84.0,18.4,16.0,18.4,15.863636363636363,0.29411764705882354,0.23529411764705882,0.058823529411764705,1.0,1.0,,0.35294117647058826,0.5,0.5,1.0,0.7058823529411765,0.5,0.4515647058823529,0.1111111111111111,0.18181818181818182,,6.32,26.97142857142857,,3.0,,,,,1.0,1.0,,,,,,,10.0,,1.0,,,,,,,,,,0.4,,,0.6,1.0,0.058823529411764705,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,0.5,,,,,0.5,0.5,0.5,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-201151-2585,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Acie Law, Zaza Pachulia","Williams, Bibby, Jones, Law, Pachulia",101107-1710-200780-201151-2585,ATL,49.0,1,1.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,58.775510204081634,4.0,45.0,4.0,29.0,1.0,,,,,,,,,,1.0,,0.8143,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-2207-2230,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Joe Johnson, Maurice Evans","Williams, Bibby, Jones, Johnson, Evans",101107-1710-200780-2207-2230,ATL,1343.0,7,22.0,9.0,41.0,43.0,10.0,5.0,84.0,9.0,4.0,7.0,12.0,2.0,11.0,18.0,25.0,4.0,14.0,4.0,52.0,43.0,,6.0,20.0,12.0,11.0,2.0,,10.0,4.0,14.0,2.0,5.0,32.0,3.0,2.0,5.0,7.0,14.0,5.0,19.0,1.0,3.0,4.0,1.0,9.0,13.0,1.0,7.0,,5.0,1.0,2.0,2.0,1.0,2.0,46.0,0.5555555555555556,0.5882352941176471,1.0,0.2857142857142857,0.2857142857142857,0.72,0.6153846153846154,0.6341463414634146,0.75,0.358974358974359,,,0.7,0.3333333333333333,0.7142857142857143,0.3,0.7058823529411765,0.3125,,0.3333333333333333,1.0,0.6,90.06701414743112,15.634146341463415,16.325581395348838,14.585365853658537,16.046511627906977,0.23076923076923078,0.10256410256410256,0.3076923076923077,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.28205128205128205,0.18181818181818182,0.18181818181818182,1.0,0.5897435897435898,0.18181818181818182,0.49766025641025646,0.04878048780487805,0.07407407407407407,0.11538461538461539,10.267999999999999,25.599999999999998,15.0,7.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,8.0,,10.0,16.0,2.0,2.0,,10.0,15.0,,1.0,0.625,0.75,0.38461538461538464,0.38461538461538464,,0.5,0.25,0.7777777777777778,0.7777777777777778,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.3076923076923077,0.75,0.594975,0.5191038461538462,0.19230769230769232,0.36585365853658536,4.0,,,,1.0,4.0,1.0,,7.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,,,0.25,,0.25,1.0,1.0,,0.5714285714285714,1.0,1.0,0.25,,,,,,5.0,,2.0,,,1.0,1.0,5.0,4.0,1.0,1.0,0.5,0.25,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-2207-2436,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Joe Johnson, Flip Murray","Williams, Bibby, Jones, Johnson, Murray",101107-1710-200780-2207-2436,ATL,1879.0,12,31.0,-15.0,59.0,62.0,14.0,6.0,121.0,14.0,9.0,5.0,12.0,1.0,9.0,17.0,35.0,1.0,10.0,16.0,53.0,68.0,2.0,7.0,6.0,,9.0,1.0,2.0,3.0,,3.0,,1.0,6.0,1.0,5.0,3.0,9.0,18.0,6.0,24.0,1.0,6.0,12.0,2.0,12.0,21.0,2.0,12.0,1.0,18.0,1.0,6.0,5.0,2.0,5.0,46.0,0.17647058823529413,0.17647058823529413,,0.1,0.1,0.4857142857142857,0.4111111111111111,0.5,0.875,0.2222222222222222,0.05714285714285714,,0.45,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.41379310344827586,0.2222222222222222,,0.125,0.5,0.42857142857142855,92.73017562533262,15.813559322033898,15.258064516129032,15.0,14.258064516129032,0.3111111111111111,0.2,0.26666666666666666,0.4166666666666667,0.4166666666666667,0.2,0.2,0.1111111111111111,0.1111111111111111,,0.5333333333333333,0.1111111111111111,0.4619544444444444,0.12,0.15,0.1320754716981132,8.665714285714285,26.75,14.0,6.0,1.0,2.0,1.0,6.0,,1.0,1.0,2.0,3.0,8.0,7.0,16.0,28.0,,,3.0,16.0,14.0,3.0,0.5,0.375,0.8333333333333334,0.45,0.5714285714285714,0.14285714285714285,0.5,0.14285714285714285,0.42857142857142855,0.5,0.022222222222222223,,,,0.6666666666666666,0.5,0.6,0.16666666666666666,0.5402,0.49356,0.3018867924528302,0.23728813559322035,6.0,1.0,1.0,1.0,1.0,,2.0,1.0,8.0,5.0,6.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,,1.0,0.5,,0.2222222222222222,0.7142857142857143,,0.04,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.3333333333333333,1.0,,,2.0,,6.0,1.0,3.0,1.0,,2.0,3.0,1.0,2.0,0.4,,0.2,1.0,1.0,3.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-1710-200780-2207-2585,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Joe Johnson, Zaza Pachulia","Williams, Bibby, Jones, Johnson, Pachulia",101107-1710-200780-2207-2585,ATL,580.0,3,10.0,1.0,20.0,19.0,1.0,3.0,39.0,6.0,1.0,4.0,7.0,1.0,2.0,7.0,14.0,1.0,3.0,10.0,27.0,26.0,2.0,2.0,8.0,3.0,2.0,1.0,3.0,4.0,1.0,5.0,1.0,2.0,11.0,2.0,2.0,1.0,2.0,5.0,4.0,9.0,,1.0,2.0,2.0,3.0,3.0,,8.0,,13.0,,6.0,1.0,,1.0,25.0,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5625,0.5,0.17647058823529413,0.21428571428571427,,0.5,0.2857142857142857,1.0,1.0,0.6,0.4444444444444444,,1.0,,1.0,96.82758620689656,15.4,14.31578947368421,14.55,13.947368421052632,0.35294117647058826,0.058823529411764705,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.5,0.11764705882352941,0.5,0.5,1.0,0.5294117647058824,0.5,0.5173352941176471,0.2608695652173913,0.3,0.07407407407407407,9.764285714285714,24.766666666666666,,2.0,,,,,,1.0,,,,,,,6.0,,,1.0,,,,,,,,,0.5,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.058823529411764705,,,,,,,,0.57675,,,,1.0,,,,1.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,0.5,1.0,,0.6666666666666666,,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
