EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGA,FtPoints,SecondChanceFG2A,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,Travels,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,ShortMidRangeAssists,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Steals,BadPassSteals,LongMidRangeAssists,Offensive Fouls,BlockedShortMidRange,OffCorner3ReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyCorner3FGA,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,OffLongMidRangeReboundPct,SecondChanceTurnovers,OffShortMidRangeReboundPct,LostBallOutOfBoundsTurnovers,LostBallSteals,SecondChanceFtPoints,HeaveAttempts,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,3SecondViolations,SecondChanceAtRimPctAssisted,BlockedLongMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctBlocked,BlockedArc3,HeaveMakes,DefensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101106-101111-1731-201196-201601,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Ramon Sessions, Luc Mbah a Moute","Bogut, Villanueva, Lue, Sessions, Mbah a Moute",101106-101111-1731-201196-201601,MIL,264.0,1,4.0,3.0,6.0,8.0,2.0,3.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,7.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.7,1.5,0.7,1.5,0.4,0.5,0.3333333333333333,1.0,0.6,0.5,1.0,1.0,76.36363636363636,19.166666666666668,18.625,19.166666666666668,18.5,0.4,1.0,1.0,1.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.5445599999999999,0.5748,0.2,0.3333333333333333,0.42857142857142855,2.6333333333333333,24.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-201196-2072,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Ramon Sessions, Michael Redd","Bogut, Villanueva, Lue, Sessions, Redd",101106-101111-1731-201196-2072,MIL,80.0,1,1.0,-1.0,1.0,2.0,,,3.0,,,,,,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,0.16666666666666666,,0.5,,,,,,,,54.0,46.0,17.0,29.0,17.0,,,,,,,0.5,,,,,,0.5,,0.4304,,0.3333333333333333,0.5,,20.3,27.1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-201196-2210,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Ramon Sessions, Richard Jefferson","Bogut, Villanueva, Lue, Sessions, Jefferson",101106-101111-1731-201196-2210,MIL,521.0,1,9.0,-7.0,19.0,18.0,5.0,14.0,37.0,1.0,5.0,2.0,1.0,,1.0,,,2.0,10.0,1.0,2.0,11.0,18.0,,,3.0,,3.0,1.0,,,1.0,1.0,,,3.0,1.0,6.0,9.0,10.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,,4.0,1.0,5.0,1.0,3.0,9.0,3.0,5.0,,,1.0,0.5,,0.5,0.2,0.2916666666666667,0.3333333333333333,0.39285714285714285,0.5,0.16666666666666666,0.6,0.6666666666666666,0.5,0.6363636363636364,1.0,0.5,,102.26487523992323,15.421052631578947,12.666666666666666,15.421052631578947,12.166666666666666,0.4166666666666667,0.2,0.3333333333333333,,0.16666666666666666,0.08333333333333333,0.08333333333333333,,,,,,0.5833333333333334,,0.48697083333333335,0.48266666666666663,0.21428571428571427,0.25,0.2727272727272727,7.779999999999999,25.3,0.2631578947368421,1.0,3.0,4.0,1.0,,1.0,,0.1111111111111111,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,0.4,1.0,0.125,0.25,0.625,0.14285714285714285,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5587,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-201570-2557,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Joe Alexander, Luke Ridnour","Bogut, Villanueva, Lue, Alexander, Ridnour",101106-101111-1731-201570-2557,MIL,126.0,1,2.0,1.0,4.0,3.0,,,7.0,,,1.0,,,1.0,,,2.0,3.0,,1.0,4.0,3.0,,,,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,4.0,,,0.5,0.5,,,,,0.6666666666666666,0.5,,0.5,,0.25,,1.0,1.0,1.0,1.0,1.0,,80.0,19.25,16.333333333333332,19.25,16.333333333333332,,,,,0.25,,0.25,,,,,,0.25,,0.430575,,,,,13.9,25.3,,,2.0,,,,,,,,0.5,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-201601-2072,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Luc Mbah a Moute, Michael Redd","Bogut, Villanueva, Lue, Mbah a Moute, Redd",101106-101111-1731-201601-2072,MIL,214.0,2,4.0,3.0,7.0,5.0,,,12.0,2.0,2.0,2.0,,,1.0,,,3.0,6.0,,1.0,6.0,3.0,,,,6.0,,1.0,,3.0,,3.0,,2.0,6.0,,2.0,2.0,3.0,,,,,,,2.0,,,,,,,6.0,,,1.0,1.0,,,,,0.5,0.42857142857142855,,0.42857142857142855,,0.14285714285714285,,1.0,,1.0,1.0,,,80.74766355140187,15.142857142857142,21.6,12.571428571428571,21.6,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,,0.14285714285714285,,,,,,0.42857142857142855,,0.4965,,,,,9.416666666666666,25.7,,1.0,2.0,,1.0,1.0,1.0,1.0,0.25,1.0,0.2857142857142857,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-201601-2294,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Luc Mbah a Moute, Charlie Bell","Bogut, Villanueva, Lue, Mbah a Moute, Bell",101106-101111-1731-201601-2294,MIL,483.0,2,8.0,6.0,16.0,16.0,,,32.0,3.0,7.0,6.0,1.0,,,,,6.0,15.0,,1.0,13.0,7.0,,,,6.0,,,,3.0,,3.0,,2.0,6.0,1.0,7.0,8.0,13.0,3.0,1.0,2.0,,4.0,,3.0,,3.0,2.0,2.0,,1.0,7.0,,,0.5,0.6,,,,,0.4,0.375,,0.38235294117647056,,0.0625,0.75,1.0,1.0,1.0,1.0,,1.0,95.40372670807453,16.25,13.9375,15.1875,13.9375,0.4375,0.42857142857142855,0.5,0.6666666666666666,0.375,0.0625,,,,,,,0.5,,0.474978125,,0.058823529411764705,0.0625,,6.026666666666667,22.4,,3.0,2.0,1.0,4.0,1.0,5.0,1.0,0.5,,0.125,1.0,2.0,,1.0,,3.0,6.0,,,,6.0,2.0,1.0,,4.0,,,1.0,,1.0,1.0,,1.0,1.0,0.75,,0.75,0.75,0.06666666666666667,0.14285714285714285,,0.4444444444444444,1.0,,,1.0,0.16666666666666666,0.16666666666666666,,,,0.5,0.5,,0.466425,0.46153846153846156,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-2072-2210,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Michael Redd, Richard Jefferson","Bogut, Villanueva, Lue, Redd, Jefferson",101106-101111-1731-2072-2210,MIL,373.0,3,6.0,5.0,14.0,13.0,12.0,8.0,27.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,13.0,8.0,1.0,2.0,11.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,7.0,9.0,9.0,1.0,2.0,,,3.0,3.0,3.0,,4.0,1.0,7.0,,1.0,13.0,11.0,12.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.4375,0.5,0.5909090909090909,0.6111111111111112,0.25,0.3333333333333333,0.7,1.0,0.7272727272727273,1.0,1.0,,104.23592493297586,14.285714285714286,13.307692307692308,14.285714285714286,12.307692307692308,0.25,0.5,0.5,1.0,0.125,0.125,0.125,1.0,1.0,1.0,0.14285714285714285,1.0,0.5,1.0,0.4778875,0.45375714285714286,0.1111111111111111,0.14285714285714285,0.8461538461538461,11.516666666666666,25.2,0.8571428571428571,,3.0,6.0,,,,,,,0.375,,,1.0,,,,,2.0,5.0,4.0,,,1.0,,,1.0,,1.0,1.0,1.0,4.0,3.0,4.0,2.0,,0.4,,,0.16666666666666666,,1.0,,,0.3333333333333333,,0.5,,,,,,,,0.14285714285714285,,,1.0,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-2072-2294,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Michael Redd, Charlie Bell","Bogut, Villanueva, Lue, Redd, Bell",101106-101111-1731-2072-2294,MIL,61.0,1,1.0,2.0,2.0,2.0,,2.0,4.0,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,94.42622950819673,10.0,20.5,10.0,20.5,,,,,1.0,,,,,,,,,,0.4153,,,,,13.6,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-1731-2210-2294,1610612749,"Andrew Bogut, Charlie Villanueva, Tyronn Lue, Richard Jefferson, Charlie Bell","Bogut, Villanueva, Lue, Jefferson, Bell",101106-101111-1731-2210-2294,MIL,431.0,3,7.0,-13.0,13.0,14.0,7.0,4.0,27.0,,3.0,2.0,1.0,,1.0,,1.0,1.0,10.0,,2.0,3.0,16.0,,1.0,2.0,,,1.0,,,,,,,,2.0,1.0,3.0,6.0,1.0,2.0,1.0,,3.0,2.0,4.0,,2.0,1.0,2.0,,1.0,3.0,2.0,7.0,,,,,,,0.1,0.08333333333333333,0.2,0.11538461538461539,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6,,1.0,,90.20881670533642,18.53846153846154,13.571428571428571,17.846153846153847,13.357142857142858,0.25,,,,0.16666666666666666,0.08333333333333333,0.08333333333333333,,,,0.2,,0.4166666666666667,,0.4615416666666667,0.43581000000000003,0.07692307692307693,0.09090909090909091,0.6666666666666666,11.120000000000001,24.8,0.5384615384615384,2.0,5.0,1.0,3.0,1.0,3.0,0.5,0.2727272727272727,,0.4166666666666667,,2.0,1.0,,,,,1.0,4.0,,2.0,,2.0,,2.0,,2.0,,1.0,,,,,,,0.25,,,0.2,0.3333333333333333,,0.2222222222222222,0.3333333333333333,1.0,0.2222222222222222,,,,,,,0.6666666666666666,,0.2,0.49715,,1.0,,,0.2,0.2,,,,1.0,,1.0,,,,,,,,,0.5,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
101106-101111-201196-201570-2072,1610612749,"Andrew Bogut, Charlie Villanueva, Ramon Sessions, Joe Alexander, Michael Redd","Bogut, Villanueva, Sessions, Alexander, Redd",101106-101111-201196-201570-2072,MIL,255.0,3,4.0,-2.0,7.0,5.0,,4.0,12.0,,,3.0,,,1.0,,,2.0,6.0,,1.0,5.0,7.0,,,,,,1.0,,,,,,,,,1.0,2.0,4.0,,1.0,,,1.0,,5.0,,1.0,,2.0,,1.0,3.0,,,,,,,,,0.3333333333333333,0.2857142857142857,,0.3125,,0.14285714285714285,,0.2,,0.2,,,,67.76470588235294,16.714285714285715,27.6,16.0,24.0,,,,,0.42857142857142855,,0.14285714285714285,,,,,,0.14285714285714285,,0.4391928571428571,,0.125,0.14285714285714285,,14.700000000000001,27.6,,2.0,3.0,1.0,1.0,,2.0,,0.4,,0.42857142857142855,,,,1.0,,1.0,2.0,,,,4.0,2.0,,,2.0,1.0,,,,3.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.5,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.5294,0.4,1.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.5,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2009,2008-09,False
