EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,FTOffRebounds,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyFtPoints,PtsUnassisted3s,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Travels,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,HeaveAttempts,LostBallTurnovers,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
101107-1710-200780-201043-2207,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Randolph Morris, Joe Johnson","Williams, Bibby, Jones, Morris, Johnson",101107-1710-200780-201043-2207,ATL,303.0,1,5.0,3.0,11.0,11.0,2.0,1.0,22.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,2.0,2.0,13.0,10.0,1.0,1.0,1.0,1.0,5.0,8.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,2.0,11.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,13.0,5.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.55,1.25,0.5909090909090909,1.25,0.2,0.125,1.0,0.75,0.25,0.5,0.6666666666666666,0.2,1.0,1.0,0.5,1.0,0.5,104.55445544554456,0.5,13.181818181818182,14.363636363636363,13.0,14.272727272727273,0.1,0.2,1.0,1.0,1.0,0.5,0.4,0.4,1.0,0.1,1.0,1.0,1.0,0.1,0.5,1.0,0.3,0.43278999999999995,0.5179,0.09090909090909091,0.1111111111111111,0.38461538461538464,14.05,25.4,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-201143-201151,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Acie Law","Williams, Bibby, Jones, Horford, Law",101107-1710-200780-201143-201151,ATL,280.0,2,5.0,6.0,8.0,8.0,3.0,2.0,16.0,3.0,2.0,3.0,1.0,2.0,,,,,1.0,6.0,8.0,1.0,1.0,,15.0,9.0,2.0,3.0,1.0,1.0,7.0,4.0,3.0,1.0,,2.0,1.0,3.0,,,,7.0,1.0,1.0,3.0,4.0,2.0,6.0,,,,,1.0,3.0,,1.0,,2.0,1.0,1.0,,1.0,,,11.0,7.0,3.0,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.8333333333333334,0.875,0.75,0.875,0.1111111111111111,,,0.5,0.5,1.0,0.5714285714285714,0.5,,,1.0,0.5,1.0,82.28571428571428,,18.0,17.0,16.25,16.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.2222222222222222,0.5,0.5,,,,,,0.1111111111111111,,,0.4444444444444444,0.4415944444444444,0.4735125,0.1,0.1111111111111111,0.4666666666666667,8.225,26.1,0.375,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,1.0,1.0,0.5552,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-201143-2207,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Joe Johnson","Williams, Bibby, Jones, Horford, Johnson",101107-1710-200780-201143-2207,ATL,1843.0,8,31.0,-1.0,53.0,55.0,1.0,5.0,108.0,14.0,6.0,14.0,3.0,9.0,,2.0,,,9.0,17.0,37.0,7.0,11.0,13.0,68.0,69.0,,,,,2.0,16.0,18.0,9.0,1.0,8.0,6.0,14.0,,3.0,1.0,34.0,5.0,5.0,12.0,19.0,6.0,25.0,1.0,3.0,5.0,,6.0,14.0,1.0,14.0,,16.0,8.0,1.0,,1.0,1.0,,62.0,2.0,1.0,0.47058823529411764,0.5333333333333333,0.8571428571428571,0.6363636363636364,,0.6363636363636364,0.4594594594594595,,0.5729166666666666,,0.6090909090909091,1.0,0.22916666666666666,0.02702702702702703,,0.75,0.25,0.5,0.6538461538461539,0.2608695652173913,0.3333333333333333,0.5,0.75,0.8,0.5714285714285714,84.38415626695605,1.0,17.30188679245283,16.836363636363636,16.69811320754717,16.072727272727274,0.2916666666666667,0.2916666666666667,0.42857142857142855,0.46153846153846156,0.5,0.1875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,,,,0.1875,,,0.5208333333333334,0.512209375,,0.14545454545454545,0.18181818181818182,0.029411764705882353,7.908108108108109,25.61818181818182,0.018867924528301886,2.0,8.0,2.0,4.0,,,7.0,,,3.0,6.0,6.0,18.0,4.0,7.0,6.0,4.0,,1.0,,0.5,0.5,0.5,,0.25,0.5714285714285714,0.5714285714285714,0.5,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.5,,,,,,0.7777777777777778,0.53126,0.08823529411764706,2.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.07142857142857142,0.4,1.0,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-201143-2230,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Maurice Evans","Williams, Bibby, Jones, Horford, Evans",101107-1710-200780-201143-2230,ATL,109.0,1,2.0,-1.0,4.0,3.0,,1.0,7.0,2.0,,1.0,,2.0,,,,,,2.0,5.0,,,,4.0,5.0,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,0.4,,0.4,,0.4,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,1.0,1.0,,92.4770642201835,1.0,10.75,22.0,10.75,22.0,0.4,0.2,,,,0.4,,,,,,,,,,,0.4,0.51348,,,,,9.24,,,,2.0,1.0,1.0,,,,,,1.0,1.0,2.0,4.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,0.5754,0.5,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-201143-2436,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Al Horford, Flip Murray","Williams, Bibby, Jones, Horford, Murray",101107-1710-200780-201143-2436,ATL,184.0,2,3.0,-5.0,6.0,7.0,2.0,,13.0,2.0,,,1.0,2.0,,,,,1.0,3.0,4.0,,1.0,,6.0,11.0,2.0,2.0,,,4.0,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,6.0,4.0,2.0,,,,,,,0.75,1.0,0.6,1.0,0.6,1.0,0.2,,,,,1.0,1.0,,,,,,,101.7391304347826,,11.833333333333334,16.142857142857142,11.833333333333334,16.142857142857142,0.4,,,,,0.4,0.5,0.5,,,,,,0.2,,,0.6,0.52577,0.5121,,,0.6666666666666666,9.825,24.9,0.3333333333333333,5.0,2.0,,,1.0,1.0,,,,,,,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-201151-2207,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Acie Law, Joe Johnson","Williams, Bibby, Jones, Law, Johnson",101107-1710-200780-201151-2207,ATL,720.0,5,12.0,4.0,22.0,20.0,8.0,1.0,42.0,8.0,,,2.0,7.0,1.0,1.0,1.0,1.0,2.0,8.0,15.0,3.0,3.0,5.0,30.0,26.0,2.0,4.0,2.0,2.0,12.0,12.0,6.0,2.0,,6.0,2.0,8.0,1.0,,1.0,18.0,1.0,3.0,4.0,8.0,1.0,9.0,,1.0,1.0,,2.0,4.0,1.0,3.0,,6.0,2.0,2.0,,2.0,2.0,,30.0,12.0,8.0,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,0.5333333333333333,0.5,0.6944444444444444,0.8333333333333334,0.7142857142857143,0.8571428571428571,0.16666666666666666,,,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.5,1.0,1.0,,1.0,84.0,1.0,16.0,18.4,15.863636363636363,18.4,0.4444444444444444,,,,,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.5,0.05555555555555555,1.0,1.0,1.0,0.1111111111111111,0.16666666666666666,1.0,0.6111111111111112,0.4934777777777778,0.5341666666666667,0.1,0.11764705882352941,0.4,9.726666666666667,25.266666666666666,0.36363636363636365,,6.0,,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,,4.0,,2.0,1.0,5.0,,2.0,,,,,,,0.75,0.75,0.8333333333333334,1.0,1.0,0.5,1.0,,,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.5463,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-201151-2585,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Acie Law, Zaza Pachulia","Williams, Bibby, Jones, Law, Pachulia",101107-1710-200780-201151-2585,ATL,49.0,1,1.0,-2.0,1.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,1.0,,,,,,58.775510204081634,,45.0,4.0,29.0,4.0,,,,,,0.5,,,,0.5,,,,,,,0.5,0.497775,,,,,18.8,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61755,,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-2207-2230,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Joe Johnson, Maurice Evans","Williams, Bibby, Jones, Johnson, Evans",101107-1710-200780-2207-2230,ATL,1343.0,7,22.0,-9.0,43.0,41.0,10.0,5.0,84.0,14.0,,2.0,4.0,8.0,1.0,3.0,,,7.0,14.0,24.0,2.0,10.0,9.0,43.0,52.0,3.0,4.0,,,10.0,16.0,6.0,6.0,2.0,8.0,2.0,10.0,1.0,,2.0,22.0,3.0,7.0,4.0,12.0,5.0,17.0,1.0,3.0,10.0,1.0,2.0,7.0,,13.0,1.0,13.0,9.0,,,,,1.0,37.0,10.0,10.0,0.5714285714285714,0.6153846153846154,1.0,0.2,,0.2222222222222222,0.5833333333333334,0.75,0.5,0.75,0.5657894736842105,0.8333333333333334,0.29411764705882354,0.08333333333333333,0.07142857142857142,0.6666666666666666,0.3,0.7,0.6875,0.29411764705882354,0.75,0.5,,0.75,0.6666666666666666,90.06701414743112,,16.325581395348838,15.634146341463415,16.046511627906977,14.585365853658537,0.4117647058823529,0.058823529411764705,,,,0.23529411764705882,0.5,0.5714285714285714,0.5,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.20588235294117646,,,0.7058823529411765,0.5394863636363636,0.566075,0.23684210526315788,0.32142857142857145,0.23255813953488372,7.266666666666667,26.55,0.23255813953488372,15.0,10.0,2.0,2.0,3.0,3.0,1.0,,,3.0,3.0,6.0,12.0,2.0,1.0,1.0,6.0,,,,1.0,1.0,1.0,,,0.7142857142857143,0.7692307692307693,0.6,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,,,0.16666666666666666,0.46125,0.13953488372093023,4.0,,2.0,1.0,,1.0,,1.0,7.0,3.0,1.0,1.0,5.0,,,0.7,1.0,0.2857142857142857,,,1.0,,,3.0,,,,,,1.0,4.0,1.0,0.125,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-2207-2436,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Joe Johnson, Flip Murray","Williams, Bibby, Jones, Johnson, Murray",101107-1710-200780-2207-2436,ATL,1879.0,12,31.0,15.0,62.0,59.0,14.0,11.0,121.0,20.0,2.0,9.0,5.0,9.0,,2.0,,,12.0,18.0,38.0,4.0,14.0,20.0,68.0,53.0,4.0,7.0,1.0,4.0,18.0,12.0,6.0,12.0,5.0,6.0,2.0,8.0,,,2.0,18.0,11.0,8.0,13.0,22.0,17.0,39.0,2.0,7.0,15.0,1.0,6.0,12.0,1.0,21.0,2.0,26.0,12.0,2.0,,2.0,,,51.0,18.0,14.0,0.3333333333333333,0.42857142857142855,0.5,0.2857142857142857,0.25,0.2857142857142857,0.47368421052631576,0.5714285714285714,0.46153846153846156,0.5,0.5396825396825397,0.6,0.2692307692307692,0.13157894736842105,0.1,0.7222222222222222,0.55,0.8888888888888888,0.7777777777777778,0.5862068965517241,0.7777777777777778,0.5,1.0,0.8571428571428571,0.875,92.73017562533262,,15.258064516129032,15.813559322033898,14.258064516129032,15.0,0.38461538461538464,0.17307692307692307,0.2222222222222222,0.2857142857142857,,0.17307692307692307,0.5555555555555556,0.625,0.4,0.038461538461538464,,,,0.23076923076923078,,,0.6538461538461539,0.4991625,0.5348954545454545,0.2,0.2608695652173913,0.2647058823529412,6.752631578947369,26.77857142857143,0.22580645161290322,14.0,11.0,4.0,7.0,2.0,5.0,4.0,1.0,4.0,5.0,10.0,17.0,24.0,8.0,4.0,2.0,4.0,,2.0,3.0,0.5,0.5,0.5666666666666667,,0.2857142857142857,0.55,0.6111111111111112,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.5384615384615384,0.5714285714285714,,0.45454545454545453,0.4,0.36363636363636365,0.25,0.3333333333333333,0.5493750000000001,0.25,7.0,6.0,6.0,1.0,1.0,6.0,2.0,4.0,8.0,5.0,2.0,1.0,4.0,,0.2222222222222222,0.5333333333333333,1.0,0.6666666666666666,0.5,1.0,1.0,0.041666666666666664,3.0,1.0,3.0,3.0,,3.0,,,3.0,,0.1111111111111111,0.5714285714285714,1.0,3.0,1.0,4.0,0.3333333333333333,0.23076923076923078,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
101107-1710-200780-2207-2585,1610612737,"Marvin Williams, Mike Bibby, Solomon Jones, Joe Johnson, Zaza Pachulia","Williams, Bibby, Jones, Johnson, Pachulia",101107-1710-200780-2207-2585,ATL,580.0,3,10.0,-1.0,19.0,20.0,1.0,2.0,39.0,7.0,3.0,6.0,,1.0,,,,,2.0,10.0,14.0,1.0,2.0,3.0,26.0,27.0,,,,,,14.0,3.0,2.0,1.0,7.0,1.0,8.0,,2.0,,17.0,2.0,,5.0,5.0,2.0,7.0,,1.0,3.0,1.0,6.0,8.0,,3.0,,4.0,3.0,3.0,,3.0,2.0,,24.0,,1.0,0.7,0.7,1.0,0.5,,0.5,0.7142857142857143,,0.71875,,0.7647058823529411,,0.125,0.07142857142857142,,0.7142857142857143,0.5,,0.5555555555555556,0.4,,0.75,,0.6666666666666666,,96.82758620689656,0.6666666666666666,14.31578947368421,15.4,13.947368421052632,14.55,0.4375,0.375,0.5,0.6,0.6666666666666666,0.0625,,,,,,,,0.125,,,0.5625,0.538984375,,0.17647058823529413,0.2,,4.578571428571428,25.65,0.05263157894736842,,7.0,1.0,1.0,,,1.0,,,1.0,1.0,2.0,6.0,,1.0,1.0,5.0,,3.0,,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,0.7142857142857143,0.5,0.5,1.0,1.0,1.0,1.0,,,,,0.5,0.6535,0.07692307692307693,,,,,,1.0,1.0,,2.0,1.0,,,2.0,,0.16666666666666666,0.6666666666666666,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,True
