EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FTDefRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Avg2ptShotDistance,SecondChanceOffPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG3A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeAssists,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted2s,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockedShortMidRange,SecondChanceFtPoints,Offensive Fouls Drawn,DefensiveGoaltends,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceTurnovers,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1548-1890-200809-201161-2556,1610612748,"Mark Blount, Shawn Marion, Chris Quinn, Daequan Cook, Marcus Banks","Blount, Marion, Quinn, Cook, Banks",1548-1890-200809-201161-2556,MIA,129.0,1,3.0,3.0,,,6.0,1.0,,2.0,,1.0,,,,,1.0,,66.97674418604652,20.333333333333332,22.666666666666668,20.333333333333332,17.0,0.5,,1.0,0.53475,,24.55,,2.0,-2.0,,,,,,,,3.0,5.0,,,,1.0,,,3.0,,,,,,1.0,2.0,2.0,,,,,3.0,,,,0.75,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-1890-200821-201161-201596,1610612748,"Mark Blount, Shawn Marion, Yakhouba Diawara, Daequan Cook, Mario Chalmers","Blount, Marion, Diawara, Cook, Chalmers",1548-1890-200821-201161-201596,MIA,68.0,1,1.0,2.0,,,3.0,,,,,,,1.0,1.0,,,,63.529411764705884,34.0,17.0,34.0,13.0,,,,0.4242,,,,1.0,-2.0,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,19.4,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-1890-201161-201563-201596,1610612748,"Mark Blount, Shawn Marion, Daequan Cook, Michael Beasley, Mario Chalmers","Blount, Marion, Cook, Beasley, Chalmers",1548-1890-201161-201563-201596,MIA,37.0,1,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,116.75675675675676,19.0,9.0,19.0,8.5,,,1.0,0.58275,0.58275,23.3,1.0,1.0,-3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-1890-201161-201596-2556,1610612748,"Mark Blount, Shawn Marion, Daequan Cook, Mario Chalmers, Marcus Banks","Blount, Marion, Cook, Chalmers, Banks",1548-1890-201161-201596-2556,MIA,217.0,1,6.0,6.0,4.0,4.0,12.0,1.0,1.0,4.0,3.0,1.0,,,3.0,4.0,0.5714285714285714,,79.63133640552995,25.833333333333332,10.333333333333334,19.333333333333332,10.333333333333334,0.14285714285714285,0.25,0.5714285714285714,0.47394285714285717,0.4801125,24.325,0.6666666666666666,4.0,-2.0,,,,1.0,2.0,,3.0,7.0,9.0,1.0,,,2.0,,,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,,,0.42857142857142855,0.4375,1.0,,,,,,,,,0.14285714285714285,,,,0.2857142857142857,15.533333333333333,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,3.0,,,,,,,2.0,1.0,,,0.3333333333333333,0.6,,,0.42857142857142855,0.5,0.5,0.3969,0.125,0.25,,,,,,,,,,,,,,2.0,,1.0,4.0,,2.0,,6.0,6.0,,,,,2.0,,,,,,,,,6.0,,1.0,0.5,0.6666666666666666,0.5,,,0.75,0.75,0.6666666666666666,0.75,,,,,0.5,,,,,,,,,,,,,0.5714285714285714,0.8571428571428571,,,,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,2.0,2.0,2.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-1890-201161-2556-2733,1610612748,"Mark Blount, Shawn Marion, Daequan Cook, Marcus Banks, Shaun Livingston","Blount, Marion, Cook, Banks, Livingston",1548-1890-201161-2556-2733,MIA,185.0,2,5.0,6.0,5.0,4.0,11.0,,,,,,,3.0,3.0,5.0,,,85.62162162162161,16.6,17.0,16.6,12.833333333333334,,,,0.3399,0.3399,,1.0,3.0,,,,,2.0,,,2.0,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,2.0,,,,,0.25,1.0,0.5,0.6,1.0,,,,,,1.0,,,,,9.6,,,,,2.0,,1.0,,,1.0,1.0,,,,,4.0,1.0,0.5,0.5,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,0.25,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-1890-201596-2548-2556,1610612748,"Mark Blount, Shawn Marion, Mario Chalmers, Dwyane Wade, Marcus Banks","Blount, Marion, Chalmers, Wade, Banks",1548-1890-201596-2548-2556,MIA,57.0,1,3.0,3.0,3.0,3.0,6.0,,,,,,,,,3.0,,,151.57894736842107,9.0,10.0,9.0,10.0,,,,0.4086,0.4086,,1.0,1.0,-1.0,,,,,1.0,,1.0,3.0,4.0,1.0,,,,,,,,,,,,1.0,1.0,2.0,,,,,3.0,,,,,0.5,,,,,,,,,,,,,,1.0,16.8,,,,,3.0,,,,,,,,,,,4.0,2.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-1890-201596-2556-2733,1610612748,"Mark Blount, Shawn Marion, Mario Chalmers, Marcus Banks, Shaun Livingston","Blount, Marion, Chalmers, Banks, Livingston",1548-1890-201596-2556-2733,MIA,69.0,1,3.0,2.0,3.0,,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,0.5,,104.34782608695653,16.0,10.5,16.0,10.5,0.5,0.5,0.5,0.4885,0.4885,24.1,1.0,1.0,2.0,,,,,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,4.0,1.0,1.0,1.0,0.5,0.6666666666666666,,1.0,1.0,,,,,,,,,,,0.5,17.1,,,,,2.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,2.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,0.5,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200081-200809-201563-2548,1610612748,"Mark Blount, Jamario Moon, Chris Quinn, Michael Beasley, Dwyane Wade","Blount, Moon, Quinn, Beasley, Wade",1548-200081-200809-201563-2548,MIA,161.0,1,6.0,6.0,6.0,6.0,12.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,6.0,0.4,,107.32919254658385,14.666666666666666,12.166666666666666,14.666666666666666,12.166666666666666,0.4,0.4,0.6,0.46769,0.46769,24.45,1.0,3.0,1.0,,1.0,,,2.0,2.0,3.0,6.0,5.0,3.0,,,,,,,1.0,,,,,,,1.0,,,,,6.0,,,0.6666666666666666,0.4,0.5,,1.0,1.0,,,0.2,,,,,,,,0.4,12.933333333333332,,,,,2.0,,1.0,,,,,,,,,2.0,,0.3333333333333333,,,,,1.0,,,,,,,2.0,,,1.0,1.0,,4.0,,,,1.0,,,,,,,2.0,,2.0,6.0,,,,,,,,1.0,,,,,,,6.0,,,,,,,0.6666666666666666,,0.4,,0.5,1.0,,1.0,,,1.0,,,,,,,,0.2,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200081-201563-201596-2548,1610612748,"Mark Blount, Jamario Moon, Michael Beasley, Mario Chalmers, Dwyane Wade","Blount, Moon, Beasley, Chalmers, Wade",1548-200081-201563-201596-2548,MIA,60.0,1,2.0,3.0,2.0,1.0,5.0,,,,,,,1.0,1.0,2.0,,,120.0,11.0,12.666666666666666,11.0,12.666666666666666,,,,0.4098,0.4098,,1.0,1.0,-4.0,,,,,1.0,,1.0,,4.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,21.3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200081-201596-2548-2617,1610612748,"Mark Blount, Jamario Moon, Mario Chalmers, Dwyane Wade, Udonis Haslem","Blount, Moon, Chalmers, Wade, Haslem",1548-200081-201596-2548-2617,MIA,90.0,1,3.0,3.0,3.0,,6.0,2.0,2.0,2.0,2.0,2.0,,,,3.0,0.6666666666666666,,96.0,18.0,12.0,18.0,12.0,0.6666666666666666,0.6666666666666666,1.0,0.5786833333333333,0.5786833333333333,24.8,1.0,2.0,-2.0,1.0,1.0,,,,1.0,1.0,3.0,5.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,1.0,0.3333333333333333,0.5,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,2.0,,,1.0,1.0,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,1.0,,3.0,,,,,,,1.0,,0.3333333333333333,,0.5,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-200821-201161-201202,1610612748,"Mark Blount, Chris Quinn, Yakhouba Diawara, Daequan Cook, Joel Anthony","Blount, Quinn, Diawara, Cook, Anthony",1548-200809-200821-201161-201202,MIA,206.0,2,5.0,7.0,,4.0,12.0,3.0,,4.0,,3.0,,,1.0,,0.6666666666666666,,83.88349514563107,19.6,15.428571428571429,18.6,15.428571428571429,0.5,,0.6666666666666666,0.4924,,24.375,,3.0,-4.0,,,,,2.0,,2.0,3.0,7.0,,,,1.0,,,3.0,,,,,,,,1.0,,,,,3.0,,,,0.25,0.25,,,,,,,,,,,,,,0.3333333333333333,19.4,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,0.5,0.2,,,0.16666666666666666,,,0.6045,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.25,,0.25,,,,,,,,,,,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-200821-201161-201563,1610612748,"Mark Blount, Chris Quinn, Yakhouba Diawara, Daequan Cook, Michael Beasley","Blount, Quinn, Diawara, Cook, Beasley",1548-200809-200821-201161-201563,MIA,1136.0,4,35.0,35.0,7.0,7.0,70.0,10.0,3.0,10.0,3.0,10.0,,13.0,16.0,7.0,0.3448275862068966,,88.73239436619718,17.4,15.057142857142857,16.685714285714287,14.942857142857143,0.3448275862068966,0.42857142857142855,0.4827586206896552,0.4767448275862069,0.4246857142857143,24.54,0.2,19.0,10.0,2.0,4.0,2.0,5.0,10.0,8.0,19.0,42.0,32.0,4.0,2.0,1.0,8.0,,,23.0,8.0,1.0,1.0,6.0,,2.0,5.0,10.0,2.0,,2.0,2.0,40.0,0.125,0.14285714285714285,0.42105263157894735,0.6379310344827587,0.65625,0.16666666666666666,0.8888888888888888,0.8666666666666667,1.0,1.0,0.13793103448275862,0.5,0.5,,0.1724137931034483,0.4,0.5,,0.3448275862068966,11.321052631578947,3.0,,,,5.0,1.0,1.0,3.0,3.0,4.0,4.0,,2.0,,5.0,7.0,4.0,0.05263157894736842,0.2,0.2727272727272727,0.21428571428571427,0.3333333333333333,1.0,,,,0.506275,0.125,0.18181818181818182,4.0,1.0,0.5,0.4,0.4,0.25,14.0,,,,,7.0,3.0,7.0,1.0,1.0,2.0,2.0,3.0,,13.0,21.0,,2.0,,7.0,7.0,7.0,5.0,,,,1.0,1.0,,13.0,1.0,1.0,0.7,1.0,0.7,1.0,0.5,0.5,0.9285714285714286,0.5,0.9285714285714286,,,0.8333333333333334,1.0,,1.0,0.5,,0.7,0.7,1.0,,,,,1.0,0.7,0.047619047619047616,0.30952380952380953,,,1.0,,1.0,,,,,,1.0,,1.0,,,0.5,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-200821-201161-2592,1610612748,"Mark Blount, Chris Quinn, Yakhouba Diawara, Daequan Cook, James Jones","Blount, Quinn, Diawara, Cook, Jones",1548-200809-200821-201161-2592,MIA,574.0,1,16.0,17.0,,,33.0,4.0,,7.0,,4.0,,7.0,8.0,,0.4666666666666667,,82.78745644599303,15.8125,18.88235294117647,15.5625,17.647058823529413,0.26666666666666666,,0.6,0.47103333333333336,,24.414285714285715,,10.0,10.0,1.0,2.0,3.0,3.0,3.0,6.0,8.0,25.0,15.0,,6.0,3.0,7.0,,1.0,18.0,4.0,1.0,1.0,2.0,,,1.0,2.0,,,,,22.0,0.5,0.5,0.75,0.8,0.8333333333333334,0.5,0.8,0.7777777777777778,,,0.13333333333333333,0.5,1.0,,0.2,1.0,1.0,0.3333333333333333,0.2,13.1625,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.125,,0.5,0.2,,1.0,0.2,1.0,,0.58275,0.06666666666666667,0.125,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,6.0,,,,,2.0,,4.0,,,3.0,,,,,12.0,,,,2.0,4.0,2.0,3.0,,,1.0,,1.0,,,,1.0,0.5714285714285714,,0.5714285714285714,,,1.5,,1.5,,0.5,,0.75,1.0,,0.75,,,0.5,0.5,1.0,,,,,,0.5,0.12,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,2.0,,,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-200821-201161-2617,1610612748,"Mark Blount, Chris Quinn, Yakhouba Diawara, Daequan Cook, Udonis Haslem","Blount, Quinn, Diawara, Cook, Haslem",1548-200809-200821-201161-2617,MIA,35.0,1,2.0,2.0,2.0,2.0,4.0,,,1.0,1.0,,,,,2.0,1.0,,164.57142857142856,12.5,5.0,12.5,5.0,,,1.0,0.57585,0.57585,22.7,1.0,1.0,-5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-200821-201202-2556,1610612748,"Mark Blount, Chris Quinn, Yakhouba Diawara, Joel Anthony, Marcus Banks","Blount, Quinn, Diawara, Anthony, Banks",1548-200809-200821-201202-2556,MIA,226.0,1,7.0,7.0,,,14.0,,,,,,,2.0,7.0,,,,89.20353982300885,21.714285714285715,10.571428571428571,19.857142857142858,9.428571428571429,,,0.625,0.4811875,,,,4.0,-9.0,1.0,5.0,,1.0,2.0,1.0,8.0,2.0,11.0,,,,,,,,1.0,3.0,2.0,3.0,,1.0,1.0,,,,,,,,,0.125,0.125,0.125,1.0,0.5,0.6666666666666666,,,0.625,0.2,0.25,,0.125,,,,0.25,6.05,2.0,,,,,,1.0,5.0,5.0,,,,,1.0,,,,0.125,,0.7142857142857143,0.7142857142857143,1.0,1.0,,,,0.56945,,,,,,,,,2.0,1.0,4.0,,,,,,1.0,4.0,2.0,,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,0.25,,0.25,,0.25,,0.2,,1.0,1.0,,1.0,,0.3333333333333333,,,,1.0,0.25,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-200821-201563-2548,1610612748,"Mark Blount, Chris Quinn, Yakhouba Diawara, Michael Beasley, Dwyane Wade","Blount, Quinn, Diawara, Beasley, Wade",1548-200809-200821-201563-2548,MIA,364.0,3,11.0,12.0,5.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,,7.0,7.0,5.0,0.1111111111111111,,90.98901098901099,14.909090909090908,16.666666666666668,14.909090909090908,16.25,0.1111111111111111,0.2,0.3333333333333333,0.4867444444444444,0.4159,24.2,0.45454545454545453,6.0,-3.0,1.0,2.0,,2.0,4.0,3.0,8.0,7.0,10.0,4.0,2.0,1.0,1.0,,,2.0,5.0,1.0,1.0,1.0,,2.0,4.0,3.0,,,,,7.0,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.35,1.0,0.8333333333333334,0.7777777777777778,0.5,,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,0.4444444444444444,11.35,,,,,1.0,,1.0,,,,,,,,,3.0,2.0,0.125,0.5,,,,1.0,,,,,0.2,0.2222222222222222,2.0,1.0,1.0,0.5,0.5,0.5,4.0,,,,,,,,,,,2.0,,,4.0,,,,,,,,2.0,,,,,1.0,,4.0,,,,,,,0.5,,0.4,,0.4,,,0.6666666666666666,,,1.0,0.5,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-200821-2548-2617,1610612748,"Mark Blount, Chris Quinn, Yakhouba Diawara, Dwyane Wade, Udonis Haslem","Blount, Quinn, Diawara, Wade, Haslem",1548-200809-200821-2548-2617,MIA,339.0,2,9.0,11.0,7.0,11.0,20.0,,,1.0,1.0,,,8.0,9.0,7.0,0.1111111111111111,,84.95575221238937,19.666666666666668,14.727272727272727,19.666666666666668,12.727272727272727,,,0.3333333333333333,0.4542944444444445,0.46301875,23.6,0.7777777777777778,6.0,7.0,1.0,2.0,,1.0,5.0,3.0,8.0,11.0,4.0,7.0,2.0,1.0,2.0,,,5.0,7.0,1.0,,1.0,,,,5.0,1.0,1.0,1.0,1.0,8.0,0.3333333333333333,0.5,0.375,0.5,0.55,1.0,0.7777777777777778,0.8,0.6666666666666666,1.0,0.2222222222222222,0.5,0.5,,0.1111111111111111,,,,0.5555555555555556,12.1125,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,1.0,,3.0,2.0,,,0.2,0.2,1.0,1.0,0.1111111111111111,,0.125,0.5194,0.2,0.2222222222222222,2.0,1.0,0.5,0.4,0.4,0.5,4.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,9.0,3.0,,2.0,,,1.0,,1.0,,,,,1.0,,9.0,,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.4375,1.5,0.5,,,1.0,,,1.0,,,,,,1.0,1.0,0.25,0.5,,,0.2727272727272727,0.8181818181818182,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
1548-200809-201161-201202-201596,1610612748,"Mark Blount, Chris Quinn, Daequan Cook, Joel Anthony, Mario Chalmers","Blount, Quinn, Cook, Anthony, Chalmers",1548-200809-201161-201202-201596,MIA,218.0,1,6.0,7.0,1.0,1.0,13.0,3.0,,3.0,,3.0,1.0,3.0,3.0,1.0,0.6,1.0,85.87155963302753,20.666666666666668,13.428571428571429,20.666666666666668,13.428571428571429,0.6,,0.8,0.5195700000000001,0.4976,24.7,0.16666666666666666,4.0,-3.0,,1.0,,,1.0,,2.0,6.0,9.0,1.0,,,2.0,,,6.0,2.0,,,1.0,,2.0,4.0,2.0,,,,,6.0,,,,0.6,0.6,,1.0,1.0,,,0.2,,,,,,,,0.2,10.75,,,,,,,1.0,,,,,,,,1.0,,,0.5,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,6.0,,,,2.0,2.0,2.0,,,,1.0,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2009,2008-09,False
