EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeFGM,ShortMidRangeAssists,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyTurnovers,LongMidRangePctBlocked,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,BlockedLongMidRange,PenaltyArc3FGA,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,SecondChanceArc3Accuracy,HeaveAttempts,Blocked3s,BlockedCorner3,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,BlockedArc3,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,DefensiveGoaltends,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101131-101198-200835-2419-686,1610612765,"Jason Maxiell, Will Bynum, Walter Herrmann, Tayshaun Prince, Antonio McDyess","Maxiell, Bynum, Herrmann, Prince, McDyess",101131-101198-200835-2419-686,DET,1396.0,7,23.0,-15.0,34.0,35.0,8.0,69.0,8.0,1.0,33.0,4.0,5.0,40.0,55.0,1.0,6.0,8.0,18.0,,,12.0,1.0,8.0,1.0,6.0,2.0,33.0,,0.5,0.10810810810810811,0.6666666666666666,0.6153846153846154,1.0,71.17478510028654,24.735294117647058,15.857142857142858,22.88235294117647,14.942857142857143,0.21621621621621623,0.02702702702702703,0.2972972972972973,0.4211878378378378,0.05128205128205128,0.05714285714285714,12.43939393939394,24.025,5.0,4.0,7.0,1.0,2.0,10.0,18.0,1.0,3.0,,,16.0,1.0,2.0,6.0,,3.0,7.0,22.0,10.0,3.0,2.0,,2.0,11.0,1.0,12.0,,1.0,1.0,9.0,25.0,1.0,9.0,2.0,,10.0,2.0,,3.0,1.0,,,4.0,10.0,,,,,,,,0.6875,0.7333333333333333,1.0,0.25,0.25,0.48484848484848486,0.3333333333333333,0.47297297297297297,0.3333333333333333,0.4375,0.06060606060606061,0.2857142857142857,0.75,,0.5294117647058824,0.5,0.3333333333333333,0.5,1.0,0.25,,0.5,0.3333333333333333,0.8,0.3333333333333333,1.0,0.1111111111111111,,0.1891891891891892,0.5714285714285714,0.8,0.25,0.4864864864864865,0.5555555555555556,0.5555555555555556,0.9,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.5,,,0.42982,0.175,,,,,,,,2.0,1.0,1.0,,1.0,0.25,0.25,0.5,10.0,7.0,8.0,2.0,16.0,,3.0,,,16.0,10.0,0.875,0.7777777777777778,0.8,,0.6666666666666666,0.4233277777777778,0.4,0.29411764705882354,1.0,1.0,0.1111111111111111,1.0,,,,,1.0,,1.0,1.0,0.1111111111111111,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-200835-2419-739,1610612765,"Jason Maxiell, Will Bynum, Walter Herrmann, Tayshaun Prince, Rasheed Wallace","Maxiell, Bynum, Herrmann, Prince, Wallace",101131-101198-200835-2419-739,DET,218.0,1,4.0,-1.0,6.0,6.0,,12.0,,3.0,3.0,3.0,,7.0,8.0,3.0,2.0,2.0,2.0,,,3.0,,1.0,,,,7.0,,0.5833333333333334,0.5,0.5,0.5,,79.26605504587155,17.0,19.333333333333332,17.0,18.833333333333332,,0.5,0.8333333333333334,0.5114,,,4.7,24.46666666666667,,2.0,2.0,,,,1.0,,,1.0,,2.0,1.0,,,,,,,4.0,3.0,,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.5833333333333334,,,,,,,,,,,,,,,,0.6666666666666666,,,,,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-200835-739-947,1610612765,"Jason Maxiell, Will Bynum, Walter Herrmann, Rasheed Wallace, Allen Iverson","Maxiell, Bynum, Herrmann, Wallace, Iverson",101131-101198-200835-739-947,DET,729.0,1,12.0,9.0,19.0,19.0,,38.0,3.0,4.0,15.0,5.0,2.0,29.0,20.0,4.0,7.0,9.0,13.0,,,2.0,,3.0,,3.0,2.0,25.0,,0.6904761904761905,0.25,0.5833333333333334,0.5625,0.6,75.06172839506172,16.105263157894736,22.263157894736842,14.894736842105264,20.31578947368421,0.15,0.2,0.6,0.5603225000000001,0.09523809523809523,0.125,8.173333333333334,24.94,3.0,4.0,7.0,,,4.0,5.0,1.0,1.0,2.0,,9.0,3.0,,1.0,1.0,1.0,4.0,4.0,14.0,9.0,,2.0,,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,,4.0,2.0,,4.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,0.2222222222222222,0.2222222222222222,1.0,0.6,0.6,0.6,,0.675,0.75,0.6666666666666666,,,0.5,,0.6666666666666666,0.5,,0.5,1.0,1.0,,,0.5,0.6,0.5,,,,0.35,0.5714285714285714,0.5714285714285714,0.25,0.25,0.8,0.8,0.25,0.05,1.0,1.0,1.0,0.5,0.5,1.0,,,,0.5,0.522725,0.13793103448275862,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201155-201167-2198,1610612765,"Jason Maxiell, Will Bynum, Rodney Stuckey, Arron Afflalo, Kwame Brown","Maxiell, Bynum, Stuckey, Afflalo, Brown",101131-101198-201155-201167-2198,DET,664.0,2,11.0,-4.0,17.0,18.0,,35.0,3.0,1.0,14.0,1.0,5.0,22.0,26.0,1.0,4.0,5.0,9.0,1.0,,6.0,,5.0,,9.0,5.0,19.0,,0.5789473684210527,0.06666666666666667,0.5714285714285714,0.5,1.0,75.90361445783132,17.529411764705884,20.333333333333332,16.470588235294116,18.27777777777778,0.2,0.06666666666666667,0.6666666666666666,0.5325799999999999,0.2631578947368421,0.2777777777777778,4.014285714285714,25.6,3.0,5.0,9.0,1.0,1.0,1.0,2.0,,,1.0,,7.0,1.0,1.0,2.0,,1.0,3.0,6.0,8.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,,3.0,1.0,,4.0,,1.0,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,,0.42857142857142855,0.5,1.0,1.0,1.0,0.5,0.5,0.5666666666666667,0.5,0.5,0.14285714285714285,0.1111111111111111,,,0.42857142857142855,0.3333333333333333,,0.42857142857142855,0.25,1.0,,,,0.5,0.3333333333333333,,,,0.6,0.5555555555555556,0.625,0.4,0.13333333333333333,0.5,0.5,1.0,,,,,1.0,1.0,1.0,0.5,1.0,,1.0,0.49835,0.13636363636363635,,,,,,,,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201155-201167-686,1610612765,"Jason Maxiell, Will Bynum, Rodney Stuckey, Arron Afflalo, Antonio McDyess","Maxiell, Bynum, Stuckey, Afflalo, McDyess",101131-101198-201155-201167-686,DET,252.0,2,4.0,1.0,8.0,7.0,,15.0,,1.0,8.0,1.0,2.0,10.0,9.0,1.0,1.0,2.0,4.0,,,1.0,,1.0,,2.0,1.0,8.0,,0.5,0.1111111111111111,1.0,1.0,,85.71428571428571,19.5,13.714285714285714,17.125,13.714285714285714,,0.1111111111111111,0.4444444444444444,0.4570055555555556,0.1,0.1111111111111111,11.1375,28.3,2.0,2.0,3.0,1.0,1.0,2.0,5.0,,,,,4.0,,1.0,2.0,,,2.0,4.0,4.0,,2.0,,1.0,2.0,,2.0,,,,2.0,4.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.5,0.6666666666666666,,,,0.5,0.5,0.4444444444444444,0.5,0.5,0.125,,,,0.25,1.0,1.0,0.4,,0.3333333333333333,1.0,,1.0,,1.0,,,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.5555555555555556,0.4,0.5,1.0,,,,,,,,0.5,1.0,,,0.48005,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201155-2198-2419,1610612765,"Jason Maxiell, Will Bynum, Rodney Stuckey, Kwame Brown, Tayshaun Prince","Maxiell, Bynum, Stuckey, Brown, Prince",101131-101198-201155-2198-2419,DET,662.0,4,11.0,-8.0,18.0,19.0,3.0,37.0,5.0,,17.0,,5.0,19.0,27.0,,3.0,3.0,7.0,2.0,2.0,4.0,,4.0,,5.0,3.0,14.0,,0.5,,0.6,0.5,1.0,80.4833836858006,19.333333333333332,16.526315789473685,18.333333333333332,15.31578947368421,0.29411764705882354,,0.35294117647058826,0.44725882352941176,0.16666666666666666,0.16666666666666666,8.988235294117647,,3.0,3.0,6.0,1.0,2.0,,6.0,,,,,7.0,,2.0,4.0,,1.0,5.0,8.0,6.0,,2.0,,1.0,4.0,,4.0,,,1.0,,8.0,,4.0,,,4.0,,,1.0,3.0,,1.0,4.0,1.0,,2.0,1.0,1.0,,1.0,1.0,0.5714285714285714,0.6666666666666666,,,,0.4117647058823529,0.5,0.4117647058823529,0.5,0.625,0.058823529411764705,0.16666666666666666,0.25,,0.4,,,0.4,0.3333333333333333,0.5,,,1.0,0.3333333333333333,,,,1.0,0.35294117647058826,0.5,0.6,0.3333333333333333,0.35294117647058826,,,,,,,,,,,0.5,0.5,,,0.47085,0.2631578947368421,,,,,,,,4.0,3.0,,1.0,,0.8,0.8,0.75,2.0,2.0,5.0,2.0,6.0,,1.0,,,6.0,2.0,0.4,0.4,0.5,,,0.45788,0.3157894736842105,0.1111111111111111,1.0,2.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201155-2419-686,1610612765,"Jason Maxiell, Will Bynum, Rodney Stuckey, Tayshaun Prince, Antonio McDyess","Maxiell, Bynum, Stuckey, Prince, McDyess",101131-101198-201155-2419-686,DET,1143.0,6,19.0,-9.0,35.0,34.0,8.0,69.0,4.0,,32.0,1.0,5.0,31.0,40.0,,9.0,11.0,15.0,1.0,1.0,7.0,1.0,8.0,1.0,6.0,4.0,28.0,1.0,0.44285714285714284,0.030303030303030304,0.6428571428571429,0.5294117647058824,0.6666666666666666,86.92913385826772,17.97142857142857,15.117647058823529,17.6,13.588235294117647,0.12121212121212122,,0.3939393939393939,0.45092272727272725,0.11428571428571428,0.11764705882352941,10.384375,23.9,4.0,4.0,12.0,1.0,2.0,8.0,16.0,,1.0,,,13.0,,1.0,4.0,,1.0,3.0,18.0,8.0,,,,4.0,9.0,,9.0,,,,8.0,18.0,,4.0,,2.0,4.0,,,1.0,2.0,,,3.0,4.0,1.0,2.0,3.0,3.0,,3.0,2.0,0.6923076923076923,0.6923076923076923,,,,0.40625,0.25,0.3939393939393939,0.25,0.375,0.125,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,,,0.21052631578947367,0.2857142857142857,0.125,,,0.6666666666666666,0.625,,,,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.5,,0.48484848484848486,0.5,0.5,1.0,0.030303030303030304,,,,,,,0.5,0.5,,,0.520775,0.0967741935483871,,,,,,,,1.0,1.0,,,,0.25,0.25,1.0,10.0,1.0,8.0,1.0,3.0,,1.0,,,3.0,10.0,0.125,0.1111111111111111,0.16666666666666666,,0.3333333333333333,0.49008333333333337,0.0967741935483871,0.2857142857142857,1.0,5.0,0.5555555555555556,0.2,,,,,1.0,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201155-2419-739,1610612765,"Jason Maxiell, Will Bynum, Rodney Stuckey, Tayshaun Prince, Rasheed Wallace","Maxiell, Bynum, Stuckey, Prince, Wallace",101131-101198-201155-2419-739,DET,215.0,1,4.0,5.0,8.0,7.0,,15.0,,,8.0,,1.0,9.0,4.0,,3.0,3.0,5.0,1.0,1.0,1.0,,1.0,,2.0,1.0,7.0,,0.5,,0.75,0.75,1.0,100.46511627906976,11.375,17.714285714285715,10.375,17.0,,,0.75,0.562725,0.1111111111111111,0.1111111111111111,4.3125,,1.0,3.0,6.0,1.0,2.0,1.0,2.0,,,,,4.0,,1.0,2.0,,,2.0,4.0,4.0,,2.0,,1.0,2.0,,2.0,,,1.0,1.0,4.0,,2.0,,,2.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,0.5,0.6666666666666666,,,,0.5,0.5,0.5,0.5,0.5,0.125,0.16666666666666666,,,0.5,,,0.5,0.6666666666666666,,,,0.5,1.0,,,,,0.75,0.5,0.6,0.3333333333333333,0.25,0.5,0.5,1.0,,,,,,,,1.0,0.5,,,0.5343,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201167-2198-2419,1610612765,"Jason Maxiell, Will Bynum, Arron Afflalo, Kwame Brown, Tayshaun Prince","Maxiell, Bynum, Afflalo, Brown, Prince",101131-101198-201167-2198-2419,DET,1084.0,6,18.0,14.0,30.0,31.0,6.0,61.0,4.0,2.0,32.0,2.0,6.0,44.0,30.0,2.0,8.0,11.0,21.0,2.0,1.0,11.0,1.0,7.0,,9.0,5.0,34.0,1.0,0.5789473684210527,0.058823529411764705,0.6666666666666666,0.7333333333333333,0.6,81.03321033210332,20.2,15.419354838709678,18.466666666666665,14.96774193548387,0.11764705882352941,0.058823529411764705,0.5588235294117647,0.4742676470588235,0.13157894736842105,0.1388888888888889,7.6625,25.95,8.0,11.0,17.0,4.0,7.0,3.0,11.0,,,2.0,,16.0,2.0,4.0,8.0,,2.0,10.0,14.0,18.0,6.0,6.0,2.0,1.0,7.0,2.0,9.0,2.0,,4.0,3.0,20.0,,8.0,3.0,,10.0,,1.0,1.0,1.0,,,2.0,7.0,,1.0,3.0,1.0,1.0,3.0,2.0,0.4375,0.5384615384615384,1.0,1.0,1.0,0.5,0.5,0.5588235294117647,0.5,0.5,0.03125,0.058823529411764705,0.5,,0.5,1.0,,0.5,0.5,0.375,,,1.0,0.6,1.0,,,0.6666666666666666,0.5,0.6470588235294118,0.6875,0.36363636363636365,0.3235294117647059,0.2727272727272727,0.2727272727272727,1.0,,,,,1.0,1.0,1.0,0.875,0.5714285714285714,,1.0,0.53665,0.22727272727272727,,,,,,,,2.0,,,,,0.5,0.5,,1.0,1.0,2.0,,2.0,1.0,1.0,,,2.0,1.0,0.5,0.5,0.5,,1.0,0.6245,0.045454545454545456,0.03333333333333333,1.0,2.0,1.0,0.5,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201167-2419-686,1610612765,"Jason Maxiell, Will Bynum, Arron Afflalo, Tayshaun Prince, Antonio McDyess","Maxiell, Bynum, Afflalo, Prince, McDyess",101131-101198-201167-2419-686,DET,1156.0,7,19.0,-17.0,32.0,36.0,8.0,68.0,5.0,1.0,23.0,3.0,6.0,34.0,51.0,1.0,7.0,9.0,16.0,2.0,2.0,14.0,,4.0,,8.0,3.0,29.0,1.0,0.5517241379310345,0.11538461538461539,0.7,0.75,1.0,84.70588235294117,19.1875,15.055555555555555,17.0625,14.86111111111111,0.19230769230769232,0.038461538461538464,0.5384615384615384,0.517526923076923,0.10344827586206896,0.11538461538461539,7.547826086956522,24.566666666666666,5.0,7.0,11.0,1.0,2.0,3.0,7.0,1.0,2.0,1.0,,11.0,2.0,2.0,5.0,1.0,1.0,5.0,8.0,14.0,3.0,2.0,1.0,3.0,4.0,1.0,5.0,,1.0,1.0,3.0,11.0,1.0,6.0,2.0,,7.0,1.0,,5.0,4.0,2.0,2.0,9.0,7.0,2.0,,2.0,1.0,,2.0,1.0,0.36363636363636365,0.4,0.5,0.6666666666666666,0.6666666666666666,0.4782608695652174,0.4,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.09090909090909091,0.5555555555555556,,0.5,1.0,1.0,0.5384615384615384,0.75,0.5,,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.1,0.5,0.4230769230769231,0.6363636363636364,0.7,0.14285714285714285,0.2692307692307692,0.42857142857142855,0.5,1.0,0.07692307692307693,0.5,0.5,1.0,1.0,1.0,,0.3333333333333333,0.5,,1.0,0.51134,0.14705882352941177,,1.0,,,0.16666666666666666,,,1.0,,,2.0,,0.2,0.25,,5.0,3.0,5.0,,6.0,,3.0,1.0,,6.0,5.0,0.6,0.5,0.5,0.2,0.25,0.46308333333333335,0.17647058823529413,0.15625,1.0,1.0,0.16666666666666666,1.0,,,,,1.0,0.14285714285714285,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201167-2419-739,1610612765,"Jason Maxiell, Will Bynum, Arron Afflalo, Tayshaun Prince, Rasheed Wallace","Maxiell, Bynum, Afflalo, Prince, Wallace",101131-101198-201167-2419-739,DET,705.0,2,12.0,,21.0,22.0,3.0,43.0,5.0,3.0,13.0,5.0,9.0,26.0,26.0,3.0,5.0,9.0,12.0,2.0,2.0,7.0,,7.0,1.0,10.0,3.0,22.0,,0.5909090909090909,0.2777777777777778,0.625,0.5833333333333334,0.6666666666666666,87.82978723404256,16.095238095238095,16.681818181818183,15.095238095238095,14.409090909090908,0.2777777777777778,0.16666666666666666,0.5,0.4725805555555555,0.15789473684210525,0.21428571428571427,7.884615384615385,25.22,3.0,3.0,4.0,,1.0,2.0,4.0,1.0,2.0,,,7.0,1.0,1.0,2.0,,2.0,4.0,8.0,6.0,3.0,,,,4.0,1.0,5.0,,1.0,2.0,1.0,11.0,3.0,,2.0,2.0,3.0,,,1.0,1.0,1.0,,2.0,5.0,1.0,2.0,,,,,,0.5714285714285714,0.5714285714285714,1.0,0.2,0.2,0.5384615384615384,0.5,0.4722222222222222,0.5,0.6666666666666666,,,0.5,1.0,,0.5,0.75,0.3333333333333333,,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,,,,0.2222222222222222,0.75,0.75,0.6666666666666666,0.2222222222222222,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,1.0,,,,0.5,,,,,0.15384615384615385,,,,,,,,2.0,1.0,1.0,,3.0,0.4,0.4,0.5,15.0,3.0,7.0,7.0,16.0,,,,,16.0,15.0,0.42857142857142855,0.375,0.5,,,0.49374583333333333,0.6153846153846154,0.7142857142857143,2.0,3.0,0.25,0.6666666666666666,,,,,2.0,,2.0,5.0,0.16666666666666666,,3.0,3.0,0.25,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201167-2419-947,1610612765,"Jason Maxiell, Will Bynum, Arron Afflalo, Tayshaun Prince, Allen Iverson","Maxiell, Bynum, Afflalo, Prince, Iverson",101131-101198-201167-2419-947,DET,722.0,2,12.0,-8.0,24.0,24.0,,48.0,7.0,,20.0,,3.0,23.0,31.0,,4.0,6.0,8.0,2.0,2.0,7.0,1.0,6.0,1.0,6.0,4.0,21.0,,0.5227272727272727,,0.5,0.5454545454545454,0.6666666666666666,95.73407202216066,16.583333333333332,13.5,16.541666666666668,13.083333333333334,0.35,,0.45,0.45980999999999994,0.18181818181818182,0.18181818181818182,7.0,,2.0,5.0,9.0,1.0,1.0,2.0,4.0,,,,,10.0,,1.0,1.0,,,2.0,2.0,18.0,,2.0,,3.0,1.0,,1.0,,,,1.0,2.0,,2.0,2.0,,2.0,,,3.0,2.0,2.0,,5.0,5.0,,2.0,,,,,,0.1,0.1111111111111111,,,,0.5,1.0,0.5,1.0,1.0,0.15,0.2222222222222222,0.6,,0.2,0.6666666666666666,,0.2,0.25,,,,0.4,,0.5,1.0,,,0.45,0.5555555555555556,0.7142857142857143,,0.2,0.5,0.5,0.5,,,,,,,,1.0,1.0,,,0.6113,0.08695652173913043,,,,,,,,3.0,,,,,0.42857142857142855,0.5,,,,,,,,1.0,1.0,1.0,,,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612765,2009,2008-09,False
101131-101198-201167-686-947,1610612765,"Jason Maxiell, Will Bynum, Arron Afflalo, Antonio McDyess, Allen Iverson","Maxiell, Bynum, Afflalo, McDyess, Iverson",101131-101198-201167-686-947,DET,735.0,4,12.0,2.0,23.0,21.0,3.0,44.0,2.0,1.0,15.0,3.0,5.0,22.0,20.0,1.0,5.0,9.0,12.0,2.0,,9.0,,4.0,1.0,7.0,3.0,19.0,,0.5,0.16666666666666666,0.7142857142857143,0.8181818181818182,1.0,86.20408163265306,17.043478260869566,16.333333333333332,16.347826086956523,16.047619047619047,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.4577,0.14285714285714285,0.16666666666666666,14.853333333333333,23.900000000000002,3.0,1.0,2.0,,,6.0,11.0,1.0,2.0,,,7.0,1.0,1.0,1.0,,1.0,3.0,14.0,,3.0,,,1.0,7.0,1.0,8.0,,1.0,1.0,6.0,17.0,1.0,2.0,4.0,,3.0,,2.0,3.0,2.0,,,5.0,4.0,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4666666666666667,1.0,0.4722222222222222,1.0,0.75,0.06666666666666667,0.5,0.6,,0.25,1.0,0.5,0.3,,0.4,1.0,,0.5,0.75,1.0,1.0,,1.0,0.1111111111111111,0.5,1.0,1.0,0.6111111111111112,0.5454545454545454,0.5454545454545454,1.0,0.1111111111111111,0.5,0.5,1.0,,,,,,,,0.4278,0.13636363636363635,,,,,,,,,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1610612765,2009,2008-09,False
