EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,ShortMidRangeFrequency,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SelfOReb,Steals,LostBallSteals,LostBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Loose Ball Fouls,OffShortMidRangeReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,ShortMidRangeFGM,Corner3FGM,FtPoints,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,BadPassSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,DefThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyFtPoints,Offensive Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Arc3Assists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceTurnovers,LongMidRangePctBlocked,ShortMidRangePctBlocked,LostBallOutOfBoundsTurnovers,FTOffRebounds,3SecondViolations,OffFTReboundPct,BlockedShortMidRange,HeaveAttempts,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,BlockedLongMidRange,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,team_id,year,season,team_vs
101120-101138-1717-200826-467,1610612742,"Antoine Wright, Brandon Bass, Dirk Nowitzki, J.J. Barea, Jason Kidd","Wright, Bass, Nowitzki, Barea, Kidd",101120-101138-1717-200826-467,DAL,977.0,4,16.0,11.0,28.0,29.0,11.0,7.0,3.0,57.0,9.0,9.0,2.0,2.0,4.0,4.0,1.0,4.0,7.0,11.0,17.0,8.0,43.0,32.0,2.0,2.0,9.0,5.0,5.0,17.0,12.0,7.0,6.0,10.0,5.0,1.0,24.0,1.0,2.0,6.0,12.0,3.0,15.0,3.0,6.0,10.0,11.0,6.0,34.0,17.0,11.0,0.5454545454545454,0.6,0.6470588235294118,1.0,1.0,0.68,1.1666666666666667,0.9285714285714286,0.75,1.5,1.0,0.32,0.6,0.3333333333333333,0.25,0.6111111111111112,0.3,0.3333333333333333,0.25,0.5,84.01228249744113,15.464285714285714,18.75862068965517,15.107142857142858,16.517241379310345,0.36,1.0,1.0,0.5555555555555556,0.16,0.25,0.25,1.0,0.28,0.6666666666666666,1.0,0.5,0.5714285714285714,1.0,0.68,0.508084,0.55055,0.5455857142857143,0.2222222222222222,0.3157894736842105,0.20930232558139536,0.3953488372093023,6.417647058823529,24.5875,0.39285714285714285,4.0,0.16,3.0,,1.0,4.0,1.0,2.0,10.0,,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,,0.42857142857142855,,2.0,,,,,,0.5,,1.0,,1.0,1.0,0.3333333333333333,0.04,,1.0,1.0,9.0,2.0,12.0,2.0,4.0,1.0,,5.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,0.625,,0.75,0.8,0.3333333333333333,1.0,0.25,0.25,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101138-1717-2572-467,1610612742,"Antoine Wright, Brandon Bass, Dirk Nowitzki, Josh Howard, Jason Kidd","Wright, Bass, Nowitzki, Howard, Kidd",101120-101138-1717-2572-467,DAL,116.0,1,2.0,-6.0,5.0,5.0,5.0,5.0,,10.0,,1.0,,,,1.0,,1.0,,,3.0,,,6.0,,,,,3.0,,,,,,,,,,,2.0,2.0,,2.0,1.0,2.0,,,,,,5.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,124.13793103448276,13.0,10.2,13.0,10.2,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.3333333333333333,0.4578,,0.4578,,,,,9.366666666666667,,1.0,1.0,0.3333333333333333,,,,,,,,,,,2.0,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101138-1891-200797-200826,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Ryan Hollins, J.J. Barea","Wright, Bass, Terry, Hollins, Barea",101120-101138-1891-200797-200826,DAL,197.0,2,3.0,,5.0,3.0,1.0,1.0,,8.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,5.0,5.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,5.0,,,,1.0,,1.0,2.0,2.0,1.0,,,5.0,2.0,1.0,1.0,1.0,0.3333333333333333,,1.0,0.5,,1.0,0.5,,1.0,0.4,,,,0.2,,,,,58.477157360406096,17.4,36.666666666666664,17.4,19.0,0.4,0.5,1.0,1.0,0.2,,,,0.4,,,,1.0,1.0,0.8,0.51884,,0.4893,,,,0.4,7.266666666666667,24.55,0.2,,,1.0,,,1.0,,,,,1.0,,,,,,,,,0.5,,0.5,,,0.5,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101138-1891-200797-467,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Ryan Hollins, Jason Kidd","Wright, Bass, Terry, Hollins, Kidd",101120-101138-1891-200797-467,DAL,297.0,3,5.0,-6.0,8.0,9.0,2.0,4.0,3.0,17.0,2.0,3.0,1.0,1.0,,,,1.0,2.0,2.0,6.0,2.0,10.0,16.0,1.0,2.0,2.0,,1.0,3.0,,2.0,,1.0,,,3.0,1.0,2.0,,2.0,3.0,5.0,,2.0,5.0,3.0,2.0,8.0,3.0,2.0,,,0.3333333333333333,0.5,,0.4375,0.5,0.75,0.5555555555555556,0.5,0.75,0.25,,0.5,1.0,0.6666666666666666,0.6,1.0,1.0,,82.42424242424242,22.25,13.222222222222221,19.75,13.222222222222221,0.375,0.6666666666666666,0.6666666666666666,,0.125,,,,0.25,0.5,1.0,,,,0.625,0.46733125,0.5212,0.31685,0.2222222222222222,0.2857142857142857,0.2,0.3,7.0,25.35,0.25,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,2.0,,1.0,,2.0,,,0.5,1.0,0.5,1.0,,0.5,0.5,0.5,1.0,0.5,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,3.0,,3.0,,1.0,,,2.0,1.0,,1.0,,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101138-1891-200826-956,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, J.J. Barea, Erick Dampier","Wright, Bass, Terry, Barea, Dampier",101120-101138-1891-200826-956,DAL,271.0,3,5.0,3.0,9.0,8.0,3.0,,,17.0,,,,,,,1.0,1.0,1.0,3.0,5.0,2.0,13.0,10.0,,,,1.0,2.0,5.0,4.0,1.0,2.0,3.0,,1.0,7.0,,,1.0,3.0,,3.0,1.0,2.0,1.0,2.0,,13.0,5.0,3.0,0.6666666666666666,0.6666666666666666,0.6,,0.5,0.8571428571428571,,0.8333333333333334,0.8125,,0.8333333333333334,0.2857142857142857,1.0,,,0.6666666666666666,,,,1.0,90.33210332103322,16.77777777777778,15.0,16.77777777777778,14.875,,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,0.2857142857142857,0.4409642857142857,,0.4588833333333333,,,,0.38461538461538464,10.2,24.3,0.3333333333333333,4.0,0.5714285714285714,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,,,,,0.14285714285714285,,2.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,0.5,0.5,,,,1.0,,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101138-1891-2572-467,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Josh Howard, Jason Kidd","Wright, Bass, Terry, Howard, Kidd",101120-101138-1891-2572-467,DAL,5.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101138-1891-467-956,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Jason Kidd, Erick Dampier","Wright, Bass, Terry, Kidd, Dampier",101120-101138-1891-467-956,DAL,94.0,2,2.0,-3.0,2.0,1.0,,,1.0,3.0,,,,,,,,2.0,,,4.0,,,3.0,,2.0,,,,,,,,,,,,,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,0.5,,,45.95744680851064,30.0,34.0,15.0,34.0,,,,,0.5,,,,,,,,,,,0.418575,0.4409,,,,,,11.925,,,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101138-200826-2572-956,1610612742,"Antoine Wright, Brandon Bass, J.J. Barea, Josh Howard, Erick Dampier","Wright, Bass, Barea, Howard, Dampier",101120-101138-200826-2572-956,DAL,35.0,1,1.0,-3.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,123.42857142857142,12.5,10.0,12.5,10.0,,,,,,,,,,,,,,,1.0,0.5292,,0.5292,0.5,1.0,,,,23.2,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101189-1717-2572-467,1610612742,"Antoine Wright, James Singleton, Dirk Nowitzki, Josh Howard, Jason Kidd","Wright, Singleton, Nowitzki, Howard, Kidd",101120-101189-1717-2572-467,DAL,3.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101189-1891-200797-200826,1610612742,"Antoine Wright, James Singleton, Jason Terry, Ryan Hollins, J.J. Barea","Wright, Singleton, Terry, Hollins, Barea",101120-101189-1891-200797-200826,DAL,56.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,0.5,,,0.5,,,0.5,1.0,,,1.0,,,,1.0,102.85714285714286,14.0,14.0,14.0,14.0,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,0.5,0.4778,,,,,,,16.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101189-1891-2572-467,1610612742,"Antoine Wright, James Singleton, Jason Terry, Josh Howard, Jason Kidd","Wright, Singleton, Terry, Howard, Kidd",101120-101189-1891-2572-467,DAL,1.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101189-1891-467-956,1610612742,"Antoine Wright, James Singleton, Jason Terry, Jason Kidd, Erick Dampier","Wright, Singleton, Terry, Kidd, Dampier",101120-101189-1891-467-956,DAL,24.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,120.0,12.0,12.0,12.0,12.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.4254,,0.4254,,,,1.0,19.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-101189-200797-200826-2679,1610612742,"Antoine Wright, James Singleton, Ryan Hollins, J.J. Barea, Matt Carroll","Wright, Singleton, Hollins, Barea, Carroll",101120-101189-200797-200826-2679,DAL,187.0,1,3.0,-4.0,5.0,6.0,2.0,6.0,,11.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,5.0,9.0,,,,1.0,2.0,2.0,,2.0,,1.0,,,3.0,,,,2.0,,2.0,,,1.0,,,5.0,2.0,2.0,,,0.5,,0.5,0.625,,0.5,0.625,,0.5,0.5,,,,1.0,,,,,84.70588235294117,24.2,11.0,24.2,11.0,0.25,1.0,1.0,,0.25,,,,0.5,,,,0.5,1.0,0.75,0.4744875,,0.4119,,,,0.4,11.35,24.85,0.4,,,1.0,,,1.0,,,2.0,,1.0,,1.0,,1.0,,1.0,,,0.5,,0.5,1.0,,0.5,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-1717-1891-200797-200826,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, Ryan Hollins, J.J. Barea","Wright, Nowitzki, Terry, Hollins, Barea",101120-1717-1891-200797-200826,DAL,199.0,1,3.0,-1.0,6.0,6.0,,,2.0,12.0,,1.0,,1.0,,,1.0,4.0,1.0,2.0,7.0,1.0,7.0,8.0,1.0,2.0,2.0,,,,,1.0,,1.0,,,3.0,,2.0,,1.0,2.0,3.0,2.0,2.0,,,,5.0,,,,,0.2857142857142857,0.5,,0.4375,0.5,,0.4375,0.5,,0.125,,0.4,,1.0,0.4,0.6666666666666666,,,86.83417085427135,21.0,12.166666666666666,20.5,12.166666666666666,0.125,,,,0.5,0.25,0.3333333333333333,,0.125,0.5,,,,,0.25,0.43560625,0.5096,,,,0.2857142857142857,,13.028571428571428,25.2,,2.0,0.25,1.0,,,1.0,,,4.0,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,0.5,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,2.0,0.2857142857142857,,,0.25,0.5,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-1717-1891-200797-467,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, Ryan Hollins, Jason Kidd","Wright, Nowitzki, Terry, Hollins, Kidd",101120-1717-1891-200797-467,DAL,785.0,3,13.0,-10.0,27.0,26.0,8.0,18.0,,53.0,6.0,6.0,,,1.0,1.0,1.0,2.0,3.0,8.0,11.0,5.0,29.0,39.0,,,,1.0,4.0,4.0,6.0,3.0,3.0,5.0,3.0,,12.0,,,3.0,8.0,,8.0,4.0,7.0,6.0,10.0,4.0,29.0,4.0,8.0,0.375,0.375,0.7272727272727273,,0.25,0.6875,,0.25,0.6904761904761905,,0.3333333333333333,0.3125,0.75,,,0.6666666666666666,,,,1.0,97.22292993630573,15.148148148148149,14.461538461538462,15.148148148148149,14.192307692307692,0.375,1.0,1.0,0.5,0.125,0.5,0.5,,0.1875,,,,0.25,1.0,0.6875,0.5018125,,0.447775,0.2,0.26666666666666666,,0.13793103448275862,5.790909090909091,24.380000000000003,0.2962962962962963,3.0,0.1875,2.0,,,2.0,,,10.0,,2.0,2.0,4.0,1.0,3.0,2.0,6.0,2.0,,0.4,,0.4,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,1.0,,1.0,,1.0,,1.0,,2.0,,,,,0.125,,1.0,,7.0,,6.0,,2.0,,,3.0,1.0,1.0,,,,,,,1.0,0.6,,,0.6,,,0.3333333333333333,0.3333333333333333,,,,,2.0,1.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-1717-1891-200826-467,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, J.J. Barea, Jason Kidd","Wright, Nowitzki, Terry, Barea, Kidd",101120-1717-1891-200826-467,DAL,32.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,2.0,3.0,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,2.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,0.5,,,,,180.0,7.5,8.5,7.5,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,0.5,,,,0.5,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-1717-1891-200826-956,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, J.J. Barea, Erick Dampier","Wright, Nowitzki, Terry, Barea, Dampier",101120-1717-1891-200826-956,DAL,872.0,7,15.0,-2.0,24.0,23.0,9.0,,6.0,47.0,6.0,9.0,3.0,4.0,1.0,3.0,1.0,6.0,3.0,8.0,17.0,7.0,32.0,34.0,3.0,4.0,7.0,1.0,6.0,9.0,2.0,3.0,1.0,4.0,1.0,,11.0,2.0,4.0,7.0,7.0,6.0,13.0,4.0,8.0,12.0,9.0,4.0,25.0,9.0,9.0,0.125,0.16666666666666666,0.47058823529411764,0.75,0.16666666666666666,0.5208333333333334,0.75,0.3125,0.5714285714285714,0.875,0.4090909090909091,0.2916666666666667,0.6363636363636364,0.4444444444444444,0.5,0.6363636363636364,0.46153846153846156,0.4,,0.6666666666666666,77.61467889908256,21.291666666666668,15.695652173913043,19.166666666666668,14.956521739130435,0.375,0.6666666666666666,0.8571428571428571,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,,0.125,1.0,0.75,,0.375,0.3333333333333333,0.6666666666666666,0.5222,0.6276,0.51359375,0.14814814814814814,0.2,0.21875,0.28125,6.5058823529411764,23.642857142857142,0.375,2.0,0.08333333333333333,1.0,1.0,1.0,3.0,1.0,2.0,14.0,,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,,0.42857142857142855,0.5,0.42857142857142855,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.125,1.0,0.3333333333333333,,1.0,1.0,,,,0.3333333333333333,1.0,,4.0,,,2.0,1.0,0.16666666666666666,,1.0,2.0,7.0,1.0,9.0,4.0,3.0,2.0,,,,,1.0,,,,,,1.0,,1.0,0.4,,,,0.5,0.5,,0.5,0.5,1.0,4.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,0.125,,2.0,0.11764705882352941,0.2222222222222222,2.0,,,1.0,,,,,,,,,,,,,,,,1610612742,2009,2008-09,False
101120-1717-1891-467-956,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, Jason Kidd, Erick Dampier","Wright, Nowitzki, Terry, Kidd, Dampier",101120-1717-1891-467-956,DAL,792.0,4,13.0,,26.0,26.0,3.0,9.0,4.0,52.0,3.0,5.0,,1.0,,,6.0,9.0,4.0,10.0,17.0,4.0,31.0,31.0,1.0,2.0,2.0,1.0,2.0,2.0,14.0,4.0,7.0,8.0,3.0,3.0,17.0,,4.0,5.0,7.0,5.0,12.0,6.0,6.0,7.0,7.0,4.0,29.0,2.0,3.0,0.7,0.7,0.5882352941176471,0.5,0.5,0.6190476190476191,0.3333333333333333,0.5,0.6458333333333334,0.3333333333333333,0.5,0.19047619047619047,0.7142857142857143,0.5714285714285714,,0.625,0.4444444444444444,,,0.75,94.54545454545455,15.384615384615385,15.076923076923077,14.423076923076923,14.0,0.23809523809523808,0.6,0.6,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.19047619047619047,0.3333333333333333,,,,,0.42857142857142855,0.4836285714285714,0.54655,0.43365,0.16666666666666666,0.2,0.06451612903225806,0.06451612903225806,10.547058823529412,25.575,0.11538461538461539,3.0,0.14285714285714285,2.0,,,2.0,,,6.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,7.0,1.0,1.0,0.5,,0.5,0.5714285714285714,1.0,0.5,0.5,,,0.5,1.0,2.0,,1.0,,,1.0,,0.125,,,1.0,,1.0,,,1.0,,5.0,,3.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,0.5,,,1.0,,,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,1.0,,1.0,,,,0.5,0.3333333333333333,,,,,1.0,0.058823529411764705,,2.0,,0.3333333333333333,,1.0,1.0,0.5,,,,,,,,,,,,,1610612742,2009,2008-09,False
