EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefShortMidRangeReboundPct,SecondChanceOffPoss,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGA,PtsUnassisted2s,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeFGM,OffThreePtRebounds,OffRebounds,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,BadPassTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChancePointsPct,ShortMidRangeAssists,Offensive Fouls,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SelfOReb,SelfORebPct,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,PtsPutbacks,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,HeaveAttempts,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,OffensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
101120-101138-1717-200826-467,1610612742,"Antoine Wright, Brandon Bass, Dirk Nowitzki, J.J. Barea, Jason Kidd","Wright, Bass, Nowitzki, Barea, Kidd",101120-101138-1717-200826-467,DAL,977.0,4,16.0,-11.0,29.0,28.0,7.0,11.0,57.0,2.0,6.0,,3.0,3.0,6.0,16.0,5.0,32.0,43.0,1.0,8.0,,2.0,10.0,5.0,10.0,2.0,25.0,4.0,9.0,16.0,2.0,4.0,1.0,6.0,10.0,6.0,6.0,3.0,27.0,2.0,7.0,0.8333333333333334,0.8333333333333334,0.375,0.125,0.46551724137931033,0.1,0.5,0.1,0.6666666666666666,0.7,0.6666666666666666,84.01228249744113,18.75862068965517,15.464285714285714,16.517241379310345,15.107142857142858,0.20689655172413793,0.3333333333333333,0.5,1.0,0.10344827586206896,0.3,,0.6551724137931034,0.49947931034482757,0.44975,0.0967741935483871,0.16666666666666666,0.0625,6.46875,0.2413793103448276,0.6666666666666666,5.0,1.0,4.0,9.0,5.0,13.0,15.0,9.0,4.0,5.0,4.0,1.0,1.0,1.0,,1.0,1.0,0.38461538461538464,0.38461538461538464,0.4482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.3103448275862069,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,24.299999999999997,7.0,2.0,3.0,2.0,,2.0,,,,0.5,1.0,0.75,0.75,0.2413793103448276,3.0,3.0,7.0,1.0,1.0,0.375,0.3888888888888889,0.2,,,0.42857142857142855,0.42857142857142855,1.0,2.0,0.1,3.0,5.0,4.0,0.4,0.25,0.5,0.42857142857142855,0.46932,,,,,1.0,4.0,,5.0,,2.0,1.0,2.0,1.0,,1.0,1.0,0.35714285714285715,0.125,0.3333333333333333,0.5,0.6666666666666666,0.13793103448275862,0.25,0.25,1.0,0.15625,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.2,0.35714285714285715,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101138-1717-2572-467,1610612742,"Antoine Wright, Brandon Bass, Dirk Nowitzki, Josh Howard, Jason Kidd","Wright, Bass, Nowitzki, Howard, Kidd",101120-101138-1717-2572-467,DAL,116.0,1,2.0,6.0,5.0,5.0,5.0,5.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,6.0,,1.0,3.0,4.0,6.0,,,,,,3.0,3.0,3.0,,,,,,2.0,4.0,1.0,6.0,6.0,5.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,1.0,1.0,1.0,124.13793103448276,10.2,13.0,10.2,13.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.6066,0.6066,0.25,0.25,1.0,6.133333333333333,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101138-1891-200797-200826,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Ryan Hollins, J.J. Barea","Wright, Bass, Terry, Hollins, Barea",101120-101138-1891-200797-200826,DAL,197.0,2,3.0,,3.0,5.0,1.0,1.0,8.0,,,,,2.0,1.0,5.0,3.0,5.0,5.0,1.0,3.0,,2.0,,,,,,2.0,3.0,7.0,,,,,1.0,2.0,4.0,2.0,,2.0,1.0,,,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3125,0.3333333333333333,1.0,1.0,1.0,58.477157360406096,36.666666666666664,17.4,19.0,17.4,,,,,0.3333333333333333,,,0.16666666666666666,0.38624166666666665,0.35203333333333336,0.25,0.2857142857142857,0.4,13.719999999999999,0.3333333333333333,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,24.4,3.0,2.0,1.0,,,,,,,,,1.0,1.0,0.5,1.0,,4.0,,,,0.8,,1.0,,0.3333333333333333,0.3333333333333333,,,,,2.0,4.0,1.0,,1.0,,0.3301,,,,,,,3.0,5.0,,,,,,,,,0.625,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101138-1891-200797-467,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Ryan Hollins, Jason Kidd","Wright, Bass, Terry, Hollins, Kidd",101120-101138-1891-200797-467,DAL,297.0,3,5.0,6.0,9.0,8.0,4.0,2.0,17.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,16.0,10.0,2.0,2.0,1.0,8.0,2.0,1.0,3.0,1.0,8.0,2.0,2.0,3.0,,1.0,1.0,2.0,5.0,2.0,2.0,,15.0,8.0,4.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8333333333333334,0.875,0.8,0.8,0.5,0.4,,82.42424242424242,13.222222222222221,22.25,13.222222222222221,19.75,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,0.25,1.0,0.8888888888888888,0.5294333333333333,0.5656125,,,0.5,7.333333333333333,0.4444444444444444,1.0,,1.0,1.0,4.0,3.0,6.0,6.0,4.0,1.0,2.0,,,2.0,1.0,,,0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,1.0,,0.4444444444444444,0.25,0.25,,0.25,23.983333333333334,,4.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,2.0,0.25,,,,,,,,,,1.0,0.5,,2.0,2.0,1.0,1.0,3.0,,2.0,1.0,,,,,0.5,,,,,0.2222222222222222,1.0,1.0,1.0,0.0625,,,,,,1.0,,,,,,,,,,,,,,,,0.25,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101138-1891-200826-956,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, J.J. Barea, Erick Dampier","Wright, Bass, Terry, Barea, Dampier",101120-101138-1891-200826-956,DAL,271.0,3,5.0,-3.0,8.0,9.0,,3.0,17.0,4.0,4.0,,,2.0,5.0,6.0,,10.0,13.0,,,,,6.0,3.0,3.0,2.0,6.0,2.0,2.0,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,8.0,,,0.6,0.75,0.8333333333333334,,0.625,,0.625,,1.0,1.0,,90.33210332103322,15.0,16.77777777777778,14.875,16.77777777777778,0.5,1.0,1.0,0.5,0.25,,,0.75,0.57495,,0.125,0.16666666666666666,,6.3500000000000005,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,1.0,,,1.0,,,,,0.25,0.5,0.5,1.0,0.125,,,,,24.6,,4.0,,,,,,,,,,,,,,1.0,1.0,,,0.5,0.3333333333333333,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,0.125,,,,0.2,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101138-1891-2572-467,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Josh Howard, Jason Kidd","Wright, Bass, Terry, Howard, Kidd",101120-101138-1891-2572-467,DAL,5.0,1,,2.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,288.0,5.0,,5.0,,,,,,,,,,0.2606,0.2606,,,1.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101138-1891-467-956,1610612742,"Antoine Wright, Brandon Bass, Jason Terry, Jason Kidd, Erick Dampier","Wright, Bass, Terry, Kidd, Dampier",101120-101138-1891-467-956,DAL,94.0,2,2.0,3.0,1.0,2.0,,,3.0,,,,,,,,3.0,3.0,,,,1.0,1.0,,,,,,2.0,2.0,2.0,,,,,,2.0,4.0,2.0,3.0,1.0,,,,,,,,0.75,0.5,0.5,0.5,0.5,45.95744680851064,34.0,30.0,34.0,15.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101138-200826-2572-956,1610612742,"Antoine Wright, Brandon Bass, J.J. Barea, Josh Howard, Erick Dampier","Wright, Bass, Barea, Howard, Dampier",101120-101138-200826-2572-956,DAL,35.0,1,1.0,3.0,1.0,2.0,1.0,2.0,3.0,,,,,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,3.0,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.5,1.5,,1.0,,123.42857142857142,10.0,12.5,10.0,12.5,,,,,,,,,0.369,0.369,1.0,1.0,1.0,7.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101189-1717-2572-467,1610612742,"Antoine Wright, James Singleton, Dirk Nowitzki, Josh Howard, Jason Kidd","Wright, Singleton, Nowitzki, Howard, Kidd",101120-101189-1717-2572-467,DAL,3.0,1,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,,1.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,480.0,3.0,,,,0.5,1.0,1.0,,,0.5,1.0,0.5,0.29445,0.29445,,,1.0,2.8,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,0.5,,,1.0,,,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,0.5,0.29445,,,,,,,,2.0,,,,,,,,,0.5,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101189-1891-200797-200826,1610612742,"Antoine Wright, James Singleton, Jason Terry, Ryan Hollins, J.J. Barea","Wright, Singleton, Terry, Hollins, Barea",101120-101189-1891-200797-200826,DAL,56.0,1,1.0,,2.0,2.0,,,4.0,,,,,2.0,1.0,2.0,,2.0,2.0,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,1.0,,102.85714285714286,14.0,14.0,14.0,14.0,,,,,1.0,,,,0.3915,,,,,16.55,,,,1.0,,,,,,,,,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101189-1891-2572-467,1610612742,"Antoine Wright, James Singleton, Jason Terry, Josh Howard, Jason Kidd","Wright, Singleton, Terry, Howard, Kidd",101120-101189-1891-2572-467,DAL,1.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101189-1891-467-956,1610612742,"Antoine Wright, James Singleton, Jason Terry, Jason Kidd, Erick Dampier","Wright, Singleton, Terry, Kidd, Dampier",101120-101189-1891-467-956,DAL,24.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,2.0,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,120.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-101189-200797-200826-2679,1610612742,"Antoine Wright, James Singleton, Ryan Hollins, J.J. Barea, Matt Carroll","Wright, Singleton, Hollins, Barea, Carroll",101120-101189-200797-200826-2679,DAL,187.0,1,3.0,4.0,6.0,5.0,6.0,2.0,11.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,9.0,5.0,3.0,3.0,,9.0,4.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,,,,,1.0,,,,9.0,9.0,6.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,1.0,84.70588235294117,11.0,24.2,11.0,24.2,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.6666666666666666,0.47610833333333336,0.47610833333333336,,,1.0,10.1,1.0,,,2.0,,,1.0,3.0,3.0,,,1.0,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.5,,,,,,22.46666666666667,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,0.3333333333333333,,1.0,3.0,,,,,1.0,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-1717-1891-200797-200826,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, Ryan Hollins, J.J. Barea","Wright, Nowitzki, Terry, Hollins, Barea",101120-1717-1891-200797-200826,DAL,199.0,1,3.0,1.0,6.0,6.0,,,12.0,,,,,2.0,2.0,2.0,4.0,8.0,7.0,,,,,2.0,1.0,1.0,,2.0,3.0,3.0,3.0,1.0,1.0,,,,2.0,4.0,2.0,8.0,,,0.5,0.5,1.0,,0.6666666666666666,,0.8,,0.6,0.6,0.3333333333333333,86.83417085427135,12.166666666666666,21.0,12.166666666666666,20.5,,,,,0.6666666666666666,,,0.3333333333333333,0.46116666666666667,,0.4,0.5,,16.4,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,0.5,,,,,,22.5,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,0.5,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-1717-1891-200797-467,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, Ryan Hollins, Jason Kidd","Wright, Nowitzki, Terry, Hollins, Kidd",101120-1717-1891-200797-467,DAL,785.0,3,13.0,10.0,26.0,27.0,18.0,8.0,53.0,6.0,7.0,4.0,5.0,4.0,9.0,13.0,6.0,39.0,29.0,5.0,8.0,6.0,28.0,8.0,4.0,8.0,3.0,20.0,3.0,6.0,9.0,1.0,2.0,1.0,4.0,6.0,7.0,9.0,4.0,31.0,28.0,18.0,0.4444444444444444,0.5,0.6923076923076923,0.625,0.717391304347826,0.6875,0.7222222222222222,0.7,1.0,1.0,1.0,97.22292993630573,14.461538461538462,15.148148148148149,14.192307692307692,15.148148148148149,0.30434782608695654,0.8571428571428571,0.8571428571428571,0.5,0.17391304347826086,0.3125,0.8,0.7391304347826086,0.5522739130434783,0.545178125,0.15384615384615385,0.25,0.717948717948718,6.346153846153846,0.6923076923076923,1.0,4.0,2.0,4.0,9.0,5.0,10.0,12.0,9.0,4.0,4.0,3.0,1.0,4.0,3.0,,,0.8,0.5,0.5,0.43478260869565216,0.5,0.5,0.5,0.391304347826087,0.4444444444444444,0.4444444444444444,0.75,0.4444444444444444,25.21,2.0,10.0,3.0,,1.0,1.0,,1.0,1.0,0.5,,1.0,1.0,0.08695652173913043,1.0,2.0,3.0,,,0.4,0.3333333333333333,0.4,,1.0,0.5,0.5,7.0,8.0,0.4375,1.0,1.0,1.0,0.25,1.0,,0.3333333333333333,0.5732,3.0,4.0,0.5,0.42857142857142855,1.0,1.0,,8.0,3.0,,1.0,1.0,,,1.0,1.0,1.3333333333333333,,,,,0.043478260869565216,1.0,1.0,1.0,0.20512820512820512,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.0625,,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-1717-1891-200826-467,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, J.J. Barea, Jason Kidd","Wright, Nowitzki, Terry, Barea, Kidd",101120-1717-1891-200826-467,DAL,32.0,1,1.0,1.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,3.0,2.0,,,,3.0,,,1.0,,3.0,,,1.0,,,,,1.0,,,,3.0,3.0,2.0,,,,,0.5,0.5,0.5,0.5,,,,180.0,8.5,7.5,6.0,7.5,,,,,,,,1.0,0.42555000000000004,0.42555000000000004,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,1.0,1.0,1.0,23.96666666666667,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,0.5,,,,,,1.0,3.0,0.3333333333333333,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,2.0,,,,,,,,,,,,,,,0.5,0.6666666666666666,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2009,2008-09,True
101120-1717-1891-200826-956,1610612742,"Antoine Wright, Dirk Nowitzki, Jason Terry, J.J. Barea, Erick Dampier","Wright, Nowitzki, Terry, Barea, Dampier",101120-1717-1891-200826-956,DAL,872.0,7,15.0,2.0,23.0,24.0,,9.0,47.0,8.0,13.0,,,8.0,13.0,24.0,5.0,34.0,32.0,,,,,20.0,10.0,11.0,6.0,23.0,5.0,7.0,11.0,1.0,2.0,,4.0,12.0,8.0,7.0,4.0,27.0,,,0.7692307692307693,0.9090909090909091,0.5416666666666666,,0.58,,0.6111111111111112,,0.5555555555555556,0.5384615384615384,0.6,77.61467889908256,15.695652173913043,21.291666666666668,14.956521739130435,19.166666666666668,0.52,0.6153846153846154,0.6153846153846154,0.75,0.32,,,0.56,0.516386,,0.14814814814814814,0.15384615384615385,,7.020833333333333,,,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,0.04,0.625,0.625,0.8,0.04,1.0,1.0,1.0,1.0,27.2,3.0,6.0,2.0,,,1.0,1.0,,,0.5,,0.5,1.0,0.12,,,4.0,2.0,1.0,,0.36363636363636365,,0.6666666666666666,,,,,,,4.0,5.0,4.0,0.36363636363636365,0.6,,0.8,0.54314,,,,,,,1.0,7.0,,,,,,,,2.0,0.6,,,0.3333333333333333,,,,,,0.20588235294117646,,1.0,,2.0,,,,,3.0,,,1.0,,0.6,0.6,0.5,,,,,,,2.0,2.0,2.0,1.0,0.5,1.0,0.09090909090909091,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,1610612742,2009,2008-09,True
