EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,DefThreePtRebounds,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,DefCorner3ReboundPct,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Loose Ball Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,Arc3Assists,SelfOReb,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffensiveGoaltends,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1713-200767-201146-201604-2039,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Chris Douglas-Roberts, Keyon Dooling","Carter, Boone, Jianlian, Douglas-Roberts, Dooling",1713-200767-201146-201604-2039,NJN,324.0,1,5.0,-4.0,9.0,10.0,10.0,1.0,19.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,5.0,7.0,1.0,2.0,13.0,17.0,6.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,13.0,0.6,0.6,1.0,0.5,0.5,0.7142857142857143,0.7222222222222222,0.7222222222222222,0.2222222222222222,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,84.44444444444444,17.88888888888889,16.3,17.22222222222222,14.8,0.4444444444444444,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,0.5058833333333334,3.7857142857142856,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-201604-2553,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Chris Douglas-Roberts, Jarvis Hayes","Carter, Boone, Jianlian, Douglas-Roberts, Hayes",1713-200767-201146-201604-2553,NJN,323.0,2,5.0,4.0,10.0,9.0,4.0,2.0,19.0,2.0,5.0,,2.0,1.0,1.0,1.0,3.0,8.0,2.0,2.0,16.0,12.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,1.0,3.0,2.0,5.0,,,,,2.0,3.0,14.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.375,0.6,0.6666666666666666,0.2,,0.5,0.5,0.4,0.5,0.4,0.3333333333333333,1.0,84.70588235294117,14.0,20.333333333333332,11.6,17.666666666666668,0.5,0.4,0.5,,0.2,,,,0.1,1.0,1.0,1.0,0.1,0.7,0.479245,5.3125,27.6,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,1.0,0.5,1.0,0.5,1.1666666666666667,0.5,1.125,0.125,0.2,0.5,0.5,0.5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5412,0.41263333333333335,0.09090909090909091,0.1111111111111111,0.125,0.5625,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-201604-2734,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Chris Douglas-Roberts, Devin Harris","Carter, Boone, Jianlian, Douglas-Roberts, Harris",1713-200767-201146-201604-2734,NJN,144.0,2,2.0,-1.0,5.0,6.0,4.0,,11.0,,2.0,1.0,1.0,,,,1.0,4.0,,,3.0,4.0,2.0,,,,1.0,,1.0,,,1.0,2.0,,2.0,,3.0,,3.0,,,,,,,3.0,1.0,1.0,,,,0.25,0.25,0.3,,,,1.0,,1.0,,,1.0,110.0,16.2,10.5,16.2,8.833333333333334,0.5,,,,0.25,1.0,1.0,1.0,,,,,,0.5,0.509975,7.05,,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,2.0,,,,,1.0,,,1.0,2.0,1.0,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,0.25,,,,,,,,,,,,,,0.4394,0.2,0.2,,0.6666666666666666,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-2039-2239,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Keyon Dooling, Trenton Hassell","Carter, Boone, Jianlian, Dooling, Hassell",1713-200767-201146-2039-2239,NJN,307.0,3,5.0,-2.0,8.0,10.0,,1.0,18.0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,6.0,8.0,,2.0,3.0,4.0,,1.0,1.0,1.0,,,3.0,1.0,4.0,,5.0,2.0,7.0,,,3.0,1.0,2.0,3.0,6.0,,,1.0,0.2,0.2,0.5,0.35714285714285715,0.35714285714285715,0.7142857142857143,,,0.8,1.0,0.625,0.4,1.0,0.75,84.4299674267101,14.125,19.4,13.875,16.7,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.8571428571428571,0.5218428571428572,3.0,24.740000000000002,2.0,,,,,,,,,2.0,1.0,,,,,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,0.5,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,1.0,,,,0.402675,,,,0.16666666666666666,0.25,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-2039-2250,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Keyon Dooling, Bobby Simmons","Carter, Boone, Jianlian, Dooling, Simmons",1713-200767-201146-2039-2250,NJN,4255.0,9,71.0,-10.0,124.0,124.0,21.0,13.0,248.0,16.0,31.0,4.0,10.0,3.0,6.0,30.0,35.0,77.0,17.0,36.0,138.0,148.0,38.0,32.0,42.0,30.0,19.0,14.0,33.0,3.0,6.0,3.0,80.0,10.0,27.0,3.0,42.0,15.0,57.0,12.0,8.0,16.0,4.0,14.0,31.0,127.0,0.5428571428571428,0.5588235294117647,0.8235294117647058,0.4722222222222222,0.4722222222222222,0.45454545454545453,0.5353982300884956,0.5524193548387096,0.3185840707964602,0.75,1.0,0.7714285714285715,0.25,0.7358490566037735,0.25862068965517243,0.3333333333333333,0.8947368421052632,83.9294947121034,18.580645161290324,15.733870967741936,17.661290322580644,15.008064516129032,0.2743362831858407,0.5161290322580645,0.5925925925925926,0.375,0.08849557522123894,0.4,0.4,0.75,0.05309734513274336,0.5,0.5,1.0,0.26548672566371684,0.5929203539823009,0.4973814159292035,10.176623376623377,25.066666666666666,18.0,1.0,3.0,2.0,3.0,15.0,36.0,14.0,1.0,4.0,17.0,2.0,7.0,11.0,5.0,10.0,1.0,5.0,3.0,16.0,9.0,14.0,5.0,10.0,12.0,8.0,6.0,24.0,25.0,11.0,2.0,7.0,5.0,7.0,16.0,18.0,0.2,0.2857142857142857,0.5,0.3888888888888889,0.43333333333333335,0.4583333333333333,0.47058823529411764,0.06493506493506493,0.12903225806451613,0.6666666666666666,0.16666666666666666,0.5714285714285714,0.3185840707964602,0.4166666666666667,0.42857142857142855,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2,0.6666666666666666,0.26666666666666666,0.25,0.4666666666666667,0.46220714285714287,0.4279266666666667,0.09016393442622951,0.12790697674418605,0.07971014492753623,0.11594202898550725,0.14516129032258066,1.0,5.0,1.0,4.0,,,1.0,1.0,0.2777777777777778,0.26666666666666666,0.75,1.0,1.0,2.0,1.0,2.0,4.0,2.0,11.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,0.5,0.027777777777777776,0.21052631578947367,0.3333333333333333,0.5,0.05660377358490566,0.7142857142857143,0.7857142857142857,0.2222222222222222,0.5,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-2039-2553,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Keyon Dooling, Jarvis Hayes","Carter, Boone, Jianlian, Dooling, Hayes",1713-200767-201146-2039-2553,NJN,1426.0,9,24.0,3.0,50.0,48.0,14.0,6.0,98.0,9.0,11.0,3.0,5.0,2.0,2.0,5.0,17.0,28.0,4.0,7.0,58.0,55.0,8.0,26.0,12.0,5.0,4.0,4.0,8.0,2.0,1.0,2.0,20.0,3.0,13.0,,17.0,5.0,22.0,4.0,2.0,12.0,,5.0,14.0,47.0,0.23529411764705882,0.25,1.0,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.6571428571428571,0.6627906976744186,0.2,0.3333333333333333,,0.7647058823529411,0.3,0.7391304347826086,0.25,0.5,0.75,98.96213183730715,14.32,14.791666666666666,13.68,13.833333333333334,0.3142857142857143,0.8181818181818182,0.8181818181818182,0.1111111111111111,0.14285714285714285,0.6,0.6,0.6666666666666666,0.05714285714285714,1.0,1.0,1.0,0.14285714285714285,0.5142857142857142,0.4691042857142857,10.307142857142859,25.842857142857145,24.0,2.0,2.0,3.0,4.0,5.0,12.0,2.0,1.0,4.0,12.0,3.0,4.0,11.0,5.0,8.0,2.0,5.0,8.0,24.0,,2.0,,1.0,4.0,,,14.0,18.0,3.0,6.0,5.0,4.0,5.0,24.0,24.0,0.4,0.75,0.625,0.9,0.6153846153846154,0.9166666666666666,0.6052631578947368,,,0.6666666666666666,0.5,0.8,0.34285714285714286,0.4166666666666667,0.4166666666666667,0.2,0.4,0.4,0.4,1.0,0.3076923076923077,0.75,0.3076923076923077,0.25,0.4,0.50094,0.4908653846153846,0.08108108108108109,0.1,0.1896551724137931,0.41379310344827586,0.48,,,2.0,8.0,2.0,,1.0,1.0,,,0.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,7.0,2.0,,1.0,1.0,,1.0,4.0,,2.0,6.0,1.0,,0.16666666666666666,,0.75,,0.8,1.0,0.2,1.0,0.07692307692307693,1.0,2.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-2039-2734,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Keyon Dooling, Devin Harris","Carter, Boone, Jianlian, Dooling, Harris",1713-200767-201146-2039-2734,NJN,742.0,3,12.0,5.0,22.0,24.0,11.0,2.0,46.0,4.0,5.0,,1.0,,1.0,6.0,7.0,12.0,2.0,7.0,26.0,21.0,8.0,6.0,3.0,6.0,4.0,1.0,5.0,,1.0,,11.0,1.0,6.0,1.0,8.0,2.0,10.0,2.0,1.0,2.0,,2.0,4.0,24.0,0.5714285714285714,0.6666666666666666,0.5,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.5263157894736842,0.5909090909090909,0.3684210526315789,1.0,1.0,0.8571428571428571,0.2,0.7777777777777778,0.2,,1.0,89.2722371967655,14.409090909090908,17.708333333333332,13.090909090909092,16.166666666666668,0.2631578947368421,0.8,0.8,0.25,0.05263157894736842,,,,0.05263157894736842,,,,0.3157894736842105,0.631578947368421,0.5199078947368421,11.25,24.7,15.0,1.0,1.0,3.0,4.0,3.0,6.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,4.0,7.0,1.0,4.0,4.0,15.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,15.0,15.0,0.25,0.5,0.5714285714285714,0.5,0.5,0.5,0.5769230769230769,0.08333333333333333,,0.5,,0.5,0.3157894736842105,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.36363636363636365,0.75,0.36363636363636365,0.25,0.3333333333333333,0.5494,0.5494818181818182,0.14285714285714285,0.21428571428571427,0.07692307692307693,0.5769230769230769,0.6818181818181818,,1.0,,,,,,,0.2,,0.5,,,,,,,2.0,1.0,,2.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,,,0.3333333333333333,1.0,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-2239-2734,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Trenton Hassell, Devin Harris","Carter, Boone, Jianlian, Hassell, Harris",1713-200767-201146-2239-2734,NJN,40.0,1,1.0,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,0.5,0.5,0.5,,,,,,1.0,,,72.0,29.0,11.0,25.0,11.0,,,,,0.5,1.0,1.0,,,,,,0.5,0.5,0.44995,9.3,25.0,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,2.0,1.0,,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,0.5,,,,0.44995,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-2250-2553,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Bobby Simmons, Jarvis Hayes","Carter, Boone, Jianlian, Simmons, Hayes",1713-200767-201146-2250-2553,NJN,907.0,6,15.0,10.0,29.0,26.0,12.0,5.0,55.0,1.0,3.0,,3.0,1.0,2.0,7.0,5.0,14.0,4.0,9.0,25.0,15.0,4.0,6.0,12.0,7.0,2.0,4.0,6.0,1.0,1.0,,16.0,2.0,9.0,,13.0,4.0,17.0,5.0,4.0,6.0,,4.0,7.0,22.0,0.4,0.4,1.0,0.4444444444444444,0.4444444444444444,0.35714285714285715,0.4782608695652174,0.4807692307692308,0.391304347826087,0.8333333333333334,,0.75,0.2222222222222222,0.7222222222222222,0.2857142857142857,,1.0,87.32083792723263,15.862068965517242,17.192307692307693,14.827586206896552,15.461538461538462,0.13043478260869565,0.3333333333333333,0.5,1.0,0.13043478260869565,,,,0.08695652173913043,0.5,0.5,1.0,0.30434782608695654,0.5217391304347826,0.47321521739130434,11.571428571428571,24.644444444444446,10.0,,1.0,,,4.0,8.0,3.0,2.0,3.0,3.0,,3.0,3.0,2.0,2.0,2.0,4.0,,10.0,,3.0,1.0,1.0,4.0,4.0,2.0,5.0,6.0,3.0,,1.0,1.0,1.0,10.0,10.0,0.5,,1.0,0.375,0.8333333333333334,0.375,0.8333333333333334,0.07142857142857142,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.34782608695652173,0.5,0.5,0.25,0.42857142857142855,0.42857142857142855,0.25,,,,0.5,0.6666666666666666,0.42857142857142855,0.486925,0.4964583333333333,0.11538461538461539,0.17647058823529413,0.12,0.4,0.3448275862068966,,2.0,,1.0,,,,,0.4,0.25,0.6,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,1.0,4.0,,,,,,,1.0,,1.0,,1.0,,0.25,1.0,0.75,0.07692307692307693,1.0,1.0,0.25,1.0,0.16666666666666666,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
1713-200767-201146-2250-2734,1610612751,"Vince Carter, Josh Boone, Yi Jianlian, Bobby Simmons, Devin Harris","Carter, Boone, Jianlian, Simmons, Harris",1713-200767-201146-2250-2734,NJN,3668.0,8,61.0,-20.0,106.0,109.0,15.0,12.0,215.0,18.0,37.0,7.0,13.0,4.0,7.0,24.0,38.0,78.0,11.0,31.0,131.0,151.0,30.0,46.0,30.0,24.0,15.0,10.0,25.0,3.0,9.0,1.0,60.0,15.0,19.0,4.0,33.0,21.0,54.0,4.0,1.0,10.0,1.0,16.0,32.0,111.0,0.39473684210526316,0.42857142857142855,0.9090909090909091,0.3548387096774194,0.3548387096774194,0.48717948717948717,0.5,0.5466101694915254,0.28440366972477066,0.4,0.8,0.5428571428571428,0.375,0.5918367346938775,0.35,0.5263157894736842,0.6875,84.40567066521265,17.358490566037737,16.770642201834864,16.11320754716981,15.522935779816514,0.3394495412844037,0.4864864864864865,0.6,0.5,0.11926605504587157,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.06422018348623854,0.5714285714285714,0.5714285714285714,0.75,0.22018348623853212,0.6238532110091743,0.5185463302752293,8.006410256410257,24.825806451612905,8.0,4.0,10.0,,2.0,13.0,28.0,7.0,,3.0,22.0,7.0,14.0,20.0,1.0,3.0,1.0,4.0,5.0,10.0,3.0,7.0,8.0,5.0,10.0,4.0,2.0,23.0,25.0,11.0,3.0,7.0,5.0,8.0,10.0,8.0,0.25,0.5,0.3333333333333333,0.5,0.35714285714285715,0.5263157894736842,0.45454545454545453,0.10256410256410256,0.1891891891891892,0.7142857142857143,0.16666666666666666,0.6363636363636364,0.25688073394495414,0.4642857142857143,0.48148148148148145,0.38461538461538464,0.2916666666666667,0.2916666666666667,0.5882352941176471,0.4,0.2857142857142857,,0.42857142857142855,,0.2916666666666667,0.5168192307692308,0.5552928571428571,0.09565217391304348,0.13095238095238096,0.15267175572519084,0.07633587786259542,0.07547169811320754,1.0,6.0,,6.0,2.0,,2.0,,0.3,0.35294117647058826,0.4166666666666667,1.0,1.0,3.0,1.0,3.0,3.0,6.0,7.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,,4.0,2.0,0.3333333333333333,0.03571428571428571,0.26666666666666666,,0.42857142857142855,0.07692307692307693,0.375,1.0,0.17647058823529413,0.3333333333333333,0.14285714285714285,1.0,,,0.25,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,False
