EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,3SecondViolations,SelfOReb,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,DefArc3ReboundPct,SelfORebPct,PenaltyOffPoss,ShortMidRangeFGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PenaltyTurnovers,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,BadPassSteals,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeAssists,FTDefRebounds,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,LongMidRangePctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,FTOffRebounds,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,HeaveAttempts,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,OffCorner3ReboundPct,OffensiveGoaltends,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
101129-101144-101236-1503-201171,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Tracy McGrady, Carl Landry","Head, Wafer, Hayes, McGrady, Landry",101129-101144-101236-1503-201171,HOU,660.0,2,11.0,15.0,19.0,18.0,3.0,7.0,37.0,3.0,5.0,2.0,2.0,3.0,2.0,6.0,3.0,6.0,2.0,2.0,5.0,14.0,3.0,6.0,4.0,23.0,8.0,2.0,3.0,2.0,2.0,4.0,14.0,4.0,6.0,9.0,4.0,6.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,1.0,6.0,1.0,11.0,12.0,7.0,19.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,9.0,0.4,0.6666666666666666,1.0,0.5,1.0,0.5,0.35714285714285715,0.6666666666666666,0.475,1.0,0.5227272727272727,1.0,0.3,0.21428571428571427,0.4,0.3333333333333333,0.75,0.9166666666666666,0.6666666666666666,1.0,0.3333333333333333,0.9230769230769231,0.5833333333333334,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,80.72727272727273,1.0,17.42105263157895,18.27777777777778,15.631578947368421,18.22222222222222,0.25,0.6,1.0,0.3333333333333333,0.15,0.3,0.3333333333333333,0.3333333333333333,0.5,0.3,0.5,0.5,1.0,0.4,1.0,0.4,1.0,1.0,0.55,0.5,0.49166499999999996,0.50901,0.09090909090909091,0.125,0.6086956521739131,9.921428571428573,25.183333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-1503-2397,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Tracy McGrady, Yao Ming","Head, Wafer, Hayes, McGrady, Ming",101129-101144-101236-1503-2397,HOU,32.0,1,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,12.0,20.0,12.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-1503-2449,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Tracy McGrady, Luis Scola","Head, Wafer, Hayes, McGrady, Scola",101129-101144-101236-1503-2449,HOU,243.0,1,4.0,,7.0,7.0,,1.0,14.0,3.0,5.0,1.0,1.0,1.0,,,,,,,3.0,6.0,,,1.0,7.0,7.0,1.0,1.0,,,1.0,3.0,2.0,4.0,,2.0,,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,2.0,3.0,1.0,4.0,,,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,4.0,0.3333333333333333,0.5,,,,,0.5,1.0,0.5,1.0,0.5833333333333334,1.5,,0.16666666666666666,0.2,,0.5,0.4,0.3333333333333333,1.0,,0.5,0.3333333333333333,,1.0,,,0.3333333333333333,,0.5,,82.96296296296296,,17.571428571428573,17.142857142857142,17.428571428571427,12.714285714285714,0.8333333333333334,0.6,0.75,0.3333333333333333,0.16666666666666666,,,,,,,,,1.0,1.0,,,,0.8333333333333334,,0.5373166666666667,0.5683,0.16666666666666666,0.16666666666666666,0.42857142857142855,1.0166666666666666,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-1747-201171,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Rafer Alston, Carl Landry","Head, Wafer, Hayes, Alston, Landry",101129-101144-101236-1747-201171,HOU,279.0,2,5.0,-7.0,9.0,8.0,3.0,1.0,17.0,,,,,3.0,,2.0,1.0,1.0,,,1.0,5.0,1.0,2.0,1.0,6.0,13.0,,,,,1.0,1.0,,2.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,2.0,2.0,4.0,1.0,2.0,1.0,,,,,,5.0,,,1.0,0.5,,0.5,0.2,,0.35714285714285715,,0.375,0.5,0.2857142857142857,,,,0.5,,0.25,1.0,,0.5,0.2,,,0.5,,,,,,87.74193548387096,,15.333333333333334,17.625,15.0,17.625,,,,,0.42857142857142855,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,0.2857142857142857,1.0,0.4539071428571429,,0.125,0.16666666666666666,0.16666666666666666,12.3,24.65,,,,1.0,,,1.0,,7.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,5.0,7.0,1.0,1.0,0.25,0.5,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2,1.0,0.44028,0.8333333333333334,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-1897-201171,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Metta World Peace, Carl Landry","Head, Wafer, Hayes, World Peace, Landry",101129-101144-101236-1897-201171,HOU,112.0,1,2.0,-2.0,5.0,5.0,,,10.0,,,,,,,1.0,,,,,,1.0,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,3.0,,2.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,0.5,,,,,,0.3333333333333333,,,,,,,,,,,,,,,128.57142857142856,,10.4,12.0,10.4,12.0,,,,,,1.0,,,,,,,,,,,,,,,0.4147,,0.5,0.5,,21.4,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-201166-201171,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Aaron Brooks, Carl Landry","Head, Wafer, Hayes, Brooks, Landry",101129-101144-101236-201166-201171,HOU,1590.0,7,26.0,4.0,51.0,49.0,9.0,6.0,100.0,9.0,14.0,1.0,3.0,6.0,3.0,12.0,4.0,9.0,,,15.0,32.0,4.0,9.0,8.0,50.0,46.0,1.0,4.0,,,,2.0,14.0,16.0,12.0,,9.0,4.0,3.0,7.0,4.0,11.0,4.0,4.0,2.0,26.0,2.0,4.0,3.0,15.0,19.0,6.0,25.0,4.0,2.0,4.0,3.0,7.0,1.0,11.0,3.0,12.0,7.0,10.0,6.0,,,,,,48.0,0.4666666666666667,0.4666666666666667,1.0,0.4444444444444444,,0.4444444444444444,0.46875,0.25,0.5121951219512195,0.25,0.5555555555555556,0.25,0.21951219512195122,0.09375,0.07142857142857142,0.16666666666666666,0.36363636363636365,0.8823529411764706,0.25,0.375,0.4,0.72,0.2857142857142857,0.6,,0.125,0.4,1.0,0.8,1.0,0.6666666666666666,90.56603773584905,,16.058823529411764,15.73469387755102,15.509803921568627,14.326530612244898,0.34146341463414637,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.14634146341463414,0.2926829268292683,0.25,0.2727272727272727,0.6666666666666666,0.21951219512195122,0.4444444444444444,0.4444444444444444,1.0,0.75,0.3333333333333333,,,,0.5609756097560976,0.4444444444444444,0.48832439024390245,0.53915,0.13333333333333333,0.16666666666666666,0.04,8.578125,25.6,,1.0,1.0,1.0,2.0,,0.2,0.05263157894736842,17.0,3.0,,1.0,4.0,6.0,10.0,1.0,4.0,15.0,2.0,2.0,15.0,17.0,2.0,0.25,0.6,0.5357142857142857,0.5357142857142857,0.5,0.6,,0.2857142857142857,0.25,0.470725,0.3,0.3333333333333333,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.08333333333333333,1.0,0.3333333333333333,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-201166-2397,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Aaron Brooks, Yao Ming","Head, Wafer, Hayes, Brooks, Ming",101129-101144-101236-201166-2397,HOU,106.0,1,2.0,1.0,3.0,3.0,,,6.0,,,,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,2.0,,5.0,4.0,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,,,,0.5,,0.5,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,,,,,,,,,,,,,,,,,,81.50943396226415,,22.333333333333332,13.0,22.333333333333332,13.0,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,,,,,,,0.6666666666666666,0.5,0.5108666666666667,,,,,7.1,24.7,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-201166-699,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Aaron Brooks, Brent Barry","Head, Wafer, Hayes, Brooks, Barry",101129-101144-101236-201166-699,HOU,282.0,1,5.0,4.0,10.0,10.0,3.0,2.0,20.0,2.0,2.0,,,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,12.0,8.0,,1.0,2.0,2.0,,6.0,4.0,,6.0,,3.0,1.0,,2.0,2.0,4.0,1.0,2.0,,10.0,,2.0,,4.0,4.0,3.0,7.0,1.0,,1.0,,,,1.0,,1.0,2.0,4.0,2.0,1.0,,,1.0,1.0,6.0,1.0,1.0,1.0,0.4,1.0,0.4,0.4,,0.5,1.0,0.5,1.0,0.5,,,,1.0,0.6666666666666666,0.6666666666666666,,,0.5714285714285714,0.3333333333333333,,1.0,,,0.3333333333333333,1.0,1.0,,102.12765957446808,1.0,11.6,16.6,10.2,15.6,0.2,1.0,1.0,1.0,0.2,0.1,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,1.0,0.7,0.3333333333333333,0.5907600000000001,0.6081,0.16666666666666666,0.2857142857142857,0.5,7.18,25.16,,1.0,,,,1.0,,0.16666666666666666,2.0,,2.0,,,1.0,1.0,1.0,1.0,5.0,,,5.0,2.0,,1.0,1.0,1.25,1.25,,,0.2,,,0.80395,0.4166666666666667,0.2,1.0,1.0,1.0,,,1.0,,,,,,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-201171-699,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Carl Landry, Brent Barry","Head, Wafer, Hayes, Landry, Barry",101129-101144-101236-201171-699,HOU,136.0,1,2.0,1.0,4.0,4.0,4.0,,8.0,,,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,7.0,6.0,,,,,,,,2.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,7.0,,,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.875,,0.3333333333333333,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,,,,84.70588235294117,,18.75,15.25,18.75,14.25,,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.39399999999999996,,0.25,0.3333333333333333,,19.7,24.7,,,,,,,,,4.0,,,1.0,1.0,1.0,2.0,1.0,1.0,7.0,,,7.0,4.0,1.0,1.0,0.5,0.8333333333333334,0.875,,,,0.3333333333333333,1.0,0.39399999999999996,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
101129-101144-101236-201595-699,1610612745,"Luther Head, Von Wafer, Chuck Hayes, Joey Dorsey, Brent Barry","Head, Wafer, Hayes, Dorsey, Barry",101129-101144-101236-201595-699,HOU,132.0,1,2.0,-2.0,5.0,4.0,4.0,,9.0,1.0,2.0,,,,1.0,1.0,,,,,2.0,3.0,,,,4.0,6.0,,,,,,,4.0,,,,,,1.0,2.0,,2.0,,1.0,1.0,4.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,4.0,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,0.3333333333333333,0.5,,,1.0,,,,1.0,,,,,,,,1.0,,98.18181818181817,,15.8,13.25,15.8,13.25,0.6666666666666666,0.5,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,,0.5449666666666667,,,,,6.533333333333334,,,,,,,,,,5.0,,,,,2.0,3.0,,,4.0,1.0,,4.0,5.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,0.5449666666666667,1.0,1.0,,1.0,2.0,,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612745,2009,2008-09,False
