EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTOffRebounds,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,ShortMidRangeAssists,FTDefRebounds,Travels,SecondChanceTurnovers,Offensive Fouls,BlockedShortMidRange,LongMidRangePctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Fg3aBlocked,SelfOReb,Technical Free Throw Trips,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,StepOutOfBoundsTurnovers,HeaveAttempts,Blocked3s,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200757-201142-201145-201566-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Jeff Green, Russell Westbrook, Nick Collison","Sefolosha, Durant, Green, Westbrook, Collison",200757-201142-201145-201566-2555,OKC,3710.0,14,62.0,17.0,120.0,125.0,36.0,33.0,13.0,245.0,23.0,38.0,5.0,5.0,7.0,12.0,5.0,17.0,12.0,25.0,,5.0,,,1.0,4.0,12.0,2.0,3.0,1.0,3.0,40.0,80.0,4.0,17.0,29.0,121.0,104.0,5.0,6.0,2.0,3.0,19.0,11.0,23.0,1.0,4.0,14.0,39.0,40.0,40.0,9.0,10.0,12.0,4.0,5.0,20.0,3.0,23.0,3.0,,13.0,6.0,49.0,4.0,10.0,7.0,39.0,50.0,14.0,64.0,13.0,7.0,6.0,11.0,2.0,7.0,7.0,,4.0,18.0,6.0,14.0,22.0,1.0,31.0,3.0,42.0,3.0,19.0,1.0,2.0,,102.0,39.0,36.0,2.0,2.0,0.5,0.5714285714285714,0.75,0.23529411764705882,0.6666666666666666,0.25,0.23529411764705882,0.5,0.8333333333333334,0.4782608695652174,0.4742268041237113,0.8888888888888888,0.46296296296296297,0.521551724137931,0.7916666666666666,0.527027027027027,0.17525773195876287,0.0625,0.10526315789473684,,0.6111111111111112,0.7090909090909091,0.25,1.0,0.3076923076923077,0.7419354838709677,0.2641509433962264,0.3333333333333333,0.16666666666666666,0.125,0.6,0.5625,0.8333333333333334,0.7142857142857143,1.0,1.0,95.0943396226415,16.275,14.056,15.8,13.528,0.3917525773195876,0.6052631578947368,0.6764705882352942,0.5652173913043478,0.17525773195876287,0.29411764705882354,0.29411764705882354,0.25773195876288657,0.48,0.5,0.5,0.05154639175257732,,,,0.12371134020618557,0.3333333333333333,0.3333333333333333,0.75,0.5555555555555556,1.0,,0.3333333333333333,0.6666666666666666,0.5,0.4444444444444444,0.5833333333333334,0.037037037037037035,,0.1111111111111111,0.3333333333333333,0.5670103092783505,0.3333333333333333,0.5002340206185567,0.5077642857142857,0.4666018518518519,0.17543859649122806,0.19791666666666666,0.05555555555555555,0.15702479338842976,0.32231404958677684,7.6425,24.458823529411767,0.3,3.0,,1.0,5.0,4.0,5.0,3.0,,0.6,0.23076923076923078,,1.0,4.0,1.0,1.0,1.0,1.0,0.04,1.0,0.2,,,3.0,,3.0,,,1.0,,,0.0625,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201145-201566-2733,1610612760,"Thabo Sefolosha, Kevin Durant, Jeff Green, Russell Westbrook, Shaun Livingston","Sefolosha, Durant, Green, Westbrook, Livingston",200757-201142-201145-201566-2733,OKC,15.0,1,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,1.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,96.0,15.0,,15.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5748,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201145-201566-990,1610612760,"Thabo Sefolosha, Kevin Durant, Jeff Green, Russell Westbrook, Malik Rose","Sefolosha, Durant, Green, Westbrook, Rose",200757-201142-201145-201566-990,OKC,66.0,2,1.0,-2.0,3.0,3.0,3.0,2.0,,6.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,130.9090909090909,16.333333333333332,5.666666666666667,16.333333333333332,5.666666666666667,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3606,,0.3606,,,,,1.0,19.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201145-201602-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Jeff Green, Kyle Weaver, Nick Collison","Sefolosha, Durant, Green, Weaver, Collison",200757-201142-201145-201602-2555,OKC,303.0,1,5.0,-3.0,10.0,10.0,10.0,5.0,2.0,20.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,,3.0,,1.0,1.0,,1.0,,1.0,,,,1.0,4.0,8.0,,2.0,2.0,10.0,13.0,1.0,1.0,,1.0,2.0,4.0,8.0,,2.0,2.0,10.0,2.0,6.0,,2.0,1.0,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,3.0,4.0,2.0,6.0,,,,1.0,,1.0,,,,1.0,1.0,2.0,2.0,,1.0,,2.0,,1.0,,,,8.0,10.0,10.0,,,0.25,0.3333333333333333,,,,,,0.5,1.0,0.5,0.4,0.5,0.4,0.45454545454545453,0.5,0.45454545454545453,0.2,,,,1.0,1.0,0.25,,0.5,1.0,0.3333333333333333,1.0,,1.0,,1.0,,1.0,,,95.04950495049505,16.2,14.1,13.8,14.1,0.3,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,0.3,,,,0.1,,,,0.1,,,,0.5,1.0,0.5,,,,0.3,0.6666666666666666,0.1,,0.1,,0.5,,0.483965,0.6506,0.483965,0.09090909090909091,0.1111111111111111,,0.2,1.0,9.6375,23.25,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201145-2248-2420,1610612760,"Thabo Sefolosha, Kevin Durant, Jeff Green, Earl Watson, Nenad Krstic","Sefolosha, Durant, Green, Watson, Krstic",200757-201142-201145-2248-2420,OKC,83.0,1,1.0,4.0,3.0,2.0,2.0,2.0,,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,4.0,6.0,2.0,,,,,,1.0,1.0,,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,4.0,,2.0,,,,6.0,4.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,86.74698795180723,13.666666666666666,21.0,13.666666666666666,21.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4126,,0.4126,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,17.2,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201145-2248-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Jeff Green, Earl Watson, Nick Collison","Sefolosha, Durant, Green, Watson, Collison",200757-201142-201145-2248-2555,OKC,221.0,1,4.0,-4.0,8.0,8.0,,3.0,,16.0,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,2.0,2.0,,1.0,2.0,6.0,10.0,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,1.0,1.0,,2.0,4.0,,,3.0,,2.0,,2.0,,1.0,,,,6.0,,,,,,,,,,,,1.0,,,0.6666666666666666,,,0.75,,,0.3333333333333333,,,,0.75,,,,,,,,,,,,,,,,104.25339366515837,13.0,14.625,13.0,13.375,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,0.45865,,,0.25,0.3333333333333333,,,,19.05,25.1,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201145-2420-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Jeff Green, Nenad Krstic, Nick Collison","Sefolosha, Durant, Green, Krstic, Collison",200757-201142-201145-2420-2555,OKC,127.0,1,2.0,4.0,5.0,4.0,5.0,1.0,,9.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,3.0,,,4.0,6.0,2.0,,,,,,1.0,3.0,,,4.0,6.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,1.0,,2.0,1.0,4.0,,,,2.0,,6.0,6.0,5.0,,2.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6,,0.6,,0.3333333333333333,,1.0,,1.0,,0.5,,0.75,,,,,,,,1.0,1.0,,102.04724409448819,10.6,18.5,10.6,18.0,,,,,0.3333333333333333,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.3968333333333333,,0.3968333333333333,,,,,1.0,15.333333333333334,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201566-201602-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Kyle Weaver, Nick Collison","Sefolosha, Durant, Westbrook, Weaver, Collison",200757-201142-201566-201602-2555,OKC,80.0,1,1.0,,3.0,3.0,,,,6.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,3.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,108.0,16.333333333333332,10.333333333333334,16.333333333333332,10.333333333333334,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4408666666666667,,,,,,,,8.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201566-2420-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Nenad Krstic, Nick Collison","Sefolosha, Durant, Westbrook, Krstic, Collison",200757-201142-201566-2420-2555,OKC,366.0,2,6.0,-5.0,15.0,13.0,,11.0,2.0,28.0,2.0,5.0,,1.0,,,2.0,3.0,,3.0,,,,,,,1.0,,,,,4.0,11.0,,1.0,1.0,9.0,14.0,,1.0,,,,,,,,,,6.0,2.0,,,1.0,,2.0,3.0,,3.0,,,2.0,,6.0,,2.0,1.0,4.0,5.0,2.0,7.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,5.0,,3.0,3.0,,2.0,,1.0,1.0,1.0,,,,9.0,,,,,0.75,0.75,,,,,,0.36363636363636365,,,0.3333333333333333,,,0.375,,,0.08333333333333333,0.18181818181818182,0.4,,0.2,0.6666666666666666,0.2857142857142857,1.0,,0.7142857142857143,0.25,0.3333333333333333,1.0,,,0.6666666666666666,0.5,1.0,,1.0,110.16393442622952,14.466666666666667,11.461538461538462,13.933333333333334,11.153846153846153,0.4166666666666667,0.4,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,0.08333333333333333,,,,1.0,,,,,,,,,,,,0.5,,0.4860625,0.5496,,0.08333333333333333,0.09090909090909091,,,,7.763636363636365,23.8,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201591-2555-2733,1610612760,"Thabo Sefolosha, Kevin Durant, DJ White, Nick Collison, Shaun Livingston","Sefolosha, Durant, White, Collison, Livingston",200757-201142-201591-2555-2733,OKC,54.0,1,1.0,3.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,3.0,,,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,1.0,,,,1.0,,,,,,1.0,,,,,160.0,6.0,12.0,6.0,12.0,0.5,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,0.727975,,,0.3333333333333333,0.5,,,,,22.5,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201602-2248-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Kyle Weaver, Earl Watson, Nick Collison","Sefolosha, Durant, Weaver, Watson, Collison",200757-201142-201602-2248-2555,OKC,500.0,2,8.0,6.0,17.0,16.0,1.0,2.0,,33.0,2.0,3.0,,,1.0,1.0,1.0,1.0,2.0,6.0,,,,,,2.0,2.0,,,,,5.0,10.0,2.0,2.0,5.0,21.0,15.0,,,,,,1.0,1.0,,,,2.0,4.0,6.0,6.0,,2.0,2.0,,2.0,2.0,4.0,2.0,,2.0,,10.0,,,,4.0,4.0,,4.0,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,3.0,,2.0,3.0,,5.0,,5.0,,1.0,,1.0,,21.0,2.0,1.0,,,0.4,0.4,1.0,1.0,,,1.0,0.5,,1.0,0.6666666666666666,,1.0,0.7142857142857143,,1.0,0.16666666666666666,,,,0.6666666666666666,1.0,,,,0.6666666666666666,,,,,,,1.0,1.0,,,95.03999999999999,14.823529411764707,15.5,14.823529411764707,15.0625,0.25,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,0.4166666666666667,1.0,0.46305833333333335,,0.736,0.07692307692307693,0.09090909090909091,,,0.09523809523809523,11.74,25.6,0.058823529411764705,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201142-201602-2555-2733,1610612760,"Thabo Sefolosha, Kevin Durant, Kyle Weaver, Nick Collison, Shaun Livingston","Sefolosha, Durant, Weaver, Collison, Livingston",200757-201142-201602-2555-2733,OKC,145.0,1,2.0,2.0,6.0,7.0,5.0,7.0,,13.0,1.0,3.0,,,1.0,3.0,,,,,,,,,,,1.0,,,,1.0,1.0,3.0,,1.0,4.0,6.0,4.0,,,,,,1.0,3.0,,1.0,2.0,4.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,,1.0,1.0,,3.0,,4.0,,2.0,,,,6.0,4.0,5.0,,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.5,,0.4,0.25,,,,,1.0,,,,1.0,,,,,,,,1.0,,,129.10344827586206,9.0,13.0,9.0,13.0,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.25,,,,,,,,,,0.75,0.3333333333333333,,,0.25,,1.0,,0.6436875,,0.6436875,0.3333333333333333,0.4,,,0.6666666666666666,,24.3,0.8333333333333334,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201145-201566-201591-2555,1610612760,"Thabo Sefolosha, Jeff Green, Russell Westbrook, DJ White, Nick Collison","Sefolosha, Green, Westbrook, White, Collison",200757-201145-201566-201591-2555,OKC,111.0,1,2.0,-3.0,4.0,3.0,,,2.0,7.0,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,4.0,,,2.0,2.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,1.0,0.5,,,1.0,0.5,0.3333333333333333,1.0,,,,,1.0,,,90.8108108108108,13.25,19.333333333333332,12.25,19.333333333333332,0.75,,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.75,,0.496925,0.5597,,0.2,0.2,,,,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201145-201566-201602-2248,1610612760,"Thabo Sefolosha, Jeff Green, Russell Westbrook, Kyle Weaver, Earl Watson","Sefolosha, Green, Westbrook, Weaver, Watson",200757-201145-201566-201602-2248,OKC,17.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,84.70588235294117,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
200757-201145-201566-201602-2420,1610612760,"Thabo Sefolosha, Jeff Green, Russell Westbrook, Kyle Weaver, Nenad Krstic","Sefolosha, Green, Westbrook, Weaver, Krstic",200757-201145-201566-201602-2420,OKC,3161.0,5,53.0,,105.0,106.0,21.0,32.0,11.0,211.0,24.0,43.0,2.0,10.0,6.0,8.0,7.0,18.0,6.0,19.0,3.0,3.0,,1.0,1.0,1.0,10.0,1.0,2.0,1.0,4.0,37.0,80.0,4.0,13.0,22.0,108.0,108.0,3.0,12.0,1.0,2.0,10.0,7.0,12.0,2.0,5.0,5.0,25.0,36.0,38.0,12.0,4.0,9.0,1.0,8.0,18.0,4.0,22.0,1.0,3.0,12.0,5.0,48.0,1.0,13.0,3.0,30.0,37.0,15.0,52.0,12.0,7.0,5.0,8.0,3.0,6.0,9.0,,2.0,17.0,3.0,14.0,27.0,1.0,25.0,3.0,28.0,6.0,17.0,,,1.0,98.0,25.0,21.0,5.0,,0.4864864864864865,0.5142857142857142,1.0,0.3076923076923077,0.5,0.4,0.3333333333333333,0.4625,0.25,0.5833333333333334,0.46236559139784944,0.32142857142857145,0.5882352941176471,0.5192307692307693,0.35714285714285715,0.625,0.13978494623655913,0.1,0.13953488372093023,0.1111111111111111,0.47058823529411764,0.75,0.3023255813953488,0.75,0.125,0.75,0.27450980392156865,0.3684210526315789,0.45454545454545453,0.125,,0.42857142857142855,0.8888888888888888,0.7916666666666666,1.0,,96.12148054413161,14.933333333333334,15.028301886792454,14.342857142857143,14.471698113207546,0.46236559139784944,0.5581395348837209,0.6486486486486487,0.5,0.1935483870967742,0.3888888888888889,0.4375,0.20430107526881722,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.03225806451612903,1.0,1.0,1.0,0.10752688172043011,0.1,0.1,1.0,0.7142857142857143,0.2,,0.14285714285714285,0.5,1.0,0.47058823529411764,0.75,0.058823529411764705,1.0,0.23529411764705882,0.25,0.6021505376344086,0.1111111111111111,0.5116826086956522,0.507623076923077,0.5440875,0.16346153846153846,0.18681318681318682,,0.09259259259259259,0.23148148148148148,6.21375,27.299999999999997,0.2,1.0,1.0,2.0,5.0,2.0,5.0,3.0,0.25,0.6,0.07692307692307693,,1.0,4.0,1.0,1.0,2.0,3.0,,1.0,0.14285714285714285,,,,,3.0,,,1.0,,,0.06976744186046512,,,,1.0,,,,,,,,,1610612760,2009,2008-09,True
200757-201145-201566-201602-2555,1610612760,"Thabo Sefolosha, Jeff Green, Russell Westbrook, Kyle Weaver, Nick Collison","Sefolosha, Green, Westbrook, Weaver, Collison",200757-201145-201566-201602-2555,OKC,873.0,4,15.0,9.0,28.0,31.0,12.0,18.0,3.0,59.0,6.0,9.0,2.0,2.0,2.0,3.0,,1.0,2.0,4.0,,,,,,2.0,4.0,,,1.0,2.0,8.0,14.0,2.0,4.0,12.0,34.0,25.0,2.0,3.0,,,6.0,4.0,6.0,1.0,2.0,9.0,20.0,6.0,10.0,6.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,,2.0,1.0,12.0,2.0,2.0,4.0,10.0,15.0,4.0,19.0,1.0,1.0,,3.0,,3.0,2.0,,,5.0,2.0,3.0,7.0,2.0,12.0,1.0,17.0,1.0,6.0,,3.0,,28.0,20.0,12.0,3.0,3.0,0.375,0.5,1.0,0.5,,0.5,0.5,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.6875,0.6538461538461539,0.75,0.7692307692307693,0.2222222222222222,0.14285714285714285,0.2222222222222222,,0.6,0.7142857142857143,0.3333333333333333,0.6666666666666666,1.0,0.7,0.5,0.3333333333333333,1.0,1.0,,0.6,0.6666666666666666,0.8333333333333334,0.8,,97.31958762886597,13.607142857142858,15.870967741935484,12.892857142857142,14.64516129032258,0.5,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.05555555555555555,,,0.2222222222222222,0.5,0.5,0.5,,,,,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,1.0,,,,,0.375,0.6666666666666666,,,0.25,0.5,0.7222222222222222,0.5,0.5505388888888889,0.52885,0.49658125,0.2608695652173913,0.3157894736842105,,0.17647058823529413,0.5882352941176471,6.828571428571428,25.5,0.42857142857142855,2.0,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2009,2008-09,True
