EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,Corner3FGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,ShortMidRangeFGM,SecondChanceFG2M,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,BlockedAtRim,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,PenaltyFG2M,PtsUnassisted3s,ThreePtShootingFoulsDrawn,DefensiveGoaltends,PenaltyFg2Pct,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Loose Ball Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGM,PenaltyAtRimAccuracy,BadPassOutOfBoundsTurnovers,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceTurnovers,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SelfOReb,Travels,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangePctBlocked,HeaveMakes,HeaveAttempts,Technical Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFtPoints,BlockedLongMidRange,Defensive 3 Seconds Violations,AtRimPctBlocked,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
101131-101198-200835-201167-2198,1610612765,"Jason Maxiell, Will Bynum, Walter Herrmann, Arron Afflalo, Kwame Brown","Maxiell, Bynum, Herrmann, Afflalo, Brown",101131-101198-200835-201167-2198,DET,130.0,1,2.0,-4.0,3.0,3,,,1.0,6,1.0,,1.0,,,,,,,,,1.0,2.0,,,1.0,3.0,7.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,2.0,2,,,,1.0,1.0,,,,1.0,,1.0,3.0,,,2.0,4.0,2.0,,,,,,3.0,,,,,,,,,0.5,0.5,,,0.375,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,66.46153846153847,26.666666666666668,16.666666666666668,21.0,16.666666666666668,0.5,0.5,,,,,,,,,,,,,,0.5,,0.4649,,,0.5,0.5,,,6.25,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-101198-200835-201167-739,1610612765,"Jason Maxiell, Will Bynum, Walter Herrmann, Arron Afflalo, Rasheed Wallace","Maxiell, Bynum, Herrmann, Afflalo, Wallace",101131-101198-200835-201167-739,DET,261.0,1,4.0,8.0,9.0,8,,,1.0,17,,,3.0,2.0,3.0,,1.0,,,,,5.0,6.0,,1.0,2.0,12.0,4.0,1.0,,,,,,,,,6.0,,1.0,,,,2.0,,4.0,,1.0,3.0,,4.0,1.0,5,2.0,1.0,1.0,2.0,,,2.0,,2.0,,,1.0,,,4.0,2.0,1.0,,,,,,12.0,,,,,,,,,0.8333333333333334,0.7142857142857143,,,0.75,,,0.14285714285714285,,,1.0,,1.0,,1.0,1.0,0.5,,,1.0,1.0,,93.79310344827587,15.222222222222221,15.5,13.444444444444445,15.5,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,,,,,,,0.14285714285714285,,0.4030785714285714,,,0.125,0.14285714285714285,,,13.566666666666668,26.8,,,,4.0,2.0,,,,,0.4,0.4,,,,,,3.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-101198-201167-2419-686,1610612765,"Jason Maxiell, Will Bynum, Arron Afflalo, Tayshaun Prince, Antonio McDyess","Maxiell, Bynum, Afflalo, Prince, McDyess",101131-101198-201167-2419-686,DET,220.0,1,4.0,-9.0,7.0,7,7.0,5.0,2.0,14,3.0,3.0,,1.0,3.0,,1.0,,1.0,,1.0,2.0,6.0,,1.0,,4.0,13.0,1.0,,1.0,2.0,6.0,,1.0,,4.0,2.0,,1.0,,,,1.0,,2.0,2.0,,1.0,,1.0,2.0,3,,,,1.0,,1.0,1.0,,2.0,2.0,1.0,5.0,2.0,,,,,,,,,,2.0,4.0,7.0,,,,,,,0.3333333333333333,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,0.14285714285714285,,,0.5,,0.2,0.5,,0.2,0.4,,0.5,,0.3333333333333333,,91.63636363636364,18.285714285714285,13.142857142857142,17.0,10.571428571428571,0.42857142857142855,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,0.5,,,0.42857142857142855,0.14285714285714285,,0.5714285714285714,,0.42803571428571424,0.387675,0.42803571428571424,,,0.5,1.0,9.266666666666667,25.5,1.0,1.0,,2.0,1.0,,,,,0.5,1.0,,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,,,1.0,,,,,,,1.0,2.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,1.0,1.0,2.0,1.0,1.0,3.0,0.5,0.2,0.5,1.0,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-101198-201167-2419-739,1610612765,"Jason Maxiell, Will Bynum, Arron Afflalo, Tayshaun Prince, Rasheed Wallace","Maxiell, Bynum, Afflalo, Prince, Wallace",101131-101198-201167-2419-739,DET,315.0,1,5.0,-3.0,7.0,8,,,,15,2.0,,,2.0,4.0,,,,,,,4.0,6.0,,,,8.0,11.0,,,,,,,,,,,,,,1.0,,4.0,,8.0,,1.0,2.0,,3.0,,3,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,8.0,,,,,,,,,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,,,0.16666666666666666,,,,1.0,,1.0,1.0,,,,1.0,,,68.57142857142857,24.0,18.375,24.0,18.375,0.3333333333333333,,0.6666666666666666,0.5,0.6666666666666666,,,,,,,,,,,0.3333333333333333,,0.48574999999999996,,,,,,,12.883333333333333,,,2.0,,8.0,4.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-201167-2198,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Arron Afflalo, Kwame Brown","Maxiell, Hamilton, Stuckey, Afflalo, Brown",101131-1888-201155-201167-2198,DET,67.0,1,1.0,2.0,2.0,2,2.0,,,4,,,,,,,,,,,,,,,,4.0,4.0,2.0,,,,,,,,4.0,4.0,,,,,,,,,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,,,,,4.0,4.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,85.97014925373134,18.5,15.0,18.5,15.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-2198-2419,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Kwame Brown, Tayshaun Prince","Maxiell, Hamilton, Stuckey, Brown, Prince",101131-1888-201155-2198-2419,DET,79.0,1,1.0,3.0,3.0,2,3.0,2.0,,5,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,,,,,2.0,1.0,1.0,,5.0,,3.0,-1.0,,,1.0,2.0,1.0,5.0,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,3.0,,1.0,1.0,,1.0,,0.5,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.3333333333333333,,,,,1.0,,,0.5,,,,,1.0,,91.13924050632912,10.0,24.5,10.0,17.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.5032,,0.5032,,,,1.0,6.75,41.5,1.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-2419-686,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Tayshaun Prince, Antonio McDyess","Maxiell, Hamilton, Stuckey, Prince, McDyess",101131-1888-201155-2419-686,DET,214.0,2,4.0,8.0,7.0,6,5.0,,,13,2.0,1.0,1.0,2.0,3.0,,,,,,,4.0,6.0,,,3.0,11.0,3.0,,,,,4.0,,,3.0,7.0,,,,,,,4.0,,8.0,,,3.0,,3.0,,3,1.0,,1.0,,,,,,,,1.0,1.0,,,3.0,3.0,2.0,,,,,,11.0,7.0,5.0,,,,,,,0.6666666666666666,0.6666666666666666,,0.5,0.7857142857142857,,0.7,,,,,,1.0,,,1.0,,,,1.0,1.0,,87.47663551401868,17.285714285714285,15.5,17.285714285714285,15.5,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,0.25,,,0.3333333333333333,,0.4356166666666667,,0.425125,0.2857142857142857,0.2857142857142857,,0.6363636363636364,10.9,,0.7142857142857143,1.0,,8.0,4.0,1.0,,,1.0,1.0,1.0,,0.5,0.5,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,2.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101131-1888-201155-2419-739,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Tayshaun Prince, Rasheed Wallace","Maxiell, Hamilton, Stuckey, Prince, Wallace",101131-1888-201155-2419-739,DET,87.0,1,1.0,2.0,3.0,2,,,,5,,,,2.0,2.0,,,,,,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,,,,,,,2.0,,4.0,,,1.0,,1.0,,1,,,,,,1.0,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,82.75862068965517,13.666666666666666,23.0,13.666666666666666,23.0,,,1.0,1.0,1.0,,,,,,,,,,,,,0.4143,,,,,,,18.65,,,,,4.0,2.0,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101161-1888-201155-201167-686,1610612765,"Amir Johnson, Richard Hamilton, Rodney Stuckey, Arron Afflalo, Antonio McDyess","Johnson, Hamilton, Stuckey, Afflalo, McDyess",101161-1888-201155-201167-686,DET,111.0,1,2.0,1.0,3.0,4,,,1.0,7,2.0,,,,,,,,,,,,2.0,,1.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,3.0,,3.0,2.0,5,,,,1.0,,,1.0,,1.0,,,,,,2.0,5.0,2.0,,,,,,3.0,,,,,,,,,,,,,0.2,,,0.3333333333333333,,,1.0,,1.0,0.5,,1.0,0.6666666666666666,,,,1.0,,90.8108108108108,21.0,12.0,15.333333333333334,12.0,0.6666666666666666,,,,,,,,,,,,,,,1.0,,0.6584166666666667,0.5972,,0.4,0.5,,,1.2,22.9,,,1.0,,,,,,,,,1.0,,,,0.3333333333333333,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,,,0.5,0.3333333333333333,1.0,,,,,1.0,,,,,,,,1610612765,2009,2008-09,True
101198-1888-201155-686-739,1610612765,"Will Bynum, Richard Hamilton, Rodney Stuckey, Antonio McDyess, Rasheed Wallace","Bynum, Hamilton, Stuckey, McDyess, Wallace",101198-1888-201155-686-739,DET,190.0,1,3.0,-1.0,5.0,5,5.0,,1.0,10,1.0,1.0,2.0,2.0,2.0,,,,,,,3.0,5.0,,1.0,,6.0,7.0,1.0,,,2.0,5.0,,1.0,,6.0,6.0,,,,,,,,,,1.0,,,1.0,1.0,2,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,4.0,6.0,5.0,,,,,,,0.6,0.5,1.0,0.5,0.5,1.0,0.5,0.16666666666666666,,,,,,,1.0,1.0,0.3333333333333333,,,,,1.0,75.78947368421053,26.2,11.8,22.0,9.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,0.16666666666666666,,,0.3333333333333333,,0.4241916666666667,,0.4241916666666667,,,0.3333333333333333,1.0,11.58,22.4,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,0.16666666666666666,,1.0,,,1.0,,1.0,,,1.0,,,,,3.0,,,,0.6,,,,,,,,,,,,,,,1.0,0.16666666666666666,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101198-1888-201167-2198-739,1610612765,"Will Bynum, Richard Hamilton, Arron Afflalo, Kwame Brown, Rasheed Wallace","Bynum, Hamilton, Afflalo, Brown, Wallace",101198-1888-201167-2198-739,DET,241.0,1,4.0,5.0,6.0,6,,,,12,1.0,,,2.0,2.0,,1.0,,,,,3.0,3.0,2.0,3.0,,12.0,7.0,,,,,,,,,,2.0,6.0,1.0,,,2.0,4.0,,10.0,,1.0,2.0,,3.0,,3,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,,1.0,,1.0,,12.0,,,,1.0,0.6666666666666666,,,0.6666666666666666,1.0,1.0,,,0.8571428571428571,,,0.5,,,,,0.6666666666666666,,1.0,0.75,,,,,1.0,,71.70124481327801,23.0,17.166666666666668,23.0,15.5,0.16666666666666666,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,,,,0.6666666666666666,,0.47760833333333336,,,0.14285714285714285,0.25,,,12.333333333333334,24.566666666666666,,1.0,2.0,4.0,2.0,1.0,,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,0.3333333333333333,,,,1.0,,1.0,,,,,,,,0.5,,,,,,1.0,,2.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
101198-1888-201167-686-739,1610612765,"Will Bynum, Richard Hamilton, Arron Afflalo, Antonio McDyess, Rasheed Wallace","Bynum, Hamilton, Afflalo, McDyess, Wallace",101198-1888-201167-686-739,DET,48.0,1,1.0,1.0,2.0,2,,,,4,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,0.25,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,120.0,10.0,14.0,10.0,14.0,,,1.0,,,,,,,,,,,,,,,0.4376,,,0.5,0.5,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1610612765,2009,2008-09,True
101198-1888-2419-686-739,1610612765,"Will Bynum, Richard Hamilton, Tayshaun Prince, Antonio McDyess, Rasheed Wallace","Bynum, Hamilton, Prince, McDyess, Wallace",101198-1888-2419-686-739,DET,268.0,3,4.0,6.0,8.0,7,4.0,,2.0,15,2.0,1.0,1.0,1.0,2.0,,,,,,,3.0,5.0,,,5.0,11.0,5.0,1.0,,,2.0,2.0,,,,4.0,2.0,,,,,,2.0,,4.0,1.0,,4.0,,4.0,1.0,5,,,,,,2.0,,,2.0,2.0,1.0,2.0,,,3.0,5.0,3.0,,1.0,,1.0,1.0,9.0,4.0,4.0,,,,,,,0.6,0.6,,1.0,0.7857142857142857,0.5,1.0,,,,,,1.0,0.5,,1.0,0.5,,1.0,,1.0,,80.59701492537313,18.0,17.714285714285715,13.0,17.714285714285715,0.4,0.2,0.4,0.5,0.5,,,,,,,,0.5,,,0.4,,0.4466,0.3757,0.46465,0.42857142857142855,0.42857142857142855,0.18181818181818182,0.36363636363636365,8.959999999999999,,0.5,2.0,,4.0,2.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.5,,,,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,,,,1610612765,2009,2008-09,True
101198-201167-2198-2419-686,1610612765,"Will Bynum, Arron Afflalo, Kwame Brown, Tayshaun Prince, Antonio McDyess","Bynum, Afflalo, Brown, Prince, McDyess",101198-201167-2198-2419-686,DET,243.0,1,4.0,1.0,7.0,7,7.0,6.0,1.0,14,2.0,2.0,,,,,2.0,,1.0,,2.0,2.0,2.0,,4.0,3.0,7.0,6.0,,,1.0,,2.0,,4.0,3.0,7.0,,,2.0,,,,2.0,,4.0,,,2.0,,2.0,1.0,3,,,,,,,,,,,,3.0,,,2.0,4.0,1.0,1.0,2.0,1.0,2.0,,7.0,7.0,7.0,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.6666666666666666,,,,,0.5,,,0.5,0.25,,,0.5,1.0,,82.96296296296296,16.428571428571427,18.285714285714285,14.285714285714286,17.714285714285715,0.3333333333333333,,,,,0.3333333333333333,,,,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,,0.5787,,0.5787,0.16666666666666666,0.5,,1.0,,24.375,1.0,2.0,2.0,4.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,,,,0.25,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,0.3333333333333333,,2.0,1.0,,0.5,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1610612765,2009,2008-09,True
101198-201167-2198-2419-739,1610612765,"Will Bynum, Arron Afflalo, Kwame Brown, Tayshaun Prince, Rasheed Wallace","Bynum, Afflalo, Brown, Prince, Wallace",101198-201167-2198-2419-739,DET,317.0,1,5.0,1.0,7.0,7,,,1.0,14,2.0,,,1.0,4.0,,,,,,,2.0,6.0,2.0,2.0,,10.0,9.0,1.0,,,,,,,,,2.0,6.0,,,1.0,2.0,3.0,,8.0,1.0,,2.0,,2.0,1.0,3,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,10.0,,,,1.0,1.0,,,1.0,0.3333333333333333,0.625,,,0.625,,,0.25,0.16666666666666666,,,,0.6666666666666666,0.25,,0.4,0.25,,,,0.5,,63.59621451104101,21.428571428571427,23.857142857142858,20.857142857142858,19.714285714285715,0.25,,0.5,0.25,0.25,,,,,,,,,,,0.5,,0.5226875,0.4286,,,,,,11.950000000000001,22.8,,1.0,2.0,2.0,1.0,1.0,,1.0,,0.5,0.5,1.0,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,0.5,,1610612765,2009,2008-09,True
1888-201155-201167-2198-686,1610612765,"Richard Hamilton, Rodney Stuckey, Arron Afflalo, Kwame Brown, Antonio McDyess","Hamilton, Stuckey, Afflalo, Brown, McDyess",1888-201155-201167-2198-686,DET,504.0,2,8.0,-3.0,13.0,14,7.0,4.0,2.0,27,2.0,2.0,2.0,1.0,3.0,,1.0,,,,,3.0,7.0,,3.0,8.0,14.0,17.0,1.0,,1.0,,3.0,,1.0,4.0,8.0,2.0,,1.0,,,,2.0,,4.0,2.0,1.0,2.0,,3.0,2.0,5,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,5.0,8.0,4.0,,,,,,14.0,8.0,7.0,,,,,,,0.42857142857142855,0.3,,0.5,0.5,,0.6666666666666666,0.3,,,1.0,,1.0,0.5,1.0,1.0,0.2857142857142857,,1.0,1.0,1.0,1.0,77.14285714285714,21.53846153846154,16.0,20.0,16.0,0.2,0.2,0.3,0.3333333333333333,0.3333333333333333,0.1,,,,,,,0.5,,,0.5,,0.469955,0.5052,0.5043375,0.2857142857142857,0.36363636363636365,,0.5714285714285714,11.614285714285714,23.833333333333332,0.5384615384615384,1.0,2.0,4.0,2.0,1.0,,,,0.6666666666666666,0.6666666666666666,,0.5,0.5,1.0,0.2,1.0,,,1.0,,,,,,,,0.5,0.5,1.0,2.0,,,,0.6666666666666666,,,,,1.0,,,,,,0.5,,,,1.0,0.25,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
1888-201155-201167-686-739,1610612765,"Richard Hamilton, Rodney Stuckey, Arron Afflalo, Antonio McDyess, Rasheed Wallace","Hamilton, Stuckey, Afflalo, McDyess, Wallace",1888-201155-201167-686-739,DET,301.0,1,5.0,-2.0,8.0,8,8.0,,1.0,16,2.0,2.0,,,2.0,,3.0,,,,3.0,1.0,4.0,1.0,4.0,1.0,6.0,8.0,1.0,,,,4.0,1.0,4.0,1.0,6.0,2.0,3.0,3.0,,,1.0,1.0,,3.0,,1.0,2.0,,3.0,1.0,4,1.0,1.0,,,,,,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,6.0,6.0,8.0,,1.0,0.25,,0.25,0.25,0.25,0.3125,,0.3125,0.375,,0.375,0.5,,,,,1.0,,1.0,1.0,0.16666666666666666,,,,1.0,1.0,76.54485049833887,25.125,12.5,22.125,12.5,0.25,,0.25,,,0.375,,,,,,,0.25,0.375,,0.75,,0.466125,,0.466125,0.125,0.25,,1.0,9.8,24.85,1.0,1.0,1.0,,,,,,1.0,,,1.0,0.5,0.5,,0.125,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,0.25,,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,0.125,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2009,2008-09,True
1888-201155-2198-2419-686,1610612765,"Richard Hamilton, Rodney Stuckey, Kwame Brown, Tayshaun Prince, Antonio McDyess","Hamilton, Stuckey, Brown, Prince, McDyess",1888-201155-2198-2419-686,DET,345.0,1,6.0,-1.0,8.0,8,3.0,3.0,5.0,16,2.0,,4.0,1.0,1.0,,2.0,,,,1.0,2.0,7.0,,3.0,3.0,7.0,8.0,3.0,,,5.0,2.0,,2.0,1.0,1.0,4.0,,2.0,,3.0,,,,,4.0,,4.0,,4.0,6.0,10,,,,,,2.0,,,2.0,2.0,1.0,4.0,,,4.0,5.0,1.0,1.0,,,,,2.0,1.0,3.0,1.0,,,,,,0.2857142857142857,0.2,0.6666666666666666,,0.2916666666666667,0.625,0.1,0.3,0.42857142857142855,0.75,,,0.8,0.8,,0.8,0.75,1.0,,1.0,0.6666666666666666,,66.78260869565217,24.25,18.875,23.25,18.75,0.2,0.4,0.1,1.0,1.0,0.2,,,,,,,,0.25,,0.5,,0.42668,0.4431,0.415975,0.09090909090909091,0.125,0.7142857142857143,0.14285714285714285,8.414285714285715,25.46666666666667,0.375,1.0,1.0,,,,,,,,,,0.5,0.5,,0.1,,2.0,,,2.0,,0.6666666666666666,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.25,,,,1.0,1.0,,,2.0,,,1.0,1.0,4.0,,,,,,0.3333333333333333,1.0,,,,1.0,,,1.0,,,,,1610612765,2009,2008-09,True
